EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyCorner3FGA,SecondChanceFG2M,PtsPutbacks,FTDefRebounds,Loose Ball Fouls,Offensive Fouls,Blocked3s,BlockedArc3,SecondChanceFg2Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,SecondChanceTurnovers,Loose Ball Fouls Drawn,BlockedShortMidRange,Corner3FGM,SecondChanceCorner3FGA,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,FTOffRebounds,OffFTReboundPct,DefensiveGoaltends,OffCorner3ReboundPct,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,on,BlockedLongMidRange,OffensiveGoaltends,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
101114,1610612762,Deron Williams,Deron Williams,101114,UTA,11749.0,196,-10,382,381,117,143,50,763,7.0,20.0,3.0,2.0,4.0,5.0,10.0,18.0,33.0,1.0,8.0,24.0,1.0,3.0,3.0,11.0,30.0,63.0,8.0,25.0,14.0,98,406,8.0,1.0,3.0,1.0,4.0,13.0,22.0,3.0,11.0,6.0,41,6.0,54.0,18.0,6.0,1.0,23.0,8.0,4.0,34.0,12.0,46.0,10.0,2.0,7.0,6.0,21.0,104.0,1.0,3.0,5.0,9.0,14.0,4.0,18.0,1.0,7.0,4.0,3.0,12.0,1.0,9.0,10.0,3.0,3.0,1.0,2.0,22.0,6.0,10.0,16.0,17,3.0,18,3.0,1.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,41,117,1.0,3.0,0.1,0.1,0.75,0.32,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.47619047619047616,0.5909090909090909,0.4772727272727273,0.13636363636363635,0.5303030303030303,0.5157894736842106,0.16666666666666666,0.5694444444444444,0.2840909090909091,0.06349206349206349,0.2,26.410835214446955,0.5454545454545454,0.07086614173228346,0.022900763358778626,0.09433962264150944,0.022727272727272728,0.07777777777777778,0.022857142857142857,0.04878048780487805,0.01639344262295082,0.02631578947368421,0.047619047619047616,0.08108108108108109,0.08333333333333333,0.075,0.15384615384615385,0.023255813953488372,1.0,0.22727272727272727,0.35,0.4375,0.2857142857142857,0.11363636363636363,0.5,0.5,0.375,0.5454545454545454,0.5454545454545454,0.05555555555555555,0.011363636363636364,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.75,0.2727272727272727,0.2727272727272727,0.3333333333333333,1.0,0.12121212121212122,0.5,0.3333333333333333,0.2727272727272727,0.5113636363636364,0.34782608695652173,0.4618258620689656,0.46962500000000007,0.41943593749999997,0.07608695652173914,0.1044776119402985,0.04081632653061224,0.41836734693877553,11.36190476190476,26.159999999999997,0.306282722513089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1723,1610612762,Matt Harpring,Matt Harpring,1723,UTA,12613.0,210,2,395,396,154,186,57,791,17.0,24.0,7.0,5.0,6.0,6.0,17.0,8.0,27.0,2.0,,,,,,,31.0,68.0,,2.0,14.0,76,397,8.0,,,2.0,14.0,11.0,21.0,,1.0,10.0,32,46.0,16.0,,,,,,3.0,12.0,2.0,14.0,2.0,,5.0,3.0,4.0,30.0,1.0,12.0,10.0,16.0,32.0,13.0,45.0,3.0,2.0,1.0,1.0,7.0,1.0,5.0,7.0,,2.0,,1.0,14.0,3.0,7.0,18.0,21,2.0,21,2.0,1.0,7.0,4.0,1.0,1.0,2.0,2.0,,32,154,1.0,4.0,0.7419354838709677,0.8518518518518519,,,,,,0.45588235294117646,0.5238095238095238,0.44285714285714284,0.75,0.5,0.4810126582278481,0.7777777777777778,0.5714285714285714,0.02857142857142857,0.04411764705882353,0.041666666666666664,20.086393088552917,0.5,0.1322314049586777,0.07741935483870968,0.15384615384615385,0.03225806451612903,0.13978494623655913,0.06989247311827956,0.18604651162790697,0.03896103896103896,0.03571428571428571,,0.25,0.14285714285714285,0.19047619047619047,0.08695652173913043,0.08823529411764706,1.0,0.34285714285714286,0.7083333333333334,0.7391304347826086,0.6470588235294118,0.24285714285714285,0.35294117647058826,0.4,0.38571428571428573,0.2962962962962963,0.2962962962962963,1.0,0.02857142857142857,,,,,0.875,,,,0.2727272727272727,0.8333333333333334,,,0.37142857142857144,,0.4558971428571429,0.5537,0.4658840909090909,0.09333333333333334,0.0958904109589041,0.18421052631578946,0.42105263157894735,9.680882352941177,23.0,0.389873417721519,5.0,1.0,6.0,8.0,6.0,3.0,4.0,1.0,1.0,0.75,0.11764705882352941,0.42857142857142855,0.02857142857142857,0.6666666666666666,0.7142857142857143,0.2,0.045454545454545456,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,6258.0,104,-14,205,208,44,79,25,413,7.0,10.0,2.0,1.0,1.0,3.0,3.0,6.0,14.0,,,2.0,,,,,16.0,27.0,,2.0,13.0,45,230,2.0,,,,4.0,3.0,3.0,,,3.0,9,20.0,12.0,,,,2.0,,1.0,8.0,4.0,12.0,3.0,1.0,5.0,2.0,1.0,28.0,2.0,2.0,8.0,10.0,19.0,4.0,23.0,,1.0,1.0,,7.0,1.0,6.0,2.0,,1.0,,1.0,9.0,2.0,3.0,6.0,11,,14,2.0,,6.0,2.0,15.0,8.0,15.0,8.0,,9,44,2.0,2.0,0.625,0.7142857142857143,,,,,,0.5925925925925926,1.0,0.5517241379310345,1.0,1.0,0.6428571428571429,1.0,0.9,0.06896551724137931,0.037037037037037035,0.1,18.72340425531915,0.7777777777777778,0.1388888888888889,0.03278688524590164,0.2222222222222222,0.08695652173913043,0.16666666666666666,0.047619047619047616,0.05263157894736842,0.03225806451612903,0.10526315789473684,0.06896551724137931,0.09523809523809523,0.2727272727272727,0.2608695652173913,0.15384615384615385,,0.5333333333333333,0.3448275862068966,0.7,0.7777777777777778,0.2857142857142857,0.10344827586206896,1.0,1.0,0.4827586206896552,0.42857142857142855,0.42857142857142855,1.0,,0.06896551724137931,,,,1.0,,,,0.3333333333333333,1.0,,,0.41379310344827586,,0.4844689655172414,0.6243,0.49366666666666664,0.18181818181818182,0.1935483870967742,0.08888888888888889,0.2,10.503703703703705,25.200000000000003,0.2146341463414634,2.0,,2.0,4.0,1.0,,,,,1.0,,0.14285714285714285,,0.6666666666666666,1.0,,,1.0,1.0,7.0,,,,,,,,,,,,,,,,,True,,,,,,,
1921,1610612762,Gordan Giricek,Gordan Giricek,1921,UTA,18390.0,306,8,586,588,214,265,83,1174,2.0,5.0,,2.0,2.0,3.0,8.0,19.0,52.0,8.0,11.0,18.0,2.0,3.0,5.0,7.0,24.0,65.0,14.0,26.0,14.0,104,599,12.0,2.0,5.0,,14.0,11.0,25.0,5.0,9.0,8.0,45,34.0,14.0,42.0,,,18.0,11.0,2.0,15.0,2.0,17.0,2.0,,6.0,5.0,4.0,36.0,1.0,3.0,10.0,13.0,24.0,4.0,28.0,1.0,3.0,3.0,,8.0,5.0,6.0,14.0,,2.0,,7.0,22.0,9.0,10.0,37.0,18,5.0,16,,2.0,5.0,2.0,2.0,1.0,2.0,2.0,,45,214,12.0,2.0,0.7083333333333334,0.7083333333333334,1.0,0.5384615384615384,0.4,0.5555555555555556,0.5384615384615384,0.36923076923076925,0.44,0.4945054945054945,0.4117647058823529,0.5441176470588235,0.5306122448979592,0.4117647058823529,0.5921052631578947,0.2857142857142857,0.03076923076923077,,17.51824817518248,0.36363636363636365,0.07103825136612021,0.014084507042253521,0.10309278350515463,0.017543859649122806,0.08214285714285714,0.014814814814814815,0.016129032258064516,0.01904761904761905,0.02,0.04918032786885246,0.09090909090909091,0.07462686567164178,0.07462686567164178,0.16666666666666666,0.0196078431372549,1.0,0.054945054945054944,0.4,0.4,,0.08791208791208792,0.375,0.375,0.5714285714285714,0.36538461538461536,0.38,0.8421052631578947,0.08791208791208792,0.1978021978021978,0.6111111111111112,0.6111111111111112,1.0,,0.17647058823529413,0.6666666666666666,1.0,0.058823529411764705,1.0,0.20588235294117646,0.7142857142857143,0.34065934065934067,0.6111111111111112,0.45150384615384614,0.46042999999999995,0.4313764705882352,0.052083333333333336,0.07142857142857142,0.1346153846153846,0.4326923076923077,16.296923076923072,24.342307692307692,0.3651877133105802,,2.0,4.0,,1.0,,1.0,,,0.3333333333333333,,0.047619047619047616,,0.3333333333333333,,,0.058823529411764705,3.0,,1.0,3.0,2.0,0.038461538461538464,0.375,0.375,1.0,0.11764705882352941,,,,,,,,,,True,,,,,,,
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,8855.0,148,38,277,279,121,127,42,556,17.0,29.0,7.0,6.0,9.0,4.0,7.0,2.0,6.0,,,1.0,,,,,23.0,42.0,,1.0,10.0,56,238,10.0,,,1.0,11.0,8.0,13.0,,,4.0,20,32.0,14.0,,,,1.0,,5.0,5.0,,5.0,,,2.0,1.0,2.0,10.0,2.0,16.0,5.0,15.0,21.0,20.0,41.0,,6.0,3.0,3.0,5.0,1.0,3.0,2.0,,2.0,,1.0,7.0,5.0,8.0,21.0,14,3.0,14,,,5.0,2.0,6.0,5.0,6.0,3.0,,20,121,1.0,2.0,0.6956521739130435,0.7619047619047619,,,,,,0.5476190476190477,0.6153846153846154,0.5348837209302325,0.5,0.6153846153846154,0.56,0.5,0.625,0.023255813953488372,0.11904761904761904,0.13793103448275862,17.325227963525837,0.7142857142857143,0.17045454545454544,0.1509433962264151,0.11627906976744186,0.08,0.15267175572519084,0.13740458015267176,0.20588235294117646,0.18,0.08333333333333333,0.27586206896551724,0.1111111111111111,0.125,0.13793103448275862,0.07142857142857142,,0.5,0.6744186046511628,0.5862068965517241,0.68,0.7647058823529411,0.16279069767441862,0.5714285714285714,0.5714285714285714,0.13953488372093023,0.3333333333333333,0.4,0.5,,0.023255813953488372,,,,0.7,,,,0.6923076923076923,0.6666666666666666,,,0.6976744186046512,,0.5081255813953489,0.5349625,0.4747461538461539,0.10416666666666667,0.10638297872340426,0.19642857142857142,0.35714285714285715,4.011904761904761,25.2,0.4368231046931408,3.0,,5.0,4.0,1.0,2.0,,,,0.5,,0.2,,0.5,0.42857142857142855,0.3333333333333333,,3.0,,1.0,,,0.16666666666666666,,,,,2.0,0.18181818181818182,,,,,,,,True,,,,,,,
2246,1610612762,Mehmet Okur,Mehmet Okur,2246,UTA,10516.0,175,-23,336,335,83,101,50,671,6.0,7.0,2.0,,,2.0,11.0,12.0,18.0,1.0,8.0,25.0,,,1.0,5.0,20.0,36.0,8.0,26.0,4.0,68,375,5.0,,,2.0,6.0,3.0,5.0,1.0,6.0,,9,30.0,10.0,24.0,,,25.0,8.0,1.0,5.0,1.0,6.0,1.0,,3.0,2.0,,13.0,5.0,11.0,10.0,10.0,21.0,16.0,37.0,1.0,6.0,2.0,4.0,2.0,1.0,1.0,3.0,,1.0,1.0,,5.0,1.0,8.0,20.0,6,1.0,6,1.0,1.0,3.0,,6.0,3.0,6.0,4.0,1.0,9,83,4.0,,0.75,0.8333333333333334,1.0,0.3076923076923077,,0.16666666666666666,0.3076923076923077,0.5555555555555556,0.6,0.5161290322580645,0.4,0.4090909090909091,0.5234375,0.42857142857142855,0.4090909090909091,0.41935483870967744,0.027777777777777776,,17.557251908396946,0.4,0.09345794392523364,0.09243697478991597,0.18518518518518517,0.12195121951219512,0.12422360248447205,0.1,0.06060606060606061,0.1,0.08108108108108109,0.10256410256410256,0.15151515151515152,0.02857142857142857,0.15384615384615385,0.26666666666666666,0.030303030303030304,0.6666666666666666,0.11290322580645161,0.8571428571428571,0.8571428571428571,0.5,0.1774193548387097,0.18181818181818182,0.2,0.2903225806451613,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.016129032258064516,0.4032258064516129,0.32,0.32,1.0,0.4,,,,,,0.45454545454545453,0.2,0.532258064516129,0.32,0.48878064516129033,0.48752000000000006,0.4569954545454545,0.046875,0.07894736842105263,0.08823529411764706,0.1323529411764706,11.694444444444446,24.65769230769231,0.24702380952380953,2.0,1.0,2.0,4.0,1.0,1.0,,,,0.4,0.09090909090909091,0.09090909090909091,0.11538461538461539,1.0,1.0,,0.09090909090909091,,,3.0,,,,,,,,,,1.0,0.5,,,,,,True,,,,,,,
2430,1610612762,Carlos Boozer,Carlos Boozer,2430,UTA,11998.0,200,-8,393,393,144,197,52,786,24.0,40.0,15.0,11.0,16.0,18.0,31.0,5.0,17.0,,,,,,,,47.0,88.0,,,17.0,111,427,17.0,,,3.0,21.0,23.0,38.0,,,4.0,50,62.0,32.0,,,,,,9.0,19.0,2.0,21.0,2.0,,9.0,2.0,8.0,44.0,5.0,14.0,12.0,35.0,53.0,20.0,73.0,2.0,5.0,3.0,2.0,13.0,,9.0,5.0,1.0,4.0,,1.0,18.0,6.0,9.0,17.0,21,,26,2.0,,12.0,2.0,1.0,,1.0,1.0,,50,144,3.0,1.0,0.6595744680851063,0.7380952380952381,,,,,,0.5340909090909091,0.6052631578947368,0.5340909090909091,0.5294117647058824,0.6052631578947368,0.555,0.5526315789473685,0.6097560975609756,,0.10227272727272728,0.175,25.991189427312776,0.7222222222222222,0.28688524590163933,0.1037037037037037,0.17647058823529413,0.13157894736842105,0.24736842105263157,0.10982658959537572,0.21621621621621623,0.05714285714285714,0.09375,0.27906976744186046,0.3142857142857143,0.2727272727272727,0.21739130434782608,0.09090909090909091,0.06451612903225806,1.0,0.45454545454545453,0.6,0.7272727272727273,0.5,0.3522727272727273,0.5806451612903226,0.6206896551724138,0.19318181818181818,0.29411764705882354,0.29411764705882354,1.0,,,,,,0.8823529411764706,,,,0.42105263157894735,0.6875,,,0.45454545454545453,,0.4719988636363636,0.5028,0.4583447368421053,0.12244897959183673,0.12244897959183673,0.1891891891891892,0.45045045045045046,6.597727272727272,,0.366412213740458,9.0,,9.0,10.0,6.0,3.0,2.0,,,0.5294117647058824,0.06451612903225806,0.3333333333333333,0.07142857142857142,0.7777777777777778,0.6,0.4444444444444444,,1.0,1.0,1.0,,,,,,,,1.0,0.1,,0.3333333333333333,,,,,,True,,,,,,,
200758,1610612762,Ronnie Brewer,Ronnie Brewer,200758,UTA,494.0,8,-6,14,18,14,15,2,32,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,3.0,5,20,,,,,,1.0,1.0,,,3.0,5,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2,,4,,,2.0,,,,,,,5,14,,,,,,,,,,1.0,1.0,1.0,,1.0,0.8333333333333334,,0.8333333333333334,,,,17.64705882352941,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.3503,,0.3503,0.6666666666666666,0.6666666666666666,,1.0,6.4,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2260,1610612762,Jarron Collins,Jarron Collins,2260,UTA,4348.0,72,15,133,133,65,82,20,266,,3.0,2.0,,3.0,,,2.0,3.0,,,,,,,,2.0,6.0,,,7.0,11,120,4.0,,,5.0,7.0,1.0,4.0,,,6.0,8,4.0,,,,,,,3.0,4.0,,4.0,,,2.0,2.0,,8.0,,6.0,2.0,5.0,8.0,6.0,14.0,,4.0,3.0,1.0,,,,1.0,,,,,1.0,1.0,10.0,13.0,7,1.0,10,,,1.0,4.0,,,,,,8,65,2.0,4.0,1.0,1.0,,,,,,0.3333333333333333,0.25,0.3333333333333333,0.25,0.25,0.5,0.5,0.5,,0.5,1.0,7.547169811320754,,0.12195121951219512,0.09836065573770492,0.08,,0.10606060606060606,0.08695652173913043,0.05555555555555555,0.06896551724137931,,0.09090909090909091,0.09090909090909091,0.15789473684210525,0.10526315789473684,,,,0.5,,,,,,,0.5,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.5,,,,0.75,,,,0.5,,0.4574833333333333,0.46052499999999996,0.49850000000000005,0.14285714285714285,0.14285714285714285,0.6363636363636364,0.7272727272727273,8.933333333333334,,0.48872180451127817,,,1.0,,1.0,1.0,,,,0.25,,0.14285714285714285,0.21428571428571427,,,,,,4.0,,,,,,,,,,,,,,,,,,True,,,,,,,
965,1610612762,Derek Fisher,Derek Fisher,965,UTA,4708.0,78,25,148,144,79,89,22,292,1.0,4.0,,,1.0,4.0,5.0,1.0,7.0,,1.0,9.0,,,,6.0,6.0,16.0,1.0,9.0,8.0,23,123,3.0,,,3.0,7.0,2.0,9.0,,6.0,6.0,10,2.0,10.0,3.0,,1.0,8.0,1.0,1.0,13.0,4.0,17.0,4.0,,3.0,2.0,8.0,38.0,,2.0,2.0,3.0,5.0,2.0,7.0,,5.0,3.0,2.0,,2.0,,3.0,,,,,3.0,2.0,3.0,7.0,7,,9,,2.0,1.0,1.0,,,1.0,,,10,79,2.0,1.0,0.16666666666666666,0.16666666666666666,1.0,0.1111111111111111,,,0.125,0.375,0.2222222222222222,0.3,0.6666666666666666,0.13333333333333333,0.375,0.875,0.2647058823529412,0.36,0.0625,0.25,18.235294117647058,,0.08823529411764706,0.03389830508474576,0.07142857142857142,,0.08064516129032258,0.028169014084507043,0.08333333333333333,,,0.1,,0.18181818181818182,0.10526315789473684,,,,0.16,0.25,0.3333333333333333,,0.2,0.8,0.8,0.28,0.14285714285714285,0.14285714285714285,1.0,,0.36,0.1111111111111111,0.125,1.0,,,,,0.06666666666666667,,0.4,,0.52,0.125,0.4204666666666666,0.30515000000000003,0.3866678571428572,0.07407407407407407,0.058823529411764705,0.30434782608695654,0.43478260869565216,11.65625,30.700000000000003,0.5337837837837838,,,2.0,,,,1.0,1.0,1.0,0.6666666666666666,,,0.08333333333333333,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,0.1111111111111111,0.1111111111111111,0.1,True,,,,,,,
