EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,Fg3aBlocked,LiveBallTurnovers,BadPassTurnovers,FG3APct,FG3APctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,Corner3Frequency,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Arc3FGM,FG3M,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGM,2pt And 1 Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,AtRimPctAssisted,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,AtRimAssists,BadPassOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,ThreePtAssists,Arc3Assists,PenaltyCorner3FGA,DefAtRimReboundPct,PenaltyCorner3Frequency,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,FTOffRebounds,Loose Ball Fouls,Assisted3sPct,SecondChanceFg3Pct,OffFTReboundPct,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,BlockedAtRim,on,3SecondViolations,OffCorner3ReboundPct,ShortMidRangePctAssisted,PenaltyArc3FGM,PenaltyFG3M,Corner3Assists,Travels,SecondChanceTurnovers,PenaltyFg3Pct,PenaltyArc3Accuracy,Corner3FGM,PenaltyCorner3FGM,Fg2aBlocked,ShortMidRangeAssists,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,DefensiveGoaltends,HeaveAttempts,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,SecondChanceAtRimPctAssisted
2198,1610612747,Kwame Brown,Kwame Brown,2198,LAL,129.0,2,,5,4,4,9,6,5.0,,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,2.0,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,2.0,5.0,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,0.5618,,0.5618,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2567,1610612747,Brian Cook,Brian Cook,2567,LAL,656.0,11,-6.0,20,20,8,40,30,2.0,,1.0,1.0,,,,,,,1.0,1.0,2.0,2.0,1.0,5.0,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,2.0,,,,,1.0,1.0,1.0,3.0,,1.0,,,1.0,1.0,,1.0,,1.0,,,2.0,,,1.0,,,0.6666666666666666,,,0.8333333333333334,,,20.0,,0.16666666666666666,,0.3333333333333333,,0.2222222222222222,,,,,0.5,1.0,,,,0.3333333333333333,1.0,1.0,,,,0.3333333333333333,1.0,1.0,,,,,0.6666666666666666,0.5011333333333333,,,0.3333333333333333,0.5,,,9.15,0.1,,1.0,,1.0,,1.0,,,,0.3333333333333333,,,,,0.3333333333333333,,25.1,,,4.0,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101115,1610612747,Andrew Bynum,Andrew Bynum,101115,LAL,3172.0,53,-9.0,106,106,38,212,117,38.0,17.0,5.0,6.0,1.0,2.0,1.0,1.0,3.0,9.0,,,8.0,15.0,4.0,20.0,2.0,3.0,3.0,7.0,3.0,5.0,2.0,8.0,4.0,2.0,,,,,4.0,4.0,5.0,9.0,1.0,15.0,8.0,23.0,,,,,2.0,2.0,5.0,7.0,1.0,5.0,,,10.0,3.0,2.0,2.0,1.0,2.0,1.0,8.0,38.0,,2.0,0.5333333333333333,0.6666666666666666,0.6,0.5333333333333333,0.6666666666666666,0.6,0.5,0.7,0.4444444444444444,17.6,0.25,0.2647058823529412,0.0975609756097561,0.29411764705882354,0.2857142857142857,0.27450980392156865,0.14545454545454545,0.15384615384615385,0.06666666666666667,0.25,0.3333333333333333,0.45454545454545453,,,0.5,0.4,0.8333333333333334,0.8333333333333334,0.6,0.3333333333333333,0.3333333333333333,,,,0.6666666666666666,0.5,0.2,1.0,0.4,0.4620466666666667,0.5191666666666667,0.42164,0.16666666666666666,0.16666666666666666,0.35,0.4,5.246666666666667,0.3584905660377358,,,,,,,,,,,,,,,,,,,,12.0,,,,0.75,0.8571428571428571,,,0.07692307692307693,0.16666666666666666,0.8,,,,,,,,1.0,,,,0.23076923076923078,,,,,,,,1.0,,,,,,,,,1.0,False,1.0,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742,1610612747,Shammond Williams,Shammond Williams,1742,LAL,3619.0,60,2.0,117,118,41,235,129,29.0,21.0,3.0,5.0,,1.0,,,,1.0,1.0,3.0,4.0,9.0,,14.0,,1.0,,,,1.0,,3.0,4.0,,4.0,7.0,2.0,17.0,1.0,1.0,1.0,,,1.0,2.0,3.0,,,,,1.0,1.0,2.0,5.0,,1.0,,,,,,1.0,,1.0,,3.0,29.0,2.0,,0.4444444444444444,,,0.4666666666666667,,0.75,0.4666666666666667,,0.75,11.267605633802818,,,0.023809523809523808,0.05263157894736842,0.047619047619047616,0.01818181818181818,0.031746031746031744,0.06666666666666667,,0.058823529411764705,,0.058823529411764705,,,,0.3333333333333333,0.6,0.6,0.06666666666666667,,,0.2,0.3333333333333333,0.3333333333333333,1.0,,,,0.7333333333333333,0.4898100000000001,0.6489,0.42579999999999996,,,,0.21428571428571427,7.522222222222222,0.24786324786324787,,6.0,1.0,6.0,1.0,6.0,,,,0.4,,,,,0.4,0.5,25.7,2.0,2.0,4.0,3.0,2.0,,0.5,0.5,0.3333333333333333,0.3333333333333333,,,0.6666666666666666,,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,,,,3.0,2.0,,,,,,,,3.0,,,0.5,,,0.5,,,,,1.0,False,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,9426.0,157,-38.0,304,306,79,610,344,75.0,47.0,18.0,32.0,8.0,13.0,3.0,10.0,7.0,21.0,5.0,9.0,30.0,62.0,12.0,78.0,9.0,17.0,1.0,19.0,6.0,17.0,2.0,17.0,42.0,12.0,7.0,10.0,1.0,23.0,1.0,16.0,8.0,29.0,3.0,40.0,17.0,57.0,7.0,1.0,,1.0,4.0,9.0,6.0,13.0,2.0,15.0,,,23.0,13.0,,6.0,,6.0,2.0,17.0,75.0,1.0,,0.4838709677419355,0.5294117647058824,0.35294117647058826,0.4647887323943662,0.5,0.35714285714285715,0.48148148148148145,0.475,0.38636363636363635,25.0,0.5,0.2871287128712871,0.13793103448275862,0.17391304347826086,0.024390243902439025,0.25170068027210885,0.10828025477707007,0.21212121212121213,0.16,,0.3488372093023256,0.18181818181818182,0.15384615384615385,0.21212121212121213,0.3333333333333333,0.4507042253521127,0.5625,0.6206896551724138,0.29577464788732394,0.3333333333333333,0.3888888888888889,0.1267605633802817,0.5555555555555556,0.5555555555555556,0.7222222222222222,0.6153846153846154,0.47619047619047616,0.3,0.5774647887323944,0.486980985915493,0.5375343749999999,0.5027095238095237,0.16049382716049382,0.18055555555555555,0.24358974358974358,0.21794871794871795,5.72258064516129,0.24671052631578946,1.0,8.0,3.0,9.0,4.0,8.0,,5.0,3.0,0.1267605633802817,,,0.5555555555555556,0.014084507042253521,0.11267605633802817,0.14285714285714285,25.477777777777774,1.0,2.0,18.0,,1.0,3.0,0.3,0.375,0.2222222222222222,0.2222222222222222,0.030303030303030304,0.2962962962962963,0.2222222222222222,0.6,0.125,0.125,0.125,4.0,,2.0,3.0,3.0,2.0,1.0,0.1935483870967742,0.047619047619047616,,1.0,,1.0,6.0,,2.0,1.0,,,1.0,0.05555555555555555,,,1.0,6.0,False,,0.25,0.2857142857142857,,1.0,1.0,1.0,,0.25,,1.0,1.0,6.0,2.0,0.0967741935483871,0.09375,0.14285714285714285,1.0,1.0,1.0,1.0,,,,,,,,,
2230,1610612747,Maurice Evans,Maurice Evans,2230,LAL,3747.0,62,-15.0,128,125,42,253,135,39.0,22.0,1.0,5.0,,2.0,1.0,1.0,,2.0,3.0,5.0,4.0,12.0,,23.0,,3.0,,,2.0,3.0,,4.0,4.0,,1.0,2.0,,5.0,,3.0,3.0,,1.0,4.0,3.0,7.0,,2.0,2.0,,,,2.0,4.0,,1.0,,,,,,,,,,4.0,39.0,1.0,,0.3333333333333333,,0.6666666666666666,0.5,,0.4,0.5,,0.4,14.935064935064934,0.2,,0.057692307692307696,0.14285714285714285,,0.05,0.04225352112676056,,0.15,,,0.1875,,,,0.21739130434782608,0.2,0.25,0.08695652173913043,,,0.21739130434782608,0.6,0.6,0.6666666666666666,,0.2,1.0,0.6956521739130435,0.5063717391304348,0.5063666666666666,0.49702999999999997,,,,0.17391304347826086,8.741666666666667,0.3046875,7.0,4.0,2.0,11.0,2.0,4.0,,,,0.4782608695652174,,,,0.30434782608695654,0.17391304347826086,0.4,24.181818181818183,1.0,5.0,4.0,,1.0,,0.5,0.5,0.45454545454545453,0.45454545454545453,,,1.0,0.3333333333333333,0.25,0.25,0.25,1.0,,,,1.0,1.0,,,,,,,,15.0,,,1.0,,,1.0,,,,,,False,,,,,,,,,,,4.0,,1.0,,0.08333333333333333,0.2,,0.5714285714285714,0.5714285714285714,1.0,,1.0,,,,,,,,
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,1950.0,32,-6.0,64,64,20,128,71,11.0,6.0,2.0,2.0,1.0,1.0,,,,,1.0,2.0,3.0,4.0,,9.0,1.0,1.0,,2.0,,,,,6.0,2.0,,2.0,,6.0,1.0,1.0,,1.0,,1.0,2.0,3.0,,1.0,1.0,,,2.0,1.0,3.0,,1.0,,1.0,,,,,,,,,11.0,,,0.75,1.0,,0.6428571428571429,1.0,,0.6428571428571429,1.0,,12.67605633802817,,0.043478260869565216,0.05555555555555555,,0.08333333333333333,0.027777777777777776,0.06666666666666667,,,0.1,0.09090909090909091,,,,,0.2857142857142857,1.0,1.0,,,,0.2857142857142857,0.5,0.5,1.0,1.0,,,0.7142857142857143,0.5439999999999999,0.526,0.58995,,,0.2222222222222222,,9.475,0.171875,,3.0,1.0,3.0,1.0,3.0,,2.0,2.0,0.42857142857142855,,,1.0,,0.42857142857142855,1.0,25.5,1.0,1.0,,,1.0,,,,0.3333333333333333,0.3333333333333333,0.1111111111111111,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,2.0,,,,,,,,,3.0,,1.0,1.0,,,1.0,,,,,,False,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,10246.0,171,-30.0,334,336,96,670,383,75.0,51.0,17.0,25.0,2.0,2.0,5.0,7.0,9.0,22.0,13.0,33.0,39.0,80.0,28.0,130.0,4.0,7.0,3.0,11.0,7.0,15.0,9.0,26.0,62.0,,16.0,21.0,2.0,47.0,,1.0,9.0,11.0,,20.0,1.0,21.0,,4.0,2.0,2.0,8.0,19.0,3.0,8.0,4.0,24.0,,,30.0,14.0,2.0,2.0,,2.0,1.0,26.0,75.0,,2.0,0.4875,0.5714285714285714,0.4666666666666667,0.49514563106796117,0.5714285714285714,0.425,0.5657894736842105,0.6875,0.52,33.756345177664976,,0.10891089108910891,0.007751937984496124,0.17647058823529413,,0.13157894736842105,0.005952380952380952,,0.0196078431372549,,0.13953488372093023,0.2,0.125,,0.5,0.24271844660194175,0.68,0.7391304347826086,0.21359223300970873,0.4090909090909091,0.45,0.32038834951456313,0.3939393939393939,0.3939393939393939,0.2857142857142857,1.0,0.35,0.7142857142857143,0.46601941747572817,0.46333382352941177,0.43133333333333335,0.451495,0.13392857142857142,0.1590909090909091,0.08461538461538462,0.2,10.35125,0.2245508982035928,1.0,22.0,4.0,23.0,5.0,21.0,,11.0,4.0,0.22330097087378642,,,0.5789473684210527,0.009708737864077669,0.21359223300970873,0.2,28.34347826086957,7.0,8.0,16.0,24.0,7.0,6.0,0.20512820512820512,0.20512820512820512,0.34782608695652173,0.36363636363636365,,0.13793103448275862,0.11764705882352941,0.23076923076923078,0.3181818181818182,0.3181818181818182,0.3333333333333333,9.0,1.0,7.0,3.0,5.0,2.0,1.0,0.034482758620689655,0.05,,,,,,,,,,,,,,,,2.0,False,,,0.3333333333333333,,1.0,3.0,3.0,,0.2,,1.0,1.0,4.0,5.0,0.05,0.08,0.09090909090909091,1.0,1.0,,1.0,,1.0,1.0,1.0,0.041666666666666664,,,,
2567,1610612747,Brian Cook,Brian Cook,2567,LAL,2412.0,40,12.0,77,74,16,151,85,2.0,11.0,1.0,4.0,,2.0,,,,,,5.0,1.0,9.0,2.0,13.0,,3.0,,,,,,3.0,2.0,,,,,,,2.0,,1.0,1.0,2.0,2.0,4.0,1.0,,,,1.0,1.0,6.0,10.0,,2.0,,1.0,2.0,1.0,,,,,,3.0,2.0,,,0.1111111111111111,,,0.36666666666666664,,1.5,0.40625,,1.5,18.478260869565215,1.0,0.05,0.0625,,,0.027777777777777776,0.05,0.07692307692307693,,,,,,0.09090909090909091,,0.26666666666666666,0.25,0.25,,,,0.3333333333333333,,,0.5,,,,0.6666666666666666,0.5032266666666667,0.5001375,0.4677,0.0625,0.1,,0.23076923076923078,9.733333333333334,0.025974025974025976,2.0,4.0,,6.0,1.0,4.0,,,,0.4,,,,0.13333333333333333,0.26666666666666666,,25.566666666666663,2.0,3.0,,,2.0,,,,0.5,0.5,0.1,,,,0.5,0.5,0.5,,,,,,,1.0,0.16666666666666666,1.0,,1.0,,1.0,9.0,,,1.0,,,1.0,0.25,,,,,False,,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,0.5,0.5,1.0,1.0,,,,,,2.0,,,
200770,1610612747,Jordan Farmar,Jordan Farmar,200770,LAL,5911.0,99,-20.0,192,190,33,382,221,38.0,29.0,5.0,5.0,,,2.0,2.0,1.0,3.0,1.0,5.0,7.0,13.0,5.0,25.0,,2.0,,,2.0,4.0,3.0,7.0,12.0,,4.0,5.0,1.0,11.0,,1.0,5.0,7.0,,12.0,1.0,13.0,,6.0,5.0,1.0,3.0,5.0,2.0,9.0,2.0,4.0,,,6.0,2.0,1.0,1.0,,1.0,,7.0,38.0,,1.0,0.5384615384615384,,0.5,0.47619047619047616,,0.5,0.5208333333333334,,0.5833333333333334,12.719298245614036,,0.11864406779661017,0.0125,0.19230769230769232,,0.1411764705882353,0.010101010101010102,,,,0.16129032258064516,0.2,0.16666666666666666,,,0.23809523809523808,1.0,1.0,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.23809523809523808,0.2,0.2,,,0.5,1.0,0.6190476190476191,0.51005,0.3876,0.618425,0.08695652173913043,0.13333333333333333,,0.28,8.561538461538463,0.19791666666666666,2.0,6.0,,8.0,,6.0,,2.0,2.0,0.38095238095238093,,,0.4,0.09523809523809523,0.2857142857142857,,25.2,,2.0,2.0,,,,0.14285714285714285,0.14285714285714285,0.25,0.25,0.043478260869565216,,,1.0,,,,2.0,,,2.0,1.0,,,0.15384615384615385,,,,,,6.0,,,1.0,,,,,,,,,False,,,,,,1.0,,1.0,,,2.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,6310.0,105,-22.0,211,208,51,419,240,42.0,29.0,6.0,12.0,1.0,2.0,1.0,2.0,2.0,9.0,1.0,2.0,9.0,23.0,2.0,29.0,2.0,3.0,,4.0,1.0,5.0,2.0,4.0,12.0,4.0,12.0,13.0,3.0,27.0,1.0,4.0,4.0,4.0,1.0,9.0,8.0,17.0,2.0,5.0,3.0,2.0,3.0,11.0,5.0,9.0,,4.0,,1.0,2.0,,1.0,1.0,1.0,1.0,,4.0,42.0,1.0,1.0,0.391304347826087,0.6666666666666666,0.2,0.43548387096774194,0.6666666666666666,0.125,0.453125,0.6666666666666666,0.2222222222222222,17.551020408163264,0.2,0.06896551724137931,0.05063291139240506,0.11428571428571428,0.05,0.08602150537634409,0.050505050505050504,0.08,0.03125,0.05263157894736842,,0.047619047619047616,0.21428571428571427,0.14285714285714285,,0.3870967741935484,0.5,0.6,0.2903225806451613,0.2222222222222222,0.2857142857142857,0.06451612903225806,0.5,0.5,0.6666666666666666,0.5,0.25,0.5,0.6451612903225806,0.5115283333333334,0.5783666666666667,0.47602857142857147,,,0.13793103448275862,0.13793103448275862,5.317391304347826,0.1990521327014218,3.0,5.0,2.0,8.0,3.0,4.0,,8.0,7.0,0.25806451612903225,,,0.7272727272727273,0.0967741935483871,0.16129032258064516,0.25,26.825000000000003,1.0,3.0,6.0,,1.0,,0.3333333333333333,0.42857142857142855,0.375,0.42857142857142855,0.045454545454545456,0.1875,0.3333333333333333,,0.2,0.2,0.25,7.0,,1.0,1.0,1.0,,1.0,0.06666666666666667,0.125,,,,,9.0,3.0,1.0,1.0,,0.42857142857142855,1.0,,,,2.0,,False,1.0,,0.5,,,1.0,,4.0,,,2.0,,4.0,2.0,0.17391304347826086,0.16666666666666666,0.2222222222222222,0.6666666666666666,0.6666666666666666,1.0,,,1.0,,,,,,,
2470,1610612747,Smush Parker,Smush Parker,2470,LAL,2885.0,48,-8.0,93,94,46,187,94,19.0,17.0,,2.0,,1.0,,,,1.0,1.0,3.0,1.0,6.0,4.0,9.0,,2.0,,3.0,,,4.0,4.0,,,2.0,3.0,,7.0,,4.0,,2.0,,2.0,4.0,6.0,2.0,3.0,1.0,2.0,,2.0,3.0,5.0,,3.0,1.0,,4.0,,2.0,1.0,1.0,1.0,,4.0,19.0,1.0,2.0,0.16666666666666666,,,0.25,0.375,,0.375,0.375,1.0,12.612612612612612,,0.06451612903225806,0.125,,,0.04,0.0851063829787234,0.08333333333333333,0.2222222222222222,,0.2222222222222222,,,0.25,,0.2,,,0.1,,,0.3,0.3333333333333333,0.3333333333333333,0.25,,,,0.6,0.46075999999999995,0.440275,,,,0.3333333333333333,0.4444444444444444,9.766666666666666,0.20430107526881722,1.0,3.0,,4.0,,3.0,,2.0,2.0,0.4,,,1.0,0.1,0.3,,25.674999999999997,1.0,1.0,2.0,,1.0,,1.0,1.0,0.25,0.25,0.09090909090909091,,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,,,,1.0,1.0,,,,1.0,2.0,1.0,2.0,3.0,,,1.0,0.5,,1.0,0.5,0.5,1.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2198,1610612747,Kwame Brown,Kwame Brown,2198,LAL,7847.0,131,-16.0,254,254,63,508,286,37.0,40.0,14.0,21.0,4.0,6.0,2.0,2.0,4.0,14.0,,,18.0,35.0,5.0,41.0,4.0,7.0,1.0,9.0,2.0,5.0,,4.0,8.0,4.0,,1.0,,3.0,2.0,10.0,4.0,9.0,2.0,15.0,13.0,28.0,1.0,1.0,1.0,,6.0,9.0,8.0,16.0,3.0,11.0,1.0,1.0,8.0,5.0,,4.0,1.0,4.0,3.0,4.0,37.0,2.0,,0.5142857142857142,0.5714285714285714,0.4,0.5142857142857142,0.5714285714285714,0.4,0.5394736842105263,0.5625,0.4,15.511551155115512,0.4,0.11538461538461539,0.10101010101010101,0.09523809523809523,0.0625,0.10833333333333334,0.0916030534351145,0.058823529411764705,0.07692307692307693,0.07142857142857142,0.1111111111111111,0.12903225806451613,,0.07692307692307693,0.75,0.6,0.6666666666666666,0.7777777777777778,0.4,0.2857142857142857,0.3076923076923077,,,,0.8571428571428571,0.6666666666666666,0.4,1.0,0.6,0.5106942857142858,0.5709,0.50464,0.13157894736842105,0.13157894736842105,0.21951219512195122,0.0975609756097561,2.6599999999999997,0.14566929133858267,,,,,,,,3.0,1.0,,,,0.3333333333333333,,,,,,,28.0,,,2.0,0.7777777777777778,0.875,,,0.19230769230769232,0.08333333333333333,0.8571428571428571,,,,,,,2.0,1.0,1.0,,,0.16666666666666666,,,,,,,1.0,1.0,,,0.14285714285714285,,,,,,3.0,False,1.0,,0.5,,,1.0,1.0,1.0,,,,,4.0,,0.11428571428571428,0.14285714285714285,0.07142857142857142,,,,,,,,,,1.0,1.0,,0.5
