EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,LostBallTurnovers,Blocked3s,BlockedArc3,RecoveredBlocks,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,StepOutOfBoundsTurnovers,BlockedLongMidRange,SecondChanceFg3Pct,DefCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,PtsUnassisted3s,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,on,DefensiveGoaltends,Clear Path Fouls
101177,1610612759,Fabricio Oberto,Fabricio Oberto,101177,SAS,24904.0,415.0,88,763.0,764,200.0,214,82.0,1527,41.0,60.0,5.0,15.0,12.0,16.0,7.0,14.0,2.0,5.0,1.0,50.0,79.0,1.0,12.0,112.0,763,6.0,16.0,2.0,14.0,16.0,20.0,6.0,38.0,80.0,20.0,6.0,1.0,8.0,9.0,5.0,14.0,2.0,3.0,6.0,1.0,2.0,33.0,14.0,26.0,1.0,5.0,42.0,10.0,57.0,41.0,98.0,2.0,6.0,5.0,1.0,3.0,3.0,7.0,1.0,10.0,1.0,1.0,30.0,54.0,7.0,3.0,28.0,4.0,10.0,21.0,3.0,8.0,4.0,4.0,3.0,1.0,4.0,2.0,38.0,200.0,4.0,4.0,0.8,0.851063829787234,0.6329113924050633,0.375,0.8,0.625,0.375,0.8,0.6292134831460674,0.3888888888888889,0.76,0.0125,0.10126582278481013,0.1,0.14285714285714285,11.484918793503482,0.3,0.3225806451612903,0.03571428571428571,0.14,0.10441767068273092,0.06666666666666667,0.15053763440860216,0.12533333333333332,0.11695906432748537,0.11538461538461539,0.1095890410958904,0.09183673469387756,0.13559322033898305,0.17647058823529413,0.10679611650485436,0.21686746987951808,0.11403508771929824,0.09259259259259259,0.09523809523809523,0.75,0.6833333333333333,0.7592592592592593,0.8536585365853658,0.175,0.5,0.5833333333333334,0.42857142857142855,0.0625,0.4,0.4,1.0,0.0125,0.9375,0.3333333333333333,0.4,0.8,0.75,0.7625,0.5758481012658225,0.6037333333333333,0.5837150000000001,0.09411764705882353,0.09523809523809523,0.125,0.3392857142857143,3.1139240506329116,58.8,0.2621231979030144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
109,1610612759,Robert Horry,Robert Horry,109,SAS,6415.0,107.0,19,206.0,201,104.0,97,25.0,407,5.0,6.0,3.0,3.0,1.0,2.0,,1.0,1.0,4.0,8.0,6.0,11.0,13.0,2.0,32.0,181,3.0,3.0,,6.0,2.0,5.0,2.0,15.0,6.0,6.0,4.0,,,2.0,2.0,4.0,,2.0,,,2.0,10.0,2.0,3.0,,,13.0,3.0,16.0,5.0,21.0,,5.0,2.0,3.0,1.0,,1.0,,2.0,,1.0,2.0,6.0,,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,7.0,6.0,1.0,8.0,,15.0,104.0,,1.0,0.5,0.75,0.5454545454545454,1.0,0.4,0.625,0.6,0.5909090909090909,0.64,0.6,0.625,0.5416666666666666,,,,11.39240506329114,0.5,0.42857142857142855,,0.16883116883116883,0.043478260869565216,,0.058823529411764705,0.13402061855670103,0.04854368932038835,0.04,0.07142857142857142,0.03333333333333333,0.1,,0.14814814814814814,0.21739130434782608,0.14814814814814814,,,0.25,0.8333333333333334,0.8333333333333334,0.6,0.041666666666666664,,,,0.16666666666666666,0.25,0.25,,0.3333333333333333,0.6,1.0,0.3333333333333333,0.18181818181818182,0.5,0.7916666666666666,0.5592208333333334,0.64683,0.5456363636363636,0.041666666666666664,0.09090909090909091,0.1875,0.46875,7.709090909090907,24.076923076923077,0.5048543689320388,3.0,5.0,2.0,3.0,3.0,2.0,1.0,3.0,6.0,2.0,3.0,6.0,18.0,8.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.46153846153846156,0.5,0.46153846153846156,0.375,0.20833333333333334,0.6,0.6,1.0,0.375,0.375,1.0,0.4,0.2727272727272727,0.6666666666666666,0.2727272727272727,0.3333333333333333,0.375,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,17735.0,296.0,59,533.0,538,130.0,136,53.0,1071,1.0,5.0,,1.0,,,1.0,7.0,2.0,8.0,3.0,4.0,20.0,32.0,1.0,60.0,534,,2.0,,3.0,1.0,3.0,1.0,15.0,,8.0,,,3.0,4.0,5.0,9.0,3.0,2.0,,1.0,3.0,23.0,2.0,6.0,,4.0,24.0,5.0,33.0,8.0,41.0,3.0,11.0,7.0,4.0,1.0,1.0,3.0,,4.0,1.0,1.0,4.0,23.0,1.0,1.0,7.0,3.0,3.0,2.0,,1.0,,2.0,1.0,,2.0,,15.0,130.0,4.0,,,,0.2,,0.3333333333333333,0.5673076923076923,0.3,0.6363636363636364,0.5660377358490566,0.3,0.625,0.6153846153846154,0.15,0.4,0.14285714285714285,9.563758389261745,0.25,0.23809523809523808,,0.10762331838565023,0.03488372093023256,0.07407407407407407,0.034482758620689655,0.10108303249097472,0.034782608695652174,0.05555555555555555,0.02,0.029411764705882353,0.05405405405405406,,0.05263157894736842,0.15151515151515152,0.12345679012345678,0.05128205128205128,0.10714285714285714,0.09615384615384616,0.2,0.3333333333333333,,0.1346153846153846,0.14285714285714285,0.16666666666666666,,0.15384615384615385,0.25,0.25,,0.057692307692307696,0.2,,,,,0.7115384615384616,0.5194086538461538,0.48643749999999997,0.4827045454545455,0.018867924528301886,0.047619047619047616,0.05,0.25,10.855,23.296874999999996,0.24390243902439024,17.0,29.0,4.0,7.0,,1.0,,1.0,17.0,3.0,4.0,8.0,51.0,3.0,,,,,1.0,,1.0,0.53125,0.5,0.53125,0.5,0.5576923076923077,0.5862068965517241,0.5862068965517241,1.0,,,,0.2,0.6363636363636364,0.5714285714285714,0.09090909090909091,,,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.13333333333333333,0.4,0.5,1.0,,,,,,,,,,,,,,,True,,
1521,1610612759,Jacque Vaughn,Jacque Vaughn,1521,SAS,5490.0,92.0,20,170.0,177,57.0,71,18.0,347,,2.0,,,,1.0,1.0,2.0,7.0,15.0,,8.0,19.0,,2.0,18.0,159,,1.0,,,2.0,4.0,,4.0,8.0,8.0,,,1.0,7.0,6.0,13.0,4.0,2.0,4.0,1.0,2.0,32.0,,,,1.0,3.0,1.0,5.0,,5.0,,4.0,2.0,2.0,1.0,1.0,5.0,,6.0,,1.0,6.0,13.0,1.0,,4.0,,2.0,4.0,,1.0,1.0,,,,,,4.0,57.0,,1.0,0.5,0.5,0.42105263157894735,,0.5,0.42105263157894735,,0.5,0.42857142857142855,,0.4,,0.05263157894736842,,0.5,13.917525773195877,0.16666666666666666,0.09090909090909091,,0.043478260869565216,,0.05263157894736842,,0.045454545454545456,,,,,,,,,0.12,,,0.10526315789473684,,,,0.10526315789473684,0.5,1.0,,0.7894736842105263,0.4666666666666667,0.4666666666666667,0.5714285714285714,,,,,0.25,,0.10526315789473684,0.4098157894736842,0.3549,0.4375,0.05,0.05,,0.2222222222222222,15.468421052631578,,0.3352941176470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,3.0,1.0,,,,,,,,,,,,,True,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,15313.0,255.0,85,483.0,479,168.0,180,49.0,962,20.0,31.0,3.0,4.0,7.0,12.0,8.0,21.0,4.0,21.0,42.0,32.0,73.0,47.0,39.0,160.0,476,5.0,9.0,2.0,12.0,10.0,25.0,22.0,51.0,20.0,44.0,2.0,,5.0,28.0,7.0,35.0,2.0,5.0,22.0,3.0,3.0,77.0,3.0,4.0,,6.0,28.0,2.0,36.0,7.0,43.0,2.0,17.0,11.0,6.0,16.0,13.0,6.0,1.0,22.0,2.0,9.0,14.0,21.0,,1.0,37.0,1.0,2.0,47.0,1.0,12.0,7.0,2.0,,,3.0,,51.0,168.0,2.0,6.0,0.3125,0.3225806451612903,0.4383561643835616,0.5555555555555556,0.4,0.5041666666666667,0.5555555555555556,0.3918918918918919,0.5607142857142857,0.5454545454545454,0.5,0.39166666666666666,0.0684931506849315,0.12903225806451613,0.047619047619047616,29.616087751371115,0.7272727272727273,0.1111111111111111,,0.1686746987951807,0.028169014084507043,0.13333333333333333,0.04411764705882353,0.16113744075829384,0.03333333333333333,0.0196078431372549,0.058823529411764705,0.017543859649122806,0.022727272727272728,0.08333333333333333,0.11320754716981132,0.11363636363636363,0.2463768115942029,0.15625,0.03225806451612903,0.25833333333333336,0.6451612903225806,0.7407407407407407,0.35,0.175,0.38095238095238093,0.4,0.125,0.175,0.19047619047619047,0.19047619047619047,0.5,0.35,0.4444444444444444,0.75,,0.32432432432432434,0.5833333333333334,0.65,0.5051400000000001,0.4782333333333333,0.5017837837837839,0.11278195488721804,0.14285714285714285,0.075,0.31875,8.0,24.7063829787234,0.34782608695652173,1.0,5.0,,3.0,18.0,,3.0,9.0,19.0,,3.0,12.0,45.0,42.0,18.0,3.0,1.0,1.0,2.0,,0.7894736842105263,0.40425531914893614,0.25,0.40425531914893614,0.6666666666666666,0.041666666666666664,0.2,0.2,1.0,0.42857142857142855,0.42857142857142855,0.7777777777777778,,0.08108108108108109,,0.24324324324324326,0.3333333333333333,0.42857142857142855,,,,,2.0,,0.07692307692307693,,,,2.0,2.0,12.0,1.0,3.0,3.0,0.061224489795918366,,,,,,,,True,,
699,1610612759,Brent Barry,Brent Barry,699,SAS,5210.0,87.0,11,161.0,163,38.0,61,25.0,324,3.0,4.0,,,,,,,,1.0,13.0,3.0,5.0,25.0,,30.0,158,,,,3.0,,,,9.0,6.0,,,,,6.0,4.0,10.0,3.0,1.0,4.0,,2.0,24.0,,2.0,,3.0,4.0,,7.0,2.0,9.0,,,,,2.0,2.0,4.0,,6.0,1.0,,4.0,6.0,,1.0,6.0,2.0,2.0,,,,,,,,,,9.0,38.0,,,1.0,1.0,0.6,,,0.5,0.75,0.5625,0.5,0.75,0.5625,0.8333333333333334,,,,18.947368421052634,0.3333333333333333,,,0.06779661016949153,0.03508771929824561,0.23076923076923078,,0.09722222222222222,0.022988505747126436,,0.1,0.04,,,0.1,,0.07407407407407407,0.1111111111111111,,0.13333333333333333,0.75,0.75,1.0,,,,,0.03333333333333333,,,,0.43333333333333335,,,,,,0.9666666666666667,0.5618633333333334,0.59175,0.52520625,,,0.1,0.3,3.78,24.06,0.2360248447204969,4.0,12.0,2.0,5.0,4.0,1.0,1.0,3.0,8.0,2.0,3.0,8.0,24.0,13.0,4.0,,,,,,1.0,0.32,0.375,0.32,,0.4,0.3333333333333333,0.3333333333333333,1.0,0.3076923076923077,0.3076923076923077,1.0,0.5,0.625,0.4,0.375,0.3333333333333333,0.3076923076923077,1.0,1.0,1.0,,,0.5,0.5,0.5,1.0,1.0,2.0,1.0,,,,,,,,,,,,,True,,
714,1610612759,Michael Finley,Michael Finley,714,SAS,14246.0,237.0,35,432.0,430,77.0,78,46.0,862,2.0,2.0,1.0,1.0,,,3.0,8.0,10.0,27.0,27.0,15.0,37.0,44.0,13.0,97.0,446,1.0,5.0,,5.0,1.0,7.0,8.0,31.0,14.0,16.0,,,1.0,6.0,3.0,9.0,1.0,2.0,1.0,3.0,2.0,21.0,1.0,,,4.0,18.0,1.0,23.0,1.0,24.0,,6.0,4.0,2.0,2.0,1.0,3.0,,5.0,,2.0,15.0,17.0,1.0,,8.0,,1.0,13.0,,1.0,3.0,3.0,2.0,,3.0,1.0,31.0,77.0,,3.0,0.4666666666666667,0.4666666666666667,0.40540540540540543,0.2,0.14285714285714285,0.5185185185185185,0.3125,0.6764705882352942,0.5411764705882353,0.3125,0.725,0.5432098765432098,0.02702702702702703,,0.125,18.556701030927837,0.4,0.058823529411764705,,0.10112359550561797,,0.08695652173913043,0.022222222222222223,0.09821428571428571,0.005050505050505051,,,,,0.0625,0.07462686567164178,0.08163265306122448,0.14516129032258066,0.08571428571428572,,0.024691358024691357,1.0,1.0,0.5,0.09876543209876543,0.375,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.37037037037037035,0.37037037037037035,0.5,0.3333333333333333,0.125,1.0,,,,0.5679012345679012,0.4872320987654321,0.5113249999999999,0.44575588235294117,0.012195121951219513,0.02631578947368421,0.05154639175257732,0.31958762886597936,15.167567567567568,24.231818181818184,0.17824074074074073,10.0,17.0,5.0,5.0,8.0,3.0,2.0,5.0,18.0,3.0,7.0,10.0,54.0,27.0,8.0,1.0,,,1.0,,1.0,0.4090909090909091,0.7,0.4090909090909091,0.3333333333333333,0.20987654320987653,0.5882352941176471,0.5882352941176471,1.0,0.2962962962962963,0.2962962962962963,1.0,0.375,0.29411764705882354,1.0,0.29411764705882354,0.4,0.2962962962962963,,,1.0,,1.0,0.3333333333333333,0.09090909090909091,,,,1.0,1.0,,,5.0,,,1.0,0.3333333333333333,1.0,,,,,True,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,19378.0,323.0,70,593.0,587,143.0,143,61.0,1180,38.0,67.0,5.0,9.0,10.0,19.0,12.0,23.0,19.0,57.0,6.0,69.0,147.0,9.0,33.0,180.0,602,7.0,15.0,1.0,15.0,16.0,34.0,9.0,47.0,28.0,110.0,4.0,1.0,9.0,28.0,25.0,53.0,8.0,17.0,21.0,3.0,4.0,131.0,1.0,3.0,1.0,5.0,21.0,,26.0,5.0,31.0,1.0,8.0,6.0,2.0,17.0,7.0,18.0,2.0,35.0,2.0,7.0,6.0,16.0,2.0,4.0,40.0,,1.0,48.0,8.0,27.0,1.0,,,,,,47.0,143.0,1.0,,0.2028985507246377,0.208955223880597,0.46938775510204084,0.4666666666666667,0.47058823529411764,0.47115384615384615,0.4666666666666667,0.5,0.5113636363636364,0.5,0.5222222222222223,0.057692307692307696,0.061224489795918366,0.1044776119402985,0.043478260869565216,31.729323308270676,0.4857142857142857,,0.041666666666666664,0.09051724137931035,0.015463917525773196,0.08928571428571429,0.015384615384615385,0.09027777777777778,0.015444015444015444,0.04918032786885246,,,,0.04,0.0975609756097561,0.04918032786885246,0.11235955056179775,0.075,0.0136986301369863,0.42948717948717946,0.5671641791044776,0.6333333333333333,0.13157894736842105,0.14743589743589744,0.5217391304347826,0.5454545454545454,0.16666666666666666,0.36538461538461536,0.3333333333333333,0.3392857142857143,0.3684210526315789,0.038461538461538464,0.6,0.5555555555555556,,0.5,0.5263157894736842,0.48717948717948717,0.4930754838709677,0.53422,0.48579459459459456,0.15428571428571428,0.16265060240963855,0.08333333333333333,0.2611111111111111,8.940136054421767,27.04444444444444,0.2411467116357504,2.0,3.0,1.0,1.0,1.0,,1.0,3.0,3.0,,2.0,4.0,9.0,5.0,1.0,10.0,,,,,1.0,0.3333333333333333,0.5,0.375,,0.019230769230769232,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,0.2,1.0,,0.02631578947368421,1.0,0.07894736842105263,0.3333333333333333,0.2,,,,2.0,,,0.125,,,,8.0,2.0,,,,,,,,,1.0,0.1111111111111111,0.017543859649122806,0.16666666666666666,True,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,15012.0,250.0,63,447.0,450,71.0,81,51.0,897,30.0,41.0,10.0,13.0,4.0,7.0,25.0,55.0,6.0,11.0,,61.0,107.0,,36.0,158.0,462,12.0,19.0,5.0,29.0,7.0,15.0,4.0,18.0,60.0,62.0,12.0,,8.0,22.0,10.0,32.0,7.0,3.0,17.0,3.0,2.0,74.0,1.0,8.0,6.0,13.0,38.0,5.0,56.0,15.0,71.0,1.0,6.0,5.0,1.0,8.0,3.0,7.0,1.0,15.0,1.0,2.0,18.0,22.0,1.0,3.0,39.0,,1.0,52.0,4.0,26.0,2.0,22.0,17.0,5.0,22.0,2.0,18.0,71.0,1.0,2.0,0.4918032786885246,0.5454545454545454,0.5700934579439252,0.631578947368421,0.4666666666666667,0.5700934579439252,0.631578947368421,0.4666666666666667,0.6030534351145038,0.6590909090909091,0.5,,0.07476635514018691,0.07317073170731707,0.09090909090909091,28.796844181459566,0.5333333333333333,0.25,0.25,0.20105820105820105,0.05333333333333334,0.30952380952380953,0.023255813953488372,0.22077922077922077,0.046632124352331605,0.1111111111111111,0.05454545454545454,,,0.0625,0.19047619047619047,0.18518518518518517,0.2222222222222222,0.3448275862068966,0.02631578947368421,0.38317757009345793,0.7317073170731707,0.7894736842105263,0.6666666666666666,0.514018691588785,0.45454545454545453,0.5,0.32,0.102803738317757,0.5454545454545454,0.5454545454545454,0.3333333333333333,,0.6842105263157895,0.7692307692307693,0.4,0.4666666666666667,0.5714285714285714,0.38317757009345793,0.4791943925233645,0.5481533333333334,0.5091933333333334,0.20155038759689922,0.20155038759689922,0.18354430379746836,0.11392405063291139,6.295327102803738,,0.15883668903803133,,,,,,,,,,,,,,,,5.0,,,13.0,1.0,,,,,0.5909090909090909,,,,,,,,,,,,,,,,,,,,0.23076923076923078,,,,,1.0,,,,,,,,,,,,,True,,
1922,1610612759,Francisco Elson,Francisco Elson,1922,SAS,803.0,13.0,-8,27.0,29,12.0,7,,56,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,2.0,1.0,2.0,4.0,32,,,,,1.0,1.0,2.0,4.0,2.0,,,,,,,,,,,,,,,,,1.0,3.0,,4.0,,4.0,,,,,1.0,,2.0,,3.0,,1.0,3.0,5.0,,2.0,1.0,,,2.0,,,1.0,1.0,1.0,,1.0,,4.0,12.0,,1.0,1.0,1.0,0.5,,1.0,0.3333333333333333,,0.5,0.5,,0.6666666666666666,0.3333333333333333,,,,25.925925925925924,0.3333333333333333,,,0.42857142857142855,,0.3333333333333333,,0.4,,,,,,,,,0.75,0.3333333333333333,,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,,,,0.3333333333333333,,,,0.5,1.0,0.6666666666666666,0.5343,,0.60555,,,,1.0,10.15,24.0,0.4444444444444444,,,,,,,,1.0,,,,1.0,,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
