EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,LostBallTurnovers,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG3A,OffThreePtRebounds,DeadBallTurnovers,Offensive Fouls,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,Corner3Assists,BadPassOutOfBoundsTurnovers,Travels,PenaltyTurnovers,2pt And 1 Free Throw Trips,BlockedLongMidRange,DefShortMidRangeReboundPct,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGA,HeaveAttempts,Loose Ball Fouls Drawn,BlockedAtRim,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,ShortMidRangeAssists,FTDefRebounds,SelfOReb,SecondChanceFg3Pct,DefFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceTurnovers,LongMidRangePctBlocked,3SecondViolations,Loose Ball Fouls,on,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Blocked3s,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,StepOutOfBoundsTurnovers,OffFTReboundPct,Corner3PctBlocked,BlockedCorner3,OffensiveGoaltends
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,1599.0,27,-2,54,57,24.0,39,3,111,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,6.0,10,3.0,15.0,48,1.0,1.0,2.0,4.0,3.0,4.0,2.0,8.0,8.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,4,5,1.0,6,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,8.0,24.0,0.6666666666666666,0.8,0.6,1.0,0.75,0.6,1.0,0.75,0.625,1.0,0.8,24.13793103448276,1.0,0.2222222222222222,0.07142857142857142,0.16666666666666666,0.20833333333333334,0.045454545454545456,0.5,0.5,0.18181818181818182,0.5,1.0,0.3,1.0,1.0,0.6666666666666666,0.2,0.5,0.5,0.5,0.4,0.4,1.0,1.0,1.0,0.25,1.0,0.3,0.42751,0.574,0.415875,0.16666666666666666,0.16666666666666666,0.26666666666666666,0.5333333333333333,10.580000000000002,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,4488.0,75,15,133,131,52.0,43,14,264,1.0,3.0,,,,2.0,,1.0,3.0,10.0,4.0,14,10.0,27.0,120,1.0,2.0,,2.0,2.0,5.0,,7.0,2.0,6.0,,8.0,9.0,5.0,19.0,,1.0,1,2,,2,2.0,,2.0,3.0,2.0,3.0,1.0,3.0,11.0,,15.0,6.0,,,,,7.0,52.0,0.25,0.25,0.2857142857142857,0.5,0.4,0.3269230769230769,0.5,0.35,0.3939393939393939,0.5,0.3181818181818182,24.161073825503355,1.0,0.020833333333333332,,0.05263157894736842,0.029850746268656716,,,,0.045454545454545456,0.07142857142857142,,0.11538461538461539,0.3333333333333333,1.0,1.0,0.038461538461538464,,,0.38461538461538464,0.3,0.3,,,,0.2,,0.5769230769230769,0.489654,0.38705,0.5025499999999999,0.1875,0.3,0.07407407407407407,0.25925925925925924,13.078571428571431,0.39097744360902253,1.0,3.0,11.0,1.0,5.0,3.0,12.0,1.0,5.0,6.0,3.0,11.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.25,0.2,0.25,0.46153846153846156,0.08333333333333333,0.21428571428571427,0.6666666666666666,1.0,0.09090909090909091,0.038461538461538464,0.4230769230769231,0.2727272727272727,0.3,0.6666666666666666,0.5,0.2,0.2727272727272727,26.400000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,2699.0,45,-23,77,80,27.0,27,15,157,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,6.0,4.0,11,9.0,17.0,105,1.0,3.0,3.0,5.0,1.0,3.0,6.0,8.0,6.0,2.0,2.0,4.0,4.0,2.0,8.0,3.0,,1,1,4.0,5,,,,2.0,2.0,4.0,4.0,11.0,9.0,,12.0,3.0,,,,,8.0,27.0,0.75,1.0,0.36363636363636365,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.25,0.25,0.425,0.35714285714285715,0.5,25.531914893617024,0.5,0.034482758620689655,0.1,,0.03225806451612903,0.10810810810810811,0.125,0.08333333333333333,,,,0.21428571428571427,0.6666666666666666,1.0,0.5,0.14285714285714285,0.5,0.5,0.42857142857142855,0.16666666666666666,0.16666666666666666,1.0,0.25,1.0,0.5,0.5,0.42857142857142855,0.4856249999999999,0.4832166666666666,0.5543625,0.17647058823529413,0.21428571428571427,0.29411764705882354,0.47058823529411764,11.6,0.35064935064935066,2.0,,1.0,,,,3.0,,1.0,,,1.0,,1.0,,,,2.0,,,3.0,3.0,3.0,,,,,0.21428571428571427,,0.09090909090909091,0.3333333333333333,,,0.14285714285714285,0.07142857142857142,,,,,,,23.566666666666666,1.0,1.0,1.0,1.0,2.0,2.0,0.14285714285714285,0.14285714285714285,0.06666666666666667,0.25,1.0,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2436,1610612765,Flip Murray,Flip Murray,2436,DET,8151.0,136,-10,242,243,81.0,93,29,485,9.0,14.0,,1.0,3.0,7.0,,6.0,2.0,9.0,11.0,29,8.0,30.0,247,,2.0,,,3.0,9.0,3.0,9.0,10.0,12.0,,9.0,14.0,6.0,33.0,2.0,3.0,4,7,2.0,9,4.0,2.0,2.0,6.0,2.0,8.0,2.0,12.0,7.0,,11.0,6.0,1.0,,1.0,1.0,9.0,81.0,0.45454545454545453,0.45454545454545453,0.3793103448275862,,0.3333333333333333,0.3548387096774194,,0.2727272727272727,0.4166666666666667,,0.34615384615384615,16.0,0.75,0.046511627906976744,0.024096385542168676,0.11538461538461539,0.0625,0.017094017094017096,,0.03333333333333333,0.05128205128205128,0.16666666666666666,1.0,0.45161290322580644,0.6428571428571429,0.6923076923076923,0.5555555555555556,0.1935483870967742,,,0.2903225806451613,0.2222222222222222,0.2222222222222222,,0.5,,0.6363636363636364,0.42857142857142855,0.5161290322580645,0.48114193548387085,0.5437,0.5272909090909091,0.16666666666666666,0.17647058823529413,,0.3,8.03103448275862,0.3347107438016529,1.0,,1.0,,1.0,,2.0,,2.0,,,1.0,,2.0,,5.0,3.0,3.0,4.0,,,3.0,,,,,,0.06451612903225806,,0.06896551724137931,0.07142857142857142,0.16666666666666666,,0.03225806451612903,0.03225806451612903,,,,0.09090909090909091,,,24.549999999999997,,1.0,,,2.0,,,0.043478260869565216,0.025,,,,0.09090909090909091,2.0,1.0,1.0,4.0,1.0,1.0,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
739,1610612765,Rasheed Wallace,Rasheed Wallace,739,DET,4724.0,79,-6,137,136,44.0,41,17,273,3.0,4.0,2.0,2.0,2.0,2.0,,3.0,5.0,8.0,8.0,15,5.0,33.0,150,2.0,3.0,,4.0,3.0,3.0,2.0,11.0,8.0,8.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,6,8,2.0,10,3.0,3.0,,1.0,1.0,2.0,6.0,9.0,7.0,,6.0,2.0,2.0,,2.0,1.0,11.0,44.0,0.5,0.5714285714285714,0.5333333333333333,0.6666666666666666,1.0,0.5,0.5,0.5,0.532258064516129,0.5,0.55,21.019108280254777,0.5,0.125,0.02,0.14285714285714285,0.12903225806451613,0.028169014084507043,,0.11764705882352941,0.05,0.2,0.5,0.14285714285714285,0.75,0.75,0.3333333333333333,0.10714285714285714,,,0.2857142857142857,0.625,0.625,0.6,0.5,1.0,0.2222222222222222,1.0,0.6071428571428571,0.4634407407407408,0.45659999999999995,0.50271875,0.06666666666666667,0.11764705882352941,0.12121212121212122,0.3333333333333333,11.486666666666668,0.32116788321167883,2.0,3.0,11.0,,5.0,4.0,13.0,1.0,6.0,12.0,,10.0,3.0,,,,,1.0,,,1.0,,1.0,1.0,0.3076923076923077,0.16666666666666666,0.3333333333333333,0.4642857142857143,,,,,,0.07142857142857142,0.39285714285714285,0.2727272727272727,0.2727272727272727,1.0,0.5555555555555556,,0.3,27.23076923076923,,1.0,1.0,1.0,1.0,,0.047619047619047616,,0.045454545454545456,0.07142857142857142,,,0.1111111111111111,,1.0,,1.0,,,0.2727272727272727,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,0.5,0.25,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,5287.0,88,-6,153,154,40.0,60,18,307,5.0,8.0,2.0,3.0,1.0,1.0,3.0,9.0,2.0,7.0,10.0,24,2.0,31.0,163,2.0,3.0,,10.0,2.0,5.0,,4.0,10.0,10.0,4.0,9.0,12.0,5.0,27.0,5.0,2.0,5,9,7.0,16,3.0,2.0,1.0,2.0,1.0,3.0,3.0,4.0,8.0,,4.0,3.0,1.0,,1.0,,4.0,40.0,0.5,0.625,0.4166666666666667,0.6666666666666666,0.4,0.5,1.0,0.3333333333333333,0.5166666666666667,1.0,0.3333333333333333,18.857142857142858,0.6666666666666666,0.09259259259259259,0.08928571428571429,0.10526315789473684,0.0958904109589041,0.09210526315789473,,,0.16,0.06666666666666667,,0.27586206896551724,0.625,0.7142857142857143,0.6,0.3103448275862069,0.3333333333333333,0.3333333333333333,0.2413793103448276,0.2857142857142857,0.2857142857142857,1.0,0.6,0.6666666666666666,0.16666666666666666,1.0,0.4482758620689655,0.45626206896551724,0.5846166666666667,0.41479166666666667,0.1,0.12,0.3225806451612903,0.12903225806451613,8.920833333333333,0.26143790849673204,2.0,2.0,3.0,,1.0,3.0,5.0,,1.0,9.0,,3.0,2.0,1.0,,3.0,2.0,3.0,1.0,,,,,1.0,0.6,,0.6,0.1724137931034483,,0.041666666666666664,0.125,,,0.06896551724137931,0.10344827586206896,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,,0.6666666666666666,24.38,,,2.0,2.0,1.0,,0.1,0.11764705882352941,0.12,0.07142857142857142,,,,1.0,,1.0,,2.0,,0.09090909090909091,1.0,,2.0,,1.0,1.0,0.5,0.5,1.0,,0.4,,2.0,2.0,1.0,2.0,2.0,1.0,0.5,0.16666666666666666,0.25,0.13333333333333333,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,
686,1610612765,Antonio McDyess,Antonio McDyess,686,DET,5792.0,97,-10,162,165,32.0,51,23,327,1.0,4.0,,2.0,,,2.0,6.0,11.0,20.0,14.0,30,6.0,34.0,165,,2.0,2.0,2.0,1.0,6.0,1.0,3.0,24.0,4.0,,1.0,3.0,,8.0,4.0,5.0,17,24,6.0,30,5.0,2.0,3.0,5.0,3.0,7.0,1.0,7.0,12.0,1.0,7.0,4.0,2.0,,2.0,2.0,3.0,32.0,0.8571428571428571,0.8571428571428571,0.4666666666666667,,0.16666666666666666,0.4666666666666667,,0.16666666666666666,0.5151515151515151,0.3333333333333333,0.21428571428571427,21.27659574468085,0.7142857142857143,0.30357142857142855,0.06153846153846154,0.25,0.2894736842105263,0.07058823529411765,0.07692307692307693,0.5,0.2,0.2857142857142857,1.0,0.13333333333333333,0.25,0.25,1.0,0.2,0.3333333333333333,0.4,0.6666666666666666,0.55,0.5789473684210527,0.9090909090909091,1.0,,,,0.13333333333333333,0.41469,0.6124499999999999,0.35109999999999997,0.12121212121212122,0.12121212121212122,0.058823529411764705,0.08823529411764706,13.803333333333336,0.19753086419753085,,,,,,,,,,,,,,2.0,,2.0,2.0,1.0,2.0,,,1.0,,,,,,,,0.06666666666666667,,0.16666666666666666,,,,,,,,,,,,,,2.0,2.0,,0.1,0.05263157894736842,0.06060606060606061,0.07692307692307693,0.5,,,,1.0,1.0,1.0,1.0,,0.23076923076923078,,,,,2.0,2.0,,,,,,,,,,2.0,,,0.6666666666666666,0.14285714285714285,0.16666666666666666,,,,3.0,0.05,,,True,,,,,,,,,,,,,,,,
1737,1610612765,Nazr Mohammed,Nazr Mohammed,1737,DET,268.0,4,7,10,10,10.0,10,1,20,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1,3.0,5.0,2,1.0,1.0,1.0,3.0,1.0,1.0,3.0,5.0,,2.0,2.0,,,,,,,1,1,1.0,2,,,,,,,,,2.0,,3.0,2.0,,,,,5.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.5,1.25,18.181818181818183,,0.2,,,0.16666666666666666,0.3333333333333333,,0.5,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.5667,,0.5667,1.0,1.0,0.6,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2568,1610612765,Carlos Delfino,Carlos Delfino,2568,DET,3137.0,52,-8,98,95,40.0,30,11,193,1.0,4.0,,,1.0,2.0,,,6.0,6.0,7.0,10,3.0,20.0,93,,,,,3.0,4.0,1.0,7.0,10.0,4.0,,2.0,2.0,,4.0,,,7,7,,7,2.0,2.0,,1.0,,1.0,,2.0,3.0,,4.0,2.0,,,,,7.0,40.0,0.7142857142857143,0.7142857142857143,0.7,,0.75,0.5,,0.5,0.5263157894736842,,0.5,18.34862385321101,1.0,0.19444444444444445,,,0.16666666666666666,,,0.15384615384615385,0.1875,,,0.23529411764705882,0.25,0.25,1.0,,,,0.35294117647058826,1.0,1.0,0.6666666666666666,,,0.3333333333333333,0.5,0.6470588235294118,0.49889705882352936,,0.5005416666666667,0.10526315789473684,0.16666666666666666,,0.35,10.22,0.40816326530612246,4.0,1.0,3.0,,1.0,1.0,7.0,,2.0,3.0,,3.0,1.0,,,,,1.0,1.0,,,1.0,,1.0,0.14285714285714285,,0.14285714285714285,0.4117647058823529,,,,,,0.23529411764705882,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,,0.3333333333333333,24.357142857142854,,1.0,,,,,,,,,,,0.16666666666666666,,,,1.0,,,0.2857142857142857,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
283,1610612765,Lindsey Hunter,Lindsey Hunter,283,DET,1410.0,24,-2,50,50,28.0,46,3,100,1.0,1.0,,,1.0,1.0,,,,2.0,1.0,3,1.0,9.0,40,,,,,1.0,2.0,,8.0,,2.0,,1.0,1.0,1.0,2.0,,,1,1,,1,1.0,,1.0,2.0,2.0,2.0,1.0,4.0,1.0,,1.0,,,,,,8.0,28.0,,,0.3333333333333333,,0.5,0.4,,0.5714285714285714,0.4,,0.5714285714285714,22.641509433962263,1.0,0.07692307692307693,,,0.043478260869565216,,,,0.125,,,0.1,1.0,1.0,,,,,0.2,,,,,,0.14285714285714285,1.0,0.8,0.44154,,0.44082857142857146,,,,0.8888888888888888,12.666666666666666,0.56,1.0,1.0,6.0,1.0,4.0,2.0,7.0,2.0,5.0,3.0,3.0,6.0,1.0,,,,,,,1.0,,3.0,,0.5,0.2857142857142857,0.4,0.2857142857142857,0.7,,,,,,0.1,0.6,0.16666666666666666,0.16666666666666666,,0.5714285714285714,0.25,0.16666666666666666,25.085714285714285,,1.0,,,,,,,,,,,0.14285714285714285,,,,1.0,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
