EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,PlusMinus,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,Fouls,NonShootingPenaltyNonTakeFouls,on,SecondsPlayed,Minutes,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,ShootingFouls,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,Loose Ball Fouls Drawn,FTA,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,PtsUnassisted3s,HeaveAttempts,Fg2aBlocked,LongMidRangeAssists,OffTwoPtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PtsPutbacks,Fg3aBlocked,FTOffRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,BlockedShortMidRange,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,SecondChanceAtRimPctAssisted,3SecondViolations,BadPassOutOfBoundsTurnovers,Corner3PctBlocked,Blocked3s,BlockedCorner3,DefensiveGoaltends,LongMidRangePctBlocked,BlockedLongMidRange,OffensiveGoaltends
1800,1610612739,Damon Jones,Damon Jones,1800,CLE,-2,1,1,1,2,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200769,1610612739,Shannon Brown,Shannon Brown,200769,CLE,-2,1,1,1,2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200789,1610612739,Daniel Gibson,Daniel Gibson,200789,CLE,-2,1,1,1,2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544,1610612739,LeBron James,LeBron James,2544,CLE,-2,1,1,1,2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2562,1610612739,Sasha Pavlovic,Sasha Pavlovic,2562,CLE,-2,1,1,1,2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513,1610612739,Scot Pollard,Scot Pollard,1513,CLE,1,6,5,11,5,1.0,,False,168.0,3.0,5.0,5.0,1.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,1610612739,Damon Jones,Damon Jones,1800,CLE,66,239,69,486,214,9.0,,False,8349.0,139.0,247.0,78.0,37.0,5.0,78.0,0.3157894736842105,1.0,1.0,1.0,1.0,2.0,1.0,4.0,9.0,1.0,1.0,3.0,3.0,13.0,1.0,1.0,5.0,1.0,4.0,7.0,22.0,3.0,26.0,2.0,1.0,1.0,2.0,8.0,3.0,11.0,2.0,21.0,13.0,3.0,3.0,8.0,11.0,4.0,4.0,2.0,1.0,30.0,1.0,5.0,3.0,8.0,1.0,9.0,3.0,1.0,3.0,1.0,11.0,1.0,1.0,1.0,0.3181818181818182,0.25,0.3181818181818182,0.25,1.0,0.4423076923076923,0.4444444444444444,0.48148148148148145,0.55,0.8461538461538461,9.574468085106384,0.03571428571428571,0.13513513513513514,0.018867924528301886,0.06611570247933884,0.008,0.030303030303030304,0.05263157894736842,0.046511627906976744,0.18518518518518517,0.038461538461538464,1.0,1.0,1.0,0.07692307692307693,0.038461538461538464,0.34615384615384615,0.4444444444444444,0.4444444444444444,1.0,0.5,0.23076923076923078,0.23076923076923078,1.0,0.5,0.5,0.1111111111111111,1.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.2,0.8846153846153846,0.23076923076923078,0.5115519230769231,0.49739999999999995,0.037037037037037035,0.043478260869565216,0.4230769230769231,9.700000000000001,24.281818181818185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,1610612739,Ira Newble,Ira Newble,1956,CLE,1,26,15,51,27,3.0,,False,581.0,10.0,25.0,17.0,1.0,2.0,17.0,0.68,,,,,,,,,,,,,2.0,,,1.0,,,,2.0,,,,,,,1.0,,,,,2.0,,,1.0,1.0,1.0,,,,3.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,7.692307692307692,0.14285714285714285,,,0.08333333333333333,,,,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,0.485475,0.38295,,,,,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200789,1610612739,Daniel Gibson,Daniel Gibson,200789,CLE,72,712,226,1429,704,34.0,5.0,False,24144.0,402.0,717.0,240.0,111.0,15.0,240.0,0.33472803347280333,9.0,19.0,3.0,6.0,9.0,22.0,11.0,32.0,3.0,5.0,15.0,16.0,34.0,5.0,2.0,8.0,23.0,50.0,27.0,66.0,38.0,165.0,8.0,8.0,17.0,7.0,23.0,22.0,59.0,18.0,75.0,33.0,16.0,14.0,7.0,21.0,3.0,4.0,8.0,2.0,49.0,3.0,6.0,17.0,23.0,9.0,32.0,27.0,1.0,43.0,2.0,59.0,0.391304347826087,0.391304347826087,0.9259259259259259,0.4090909090909091,0.30434782608695654,0.4153846153846154,0.46,0.47058823529411764,0.5474137931034483,0.4625,0.6068702290076335,0.5612244897959183,0.5689655172413793,16.6270783847981,0.07172995780590717,0.061855670103092786,0.027777777777777776,0.0688622754491018,0.025,0.015625,0.058823529411764705,0.06060606060606061,0.06896551724137931,0.16379310344827586,0.47368421052631576,0.5,0.2222222222222222,0.07758620689655173,0.1896551724137931,0.27586206896551724,0.34375,0.34375,0.9090909090909091,0.29310344827586204,0.47058823529411764,0.47058823529411764,0.9375,0.23076923076923078,0.38461538461538464,0.15,0.5,0.375,0.3333333333333333,0.2,0.25,0.7327586206896551,0.48484848484848486,0.5103873913043477,0.4867064102564103,0.104,0.029411764705882353,0.3575757575757576,10.214,24.733333333333334,2.0,3.0,5.0,9.0,1.0,3.0,3.0,5.0,4.0,4.0,22.0,28.0,6.0,1.0,2.0,4.0,6.0,1.0,12.0,6.0,6.0,4.0,2.0,5.0,2.0,2.0,9.0,3.0,2.0,2.0,2.0,4.0,7.0,11.0,6.0,4.0,4.0,4.0,3.0,6.0,0.5,0.6,0.6923076923076923,0.7333333333333333,0.04,0.05263157894736842,0.1111111111111111,0.4444444444444444,0.023809523809523808,0.022222222222222223,0.016666666666666666,0.029411764705882353,0.045454545454545456,0.1,0.05128205128205128,0.01694915254237288,0.75,0.5555555555555556,0.625,0.4,0.4090909090909091,0.4090909090909091,0.5555555555555556,0.23076923076923078,0.6666666666666666,0.3333333333333333,1.0,0.6,1.0,0.526565,0.19298245614035087,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,
2562,1610612739,Sasha Pavlovic,Sasha Pavlovic,2562,CLE,-34,1097,242,2196,1133,64.0,11.0,False,36938.0,616.0,1099.0,310.0,146.0,23.0,310.0,0.2820746132848044,34.0,75.0,11.0,19.0,19.0,37.0,9.0,21.0,2.0,1.0,4.0,11.0,37.0,5.0,1.0,5.0,52.0,131.0,20.0,58.0,19.0,183.0,7.0,13.0,31.0,2.0,9.0,6.0,38.0,58.0,57.0,37.0,11.0,30.0,2.0,32.0,,2.0,16.0,6.0,66.0,4.0,10.0,22.0,38.0,13.0,51.0,29.0,1.0,36.0,,38.0,0.5576923076923077,0.6041666666666666,0.95,0.3448275862068966,0.2222222222222222,0.3448275862068966,0.3969465648854962,0.41935483870967744,0.43386243386243384,0.4,0.4420289855072464,0.4222222222222222,0.30687830687830686,19.148936170212767,0.05569620253164557,0.07633587786259542,0.03418803418803419,0.060836501901140684,0.01967799642218247,0.02564102564102564,0.022727272727272728,0.04878048780487805,0.07692307692307693,0.3968253968253968,0.4533333333333333,0.5666666666666667,0.5882352941176471,0.10052910052910052,0.19576719576719576,0.1111111111111111,0.42857142857142855,0.42857142857142855,1.0,0.19576719576719576,0.2972972972972973,0.3055555555555556,0.9090909090909091,0.125,0.3125,0.475,0.5789473684210527,0.1,0.25,0.125,0.2,0.7037037037037037,0.2972972972972973,0.5477396825396825,0.552785,0.07352941176470588,,0.20765027322404372,7.116030534351144,24.339655172413792,5.0,7.0,3.0,15.0,2.0,1.0,5.0,9.0,3.0,,19.0,46.0,3.0,,19.0,8.0,7.0,6.0,19.0,8.0,11.0,16.0,11.0,20.0,5.0,5.0,36.0,7.0,1.0,9.0,2.0,,,15.0,3.0,5.0,3.0,5.0,3.0,2.0,0.42857142857142855,0.5555555555555556,0.59375,0.5588235294117647,0.1450381679389313,0.2,0.21052631578947367,0.4444444444444444,0.01583710407239819,0.02158273381294964,0.014925373134328358,0.011834319526627219,0.05128205128205128,0.1111111111111111,0.075,0.0625,0.6,0.15789473684210525,0.2,0.3333333333333333,0.40540540540540543,0.40540540540540543,0.5333333333333333,0.4375,0.7142857142857143,1.0,1.0,0.2,1.0,0.5796692307692308,0.10273972602739725,0.10382513661202186,8.0,1.0,2.0,6.0,3.0,1.0,2.0,2.0,1.0,0.017241379310344827,0.02702702702702703,0.13333333333333333,0.05263157894736842,0.2,,,,,,,,,
