EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BadPassSteals,LostBallOutOfBoundsTurnovers,AtRimPctBlocked,DefCorner3ReboundPct,ShortMidRangePctAssisted,Corner3FGA,PtsUnassisted3s,Corner3Assists,LongMidRangeAssists,FTDefRebounds,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,Corner3Frequency,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFtPoints,SelfOReb,Clear Path Fouls,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,SecondChanceArc3PctAssisted,3SecondViolations,StepOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,Defensive 3 Seconds Violations,Blocked3s,BlockedCorner3,BlockedArc3,on,DefensiveGoaltends,OffensiveGoaltends,FTOffRebounds,ThreePtShootingFoulsDrawn,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,SecondChanceCorner3FGM,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,10537.0,176,-18,333,340,45.0,41.0,27,673,16.0,18.0,3.0,3.0,2.0,2.0,7.0,22.0,28.0,55.0,2.0,2.0,1.0,1.0,51.0,95,2.0,2.0,28.0,136,379,5.0,11.0,10.0,4.0,9.0,1.0,1.0,7.0,18.0,54.0,48.0,6.0,6.0,2.0,2.0,1.0,7.0,2.0,9.0,2.0,5.0,2.0,20.0,4.0,5.0,6.0,32.0,38.0,9.0,47.0,1.0,1.0,7.0,1.0,3.0,6.0,1.0,10.0,2.0,1.0,7.0,10.0,1.0,27,2.0,29,3.0,2.0,12.0,3.0,4.0,3.0,1.0,4.0,3.0,18.0,45.0,4.0,0.5294117647058824,0.5625,1.0,1.0,1.0,1.0,0.5368421052631579,0.4545454545454545,0.4444444444444444,0.5567010309278351,0.4545454545454545,0.55,0.6146788990825688,0.4545454545454545,0.6538461538461539,0.0206185567010309,0.0105263157894736,0.0454545454545454,32.075471698113205,0.7,0.25,0.042016806722689,0.1578947368421052,0.1333333333333333,0.2289156626506024,0.0604026845637583,0.1034482758620689,0.0303030303030303,0.0175438596491228,0.0454545454545454,0.375,0.1785714285714285,0.2222222222222222,0.3090909090909091,0.2222222222222222,0.75,0.1855670103092783,0.8888888888888888,0.8888888888888888,0.5,0.2268041237113402,0.3181818181818182,0.3333333333333333,0.5670103092783505,0.509090909090909,0.509090909090909,0.6785714285714286,0.0206185567010309,1.0,1.0,1.0,0.2727272727272727,1.0,0.2,1.0,0.1,1.0,0.2061855670103092,1.0,0.4400737113402061,0.4805444444444445,0.46617,0.1132075471698113,0.1153846153846153,0.0735294117647058,0.1323529411764706,12.949473684210524,25.55,0.1351351351351351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,5228.0,87,-1,163,171,29.0,36.0,15,334,10.0,14.0,1.0,2.0,4.0,6.0,2.0,9.0,,2.0,,,,,12.0,25,,,2.0,26,174,1.0,3.0,2.0,4.0,7.0,,,,8.0,22.0,2.0,,2.0,,,3.0,1.0,3.0,4.0,3.0,1.0,,11.0,1.0,2.0,6.0,8.0,14.0,3.0,17.0,1.0,,4.0,1.0,3.0,3.0,1.0,7.0,,1.0,3.0,5.0,1.0,2,,4,,,2.0,,4.0,1.0,3.0,4.0,3.0,8.0,29.0,,0.9166666666666666,1.0,,,,,0.48,0.3333333333333333,0.5714285714285714,0.48,0.3333333333333333,0.5714285714285714,0.4814814814814814,0.3333333333333333,0.5,,0.12,0.2222222222222222,18.994413407821227,0.5714285714285714,0.123076923076923,0.0363636363636363,0.2608695652173913,0.0833333333333333,0.1590909090909091,0.044776119402985,0.1176470588235294,,,,0.3333333333333333,0.0714285714285714,0.1111111111111111,0.1666666666666666,0.2631578947368421,0.75,0.56,0.7142857142857143,0.7692307692307693,0.9,0.36,0.2222222222222222,0.2857142857142857,0.08,,,,,,,,0.6666666666666666,0.5,0.8571428571428571,0.6666666666666666,,,0.56,,0.551532,0.59805,0.5936571428571428,0.074074074074074,0.074074074074074,0.0769230769230769,0.3076923076923077,4.168,,0.1779141104294478,1.0,1.0,0.0714285714285714,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,6656.0,111,-40,216,222,48.0,41.0,16,438,8.0,14.0,,,3.0,4.0,1.0,9.0,1.0,6.0,3.0,13.0,1.0,4.0,10.0,29,3.0,14.0,9.0,38,247,,3.0,,3.0,8.0,1.0,4.0,5.0,14.0,,20.0,6.0,,13.0,3.0,4.0,21.0,8.0,29.0,7.0,9.0,2.0,66.0,,1.0,3.0,7.0,12.0,1.0,13.0,6.0,1.0,4.0,2.0,2.0,2.0,1.0,6.0,,,6.0,10.0,,14,1.0,10,,,4.0,1.0,,,,,,14.0,48.0,1.0,,,0.6666666666666666,0.2142857142857142,0.25,0.2142857142857142,0.3448275862068966,,0.375,0.3372093023255814,,0.375,0.3958333333333333,,0.4666666666666667,0.3255813953488372,0.1379310344827586,0.1111111111111111,22.78481012658228,0.6666666666666666,0.0972222222222222,0.0142857142857142,0.1071428571428571,,0.1,0.009090909090909,,,0.03125,,,0.1176470588235294,0.0714285714285714,0.1111111111111111,0.1363636363636363,,0.3255813953488372,0.5714285714285714,0.7272727272727273,,0.2093023255813953,0.1111111111111111,0.125,0.1395348837209302,0.1666666666666666,0.1666666666666666,,0.3023255813953488,0.2307692307692307,0.2307692307692307,0.6666666666666666,,,0.3333333333333333,0.75,0.3333333333333333,0.25,0.6511627906976745,0.2307692307692307,0.5036232558139535,0.4748,0.4912375,0.0851063829787234,0.1212121212121212,,0.3684210526315789,6.444827586206897,24.75714285714286,0.2222222222222222,5.0,1.0,0.2142857142857142,,,1.0,3.0,1.0,10.0,2.0,5.0,1.0,0.3333333333333333,0.0232558139534883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201958,1610612742,Rodrigue Beaubois,Rodrigue Beaubois,201958,DAL,4333.0,72,-37,147,148,43.0,46.0,12,295,7.0,10.0,,,4.0,4.0,3.0,5.0,2.0,7.0,7.0,10.0,3.0,3.0,12.0,22,7.0,11.0,5.0,50,168,,,3.0,8.0,9.0,3.0,4.0,4.0,29.0,6.0,18.0,12.0,,10.0,7.0,1.0,4.0,2.0,6.0,1.0,2.0,1.0,14.0,,,4.0,3.0,8.0,,8.0,2.0,,1.0,1.0,3.0,,,4.0,,,4.0,9.0,1.0,5,,6,2.0,,2.0,2.0,1.0,1.0,,1.0,1.0,29.0,43.0,1.0,0.25,0.25,0.5714285714285714,0.6363636363636364,0.75,0.6363636363636364,0.5454545454545454,,0.8888888888888888,0.6818181818181818,0.75,0.9615384615384616,0.7142857142857143,0.75,0.9666666666666668,0.3333333333333333,0.0454545454545454,,24.22360248447205,0.25,0.0714285714285714,,0.1666666666666666,,0.106060606060606,,,,,,,,0.0588235294117647,0.1176470588235294,0.0555555555555555,1.0,0.303030303030303,0.7,0.7777777777777778,0.2857142857142857,0.1515151515151515,0.6,0.6,0.2121212121212121,0.2857142857142857,0.2857142857142857,0.5,0.303030303030303,0.7,0.7,0.5714285714285714,,,0.3076923076923077,1.0,0.2307692307692307,1.0,0.6363636363636364,0.7,0.4862030303030303,0.56355,0.4727269230769231,0.0606060606060606,0.0909090909090909,0.06,0.58,8.086363636363636,25.063636363636363,0.2925170068027211,2.0,,0.1,0.5,,1.0,9.0,1.0,1.0,1.0,,,0.1666666666666666,0.0303030303030303,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,0.0769230769230769,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2052,1610612742,DeShawn Stevenson,DeShawn Stevenson,2052,DAL,16024.0,267,-44,512,527,115.0,110.0,43,1039,4.0,11.0,,1.0,,,,1.0,5.0,23.0,2.0,10.0,1.0,2.0,9.0,35,8.0,25.0,7.0,49,571,1.0,3.0,3.0,2.0,7.0,2.0,5.0,1.0,11.0,16.0,2.0,24.0,,10.0,2.0,3.0,6.0,6.0,12.0,5.0,2.0,1.0,30.0,2.0,2.0,5.0,16.0,22.0,4.0,26.0,5.0,4.0,4.0,4.0,2.0,,1.0,6.0,,2.0,12.0,23.0,,12,1.0,10,,,5.0,,1.0,1.0,,1.0,,11.0,115.0,,0.8888888888888888,0.8888888888888888,1.0,0.32,0.4,0.32,0.2571428571428571,0.3333333333333333,0.2857142857142857,0.35,0.25,0.4166666666666667,0.3769230769230769,0.3,0.4230769230769231,0.4166666666666667,0.0857142857142857,1.0,12.54416961130742,0.6666666666666666,0.086021505376344,0.0114285714285714,0.072463768115942,0.032258064516129,0.0823529411764705,0.0168776371308016,0.0212765957446808,,0.0120481927710843,0.0232558139534883,0.0526315789473684,0.0666666666666666,0.1044776119402985,0.081081081081081,0.0576923076923076,,0.1833333333333333,0.3636363636363636,0.4444444444444444,1.0,0.0166666666666666,,,0.3833333333333333,0.217391304347826,0.217391304347826,0.8,0.1666666666666666,0.2,0.2,1.0,0.25,,,,0.1666666666666666,0.5,0.6,0.2,0.5078641666666668,0.52405,0.4311708333333333,0.0769230769230769,0.125,0.0612244897959183,0.2244897959183673,12.954285714285714,23.952,0.224609375,1.0,,0.1818181818181818,0.1176470588235294,,15.0,,1.0,3.0,1.0,3.0,1.0,0.0833333333333333,0.25,3.0,,,,1.0,1.0,2.0,,,,0.25,6.0,1.0,1.0,1.0,2.0,1.0,0.05,0.4,0.4,1.0,0.25,0.3333333333333333,,,,,,,,,,True,,,,,,,,,,,,,,
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,7525.0,125,4,234,246,40.0,46.0,20,480,2.0,6.0,1.0,1.0,,,1.0,2.0,5.0,11.0,8.0,15.0,,3.0,8.0,19,9.0,18.0,5.0,48,267,1.0,1.0,6.0,1.0,1.0,,5.0,,2.0,4.0,12.0,24.0,,14.0,8.0,1.0,29.0,5.0,34.0,2.0,14.0,1.0,73.0,1.0,,5.0,18.0,23.0,1.0,24.0,3.0,2.0,10.0,5.0,3.0,5.0,1.0,13.0,1.0,3.0,4.0,5.0,,6,1.0,5,1.0,,3.0,,,,,,,2.0,40.0,,0.25,0.25,0.8888888888888888,0.5,,0.5294117647058824,0.4210526315789473,1.0,1.0,0.581081081081081,0.8333333333333334,0.1666666666666666,0.6153846153846154,1.0,0.1666666666666666,0.4864864864864865,0.0526315789473684,,20.155038759689923,0.7692307692307693,0.1935483870967742,,0.1666666666666666,0.0588235294117647,0.1869918699186991,0.010752688172043,,,,0.1,,0.1904761904761904,0.15625,0.225,0.1904761904761904,,0.1621621621621621,0.3333333333333333,0.4,,0.054054054054054,0.5,0.5,0.2972972972972973,0.4545454545454545,0.4545454545454545,0.2,0.4054054054054054,0.5333333333333333,0.5333333333333333,0.875,0.3333333333333333,1.0,,,0.5,,0.6486486486486487,0.5714285714285714,0.5026805555555556,0.5665,0.45904,0.0769230769230769,0.1428571428571428,0.125,0.0416666666666666,12.42105263157895,26.96111111111111,0.1709401709401709,1.0,,0.1666666666666666,0.1111111111111111,1.0,3.0,3.0,3.0,14.0,,,,,0.081081081081081,2.0,1.0,1.0,1.0,2.0,2.0,,0.5,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,
956,1610612742,Erick Dampier,Erick Dampier,956,DAL,3760.0,63,4,115,120,29.0,21.0,13,235,5.0,7.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,6.0,8,,,6.0,18,135,,1.0,,1.0,1.0,,,3.0,5.0,12.0,,,,,,,1.0,1.0,2.0,1.0,,,5.0,5.0,3.0,3.0,9.0,13.0,8.0,21.0,2.0,2.0,,,4.0,,,4.0,,1.0,4.0,5.0,,5,,9,1.0,,3.0,2.0,7.0,3.0,4.0,7.0,3.0,5.0,29.0,1.0,1.0,1.0,,,,,0.75,,1.0,0.75,,1.0,0.75,,0.8333333333333334,,,,12.213740458015266,,0.18,0.088235294117647,0.2,0.3125,0.1846153846153846,0.16,0.125,0.0833333333333333,0.0714285714285714,0.125,0.5,0.2307692307692307,0.2666666666666666,0.0909090909090909,0.2727272727272727,0.4285714285714285,0.875,0.7142857142857143,0.7142857142857143,1.0,0.125,1.0,1.0,,,,,,,,,1.0,,1.0,1.0,,,0.875,,0.5734,0.574,0.6487,0.3,0.3,,0.2777777777777778,0.5,,0.2521739130434782,,2.0,,,1.0,,,,1.0,1.0,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,
2406,1610612742,Caron Butler,Caron Butler,2406,DAL,3924.0,65,-9,123,124,16.0,17.0,14,247,3.0,6.0,2.0,3.0,,1.0,,3.0,7.0,12.0,1.0,2.0,,,10.0,21,2.0,4.0,10.0,36,135,2.0,3.0,6.0,1.0,4.0,,1.0,1.0,3.0,4.0,16.0,,2.0,2.0,1.0,1.0,,2.0,2.0,1.0,,,6.0,,2.0,1.0,4.0,6.0,2.0,8.0,3.0,2.0,,,4.0,,1.0,4.0,,1.0,,1.0,1.0,6,,12,,,6.0,,1.0,,1.0,1.0,,3.0,16.0,,0.2,0.2222222222222222,,0.5,,0.5,0.4761904761904761,0.6666666666666666,0.25,0.52,0.6666666666666666,0.2,0.5806451612903226,0.75,0.25,0.16,0.0476190476190476,0.3333333333333333,24.47552447552448,,0.0869565217391304,0.0392156862745098,0.0666666666666666,,0.081967213114754,0.0327868852459016,,,0.08,,,0.0833333333333333,,0.1304347826086956,0.0909090909090909,,0.24,0.5,0.5,0.3333333333333333,0.12,,,0.48,0.5833333333333334,0.5833333333333334,0.1428571428571428,0.08,0.5,0.5,,1.0,0.6666666666666666,0.2,,,,0.4,0.5,0.476586,0.50315,0.46412,0.1935483870967742,0.2222222222222222,0.1666666666666666,0.0833333333333333,11.16190476190476,23.775,0.1300813008130081,1.0,,,,,2.0,6.0,1.0,,1.0,,,0.3333333333333333,0.08,1.0,,,,,1.0,,,,,0.2,1.0,,,2.0,1.0,,0.0833333333333333,0.5,0.5,,,,,,,1.0,0.5,,,,,True,,,,,,,,,,,,,,
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,8055.0,134,-46,261,270,90.0,71.0,19,531,4.0,7.0,1.0,2.0,,,1.0,1.0,1.0,2.0,3.0,15.0,,4.0,6.0,10,3.0,16.0,2.0,23,302,2.0,3.0,4.0,1.0,1.0,,4.0,,2.0,8.0,4.0,9.0,4.0,15.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,5.0,2.0,5.0,2.0,9.0,13.0,7.0,20.0,1.0,,,,5.0,,,5.0,,2.0,9.0,18.0,4.0,6,2.0,2,,,1.0,,4.0,3.0,1.0,4.0,4.0,2.0,90.0,,0.6666666666666666,1.0,1.0,0.1875,,0.1875,0.6,0.6666666666666666,1.0,0.4038461538461538,0.5,0.2,0.4259259259259259,0.5,0.2,0.6153846153846154,0.1,,11.307420494699649,,0.1046511627906976,0.0609756097560975,0.0526315789473684,0.0465116279069767,0.0887096774193548,0.056,0.0909090909090909,0.0454545454545454,0.0526315789473684,0.0689655172413793,,0.0384615384615384,0.1515151515151515,0.1111111111111111,0.0666666666666666,1.0,0.2692307692307692,0.5714285714285714,0.6666666666666666,0.75,0.0384615384615384,1.0,1.0,0.0769230769230769,0.5,0.5,1.0,0.5769230769230769,0.2,0.2,1.0,0.5,0.5,,,0.8,,0.8846153846153846,0.2,0.5386299999999999,0.6411000000000001,0.5857375,0.037037037037037,0.0909090909090909,0.1739130434782608,0.0869565217391304,4.8,26.1375,0.3448275862068966,1.0,1.0,0.1428571428571428,,,1.0,,,,2.0,1.0,,0.25,0.0384615384615384,,,1.0,,1.0,,,,0.25,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,
2217,1610612742,Brendan Haywood,Brendan Haywood,2217,DAL,5778.0,96,-15,184,191,36.0,40.0,14,375,5.0,12.0,1.0,6.0,2.0,5.0,3.0,5.0,1.0,1.0,,,,,9.0,18,,,9.0,27,192,1.0,6.0,5.0,3.0,6.0,,,,6.0,10.0,8.0,,2.0,,,2.0,5.0,1.0,6.0,1.0,1.0,,13.0,,8.0,6.0,15.0,22.0,8.0,30.0,1.0,1.0,2.0,,2.0,2.0,1.0,4.0,,1.0,4.0,6.0,1.0,9,,17,1.0,,9.0,,5.0,,5.0,6.0,4.0,6.0,36.0,,0.5555555555555556,0.625,,,,,0.5,0.1666666666666666,0.5,0.5,0.1666666666666666,0.5,0.5192307692307693,0.3571428571428571,0.5,,0.1111111111111111,,14.77832512315271,0.5,0.2238805970149253,0.1176470588235294,0.2857142857142857,,0.2386363636363636,0.0941176470588235,0.2105263157894736,0.0666666666666666,0.088235294117647,,,0.3846153846153846,0.1666666666666666,0.2,0.2666666666666666,0.6666666666666666,0.6666666666666666,0.4166666666666667,0.5,0.8,0.2777777777777778,0.6,0.6,0.0555555555555555,1.0,1.0,1.0,,,,,1.0,0.1666666666666666,0.8333333333333334,0.4,,,0.6666666666666666,,0.5038055555555556,0.5526666666666666,0.5128666666666667,0.3461538461538461,0.3461538461538461,0.1851851851851851,0.2222222222222222,3.305555555555556,,0.1956521739130435,,,0.1666666666666666,0.3333333333333333,,,,,4.0,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,3.0,2.0,,0.2857142857142857,,,,,,,,,,,,1.0,1.0,,True,,,,,,,,,,,,,,
