EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Loose Ball Fouls Drawn,OffLongMidRangeReboundPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,FG3M,SecondChanceFG2M,PenaltyFG3M,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Clear Path Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,3SecondViolations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,ShortMidRangePctBlocked,OffFTReboundPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Fg3aBlocked,Technical Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,BlockedLongMidRange,DefensiveGoaltends,on,Blocked3s,BlockedArc3,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,BlockedCorner3
2137,1610612758,Ime Udoka,Ime Udoka,2137,SAC,4552.0,76,-38.0,145,150,33.0,65.0,23.0,295,4.0,10.0,4.0,7.0,,1.0,,1.0,2.0,,4.0,12.0,9.0,,17.0,187.0,4.0,,2.0,3.0,7.0,3.0,,6.0,4.0,4.0,2.0,5.0,2.0,1.0,3.0,1.0,2.0,,7.0,,2.0,3.0,2.0,,5.0,3.0,8.0,,5.0,1.0,4.0,2.0,2.0,2.0,1.0,4.0,1.0,6.0,7.0,,1.0,1.0,,,,1.0,1.0,,1.0,,,6.0,33.0,,,0.5,0.6666666666666666,0.3333333333333333,0.4285714285714285,0.4047619047619047,0.3,0.4047619047619047,0.2,0.3,0.4285714285714285,0.4166666666666667,0.5,14.619883040935672,0.5,,0.0377358490566037,0.037037037037037,0.1666666666666666,,0.0704225352112676,0.0285714285714285,0.0769230769230769,,,,,0.0769230769230769,0.05,0.0769230769230769,0.4,,,0.4761904761904761,0.4,0.8,0.5,0.0476190476190476,,,0.0476190476190476,,,,0.0952380952380952,0.8,0.7,,0.9047619047619048,0.558947619047619,0.5312,0.590725,,,0.1176470588235294,0.3529411764705882,2.5333333333333337,23.744444444444447,0.2275862068965517,,,1.0,3.0,2.0,7.0,,3.0,1.0,3.0,1.0,,9.0,2.0,,1.0,,,1.0,1.0,,,,1.0,,,,,1.0,0.3333333333333333,,0.3333333333333333,0.25,0.2,,0.2,,0.3333333333333333,0.2857142857142857,0.2857142857142857,1.0,0.5,0.5,1.0,0.25,0.4285714285714285,0.3,,0.5,,1.0,,,,,1.0,,,,,,,,,,0.2,,,,,,,,,True,,,,,,,
201936,1610612758,Tyreke Evans,Tyreke Evans,201936,SAC,32822.0,547,-140.0,1069,1076,239.0,316.0,156.0,2145,69.0,119.0,7.0,21.0,6.0,24.0,11.0,45.0,26.0,8.0,86.0,188.0,26.0,71.0,267.0,1236.0,15.0,3.0,28.0,19.0,40.0,8.0,24.0,68.0,34.0,138.0,26.0,17.0,51.0,26.0,77.0,22.0,26.0,18.0,180.0,2.0,12.0,11.0,36.0,,47.0,14.0,61.0,3.0,28.0,15.0,13.0,13.0,5.0,23.0,3.0,36.0,4.0,16.0,40.0,2.0,66.0,2.0,91.0,39.0,9.0,6.0,3.0,2.0,6.0,4.0,,68.0,239.0,9.0,8.0,0.1976744186046511,0.2023809523809523,0.4574468085106383,0.475,0.4579439252336448,0.4583333333333333,0.519455252918288,0.7368421052631579,0.5396825396825397,0.1214953271028037,0.0904255319148936,0.0588235294117647,23.44,0.3611111111111111,,0.1002785515320334,0.0283018867924528,0.0973451327433628,0.016,0.0995762711864406,0.0255009107468123,0.0440251572327044,0.0285714285714285,0.0202020202020202,,0.1327433628318584,0.0833333333333333,0.0869565217391304,0.0625,0.1818181818181818,0.03,0.6666666666666666,0.5560747663551402,0.5798319327731093,0.6160714285714286,0.2028985507246377,0.1121495327102803,0.25,0.4285714285714285,0.2102803738317757,0.2444444444444444,0.2444444444444444,0.0909090909090909,0.1214953271028037,0.4117647058823529,0.4375,0.1666666666666666,0.677570093457944,0.5243439252336449,0.4699133333333333,0.4919822916666667,0.157258064516129,0.1756756756756756,0.1048689138576779,0.2546816479400749,5.727659574468087,25.58076923076923,0.2235734331150608,2.0,0.0125,7.0,16.0,,,,,8.0,8.0,11.0,2.0,12.0,4.0,,8.0,4.0,7.0,,7.0,1.0,8.0,1.0,10.0,1.0,2.0,5.0,1.0,0.5,0.3076923076923077,0.25,0.3076923076923077,0.7333333333333333,0.7352941176470589,0.4166666666666667,,0.3333333333333333,,,,,0.3076923076923077,0.3076923076923077,0.5,1.0,0.7619047619047619,,,0.3076923076923077,,,1.0,2.0,2.0,1.0,2.0,12.0,,,2.0,0.5,,,,0.1428571428571428,,,,0.1176470588235294,0.5,1.0,0.25,1.0,,True,,,,,,,
201574,1610612758,Jason Thompson,Jason Thompson,201574,SAC,26697.0,445,-88.0,864,859,177.0,225.0,128.0,1723,28.0,55.0,27.0,11.0,16.0,47.0,12.0,38.0,1.0,1.0,56.0,140.0,1.0,37.0,149.0,943.0,39.0,10.0,48.0,5.0,25.0,1.0,10.0,20.0,60.0,52.0,1.0,23.0,21.0,7.0,28.0,4.0,10.0,10.0,63.0,9.0,42.0,13.0,54.0,10.0,77.0,53.0,130.0,7.0,8.0,4.0,4.0,6.0,2.0,17.0,1.0,23.0,3.0,26.0,72.0,12.0,47.0,2.0,54.0,28.0,2.0,21.0,15.0,6.0,21.0,11.0,,20.0,177.0,8.0,2.0,0.5357142857142857,0.7317073170731707,0.4,0.2,0.3971631205673759,0.1923076923076923,0.4515151515151515,0.5106382978723404,0.2857142857142857,0.0070921985815602,0.1642857142857142,0.2,18.52216748768473,0.2608695652173913,0.4,0.1776315789473684,0.1186440677966101,0.1313131313131313,0.09,0.1662531017369727,0.1123348017621145,0.1416666666666666,0.1473684210526315,0.0921052631578947,0.0833333333333333,0.17,0.125,0.2314814814814814,0.1428571428571428,0.1034482758620689,0.1129032258064516,0.5238095238095238,0.3900709219858156,0.509090909090909,0.6363636363636364,0.5357142857142857,0.3333333333333333,0.3404255319148936,0.4324324324324324,0.2695035460992908,0.3157894736842105,0.3333333333333333,0.8333333333333334,0.0070921985815602,0.675,0.4230769230769231,0.0384615384615384,0.3971631205673759,0.4797102836879433,0.5309928571428572,0.4938288461538461,0.1717791411042944,0.1728395061728395,0.3221476510067114,0.1342281879194631,7.299285714285715,25.3,0.2048611111111111,7.0,0.079136690647482,12.0,3.0,,,,,,,19.0,,,30.0,,,3.0,1.0,2.0,1.0,,4.0,,6.0,,11.0,6.0,1.0,,,,,0.4871794871794871,0.475,0.2127659574468085,0.054054054054054,0.3125,,,,,,,,0.4444444444444444,0.2727272727272727,,,,,,,1.0,,,1.0,,,,,,,0.0526315789473684,,0.0833333333333333,,,,0.025,,,,,1.0,True,,,,,,,
201590,1610612758,Donte Greene,Donte Greene,201590,SAC,17850.0,298,-85.0,592,588,130.0,173.0,69.0,1180,15.0,30.0,10.0,6.0,2.0,14.0,8.0,21.0,25.0,6.0,25.0,65.0,29.0,13.0,102.0,676.0,11.0,1.0,16.0,7.0,12.0,6.0,2.0,25.0,22.0,28.0,25.0,7.0,8.0,1.0,9.0,1.0,4.0,3.0,19.0,1.0,11.0,15.0,13.0,5.0,33.0,12.0,45.0,3.0,5.0,2.0,3.0,11.0,6.0,6.0,1.0,17.0,2.0,18.0,30.0,,21.0,5.0,21.0,10.0,2.0,11.0,7.0,4.0,11.0,2.0,,25.0,130.0,3.0,1.0,0.44,0.55,0.3846153846153846,0.5833333333333334,0.4734042553191489,0.6388888888888888,0.4951456310679611,0.5,0.625,0.3085106382978723,0.1076923076923077,0.1333333333333333,17.91044776119403,0.6470588235294118,0.2083333333333333,0.0653266331658291,0.0497737556561085,0.2238805970149253,0.0158730158730158,0.1052631578947368,0.0422535211267605,0.0945945945945946,0.0555555555555555,0.0208333333333333,,0.0675675675675675,0.0576923076923076,0.0684931506849315,0.2325581395348837,0.2083333333333333,0.0625,0.1818181818181818,0.3191489361702128,0.5,0.5769230769230769,0.3333333333333333,0.1489361702127659,0.1428571428571428,0.1818181818181818,0.2234042553191489,0.3809523809523809,0.3809523809523809,0.625,0.2659574468085106,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6276595744680851,0.5122691489361701,0.5558499999999998,0.5140972222222222,0.099009900990099,0.1388888888888889,0.1568627450980392,0.2450980392156862,8.209230769230768,25.258620689655174,0.2195945945945946,,0.010752688172043,5.0,5.0,,4.0,,,13.0,13.0,6.0,3.0,39.0,10.0,,13.0,,1.0,,2.0,1.0,5.0,,8.0,,1.0,3.0,,1.0,0.4482758620689655,0.5,0.4482758620689655,0.5454545454545454,0.5,0.2142857142857142,,0.5,0.0425531914893617,,,,0.52,0.52,1.0,0.5,0.8333333333333334,,,0.52,,,1.0,4.0,3.0,1.0,4.0,,,,1.0,0.25,,,,,,,,0.2666666666666666,0.25,1.0,0.5,,,True,,,,,,,
101128,1610612758,Francisco Garcia,Francisco Garcia,101128,SAC,249.0,4,-13.0,9,9,,,2.0,18,,,,,,,,1.0,,,,1.0,,,,16.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.090909090909092,,,,0.2,,,,0.125,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,0.4168,,,,,,,18.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
200756,1610612758,Hilton Armstrong,Hilton Armstrong,200756,SAC,1663.0,28,-2.0,51,51,12.0,40.0,11.0,102,2.0,4.0,3.0,1.0,,3.0,,,,,2.0,7.0,,2.0,6.0,55.0,4.0,,2.0,,2.0,,,,2.0,2.0,,2.0,1.0,,1.0,,,1.0,2.0,,4.0,2.0,2.0,1.0,5.0,4.0,9.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,,3.0,4.0,,5.0,,2.0,1.0,,1.0,1.0,,1.0,1.0,,,12.0,,,0.5,1.0,0.2857142857142857,,0.2857142857142857,,0.375,0.25,,,0.2857142857142857,0.25,15.873015873015872,0.5,1.0,0.125,0.1739130434782608,0.2857142857142857,,0.1739130434782608,0.1428571428571428,,0.3333333333333333,,,,0.4,,0.25,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.5,0.6666666666666666,0.5,0.4285714285714285,,,,,,,,0.75,0.5,,0.5714285714285714,0.4931857142857143,0.531075,0.47405,0.125,0.125,0.3333333333333333,,3.6000000000000005,,0.2352941176470588,1.0,0.2,1.0,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,1.0,,,,,0.25,0.25,0.3333333333333333,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101118,1610612758,Sean May,Sean May,101118,SAC,14644.0,244,12.0,469,466,158.0,197.0,56.0,935,5.0,13.0,6.0,6.0,10.0,14.0,27.0,57.0,1.0,1.0,42.0,84.0,2.0,17.0,101.0,489.0,14.0,5.0,19.0,15.0,29.0,1.0,11.0,41.0,58.0,26.0,1.0,6.0,9.0,1.0,10.0,1.0,5.0,3.0,21.0,4.0,9.0,4.0,28.0,4.0,36.0,14.0,50.0,1.0,8.0,5.0,3.0,9.0,5.0,7.0,,16.0,1.0,21.0,34.0,3.0,26.0,6.0,26.0,11.0,3.0,5.0,4.0,1.0,5.0,3.0,,41.0,158.0,3.0,3.0,0.6904761904761905,0.7435897435897436,0.5,0.5172413793103449,0.4883720930232558,0.5,0.5153061224489796,0.5277777777777778,0.5394736842105263,0.0232558139534883,0.0714285714285714,0.4615384615384615,21.388367729831145,0.5625,0.25,0.16,0.0538922155688622,0.0851063829787234,0.0930232558139534,0.1441441441441441,0.0619047619047619,0.0588235294117647,0.1428571428571428,0.1,0.0769230769230769,0.14,0.1296296296296296,0.1971830985915492,0.054054054054054,0.2,0.027027027027027,0.6,0.1511627906976744,0.3846153846153846,0.7142857142857143,,0.1627906976744186,0.7142857142857143,0.7142857142857143,0.6627906976744186,0.4736842105263157,0.4736842105263157,0.9629629629629628,0.0116279069767441,0.4285714285714285,0.2,0.0333333333333333,0.1744186046511628,0.4228063953488371,0.4883909090909091,0.4284566666666666,0.1157894736842105,0.1182795698924731,0.1881188118811881,0.4059405940594059,14.183333333333328,24.15,0.3368869936034115,6.0,0.0123456790123456,3.0,2.0,,1.0,,,,,7.0,,,6.0,,,,1.0,1.0,1.0,,4.0,,5.0,,3.0,2.0,2.0,,,,,0.5,0.5,,0.0476190476190476,0.3,0.0116279069767441,,,,,,,0.5,0.3333333333333333,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,False,,,,,,,
101128,1610612758,Francisco Garcia,Francisco Garcia,101128,SAC,34275.0,571,-1.0,1091,1092,313.0,357.0,146.0,2183,22.0,29.0,5.0,8.0,5.0,13.0,32.0,74.0,39.0,14.0,59.0,116.0,59.0,15.0,202.0,1184.0,14.0,2.0,18.0,18.0,25.0,19.0,4.0,64.0,88.0,30.0,37.0,8.0,41.0,4.0,45.0,1.0,12.0,21.0,94.0,3.0,7.0,16.0,35.0,4.0,55.0,10.0,65.0,2.0,10.0,7.0,3.0,11.0,4.0,10.0,1.0,21.0,,26.0,49.0,3.0,24.0,2.0,17.0,7.0,2.0,18.0,8.0,9.0,19.0,10.0,,64.0,313.0,7.0,2.0,0.7457627118644068,0.7586206896551724,0.5086206896551724,0.72,0.5342857142857143,0.6818181818181818,0.5521978021978022,0.4090909090909091,0.6956521739130435,0.3371428571428571,0.0689655172413793,0.1034482758620689,16.098334655035686,0.5238095238095238,0.1290322580645161,0.0904392764857881,0.0165876777251184,0.1333333333333333,0.0277777777777777,0.1005917159763313,0.0188679245283018,0.017391304347826,0.0198019801980198,0.0394736842105263,,0.0629921259842519,0.0934579439252336,0.1111111111111111,0.1318681318681318,0.1379310344827586,0.0240963855421686,0.5263157894736842,0.1657142857142857,0.7586206896551724,0.8461538461538461,0.5454545454545454,0.0742857142857142,0.3846153846153846,0.4545454545454545,0.4228571428571429,0.4324324324324324,0.4507042253521127,0.96875,0.2228571428571428,0.238095238095238,0.1818181818181818,0.3181818181818182,0.5028571428571429,0.4960135838150289,0.4968882352941177,0.5005325581395349,0.0388888888888888,0.0578512396694214,0.0891089108910891,0.3168316831683168,13.072413793103449,25.48983050847457,0.2868927589367552,1.0,0.0145631067961165,2.0,7.0,7.0,20.0,1.0,5.0,16.0,23.0,5.0,8.0,63.0,2.0,2.0,16.0,3.0,8.0,,6.0,,7.0,,6.0,,2.0,2.0,,0.9130434782608696,0.3898305084745763,0.4210526315789473,0.4035087719298245,0.3571428571428571,0.3809523809523809,0.1538461538461538,,0.2,0.1142857142857142,0.35,0.35,0.8571428571428571,0.4102564102564102,0.4102564102564102,0.9375,0.4,0.875,0.1136363636363636,0.2,0.4324324324324324,,1.0,2.0,6.0,7.0,2.0,7.0,6.0,,1.0,,0.2857142857142857,,0.0405405405405405,,,0.0476190476190476,,,0.2857142857142857,0.3333333333333333,1.0,0.5,1.0,,False,1.0,1.0,,,,,
201150,1610612758,Spencer Hawes,Spencer Hawes,201150,SAC,86667.0,1444,-145.0,2817,2808,542.0,654.0,320.0,5625,114.0,194.0,73.0,50.0,60.0,134.0,46.0,117.0,55.0,7.0,220.0,445.0,65.0,62.0,565.0,3093.0,97.0,18.0,123.0,45.0,94.0,8.0,19.0,115.0,266.0,174.0,55.0,37.0,104.0,18.0,122.0,10.0,60.0,32.0,262.0,15.0,92.0,36.0,162.0,16.0,214.0,111.0,325.0,11.0,24.0,22.0,2.0,50.0,28.0,42.0,12.0,92.0,7.0,110.0,149.0,4.0,89.0,9.0,92.0,47.0,5.0,61.0,45.0,15.0,61.0,40.0,1.0,115.0,542.0,6.0,5.0,0.6045454545454545,0.7388888888888889,0.4943820224719101,0.4787234042553192,0.4931372549019608,0.4705882352941176,0.5136363636363637,0.5642201834862385,0.5088495575221239,0.1274509803921568,0.0831460674157303,0.1134020618556701,20.049968769519047,0.5434782608695652,0.2051282051282051,0.1574344023323615,0.0908193484698914,0.1188118811881188,0.0520833333333333,0.1486486486486486,0.0822444273635664,0.1111111111111111,0.1080139372822299,0.0398230088495575,0.0967741935483871,0.157190635451505,0.1949685534591195,0.1286407766990291,0.1308016877637131,0.0757575757575757,0.0488888888888888,0.6557377049180327,0.3803921568627451,0.5876288659793815,0.6627906976744186,0.6052631578947368,0.2627450980392157,0.4477611940298507,0.4958677685950413,0.2294117647058823,0.3931623931623931,0.4,0.9130434782608696,0.1078431372549019,0.7448979591836735,0.4901960784313725,0.0686274509803921,0.5078431372549019,0.4915299019607844,0.5278729885057472,0.489127450980392,0.0862385321100917,0.0979166666666666,0.2176991150442478,0.2035398230088495,7.279999999999998,24.67230769230769,0.192403265885694,11.0,0.0598958333333333,42.0,27.0,3.0,10.0,,1.0,18.0,21.0,51.0,2.0,63.0,80.0,,18.0,8.0,12.0,4.0,5.0,3.0,22.0,,15.0,,12.0,12.0,5.0,1.0,0.3230769230769231,0.25,0.3230769230769231,0.5257731958762887,0.5357142857142857,0.0970149253731343,0.0396039603960396,0.3666666666666666,0.0196078431372549,0.3,0.3,1.0,0.3272727272727272,0.3272727272727272,1.0,0.5753424657534246,0.54,0.0098039215686274,,0.3272727272727272,,,1.0,1.0,2.0,1.0,1.0,,,,2.0,1.0,,0.017094017094017,,0.1428571428571428,,,,0.010204081632653,1.0,1.0,0.2857142857142857,1.0,3.0,False,,,,,,,
201187,1610612758,Dominic McGuire,Dominic McGuire,201187,SAC,4038.0,67,-43.0,125,133,26.0,51.0,14.0,258,3.0,7.0,3.0,1.0,,2.0,1.0,3.0,,,4.0,12.0,,,8.0,155.0,4.0,,2.0,1.0,4.0,,,2.0,4.0,4.0,,2.0,3.0,,3.0,,3.0,,6.0,,5.0,1.0,10.0,1.0,12.0,6.0,18.0,,1.0,,1.0,7.0,6.0,,,7.0,,2.0,3.0,1.0,1.0,,2.0,1.0,,1.0,,1.0,1.0,,,2.0,26.0,,,0.5,0.6666666666666666,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3076923076923077,0.25,0.25,,0.1666666666666666,0.1428571428571428,13.986013986013988,1.0,0.25,0.2040816326530612,0.1111111111111111,0.0769230769230769,,0.1774193548387097,0.0925925925925925,,0.1764705882352941,,,0.1764705882352941,0.2222222222222222,0.2142857142857142,,0.1666666666666666,,,0.5833333333333334,0.4285714285714285,0.5,0.3333333333333333,0.1666666666666666,,,0.25,0.3333333333333333,0.3333333333333333,1.0,,0.75,0.25,,0.5833333333333334,0.5327,0.510425,0.49705,0.0769230769230769,0.0769230769230769,0.25,0.25,6.408333333333332,,0.208,,0.125,1.0,,,,,,,,1.0,,,2.0,,,,,1.0,,,1.0,,,,,,,,,,,0.25,0.25,0.5,0.2,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
201956,1610612758,Omri Casspi,Omri Casspi,201956,SAC,95473.0,1591,-98.0,3153,3140,898.0,987.0,399.0,6293,100.0,159.0,40.0,38.0,41.0,122.0,39.0,104.0,115.0,32.0,180.0,385.0,168.0,101.0,650.0,3398.0,63.0,11.0,102.0,44.0,94.0,50.0,34.0,191.0,206.0,154.0,112.0,25.0,65.0,12.0,77.0,12.0,39.0,14.0,166.0,7.0,54.0,67.0,140.0,20.0,227.0,61.0,288.0,12.0,42.0,34.0,8.0,38.0,24.0,43.0,12.0,81.0,5.0,52.0,100.0,2.0,134.0,16.0,153.0,70.0,14.0,9.0,8.0,,10.0,4.0,,191.0,898.0,14.0,12.0,0.5722222222222222,0.6688311688311688,0.4675324675324675,0.4680851063829787,0.496383363471971,0.5451388888888888,0.5217391304347826,0.6071428571428571,0.5688622754491018,0.3037974683544304,0.0649350649350649,0.0880503144654088,19.33793103448276,0.4691358024691358,0.2127659574468085,0.1273885350318471,0.0494053064958828,0.1908831908831909,0.018970189701897,0.1427586206896551,0.0417236662106703,0.032171581769437,0.0526315789473684,0.0172413793103448,0.0253164556962025,0.0732484076433121,0.1055555555555555,0.1858823529411764,0.2111111111111111,0.1234567901234567,0.0439560439560439,0.4,0.2875226039783002,0.6289308176100629,0.6896551724137931,0.58,0.2206148282097649,0.3360655737704918,0.3693693693693693,0.1880650994575045,0.375,0.375,0.6666666666666666,0.2079566003616636,0.5128205128205128,0.2638888888888889,0.2222222222222222,0.5913200723327305,0.5153601818181817,0.5376110294117646,0.5101213286713286,0.115321252059308,0.1594533029612756,0.1569230769230769,0.2938461538461538,7.550649350649349,24.95357142857143,0.2848081192515065,10.0,0.0629722921914357,25.0,22.0,28.0,53.0,14.0,18.0,35.0,63.0,35.0,23.0,171.0,52.0,3.0,35.0,,12.0,,8.0,3.0,14.0,2.0,16.0,,12.0,16.0,3.0,0.9047619047619048,0.375,0.46,0.3818181818181818,0.5555555555555556,0.5833333333333334,0.0901639344262295,,0.4634146341463415,0.0958408679927667,0.5283018867924528,0.5283018867924528,0.9642857142857144,0.3043478260869565,0.3097345132743362,0.8571428571428571,0.625,0.5789473684210527,0.125,0.7777777777777778,0.3125,6.0,8.0,1.0,7.0,9.0,7.0,15.0,18.0,2.0,2.0,,0.4666666666666667,0.0119047619047619,,,0.08,0.1025641025641025,0.75,1.0,0.0897435897435897,0.1428571428571428,1.0,0.28125,1.0,2.0,False,1.0,1.0,0.017391304347826,,,,
201171,1610612758,Carl Landry,Carl Landry,201171,SAC,63236.0,1054,-139.0,2026,2020,441.0,480.0,240.0,4046,97.0,139.0,39.0,33.0,30.0,84.0,69.0,153.0,1.0,,196.0,376.0,3.0,109.0,504.0,2219.0,50.0,22.0,92.0,40.0,74.0,1.0,38.0,118.0,218.0,174.0,1.0,37.0,14.0,12.0,26.0,11.0,3.0,8.0,64.0,9.0,57.0,16.0,94.0,6.0,116.0,66.0,182.0,6.0,27.0,15.0,12.0,19.0,8.0,31.0,13.0,50.0,6.0,37.0,88.0,13.0,119.0,3.0,147.0,69.0,8.0,17.0,10.0,7.0,17.0,11.0,,118.0,441.0,7.0,8.0,0.5561224489795918,0.6374269005847953,0.5212765957446809,0.5405405405405406,0.521108179419525,0.5333333333333333,0.564625850340136,0.71875,0.6041666666666666,0.0079155672823219,0.0984042553191489,0.1798561151079136,21.26461671719359,0.38,0.1176470588235294,0.1301939058171745,0.0724269377382465,0.0788177339901477,0.0505617977528089,0.1189189189189189,0.0683937823834196,0.1201716738197424,0.0853080568720379,0.0465116279069767,0.0612244897959183,0.15,0.110091743119266,0.131578947368421,0.0774193548387096,0.0833333333333333,0.0419580419580419,0.6470588235294118,0.366754617414248,0.697841726618705,0.8508771929824561,0.5360824742268041,0.2216358839050131,0.3571428571428571,0.4166666666666667,0.4036939313984168,0.4509803921568627,0.4509803921568627,0.6376811594202898,0.0026385224274406,0.78,0.44,,0.3746701846965699,0.4661064643799472,0.530136956521739,0.4810066666666666,0.1593533487297921,0.1604651162790697,0.1825396825396825,0.2341269841269841,9.079255319148936,23.633333333333336,0.217670286278381,7.0,0.032069970845481,28.0,22.0,1.0,2.0,,1.0,,1.0,35.0,,3.0,50.0,,,1.0,3.0,,2.0,1.0,11.0,,9.0,,13.0,15.0,,1.0,0.3333333333333333,,0.3333333333333333,0.7,0.7,0.1428571428571428,,0.4333333333333333,0.0052770448548812,0.5,0.5,1.0,,,,0.717948717948718,0.6666666666666666,0.0133333333333333,,,,,,,,,,,,8.0,2.0,,,,,0.0714285714285714,,,,,,,,,,False,,,,,,,
