EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,FTOffRebounds,FTDefRebounds,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Offensive Fouls,BlockedShortMidRange,Defensive 3 Seconds Violations,SecondChanceFg3Pct,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PtsUnassisted3s,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,SecondChanceArc3FGM,3pt And 1 Free Throw Trips,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,HeaveMakes,Blocked3s,BlockedArc3,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,BlockedCorner3
101109,1610612766,Raymond Felton,Raymond Felton,101109,CHA,20544.0,342,13.0,639,654,212,198,88,1293,20.0,41.0,1.0,5.0,5.0,15.0,7.0,17.0,13.0,34.0,1.0,2.0,6.0,17.0,2.0,3.0,9.0,40.0,92.0,7.0,19.0,24.0,125.0,624,1.0,10.0,2.0,2.0,4.0,10.0,23.0,3.0,9.0,11.0,40.0,16.0,64.0,21.0,2.0,1.0,16.0,6.0,6.0,45.0,15.0,60.0,10.0,5.0,32.0,3.0,10.0,135.0,3.0,8.0,10.0,16.0,26.0,11.0,37.0,3.0,7.0,5.0,2.0,18.0,4.0,16.0,9.0,3.0,2.0,27.0,2.0,12.0,8.0,16.0,25.0,2.0,3.0,34.0,2.0,4.0,8.0,8.0,2.0,1.0,1.0,2.0,1.0,40.0,212,3.0,7.0,0.2,0.20512820512820512,1.0,0.3684210526315789,0.3333333333333333,0.3888888888888889,0.43478260869565216,0.1,0.43478260869565216,0.45495495495495497,0.08333333333333333,0.453125,0.5,0.15384615384615385,0.5,0.17117117117117117,0.06521739130434782,0.12195121951219512,0.058823529411764705,20.56833558863329,0.6666666666666666,0.0761904761904762,0.03571428571428571,0.10416666666666667,0.04411764705882353,0.08496732026143791,0.03767123287671233,0.04395604395604396,0.08333333333333333,0.06382978723404255,0.10989010989010989,0.075,0.11267605633802817,0.08,0.05357142857142857,0.5,0.36936936936936937,0.4878048780487805,0.5555555555555556,0.15,0.15315315315315314,0.4117647058823529,0.4375,0.2857142857142857,0.3063063063063063,0.38235294117647056,0.38235294117647056,0.23076923076923078,0.018018018018018018,0.5,0.5,1.0,0.15315315315315314,0.35294117647058826,0.35294117647058826,1.0,0.4166666666666667,0.2,0.16666666666666666,0.46875,0.3333333333333333,0.28125,0.3333333333333333,0.5405405405405406,0.375,0.502684862385321,0.51127,0.5309387096774194,0.06837606837606838,0.08163265306122448,0.032,0.32,8.715217391304348,27.478947368421053,0.3317683881064163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
101211,1610612766,Stephen Graham,Stephen Graham,101211,CHA,48246.0,804,-15.0,1499,1527,486,443,209,3026,53.0,88.0,10.0,15.0,12.0,15.0,8.0,15.0,42.0,87.0,14.0,34.0,2.0,16.0,1.0,,6.0,103.0,190.0,16.0,50.0,42.0,296.0,1508,15.0,25.0,4.0,2.0,38.0,30.0,53.0,5.0,15.0,15.0,90.0,126.0,80.0,48.0,8.0,2.0,14.0,2.0,18.0,15.0,8.0,23.0,3.0,5.0,8.0,1.0,6.0,54.0,3.0,18.0,34.0,68.0,111.0,24.0,135.0,3.0,20.0,12.0,8.0,13.0,7.0,6.0,23.0,1.0,7.0,36.0,2.0,10.0,48.0,94.0,57.0,2.0,8.0,65.0,7.0,,31.0,5.0,10.0,9.0,,10.0,5.0,90.0,486,13.0,5.0,0.6116504854368932,0.6363636363636364,1.0,0.32,0.3333333333333333,0.3333333333333333,0.5421052631578948,0.6,0.5660377358490566,0.5291666666666667,0.6206896551724138,0.5514705882352942,0.550185873605948,0.6333333333333333,0.569620253164557,0.20833333333333334,0.09473684210526316,0.17045454545454544,0.06666666666666667,17.498565691336776,0.3611111111111111,0.14225941422594143,0.03441682600382409,0.14782608695652175,0.01875,0.1440677966101695,0.03074670571010249,0.03463203463203463,0.05825242718446602,0.017094017094017096,0.15508021390374332,0.14427860696517414,0.1524390243902439,0.13636363636363635,0.030303030303030304,0.5,0.36666666666666664,0.6022727272727273,0.726027397260274,0.6037735849056604,0.0625,0.5333333333333333,0.5714285714285714,0.375,0.3625,0.4827586206896552,0.49411764705882355,0.6666666666666666,0.14166666666666666,0.4117647058823529,0.4117647058823529,1.0,0.06666666666666667,0.125,0.125,1.0,0.5172413793103449,0.6666666666666666,0.034482758620689655,0.22058823529411764,0.8,0.08823529411764706,,0.575,0.14285714285714285,0.5113226890756304,0.5070460000000001,0.47138805970149245,0.11742424242424243,0.14485981308411214,0.12837837837837837,0.30405405405405406,9.252105263157897,24.968000000000004,0.32421614409606403,2.0,3.0,5.0,9.0,2.0,3.0,9.0,2.0,3.0,5.0,6.0,1.0,1.0,0.5,0.022988505747126436,0.1836734693877551,0.05172413793103448,0.021164021164021163,0.023255813953488372,0.1111111111111111,0.3,0.10344827586206896,0.6666666666666666,1.0,0.1323529411764706,0.5555555555555556,,,,,,,,,,,True,,,,,,,,,
1536,1610612766,Stephen Jackson,Stephen Jackson,1536,CHA,20364.0,339,8.0,636,641,202,146,91,1277,25.0,48.0,4.0,8.0,8.0,17.0,4.0,18.0,24.0,44.0,1.0,8.0,9.0,36.0,3.0,2.0,16.0,53.0,110.0,10.0,44.0,41.0,177.0,642,6.0,15.0,6.0,5.0,17.0,14.0,32.0,2.0,19.0,21.0,55.0,38.0,68.0,21.0,4.0,1.0,35.0,9.0,8.0,34.0,,34.0,,,26.0,2.0,6.0,68.0,,8.0,13.0,25.0,38.0,9.0,47.0,1.0,12.0,8.0,4.0,18.0,3.0,9.0,13.0,1.0,9.0,31.0,3.0,8.0,7.0,23.0,43.0,5.0,3.0,49.0,3.0,3.0,18.0,5.0,5.0,4.0,1.0,5.0,4.0,55.0,202,3.0,4.0,0.3584905660377358,0.37254901960784315,0.7,0.22727272727272727,0.10526315789473684,0.23255813953488372,0.4818181818181818,0.4,0.4375,0.44155844155844154,0.2857142857142857,0.3333333333333333,0.49714285714285716,0.3541666666666667,0.4365079365079365,0.2857142857142857,0.07272727272727272,0.14583333333333334,0.05555555555555555,27.688172043010752,0.5806451612903226,0.11848341232227488,0.037037037037037035,0.1326530612244898,,0.12297734627831715,0.027586206896551724,0.07291666666666667,,,0.046511627906976744,0.1744186046511628,0.11428571428571428,0.17857142857142858,0.0125,0.8,0.3116883116883117,0.5208333333333334,0.6097560975609756,0.44,0.11688311688311688,0.2222222222222222,0.23529411764705882,,0.2857142857142857,0.5454545454545454,0.5454545454545454,0.3333333333333333,0.05194805194805195,0.125,0.125,,0.23376623376623376,0.25,0.25,0.7777777777777778,0.38095238095238093,0.5,0.14285714285714285,0.3333333333333333,0.47058823529411764,0.3137254901960784,0.125,0.5974025974025974,0.2571428571428571,0.5042872549019609,0.52800625,0.5157799999999999,0.11176470588235295,0.144,0.096045197740113,0.3107344632768362,8.968181818181817,25.53863636363637,0.31761006289308175,,3.0,,3.0,,1.0,,1.0,1.0,,6.0,,,,,,0.038461538461538464,0.013333333333333334,,0.15384615384615385,0.25,0.14285714285714285,,,0.058823529411764705,,9.0,1.0,0.022222222222222223,,,,,,,,True,,,,,,,,,
1737,1610612766,Nazr Mohammed,Nazr Mohammed,1737,CHA,10048.0,167,19.0,313,322,99,99,47,635,20.0,30.0,6.0,9.0,7.0,8.0,8.0,21.0,4.0,8.0,,,,,,,,32.0,59.0,,,13.0,77.0,305,7.0,14.0,,2.0,16.0,10.0,20.0,,,7.0,27.0,46.0,18.0,,10.0,,,,5.0,3.0,1.0,4.0,1.0,,2.0,,1.0,9.0,6.0,16.0,7.0,24.0,34.0,23.0,57.0,4.0,2.0,2.0,,8.0,1.0,3.0,9.0,,5.0,17.0,4.0,,9.0,17.0,15.0,2.0,,19.0,3.0,,10.0,1.0,12.0,11.0,,12.0,9.0,27.0,99,1.0,1.0,0.71875,0.8518518518518519,,,,,0.5423728813559322,0.5,0.5,0.5423728813559322,0.5,0.5,0.5746268656716418,0.5,0.54,,0.0847457627118644,0.06666666666666667,0.14285714285714285,22.641509433962263,0.47058823529411764,0.21052631578947367,0.14545454545454545,0.17073170731707318,0.18181818181818182,0.2,0.15384615384615385,0.1590909090909091,0.16666666666666666,0.22727272727272727,0.2608695652173913,0.12195121951219512,0.18181818181818182,0.125,0.18181818181818182,0.75,0.5084745762711864,0.6666666666666666,0.7142857142857143,0.6,0.3559322033898305,0.38095238095238093,0.4444444444444444,0.875,0.13559322033898305,0.5,0.5,1.0,,,,,,,,,0.6428571428571429,0.6666666666666666,,0.4,0.875,,,0.5084745762711864,,0.4889898305084746,0.5064363636363637,0.46515500000000004,0.15151515151515152,0.15151515151515152,0.2077922077922078,0.35064935064935066,5.284745762711864,,0.31629392971246006,,,,,,1.0,3.0,,3.0,2.0,1.0,1.0,,,,0.2727272727272727,0.07142857142857142,0.11904761904761904,0.09090909090909091,0.25925925925925924,,,,,,,,,,1.0,2.0,2.0,,,,,True,,,,,,,,,
201945,1610612766,Gerald Henderson,Gerald Henderson,201945,CHA,6947.0,116,-7.0,227,228,111,155,32,455,9.0,17.0,1.0,3.0,4.0,9.0,,2.0,6.0,13.0,1.0,3.0,1.0,4.0,,1.0,3.0,15.0,32.0,2.0,7.0,13.0,49.0,215,3.0,6.0,,4.0,10.0,5.0,13.0,2.0,6.0,7.0,23.0,18.0,12.0,6.0,2.0,,4.0,1.0,3.0,3.0,,3.0,,,,1.0,2.0,6.0,1.0,7.0,3.0,9.0,16.0,8.0,24.0,1.0,3.0,3.0,,6.0,1.0,5.0,1.0,,1.0,7.0,2.0,4.0,3.0,9.0,13.0,1.0,2.0,20.0,2.0,,7.0,4.0,,,,,,23.0,111,1.0,3.0,0.6,0.6428571428571429,1.0,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.46875,0.5,0.38461538461538464,0.46153846153846156,0.5,0.42105263157894735,0.5104166666666666,0.625,0.4791666666666667,0.1794871794871795,0.09375,0.17647058823529413,,20.53231939163498,0.8571428571428571,0.1232876712328767,0.08139534883720931,0.08108108108108109,0.06666666666666667,0.10909090909090909,0.07920792079207921,0.07317073170731707,0.08333333333333333,,0.15384615384615385,0.09090909090909091,0.10714285714285714,,0.05555555555555555,,0.4358974358974359,0.5294117647058824,0.6428571428571429,0.7777777777777778,0.05128205128205128,,,,0.3333333333333333,0.46153846153846156,0.46153846153846156,0.3333333333333333,0.07692307692307693,0.3333333333333333,0.3333333333333333,1.0,0.10256410256410256,0.25,0.25,1.0,0.5,0.3333333333333333,,0.47368421052631576,0.4444444444444444,0.15789473684210525,0.3333333333333333,0.6153846153846154,0.25,0.5230743589743588,0.43323999999999996,0.5636552631578947,0.1590909090909091,0.1891891891891892,0.20408163265306123,0.46938775510204084,8.034375,24.571428571428573,0.4889867841409692,,,1.0,3.0,,,4.0,,,,,,,,,0.4444444444444444,,0.09090909090909091,0.14285714285714285,0.14285714285714285,,,,,0.15789473684210525,0.3333333333333333,,,,2.0,,,,,,,True,,,,,,,,,
201974,1610612766,Derrick Brown,Derrick Brown,201974,CHA,10752.0,179,-54.0,344,360,151,182,42,704,14.0,29.0,2.0,5.0,6.0,11.0,1.0,4.0,4.0,10.0,,1.0,,1.0,,,1.0,19.0,43.0,,2.0,15.0,53.0,362,2.0,7.0,,,4.0,8.0,18.0,,1.0,8.0,24.0,32.0,6.0,,2.0,,1.0,,9.0,5.0,2.0,7.0,2.0,,3.0,,2.0,16.0,2.0,3.0,5.0,11.0,16.0,5.0,21.0,,11.0,5.0,6.0,2.0,,2.0,8.0,,,10.0,3.0,2.0,6.0,16.0,14.0,2.0,1.0,20.0,,,7.0,3.0,1.0,1.0,,1.0,,24.0,151,3.0,3.0,0.8421052631578947,0.8888888888888888,,,,,0.4418604651162791,0.2857142857142857,0.4444444444444444,0.4222222222222222,0.2857142857142857,0.42105263157894735,0.4818181818181818,0.2857142857142857,0.48,0.044444444444444446,0.20930232558139536,0.2413793103448276,0.5,16.581632653061224,0.2,0.10576923076923077,0.023255813953488372,0.09090909090909091,0.07407407407407407,0.10062893081761007,0.03205128205128205,0.017241379310344827,0.03571428571428571,0.05555555555555555,0.05263157894736842,0.16326530612244897,0.075,0.13333333333333333,,,0.6444444444444445,0.4827586206896552,0.6363636363636364,0.7857142857142857,0.08888888888888889,0.25,0.5,1.0,0.2222222222222222,0.4,0.4,1.0,0.022222222222222223,,,,0.022222222222222223,,,,0.7142857142857143,0.4,,0.5789473684210527,0.5454545454545454,0.05263157894736842,,0.6888888888888889,,0.5333122222222222,0.5043166666666666,0.543778947368421,0.1346153846153846,0.14,0.07547169811320754,0.4528301886792453,5.23953488372093,23.9,0.438953488372093,,,,,,,,,2.0,,3.0,,,,,,,0.023255813953488372,0.1111111111111111,0.058823529411764705,0.5,,,,,,,,,,1.0,2.0,,,,,True,,,,,,,,,
2205,1610612766,DeSagana Diop,DeSagana Diop,2205,CHA,3616.0,60,-11.0,110,113,43,71,18,223,2.0,3.0,2.0,3.0,,1.0,,2.0,,1.0,,,,,,,,2.0,6.0,,,,4.0,127,2.0,3.0,,,4.0,,2.0,,,,,,4.0,,4.0,,,,,2.0,,2.0,,,2.0,,,4.0,2.0,8.0,6.0,7.0,13.0,10.0,23.0,1.0,2.0,,2.0,2.0,,2.0,1.0,,,3.0,,,5.0,9.0,1.0,,,2.0,,,1.0,,3.0,2.0,,3.0,3.0,,43,1.0,,,,,,,,0.3333333333333333,0.6666666666666666,,0.3333333333333333,0.6666666666666666,,0.2857142857142857,0.5,,,,,,7.4074074074074066,0.6666666666666666,0.22580645161290322,0.16,0.3333333333333333,0.18181818181818182,0.2653061224489796,0.16393442622950818,0.2,0.09090909090909091,0.25,0.3333333333333333,0.2,0.26666666666666666,0.6666666666666666,0.25,1.0,0.5,0.6666666666666666,0.6666666666666666,,0.3333333333333333,,,,0.16666666666666666,,,,,,,,,,,,1.0,0.6666666666666666,,0.5,,,,0.5,,0.4996833333333333,0.6122,0.5406,0.14285714285714285,0.14285714285714285,1.0,,6.216666666666666,,0.39090909090909093,,,,,,,,,,2.0,1.0,1.0,,,,,,0.15789473684210525,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2222,1610612766,Gerald Wallace,Gerald Wallace,2222,CHA,21874.0,365,9.0,666,679,201,175,107,1345,37.0,65.0,8.0,15.0,14.0,25.0,2.0,11.0,3.0,17.0,1.0,4.0,1.0,10.0,2.0,,5.0,42.0,93.0,2.0,14.0,46.0,136.0,650,9.0,19.0,2.0,13.0,31.0,14.0,31.0,,5.0,16.0,44.0,48.0,36.0,6.0,6.0,,10.0,1.0,17.0,15.0,7.0,22.0,5.0,2.0,10.0,2.0,3.0,51.0,9.0,13.0,14.0,47.0,69.0,23.0,92.0,2.0,13.0,9.0,4.0,12.0,2.0,6.0,13.0,1.0,6.0,25.0,6.0,7.0,9.0,26.0,52.0,7.0,5.0,61.0,5.0,,26.0,7.0,18.0,17.0,,18.0,12.0,44.0,201,3.0,6.0,0.5714285714285714,0.6153846153846154,1.0,0.14285714285714285,,0.14285714285714285,0.45161290322580644,0.47368421052631576,0.45161290322580644,0.4205607476635514,0.42857142857142855,0.3888888888888889,0.5037037037037037,0.5344827586206896,0.4782608695652174,0.1308411214953271,0.1827956989247312,0.2,0.36363636363636365,20.100502512562816,0.48,0.2315270935960591,0.05485232067510549,0.1308411214953271,0.10344827586206896,0.1967741935483871,0.06790123456790123,0.045454545454545456,0.08163265306122448,0.1016949152542373,0.14814814814814814,0.32142857142857145,0.11538461538461539,0.1724137931034483,0.045454545454545456,0.6666666666666666,0.6074766355140186,0.5692307692307692,0.7115384615384616,0.5405405405405406,0.102803738317757,0.18181818181818182,0.2857142857142857,0.5,0.1588785046728972,0.17647058823529413,0.17647058823529413,1.0,0.037383177570093455,0.25,0.25,1.0,0.09345794392523364,0.1,0.1,1.0,0.7142857142857143,0.5333333333333333,0.09523809523809523,0.6944444444444444,0.56,0.1388888888888889,,0.7383177570093458,0.1,0.5259093457943926,0.5046117647058823,0.5370930555555554,0.203125,0.22807017543859648,0.22794117647058823,0.3235294117647059,4.777419354838708,25.957142857142856,0.30180180180180183,,,,,,1.0,8.0,1.0,2.0,,5.0,1.0,1.0,,,0.3333333333333333,0.04,0.05128205128205128,0.10714285714285714,0.21052631578947367,0.5,,,,,,,,,,,1.0,,,,,True,,,,,,,,,
2436,1610612766,Flip Murray,Flip Murray,2436,CHA,10538.0,176,-31.0,325,335,87,91,44,660,7.0,20.0,,1.0,,5.0,6.0,15.0,13.0,30.0,1.0,6.0,3.0,15.0,1.0,,2.0,26.0,65.0,4.0,21.0,9.0,73.0,358,3.0,6.0,1.0,,6.0,2.0,13.0,,2.0,4.0,8.0,26.0,26.0,6.0,,1.0,14.0,3.0,5.0,9.0,3.0,12.0,1.0,2.0,7.0,2.0,,27.0,2.0,2.0,7.0,7.0,14.0,4.0,18.0,2.0,3.0,3.0,,10.0,2.0,4.0,6.0,1.0,6.0,16.0,1.0,4.0,7.0,14.0,11.0,,1.0,17.0,2.0,1.0,8.0,1.0,,,,,,8.0,87,,1.0,0.5,0.5,0.5,0.19047619047619047,,0.2,0.4,0.5,0.15384615384615385,0.37209302325581395,0.42857142857142855,0.13333333333333333,0.3924731182795699,0.42857142857142855,0.2222222222222222,0.2441860465116279,0.07692307692307693,0.2,0.06666666666666667,28.912466843501328,0.625,0.0707070707070707,0.018691588785046728,0.1320754716981132,0.041666666666666664,0.09210526315789473,0.025806451612903226,,,0.02564102564102564,0.05555555555555555,0.1,0.10526315789473684,0.2,0.0425531914893617,,0.23255813953488372,0.35,0.4375,0.8571428571428571,0.1744186046511628,0.4,0.42857142857142855,0.16666666666666666,0.3488372093023256,0.43333333333333335,0.43333333333333335,0.46153846153846156,0.06976744186046512,0.16666666666666666,0.16666666666666666,1.0,0.1744186046511628,0.2,0.2,0.3333333333333333,0.14285714285714285,,0.14285714285714285,0.3333333333333333,,0.13333333333333333,,0.47674418604651164,0.21428571428571427,0.4812211764705882,0.4080333333333333,0.4603214285714285,0.08695652173913043,0.11267605633802817,0.0821917808219178,0.1095890410958904,10.373846153846154,26.790476190476188,0.2676923076923077,,,,,,,,,,,3.0,,,,,,,0.04878048780487805,0.1111111111111111,0.043478260869565216,,,,,,,6.0,,,,,,,,,,True,,,,,,,,,
2564,1610612766,Boris Diaw,Boris Diaw,2564,CHA,23213.0,387,15.0,721,736,225,151,81,1457,27.0,38.0,3.0,5.0,5.0,9.0,4.0,8.0,8.0,14.0,1.0,1.0,10.0,27.0,1.0,5.0,11.0,39.0,60.0,11.0,28.0,32.0,143.0,726,3.0,7.0,1.0,4.0,10.0,7.0,13.0,5.0,11.0,11.0,40.0,60.0,18.0,33.0,6.0,,27.0,10.0,2.0,36.0,9.0,45.0,6.0,3.0,18.0,5.0,13.0,99.0,6.0,16.0,13.0,28.0,44.0,24.0,68.0,3.0,3.0,2.0,1.0,17.0,3.0,15.0,14.0,1.0,2.0,31.0,3.0,8.0,14.0,38.0,32.0,1.0,2.0,35.0,3.0,,14.0,5.0,9.0,4.0,4.0,9.0,6.0,40.0,225,2.0,6.0,0.7692307692307693,0.8333333333333334,1.0,0.39285714285714285,0.45454545454545453,0.39285714285714285,0.65,0.42857142857142855,0.5384615384615384,0.6306818181818182,0.375,0.6041666666666666,0.6875,0.5,0.6451612903225806,0.3181818181818182,0.03333333333333333,0.05263157894736842,,16.666666666666668,0.5483870967741935,0.11814345991561181,0.07174887892376682,0.11304347826086956,0.08,0.11647727272727272,0.0738255033557047,0.06060606060606061,0.1282051282051282,0.03571428571428571,0.1134020618556701,0.11578947368421053,0.14285714285714285,0.05263157894736842,0.08333333333333333,0.6666666666666666,0.4318181818181818,0.7105263157894737,0.75,0.7777777777777778,0.09090909090909091,0.5,0.5,0.5,0.1590909090909091,0.5714285714285714,0.5714285714285714,0.875,0.011363636363636364,1.0,1.0,1.0,0.3068181818181818,0.37037037037037035,0.37037037037037035,1.0,0.625,0.6,0.125,0.375,0.5555555555555556,0.4583333333333333,0.45454545454545453,0.75,0.37037037037037035,0.52349375,0.5224571428571428,0.5148624999999999,0.1414141414141414,0.19718309859154928,0.06993006993006994,0.27972027972027974,5.595000000000001,25.61428571428571,0.3120665742024965,,,,,,2.0,3.0,,2.0,10.0,7.0,1.0,,,,0.12,0.09090909090909091,0.058823529411764705,0.21052631578947367,0.13333333333333333,,,,,,,,,,,,,,,,,True,,,,,,,,,
