EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,NonHeaveArc3FGA,DefensiveGoaltends,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedLongMidRange,LongMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceArc3FGA,PtsUnassisted3s,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveMakes,Corner3PctBlocked,on,Clear Path Fouls,3pt And 1 Free Throw Trips,BlockedCorner3
711,1610612749,Jerry Stackhouse,Jerry Stackhouse,711,MIL,12894.0,215,-46.0,393,390,105,109,43.0,783,7.0,11.0,,1.0,4.0,5.0,4.0,11.0,8.0,21.0,15.0,1.0,19.0,43.0,29.0,8.0,73.0,452,1.0,3.0,3.0,8.0,5.0,9.0,7.0,,19.0,26.0,12.0,,,1.0,8.0,6.0,14.0,4.0,2.0,2.0,3.0,3.0,34.0,,5.0,,2.0,18.0,2.0,22.0,5.0,27.0,,2.0,1.0,1.0,6.0,,5.0,9.0,2.0,1.0,1.0,15.0,1.0,3.0,8.0,16,1.0,2.0,14.0,,2.0,11.0,,5.0,,4.0,2.0,1.0,4.0,4.0,,,,19.0,105,1.0,,0.6842105263157895,0.6842105263157895,0.4418604651162791,0.3333333333333333,0.5555555555555556,0.4513888888888889,0.35714285714285715,0.59375,0.474025974025974,0.4444444444444444,0.59375,0.4027777777777778,0.023255813953488372,0.09090909090909091,,20.72072072072072,0.4,0.15384615384615385,,0.15384615384615385,0.03731343283582089,0.047619047619047616,,0.12578616352201258,0.027777777777777776,,0.046511627906976744,0.05084745762711865,,,0.13513513513513514,0.17857142857142858,0.15384615384615385,0.058823529411764705,,,1.0,0.1527777777777778,0.6363636363636364,0.7,0.8571428571428571,0.1527777777777778,0.36363636363636365,0.36363636363636365,,0.2916666666666667,0.38095238095238093,0.38095238095238093,0.875,0.20833333333333334,0.14285714285714285,,,0.3125,0.8,0.0625,0.5555555555555556,0.508467361111111,0.53265,0.58421875,0.06493506493506493,0.10416666666666667,0.1095890410958904,0.2602739726027397,11.290697674418604,24.817241379310346,0.26717557251908397,15.0,,5.0,14.0,1.0,4.0,2.0,6.0,4.0,1.0,9.0,1.0,4.0,3.0,27.0,4.0,1.0,0.3103448275862069,0.25,0.42857142857142855,0.3103448275862069,0.19444444444444445,0.35714285714285715,0.35714285714285715,1.0,0.26666666666666666,0.26666666666666666,1.0,0.5714285714285714,0.25,1.0,0.375,0.3333333333333333,1.0,0.26666666666666666,3.0,,,1.0,,,,,,1.0,,,,,,,,,,True,,,
101141,1610612749,Ersan Ilyasova,Ersan Ilyasova,101141,MIL,33489.0,558,4.0,1078,1094,233,301,157.0,2172,28.0,60.0,13.0,30.0,5.0,15.0,10.0,25.0,23.0,58.0,72.0,15.0,61.0,143.0,80.0,34.0,252.0,1109,17.0,43.0,9.0,52.0,7.0,27.0,16.0,17.0,43.0,78.0,44.0,22.0,,11.0,17.0,11.0,28.0,6.0,5.0,6.0,4.0,7.0,67.0,9.0,41.0,2.0,31.0,74.0,10.0,115.0,52.0,167.0,7.0,16.0,8.0,8.0,7.0,5.0,2.0,10.0,,5.0,1.0,17.0,3.0,4.0,45.0,78,4.0,2.0,56.0,9.0,14.0,48.0,3.0,19.0,6.0,7.0,5.0,2.0,7.0,6.0,,1.0,,43.0,233,7.0,6.0,0.639344262295082,0.78,0.42657342657342656,0.3953488372093023,0.25925925925925924,0.48878923766816146,0.4387755102040816,0.3023255813953488,0.5122448979591837,0.48148148148148145,0.39622641509433965,0.35874439461883406,0.07692307692307693,0.1,0.2,20.69510268562401,0.4117647058823529,0.30303030303030304,0.06451612903225806,0.20218579234972678,0.09425287356321839,0.26495726495726496,0.061224489795918366,0.21739130434782608,0.0859106529209622,0.1337579617834395,0.08130081300813008,0.06451612903225806,0.05263157894736842,0.09090909090909091,0.1968503937007874,0.225,0.1949685534591195,0.30864197530864196,0.16666666666666666,0.05982905982905983,0.8571428571428571,0.26905829596412556,0.4666666666666667,0.5185185185185185,0.5357142857142857,0.11210762331838565,0.4,0.5,0.5,0.2600896860986547,0.39655172413793105,0.39655172413793105,0.8260869565217391,0.32286995515695066,0.6122448979591837,0.43333333333333335,0.15384615384615385,0.3488372093023256,0.3333333333333333,0.3488372093023256,0.6278026905829597,0.5114551801801801,0.5219500000000001,0.5033238095238095,0.0794979079497908,0.11949685534591195,0.20634920634920634,0.17063492063492064,9.124475524475521,25.580000000000005,0.21614100185528756,72.0,1.0,3.0,8.0,,1.0,,1.0,29.0,4.0,32.0,3.0,6.0,4.0,96.0,29.0,1.0,0.4,0.5,0.25,0.4,0.03587443946188341,0.375,0.375,1.0,0.4027777777777778,0.4027777777777778,1.0,0.02040816326530612,,,0.023255813953488372,,0.26666666666666666,0.4027777777777778,1.0,,,,,3.0,5.0,,,1.0,,,,0.10204081632653061,0.6,1.0,,,,True,,,
2422,1610612749,John Salmons,John Salmons,2422,MIL,36299.0,605,47.0,1096,1111,179,249,154.0,2207,28.0,64.0,3.0,6.0,3.0,8.0,19.0,42.0,33.0,72.0,41.0,7.0,80.0,178.0,56.0,69.0,283.0,1127,8.0,16.0,1.0,29.0,9.0,27.0,11.0,26.0,53.0,58.0,102.0,,,22.0,30.0,26.0,56.0,18.0,8.0,17.0,9.0,4.0,138.0,1.0,5.0,,11.0,35.0,,46.0,6.0,52.0,2.0,21.0,9.0,12.0,17.0,1.0,14.0,11.0,2.0,3.0,3.0,28.0,2.0,6.0,18.0,36,,5.0,59.0,,2.0,81.0,6.0,34.0,9.0,3.0,1.0,,3.0,3.0,,,,53.0,179,3.0,5.0,0.3625,0.3625,0.449438202247191,0.5,0.3333333333333333,0.45726495726495725,0.6363636363636364,0.35526315789473684,0.5202952029520295,0.6363636363636364,0.5196078431372549,0.23931623931623933,0.12359550561797752,0.25,0.07142857142857142,23.29945269741986,0.6071428571428571,,,0.08838383838383838,0.011547344110854504,0.10476190476190476,0.006493506493506494,0.09181636726546906,0.010221465076660987,0.018292682926829267,0.007936507936507936,0.006993006993006993,0.008620689655172414,,0.05384615384615385,0.09345794392523364,0.11320754716981132,0.0875,0.16,0.017699115044247787,1.0,0.27350427350427353,0.4375,0.5833333333333334,0.4642857142857143,0.1794871794871795,0.4523809523809524,0.48717948717948717,0.21052631578947367,0.3076923076923077,0.4583333333333333,0.4782608695652174,0.36363636363636365,0.1752136752136752,0.2727272727272727,0.5,,0.21052631578947367,0.375,0.18421052631578946,0.5128205128205128,0.49445128755364814,0.4823472222222222,0.47435526315789484,0.1297709923664122,0.1650485436893204,0.10247349823321555,0.1872791519434629,9.499999999999998,24.889285714285712,0.1633211678832117,41.0,,2.0,15.0,1.0,1.0,,4.0,16.0,3.0,18.0,4.0,6.0,3.0,42.0,16.0,0.7777777777777778,0.32142857142857145,0.6666666666666666,0.2727272727272727,0.32142857142857145,0.0641025641025641,0.13333333333333333,0.13333333333333333,1.0,0.3902439024390244,0.3902439024390244,0.75,0.045454545454545456,1.0,1.0,0.10526315789473684,,0.42857142857142855,0.3902439024390244,,,,2.0,0.041666666666666664,3.0,5.0,12.0,,1.0,,,,0.22727272727272727,0.6,1.0,,,,True,,,
703,1610612749,Kurt Thomas,Kurt Thomas,703,MIL,17513.0,292,-52.0,542,554,133,176,73.0,1096,7.0,11.0,2.0,3.0,1.0,2.0,5.0,15.0,16.0,36.0,,,28.0,62.0,,7.0,63.0,611,5.0,7.0,,10.0,4.0,10.0,,5.0,13.0,50.0,6.0,4.0,,3.0,7.0,6.0,13.0,5.0,1.0,3.0,,4.0,32.0,3.0,18.0,,7.0,40.0,7.0,54.0,21.0,75.0,2.0,9.0,8.0,1.0,4.0,1.0,4.0,10.0,,,,14.0,5.0,2.0,23.0,49,4.0,7.0,11.0,1.0,5.0,8.0,,1.0,3.0,11.0,11.0,,11.0,8.0,,2.0,,13.0,133,1.0,3.0,0.8928571428571429,0.9615384615384616,0.45161290322580644,0.7142857142857143,0.4,0.45161290322580644,0.7142857142857143,0.4,0.4772727272727273,0.7142857142857143,0.5,,0.04838709677419355,,0.2,12.82051282051282,0.2857142857142857,0.3888888888888889,,0.21390374331550802,0.08450704225352113,0.18421052631578946,0.03409090909090909,0.2088888888888889,0.06976744186046512,0.11940298507462686,0.05454545454545454,0.07692307692307693,0.0410958904109589,,0.18867924528301888,0.2711864406779661,0.18666666666666668,0.1111111111111111,0.36363636363636365,0.06451612903225806,0.7272727272727273,0.1774193548387097,0.6363636363636364,0.6363636363636364,0.7142857142857143,0.24193548387096775,0.3333333333333333,0.4166666666666667,0.8,0.5806451612903226,0.4444444444444444,0.4444444444444444,1.0,,0.42857142857142855,0.6666666666666666,,0.2,0.5,,0.1774193548387097,0.43685645161290326,0.4869666666666667,0.40673000000000004,0.015873015873015872,0.015873015873015872,0.15873015873015872,0.20634920634920634,12.208064516129033,,0.24538745387453875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2767,1610612749,Royal Ivey,Royal Ivey,2767,MIL,1538.0,26,-12.0,51,52,19,21,6.0,103,1.0,2.0,1.0,1.0,,1.0,,1.0,1.0,2.0,3.0,2.0,2.0,5.0,4.0,,4.0,58,1.0,1.0,,2.0,,1.0,2.0,,,4.0,,,1.0,,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,,,,1.0,,1.0,2.0,,2.0,,3.0,2.0,1.0,,,,1.0,,,,1.0,,,4.0,6,,1.0,2.0,,,2.0,,,1.0,,,,,,,,,,19,,1.0,1.0,1.0,0.4,1.0,,0.2222222222222222,1.0,,0.2,1.0,,0.4444444444444444,,,,18.965517241379313,,0.3333333333333333,,,,0.25,,0.07142857142857142,,,,,,,,,,0.3333333333333333,,,,0.2222222222222222,0.5,0.5,1.0,0.1111111111111111,,,,0.2222222222222222,0.5,0.5,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,0.6666666666666666,0.6666666666666666,0.536875,0.5879,0.654625,,,0.5,,9.02,33.5,0.37254901960784315,2.0,,,1.0,,,,,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2429,1610612749,Dan Gadzuric,Dan Gadzuric,2429,MIL,6356.0,106,26.0,205,202,72,73,32.0,407,10.0,14.0,5.0,6.0,1.0,2.0,1.0,7.0,1.0,6.0,,,12.0,27.0,,1.0,25.0,174,5.0,7.0,,10.0,2.0,9.0,,,4.0,12.0,12.0,10.0,,1.0,2.0,,2.0,,,,1.0,1.0,4.0,7.0,5.0,,2.0,12.0,5.0,19.0,12.0,31.0,,3.0,2.0,1.0,1.0,,,2.0,,1.0,,3.0,,1.0,11.0,14,1.0,2.0,11.0,2.0,5.0,8.0,1.0,3.0,2.0,5.0,4.0,1.0,5.0,4.0,,,1.0,4.0,72,1.0,1.0,0.5,0.8571428571428571,0.4444444444444444,0.7142857142857143,0.2222222222222222,0.4444444444444444,0.7142857142857143,0.2222222222222222,0.4032258064516129,0.7142857142857143,0.18181818181818182,,0.037037037037037035,0.07142857142857142,,13.46938775510204,0.3333333333333333,0.45454545454545453,,0.18461538461538463,0.05434782608695652,0.11764705882352941,0.3181818181818182,0.17073170731707318,0.10526315789473684,0.034482758620689655,0.047619047619047616,0.07142857142857142,0.29411764705882354,0.4,0.2608695652173913,0.23529411764705882,0.08,0.16666666666666666,,,0.8,0.5185185185185185,0.7142857142857143,0.7692307692307693,0.5,0.25925925925925924,0.14285714285714285,0.14285714285714285,1.0,0.2222222222222222,0.16666666666666666,0.16666666666666666,,,0.8571428571428571,0.8333333333333334,,0.2222222222222222,0.5,,0.5185185185185185,0.5166555555555556,0.5016,0.4434333333333334,0.10344827586206896,0.10344827586206896,0.4,0.16,6.07037037037037,,0.35121951219512193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1922,1610612749,Francisco Elson,Francisco Elson,1922,MIL,1593.0,27,6.0,54,54,20,36,7.0,108,,1.0,,1.0,,1.0,,,1.0,2.0,,,1.0,3.0,,,2.0,58,,1.0,,,,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,1.0,2.0,3.0,,5.0,1.0,6.0,,1.0,1.0,,,,,,,,,,,,3.0,4,,,1.0,,1.0,,,,,,,,,,,,1.0,,20,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,0.3333333333333333,1.0,,4.838709677419355,,,0.3333333333333333,0.375,,0.3333333333333333,,0.35714285714285715,,,,,,,0.5,,0.25,0.5,,,,0.3333333333333333,,,,,,,,0.6666666666666666,0.5,0.5,,,1.0,,,1.0,,,0.3333333333333333,0.47383333333333333,0.7046,0.7046,,,,,13.766666666666666,,0.37037037037037035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201616,1610612749,Darnell Jackson,Darnell Jackson,201616,MIL,43.0,1,-1.0,2,2,2,2,,4,,,,,,,,,,,1.0,1.0,,,1.0,,,3,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1.0,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,0.35175,,0.35175,,,,,,24.2,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2056,1610612749,Primoz Brezec,Primoz Brezec,2056,MIL,1065.0,18,-8.0,35,36,12,34,3.0,71,1.0,2.0,,1.0,,1.0,,,,,,,1.0,2.0,,,2.0,41,,1.0,,,,1.0,,,,2.0,,,,,1.0,,1.0,,,,,1.0,2.0,1.0,,,,2.0,,2.0,1.0,3.0,,,,,,,,1.0,,,,1.0,,1.0,,1,1.0,,,,,,,,,,,,,,,1.0,,,12,1.0,,1.0,1.0,0.5,,,0.5,,,0.5,,,,,,,7.894736842105263,,,,0.4,,,0.16666666666666666,0.2222222222222222,0.07142857142857142,,,,0.16666666666666666,,,0.5,0.3333333333333333,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,1.0,,,1.0,,,1.0,0.641,,0.6727,,,,,,,0.34285714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101106,1610612749,Andrew Bogut,Andrew Bogut,101106,MIL,57175.0,953,144.0,1863,1839,472,613,215.0,3702,107.0,162.0,32.0,56.0,33.0,44.0,71.0,186.0,4.0,8.0,1.0,,182.0,356.0,1.0,68.0,432.0,1863,33.0,62.0,14.0,80.0,47.0,78.0,,29.0,123.0,202.0,162.0,50.0,,27.0,43.0,21.0,64.0,10.0,11.0,35.0,4.0,4.0,149.0,20.0,63.0,2.0,36.0,138.0,25.0,199.0,85.0,284.0,17.0,21.0,13.0,8.0,36.0,2.0,19.0,20.0,,17.0,1.0,56.0,6.0,11.0,64.0,105,8.0,12.0,135.0,13.0,27.0,102.0,15.0,48.0,11.0,81.0,69.0,9.0,81.0,48.0,,4.0,4.0,123.0,472,7.0,10.0,0.554945054945055,0.643312101910828,0.5112359550561798,0.532258064516129,0.6025641025641025,0.5098039215686274,0.532258064516129,0.6025641025641025,0.5386533665835411,0.5797101449275363,0.6612903225806451,0.0028011204481792717,0.07584269662921349,0.10493827160493827,0.053763440860215055,21.745350500715308,0.6428571428571429,0.44642857142857145,0.044444444444444446,0.21068702290076335,0.1065989847715736,0.2011173184357542,0.07352941176470588,0.20863309352517986,0.09617612977983778,0.17613636363636365,0.10050251256281408,0.05555555555555555,0.075,0.06944444444444445,0.17040358744394618,0.22839506172839505,0.23333333333333334,0.18548387096774194,0.23636363636363636,0.11805555555555555,0.5925925925925926,0.453781512605042,0.6604938271604939,0.7379310344827587,0.6448598130841121,0.5210084033613446,0.3817204301075269,0.4034090909090909,0.4225352112676056,0.022408963585434174,0.5,0.5,0.5,0.0028011204481792717,0.9032258064516129,0.5714285714285714,0.15625,0.5641025641025641,0.75,,0.4565826330532213,0.47711162464985984,0.5702528301886793,0.4955910256410254,0.12307692307692308,0.12339331619537275,0.18518518518518517,0.2847222222222222,4.29887640449438,24.2,0.2533548040794418,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,False,,,
101124,1610612749,Hakim Warrick,Hakim Warrick,101124,MIL,44918.0,749,-55.0,1460,1457,342,528,166.0,2917,84.0,126.0,24.0,32.0,18.0,29.0,23.0,46.0,37.0,96.0,,,144.0,268.0,2.0,87.0,378.0,1568,29.0,47.0,21.0,79.0,24.0,48.0,1.0,21.0,69.0,170.0,118.0,36.0,,17.0,14.0,12.0,26.0,8.0,4.0,4.0,4.0,6.0,64.0,10.0,47.0,1.0,23.0,56.0,17.0,96.0,58.0,154.0,7.0,11.0,8.0,3.0,20.0,2.0,11.0,19.0,2.0,9.0,4.0,39.0,5.0,9.0,26.0,58,8.0,10.0,98.0,4.0,7.0,115.0,13.0,56.0,8.0,7.0,6.0,1.0,7.0,3.0,,,1.0,69.0,342,6.0,8.0,0.5902777777777778,0.6746031746031746,0.5373134328358209,0.6170212765957447,0.5,0.5388888888888889,0.6170212765957447,0.4897959183673469,0.5887850467289719,0.6810344827586207,0.5655737704918032,0.007407407407407408,0.06343283582089553,0.1111111111111111,0.06521739130434782,21.79176755447942,0.5128205128205128,0.29310344827586204,0.02564102564102564,0.12444444444444444,0.0888468809073724,0.13855421686746988,0.055865921787709494,0.12824675324675325,0.08050847457627118,0.12987012987012986,0.09420289855072464,0.05907172995780591,0.05737704918032787,0.05263157894736842,0.1232876712328767,0.13829787234042554,0.11904761904761904,0.152,0.0975609756097561,0.06481481481481481,0.42857142857142855,0.4666666666666667,0.6666666666666666,0.75,0.6071428571428571,0.17037037037037037,0.5,0.5348837209302325,0.30434782608695654,0.35555555555555557,0.3854166666666667,0.3854166666666667,0.7297297297297297,,0.6808510638297872,0.75,0.125,0.5918367346938775,0.6206896551724138,,0.4740740740740741,0.4903825925925926,0.5195274999999999,0.504442857142857,0.17891373801916932,0.18006430868167203,0.20899470899470898,0.18253968253968253,8.13320895522388,23.35,0.23424657534246576,,1.0,1.0,2.0,,,,1.0,,,1.0,,,,3.0,,1.0,0.5,,,0.5,0.007407407407407408,0.5,0.5,1.0,,,,,,,0.02040816326530612,,,,1.0,,,,,,,,,,,,,,,,,,,False,,,
101146,1610612749,Roko Ukic,Roko Ukic,101146,MIL,2936.0,49,23.0,95,94,36,46,8.0,189,4.0,6.0,,,2.0,2.0,3.0,5.0,,,2.0,1.0,7.0,11.0,3.0,1.0,15.0,96,,1.0,,,3.0,3.0,1.0,1.0,7.0,4.0,10.0,,,1.0,5.0,1.0,6.0,1.0,,1.0,,4.0,13.0,,,,1.0,,,1.0,,1.0,,,,,2.0,,,,,2.0,,2.0,,1.0,1.0,2,,,2.0,,,2.0,2.0,2.0,,,,,,,,,,7.0,36,,,0.2857142857142857,0.2857142857142857,0.6363636363636364,,1.0,0.5,,0.75,0.5357142857142857,,0.875,0.21428571428571427,0.09090909090909091,0.16666666666666666,,15.384615384615383,1.0,,,,,0.16666666666666666,,0.024390243902439025,,,,,,,,,,0.2,,,,0.42857142857142855,0.6666666666666666,0.8,0.5,0.35714285714285715,0.6,0.6,,,,,,0.14285714285714285,,,,0.5,1.0,0.25,0.6428571428571429,0.5161321428571429,,0.59345,0.14285714285714285,0.18181818181818182,,0.4666666666666667,4.6000000000000005,24.900000000000002,0.37894736842105264,2.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,0.07142857142857142,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
201943,1610612749,Brandon Jennings,Brandon Jennings,201943,MIL,73832.0,1231,83.0,2404,2374,600,818,291.0,4778,67.0,141.0,3.0,11.0,21.0,41.0,36.0,94.0,52.0,138.0,158.0,40.0,155.0,373.0,168.0,111.0,595.0,2487,8.0,24.0,10.0,41.0,43.0,93.0,43.0,67.0,189.0,50.0,260.0,,1.0,33.0,143.0,68.0,211.0,44.0,24.0,86.0,21.0,36.0,490.0,5.0,13.0,1.0,29.0,78.0,3.0,110.0,19.0,129.0,8.0,49.0,24.0,25.0,69.0,15.0,46.0,35.0,2.0,23.0,,104.0,6.0,27.0,49.0,90,1.0,2.0,102.0,1.0,4.0,133.0,8.0,35.0,31.0,7.0,6.0,,8.0,5.0,,,1.0,189.0,600,13.0,27.0,0.16129032258064516,0.16129032258064516,0.4155495978552279,0.3333333333333333,0.46236559139784944,0.44731977818853974,0.4189189189189189,0.4485294117647059,0.48998330550918195,0.4642857142857143,0.5348837209302325,0.31053604436229204,0.08847184986595175,0.16312056737588654,0.0851063829787234,25.62225475841874,0.6634615384615384,0.037037037037037035,0.017857142857142856,0.10064516129032258,0.016331658291457288,0.11328125,0.013192612137203167,0.1037827352085354,0.015319148936170212,0.0076045627376425855,0.03669724770642202,0.009523809523809525,0.010638297872340425,0.020618556701030927,0.09722222222222222,0.07329842931937172,0.12162162162162163,0.12290502793296089,0.09090909090909091,0.027777777777777776,0.625,0.26062846580406657,0.475177304964539,0.5677966101694916,0.1791044776119403,0.17375231053604437,0.3829787234042553,0.4186046511627907,0.1111111111111111,0.25508317929759705,0.37681159420289856,0.38235294117647056,0.17307692307692307,0.2920517560073937,0.2972972972972973,0.2727272727272727,,0.3014705882352941,0.5121951219512195,0.29411764705882354,0.5711645101663586,0.4974679035250464,0.4986923076923076,0.47926740740740736,0.061619718309859156,0.0875,0.06890756302521009,0.3176470588235294,9.236461126005361,25.91011904761905,0.24958402662229617,157.0,,4.0,10.0,1.0,1.0,1.0,3.0,54.0,11.0,58.0,5.0,13.0,12.0,102.0,54.0,0.5862068965517241,0.34523809523809523,0.38461538461538464,0.27906976744186046,0.3473053892215569,0.018484288354898338,0.4,0.4,1.0,0.34177215189873417,0.34177215189873417,0.5555555555555556,0.02702702702702703,1.0,1.0,0.022058823529411766,0.3333333333333333,0.275,0.34394904458598724,5.0,1.0,1.0,1.0,0.014492753623188406,4.0,12.0,72.0,,10.0,,,,0.32432432432432434,0.3333333333333333,0.25,,,,False,1.0,,
