EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffTwoPtRebounds,Defensive 3 Seconds Violations,OffTwoPtReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,SecondChanceArc3FGM,PtsPutbacks,FTDefRebounds,SelfOReb,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,DefFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,SecondChanceFtPoints,FTOffRebounds,SecondChanceTurnovers,Blocked3s,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,ShortMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,Technical Free Throw Trips,HeaveAttempts,Clear Path Fouls,3SecondViolations,Arc3PctBlocked,on,3pt And 1 Free Throw Trips
2561,1610612740,David West,David West,2561,NOH,28888.0,481,-83,939,935,164.0,249.0,105.0,1874,56.0,88.0,18.0,13.0,16.0,46.0,36.0,76.0,,3.0,,1.0,,3.0,,2.0,,,,108.0,210.0,,5.0,58.0,274.0,1082,9.0,27.0,,1.0,25.0,10.0,24.0,,3.0,8.0,28.0,130.0,86.0,,,2.0,,16.0,,25.0,13.0,38.0,11.0,2.0,13.0,5.0,7.0,89.0,5.0,17.0,41.0,64.0,22.0,86.0,14.0,9.0,5.0,21.0,3.0,14.0,13.0,1.0,7.0,4.0,34.0,4.0,19.0,30,2.0,3.0,49.0,,64.0,7.0,32.0,,2.0,11.0,9.0,11.0,28.0,164.0,4.0,1.0,0.6018518518518519,0.6310679611650486,,,,,,0.5142857142857142,0.3333333333333333,0.4166666666666667,0.5023255813953489,0.32142857142857145,0.37037037037037035,0.5578512396694215,0.4032258064516129,0.45161290322580644,0.023255813953488372,,0.0761904761904762,0.09090909090909091,0.013157894736842105,,25.845864661654133,0.6176470588235294,0.1353135313531353,0.1349206349206349,0.05813953488372093,0.1351981351981352,0.04849884526558892,0.06349206349206349,0.12037037037037036,0.13333333333333333,0.15,0.12244897959183673,0.17857142857142858,0.40930232558139534,0.6363636363636364,0.7,0.5535714285714286,0.21395348837209302,0.34782608695652173,0.41025641025641024,0.35348837209302325,0.47368421052631576,0.48,0.75,0.013953488372093023,,,,0.009302325581395349,,,,0.6428571428571429,0.03571428571428571,,,,0.48148148148148145,0.1111111111111111,,,,0.4325581395348837,,0.48195,0.5290282608695652,0.5048148148148149,0.13333333333333333,0.13617021276595745,,0.09124087591240876,0.10218978102189781,8.488095238095237,24.08,0.17465388711395102,16.0,2.0,0.04610951008645533,0.022727272727272728,8.0,5.0,,10.0,6.0,6.0,,,2.0,6.0,,0.20689655172413793,0.06481481481481481,0.056074766355140186,0.06666666666666667,0.5454545454545454,0.4375,0.4444444444444444,0.25,,,0.38461538461538464,7.0,1.0,2.0,,,,,0.15217391304347827,0.058823529411764705,0.043478260869565216,4.0,,,2.0,,True,
2731,1610612740,Emeka Okafor,Emeka Okafor,2731,NOH,21897.0,365,-83,705,701,120.0,183.0,76.0,1406,36.0,52.0,13.0,9.0,20.0,49.0,5.0,14.0,,,,,,,,,,,,61.0,115.0,,,18.0,140.0,810,11.0,18.0,,,28.0,11.0,19.0,,,7.0,29.0,84.0,38.0,,,,,12.0,,6.0,1.0,7.0,1.0,,2.0,1.0,3.0,15.0,12.0,28.0,47.0,87.0,35.0,122.0,7.0,3.0,4.0,9.0,1.0,4.0,17.0,,5.0,2.0,26.0,3.0,18.0,38,4.0,9.0,31.0,,33.0,5.0,18.0,,1.0,14.0,10.0,15.0,29.0,120.0,5.0,1.0,0.6885245901639344,0.7924528301886793,,,,,,0.5304347826086957,0.6111111111111112,0.5789473684210527,0.5304347826086957,0.6111111111111112,0.5789473684210527,0.5426356589147286,0.6086956521739131,0.6041666666666666,,,0.10434782608695652,0.15384615384615385,0.07142857142857142,,19.472361809045225,0.34615384615384615,0.21076233183856502,0.2978723404255319,0.18461538461538463,0.23659305993690852,0.10059171597633136,0.16326530612244897,0.14666666666666667,0.288135593220339,0.21348314606741572,0.32926829268292684,0.08333333333333333,0.45217391304347826,0.6923076923076923,0.8181818181818182,0.6944444444444444,0.4260869565217391,0.40816326530612246,0.43478260869565216,0.12173913043478261,0.35714285714285715,0.38461538461538464,1.0,,,,,,,,,0.7222222222222222,,,,,0.47368421052631576,,,,,0.45217391304347826,,0.4831939130434783,0.529525,0.49196315789473677,0.140625,0.140625,,0.2,0.20714285714285716,5.565217391304348,,0.1702127659574468,22.0,1.0,0.08058608058608059,0.07377049180327869,10.0,8.0,,16.0,12.0,,,5.0,4.0,9.0,4.0,0.5454545454545454,0.08450704225352113,0.0875,,0.6,0.6,0.7692307692307693,,,,0.8888888888888888,6.0,1.0,2.0,1.0,1.0,,1.0,0.061224489795918366,0.07692307692307693,0.25,,,,3.0,,True,
978,1610612740,Peja Stojakovic,Peja Stojakovic,978,NOH,4701.0,78,-10,155,149,56.0,50.0,20.0,304,2.0,4.0,2.0,1.0,1.0,2.0,2.0,7.0,,1.0,,,,,10.0,20.0,3.0,1.0,5.0,5.0,13.0,10.0,21.0,3.0,43.0,175,1.0,3.0,2.0,3.0,8.0,1.0,5.0,1.0,5.0,1.0,6.0,6.0,4.0,30.0,,20.0,10.0,1.0,,3.0,1.0,4.0,1.0,,3.0,,,9.0,,1.0,7.0,8.0,3.0,11.0,5.0,3.0,2.0,1.0,1.0,,2.0,,1.0,1.0,3.0,2.0,2.0,4,1.0,,3.0,,4.0,,1.0,,1.0,,,,6.0,56.0,,1.0,0.6,0.6,1.0,0.47619047619047616,0.6666666666666666,0.2,0.47619047619047616,0.38461538461538464,0.3333333333333333,0.2,0.5882352941176471,0.6666666666666666,0.25,0.5972222222222222,0.6666666666666666,0.2727272727272727,0.6176470588235294,,0.07692307692307693,,0.14285714285714285,,21.666666666666668,0.3333333333333333,0.1320754716981132,0.08333333333333333,,0.12307692307692308,0.0375,,0.1111111111111111,0.2727272727272727,0.08333333333333333,,0.5,0.11764705882352941,0.5,0.5,1.0,0.058823529411764705,0.5,0.5,0.20588235294117646,0.2857142857142857,0.3333333333333333,0.5,0.029411764705882353,,,,0.5882352941176471,0.5,0.5,1.0,0.3333333333333333,,,,0.5,0.1,,,0.5,0.2,0.7352941176470589,0.5,0.4956529411764706,0.5328666666666667,0.42831,0.02857142857142857,0.07142857142857142,,0.18604651162790697,0.13953488372093023,11.576923076923075,25.25238095238095,0.36129032258064514,3.0,,0.05172413793103448,0.043478260869565216,1.0,,2.0,,,1.0,,1.0,,,,,,0.1111111111111111,0.06666666666666667,,,0.5,1.0,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,True,
2484,1610612740,Devin Brown,Devin Brown,2484,NOH,2969.0,49,-21,98,98,21.0,30.0,8.0,196,1.0,3.0,,,1.0,2.0,1.0,3.0,,2.0,,,,1.0,4.0,6.0,,1.0,2.0,3.0,8.0,4.0,8.0,2.0,20.0,108,,,,,,,,1.0,3.0,,3.0,4.0,2.0,6.0,6.0,6.0,4.0,1.0,,2.0,,2.0,,,2.0,,,4.0,,2.0,2.0,4.0,,4.0,4.0,,4.0,2.0,2.0,,4.0,,2.0,1.0,6.0,,2.0,4,,1.0,2.0,,2.0,,1.0,,,,,,3.0,21.0,1.0,,0.6666666666666666,0.6666666666666666,0.5,0.5,,0.3333333333333333,0.5,0.375,,,0.5625,,0.5,0.5882352941176471,,0.5,0.5,,0.125,0.3333333333333333,,,21.69811320754717,0.3333333333333333,0.044444444444444446,0.2,,0.07272727272727272,,,0.05555555555555555,,0.05,0.2857142857142857,,0.1875,0.3333333333333333,0.5,1.0,0.125,0.5,0.5,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.125,,,,0.375,0.6666666666666666,0.6666666666666666,0.5,,,,,,,0.3333333333333333,,0.6666666666666666,0.5,0.6875,0.6666666666666666,0.528809375,,0.5691,0.058823529411764705,0.1111111111111111,,,0.15,9.125,25.162499999999998,0.21428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2050,1610612740,Morris Peterson,Morris Peterson,2050,NOH,16350.0,272,-62,533,530,70.0,83.0,66.0,1063,8.0,12.0,3.0,,3.0,10.0,3.0,18.0,5.0,18.0,1.0,2.0,,,9.0,38.0,3.0,1.0,7.0,14.0,40.0,14.0,56.0,5.0,75.0,610,2.0,7.0,3.0,5.0,13.0,,2.0,1.0,7.0,2.0,5.0,26.0,2.0,39.0,3.0,38.0,9.0,2.0,,13.0,1.0,14.0,1.0,,4.0,2.0,7.0,29.0,1.0,10.0,16.0,28.0,9.0,37.0,4.0,3.0,1.0,5.0,,3.0,9.0,,2.0,4.0,14.0,,16.0,28,1.0,5.0,16.0,2.0,9.0,,2.0,1.0,1.0,,,,5.0,70.0,2.0,1.0,0.9285714285714286,1.0,0.9285714285714286,0.25,0.6,0.14285714285714285,0.25,0.35,0.2857142857142857,,0.3645833333333333,0.5416666666666666,0.16666666666666666,0.375,0.5416666666666666,0.25,0.5833333333333334,,0.05,0.08333333333333333,,,18.47649918962723,0.35714285714285715,0.09876543209876543,0.14705882352941177,0.017857142857142856,0.11304347826086956,0.033582089552238806,0.024390243902439025,0.03333333333333333,0.10256410256410256,0.15873015873015872,0.14754098360655737,0.14285714285714285,0.125,0.6666666666666666,0.7272727272727273,1.0,0.10416666666666667,0.3,0.3333333333333333,0.1875,0.16666666666666666,0.16666666666666666,1.0,0.1875,0.2777777777777778,0.2777777777777778,0.8,0.3958333333333333,0.23684210526315788,0.23684210526315788,1.0,0.25,0.16666666666666666,0.5,1.0,0.25,,,,0.7777777777777778,0.14285714285714285,0.7083333333333334,0.23684210526315788,0.5357786458333332,0.5557550000000001,0.4831944444444444,0.030303030303030304,0.047619047619047616,0.017543859649122806,0.17333333333333334,0.06666666666666667,10.6525,24.546428571428574,0.13133208255159476,8.0,,0.03773584905660377,0.03296703296703297,,,2.0,2.0,2.0,2.0,,1.0,,,,0.15384615384615385,0.06349206349206349,0.017241379310344827,0.03125,,0.6666666666666666,,,0.6666666666666666,1.0,,,,,,,,,0.1,,,,,,,,True,
2078,1610612740,Jason Hart,Jason Hart,2078,NOH,406.0,7,2,15,15,,,,30,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,2.0,17,,,,,,,,,,,,2.0,,,,,,,,,1.0,1.0,1.0,,,,,3.0,,,,,,,1.0,,1.0,1.0,,1.0,,,,,1.0,,2.0,3,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,13.333333333333334,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.4198,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101108,1610612740,Chris Paul,Chris Paul,101108,NOH,88457.0,1474,35,2793,2779,662.0,643.0,315.0,5572,67.0,112.0,10.0,42.0,66.0,127.0,89.0,199.0,3.0,3.0,,,1.0,1.0,43.0,111.0,7.0,11.0,39.0,222.0,438.0,46.0,114.0,132.0,714.0,3045,16.0,29.0,2.0,7.0,46.0,63.0,125.0,12.0,40.0,89.0,251.0,28.0,416.0,54.0,84.0,110.0,43.0,16.0,,290.0,119.0,409.0,80.0,39.0,141.0,43.0,106.0,937.0,3.0,41.0,107.0,150.0,19.0,169.0,84.0,49.0,35.0,64.0,11.0,46.0,35.0,4.0,18.0,3.0,99.0,22.0,37.0,107,6.0,12.0,213.0,22.0,158.0,16.0,48.0,3.0,35.0,7.0,6.0,7.0,251.0,662.0,19.0,34.0,0.06306306306306306,0.06422018348623854,0.391304347826087,0.40350877192982454,0.2857142857142857,0.3,0.40707964601769914,0.5068493150684932,0.5517241379310345,0.504,0.5271739130434783,0.5277777777777778,0.4909090909090909,0.5740740740740741,0.5769230769230769,0.5868544600938967,0.20652173913043478,,0.0365296803652968,0.09821428571428571,,,22.87166454891995,0.6464646464646465,0.11065149948293691,0.1331168831168831,0.007853403141361256,0.11607843137254902,0.0136986301369863,0.006230529595015576,0.12459016393442623,0.09236947791164658,0.11138014527845036,0.13191489361702127,0.136986301369863,0.2028985507246377,0.5982142857142857,0.6633663366336634,0.1044776119402985,0.23007246376811594,0.5196850393700787,0.5409836065573771,0.3605072463768116,0.4472361809045226,0.4472361809045226,0.056179775280898875,0.005434782608695652,1.0,1.0,0.6666666666666666,0.20108695652173914,0.38738738738738737,0.38738738738738737,0.37209302325581395,0.2777777777777778,,,,0.19444444444444445,0.2545454545454545,0.006060606060606061,1.0,0.23636363636363636,0.28205128205128205,0.40942028985507245,0.39090909090909093,0.4675884335154826,0.47885357142857143,0.4541941358024691,0.08703071672354949,0.10212765957446808,0.02586206896551724,0.06442577030812324,0.35154061624649857,10.931963470319634,25.853508771929825,0.23702112423916935,15.0,1.0,0.016094420600858368,0.013477088948787063,7.0,27.0,2.0,8.0,2.0,8.0,2.0,4.0,1.0,2.0,,0.0273972602739726,0.010067114093959731,0.026615969581749048,0.031496062992125984,0.2857142857142857,0.030303030303030304,0.7,,0.2857142857142857,1.0,0.6428571428571429,8.0,1.0,3.0,,,,,0.03937007874015748,0.014705882352941176,0.01639344262295082,1.0,1.0,1.0,,,False,1.0
1752,1610612740,Sean Marks,Sean Marks,1752,NOH,3077.0,51,-7,103,101,45.0,63.0,17.0,204,1.0,3.0,2.0,1.0,,,1.0,2.0,,,,,,,,,,,,2.0,5.0,,,1.0,5.0,104,1.0,2.0,,,2.0,2.0,2.0,,,1.0,5.0,2.0,2.0,,,,,,,2.0,,2.0,,,,2.0,,4.0,2.0,,7.0,8.0,13.0,21.0,,,,,1.0,,2.0,,,,2.0,2.0,8.0,12,,1.0,2.0,1.0,2.0,,1.0,,,3.0,2.0,3.0,5.0,45.0,3.0,,0.5,1.0,,,,,,0.4,0.5,1.0,0.4,0.5,1.0,0.4166666666666667,0.5,0.8333333333333334,,,,,,,6.4,,0.21212121212121213,,0.10526315789473684,0.15217391304347827,0.18309859154929578,0.1111111111111111,0.1,0.2,0.2777777777777778,,,0.6,0.3333333333333333,0.3333333333333333,,,,,0.4,0.5,0.5,1.0,,,,,,,,,1.0,,,,,0.5,,,,,0.6,,0.51378,0.5750500000000001,0.47735,0.16666666666666666,0.16666666666666666,,0.4,1.0,7.640000000000001,,0.4368932038834951,11.0,,0.21153846153846154,0.16,1.0,1.0,,2.0,1.0,,,,1.0,1.0,,0.5,0.3333333333333333,0.1111111111111111,,0.3333333333333333,,0.5,,,,1.0,,,,,,,,,,,,,,,,False,
1899,1610612740,James Posey,James Posey,1899,NOH,79261.0,1321,-124,2480,2475,650.0,744.0,305.0,4955,21.0,46.0,11.0,15.0,2.0,13.0,6.0,15.0,18.0,52.0,2.0,3.0,7.0,14.0,40.0,132.0,24.0,7.0,24.0,29.0,74.0,58.0,184.0,55.0,287.0,2761,8.0,14.0,10.0,27.0,46.0,11.0,21.0,14.0,38.0,35.0,99.0,34.0,24.0,150.0,24.0,131.0,40.0,9.0,1.0,61.0,20.0,81.0,12.0,8.0,38.0,4.0,19.0,182.0,8.0,48.0,127.0,212.0,27.0,239.0,26.0,15.0,11.0,18.0,7.0,16.0,21.0,3.0,2.0,1.0,39.0,7.0,78.0,151,10.0,7.0,91.0,23.0,67.0,5.0,18.0,,18.0,12.0,9.0,12.0,99.0,650.0,21.0,17.0,0.5862068965517241,0.6538461538461539,0.8620689655172413,0.31521739130434784,0.37037037037037035,0.3684210526315789,0.31693989071038253,0.3918918918918919,0.5714285714285714,0.5238095238095238,0.4496124031007752,0.5609756097560976,0.5423728813559322,0.49653979238754326,0.5609756097560976,0.6428571428571429,0.7131782945736435,0.005434782608695652,0.12162162162162163,0.13043478260869565,,,11.575221238938052,0.46153846153846156,0.1727891156462585,0.13370473537604458,0.02127659574468085,0.15996343692870202,0.02134927412467976,0.023026315789473683,0.11811023622047244,0.17391304347826086,0.21885521885521886,0.13962264150943396,0.11702127659574468,0.17829457364341086,0.45652173913043476,0.525,0.6190476190476191,0.050387596899224806,0.15384615384615385,0.2,0.05813953488372093,0.4,0.4,0.6666666666666666,0.20155038759689922,0.34615384615384615,0.34615384615384615,0.9444444444444444,0.5116279069767442,0.30303030303030304,0.3053435114503817,0.825,0.2682926829268293,0.07317073170731707,0.6666666666666666,1.0,0.5853658536585366,0.2542372881355932,0.23728813559322035,0.5,0.4067796610169492,0.2916666666666667,0.8914728682170543,0.3053435114503817,0.5358976653696497,0.562465625,0.5353474137931035,0.06642066420664207,0.20689655172413793,,0.1602787456445993,0.34494773519163763,5.302702702702702,24.807065217391305,0.2620967741935484,17.0,,0.021383647798742137,0.012658227848101266,6.0,9.0,8.0,6.0,37.0,4.0,1.0,12.0,3.0,4.0,,0.4457831325301205,0.037162162162162164,0.01092896174863388,0.02564102564102564,0.3333333333333333,,0.5454545454545454,0.5,0.3333333333333333,0.625,0.6,,2.0,1.0,,,,,0.23076923076923078,0.029411764705882353,0.013888888888888888,1.0,1.0,1.0,,0.007575757575757576,False,
201954,1610612740,Darren Collison,Darren Collison,201954,NOH,94759.0,1579,-178,3063,3045,766.0,701.0,344.0,6108,107.0,197.0,17.0,66.0,44.0,109.0,80.0,185.0,14.0,23.0,,2.0,4.0,6.0,21.0,61.0,9.0,11.0,22.0,231.0,491.0,35.0,84.0,109.0,676.0,3438,15.0,36.0,3.0,11.0,45.0,76.0,134.0,15.0,28.0,46.0,243.0,144.0,318.0,75.0,30.0,60.0,21.0,44.0,1.0,234.0,78.0,312.0,56.0,22.0,116.0,36.0,82.0,702.0,9.0,29.0,75.0,106.0,35.0,141.0,59.0,33.0,26.0,105.0,15.0,72.0,56.0,8.0,33.0,8.0,161.0,34.0,31.0,71,,6.0,106.0,4.0,127.0,12.0,52.0,,16.0,3.0,2.0,3.0,243.0,766.0,8.0,16.0,0.3116883116883117,0.3185840707964602,0.7142857142857143,0.4166666666666667,0.2727272727272727,0.5357142857142857,0.42168674698795183,0.47046843177189407,0.4166666666666667,0.5671641791044776,0.4930434782608696,0.4148936170212766,0.6080246913580247,0.5332805071315373,0.4489795918367347,0.6497326203208557,0.14608695652173914,0.011904761904761904,0.08961303462321792,0.16243654822335024,0.010810810810810811,0.043478260869565216,22.969837587006964,0.6521739130434783,0.07936507936507936,0.07651715039577836,0.024725274725274724,0.07854984894259819,0.024857954545454544,0.027491408934707903,0.09119496855345911,0.051181102362204724,0.08847184986595175,0.07829181494661921,0.07142857142857142,0.3426086956521739,0.5431472081218274,0.6484848484848484,0.3925233644859813,0.18956521739130436,0.4036697247706422,0.4444444444444444,0.3217391304347826,0.43243243243243246,0.4371584699453552,0.2875,0.04,0.6086956521739131,0.6363636363636364,0.8571428571428571,0.10608695652173913,0.3442622950819672,0.3442622950819672,0.6190476190476191,0.3617021276595745,0.0425531914893617,,,0.19148936170212766,0.4074074074074074,0.037037037037037035,0.6666666666666666,0.13580246913580246,0.5,0.48869565217391303,0.35,0.49552168989547035,0.5078175,0.49362623456790117,0.08455284552845528,0.09792843691148775,,0.06656804733727811,0.3594674556213018,8.985743380855396,25.03690476190476,0.25008161932745676,26.0,1.0,0.02490421455938697,0.02806122448979592,7.0,46.0,3.0,10.0,2.0,10.0,9.0,2.0,1.0,,,0.02127659574468085,0.02349869451697128,0.022304832713754646,0.0392156862745098,,0.1590909090909091,0.4117647058823529,0.42857142857142855,0.3333333333333333,1.0,0.696969696969697,6.0,,6.0,,,,,0.09174311926605505,,0.0136986301369863,3.0,1.0,1.0,,,False,
201977,1610612740,Marcus Thornton,Marcus Thornton,201977,NOH,86522.0,1442,-124,2773,2762,731.0,631.0,330.0,5535,144.0,240.0,43.0,73.0,24.0,57.0,35.0,114.0,20.0,42.0,1.0,1.0,6.0,10.0,63.0,197.0,13.0,11.0,50.0,203.0,411.0,83.0,239.0,101.0,756.0,3120,30.0,63.0,9.0,14.0,93.0,50.0,107.0,17.0,60.0,31.0,182.0,220.0,186.0,219.0,30.0,194.0,63.0,34.0,1.0,69.0,14.0,83.0,9.0,5.0,29.0,11.0,29.0,180.0,15.0,32.0,70.0,103.0,58.0,161.0,42.0,28.0,14.0,22.0,8.0,8.0,30.0,6.0,14.0,2.0,52.0,14.0,46.0,101,2.0,10.0,102.0,6.0,126.0,12.0,57.0,,12.0,7.0,4.0,7.0,182.0,731.0,9.0,10.0,0.541871921182266,0.5945945945945946,0.8795180722891566,0.3472803347280335,0.6428571428571429,0.2833333333333333,0.3516949152542373,0.49391727493917276,0.47619047619047616,0.4672897196261682,0.5038461538461538,0.564935064935065,0.45209580838323354,0.5346534653465347,0.5670731707317073,0.4918918918918919,0.3676923076923077,0.0041841004184100415,0.0827250608272506,0.09583333333333334,0.03508771929824561,,24.15658816040738,0.4230769230769231,0.08073817762399077,0.0963855421686747,0.040983606557377046,0.08507089241034195,0.0448569218870843,0.033783783783783786,0.05190311418685121,0.08333333333333333,0.10355029585798817,0.1125,0.05434782608695652,0.36923076923076925,0.6,0.663594470046083,0.6180555555555556,0.0876923076923077,0.42105263157894735,0.48,0.1753846153846154,0.30701754385964913,0.3181818181818182,0.3142857142857143,0.06461538461538462,0.47619047619047616,0.47619047619047616,1.0,0.3030769230769231,0.3197969543147208,0.32142857142857145,0.8412698412698413,0.5584415584415584,0.012987012987012988,1.0,1.0,0.16883116883116883,0.437125748502994,0.059880239520958084,0.6,0.2994011976047904,0.22,0.7369230769230769,0.3247422680412371,0.5371468315301391,0.520793103448276,0.5346114457831325,0.08201438848920864,0.125,,0.12301587301587301,0.24074074074074073,6.565936739659367,25.512970711297065,0.26361341507392716,43.0,,0.04638619201725998,0.05013192612137203,19.0,41.0,8.0,36.0,1.0,9.0,1.0,2.0,3.0,1.0,,0.011627906976744186,0.04716981132075472,0.0391304347826087,0.02830188679245283,0.14285714285714285,0.4166666666666667,0.4418604651162791,0.21052631578947367,0.6153846153846154,0.875,0.5616438356164384,6.0,,2.0,,,,1.0,0.12280701754385964,,0.07142857142857142,,3.0,1.0,,0.005076142131979695,False,
