EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,FTOffRebounds,Travels,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,OffensiveGoaltends,BlockedArc3,LongMidRangePctBlocked,Clear Path Fouls,on
101121,1610612743,Joey Graham,Joey Graham,101121,DEN,20676.0,345,16.0,681,677,268,233,81,1358,24,37,2.0,10.0,8.0,12.0,7.0,17.0,11.0,20.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,42,74,1.0,6.0,31.0,118,693,4.0,13.0,1.0,3.0,11.0,15.0,28.0,1.0,5.0,12.0,45.0,60,24.0,3.0,3.0,8.0,6,4.0,10,1.0,3.0,3,2.0,1.0,24,6.0,12.0,9.0,30,4.0,43,18.0,61,3.0,10,5,5.0,6.0,2.0,2.0,13.0,2.0,4.0,19.0,3.0,10.0,21,44,2.0,7.0,28,1.0,5.0,38,4.0,20,1.0,1.0,1.0,1.0,1.0,1.0,45.0,268,4.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.16666666666666666,0.2,0.16666666666666666,0.5675675675675675,0.3076923076923077,0.5357142857142857,0.54375,0.2857142857142857,0.5,0.6082474226804123,0.34375,0.5769230769230769,0.075,0.10810810810810811,0.16216216216216217,0.11764705882352941,14.948453608247423,0.3157894736842105,0.2222222222222222,0.1388888888888889,0.0547945205479452,0.09782608695652174,0.07692307692307693,0.1266233766233766,0.06060606060606061,0.08641975308641975,0.030303030303030304,0.041666666666666664,0.07936507936507936,0.06666666666666667,0.15254237288135594,0.15789473684210525,0.12,0.11428571428571428,0.045454545454545456,0.10344827586206896,1.0,0.4625,0.6486486486486487,0.7741935483870968,0.7916666666666666,0.2125,0.4117647058823529,0.4666666666666667,0.42857142857142855,0.25,0.55,0.55,0.7272727272727273,0.0375,0.3333333333333333,0.3333333333333333,1.0,0.0375,0.7142857142857143,0.2,0.5,0.07142857142857142,0.36363636363636365,0.6666666666666666,0.06060606060606061,0.5,0.09090909090909091,0.5375,0.5057406250000002,0.5472136363636364,0.4969893939393939,0.20833333333333334,0.2222222222222222,0.09322033898305085,0.3813559322033898,6.866216216216216,24.183333333333337,0.3935389133627019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101130,1610612743,Johan Petro,Johan Petro,101130,DEN,8512.0,142,11.0,288,284,109,107,27,572,8,12,3.0,3.0,3.0,4.0,4.0,8.0,4.0,8.0,,,,,,,,16,28,,,7.0,39,309,3.0,3.0,,,6.0,8.0,14.0,,,3.0,19.0,24,8.0,,,,4,2.0,6,2.0,,4,,,14,3.0,3.0,4.0,17,6.0,27,7.0,34,,2,2,,4.0,1.0,3.0,6.0,1.0,1.0,10.0,,3.0,15,27,3.0,2.0,10,2.0,1.0,9,1.0,3,2.0,6.0,5.0,6.0,2.0,1.0,19.0,109,3.0,2.0,0.75,0.9230769230769231,,,,,0.5714285714285714,1.0,0.5714285714285714,0.5714285714285714,1.0,0.5714285714285714,0.609375,1.0,0.59375,,,,,13.291139240506329,0.4,0.6666666666666666,0.17708333333333334,0.04054054054054054,0.13793103448275862,0.07692307692307693,0.168,0.05309734513274336,0.041666666666666664,0.0625,0.029411764705882353,0.05714285714285714,0.25,0.13793103448275862,0.25925925925925924,0.15,0.16666666666666666,,,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.625,0.2857142857142857,0.5,0.5,0.75,0.2857142857142857,0.5,0.5,1.0,,,,,,1.0,1.0,,,0.2857142857142857,0.75,,,,0.42857142857142855,0.4812892857142857,0.5818,0.4526857142857143,0.1,0.1,0.15384615384615385,0.48717948717948717,7.617857142857142,,0.3784722222222222,6.0,1.0,1.0,1.0,2.0,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1497,1610612743,Chauncey Billups,Chauncey Billups,1497,DEN,58248.0,971,142.0,1914,1922,1138,920,253,3836,38,79,,2.0,22.0,43.0,17.0,38.0,33.0,74.0,10.0,25.0,5.0,12.0,127.0,16.0,83.0,88,191,59.0,152.0,193.0,546,2107,5.0,9.0,20.0,19.0,50.0,51.0,106.0,39.0,95.0,133.0,352.0,42,134.0,90.0,125.0,19.0,111,55.0,166,41.0,14.0,69,15.0,27.0,387,4.0,4.0,19.0,68,8.0,95,8.0,103,1.0,38,24,14.0,42.0,10.0,24.0,26.0,2.0,18.0,68.0,4.0,38.0,27,65,1.0,9.0,114,2.0,2.0,208,6.0,53,36.0,5.0,4.0,5.0,3.0,1.0,352.0,1138,19.0,37.0,0.23863636363636365,0.23863636363636365,0.5084745762711864,0.3881578947368421,0.4105263157894737,0.3933333333333333,0.4607329842931937,0.5555555555555556,0.4811320754716981,0.5145772594752187,0.5344827586206896,0.5447761194029851,0.611368909512761,0.6527777777777778,0.6463878326996197,0.44314868804664725,0.09947643979057591,0.20253164556962025,0.07894736842105263,22.52821670428894,0.6176470588235294,0.09195402298850575,0.10445468509984639,0.007142857142857143,0.08636363636363636,0.014388489208633094,0.09988518943742825,0.00954653937947494,0.004329004329004329,,0.016216216216216217,0.013636363636363636,0.017241379310344827,0.1,0.06358381502890173,0.13709677419354838,0.06790123456790123,0.13793103448275862,0.005847953216374269,0.6,0.2303206997084548,0.4810126582278481,0.6031746031746031,0.15789473684210525,0.11078717201166181,0.4473684210526316,0.4857142857142857,0.29411764705882354,0.21574344023323616,0.44594594594594594,0.44594594594594594,0.30303030303030304,0.0728862973760933,0.4,0.4166666666666667,0.8,0.37026239067055394,0.06896551724137931,,,0.5517241379310345,0.21393034825870647,0.5116279069767442,0.05970149253731343,0.4166666666666667,0.4129353233830846,0.673469387755102,0.5164854838709677,0.5039545454545455,0.5154150753768845,0.1468354430379747,0.22268907563025211,0.09157509157509157,0.6446886446886447,9.249214659685867,25.669736842105266,0.5945663531870429,,,3.0,,,,,2.0,4.0,49.0,5.0,34.0,7.0,87.0,2.0,49.0,3.0,1.0,21.0,5.0,1.0,0.35,0.019736842105263157,0.04,0.015748031496062992,0.3858267716535433,0.392,0.4489795918367347,0.13793103448275862,0.5,1.0,0.3125,1.0,0.40963855421686746,0.392,0.03184713375796178,,,,,,,True
2365,1610612743,Chris Andersen,Chris Andersen,2365,DEN,80621.0,1344,291.0,2634,2659,1016,791,333,5293,99,151,35.0,69.0,33.0,48.0,5.0,14.0,10.0,26.0,,,,,3.0,,3.0,114,191,,3.0,133.0,361,2765,36.0,73.0,,38.0,110.0,35.0,57.0,,3.0,65.0,135.0,160,68.0,,1.0,9.0,19,8.0,27,8.0,,13,3.0,3.0,62,22.0,93.0,60.0,160,26.0,246,117.0,363,9.0,35,26,9.0,20.0,6.0,9.0,21.0,3.0,11.0,41.0,3.0,8.0,93,137,5.0,5.0,150,37.0,18.0,189,11.0,75,25.0,122.0,96.0,123.0,68.0,1.0,135.0,1016,13.0,23.0,0.7017543859649122,0.9523809523809523,,,,,0.5968586387434555,0.4931506849315068,0.6140350877192983,0.5876288659793815,0.4931506849315068,0.5833333333333334,0.6378091872791519,0.5339805825242718,0.6553398058252428,0.015463917525773196,0.04712041884816754,0.052980132450331126,0.07142857142857142,10.724925521350546,0.4878048780487805,0.3466666666666667,0.17057569296375266,0.11712846347607053,0.18404907975460122,0.06666666666666667,0.17405063291139242,0.10231316725978648,0.13333333333333333,0.12322274881516587,0.09540636042402827,0.05970149253731343,0.0967741935483871,0.11940298507462686,0.2190082644628099,0.18559556786703602,0.19246861924686193,0.16091954022988506,0.13432835820895522,0.5528455284552846,0.7783505154639175,0.6556291390728477,0.6923076923076923,0.6565656565656566,0.07216494845360824,0.35714285714285715,0.38461538461538464,1.0,0.13402061855670103,0.38461538461538464,0.38461538461538464,1.0,,,,,0.015463917525773196,0.9452054794520548,0.5072463768115942,0.11428571428571428,,0.8,0.6875,,,0.05,0.7938144329896907,0.5551317708333333,0.5765815384615384,0.556001724137931,0.29069767441860467,0.29411764705882354,0.3047091412742382,0.3739612188365651,3.0989528795811516,54.800000000000004,0.38572513287775245,60.0,2.0,3.0,25.0,9.0,3.0,0.017543859649122806,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,True
2747,1610612743,JR Smith,JR Smith,2747,DEN,124910.0,2082,258.0,4108,4108,1810,1486,516,8216,122,194,10.0,17.0,44.0,77.0,68.0,161.0,80.0,211.0,27.0,56.0,12.0,19.0,411.0,40.0,184.0,270,566,158.0,467.0,142.0,1156,4405,21.0,44.0,46.0,9.0,87.0,93.0,207.0,75.0,203.0,77.0,488.0,196,344.0,369.0,400.0,29.0,146,37.0,183,25.0,12.0,96,15.0,35.0,403,8.0,17.0,60.0,129,17.0,206,28.0,234,8.0,99,62,37.0,86.0,17.0,56.0,53.0,7.0,30.0,139.0,8.0,60.0,87,174,7.0,19.0,169,4.0,15.0,201,23.0,70,36.0,17.0,14.0,20.0,12.0,,488.0,1810,28.0,33.0,0.362962962962963,0.3712121212121212,0.7784810126582279,0.33832976445396146,0.3694581280788177,0.34649122807017546,0.47703180212014135,0.4772727272727273,0.4492753623188406,0.49080348499515974,0.43333333333333335,0.501219512195122,0.5147584973166368,0.45789473684210524,0.5351648351648352,0.452081316553727,0.05123674911660778,0.08762886597938144,0.062111801242236024,26.64117272147865,0.6187050359712231,0.11564625850340136,0.09492273730684327,0.0136327185244587,0.12269938650306748,0.0148975791433892,0.10227272727272728,0.014013452914798207,0.012738853503184714,0.018292682926829267,0.011160714285714286,0.018518518518518517,,0.08874458874458875,0.07605633802816901,0.11254612546125461,0.12921348314606743,0.10526315789473684,0.014545454545454545,0.6,0.18780251694094868,0.6288659793814433,0.6892655367231638,0.5245901639344263,0.1558567279767667,0.422360248447205,0.4503311258278146,0.19117647058823528,0.2042594385285576,0.3791469194312796,0.3827751196172249,0.2625,0.05421103581800581,0.48214285714285715,0.4909090909090909,0.9259259259259259,0.3978702807357212,0.18888888888888888,0.5882352941176471,0.2,0.4444444444444444,0.1878048780487805,0.5714285714285714,0.046341463414634146,0.631578947368421,0.44878048780487806,0.6398838334946757,0.50232541625857,0.5031820895522389,0.5020703750000001,0.066543438077634,0.11419249592169657,0.07525951557093426,0.42214532871972316,9.75035335689046,26.480513918629534,0.440603700097371,12.0,3.0,3.0,2.0,,,0.017543859649122806,1.0,6.0,131.0,11.0,63.0,12.0,105.0,11.0,131.0,2.0,1.0,6.0,2.0,1.0,0.2608695652173913,0.004282655246252677,0.017857142857142856,0.0024330900243309003,0.31873479318734793,0.3195121951219512,0.7480916030534351,0.06666666666666667,0.16666666666666666,1.0,0.275,0.8181818181818182,0.3423913043478261,0.3275,0.0042643923240938165,3.0,1.0,,2.0,0.009478672985781991,,True
2403,1610612743,Nene,Nene,2403,DEN,68475.0,1141,215.0,2250,2238,996,760,281,4488,153,218,23.0,35.0,57.0,84.0,16.0,45.0,13.0,33.0,,,,,1.0,1.0,,182,296,,1.0,136.0,500,2414,25.0,46.0,1.0,9.0,59.0,62.0,109.0,,,65.0,189.0,284,80.0,,1.0,25.0,54,22.0,76,16.0,6.0,32,6.0,16.0,174,27.0,40.0,38.0,117,21.0,176,69.0,245,7.0,48,24,24.0,26.0,7.0,13.0,27.0,2.0,13.0,53.0,2.0,29.0,67,128,12.0,11.0,177,18.0,15.0,208,30.0,95,24.0,33.0,27.0,33.0,18.0,4.0,189.0,996,10.0,21.0,0.7802197802197802,0.8208092485549133,,,,,0.6148648648648649,0.5434782608695652,0.5688073394495413,0.6127946127946128,0.5319148936170213,0.5688073394495413,0.6476683937823834,0.5462962962962963,0.6217105263157895,0.003367003367003367,0.08445945945945946,0.0871559633027523,0.13333333333333333,17.015503875968992,0.49056603773584906,0.23595505617977527,0.16137931034482758,0.06042296072507553,0.14728682170542637,0.08823529411764706,0.15768056968463887,0.06921487603305786,0.0683453237410072,0.04242424242424243,0.0639269406392694,0.06722689075630252,0.16176470588235295,0.15767634854771784,0.15384615384615385,0.1695501730103806,0.15,0.14102564102564102,0.07777777777777778,0.5454545454545454,0.734006734006734,0.7018348623853211,0.7688442211055276,0.7647058823529411,0.15151515151515152,0.35555555555555557,0.41025641025641024,0.8125,0.1111111111111111,0.3939393939393939,0.3939393939393939,0.9230769230769231,,,,,0.003367003367003367,0.7446808510638298,0.6571428571428571,0.43478260869565216,0.02127659574468085,0.7706422018348624,0.6785714285714286,,,,0.7373737373737373,0.5497131313131315,0.5245617647058822,0.55792752293578,0.26243093922651933,0.2631578947368421,0.118,0.378,3.143918918918919,26.6,0.44266666666666665,18.0,2.0,5.0,3.0,,2.0,0.02040816326530612,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,True
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,68851.0,1148,165.0,2259,2264,1135,935,306,4523,145,255,29.0,55.0,67.0,123.0,35.0,99.0,97.0,210.0,2.0,8.0,,4.0,74.0,3.0,38.0,277,564,27.0,82.0,229.0,864,2454,38.0,81.0,3.0,39.0,121.0,138.0,291.0,12.0,42.0,130.0,442.0,190,364.0,66.0,74.0,56.0,62,30.0,92,23.0,7.0,44,7.0,11.0,214,16.0,54.0,42.0,79,10.0,131,73.0,204,20.0,44,25,19.0,49.0,3.0,21.0,59.0,7.0,28.0,108.0,14.0,50.0,38,111,12.0,23.0,218,8.0,8.0,285,34.0,117,35.0,15.0,13.0,16.0,8.0,3.0,442.0,1135,23.0,34.0,0.34296028880866425,0.37401574803149606,0.8148148148148148,0.32926829268292684,0.2857142857142857,0.32926829268292684,0.49113475177304966,0.4691358024691358,0.4742268041237113,0.4914860681114551,0.4880952380952381,0.46846846846846846,0.5589005235602095,0.5882352941176471,0.541871921182266,0.12693498452012383,0.09929078014184398,0.1411764705882353,0.18181818181818182,33.320596102407336,0.4537037037037037,0.10752688172043011,0.10408432147562582,0.07703281027104136,0.15613382899628253,0.052980132450331126,0.11770428015564202,0.06979062811565304,0.10320284697508897,0.08092485549132948,0.044534412955465584,0.06451612903225806,,0.07942238267148015,0.10674157303370786,0.125,0.15135135135135136,0.16666666666666666,0.07246376811594203,0.5,0.39473684210526316,0.5686274509803921,0.6621004566210046,0.3931034482758621,0.15325077399380804,0.35353535353535354,0.43209876543209874,0.17142857142857143,0.32507739938080493,0.46190476190476193,0.46634615384615385,0.32989690721649484,0.01238390092879257,0.25,0.25,0.5,0.11455108359133127,0.6547619047619048,0.5272727272727272,0.10344827586206896,0.03571428571428571,0.36936936936936937,0.5447154471544715,0.012012012012012012,,0.11411411411411411,0.521671826625387,0.48717786377709,0.5038183823529411,0.47529354354354353,0.16049382716049382,0.18083462132921174,0.1400462962962963,0.5115740740740741,8.489716312056737,25.192682926829264,0.5024347056219566,46.0,3.0,8.0,,,4.0,0.03,,,25.0,2.0,12.0,2.0,15.0,,25.0,,4.0,15.0,,2.0,0.6666666666666666,,,,0.33783783783783783,0.33783783783783783,0.84,,,,0.6666666666666666,1.0,0.3157894736842105,0.33783783783783783,,1.0,,3.0,1.0,0.009523809523809525,,True
1853,1610612743,Anthony Carter,Anthony Carter,1853,DEN,33736.0,562,27.0,1095,1101,291,292,126,2196,26,37,1.0,5.0,3.0,5.0,5.0,15.0,8.0,20.0,4.0,14.0,2.0,7.0,25.0,3.0,8.0,39,72,11.0,39.0,8.0,119,1169,1.0,5.0,5.0,,11.0,5.0,8.0,5.0,15.0,4.0,29.0,42,36.0,33.0,24.0,4.0,87,27.0,114,21.0,6.0,59,6.0,22.0,255,5.0,6.0,18.0,24,1.0,43,11.0,54,,29,14,15.0,21.0,7.0,15.0,15.0,,6.0,36.0,3.0,7.0,20,52,,3.0,19,1.0,2.0,9,1.0,4,1.0,8.0,3.0,8.0,3.0,,29.0,291,6.0,1.0,0.5384615384615384,0.5526315789473685,1.0,0.28205128205128205,0.3333333333333333,0.2894736842105263,0.5416666666666666,0.2,0.625,0.5,0.55,0.5434782608695652,0.5173913043478261,0.55,0.58,0.35135135135135137,0.05555555555555555,0.10810810810810811,,12.17741935483871,0.5833333333333334,0.02857142857142857,0.06629834254143646,0.018691588785046728,0.13740458015267176,0.03355704697986577,0.08519269776876268,0.023404255319148935,0.009615384615384616,0.021739130434782608,0.024,0.04201680672268908,,0.048,0.05263157894736842,0.09154929577464789,0.13333333333333333,0.14634146341463414,,0.375,0.3333333333333333,0.7027027027027027,0.7878787878787878,0.38461538461538464,0.13513513513513514,0.3333333333333333,0.3333333333333333,1.0,0.18018018018018017,0.4,0.4,0.75,0.12612612612612611,0.2857142857142857,0.2857142857142857,1.0,0.22522522522522523,0.5,0.2,,0.3,0.21739130434782608,0.6,0.30434782608695654,0.2857142857142857,0.34782608695652173,0.6846846846846847,0.5324848623853211,0.5488777777777778,0.5217318181818181,0.03508771929824561,0.05333333333333334,0.09243697478991597,0.24369747899159663,7.379166666666666,25.320512820512818,0.26575342465753427,2.0,,4.0,1.0,,,,1.0,2.0,7.0,2.0,3.0,3.0,,1.0,7.0,,1.0,,,4.0,0.6,,,,0.28,0.28,1.0,0.2,0.5,1.0,0.6666666666666666,1.0,0.375,0.2916666666666667,,,,,,,1.0,True
201167,1610612743,Arron Afflalo,Arron Afflalo,201167,DEN,37805.0,630,59.0,1257,1246,550,432,144,2503,27,53,3.0,9.0,9.0,16.0,2.0,13.0,25.0,42.0,16.0,47.0,8.0,18.0,28.0,2.0,8.0,54,108,33.0,75.0,26.0,233,1350,7.0,17.0,6.0,10.0,27.0,14.0,31.0,13.0,26.0,11.0,78.0,62,46.0,93.0,28.0,19.0,24,6.0,30,5.0,1.0,15,5.0,4.0,66,2.0,19.0,12.0,30,3.0,45,22.0,67,2.0,16,6,10.0,4.0,2.0,3.0,15.0,,1.0,19.0,1.0,9.0,38,72,4.0,3.0,24,2.0,1.0,36,2.0,13,3.0,8.0,4.0,9.0,3.0,,78.0,550,5.0,3.0,0.5740740740740741,0.6078431372549019,0.9393939393939394,0.44,0.5,0.44,0.5,0.4117647058823529,0.45161290322580644,0.5655737704918032,0.3695652173913043,0.5877192982456141,0.5808080808080808,0.48214285714285715,0.59375,0.4098360655737705,0.17592592592592593,0.24528301886792453,0.38461538461538464,15.270935960591132,0.21052631578947367,0.06976744186046512,0.07556675062972293,0.0521978021978022,0.08163265306122448,0.010869565217391304,0.07720588235294118,0.03832116788321168,0.08208955223880597,0.030303030303030304,0.03816793893129771,0.007246376811594203,0.021739130434782608,0.02459016393442623,0.07692307692307693,0.11724137931034483,0.07142857142857142,0.11428571428571428,0.02666666666666667,0.3333333333333333,0.2896174863387978,0.5094339622641509,0.675,0.5925925925925926,0.07103825136612021,0.15384615384615385,0.25,,0.22950819672131148,0.5952380952380952,0.6097560975609756,0.6,0.2568306010928962,0.3404255319148936,0.3404255319148936,0.9375,0.15300546448087432,0.391304347826087,0.3333333333333333,,0.08695652173913043,0.2807017543859649,0.5625,0.3157894736842105,0.4444444444444444,0.14035087719298245,0.6994535519125683,0.5366978142076502,0.5249583333333333,0.5368736842105263,0.07179487179487179,0.1092436974789916,0.11587982832618025,0.33476394849785407,8.561111111111112,23.941333333333336,0.4375497215592681,6.0,1.0,7.0,3.0,,,0.017241379310344827,1.0,4.0,17.0,,5.0,1.0,6.0,,17.0,,2.0,3.0,1.0,1.0,0.16666666666666666,,,,0.6071428571428571,0.6071428571428571,0.9411764705882353,0.17391304347826086,0.25,1.0,,,0.625,0.6071428571428571,0.013157894736842105,1.0,,,1.0,0.023809523809523808,,True
2124,1610612743,Malik Allen,Malik Allen,2124,DEN,16568.0,276,-66.0,519,519,175,145,66,1038,7,14,3.0,7.0,1.0,2.0,,6.0,17.0,44.0,1.0,4.0,,1.0,2.0,,,24,64,1.0,6.0,8.0,59,590,4.0,9.0,1.0,3.0,11.0,3.0,16.0,,1.0,2.0,8.0,26,22.0,3.0,2.0,1.0,5,5.0,10,3.0,2.0,1,,4.0,25,4.0,17.0,7.0,15,4.0,26,22.0,48,2.0,8,5,3.0,8.0,3.0,3.0,8.0,,5.0,16.0,1.0,3.0,23,45,4.0,2.0,10,4.0,2.0,9,1.0,4,1.0,5.0,4.0,5.0,4.0,1.0,8.0,175,5.0,1.0,0.5416666666666666,0.6190476190476191,1.0,0.16666666666666666,,0.16666666666666666,0.375,0.4444444444444444,0.1875,0.36428571428571427,0.4,0.17647058823529413,0.39864864864864863,0.4583333333333333,0.2222222222222222,0.08571428571428572,0.015625,0.07142857142857142,,15.15151515151515,0.5,0.23529411764705882,0.09615384615384616,0.09826589595375723,0.0958904109589041,0.05714285714285714,0.09606986899563319,0.08641975308641975,0.09090909090909091,0.1111111111111111,0.09523809523809523,0.06666666666666667,,0.07142857142857142,0.16279069767441862,0.07042253521126761,0.08928571428571429,0.11764705882352941,0.045454545454545456,0.8,0.2,0.5,0.5384615384615384,0.14285714285714285,0.08571428571428572,,,,0.6285714285714286,0.38636363636363635,0.38636363636363635,0.7058823529411765,0.05714285714285714,0.25,0.25,1.0,0.02857142857142857,0.7,0.42857142857142855,,,0.11764705882352941,0.5,0.058823529411764705,,,0.2857142857142857,0.45133642857142864,0.5563714285714286,0.42402352941176463,0.0547945205479452,0.05970149253731343,0.1864406779661017,0.13559322033898305,13.562499999999998,23.650000000000002,0.3371868978805395,6.0,1.0,,1.0,,1.0,0.09090909090909091,,1.0,,,,,,,,,1.0,,,,,,,,,,,0.1,,,,,,,,,,,,,,True
