EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFtPoints,PtsPutbacks,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Corner3Assists,StepOutOfBoundsTurnovers,BlockedLongMidRange,ShortMidRangePctBlocked,SecondChanceCorner3FGM,PtsUnassisted3s,Fg3aBlocked,Clear Path Fouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,3SecondViolations,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,OffensiveGoaltends,on
101189,1610612742,James Singleton,James Singleton,101189,DAL,7702.0,128,-22.0,250,255,55,51,30,505,6.0,12,2.0,6.0,1.0,3.0,2.0,13,1.0,2.0,3.0,10.0,1.0,4.0,8,25,4.0,12.0,4.0,32,274,2.0,7.0,4.0,1.0,5.0,1.0,4.0,5,14.0,2.0,12.0,10.0,3.0,2.0,3,2.0,5,2.0,2.0,1.0,12,2.0,5.0,5.0,18,23,7,30,8.0,5.0,3.0,3.0,3.0,5.0,2.0,8.0,1.0,1.0,12,24,3.0,2.0,12.0,4.0,3.0,4.0,2.0,7.0,6.0,1.0,7.0,4.0,1.0,5,55,1.0,0.875,0.875,1.0,0.3333333333333333,0.25,0.3333333333333333,0.32,0.2857142857142857,0.2,0.3783783783783784,0.2857142857142857,0.2777777777777778,0.41025641025641024,0.2857142857142857,0.2777777777777778,0.32432432432432434,0.08,0.16666666666666666,16.666666666666668,0.375,0.225,0.05555555555555555,0.15625,0.06666666666666667,0.20535714285714285,0.058333333333333334,0.038461538461538464,0.08333333333333333,0.07692307692307693,0.22857142857142856,0.125,0.27586206896551724,0.16,0.14285714285714285,0.5714285714285714,0.32432432432432434,0.5,0.6,0.8333333333333334,0.35135135135135137,0.15384615384615385,0.15384615384615385,1.0,0.05405405405405406,0.5,0.5,1.0,0.2702702702702703,0.3,0.3,1.0,0.8571428571428571,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.25,0.6486486486486487,0.3,0.5100000000000001,0.5343,0.5164722222222222,0.05128205128205128,0.07407407407407407,0.125,0.15625,9.991999999999999,25.01666666666667,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1501,1610612742,Tim Thomas,Tim Thomas,1501,DAL,14414.0,240,-9.0,454,450,128,133,59,904,16.0,22,5.0,7.0,5.0,6.0,2.0,14,5.0,11.0,7.0,23.0,1.0,5.0,24,49,12.0,34.0,19.0,103,527,5.0,8.0,15.0,8.0,11.0,3.0,8.0,28,34.0,14.0,36.0,23.0,7.0,2.0,8,3.0,11,3.0,3.0,4.0,25,3.0,8.0,6.0,18,27,12,39,9.0,5.0,4.0,6.0,2.0,6.0,3.0,12.0,1.0,3.0,17,30,,1.0,17.0,2.0,1.0,21.0,9.0,2.0,1.0,1.0,2.0,1.0,,28,128,2.0,0.7083333333333334,0.85,1.0,0.35294117647058826,0.375,0.35294117647058826,0.4897959183673469,0.625,0.7272727272727273,0.5060240963855421,0.65,0.6578947368421053,0.5597826086956522,0.6818181818181818,0.6666666666666666,0.40963855421686746,0.04081632653061224,0.09090909090909091,20.0,0.5,0.1276595744680851,0.053691275167785234,0.10909090909090909,0.043478260869565216,0.12244897959183673,0.05045871559633028,0.043478260869565216,0.06451612903225806,0.03571428571428571,0.10638297872340426,0.13636363636363635,0.14,0.1111111111111111,0.10526315789473684,0.5,0.26506024096385544,0.7272727272727273,0.8,0.75,0.1686746987951807,0.14285714285714285,0.14285714285714285,1.0,0.13253012048192772,0.45454545454545453,0.45454545454545453,1.0,0.27710843373493976,0.30434782608695654,0.30434782608695654,1.0,0.7,0.7142857142857143,0.2,0.3157894736842105,0.8333333333333334,0.2631578947368421,0.2,0.6746987951807228,0.30434782608695654,0.5195445783132531,0.5387928571428572,0.5215394736842105,0.10989010989010989,0.16071428571428573,0.14563106796116504,0.27184466019417475,7.942857142857141,24.552941176470586,0.28193832599118945,6.0,13.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,8.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,0.5,0.16666666666666666,0.1,0.04878048780487805,0.07692307692307693,0.022727272727272728,0.1566265060240964,0.46153846153846156,0.46153846153846156,0.5,0.1,0.1,1.0,1.0,0.15789473684210525,0.6666666666666666,0.02857142857142857,,,,,,,,,,,,,,,,,,,,,,True
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,79013.0,1317,132.0,2531,2525,810,774,309,5056,127.0,212,33.0,59.0,35.0,67.0,5.0,17,,5.0,,4.0,,3.0,209,416,,9.0,57.0,475,2688,40.0,73.0,86.0,61.0,128.0,,3.0,145,290.0,128.0,,3.0,,41.0,36,21.0,57,15.0,16.0,18.0,135,22.0,84.0,36.0,135,186,106,292,28.0,23.0,5.0,27.0,10.0,30.0,7.0,57.0,7.0,18.0,44,78,1.0,6.0,62.0,7.0,2.0,80.0,35.0,37.0,20.0,13.0,37.0,25.0,,145,810,7.0,0.69377990430622,0.7923497267759563,,,,,0.5024038461538461,0.547945205479452,0.4765625,0.49176470588235294,0.547945205479452,0.46564885496183206,0.5129589632829373,0.5657894736842105,0.5,0.021176470588235293,0.0985576923076923,0.1179245283018868,18.01801801801802,0.47368421052631576,0.15995260663507108,0.0958904109589041,0.11764705882352941,0.07028753993610223,0.14869565217391303,0.08915054667788057,0.14453125,0.06824925816023739,0.07172995780590717,0.0859375,0.16602316602316602,0.2127659574468085,0.12340425531914893,0.09859154929577464,0.6756756756756757,0.4988235294117647,0.5990566037735849,0.679144385026738,0.7322834645669292,0.04,0.29411764705882354,0.29411764705882354,1.0,0.011764705882352941,,,,0.009411764705882352,,,,0.8082191780821918,0.559322033898305,0.18181818181818182,0.5114503816793893,0.5223880597014925,0.022900763358778626,,0.52,,0.5121990543735224,0.5539111111111111,0.5062472868217055,0.07675438596491228,0.07829977628635347,0.18105263157894738,0.30526315789473685,4.467307692307691,28.433333333333334,0.3200316080600553,77.0,187.0,,,,,,,,6.0,23.0,52.0,2.0,,15.0,18.0,6.0,9.0,17.0,4.0,,7.0,6.0,,0.2,,0.08480565371024736,0.06578947368421052,0.10650887573964497,0.44,0.4117647058823529,0.4502923976608187,0.6103896103896104,,,,,,,,1.0,6.0,1.0,4.0,0.0855614973262032,,,,,,,,,,,,,,,,,True
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,152372.0,2540,178.0,4884,4862,1509,1469,552,9746,96.0,158,2.0,8.0,31.0,48.0,160.0,351,47.0,108.0,89.0,265.0,33.0,106.0,320,668,136.0,373.0,232.0,1280,5179,12.0,35.0,87.0,76.0,166.0,46.0,136.0,392,322.0,318.0,360.0,259.0,89.0,39.0,204,88.0,292,66.0,100.0,75.0,672,3.0,16.0,42.0,75,121,19,140,94.0,68.0,26.0,62.0,45.0,47.0,8.0,109.0,3.0,30.0,61,142,3.0,8.0,195.0,3.0,13.0,268.0,89.0,15.0,5.0,5.0,17.0,8.0,,392,1509,20.0,0.503125,0.503125,0.8823529411764706,0.3646112600536193,0.3382352941176471,0.37057220708446864,0.47904191616766467,0.34285714285714286,0.4578313253012048,0.5033621517771374,0.48,0.48013245033112584,0.5484010371650822,0.5304878048780488,0.5492957746478874,0.35830931796349663,0.058383233532934134,0.12025316455696203,22.90836653386454,0.5688073394495413,0.04491017964071856,0.009345794392523364,0.0711864406779661,0.0051813471502590676,0.05176991150442478,0.008293321693583587,0.013972055888223553,0.008333333333333333,0.0023148148148148147,0.04970178926441352,0.04483430799220273,0.04128440366972477,0.07847533632286996,0.04861111111111111,0.47058823529411764,0.15177713736791545,0.6075949367088608,0.6906474820143885,0.4270833333333333,0.3371757925072046,0.45584045584045585,0.4610951008645533,0.625,0.1037463976945245,0.4351851851851852,0.4351851851851852,0.9787234042553191,0.25456292026897215,0.33584905660377357,0.33840304182509506,0.8314606741573034,0.10666666666666667,0.25,1.0,0.15894039735099338,0.6458333333333334,0.3509933774834437,0.3113207547169811,0.5100864553314121,0.3436293436293436,0.4925439012584705,0.5133258620689655,0.4893649659863947,0.08407871198568873,0.12027027027027028,0.06796875,0.30625,11.651497005988025,25.0769436997319,0.30896805896805896,64.0,159.0,6.0,13.0,30.0,14.0,34.0,16.0,40.0,15.0,102.0,,29.0,,4.0,7.0,15.0,6.0,17.0,17.0,5.0,39.0,36.0,0.4,0.023952095808383235,,0.006109979633401222,0.013605442176870748,0.013232514177693762,0.15273775216138327,0.4025157232704403,0.44755244755244755,0.3125,0.08,0.4533333333333333,0.4117647058823529,0.9285714285714286,0.09933774834437085,0.43333333333333335,0.013227513227513227,6.0,22.0,3.0,5.0,0.10062893081761007,2.0,48.0,2.0,1.0,15.0,2.0,2.0,1.0,2.0,0.005361930294906166,0.011396011396011397,0.007547169811320755,0.3333333333333333,1.0,,,True
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,99803.0,1663,214.0,3222,3189,1158,1120,372,6411,34.0,61,4.0,5.0,10.0,24.0,17.0,57,21.0,50.0,84.0,195.0,24.0,67.0,55,137,105.0,245.0,48.0,473,3363,7.0,16.0,58.0,16.0,49.0,27.0,81.0,142,28.0,82.0,306.0,192.0,84.0,8.0,319,88.0,407,62.0,133.0,139.0,902,11.0,21.0,59.0,172,240,33,273,94.0,54.0,40.0,70.0,61.0,35.0,5.0,105.0,7.0,34.0,51,96,3.0,2.0,67.0,5.0,13.0,62.0,20.0,23.0,12.0,10.0,24.0,11.0,,142,1158,14.0,0.2545454545454545,0.2692307692307692,0.9714285714285714,0.42857142857142855,0.3333333333333333,0.43388429752066116,0.40145985401459855,0.4375,0.32653061224489793,0.556282722513089,0.7162162162162162,0.4346153846153846,0.5754257907542579,0.7435897435897436,0.47651006711409394,0.6413612565445026,0.058394160583941604,0.11475409836065574,14.136986301369863,0.6666666666666666,0.16074766355140188,0.01873327386262266,0.1475,0.027707808564231738,0.15714285714285714,0.021080368906455864,0.015625,0.02608695652173913,0.03367003367003367,0.10891089108910891,0.16666666666666666,0.19221967963386727,0.1617161716171617,0.10309278350515463,0.4583333333333333,0.15968586387434555,0.5573770491803278,0.6296296296296297,0.17647058823529413,0.14921465968586387,0.2982456140350877,0.2982456140350877,0.47058823529411764,0.13089005235602094,0.42,0.42,1.0,0.5104712041884817,0.4307692307692308,0.4307692307692308,0.9642857142857143,0.13513513513513514,0.8,,0.18461538461538463,0.4166666666666667,0.5153846153846153,0.3582089552238806,0.8010471204188482,0.4375,0.5296320954907162,0.4918839285714286,0.5068178571428571,0.05025125628140704,0.13071895424836602,0.1226215644820296,0.30021141649048627,9.637226277372259,25.100408163265307,0.35940409683426444,4.0,19.0,5.0,3.0,14.0,10.0,16.0,13.0,21.0,5.0,29.0,6.0,47.0,1.0,9.0,4.0,20.0,5.0,9.0,4.0,,13.0,13.0,0.6190476190476191,0.07377049180327869,0.014285714285714285,0.011730205278592375,0.01,0.020618556701030927,0.049738219895287955,0.21052631578947367,0.2222222222222222,,0.13513513513513514,0.43243243243243246,0.625,1.0,0.1076923076923077,0.21428571428571427,,3.0,26.0,,1.0,0.05263157894736842,3.0,9.0,,,,1.0,,1.0,,,,,0.6,1.0,1.0,,True
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,57344.0,956,-18.0,1809,1811,487,490,201,3620,62.0,111,5.0,8.0,10.0,23.0,27.0,57,4.0,14.0,28.0,77.0,10.0,23.0,107,223,32.0,91.0,49.0,359,1988,11.0,20.0,31.0,18.0,41.0,10.0,25.0,91,24.0,190.0,45.0,77.0,28.0,20.0,120,33.0,153,19.0,45.0,48.0,339,6.0,5.0,27.0,59,88,11,99,22.0,9.0,13.0,44.0,27.0,22.0,4.0,66.0,4.0,16.0,32,79,1.0,4.0,83.0,3.0,24.0,58.0,21.0,4.0,,2.0,4.0,1.0,,91,487,12.0,0.11214953271028037,0.11214953271028037,0.46875,0.3516483516483517,0.4,0.3516483516483517,0.4798206278026906,0.55,0.43902439024390244,0.49363057324840764,0.6739130434782609,0.5,0.5294985250737463,0.6739130434782609,0.56875,0.2898089171974522,0.08968609865470852,0.16216216216216217,19.81409001956947,0.6666666666666666,0.08952959028831563,0.007886435331230283,0.1323529411764706,0.028169014084507043,0.0996523754345307,0.012987012987012988,0.016304347826086956,0.0035335689045936395,0.018518518518518517,0.06880733944954129,0.04,0.14937759336099585,0.12987012987012986,0.14,0.25,0.3535031847133758,0.5585585585585585,0.6666666666666666,0.12903225806451613,0.18152866242038215,0.47368421052631576,0.47368421052631576,0.14814814814814814,0.044585987261146494,0.2857142857142857,0.2857142857142857,1.0,0.24522292993630573,0.36363636363636365,0.36363636363636365,0.39285714285714285,0.34782608695652173,0.625,0.2,0.3484848484848485,0.43478260869565216,0.3484848484848485,0.43478260869565216,0.643312101910828,0.36363636363636365,0.5020356230031948,0.43888823529411763,0.4834284615384614,0.06422018348623854,0.08898305084745763,0.08635097493036212,0.25348189415041783,6.910762331838567,25.363736263736264,0.26920950801547816,18.0,55.0,,,2.0,3.0,3.0,3.0,3.0,,25.0,,27.0,,2.0,3.0,10.0,3.0,17.0,8.0,,12.0,12.0,1.0,0.03773584905660377,,0.005988023952095809,0.058823529411764705,0.019867549668874173,0.1751592356687898,0.32727272727272727,0.33962264150943394,,,0.13043478260869565,1.0,0.3333333333333333,0.030303030303030304,,,,14.0,,2.0,0.03636363636363636,,51.0,,,,,,,,,,,,,,,True
2400,1610612742,Drew Gooden,Drew Gooden,2400,DAL,47636.0,794,-86.0,1517,1523,440,472,162,3040,67.0,127,28.0,66.0,20.0,34.0,14.0,43,,,,3.0,,2.0,116,244,,3.0,67.0,299,1704,31.0,78.0,73.0,26.0,59.0,,2.0,79,128.0,104.0,,2.0,,18.0,16,5.0,21,3.0,9.0,6.0,47,11.0,84.0,41.0,86,149,99,248,22.0,14.0,8.0,18.0,10.0,21.0,3.0,39.0,1.0,13.0,64,104,7.0,8.0,76.0,10.0,8.0,85.0,43.0,40.0,32.0,7.0,40.0,22.0,3.0,79,440,8.0,0.5517241379310345,0.6881720430107527,,,,,0.47540983606557374,0.3974358974358974,0.4406779661016949,0.46963562753036436,0.3924050632911392,0.4262295081967213,0.5245614035087719,0.4294117647058823,0.5197368421052632,0.012145748987854251,0.07377049180327869,0.10236220472440945,18.95845523698069,0.46153846153846156,0.16195856873822975,0.15053763440860216,0.2611464968152866,0.07142857142857142,0.18459302325581395,0.13342696629213482,0.21428571428571427,0.11063829787234042,0.06896551724137931,0.13793103448275862,0.18471337579617833,0.165,0.2608695652173913,0.2619047619047619,0.55,0.5141700404858299,0.5275590551181102,0.5877192982456141,0.5373134328358209,0.17408906882591094,0.32558139534883723,0.32558139534883723,0.7142857142857143,,,,,0.012145748987854251,,,,0.8354430379746836,0.42424242424242425,0.07142857142857142,0.5573770491803278,0.5882352941176471,0.03278688524590164,,0.5263157894736842,,0.4965522448979592,0.5566267605633802,0.5025779661016949,0.15302491103202848,0.15467625899280577,0.24414715719063546,0.26421404682274247,5.877049180327869,36.46666666666667,0.2900461437046803,35.0,74.0,,,,,1.0,,1.0,11.0,27.0,46.0,1.0,4.0,22.0,15.0,2.0,4.0,8.0,9.0,,4.0,4.0,,0.39285714285714285,0.14285714285714285,0.14792899408284024,0.07894736842105263,0.13636363636363635,0.29959514170040485,0.47297297297297297,0.5072463768115942,0.5142857142857142,,0.012658227848101266,,,,,,1.0,2.0,,1.0,0.06756756756756757,,,,,,,,1.0,2.0,,,,,,,2.0,True
2679,1610612742,Matt Carroll,Matt Carroll,2679,DAL,1414.0,24,3.0,46,44,29,25,7,90,,1,,1.0,,,1.0,1,1.0,2.0,,1.0,,1.0,1,2,1.0,3.0,,5,46,,1.0,,1.0,1.0,1.0,2.0,5,,2.0,3.0,1.0,,,1,,1,,1.0,,2,1.0,1.0,,2,3,2,5,,,,1.0,,,,1.0,1.0,1.0,3,4,,,,,,,,,,,,,,5,29,,,,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,,1.0,0.5,,0.8333333333333334,0.5,,0.8333333333333334,0.6,,,11.320754716981131,1.0,0.18181818181818182,0.06666666666666667,,0.125,0.1111111111111111,0.08695652173913043,0.125,,0.14285714285714285,0.25,0.25,,,,,0.2,,,,0.2,1.0,1.0,,0.4,0.5,0.5,1.0,0.2,,,,1.0,,,,,0.3333333333333333,,0.8,,0.49135,0.5251,0.43463333333333337,,,,1.0,7.25,23.433333333333334,0.6304347826086957,,,,1.0,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,True
2743,1610612742,Kris Humphries,Kris Humphries,2743,DAL,15989.0,266,-27.0,506,505,121,121,66,1011,21.0,41,3.0,14.0,3.0,7.0,13.0,35,,,,,,,39,89,,,19.0,97,566,4.0,18.0,13.0,3.0,13.0,,,12,56.0,22.0,,,,8.0,6,,6,,1.0,3.0,12,7.0,22.0,15.0,28,50,29,79,4.0,2.0,2.0,5.0,1.0,8.0,1.0,13.0,1.0,4.0,17,35,4.0,4.0,37.0,4.0,4.0,34.0,16.0,11.0,9.0,2.0,11.0,6.0,2.0,12,121,5.0,0.717948717948718,0.8,,,,,0.43820224719101125,0.2222222222222222,0.23076923076923078,0.43820224719101125,0.2222222222222222,0.23076923076923078,0.46634615384615385,0.29545454545454547,0.3157894736842105,,0.0898876404494382,0.14634146341463414,20.0,0.38461538461538464,0.17073170731707318,0.12021857923497267,0.28846153846153844,0.11666666666666667,0.19907407407407407,0.11934156378600823,0.12698412698412698,0.09210526315789473,0.08,0.18181818181818182,0.125,0.19672131147540983,0.3157894736842105,0.21428571428571427,0.5454545454545454,0.4606741573033708,0.5121951219512195,0.6,0.8095238095238095,0.39325842696629215,0.37142857142857144,0.37142857142857144,0.6923076923076923,,,,,,,,,0.7777777777777778,0.21428571428571427,,0.5384615384615384,0.42857142857142855,,,0.4606741573033708,,0.4824404494382022,0.5462846153846154,0.48610000000000003,0.16,0.16,0.13402061855670103,0.12371134020618557,8.247191011235955,,0.2391304347826087,5.0,13.0,,,,,,,,5.0,6.0,8.0,2.0,,7.0,2.0,,1.0,4.0,5.0,,4.0,3.0,,0.4375,,0.1590909090909091,0.3,0.047619047619047616,0.14606741573033707,0.38461538461538464,0.45454545454545453,0.4,,,,,,,,,,,,0.15384615384615385,,,,,,,,,,,,,,,,,True
956,1610612742,Erick Dampier,Erick Dampier,956,DAL,43104.0,718,95.0,1361,1358,460,367,168,2719,61.0,95,27.0,39.0,14.0,24.0,2.0,2,1.0,1.0,,2.0,,2.0,69,110,1.0,3.0,31.0,172,1429,29.0,43.0,65.0,17.0,28.0,1.0,3.0,49,76.0,62.0,3.0,1.0,,14.0,9,9.0,18,6.0,,9.0,45,9.0,67.0,29.0,95,141,76,217,7.0,1.0,6.0,13.0,8.0,17.0,1.0,30.0,1.0,10.0,49,81,8.0,6.0,41.0,9.0,1.0,47.0,19.0,38.0,21.0,16.0,38.0,20.0,1.0,49,460,6.0,0.5507246376811594,0.8636363636363636,1.0,0.3333333333333333,0.3333333333333333,0.5,0.6272727272727273,0.6744186046511628,0.6071428571428571,0.6238938053097345,0.6744186046511628,0.5967741935483871,0.6370370370370371,0.6770833333333334,0.6125,0.02654867256637168,0.12727272727272726,0.1368421052631579,10.65891472868217,0.43333333333333335,0.1926977687626775,0.1401673640167364,0.17575757575757575,0.055900621118012424,0.1884498480243161,0.1189358372456964,0.16,0.09644670050761421,0.05084745762711865,0.21379310344827587,0.1958041958041958,0.17560975609756097,0.1935483870967742,0.12195121951219512,0.5263157894736842,0.8407079646017699,0.6421052631578947,0.7439024390243902,0.5901639344262295,0.017699115044247787,1.0,1.0,0.5,0.008849557522123894,1.0,1.0,1.0,0.017699115044247787,,,,0.9069767441860465,0.6923076923076923,0.07407407407407407,0.7741935483870968,0.5833333333333334,0.06451612903225806,,0.8672566371681416,,0.5717209821428572,0.5773263157894736,0.5629216666666667,0.14728682170542637,0.15079365079365079,0.37790697674418605,0.28488372093023256,1.3327272727272728,42.9,0.33798677443056574,6.0,13.0,,1.0,1.0,,,,,7.0,12.0,50.0,,,17.0,7.0,4.0,3.0,5.0,3.0,,6.0,6.0,,0.3090909090909091,,0.1794871794871795,0.06976744186046512,0.25925925925925924,0.11504424778761062,0.46153846153846156,0.5,0.16666666666666666,,,,,0.03225806451612903,1.0,,1.0,3.0,1.0,1.0,0.07692307692307693,,,,,,,,2.0,1.0,,,,,,,,True
