EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Corner3Assists,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,HeaveAttempts,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,ShortMidRangePctBlocked,SecondChanceAtRimPctAssisted,PtsUnassisted3s,StepOutOfBoundsTurnovers,Clear Path Fouls,PenaltyCorner3FGM,PenaltyCorner3Accuracy,on,SecondChanceCorner3FGA,Blocked3s,BlockedArc3,BlockedLongMidRange,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,Corner3PctBlocked
101118,1610612758,Sean May,Sean May,101118,SAC,19867.0,331,11.0,631,629,197.0,246.0,77,1260,6.0,18.0,3.0,10.0,2.0,8.0,11.0,18.0,34.0,71.0,1.0,3.0,3.0,51.0,107.0,4.0,21.0,123.0,677,7.0,19.0,6.0,20.0,16.0,35.0,3.0,13.0,45.0,74.0,28.0,6.0,3.0,9.0,14.0,3.0,17.0,3.0,8.0,1.0,5.0,37.0,6.0,13.0,1.0,6.0,37.0,7.0,50.0,20.0,70.0,2.0,12.0,8.0,4.0,10.0,1.0,6.0,9.0,4.0,1.0,19.0,2.0,5.0,31.0,46.0,4.0,3.0,30.0,6.0,7.0,32.0,2.0,13.0,4.0,7.0,5.0,2.0,7.0,4.0,1.0,2.0,2.0,45.0,197.0,4.0,4.0,0.7254901960784313,0.7708333333333334,0.4766355140186916,0.3684210526315789,0.45714285714285713,0.4594594594594595,0.3684210526315789,0.42105263157894735,0.4880952380952381,0.4166666666666667,0.4787234042553192,0.036036036036036036,0.08411214953271028,0.5,20.027624309392266,0.5263157894736842,0.30434782608695654,0.04,0.16371681415929204,0.05726872246696035,0.09090909090909091,0.0967741935483871,0.14726027397260275,0.0657439446366782,0.06756756756756757,0.14,0.009708737864077669,0.0851063829787234,0.13333333333333333,0.15151515151515152,0.12857142857142856,0.2,0.061224489795918366,0.17647058823529413,0.04,0.5714285714285714,0.16216216216216217,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.16216216216216217,0.6111111111111112,0.6111111111111112,0.2727272727272727,0.6396396396396397,0.4788732394366197,0.4788732394366197,0.9705882352941176,0.009009009009009009,0.02702702702702703,0.5263157894736842,0.3,0.21052631578947367,0.25,0.07894736842105263,0.1981981981981982,0.4275288288288288,0.5029285714285715,0.4365592105263158,0.10655737704918032,0.11016949152542373,0.16260162601626016,0.36585365853658536,13.934579439252332,24.725,0.312202852614897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
101128,1610612758,Francisco Garcia,Francisco Garcia,101128,SAC,6502.0,108,30.0,205,208,70.0,68.0,25,413,4.0,7.0,1.0,2.0,2.0,2.0,1.0,3.0,6.0,10.0,4.0,7.0,3.0,11.0,20.0,11.0,7.0,41.0,205,2.0,4.0,,7.0,4.0,4.0,5.0,,11.0,14.0,8.0,2.0,7.0,2.0,5.0,1.0,6.0,,,1.0,4.0,13.0,,2.0,,3.0,10.0,,13.0,2.0,15.0,1.0,1.0,,1.0,1.0,2.0,,3.0,1.0,,4.0,,2.0,1.0,4.0,,,7.0,,,8.0,1.0,4.0,,6.0,3.0,3.0,6.0,4.0,,,,11.0,70.0,,,0.6363636363636364,0.7,0.55,0.5,1.0,0.5483870967741935,0.7,0.6111111111111112,0.5882352941176471,0.7,0.6111111111111112,0.3548387096774194,0.1,0.2857142857142857,16.239316239316242,0.25,,,0.12195121951219512,0.025974025974025976,0.14285714285714285,,0.1262135922330097,0.02127659574468085,0.10526315789473684,,,,,0.10344827586206896,0.11538461538461539,0.14814814814814814,0.13333333333333333,0.16666666666666666,0.07142857142857142,0.6666666666666666,0.22580645161290322,0.5714285714285714,0.8,0.25,0.0967741935483871,0.3333333333333333,0.3333333333333333,,0.3225806451612903,0.6,0.6,1.0,0.12903225806451613,0.22580645161290322,0.4,0.5,0.2222222222222222,1.0,0.3333333333333333,0.5806451612903226,0.5192548387096775,0.49922500000000003,0.5957833333333333,0.11764705882352941,0.17391304347826086,0.17073170731707318,0.2682926829268293,11.405,24.245454545454546,0.34146341463414637,1.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,12.0,3.0,1.0,1.0,1.0,0.36363636363636365,1.0,0.2,0.36363636363636365,0.25,0.25,1.0,0.42857142857142855,0.42857142857142855,1.0,0.2,1.0,1.0,0.2222222222222222,0.3333333333333333,0.42857142857142855,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201150,1610612758,Spencer Hawes,Spencer Hawes,201150,SAC,681.0,11,-10.0,19,21,6.0,8.0,2,40,,,,,,,1.0,2.0,,,,1.0,,1.0,2.0,1.0,,2.0,30,,,,,,1.0,,,,,2.0,,1.0,,2.0,,2.0,,1.0,,1.0,4.0,,,,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,14.285714285714286,,,,0.18181818181818182,,,,0.18181818181818182,,,,,,,,0.25,0.2,,,,,,,,,0.6666666666666666,0.5,0.5,,,,,,,0.3333333333333333,,,,,,0.3333333333333333,0.44329999999999997,,0.345,,,,,9.75,24.4,0.3157894736842105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201187,1610612758,Dominic McGuire,Dominic McGuire,201187,SAC,629.0,10,-5.0,17,22,10.0,17.0,2,39,,1.0,,,,1.0,,,,,,,,,1.0,,,,25,,,,,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,2.0,,1.0,,,1.0,,1.0,1.0,2.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,10.0,1.0,,,0.25,0.2,,,0.2,0.14285714285714285,,,1.0,,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,0.7462,,0.7462,,,,,1.0,,0.5882352941176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201956,1610612758,Omri Casspi,Omri Casspi,201956,SAC,7317.0,122,1.0,236,229,77.0,84.0,36,465,7.0,12.0,1.0,4.0,1.0,4.0,4.0,13.0,4.0,8.0,1.0,7.0,3.0,15.0,33.0,8.0,5.0,38.0,247,4.0,10.0,1.0,9.0,5.0,13.0,3.0,3.0,13.0,16.0,14.0,,5.0,1.0,3.0,1.0,4.0,1.0,2.0,,1.0,9.0,3.0,3.0,,7.0,6.0,2.0,15.0,6.0,21.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,7.0,1.0,3.0,1.0,3.0,,1.0,11.0,2.0,,9.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,13.0,77.0,,1.0,0.5333333333333333,0.5333333333333333,0.45454545454545453,0.4,0.38461538461538464,0.4024390243902439,0.4,0.3125,0.4222222222222222,0.4090909090909091,0.3611111111111111,0.1951219512195122,0.030303030303030304,,18.705035971223023,0.42857142857142855,0.2857142857142857,,0.07792207792207792,0.03296703296703297,0.25925925925925924,0.12,0.125,0.05172413793103448,0.037037037037037035,,0.05128205128205128,0.09090909090909091,0.3333333333333333,,0.08,0.10526315789473684,0.2857142857142857,0.16666666666666666,0.05,0.5,0.2926829268292683,0.5833333333333334,0.5833333333333334,0.5714285714285714,0.3170731707317073,0.3076923076923077,0.3333333333333333,0.5,0.1951219512195122,0.5,0.5,0.5,0.024390243902439025,0.17073170731707318,0.4,0.25,0.25,0.25,0.1875,0.4878048780487805,0.48789615384615376,0.49037499999999995,0.48236249999999997,0.09090909090909091,0.1111111111111111,0.23684210526315788,0.34210526315789475,7.666666666666666,32.2375,0.326271186440678,1.0,,,,,,1.0,,,,3.0,,,,1.0,0.125,,,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,2.0,1.0,1.0,0.07692307692307693,1.0,,,,,,True,,,,,,,,,,,,,,,,
201171,1610612758,Carl Landry,Carl Landry,201171,SAC,3846.0,64,8.0,123,119,62.0,47.0,13,242,5.0,10.0,2.0,2.0,2.0,4.0,,,5.0,7.0,,,,10.0,17.0,,10.0,30.0,125,2.0,2.0,,4.0,5.0,8.0,,7.0,17.0,12.0,8.0,4.0,,4.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,9.0,,3.0,,1.0,8.0,,9.0,3.0,12.0,,2.0,1.0,1.0,,,,3.0,,1.0,3.0,,,2.0,7.0,,2.0,12.0,1.0,,13.0,,5.0,1.0,1.0,1.0,,1.0,1.0,,,,17.0,62.0,,1.0,0.6,0.75,0.5882352941176471,1.0,0.625,0.5882352941176471,1.0,0.625,0.6304347826086957,1.0,0.7272727272727273,,0.23529411764705882,0.4,18.705035971223023,,,,0.17391304347826086,0.06976744186046512,0.08333333333333333,,0.15517241379310345,0.05454545454545454,0.06666666666666667,0.2222222222222222,,,,0.21428571428571427,0.14285714285714285,0.16666666666666666,0.1,,,1.0,0.5882352941176471,0.5,0.8333333333333334,0.4,,,,,0.4117647058823529,0.7142857142857143,0.7142857142857143,0.8,,,1.0,1.0,0.5,0.5,,0.5882352941176471,0.5119529411764705,0.6221,0.5009250000000001,0.22727272727272727,0.22727272727272727,0.13333333333333333,0.5666666666666667,7.158823529411764,,0.5040650406504065,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201574,1610612758,Jason Thompson,Jason Thompson,201574,SAC,7372.0,123,-18.0,231,231,36.0,66.0,26,462,8.0,12.0,4.0,6.0,,,4.0,9.0,9.0,14.0,,1.0,,21.0,35.0,1.0,5.0,47.0,265,6.0,8.0,,12.0,4.0,7.0,,,8.0,30.0,12.0,8.0,,2.0,8.0,6.0,14.0,3.0,2.0,2.0,4.0,34.0,3.0,6.0,,3.0,14.0,,17.0,9.0,26.0,3.0,1.0,,1.0,,,,2.0,,,2.0,1.0,,10.0,19.0,1.0,2.0,10.0,,1.0,9.0,1.0,5.0,,2.0,2.0,,2.0,1.0,,,,8.0,36.0,2.0,,0.7142857142857143,0.8823529411764706,0.6,0.75,0.5714285714285714,0.5833333333333334,0.75,0.5714285714285714,0.5875,0.75,0.5714285714285714,0.027777777777777776,0.05714285714285714,,16.153846153846153,,,,0.19444444444444445,0.06976744186046512,0.14285714285714285,0.15789473684210525,0.1827956989247312,0.08571428571428572,0.19230769230769232,,0.025,0.2,,0.1111111111111111,0.21739130434782608,0.22580645161290322,0.23076923076923078,,0.25,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.625,0.25,0.4444444444444444,0.5714285714285714,0.5,0.3888888888888889,0.6428571428571429,0.6428571428571429,0.8888888888888888,,0.027777777777777776,0.75,0.6666666666666666,,,,0.3611111111111111,0.46397428571428573,0.5640714285714286,0.39484285714285716,0.125,0.1282051282051282,0.2553191489361702,0.1702127659574468,9.017142857142858,55.9,0.15584415584415584,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,1.0,,,0.2222222222222222,0.25,,,,,,True,,,,,,,,,,,,,,,,
202066,1610612758,Garrett Temple,Garrett Temple,202066,SAC,466.0,8,2.0,16,18,10.0,7.0,5,34,,,,,,,1.0,1.0,,1.0,,,,1.0,2.0,,2.0,4.0,19,,,,,,1.0,,,,,2.0,,,,1.0,,1.0,,,,1.0,2.0,,,,1.0,,,1.0,,1.0,,1.0,,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,,,1.0,,,2.0,,1.0,,,,,,,,,,,10.0,,,,,0.5,,,0.5,,,0.6666666666666666,,,,,,19.047619047619047,1.0,,,,,1.0,,0.2,,,,,,,,,,,1.0,,,,,,,0.5,1.0,1.0,,0.5,,,,,,,,,,,,0.3601,,0.347,0.3333333333333333,0.3333333333333333,,,17.5,,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201590,1610612758,Donte Greene,Donte Greene,201590,SAC,6741.0,112,24.0,228,223,98.0,105.0,22,451,6.0,8.0,1.0,2.0,2.0,2.0,3.0,8.0,4.0,11.0,2.0,9.0,2.0,13.0,27.0,11.0,3.0,44.0,210,2.0,4.0,,4.0,4.0,9.0,2.0,,11.0,12.0,14.0,2.0,9.0,4.0,2.0,,2.0,,,,2.0,4.0,1.0,5.0,,3.0,6.0,2.0,11.0,6.0,17.0,,4.0,2.0,2.0,3.0,,2.0,4.0,1.0,1.0,7.0,,,4.0,8.0,,2.0,6.0,,1.0,4.0,,1.0,1.0,3.0,2.0,1.0,3.0,2.0,,,,11.0,98.0,1.0,,0.46153846153846156,0.5,0.48148148148148145,0.5,0.4444444444444444,0.5394736842105263,0.4,0.5,0.55,0.4,0.5,0.2894736842105263,0.14814814814814814,0.25,18.503937007874015,0.42857142857142855,0.2222222222222222,,0.07142857142857142,0.05952380952380952,0.10344827586206896,0.05555555555555555,0.07964601769911504,0.058823529411764705,0.1,0.05555555555555555,0.043478260869565216,0.09090909090909091,,0.03333333333333333,0.08333333333333333,0.1,0.08333333333333333,0.2,,0.6666666666666666,0.21052631578947367,0.75,1.0,0.6666666666666666,0.21052631578947367,0.375,0.5,,0.2894736842105263,0.36363636363636365,0.36363636363636365,0.5,0.05263157894736842,0.23684210526315788,0.4,0.5,0.18181818181818182,1.0,0.18181818181818182,0.5,0.48891184210526306,0.4801,0.45831818181818185,0.02564102564102564,0.03571428571428571,0.09090909090909091,0.25,9.9,24.418181818181814,0.4298245614035088,1.0,,4.0,,1.0,1.0,5.0,,1.0,1.0,15.0,4.0,,,1.0,0.45454545454545453,,0.5,0.45454545454545453,0.5,0.5,1.0,0.4444444444444444,0.4444444444444444,1.0,0.2,,,,0.5,0.4444444444444444,,,,0.25,,,,,,,True,,,,,,,,,,,,,,,,
201936,1610612758,Tyreke Evans,Tyreke Evans,201936,SAC,11204.0,187,-42.0,347,352,82.0,121.0,41,699,20.0,41.0,2.0,2.0,3.0,11.0,1.0,5.0,6.0,20.0,,12.0,3.0,27.0,66.0,12.0,36.0,96.0,412,3.0,4.0,8.0,14.0,3.0,15.0,3.0,12.0,21.0,10.0,44.0,2.0,12.0,8.0,30.0,13.0,43.0,11.0,7.0,1.0,22.0,99.0,,3.0,1.0,4.0,15.0,,19.0,4.0,23.0,2.0,8.0,6.0,2.0,4.0,3.0,3.0,9.0,1.0,3.0,13.0,1.0,4.0,3.0,12.0,1.0,,30.0,1.0,,50.0,1.0,21.0,4.0,2.0,2.0,,2.0,2.0,,1.0,,21.0,82.0,1.0,4.0,0.18518518518518517,0.19230769230769232,0.4090909090909091,0.75,0.2,0.38461538461538464,0.75,0.25,0.46568627450980393,0.875,0.40384615384615385,0.15384615384615385,0.12121212121212122,0.17073170731707318,29.336734693877553,0.3076923076923077,,0.07692307692307693,0.12096774193548387,0.025210084033613446,0.13333333333333333,,0.12337662337662338,0.01948051948051948,0.02564102564102564,0.041666666666666664,0.017857142857142856,,,0.1111111111111111,0.07142857142857142,0.16363636363636364,0.125,0.16666666666666666,0.05,1.0,0.5256410256410257,0.4878048780487805,0.5882352941176471,0.2,0.0641025641025641,0.2,0.25,,0.2564102564102564,0.3,0.3,0.16666666666666666,,0.15384615384615385,0.5,1.0,0.6111111111111112,0.2727272727272727,0.16666666666666666,0.6794871794871795,0.5289576923076923,0.50705,0.5447500000000001,0.21428571428571427,0.2441860465116279,0.14583333333333334,0.21875,6.462121212121211,24.758333333333336,0.23631123919308358,,,2.0,,,1.0,2.0,,,1.0,3.0,2.0,2.0,1.0,0.5,0.16666666666666666,,0.3333333333333333,0.16666666666666666,,,,0.16666666666666666,0.16666666666666666,0.5,,,,,0.3333333333333333,0.16666666666666666,,,,0.2,,3.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,
