EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,SelfOReb,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,LongMidRangeFGM,SecondChanceFtPoints,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,ShootingFouls,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3FGA,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,ThreePtShootingFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,BlockedLongMidRange,OffCorner3ReboundPct,on,BadPassOutOfBoundsTurnovers,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,HeaveAttempts,Fg3aBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,OffensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LongMidRangePctBlocked,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedCorner3
101236,1610612745,Chuck Hayes,Chuck Hayes,101236,HOU,619.0,10.0,-3.0,19.0,19,12.0,8.0,2.0,38,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,22.0,1.0,1.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,4.0,12.0,0.5,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,12.5,1.0,0.3333333333333333,0.1,0.1666666666666666,0.2222222222222222,0.0833333333333333,0.1428571428571428,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,0.5336333333333333,0.6065,0.5336333333333333,0.5,1.0,2.1,0.631578947368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
200768,1610612745,Kyle Lowry,Kyle Lowry,200768,HOU,4448.0,74.0,-30.0,150.0,153,70.0,40.0,24.0,303,4.0,14.0,1.0,1.0,1.0,4.0,2.0,2.0,6.0,18.0,39.0,168.0,1.0,1.0,5.0,1.0,6.0,10.0,2.0,10.0,,5.0,7.0,2.0,16.0,1.0,1.0,6.0,1.0,8.0,1.0,9.0,1.0,1.0,10.0,70.0,0.1666666666666666,0.1666666666666666,0.3333333333333333,1.0,0.1666666666666666,0.4285714285714285,1.25,0.2666666666666666,0.5,1.25,0.3125,24.719101123595504,0.2,0.1176470588235294,0.0163934426229508,0.0625,0.1044776119402985,0.0120481927710843,0.0277777777777777,0.0555555555555555,0.1428571428571428,0.4,0.2857142857142857,0.4,0.0571428571428571,1.0,1.0,,0.5,1.0,0.2666666666666666,0.25,0.8857142857142857,0.5480414285714286,0.5849249999999999,0.5334533333333333,0.1282051282051282,0.2564102564102564,3.811111111111111,0.4666666666666667,2.0,1.0,1.0,5.0,16.0,1.0,1.0,2.0,9.0,6.0,17.0,9.0,1.0,1.0,2.0,9.0,2.0,12.0,6.0,16.0,5.0,4.0,2.0,2.0,3.0,1.0,5.0,2.0,1.0,1.0,5.0,1.0,4.0,1.0,1.0,9.0,1.0,10.0,2.0,5.0,1.0,1.0,0.6666666666666666,0.3529411764705882,1.0,0.2222222222222222,0.3529411764705882,0.4857142857142857,0.2222222222222222,0.2857142857142857,0.1538461538461538,0.15,0.0526315789473684,0.25,0.0571428571428571,0.0285714285714285,1.0,1.0,1.0,0.4571428571428571,0.3125,0.3125,0.6,1.0,0.5,1.0,1.0,0.6,0.2222222222222222,0.3125,0.131578947368421,0.238095238095238,25.405882352941177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
200839,1610612745,Mike Harris,Mike Harris,200839,HOU,4941.0,82.0,-30.0,166.0,169,79.0,47.0,29.0,335,6.0,14.0,3.0,6.0,4.0,7.0,2.0,5.0,10.0,26.0,25.0,181.0,3.0,7.0,8.0,7.0,13.0,14.0,12.0,8.0,2.0,2.0,3.0,1.0,7.0,9.0,3.0,8.0,,11.0,9.0,20.0,4.0,2.0,14.0,79.0,0.6,0.6666666666666666,0.3846153846153846,0.4285714285714285,0.5384615384615384,0.3703703703703703,0.4285714285714285,0.5384615384615384,0.4032258064516129,0.4444444444444444,0.5384615384615384,19.512195121951223,,0.1428571428571428,0.12,0.1764705882352941,0.1506849315068493,0.0909090909090909,0.0975609756097561,0.1818181818181818,,0.5185185185185185,0.4285714285714285,0.6,0.1851851851851851,0.4,0.5,0.5,0.8571428571428571,0.5,0.5384615384615384,0.5714285714285714,0.5555555555555556,0.4932018518518519,0.5121428571428572,0.5100230769230769,0.32,0.56,6.653846153846154,0.4759036144578313,7.0,,,,1.0,,,,,,1.0,5.0,,,,,,,,1.0,,5.0,1.0,1.0,1.0,1.0,5.0,,1.0,1.0,9.0,4.0,10.0,2.0,3.0,7.0,1.0,9.0,1.0,5.0,,,,,,,,0.037037037037037,0.1923076923076923,0.2857142857142857,0.1538461538461538,0.0952380952380952,0.0833333333333333,0.5,0.2592592592592592,,,,,0.037037037037037,,,,0.3333333333333333,,,,,,,0.1612903225806451,0.1666666666666666,24.5,2.0,2.0,2.0,4.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.4444444444444444,0.125,0.1666666666666666,0.3333333333333333,1.0,0.2857142857142857,0.2857142857142857,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
201166,1610612745,Aaron Brooks,Aaron Brooks,201166,HOU,1851.0,31.0,-15.0,58.0,61,23.0,24.0,12.0,119,1.0,2.0,,1.0,,,,2.0,2.0,8.0,13.0,72.0,,2.0,1.0,1.0,5.0,6.0,,4.0,,4.0,5.0,1.0,11.0,2.0,1.0,1.0,,2.0,3.0,5.0,,,6.0,23.0,,,0.25,,0.2,0.4166666666666667,,0.4166666666666667,0.4642857142857143,0.125,0.4285714285714285,18.987341772151897,,0.0769230769230769,0.0606060606060606,0.125,0.0952380952380952,0.0789473684210526,,0.2,,0.1666666666666666,0.5,0.5,0.1666666666666666,,,,0.3333333333333333,,,,0.5,0.4804833333333333,0.5053,0.4284,0.0769230769230769,0.4615384615384615,11.9,0.396551724137931,4.0,,1.0,2.0,3.0,,,1.0,1.0,2.0,4.0,3.0,,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,,1.0,,1.0,1.0,,,,,1.0,,5.0,,,5.0,,5.0,,,1.0,1.0,0.5,0.5,,1.0,0.5,0.3333333333333333,,,,,0.1428571428571428,,0.3333333333333333,0.0833333333333333,,,,0.25,0.6666666666666666,0.6666666666666666,0.5,,,,,0.1666666666666666,1.0,0.6666666666666666,0.0769230769230769,,24.025,1.0,1.0,,1.0,1.0,,,4.0,,,,,,,1.0,,1.0,0.125,0.1111111111111111,0.2,,0.25,0.25,,1.0,1.0,2.0,1.0,1.0,0.2,0.25,0.3333333333333333,0.2,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
201978,1610612745,Chase Budinger,Chase Budinger,201978,HOU,2841.0,47.0,-25.0,96.0,99,42.0,27.0,19.0,195,2.0,4.0,1.0,1.0,1.0,2.0,,,4.0,8.0,9.0,111.0,1.0,1.0,2.0,1.0,4.0,2.0,6.0,2.0,,,1.0,,3.0,1.0,2.0,1.0,,3.0,1.0,4.0,,,2.0,42.0,0.75,0.75,0.5,1.0,0.25,0.3636363636363636,1.0,0.2,0.4090909090909091,1.0,0.2,9.01639344262295,,0.0285714285714285,0.0212765957446808,0.2,0.0666666666666666,0.0163934426229508,0.0416666666666666,,,0.3636363636363636,0.5,0.6666666666666666,,,,,1.0,1.0,0.4,0.5,0.6363636363636364,0.5501,0.6902,0.53176,0.2222222222222222,0.2222222222222222,9.25,0.4375,4.0,,1.0,,2.0,,,,1.0,,3.0,1.0,,,,1.0,,,,2.0,,1.0,1.0,1.0,,,,,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,0.2727272727272727,0.125,0.25,,0.0833333333333333,,0.5,0.3636363636363636,0.0909090909090909,,,,0.1818181818181818,,,,,,,,0.2,,,0.0909090909090909,0.125,24.3,2.0,,,,,,,,,,,,,,1.0,,,,,0.4,,0.5,0.5,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2449,1610612745,Luis Scola,Luis Scola,2449,HOU,2253.0,38.0,-9.0,75.0,75,21.0,16.0,12.0,150,4.0,10.0,1.0,4.0,2.0,4.0,1.0,5.0,6.0,20.0,19.0,76.0,2.0,6.0,4.0,2.0,7.0,5.0,6.0,6.0,2.0,1.0,1.0,,2.0,4.0,2.0,6.0,1.0,9.0,5.0,14.0,2.0,,5.0,21.0,0.5,0.6,0.3,0.3333333333333333,0.2857142857142857,0.3,0.3333333333333333,0.2857142857142857,0.3958333333333333,0.3333333333333333,0.3571428571428571,25.531914893617024,0.3333333333333333,0.2,0.1142857142857142,0.3333333333333333,0.2222222222222222,0.108695652173913,0.125,,1.0,0.5,0.4,0.5,0.25,0.2,0.2,,0.6666666666666666,0.25,0.5714285714285714,0.5,0.5,0.493925,0.48358,0.5172285714285715,0.2105263157894736,0.2631578947368421,6.48,0.28,5.0,,,,,,,,,,,7.0,,,,,1.0,,,,,2.0,,,,,,,,,,,3.0,1.0,,6.0,1.0,9.0,1.0,5.0,,,,,,,,,0.1,0.2,0.2222222222222222,0.2666666666666666,,0.5,0.25,,,,,,,,,,,,,,,,0.2083333333333333,0.2083333333333333,,1.0,,2.0,,,,,2.0,,,,,,,,,,,0.1666666666666666,,,0.2,0.2,1.0,,,1.0,1.0,,0.0909090909090909,0.1,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2772,1610612745,Trevor Ariza,Trevor Ariza,2772,HOU,1129.0,19.0,,38.0,36,27.0,16.0,7.0,74,2.0,3.0,,,2.0,3.0,,2.0,2.0,5.0,7.0,36.0,,1.0,,2.0,4.0,7.0,2.0,2.0,,1.0,1.0,1.0,2.0,,2.0,3.0,,5.0,,5.0,1.0,,7.0,27.0,0.5,0.5,0.4,,0.5,0.3888888888888889,,0.5833333333333334,0.35,,0.5,23.404255319148938,,0.25,,0.4,0.2941176470588235,,,0.2,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.2222222222222222,,,,,,0.5,0.6666666666666666,0.7777777777777778,0.5508055555555555,0.3987,0.5878583333333333,,1.0,3.62,0.7105263157894737,,,,1.0,4.0,,,1.0,2.0,1.0,4.0,,,,1.0,2.0,,3.0,,4.0,1.0,2.0,,,,,1.0,,,,1.0,,3.0,,1.0,1.0,,2.0,,1.0,,,1.0,0.25,,0.5,0.25,0.4444444444444444,0.4,0.3333333333333333,0.2,0.5,,0.5,,,,,,0.4444444444444444,0.25,0.25,1.0,,,,,0.3333333333333333,0.5,0.25,0.1,0.1666666666666666,25.05,,,1.0,,,,,2.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2755,1610612745,Kevin Martin,Kevin Martin,2755,HOU,367.0,6.0,1.0,14.0,11,11.0,5.0,2.0,25,,,,,,,,1.0,,1.0,,13.0,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,11.0,,,,,,,,,,,,6.666666666666667,,,,,,,,,,,,,1.0,,,,,,,,,0.3932,,,,,11.7,0.7857142857142857,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
200756,1610612745,Hilton Armstrong,Hilton Armstrong,200756,HOU,889.0,15.0,2.0,28.0,28,18.0,12.0,6.0,56,1.0,3.0,1.0,2.0,1.0,3.0,,1.0,1.0,4.0,2.0,25.0,1.0,2.0,2.0,1.0,4.0,2.0,,2.0,2.0,2.0,2.0,,4.0,2.0,,,,,3.0,3.0,1.0,,2.0,18.0,,,0.25,0.5,0.25,0.25,0.5,0.25,0.2,0.5,0.25,20.588235294117645,,,0.1333333333333333,,,0.1176470588235294,0.1111111111111111,,,0.75,0.3333333333333333,0.5,0.25,,,,1.0,0.5,0.75,0.3333333333333333,0.75,0.537575,0.6141,0.537575,1.0,1.0,1.425,0.6428571428571429,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,2.0,,,,2.0,,4.0,,2.0,1.0,,2.0,,1.0,,,,,,,,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,0.2,0.2,,,,1.0,,,,,2.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,1.0,0.25,,,True,,,,,,,,,,,,,,,,,,,,,,,,
201966,1610612745,Jermaine Taylor,Jermaine Taylor,201966,HOU,2893.0,48.0,-16.0,98.0,103,47.0,25.0,17.0,201,5.0,14.0,1.0,5.0,3.0,8.0,,3.0,6.0,18.0,21.0,102.0,1.0,6.0,4.0,4.0,12.0,16.0,4.0,8.0,,2.0,2.0,,4.0,4.0,1.0,3.0,,4.0,6.0,10.0,2.0,1.0,16.0,47.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.3,0.1428571428571428,0.3076923076923077,0.3888888888888889,0.25,0.4444444444444444,24.59016393442623,,0.075,0.0975609756097561,0.1428571428571428,0.0851063829787234,0.1016949152542373,0.0833333333333333,0.1764705882352941,0.25,0.7,0.3571428571428571,0.5555555555555556,0.15,,,,0.7142857142857143,0.2,0.6153846153846154,0.375,0.8,0.5618375,0.5686916666666667,0.5490115384615385,0.1904761904761904,0.7619047619047619,2.311111111111112,0.4795918367346938,1.0,,,,2.0,,1.0,,1.0,,2.0,9.0,,1.0,,1.0,8.0,,,2.0,,7.0,,,2.0,1.0,1.0,,,1.0,3.0,1.0,3.0,,,10.0,1.0,15.0,1.0,4.0,4.0,3.0,,,,,,0.1,0.3888888888888889,0.3571428571428571,,,0.1428571428571428,0.2,0.05,,,,,0.1,,,,,0.1428571428571428,,,0.0769230769230769,,,0.1739130434782608,0.1904761904761904,24.3,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,,0.6666666666666666,0.6666666666666666,0.2857142857142857,,,1.0,1.0,1.0,1.0,,,,2.0,,0.1111111111111111,0.0625,,,,,1.0,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,
