EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,Offensive Fouls,OffAtRimReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,PenaltyAtRimAccuracy,SecondChanceFtPoints,PtsUnassisted3s,Fg3aBlocked,Arc3Assists,ShortMidRangeAssists,SelfOReb,Travels,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,OffensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,BlockedCorner3,3SecondViolations,on,3pt And 1 Free Throw Trips
200779,1610612746,Steve Novak,Steve Novak,200779,LAC,5559.0,93.0,-19.0,186.0,169,88.0,61,23.0,355,,,,,,,,5.0,7.0,3.0,6.0,,,3.0,6.0,3.0,13.0,,1.0,,5.0,5.0,7.0,6.0,19.0,3.0,31.0,218.0,1.0,1.0,,1.0,2.0,1.0,2.0,3.0,11.0,,11.0,10.0,,18.0,,,13.0,3.0,,1.0,2.0,3.0,,1.0,,8.0,,,,2.0,4.0,,6.0,,6.0,2.0,2.0,,1.0,,,,,1.0,,1.0,,1.0,4.0,7.0,,,1.0,,,3.0,,,,,,,11.0,88.0,2.0,,1.0,1.0,1.0,0.3157894736842105,,0.2727272727272727,0.3157894736842105,0.7142857142857143,1.0,0.5,0.5384615384615384,0.5,0.4230769230769231,0.5740740740740741,0.5,0.4230769230769231,0.7307692307692307,,,13.397129186602871,1.0,,,0.0625,,0.07407407407407407,,0.06593406593406594,,,,0.06451612903225806,0.07142857142857142,0.05263157894736842,0.1,,,,,,,,,0.2692307692307692,0.7142857142857143,0.7142857142857143,1.0,0.23076923076923078,0.5,0.5,1.0,0.5,0.23076923076923078,0.23076923076923078,1.0,,,,,,0.5,,,,0.46153846153846156,0.5,0.38461538461538464,,0.7307692307692307,0.23076923076923078,0.5218384615384616,0.5904,0.5339461538461538,0.037037037037037035,,0.06451612903225806,0.3548387096774194,20.12857142857143,24.49473684210526,0.4731182795698925,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,0.05,,,,True,
200783,1610612746,Craig Smith,Craig Smith,200783,LAC,26616.0,444.0,-15.0,837.0,824,252.0,272,114.0,1661,65.0,103.0,12.0,25.0,26.0,12.0,25.0,1.0,4.0,,,,,,,,2.0,,,,1.0,78.0,132.0,,2.0,47.0,203.0,897.0,13.0,28.0,,,37.0,17.0,34.0,,1.0,20.0,54.0,106.0,50.0,,18.0,,2.0,,14.0,18.0,7.0,25.0,,10.0,5.0,57.0,16.0,24.0,,14.0,39.0,6.0,59.0,40.0,99.0,13.0,8.0,5.0,13.0,,3.0,17.0,2.0,10.0,,30.0,4.0,4.0,43.0,83.0,,8.0,55.0,8.0,2.0,82.0,37.0,8.0,11.0,8.0,11.0,4.0,54.0,252.0,6.0,7.0,0.6794871794871795,0.7681159420289855,,,,,,0.5909090909090909,0.4642857142857143,0.5,0.582089552238806,0.4642857142857143,0.4857142857142857,0.5935672514619883,0.47435897435897434,0.5510204081632653,0.014925373134328358,0.10606060606060606,0.10679611650485436,20.636550308008214,0.43333333333333335,0.20689655172413793,,0.13402061855670103,0.08727272727272728,0.1206896551724138,0.13675213675213677,0.13022113022113022,0.10204081632653061,0.09473684210526316,0.12903225806451613,0.1267605633802817,0.08433734939759036,0.1678832116788321,0.10101010101010101,0.36363636363636365,0.7686567164179104,0.6310679611650486,0.7065217391304348,0.7076923076923077,0.1865671641791045,0.48,0.5454545454545454,0.029850746268656716,0.25,0.25,1.0,,,,,0.014925373134328358,,,,0.8928571428571429,0.48,,,,,,,0.7428571428571429,,,0.02857142857142857,,0.7835820895522388,,0.5490033582089551,0.5631736842105263,0.5310828571428572,0.22699386503067484,0.22981366459627328,0.18226600985221675,0.2660098522167488,2.0015151515151515,26.1,0.3010752688172043,13.0,13.0,0.0625,0.16666666666666666,0.5,0.5,11.0,,,7.0,3.0,2.0,2.0,8.0,,,,,,3.0,,2.0,,0.12,,,,0.11764705882352941,0.23529411764705882,0.04878048780487805,0.16666666666666666,,,,,True,
201628,1610612746,Bobby Brown,Bobby Brown,201628,LAC,308.0,5.0,-10.0,11.0,10,,6,3.0,21,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,2.0,14.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,,,0.5,,,0.5,,,23.076923076923077,1.0,,,,,,0.5,,0.25,,1.0,,,,,,,,,,,,,0.5,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,0.5,,0.4908,,,,,,,17.5,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2742,1610612746,Sebastian Telfair,Sebastian Telfair,2742,LAC,2149.0,36.0,-8.0,62.0,68,12.0,25,8.0,130,,,,,,1.0,1.0,,1.0,1.0,2.0,,,1.0,1.0,,5.0,,,,1.0,1.0,2.0,1.0,7.0,,5.0,71.0,,,,,,,,1.0,2.0,,3.0,,2.0,3.0,,,5.0,,,5.0,1.0,6.0,,4.0,1.0,13.0,,,,,2.0,,2.0,,2.0,,,,1.0,,1.0,2.0,,,,3.0,,,,5.0,,,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,3.0,12.0,1.0,1.0,,,1.0,0.14285714285714285,,0.5,0.14285714285714285,0.5,,,0.2777777777777778,,0.75,0.25,,0.5,0.7777777777777778,,,18.571428571428573,0.3333333333333333,,,0.09090909090909091,,,,0.0625,,,,0.3333333333333333,,,,1.0,,,,,0.1111111111111111,1.0,1.0,0.1111111111111111,,,,0.2222222222222222,0.5,0.5,1.0,0.5555555555555556,,,,,,,,,,,,,0.5,1.0,0.5,,0.7777777777777778,,0.4696,,0.513975,,,,0.6,14.35,26.12857142857143,0.1935483870967742,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,0.14285714285714285,,,,0.2,,,,,,,,,True,
2581,1610612746,Steve Blake,Steve Blake,2581,LAC,11488.0,191.0,-52.0,371.0,373,101.0,70,42.0,744,2.0,3.0,,,2.0,,2.0,3.0,12.0,4.0,10.0,1.0,1.0,1.0,3.0,8.0,16.0,,1.0,4.0,5.0,5.0,17.0,12.0,26.0,3.0,49.0,444.0,1.0,2.0,1.0,2.0,5.0,2.0,5.0,5.0,8.0,3.0,22.0,6.0,4.0,36.0,,,16.0,8.0,,19.0,12.0,31.0,4.0,9.0,6.0,74.0,1.0,,,3.0,16.0,,19.0,1.0,20.0,4.0,2.0,2.0,9.0,1.0,8.0,2.0,1.0,1.0,,11.0,2.0,3.0,1.0,7.0,,,9.0,,3.0,4.0,,2.0,,,,,22.0,101.0,2.0,2.0,0.6,0.6,1.0,0.46153846153846156,0.5,0.625,0.46153846153846156,0.29411764705882354,0.5,0.4,0.5348837209302325,0.625,0.7307692307692307,0.5444444444444444,0.625,0.7333333333333333,0.6046511627906976,,,13.238770685579194,0.8181818181818182,,,0.1322314049586777,,0.08108108108108109,0.01639344262295082,0.12025316455696203,0.0058823529411764705,,0.025,0.06666666666666667,0.10344827586206896,0.1774193548387097,0.07142857142857142,,0.06976744186046512,0.6666666666666666,0.6666666666666666,0.5,0.046511627906976744,,,0.27906976744186046,0.25,0.25,0.6666666666666666,0.23255813953488372,0.4,0.4,1.0,0.37209302325581395,0.5,0.5,1.0,,,0.25,1.0,1.0,0.25,,,0.15384615384615385,0.23076923076923078,0.3333333333333333,0.38461538461538464,0.8,0.6744186046511628,0.5,0.5074953488372094,0.41663333333333336,0.5023038461538462,,,0.10204081632653061,0.4489795918367347,14.535294117647059,24.63461538461538,0.2722371967654987,1.0,,,,,0.5,,,,8.0,4.0,,,,,,,,,,,,,,,,,,0.1111111111111111,,,,,,,True,
2566,1610612746,Travis Outlaw,Travis Outlaw,2566,LAC,11327.0,189.0,-12.0,361.0,359,64.0,77,45.0,720,4.0,5.0,,,,5.0,8.0,5.0,19.0,5.0,10.0,1.0,2.0,3.0,5.0,5.0,13.0,,,1.0,2.0,14.0,32.0,10.0,23.0,6.0,64.0,393.0,,1.0,1.0,2.0,5.0,3.0,5.0,4.0,7.0,2.0,20.0,10.0,18.0,24.0,,,13.0,5.0,,5.0,5.0,10.0,3.0,4.0,,25.0,2.0,1.0,,4.0,20.0,1.0,25.0,3.0,28.0,5.0,4.0,1.0,5.0,,3.0,1.0,,2.0,,6.0,,2.0,7.0,11.0,,,9.0,,,9.0,5.0,,5.0,2.0,5.0,2.0,20.0,64.0,1.0,,0.35714285714285715,0.35714285714285715,0.8,0.43478260869565216,0.5,0.5714285714285714,0.43478260869565216,0.4375,,0.6,0.5272727272727272,0.5,0.75,0.5423728813559322,0.625,0.7692307692307693,0.41818181818181815,,,15.853658536585368,0.8333333333333334,0.09090909090909091,,0.16129032258064516,0.008064516129032258,0.10256410256410256,0.05,0.147239263803681,0.018292682926829267,0.018867924528301886,0.07407407407407407,0.17647058823529413,0.06896551724137931,0.19672131147540983,0.09375,0.4,0.09090909090909091,0.8,0.8,0.5,0.14545454545454545,0.625,0.625,0.34545454545454546,0.2631578947368421,0.2631578947368421,0.2,0.18181818181818182,0.5,0.5,0.8,0.23636363636363636,0.38461538461538464,0.38461538461538464,0.8,,,0.6666666666666666,0.5,,,,,,0.4166666666666667,0.6,0.16666666666666666,0.5,0.509090909090909,0.38461538461538464,0.4842072727272727,0.472875,0.4797041666666666,0.0847457627118644,0.1388888888888889,0.078125,0.3125,13.378124999999999,24.595652173913045,0.1772853185595568,,,,,0.4,,2.0,6.0,,2.0,1.0,1.0,1.0,1.0,,,,,2.0,1.0,,,,,,,,,0.14285714285714285,0.03225806451612903,,,,,,True,
2400,1610612746,Drew Gooden,Drew Gooden,2400,LAC,32444.0,541.0,-94.0,1046.0,1052,180.0,156,118.0,2098,54.0,88.0,24.0,40.0,9.0,20.0,47.0,25.0,46.0,,,,,,,,,,,,,99.0,181.0,,,72.0,270.0,1204.0,29.0,52.0,,,69.0,7.0,17.0,,,17.0,31.0,106.0,92.0,,46.0,,,,13.0,11.0,6.0,17.0,1.0,9.0,1.0,40.0,21.0,41.0,1.0,21.0,71.0,10.0,102.0,63.0,165.0,9.0,6.0,3.0,19.0,6.0,12.0,19.0,2.0,7.0,,38.0,5.0,9.0,31.0,50.0,,3.0,57.0,2.0,,79.0,38.0,6.0,6.0,4.0,6.0,3.0,31.0,180.0,7.0,3.0,0.5353535353535354,0.6973684210526315,,,,,,0.5469613259668509,0.5576923076923077,0.4117647058823529,0.5469613259668509,0.5576923076923077,0.4117647058823529,0.6221198156682027,0.6052631578947368,0.5961538461538461,,0.0718232044198895,0.125,21.326616288832913,0.5,0.35714285714285715,0.05555555555555555,0.18783068783068782,0.11714285714285715,0.18421052631578946,0.1510791366906475,0.18699186991869918,0.12678936605316973,0.045454545454545456,0.16,0.14285714285714285,0.23809523809523808,0.19548872180451127,0.16853932584269662,0.5,0.4861878453038674,0.6136363636363636,0.7012987012987013,0.4444444444444444,0.2596685082872928,0.425531914893617,0.4444444444444444,0.2541436464088398,0.5434782608695652,0.5434782608695652,0.68,,,,,,,,,0.7692307692307693,0.6,,,,,,,0.5294117647058824,,,,,0.4861878453038674,,0.4971823204419889,0.530085,0.5003411764705882,0.18009478672985782,0.18009478672985782,0.25555555555555554,0.11481481481481481,6.866298342541437,,0.17208413001912046,5.0,4.0,0.22131147540983606,0.1282051282051282,0.6,0.5555555555555556,11.0,,,5.0,1.0,13.0,4.0,8.0,,,,,,2.0,,2.0,,0.0425531914893617,,,,0.08333333333333333,0.24,0.18840579710144928,0.08333333333333333,,2.0,,3.0,True,
2416,1610612746,Kareem Rush,Kareem Rush,2416,LAC,1438.0,24.0,,47.0,46,27.0,18,7.0,93,1.0,2.0,,,2.0,,,,1.0,,,,,,,,1.0,,1.0,,1.0,1.0,3.0,,1.0,,2.0,45.0,,,,1.0,,1.0,3.0,,1.0,,2.0,2.0,,,,,1.0,,1.0,2.0,,2.0,,1.0,,4.0,,,,1.0,1.0,,2.0,,2.0,2.0,2.0,,1.0,,,,,1.0,,1.0,,1.0,2.0,2.0,,,,,,,,,2.0,2.0,2.0,,2.0,27.0,,,1.0,1.0,,,,,,0.3333333333333333,,0.3333333333333333,0.25,,0.25,0.25,,0.25,0.25,0.3333333333333333,0.5,8.928571428571427,1.0,,,0.07692307692307693,,0.1,,0.08695652173913043,,,,0.14285714285714285,,,0.125,,0.5,0.5,1.0,1.0,,,,0.25,,,,,,,,0.25,,,,,,,,,1.0,,,0.5,,,0.25,,0.75,,0.5682375,0.54345,0.5682375,,,,1.0,4.966666666666667,24.9,0.574468085106383,1.0,,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,
1729,1610612746,Ricky Davis,Ricky Davis,1729,LAC,16331.0,272.0,-14.0,501.0,511,76.0,131,63.0,1012,3.0,5.0,,,3.0,2.0,7.0,23.0,48.0,2.0,5.0,,,,,6.0,14.0,2.0,2.0,,3.0,28.0,60.0,8.0,19.0,9.0,89.0,531.0,1.0,4.0,2.0,2.0,8.0,7.0,11.0,,3.0,2.0,16.0,30.0,26.0,18.0,,,14.0,6.0,1.0,22.0,6.0,28.0,3.0,13.0,6.0,62.0,1.0,4.0,,12.0,16.0,4.0,32.0,5.0,37.0,6.0,3.0,3.0,14.0,2.0,10.0,4.0,1.0,4.0,,18.0,2.0,,6.0,19.0,,1.0,15.0,,2.0,17.0,7.0,2.0,2.0,2.0,2.0,1.0,16.0,76.0,2.0,1.0,0.5357142857142857,0.5357142857142857,0.75,0.42105263157894735,1.0,,0.42105263157894735,0.4666666666666667,0.25,0.6363636363636364,0.5063291139240507,0.6666666666666666,0.5,0.5114942528735632,0.6666666666666666,0.5333333333333333,0.24050632911392406,0.016666666666666666,,18.356643356643357,0.7777777777777778,0.2857142857142857,,0.10738255033557047,0.021621621621621623,0.1518987341772152,0.021739130434782608,0.12280701754385964,0.021645021645021644,0.030303030303030304,0.02857142857142857,0.1282051282051282,0.07894736842105263,0.1111111111111111,0.15517241379310345,0.5,0.06329113924050633,0.6,0.6,0.6666666666666666,0.08860759493670886,0.2857142857142857,0.3333333333333333,0.6075949367088608,0.4791666666666667,0.4791666666666667,0.5217391304347826,0.06329113924050633,0.4,0.4,1.0,0.17721518987341772,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,,,0.3333333333333333,1.0,0.5,0.21428571428571427,,,0.21428571428571427,,0.3037974683544304,0.42857142857142855,0.4548769230769231,0.4923666666666666,0.4799576923076923,0.08235294117647059,0.10606060606060606,0.0898876404494382,0.1797752808988764,16.65,26.042105263157897,0.15169660678642716,2.0,,,,0.5,0.6666666666666666,,6.0,,3.0,3.0,,1.0,1.0,,,,,,,,,,0.14285714285714285,,,,0.03225806451612903,0.14285714285714285,,,,,,,False,
1730,1610612746,Brian Skinner,Brian Skinner,1730,LAC,4247.0,71.0,-1.0,124.0,130,19.0,41,21.0,254,1.0,5.0,,2.0,,2.0,5.0,1.0,3.0,,,,,,,,,,,,,4.0,13.0,,,2.0,10.0,134.0,,4.0,,,2.0,1.0,3.0,,,,2.0,8.0,,,,,,,1.0,,,,,,,,,4.0,,4.0,7.0,1.0,12.0,4.0,16.0,2.0,1.0,1.0,2.0,,1.0,4.0,,1.0,,6.0,1.0,1.0,5.0,11.0,,1.0,5.0,,1.0,2.0,1.0,,2.0,1.0,3.0,2.0,2.0,19.0,1.0,,1.0,1.0,,,,,,0.3076923076923077,,0.3333333333333333,0.3076923076923077,,0.3333333333333333,0.35714285714285715,0.2,0.3333333333333333,,0.07692307692307693,,13.333333333333334,0.3333333333333333,0.3333333333333333,,0.15555555555555556,0.08163265306122448,0.3333333333333333,,0.19298245614035087,0.06349206349206349,0.13043478260869565,,0.08333333333333333,0.13333333333333333,0.2222222222222222,0.2857142857142857,0.6666666666666666,0.38461538461538464,0.2,0.2,1.0,0.38461538461538464,0.4,0.5,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.5,,,,,,,,,,,,,0.38461538461538464,,0.4551076923076923,0.47350000000000003,0.426,0.07142857142857142,0.07142857142857142,0.2,0.2,7.3538461538461535,,0.1532258064516129,,3.0,,,1.0,,2.0,,,,,,,,,,1.0,,,1.0,,,,0.2,,,,0.08333333333333333,0.4,,,,,1.0,,False,
200776,1610612746,Mardy Collins,Mardy Collins,200776,LAC,20753.0,346.0,-81.0,656.0,662,123.0,184,86.0,1318,14.0,23.0,3.0,4.0,6.0,13.0,35.0,2.0,27.0,3.0,6.0,1.0,2.0,,1.0,1.0,7.0,,1.0,1.0,4.0,29.0,85.0,4.0,13.0,9.0,79.0,717.0,4.0,12.0,1.0,3.0,11.0,6.0,20.0,1.0,5.0,3.0,18.0,16.0,42.0,9.0,6.0,2.0,5.0,1.0,6.0,34.0,5.0,39.0,2.0,11.0,17.0,83.0,2.0,9.0,,10.0,20.0,,30.0,11.0,41.0,16.0,8.0,8.0,19.0,7.0,16.0,10.0,,3.0,,29.0,2.0,6.0,15.0,30.0,1.0,,19.0,2.0,4.0,16.0,7.0,2.0,1.0,,1.0,,18.0,123.0,3.0,2.0,0.27586206896551724,0.3076923076923077,0.75,0.3076923076923077,0.3333333333333333,0.2,0.36363636363636365,0.3411764705882353,0.3333333333333333,0.3,0.35714285714285715,0.36666666666666664,0.3,0.3761904761904762,0.36666666666666664,0.3333333333333333,0.1326530612244898,0.07058823529411765,0.043478260869565216,17.819148936170215,0.6551724137931034,,,0.09523809523809523,0.0379746835443038,0.13157894736842105,0.031746031746031744,0.1048951048951049,0.03666666666666667,0.04,0.022222222222222223,0.0967741935483871,0.06349206349206349,0.11764705882352941,0.1724137931034483,,0.23469387755102042,0.6086956521739131,0.6363636363636364,0.35714285714285715,0.35714285714285715,0.37142857142857144,0.3939393939393939,0.2755102040816326,0.07407407407407407,0.08333333333333333,,0.061224489795918366,0.5,0.5,0.6666666666666666,0.07142857142857142,0.14285714285714285,0.14285714285714285,1.0,0.26666666666666666,0.75,0.13333333333333333,0.5,,0.06666666666666667,,,0.24,0.04,,0.16,0.25,0.3673469387755102,0.2,0.4646171875,0.44447083333333337,0.47229347826086965,0.06796116504854369,0.07777777777777778,0.13924050632911392,0.22784810126582278,9.472941176470592,29.161538461538463,0.1875,3.0,1.0,0.0273972602739726,0.05555555555555555,0.23076923076923078,0.5,,3.0,,3.0,6.0,,2.0,2.0,,,,,,1.0,,,,0.05714285714285714,0.1111111111111111,,,0.046875,,,0.3333333333333333,,,,,False,
200779,1610612746,Steve Novak,Steve Novak,200779,LAC,16145.0,269.0,-66.0,528.0,538,166.0,219,48.0,1066,1.0,1.0,,,1.0,1.0,2.0,13.0,27.0,2.0,12.0,,,1.0,2.0,14.0,40.0,2.0,2.0,5.0,15.0,15.0,30.0,16.0,52.0,4.0,82.0,585.0,1.0,2.0,2.0,2.0,8.0,4.0,11.0,6.0,17.0,,26.0,28.0,2.0,48.0,,1.0,39.0,14.0,,1.0,2.0,3.0,1.0,1.0,,8.0,,1.0,,5.0,19.0,2.0,26.0,1.0,27.0,5.0,,5.0,,,,1.0,,,,1.0,,,11.0,14.0,,,9.0,1.0,4.0,6.0,,,2.0,2.0,2.0,,26.0,166.0,,,0.9333333333333333,0.9333333333333333,1.0,0.3076923076923077,1.0,0.35294117647058826,0.3137254901960784,0.5,0.5,0.36363636363636365,0.47560975609756095,1.0,0.4642857142857143,0.4759036144578313,1.0,0.4642857142857143,0.6341463414634146,,,14.482758620689655,,0.1,,0.12582781456953643,0.00625,0.06172839506172839,,0.10344827586206896,0.00425531914893617,,,0.15384615384615385,0.125,0.1016949152542373,0.04838709677419355,,0.012195121951219513,1.0,1.0,1.0,0.024390243902439025,0.5,0.5,0.32926829268292684,0.48148148148148145,0.48148148148148145,0.9230769230769231,0.14634146341463414,0.16666666666666666,0.16666666666666666,1.0,0.4878048780487805,0.35,0.35,1.0,,,,,,0.5,1.0,1.0,0.03571428571428571,0.07142857142857142,0.5,0.5357142857142857,0.3333333333333333,0.6463414634146342,0.358974358974359,0.4795283950617284,0.4285,0.46502037037037036,0.012048192771084338,,0.0975609756097561,0.3170731707317073,19.02,25.805769230769233,0.3143939393939394,1.0,,,,1.0,1.0,,,,1.0,,,,,3.0,1.0,,,,,,,,,,,,0.023255813953488372,0.10526315789473684,,,0.018867924528301886,,,,False,
200783,1610612746,Craig Smith,Craig Smith,200783,LAC,47300.0,788.0,-76.0,1454.0,1466,261.0,300,185.0,2920,116.0,181.0,19.0,35.0,21.0,27.0,60.0,4.0,19.0,1.0,2.0,,,,,,1.0,,,,1.0,147.0,260.0,1.0,3.0,85.0,382.0,1555.0,22.0,41.0,,,53.0,18.0,34.0,,1.0,16.0,52.0,190.0,104.0,3.0,24.0,,1.0,,31.0,38.0,21.0,59.0,4.0,16.0,20.0,139.0,11.0,46.0,,43.0,75.0,13.0,131.0,57.0,188.0,20.0,8.0,12.0,23.0,4.0,9.0,35.0,1.0,14.0,2.0,58.0,4.0,6.0,58.0,111.0,,11.0,105.0,8.0,14.0,126.0,66.0,2.0,13.0,9.0,14.0,7.0,52.0,261.0,8.0,2.0,0.6462585034013606,0.7037037037037037,1.0,0.3333333333333333,,,0.3333333333333333,0.5653846153846154,0.5365853658536586,0.5294117647058824,0.564638783269962,0.5365853658536586,0.5142857142857142,0.593167701863354,0.5520833333333334,0.5531914893617021,0.011406844106463879,0.11923076923076924,0.1270718232044199,22.619047619047617,0.39655172413793105,0.22413793103448276,,0.15889830508474576,0.09019607843137255,0.23369565217391305,0.06666666666666667,0.1798780487804878,0.08444444444444445,0.09523809523809523,0.05737704918032787,0.1564625850340136,0.17355371900826447,0.15196078431372548,0.21739130434782608,0.5,0.688212927756654,0.6408839779005525,0.7341772151898734,0.6724137931034483,0.22813688212927757,0.45,0.5094339622641509,0.07224334600760456,0.21052631578947367,0.2222222222222222,0.75,0.0076045627376425855,0.5,0.5,1.0,0.0038022813688212928,,,,0.8536585365853658,0.5428571428571428,,,,,,,0.6,,,0.02857142857142857,,0.6996197718631179,,0.5223671755725192,0.5436371428571429,0.518114705882353,0.20625,0.2082018927444795,0.1387434554973822,0.13612565445026178,3.3699999999999997,28.0,0.17950481430536452,14.0,13.0,0.09248554913294797,0.09302325581395349,0.5185185185185185,0.6666666666666666,9.0,,,17.0,2.0,4.0,9.0,9.0,,,1.0,1.0,,4.0,,4.0,,0.11666666666666667,0.05263157894736842,,,0.07547169811320754,0.2826086956521739,0.04938271604938271,0.2631578947368421,,,,2.0,False,
