EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Clear Path Fouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,ThreePtShootingFoulsDrawn,BlockedArc3,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveMakes,Technical Free Throw Trips,DefensiveGoaltends,3pt And 1 Free Throw Trips,on
101115,1610612747,Andrew Bynum,Andrew Bynum,101115,LAL,118631.0,1977.0,276.0,3812.0,3793.0,829.0,563.0,474.0,7605.0,264.0,382.0,72.0,115.0,53.0,86.0,120.0,278.0,8.0,27.0,1.0,392.0,687.0,1.0,193.0,977.0,3947.0,84.0,149.0,40.0,208.0,81.0,141.0,53.0,215.0,460.0,324.0,126.0,51.0,47.0,21.0,68.0,20.0,1.0,22.0,7.0,18.0,157.0,41.0,135.0,1.0,102.0,233.0,29.0,364.0,177.0,541.0,17.0,35.0,26.0,9.0,41.0,4.0,17.0,74.0,1.0,24.0,1.0,20.0,115.0,16.0,27.0,109.0,193.0,18.0,23.0,201.0,10.0,4.0,261.0,35.0,131.0,17.0,93.0,1.0,47.0,1.0,7.0,39.0,94.0,55.0,1.0,21.0,16.0,215.0,829.0,11.0,16.0,0.5867346938775511,0.6990881458966566,0.5705967976710334,0.5637583892617449,0.574468085106383,0.5697674418604651,0.5637583892617449,0.574468085106383,0.6098626716604245,0.6011560693641619,0.6039325842696629,0.0014534883720930232,0.07423580786026202,0.09162303664921466,0.0539568345323741,0.037037037037037035,20.899954317039743,0.3565217391304348,0.3258426966292135,0.009345794392523364,0.17044623262618874,0.10007412898443291,0.20816326530612245,0.09339407744874716,0.18039849219170706,0.09843400447427293,0.1091314031180401,0.10874200426439233,0.08120649651972157,0.07871720116618076,0.14583333333333334,0.135678391959799,0.165374677002584,0.19759450171821305,0.2222222222222222,0.1652892561983471,0.07112970711297072,0.5851063829787234,0.5552325581395349,0.6910994764397905,0.760806916426513,0.6363636363636364,0.40406976744186046,0.4316546762589928,0.45627376425855515,0.475,0.03924418604651163,0.2962962962962963,0.3076923076923077,0.625,0.0014534883720930232,0.7718120805369127,0.6260869565217392,0.18055555555555555,0.6099290780141844,0.6162790697674418,0.5566860465116279,0.5097390988372092,0.5489048387096773,0.5136617021276597,0.16709183673469388,0.1673052362707535,0.2128966223132037,0.22006141248720573,3.9899563318777296,23.7,0.21747114375655824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,60882.0,1015.0,119.0,1985.0,1970.0,565.0,367.0,249.0,3955.0,72.0,129.0,21.0,39.0,15.0,30.0,19.0,44.0,17.0,39.0,7.0,108.0,212.0,68.0,45.0,330.0,2013.0,27.0,49.0,9.0,66.0,22.0,53.0,17.0,73.0,88.0,128.0,44.0,21.0,112.0,26.0,138.0,20.0,6.0,66.0,23.0,23.0,302.0,14.0,55.0,2.0,49.0,193.0,15.0,257.0,71.0,328.0,8.0,35.0,24.0,11.0,33.0,8.0,27.0,29.0,4.0,6.0,,4.0,62.0,3.0,12.0,40.0,82.0,9.0,10.0,61.0,9.0,2.0,75.0,11.0,35.0,8.0,14.0,,13.0,,,1.0,14.0,8.0,1.0,1.0,2.0,73.0,565.0,5.0,8.0,0.4074074074074074,0.5116279069767442,0.5094339622641509,0.5510204081632653,0.41509433962264153,0.5089285714285714,0.5588235294117647,0.3888888888888889,0.5288461538461539,0.559322033898305,0.43452380952380953,0.24285714285714285,0.09905660377358491,0.12403100775193798,0.11363636363636363,,16.50485436893204,0.532258064516129,0.3488372093023256,0.03278688524590164,0.2769010043041607,0.07834757834757834,0.18081180811808117,0.061946902654867256,0.25,0.07435344827586207,0.1072961373390558,0.07024793388429752,0.05726872246696035,0.05747126436781609,0.07692307692307693,0.25757575757575757,0.25510204081632654,0.30363036303630364,0.1724137931034483,0.20588235294117646,0.06557377049180328,0.5714285714285714,0.4607142857142857,0.5581395348837209,0.6371681415929203,0.4305555555555556,0.15714285714285714,0.4318181818181818,0.48717948717948717,0.3684210526315789,0.1392857142857143,0.4358974358974359,0.4358974358974359,0.35294117647058826,0.025,0.7647058823529411,0.5384615384615384,0.047619047619047616,0.4166666666666667,0.5,0.7035714285714286,0.5224740942028985,0.541171590909091,0.4980721428571428,0.11513157894736842,0.1483050847457627,0.2,0.22121212121212122,5.372641509433962,27.370588235294118,0.28463476070528965,6.0,2.0,2.0,17.0,61.0,1.0,2.0,2.0,17.0,23.0,1.0,2.0,4.0,19.0,54.0,15.0,3.0,58.0,17.0,1.0,1.0,0.782608695652174,0.3382352941176471,0.5,0.21052631578947367,0.35384615384615387,0.014705882352941176,0.01639344262295082,0.8571428571428571,0.8571428571428571,1.0,0.21785714285714286,0.2786885245901639,0.2833333333333333,0.7058823529411765,0.0392156862745098,0.5,0.027777777777777776,1.0,0.2361111111111111,0.11764705882352941,0.29310344827586204,,,,,,,,,,,,,,,True
1897,1610612747,Metta World Peace,Metta World Peace,1897,LAL,85115.0,1419.0,246.0,2738.0,2712.0,624.0,351.0,339.0,5450.0,78.0,145.0,20.0,33.0,17.0,28.0,10.0,31.0,22.0,74.0,63.0,110.0,250.0,166.0,62.0,486.0,2792.0,22.0,41.0,3.0,65.0,26.0,51.0,24.0,124.0,124.0,96.0,28.0,23.0,99.0,24.0,123.0,15.0,9.0,56.0,21.0,22.0,270.0,11.0,45.0,1.0,32.0,74.0,8.0,114.0,57.0,171.0,10.0,56.0,31.0,25.0,30.0,8.0,19.0,37.0,2.0,11.0,,5.0,67.0,4.0,14.0,29.0,86.0,10.0,15.0,102.0,4.0,9.0,88.0,12.0,43.0,6.0,8.0,4.0,5.0,2.0,3.0,,12.0,5.0,,3.0,,124.0,624.0,6.0,6.0,0.5636363636363636,0.6458333333333334,0.44,0.5365853658536586,0.5098039215686274,0.5096153846153846,0.543859649122807,0.5494505494505495,0.5352422907488987,0.5416666666666666,0.5849056603773585,0.39903846153846156,0.092,0.1310344827586207,0.12903225806451613,,16.58707418019739,0.44776119402985076,0.13114754098360656,0.013157894736842105,0.07319485657764589,0.04716981132075472,0.09696969696969697,0.034375,0.0790454884414616,0.04395604395604396,0.0625,0.03680981595092025,0.0410958904109589,0.03187250996015936,0.043478260869565216,0.0756578947368421,0.06115107913669065,0.07925407925407925,0.07692307692307693,0.1566265060240964,0.046948356807511735,0.4166666666666667,0.3485576923076923,0.5379310344827586,0.6190476190476191,0.5641025641025641,0.07451923076923077,0.3225806451612903,0.37037037037037035,0.5,0.1778846153846154,0.2972972972972973,0.2972972972972973,0.5909090909090909,0.15144230769230768,0.5789473684210527,0.6060606060606061,0.25,0.3076923076923077,0.6071428571428571,0.7475961538461539,0.5434963855421686,0.542913953488372,0.5288335164835165,0.09821428571428571,0.15302491103202848,0.1337448559670782,0.2551440329218107,7.02,24.839156626506025,0.2279035792549306,29.0,5.0,16.0,39.0,103.0,3.0,9.0,11.0,24.0,68.0,6.0,16.0,16.0,40.0,186.0,18.0,,103.0,39.0,1.0,,0.9117647058823529,0.40963855421686746,0.375,0.4,0.40963855421686746,0.006024096385542169,,0.4603174603174603,0.46774193548387094,0.9310344827586207,0.24759615384615385,0.3786407766990291,0.3786407766990291,0.8974358974358975,0.15789473684210525,0.3333333333333333,0.17582417582417584,0.3125,0.26373626373626374,0.4583333333333333,0.3786407766990291,3.0,7.0,1.0,2.0,0.015873015873015872,0.12280701754385964,0.42857142857142855,1.0,0.6666666666666666,0.005988023952095809,,,,,True
200769,1610612747,Shannon Brown,Shannon Brown,200769,LAL,35931.0,599.0,-31.0,1136.0,1139.0,249.0,245.0,140.0,2275.0,37.0,60.0,4.0,6.0,11.0,13.0,6.0,21.0,30.0,71.0,16.0,73.0,152.0,62.0,34.0,249.0,1213.0,5.0,9.0,2.0,18.0,20.0,34.0,8.0,63.0,64.0,82.0,4.0,8.0,21.0,13.0,34.0,8.0,5.0,11.0,7.0,3.0,81.0,1.0,14.0,1.0,16.0,39.0,2.0,57.0,16.0,73.0,3.0,27.0,15.0,12.0,14.0,2.0,7.0,12.0,,7.0,1.0,4.0,26.0,1.0,3.0,30.0,52.0,2.0,4.0,25.0,1.0,2.0,39.0,,13.0,3.0,9.0,,7.0,,1.0,1.0,9.0,6.0,,,,63.0,249.0,4.0,3.0,0.4383561643835616,0.4507042253521127,0.48026315789473684,0.5555555555555556,0.5882352941176471,0.5023364485981309,0.5333333333333333,0.5851063829787234,0.5366379310344828,0.5625,0.6057692307692307,0.2897196261682243,0.05263157894736842,0.06666666666666667,0.09523809523809523,0.028169014084507043,19.785276073619634,0.5384615384615384,0.07407407407407407,0.02702702702702703,0.10182767624020887,0.0330188679245283,0.09523809523809523,0.0070921985815602835,0.0998185117967332,0.02654867256637168,0.0546875,0.027210884353741496,0.020134228187919462,0.00909090909090909,,0.1262135922330097,0.07547169811320754,0.10344827586206896,0.10483870967741936,0.06818181818181818,0.02830188679245283,0.6666666666666666,0.2803738317757009,0.6166666666666667,0.6607142857142857,0.5405405405405406,0.09813084112149532,0.2857142857142857,0.3157894736842105,0.16666666666666666,0.3317757009345794,0.4225352112676056,0.43478260869565216,0.36666666666666664,0.07476635514018691,0.4,0.6666666666666666,0.25,0.2765957446808511,0.8461538461538461,0.5700934579439252,0.5129117924528303,0.5361464285714286,0.5303456521739132,0.06550218340611354,0.07878787878787878,0.07228915662650602,0.25301204819277107,10.305921052631577,26.020967741935483,0.21919014084507044,6.0,1.0,2.0,17.0,46.0,2.0,6.0,4.0,11.0,23.0,2.0,6.0,5.0,13.0,63.0,6.0,2.0,43.0,16.0,,,0.9130434782608695,0.3709677419354839,0.3333333333333333,0.38461538461538464,0.36666666666666664,,,0.375,0.375,1.0,0.21495327102803738,0.3695652173913043,0.3695652173913043,0.8823529411764706,0.4,0.3333333333333333,0.0425531914893617,0.5,0.23404255319148937,0.36363636363636365,0.37209302325581395,,,2.0,,,,,,1.0,0.03125,1.0,1.0,1.0,,True
200770,1610612747,Jordan Farmar,Jordan Farmar,200770,LAL,30518.0,509.0,45.0,969.0,963.0,204.0,139.0,109.0,1932.0,25.0,38.0,2.0,4.0,8.0,12.0,8.0,22.0,13.0,36.0,15.0,46.0,96.0,75.0,20.0,187.0,997.0,3.0,8.0,,21.0,12.0,19.0,6.0,54.0,36.0,56.0,,3.0,34.0,16.0,50.0,11.0,5.0,19.0,5.0,10.0,116.0,2.0,3.0,,11.0,29.0,,40.0,5.0,45.0,,18.0,12.0,6.0,16.0,4.0,14.0,17.0,2.0,2.0,2.0,4.0,33.0,1.0,6.0,13.0,38.0,1.0,4.0,27.0,,4.0,24.0,4.0,12.0,2.0,6.0,,3.0,,2.0,1.0,6.0,3.0,,,,54.0,204.0,3.0,2.0,0.391304347826087,0.391304347826087,0.4791666666666667,0.375,0.631578947368421,0.48830409356725146,0.5833333333333334,0.6666666666666666,0.5165745856353591,0.5833333333333334,0.7105263157894737,0.43859649122807015,0.03125,0.07894736842105263,,,19.34900542495479,0.48484848484848486,,,0.08146067415730338,0.008823529411764706,0.07913669064748201,0.015384615384615385,0.08080808080808081,0.010638297872340425,,0.016666666666666666,0.008620689655172414,0.02,,0.04950495049504951,0.11458333333333333,0.08176100628930817,0.08490566037735849,0.06060606060606061,,0.5,0.2222222222222222,0.6578947368421053,0.7142857142857143,0.44,0.1286549707602339,0.36363636363636365,0.36363636363636365,0.25,0.21052631578947367,0.3611111111111111,0.3611111111111111,0.38461538461538464,0.08771929824561403,0.2222222222222222,0.5,,0.3333333333333333,0.6666666666666666,0.6608187134502924,0.5150040935672514,0.5052933333333335,0.5504416666666665,0.0670391061452514,0.11538461538461539,0.11229946524064172,0.2887700534759358,9.06875,25.322666666666663,0.21052631578947367,8.0,1.0,2.0,17.0,60.0,5.0,9.0,7.0,15.0,25.0,5.0,10.0,8.0,17.0,57.0,18.0,,60.0,17.0,2.0,,0.76,0.3333333333333333,0.5,0.47058823529411764,0.3333333333333333,0.02666666666666667,0.03333333333333333,0.5333333333333333,0.5333333333333333,0.75,0.3508771929824561,0.2833333333333333,0.29310344827586204,0.7647058823529411,0.5,0.5555555555555556,0.05555555555555555,0.5,0.4166666666666667,0.4666666666666667,0.2833333333333333,,1.0,,,,0.05555555555555555,,,0.8,,,,1.0,,True
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,10481.0,175.0,,341.0,338.0,92.0,97.0,41.0,679.0,,2.0,,,,,,,4.0,16.0,2.0,4.0,18.0,21.0,5.0,43.0,374.0,1.0,2.0,,2.0,,2.0,,9.0,8.0,,,,8.0,4.0,12.0,3.0,1.0,7.0,,1.0,28.0,2.0,,,2.0,10.0,2.0,14.0,2.0,16.0,,6.0,4.0,2.0,1.0,2.0,1.0,2.0,,,,,3.0,,1.0,9.0,20.0,,,5.0,1.0,2.0,5.0,,2.0,,1.0,,1.0,,,,1.0,1.0,,,1.0,9.0,92.0,4.0,,1.0,1.0,0.2222222222222222,0.5,,0.48717948717948717,0.3333333333333333,0.75,0.5121951219512195,0.3333333333333333,0.75,0.5384615384615384,,,,,11.195928753180661,0.3333333333333333,0.2,,0.08620689655172414,,0.047619047619047616,0.043478260869565216,0.0759493670886076,0.012738853503184714,,,,0.024390243902439025,0.2,0.029411764705882353,0.14705882352941177,0.08333333333333333,0.034482758620689655,0.07692307692307693,,1.0,0.05128205128205128,,,,,,,,0.41025641025641024,0.25,0.25,1.0,0.05128205128205128,,,,,,0.5897435897435898,0.4896564102564102,0.46531666666666666,0.49576666666666663,0.04878048780487805,0.1,0.046511627906976744,0.20930232558139536,17.849999999999998,25.33809523809524,0.2697947214076246,2.0,,,8.0,19.0,,1.0,3.0,4.0,10.0,,1.0,3.0,4.0,30.0,,,19.0,8.0,,,1.0,0.47619047619047616,,0.75,0.47619047619047616,,,1.0,1.0,1.0,0.48717948717948717,0.42105263157894735,0.42105263157894735,1.0,0.3333333333333333,,,,0.6666666666666666,0.75,0.42105263157894735,,,,,,,,,,,,1.0,,,True
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,81683.0,1361.0,268.0,2641.0,2622.0,545.0,348.0,336.0,5263.0,15.0,47.0,2.0,6.0,1.0,6.0,7.0,19.0,51.0,123.0,47.0,73.0,189.0,146.0,65.0,349.0,2728.0,5.0,10.0,11.0,39.0,9.0,28.0,24.0,75.0,78.0,68.0,2.0,11.0,114.0,15.0,129.0,9.0,6.0,56.0,33.0,25.0,273.0,1.0,14.0,1.0,31.0,72.0,,103.0,16.0,119.0,5.0,59.0,42.0,17.0,37.0,3.0,32.0,13.0,3.0,5.0,,1.0,50.0,2.0,15.0,53.0,114.0,3.0,5.0,81.0,4.0,24.0,73.0,4.0,25.0,8.0,7.0,,4.0,,,3.0,7.0,4.0,,,1.0,75.0,545.0,6.0,5.0,0.5342465753424658,0.5416666666666666,0.3862433862433862,0.5,0.32142857142857145,0.42388059701492536,0.56,0.425,0.4712328767123288,0.6551724137931034,0.5208333333333334,0.43582089552238806,0.0582010582010582,0.2127659574468085,,0.008130081300813009,13.631873559433652,0.74,,0.014084507042253521,0.0765143464399575,0.014925373134328358,0.09627329192546584,0.0035335689045936395,0.08155186064924783,0.012285012285012284,0.028037383177570093,0.0060790273556231,0.010416666666666666,0.004464285714285714,,0.08273381294964029,0.08550185873605948,0.06598984771573604,0.11382113821138211,0.039473684210526314,0.024390243902439025,0.5714285714285714,0.14029850746268657,0.3191489361702128,0.40540540540540543,0.4666666666666667,0.056716417910447764,0.3684210526315789,0.3684210526315789,0.14285714285714285,0.36716417910447763,0.4146341463414634,0.4180327868852459,0.6078431372549019,0.14029850746268657,0.24,0.3333333333333333,,0.1,0.16666666666666666,0.5761194029850746,0.5140037313432836,0.5591909090909091,0.5065583333333333,0.0784313725490196,0.11904761904761904,0.11174785100286533,0.2148997134670487,13.617989417989419,24.924657534246574,0.20636122680802726,16.0,4.0,10.0,30.0,99.0,3.0,9.0,7.0,22.0,46.0,6.0,15.0,11.0,32.0,123.0,15.0,,99.0,30.0,,,0.8913043478260869,0.3150684931506849,0.4,0.34375,0.3150684931506849,,,0.3404255319148936,0.3404255319148936,0.875,0.2955223880597015,0.30303030303030304,0.30303030303030304,0.9,0.36,0.3333333333333333,0.16666666666666666,0.4,0.36666666666666664,0.3181818181818182,0.30303030303030304,3.0,6.0,3.0,,,0.24,0.5,1.0,1.0,0.02040816326530612,,6.0,,2.0,True
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,98863.0,1648.0,321.0,3185.0,3173.0,716.0,464.0,400.0,6358.0,126.0,205.0,22.0,33.0,32.0,51.0,108.0,243.0,135.0,291.0,16.0,369.0,739.0,149.0,243.0,1131.0,3268.0,40.0,69.0,23.0,115.0,82.0,178.0,78.0,269.0,258.0,480.0,24.0,41.0,174.0,63.0,237.0,39.0,24.0,106.0,27.0,41.0,537.0,12.0,36.0,2.0,50.0,129.0,6.0,185.0,50.0,235.0,12.0,69.0,36.0,33.0,72.0,22.0,44.0,61.0,9.0,28.0,2.0,6.0,133.0,7.0,24.0,34.0,106.0,4.0,21.0,232.0,4.0,7.0,299.0,28.0,133.0,18.0,11.0,1.0,8.0,1.0,,3.0,12.0,6.0,,1.0,2.0,269.0,716.0,13.0,15.0,0.34959349593495936,0.36134453781512604,0.4993234100135318,0.5797101449275363,0.4606741573033708,0.5,0.575,0.44212962962962965,0.5522682445759369,0.6460674157303371,0.51953125,0.1677927927927928,0.05548037889039242,0.13658536585365855,0.037037037037037035,0.013745704467353952,31.333881128457957,0.5413533834586466,0.08,0.022727272727272728,0.11355633802816902,0.032490974729241874,0.12077294685990338,0.034482758620689655,0.11548387096774193,0.03296703296703297,0.04533333333333334,0.028720626631853787,0.022857142857142857,0.029850746268656716,0.05,0.08108108108108109,0.13414634146341464,0.12210526315789473,0.12738853503184713,0.1,0.028708133971291867,0.5,0.23085585585585586,0.6146341463414634,0.711864406779661,0.4126984126984127,0.27364864864864863,0.4444444444444444,0.46153846153846156,0.23148148148148148,0.3277027027027027,0.4639175257731959,0.47038327526132406,0.3851851851851852,0.018018018018018018,0.4125,0.6666666666666666,0.4090909090909091,0.2361111111111111,0.6274509803921569,0.39864864864864863,0.4750945321307777,0.4946134920634921,0.46259023255813964,0.13855421686746988,0.15758293838862558,0.10167992926613616,0.23784261715296198,10.432205683355885,25.579865771812084,0.2248037676609105,6.0,1.0,4.0,44.0,133.0,1.0,7.0,8.0,34.0,50.0,4.0,11.0,9.0,38.0,93.0,57.0,,133.0,44.0,,,0.62,0.33557046979865773,0.36363636363636365,0.23684210526315788,0.33557046979865773,,,0.375,0.375,0.5,0.14977477477477477,0.3308270676691729,0.3308270676691729,0.6363636363636364,0.0875,0.14285714285714285,0.018518518518518517,0.25,0.1574074074074074,0.23529411764705882,0.3308270676691729,3.0,4.0,5.0,,,0.05,0.75,,1.0,0.03289473684210526,,14.0,,2.0,True
2200,1610612747,Pau Gasol,Pau Gasol,2200,LAL,54379.0,906.0,161.0,1735.0,1731.0,239.0,157.0,213.0,3466.0,70.0,119.0,14.0,32.0,12.0,20.0,75.0,152.0,23.0,48.0,1.0,168.0,319.0,1.0,62.0,398.0,1842.0,24.0,53.0,9.0,57.0,23.0,41.0,11.0,57.0,208.0,128.0,28.0,27.0,49.0,21.0,70.0,13.0,8.0,28.0,12.0,9.0,161.0,17.0,43.0,9.0,41.0,123.0,16.0,180.0,69.0,249.0,4.0,13.0,11.0,2.0,31.0,2.0,16.0,12.0,4.0,15.0,,,43.0,5.0,7.0,25.0,41.0,3.0,3.0,89.0,8.0,3.0,79.0,13.0,42.0,4.0,26.0,1.0,16.0,,,10.0,27.0,17.0,1.0,1.0,,57.0,239.0,2.0,4.0,0.6190476190476191,0.6753246753246753,0.5266457680250783,0.4528301886792453,0.5609756097560976,0.525,0.4528301886792453,0.5609756097560976,0.5637393767705382,0.5,0.6195652173913043,0.003125,0.08463949843260188,0.12605042016806722,0.07236842105263158,0.020833333333333332,19.8,0.7209302325581395,0.3902439024390244,0.20454545454545456,0.19278996865203762,0.07226890756302522,0.205,0.08585858585858586,0.1957040572792363,0.07566204287515763,0.10784313725490197,0.0547945205479452,0.05232558139534884,0.08552631578947369,0.08695652173913043,0.1837837837837838,0.16574585635359115,0.21691176470588236,0.21710526315789475,0.16666666666666666,0.032,0.6296296296296297,0.371875,0.5882352941176471,0.6730769230769231,0.7,0.475,0.4934210526315789,0.5319148936170213,0.48,0.15,0.4791666666666667,0.48936170212765956,0.8260869565217391,0.003125,0.6037735849056604,0.4375,0.14285714285714285,0.4878048780487805,0.6,0.375,0.48369,0.5198119047619046,0.5104731707317074,0.12034383954154727,0.1206896551724138,0.14321608040201006,0.14321608040201006,6.518808777429467,25.4,0.1377521613832853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,True
200747,1610612747,Adam Morrison,Adam Morrison,200747,LAL,3904.0,65.0,-9.0,125.0,125.0,27.0,12.0,12.0,250.0,1.0,1.0,,,,,1.0,6.0,,5.0,,2.0,12.0,5.0,1.0,11.0,123.0,1.0,2.0,,5.0,,1.0,,3.0,,4.0,2.0,,4.0,,4.0,,,4.0,,,8.0,1.0,,,,6.0,1.0,7.0,1.0,8.0,,,,,1.0,,1.0,1.0,,,,1.0,2.0,,,2.0,6.0,1.0,,2.0,1.0,,2.0,,1.0,,2.0,,1.0,,1.0,,2.0,2.0,,,,3.0,27.0,1.0,,,,0.16666666666666666,0.5,,0.29411764705882354,0.8333333333333334,0.5,0.3055555555555556,0.8333333333333334,0.5,0.29411764705882354,,,,,14.492753623188406,0.5,0.25,,0.12,,,0.0625,0.08955223880597014,0.016666666666666666,,,,0.07692307692307693,,0.13333333333333333,0.11764705882352941,0.1111111111111111,,,,1.0,0.058823529411764705,1.0,1.0,,0.35294117647058826,0.16666666666666666,0.16666666666666666,,0.29411764705882354,,,,,,,,,,0.35294117647058826,0.4459441176470589,0.438075,0.4945833333333334,0.05555555555555555,0.07692307692307693,0.45454545454545453,0.2727272727272727,11.4,26.32,0.216,,,,2.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,6.0,,5.0,2.0,,,,0.4,1.0,0.5,0.4,,,,,,0.29411764705882354,0.4,0.4,,0.3333333333333333,1.0,,,0.6666666666666666,0.5,0.4,,,,,,,,,,,,,,,True
