EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,PlusMinus,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Corner3FGM,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,BadPassOutOfBoundsTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,OffensiveGoaltends,Technical Free Throw Trips,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3PctAssisted,on,Corner3PctBlocked,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedCorner3,HeaveMakes
101215,1610612745,Will Conroy,Will Conroy,101215,HOU,46.0,1,2,2,2,2.0,4,2,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201941,1610612745,Jordan Hill,Jordan Hill,201941,HOU,22320.0,372,735,735,241,177.0,1470,803,241,0.327891156462585,5.0,115.0,38.0,60.0,20.0,29.0,12.0,16.0,14.0,27.0,6.0,22.0,58.0,109.0,31.0,147.0,22.0,34.0,11.0,55.0,19.0,33.0,10.0,48.0,60.0,56.0,30.0,5.0,8.0,5.0,13.0,4.0,1.0,5.0,2.0,1.0,31.0,13.0,30.0,1.0,14.0,41.0,15.0,70.0,44.0,114.0,3.0,4.0,1.0,3.0,7.0,2.0,11.0,1.0,5.0,1.0,18.0,2.0,4.0,35.0,55.0,4.0,6.0,40.0,5.0,2.0,47.0,5.0,23.0,3.0,12.0,10.0,2.0,12.0,6.0,1.0,2.0,1.0,48.0,4.0,2.0,0.5172413793103449,0.6976744186046512,0.5321100917431193,0.6470588235294118,0.5757575757575758,0.5321100917431193,0.6470588235294118,0.5757575757575758,0.5653846153846154,0.6547619047619048,0.6153846153846154,0.0458715596330275,0.0833333333333333,17.050691244239633,0.3888888888888889,0.5172413793103449,0.0344827586206896,0.1729957805907173,0.1195219123505976,0.208955223880597,0.1368421052631579,0.1809210526315789,0.1242774566473988,0.1515151515151515,0.125,0.0833333333333333,0.1549295774647887,0.0833333333333333,0.1375,0.2,0.1862745098039215,0.196078431372549,0.25,0.0666666666666666,0.5,0.5504587155963303,0.6333333333333333,0.6909090909090909,0.5,0.2477064220183486,0.5185185185185185,0.5185185185185185,0.5,0.2018348623853211,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.8529411764705882,0.6896551724137931,0.15,0.4848484848484848,0.75,0.5504587155963303,0.5143284403669725,0.539828,0.4955909090909091,0.1811023622047244,0.1811023622047244,0.3741496598639456,0.3265306122448979,5.534862385321101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201966,1610612745,Jermaine Taylor,Jermaine Taylor,201966,HOU,4930.0,82,168,166,45,51.0,334,196,45,0.2678571428571428,-20.0,28.0,13.0,20.0,4.0,4.0,5.0,9.0,,4.0,,5.0,13.0,29.0,6.0,35.0,4.0,7.0,1.0,9.0,5.0,11.0,3.0,13.0,8.0,18.0,4.0,5.0,6.0,1.0,7.0,1.0,,5.0,,1.0,15.0,,5.0,,4.0,8.0,,12.0,5.0,17.0,1.0,4.0,3.0,1.0,4.0,3.0,3.0,,1.0,2.0,7.0,,1.0,,2.0,1.0,,9.0,,,11.0,5.0,6.0,2.0,,,,,,,,,13.0,1.0,2.0,0.3076923076923077,0.3636363636363636,0.4482758620689655,0.5714285714285714,0.4545454545454545,0.4142857142857143,0.5714285714285714,0.4166666666666667,0.4605263157894737,0.6428571428571429,0.4642857142857143,0.1724137931034483,0.15,22.167487684729068,0.5714285714285714,,,0.1904761904761904,0.0757575757575757,0.25,,0.2068965517241379,0.0588235294117647,0.12,0.0714285714285714,0.037037037037037,,,0.1428571428571428,,0.2857142857142857,0.1818181818181818,0.4,0.0625,,0.5714285714285714,0.65,0.7647058823529411,0.3076923076923077,0.1142857142857142,,,,0.1428571428571428,,,,0.5714285714285714,1.0,0.25,0.75,0.5555555555555556,0.7428571428571429,0.5563257142857143,0.4570571428571429,0.5881,0.1666666666666666,0.2,0.2571428571428571,0.3714285714285714,5.0344827586206895,1.0,3.0,3.0,1.0,1.0,6.0,1.0,3.0,3.0,1.0,1.0,0.1666666666666666,0.1666666666666666,0.1714285714285714,0.5,0.0857142857142857,0.3333333333333333,0.3333333333333333,1.0,0.0857142857142857,0.0833333333333333,24.066666666666663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201978,1610612745,Chase Budinger,Chase Budinger,201978,HOU,14449.0,241,480,478,142,107.0,958,530,142,0.2958333333333333,20.0,79.0,25.0,34.0,2.0,2.0,9.0,10.0,3.0,7.0,4.0,18.0,32.0,59.0,8.0,117.0,2.0,5.0,,10.0,11.0,15.0,2.0,45.0,54.0,10.0,2.0,4.0,10.0,4.0,14.0,2.0,2.0,5.0,2.0,3.0,32.0,1.0,6.0,,5.0,24.0,2.0,31.0,7.0,38.0,2.0,5.0,4.0,1.0,4.0,4.0,2.0,,,,6.0,,1.0,11.0,14.0,,,12.0,,3.0,10.0,1.0,5.0,,1.0,,1.0,1.0,1.0,,,,45.0,,,0.84375,0.8709677419354839,0.5423728813559322,0.4,0.7333333333333333,0.5505050505050505,0.4166666666666667,0.7678571428571429,0.5679611650485437,0.4166666666666667,0.75,0.0677966101694915,0.088235294117647,19.02268760907504,0.6666666666666666,0.0909090909090909,,0.1666666666666666,0.0387096774193548,0.1111111111111111,0.015625,0.1534391534391534,0.0319634703196347,0.0476190476190476,0.05,0.0192307692307692,0.0212765957446808,,0.1666666666666666,0.1612903225806451,0.1692307692307692,0.125,0.0769230769230769,0.0416666666666666,1.0,0.3434343434343434,0.7352941176470589,0.8064516129032258,0.88,0.0707070707070707,0.4285714285714285,0.4285714285714285,0.3333333333333333,0.1818181818181818,0.2222222222222222,0.2352941176470588,1.0,0.1666666666666666,1.0,0.5,0.3571428571428571,0.9,0.7474747474747475,0.5549449494949494,0.5168777777777778,0.5545107142857143,0.058252427184466,0.0793650793650793,0.0854700854700854,0.3846153846153846,6.916949152542373,5.0,15.0,25.0,7.0,15.0,40.0,13.0,42.0,25.0,1.0,0.9333333333333332,0.375,0.375,0.404040404040404,,0.1515151515151515,0.3333333333333333,0.3333333333333333,0.8,0.2525252525252525,0.25,24.545,1.0,3.0,2.0,6.0,10.0,1.0,4.0,5.0,2.0,7.0,7.0,3.0,10.0,1.0,1.0,1.0,0.2857142857142857,0.5384615384615384,0.0555555555555555,0.4,0.4,1.0,0.25,0.3333333333333333,0.3333333333333333,0.25,1.0,0.2142857142857142,0.3333333333333333,0.7142857142857143,0.4,0.025,,,,,,,,,True,,,,,,
2407,1610612745,Jared Jeffries,Jared Jeffries,2407,HOU,6114.0,102,205,206,49,37.0,411,207,49,0.2390243902439024,16.0,34.0,9.0,17.0,2.0,5.0,1.0,3.0,,3.0,2.0,5.0,11.0,25.0,7.0,32.0,2.0,6.0,2.0,6.0,2.0,5.0,2.0,9.0,10.0,12.0,4.0,3.0,4.0,4.0,8.0,4.0,,2.0,1.0,1.0,20.0,1.0,6.0,,1.0,8.0,,9.0,7.0,16.0,1.0,3.0,,3.0,5.0,1.0,1.0,,4.0,,6.0,1.0,1.0,7.0,11.0,1.0,,18.0,1.0,6.0,11.0,3.0,6.0,1.0,6.0,5.0,,6.0,4.0,1.0,,,9.0,3.0,1.0,0.4545454545454545,0.5555555555555556,0.44,0.3333333333333333,0.4,0.4464285714285714,0.3333333333333333,0.5,0.5,0.375,0.5625,0.12,0.1176470588235294,15.57377049180328,0.8333333333333334,,,0.1194029850746268,0.08,0.0476190476190476,0.032258064516129,0.1022727272727272,0.0660377358490566,0.0555555555555555,0.1875,0.0434782608695652,0.0384615384615384,,0.1578947368421052,0.1333333333333333,0.0909090909090909,0.0625,,0.0833333333333333,0.6666666666666666,0.6071428571428571,0.5294117647058824,0.6,0.3333333333333333,0.1071428571428571,,,,0.1785714285714285,0.4,0.4,1.0,0.8333333333333334,0.4,,0.4285714285714285,0.3333333333333333,0.7142857142857143,0.5132267857142857,0.5654199999999999,0.4862999999999999,0.1935483870967742,0.2142857142857142,0.1875,0.28125,5.251999999999999,,,3.0,2.0,1.0,3.0,2.0,3.0,3.0,,1.0,0.3333333333333333,0.3333333333333333,0.1071428571428571,0.3333333333333333,,,,,0.1071428571428571,0.2857142857142857,25.366666666666664,,,,,1.0,,,1.0,,,1.0,,1.0,,,,,0.5,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,0.5,0.3333333333333333,,1.0,1.0,,,,,,,True,,,,,,
101236,1610612745,Chuck Hayes,Chuck Hayes,101236,HOU,191.0,3,6,5,4,3.0,11,4,4,0.6666666666666666,-1.0,1.0,,,,,,,,,,,,,2.0,2.0,,,2.0,2.0,,,2.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,1.0,,,,,,,,,2.0,,1.0,,,,,,,,,1.0,1.0,1.0,,,14.285714285714285,,,,,0.5,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
200768,1610612745,Kyle Lowry,Kyle Lowry,200768,HOU,15111.0,252,500,498,141,90.0,998,551,141,0.282,15.0,81.0,16.0,36.0,5.0,6.0,5.0,10.0,2.0,9.0,3.0,14.0,21.0,59.0,36.0,93.0,5.0,6.0,,10.0,8.0,17.0,10.0,38.0,2.0,40.0,6.0,9.0,40.0,9.0,49.0,5.0,4.0,27.0,4.0,9.0,107.0,5.0,10.0,,3.0,10.0,,13.0,15.0,28.0,3.0,10.0,4.0,6.0,11.0,9.0,7.0,3.0,2.0,,18.0,3.0,1.0,9.0,23.0,2.0,1.0,38.0,2.0,4.0,41.0,2.0,17.0,3.0,,,,,,,,,38.0,2.0,4.0,0.0476190476190476,0.0555555555555555,0.3559322033898305,0.8333333333333334,0.4705882352941176,0.3475609756097561,0.7142857142857143,0.5185185185185185,0.45,0.7142857142857143,0.59375,0.1525423728813559,0.1944444444444444,19.93243243243243,0.6111111111111112,,,0.0628930817610062,0.0625,0.0666666666666666,0.0704225352112676,0.0637254901960784,0.0649350649350649,0.0958904109589041,0.0285714285714285,0.0384615384615384,0.0925925925925925,,0.0535714285714285,0.0588235294117647,0.072463768115942,0.0285714285714285,0.2,0.0652173913043478,,0.4390243902439024,0.4444444444444444,0.5517241379310345,0.0625,0.1097560975609756,0.2222222222222222,0.2857142857142857,,0.1707317073170731,0.2142857142857142,0.2142857142857142,,0.8571428571428571,0.8333333333333334,,0.3703703703703703,0.5,0.7195121951219512,0.5261292682926829,0.5246916666666667,0.540625925925926,0.1752577319587628,0.2297297297297297,0.1075268817204301,0.4086021505376344,6.523728813559321,2.0,4.0,19.0,8.0,5.0,23.0,10.0,12.0,19.0,2.0,0.8,0.217391304347826,0.217391304347826,0.2804878048780488,0.2222222222222222,0.048780487804878,0.5,0.5,1.0,0.2317073170731707,0.2962962962962963,24.80434782608696,,,1.0,2.0,3.0,,1.0,3.0,,1.0,4.0,3.0,3.0,1.0,,,,0.4,,0.1578947368421052,0.1578947368421052,0.6666666666666666,,,0.1428571428571428,,,0.074074074074074,0.5,0.375,0.1578947368421052,,,,3.0,,,,,,True,,,,,,
2772,1610612745,Trevor Ariza,Trevor Ariza,2772,HOU,8247.0,137,280,273,121,88.0,553,300,121,0.4321428571428571,28.0,38.0,9.0,16.0,2.0,2.0,6.0,10.0,,1.0,1.0,5.0,10.0,22.0,10.0,39.0,2.0,2.0,,4.0,7.0,14.0,4.0,18.0,14.0,6.0,2.0,2.0,13.0,6.0,19.0,5.0,1.0,8.0,4.0,1.0,44.0,,2.0,2.0,5.0,10.0,2.0,17.0,4.0,21.0,,9.0,5.0,4.0,6.0,4.0,3.0,1.0,2.0,2.0,9.0,,1.0,1.0,5.0,1.0,,8.0,,1.0,13.0,1.0,6.0,1.0,1.0,1.0,,1.0,1.0,,,,18.0,1.0,1.0,0.7,0.7777777777777778,0.4545454545454545,1.0,0.5,0.4264705882352941,1.0,0.3181818181818182,0.4875,1.0,0.36,0.0909090909090909,0.125,15.123456790123456,0.6666666666666666,0.2857142857142857,0.2,0.1351351351351351,0.0224719101123595,0.1785714285714285,,0.1470588235294117,0.0158730158730158,0.0285714285714285,,0.0277777777777777,,,0.125,0.0588235294117647,0.1818181818181818,0.2,,,1.0,0.4705882352941176,0.5625,0.6428571428571429,0.7777777777777778,0.0294117647058823,,,,0.1470588235294117,0.2,0.2,,1.0,1.0,0.5,0.4545454545454545,0.6,0.8235294117647058,0.5682397058823528,0.4807,0.5819704545454546,0.1538461538461538,0.2222222222222222,0.1025641025641025,0.4615384615384615,5.027272727272727,1.0,2.0,10.0,7.0,3.0,12.0,8.0,9.0,10.0,,1.0,0.25,0.25,0.3529411764705882,,0.0588235294117647,0.5,0.5,1.0,0.2941176470588235,0.3181818181818182,24.933333333333334,,,,1.0,2.0,,,,,,,,2.0,,,,,,,0.2,0.2,1.0,,,,,,0.0454545454545454,,,0.2,,,,,,,,,,True,,,,,,
201166,1610612745,Aaron Brooks,Aaron Brooks,201166,HOU,10538.0,176,342,346,131,106.0,688,375,131,0.3830409356725146,2.0,50.0,10.0,16.0,1.0,2.0,5.0,7.0,6.0,9.0,8.0,21.0,24.0,46.0,14.0,101.0,1.0,2.0,,11.0,12.0,20.0,10.0,49.0,4.0,44.0,,4.0,20.0,4.0,24.0,2.0,2.0,10.0,4.0,6.0,52.0,,4.0,,4.0,8.0,,12.0,4.0,16.0,,6.0,1.0,5.0,11.0,4.0,2.0,,7.0,,13.0,,5.0,6.0,10.0,,1.0,16.0,,1.0,15.0,1.0,4.0,4.0,,,,,,,,,49.0,1.0,4.0,0.0833333333333333,0.0833333333333333,0.5217391304347826,0.5,0.6,0.54375,0.6875,0.5735294117647058,0.5804597701149425,0.6875,0.6282051282051282,0.0869565217391304,0.0625,25.062656641604008,0.8461538461538461,,,0.0701754385964912,0.0333333333333333,0.1379310344827586,,0.0839160839160839,0.0245398773006134,0.0222222222222222,0.0454545454545454,0.0377358490566037,,,0.0833333333333333,0.032258064516129,0.0851063829787234,0.1363636363636363,0.1428571428571428,,,0.2,0.625,0.6666666666666666,0.1,0.1125,0.6666666666666666,0.75,,0.2625,0.3809523809523809,0.4210526315789473,0.125,0.25,0.5,,0.2058823529411764,0.7142857142857143,0.625,0.4942512658227847,0.5711428571428571,0.4781075757575757,0.0481927710843373,0.0816326530612244,0.1089108910891089,0.4851485148514851,10.326086956521738,1.0,4.0,30.0,13.0,13.0,34.0,14.0,30.0,29.0,1.0,0.7692307692307693,0.3823529411764705,0.3939393939393939,0.425,0.1111111111111111,0.05,0.25,0.25,1.0,0.375,0.3823529411764705,25.62058823529412,1.0,2.0,,1.0,12.0,2.0,4.0,5.0,3.0,6.0,5.0,9.0,12.0,,,,0.5,0.3571428571428571,0.0952380952380952,0.4,0.4137931034482758,0.75,0.25,0.5,0.5,0.5,1.0,0.0294117647058823,,0.3846153846153846,0.4137931034482758,,,,,1.0,1.0,0.0294117647058823,0.0333333333333333,1.0,True,,,,,,
2755,1610612745,Kevin Martin,Kevin Martin,2755,HOU,8536.0,142,275,278,88,47.0,553,295,88,0.32,-12.0,40.0,3.0,7.0,,,1.0,2.0,4.0,11.0,8.0,19.0,15.0,37.0,32.0,74.0,,3.0,,,3.0,10.0,13.0,25.0,18.0,12.0,,3.0,3.0,3.0,6.0,2.0,1.0,2.0,1.0,,15.0,,,,1.0,8.0,,9.0,,9.0,,2.0,2.0,,8.0,1.0,4.0,1.0,7.0,1.0,12.0,1.0,2.0,4.0,6.0,,1.0,20.0,,1.0,33.0,,13.0,3.0,,,,,,,,1.0,25.0,,3.0,0.6,0.6,0.4054054054054054,,0.3,0.42,,0.4615384615384615,0.553030303030303,,0.625,0.081081081081081,0.1428571428571428,24.52830188679245,0.6666666666666666,,,0.0784313725490196,,0.0416666666666666,,0.0714285714285714,,,,,,,,0.0416666666666666,0.1794871794871795,0.0526315789473684,,,,0.14,0.4285714285714285,0.5,1.0,0.22,0.3636363636363636,0.4444444444444444,0.25,0.38,0.4210526315789473,0.4210526315789473,0.625,,,,0.1538461538461538,0.5,0.4,0.48107,0.37715,0.4626153846153846,0.2063492063492063,0.26,,0.3378378378378378,12.44054054054054,,2.0,11.0,3.0,4.0,13.0,3.0,9.0,11.0,1.0,0.75,0.3076923076923077,0.3076923076923077,0.26,0.1818181818181818,0.04,,,,0.22,0.2307692307692307,25.246153846153845,,,,,4.0,,,2.0,,,2.0,3.0,4.0,,,,,0.6666666666666666,,0.3636363636363636,0.4,0.75,,,,,,,,0.6666666666666666,0.3636363636363636,,,,1.0,,1.0,0.0769230769230769,0.0909090909090909,,True,,,,,,
