EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,LongMidRangeAssists,BadPassSteals,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyArc3FGM,PtsPutbacks,HeaveAttempts,Fg3aBlocked,Loose Ball Fouls,Technical Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,OffLongMidRangeReboundPct,PenaltyArc3Accuracy,Blocked3s,BlockedCorner3,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,on,Arc3PctBlocked,Clear Path Fouls,BlockedArc3
101214,1610612739,Jawad Williams,Jawad Williams,101214,CLE,9088.0,151,37,275,283,48,35,32.0,558,5.0,12.0,3.0,1.0,3.0,2.0,4.0,2.0,4.0,2.0,3.0,1.0,1.0,3.0,11.0,2.0,9.0,20.0,5.0,14.0,7.0,40.0,283.0,3.0,1.0,3.0,1.0,3.0,5.0,12.0,6.0,9.0,6.0,11.0,3.0,2.0,4.0,4.0,8.0,2.0,2.0,2.0,2.0,20.0,2.0,2.0,2.0,2.0,9.0,2.0,13.0,6.0,19.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,5.0,2.0,9.0,12.0,1.0,6.0,8.0,4.0,2.0,1.0,1.0,2.0,1.0,5.0,48,0.6666666666666666,0.6666666666666666,0.6,0.35714285714285715,0.3333333333333333,0.35714285714285715,0.45,0.3333333333333333,0.4852941176470588,0.4166666666666667,0.5263157894736842,0.4166666666666667,0.4117647058823529,0.1,0.16666666666666666,13.782051282051281,0.6,0.16666666666666666,0.1111111111111111,0.08108108108108109,0.028169014084507043,0.045454545454545456,0.06666666666666667,0.07096774193548387,0.039603960396039604,0.07142857142857142,0.04,0.2,0.058823529411764705,0.1724137931034483,0.041666666666666664,0.06896551724137931,0.05555555555555555,0.5,0.35294117647058826,0.4166666666666667,0.5,0.6,0.11764705882352941,0.5,0.5,1.0,0.11764705882352941,0.5,0.5,0.5,0.08823529411764706,0.6666666666666666,0.6666666666666666,1.0,0.3235294117647059,0.2727272727272727,0.2727272727272727,0.3333333333333333,1.0,0.5,0.3333333333333333,0.16666666666666666,1.0,0.3333333333333333,0.7647058823529411,0.2727272727272727,0.5395088235294118,0.60215,0.5842333333333334,0.10526315789473684,0.16666666666666666,0.125,5.625,24.9,0.17454545454545456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1515,1610612739,Anthony Parker,Anthony Parker,1515,CLE,54955.0,916,14,1735,1723,210,193,174.0,3458,11.0,18.0,1.0,2.0,3.0,9.0,23.0,17.0,53.0,24.0,57.0,,5.0,16.0,43.0,5.0,37.0,94.0,40.0,100.0,25.0,219.0,1849.0,4.0,5.0,11.0,,10.0,15.0,60.0,14.0,120.0,,43.0,16.0,8.0,47.0,8.0,55.0,2.0,6.0,25.0,12.0,118.0,2.0,3.0,,11.0,54.0,6.0,71.0,5.0,76.0,1.0,24.0,7.0,14.0,10.0,9.0,3.0,4.0,23.0,3.0,31.0,62.0,2.0,34.0,32.0,10.0,11.0,8.0,2.0,11.0,5.0,15.0,210,0.8108108108108109,0.8108108108108109,1.0,0.4,,0.4,0.39361702127659576,0.45454545454545453,0.5,0.23809523809523808,0.5264423076923077,0.3125,0.5154639175257731,0.0851063829787234,0.16666666666666666,11.981327800829876,0.6086956521739131,0.13953488372093023,,0.07988165680473373,0.005780346820809248,0.06358381502890173,0.009433962264150943,0.07656065959952886,0.006839945280437756,0.005847953216374269,0.007042253521126761,0.014285714285714285,0.06593406593406594,0.10227272727272728,0.07547169811320754,0.07692307692307693,0.009259259259259259,0.45454545454545453,0.09278350515463918,0.6111111111111112,0.7333333333333333,0.9090909090909091,0.11855670103092783,0.391304347826087,0.5,0.7777777777777778,0.27319587628865977,0.32075471698113206,0.32075471698113206,0.7647058823529411,0.29381443298969073,0.42105263157894735,0.42105263157894735,1.0,0.22164948453608246,0.37209302325581395,0.37209302325581395,1.0,0.1,0.14285714285714285,0.6666666666666666,0.23809523809523808,,0.23809523809523808,0.6082474226804123,0.37209302325581395,0.5214219072164948,0.5550714285714285,0.5052380952380953,0.06310679611650485,0.0970873786407767,0.0684931506849315,12.77872340425532,24.197999999999997,0.12103746397694524,1.0,2.0,2.0,2.0,4.0,3.0,4.0,6.0,3.0,21.0,5.0,10.0,17.0,1.0,1.0,1.0,2.0,1.0,11.0,1.0,3.0,2.0,1.0,1.0,5.0,2.0,0.6666666666666666,0.75,0.9,0.9545454545454546,0.21739130434782608,0.013793103448275862,0.023255813953488372,1.0,1.0,0.2,1.0,1.0,0.4,0.5,1.0,0.02912621359223301,0.0958904109589041,,,,,,,,,,,,,,,,,True,,,
200789,1610612739,Daniel Gibson,Daniel Gibson,200789,CLE,22634.0,377,88,697,693,94,96,72.0,1390,6.0,9.0,1.0,2.0,2.0,6.0,12.0,2.0,7.0,8.0,17.0,2.0,4.0,14.0,29.0,7.0,14.0,28.0,22.0,46.0,14.0,108.0,709.0,3.0,3.0,3.0,4.0,11.0,22.0,8.0,20.0,60.0,6.0,28.0,14.0,2.0,26.0,4.0,30.0,2.0,2.0,19.0,6.0,64.0,3.0,1.0,,3.0,15.0,1.0,19.0,4.0,23.0,,5.0,3.0,4.0,3.0,12.0,2.0,1.0,16.0,2.0,14.0,28.0,,20.0,19.0,6.0,4.0,,1.0,4.0,3.0,22.0,94,0.2857142857142857,0.3076923076923077,0.9090909090909091,0.4782608695652174,0.36363636363636365,0.4888888888888889,0.5,1.0,0.6351351351351351,0.6428571428571429,0.6524390243902439,0.6875,0.6216216216216216,0.07142857142857142,0.2222222222222222,12.531969309462916,0.25,0.06666666666666667,,0.04983388704318937,0.004901960784313725,0.034482758620689655,0.037037037037037035,0.04639175257731959,0.014035087719298246,,0.03571428571428571,0.04,0.012345679012345678,0.09333333333333334,0.04827586206896552,0.03125,,0.75,0.12162162162162163,0.6666666666666666,0.8571428571428571,0.16666666666666666,0.16216216216216217,0.5,0.5,0.16666666666666666,0.0945945945945946,0.2857142857142857,0.2857142857142857,1.0,0.22972972972972974,0.47058823529411764,0.5,1.0,0.3918918918918919,0.4827586206896552,0.4827586206896552,0.8571428571428571,0.125,0.14285714285714285,1.0,0.2857142857142857,0.5,0.5,0.7432432432432432,0.5,0.5344034246575341,0.51435,0.5860307692307691,0.0975609756097561,0.17647058823529413,0.2037037037037037,8.617857142857144,24.89782608695652,0.13486370157819225,1.0,1.0,2.0,2.0,3.0,1.0,3.0,5.0,2.0,13.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,6.0,,2.0,,3.0,,3.0,,0.6,0.3333333333333333,0.6875,0.7222222222222222,,,0.043478260869565216,1.0,,0.25,0.5,1.0,0.375,0.6666666666666666,0.5,0.041666666666666664,0.12037037037037036,2.0,2.0,1.0,1.0,2.0,1.0,0.021739130434782608,0.058823529411764705,0.016666666666666666,0.2857142857142857,,,,,,,True,,,
2544,1610612739,LeBron James,LeBron James,2544,CLE,62072.0,1035,76,1962,1941,308,279,185.0,3903,118.0,155.0,20.0,14.0,27.0,21.0,45.0,54.0,145.0,8.0,19.0,1.0,4.0,32.0,106.0,21.0,193.0,345.0,40.0,125.0,127.0,633.0,2057.0,25.0,23.0,48.0,6.0,25.0,103.0,154.0,232.0,42.0,78.0,105.0,32.0,12.0,142.0,54.0,196.0,25.0,29.0,104.0,22.0,446.0,3.0,16.0,,52.0,102.0,5.0,159.0,19.0,178.0,5.0,44.0,10.0,52.0,34.0,39.0,7.0,18.0,91.0,19.0,17.0,40.0,14.0,116.0,176.0,83.0,21.0,15.0,2.0,22.0,14.0,103.0,308,0.39896373056994816,0.41397849462365593,0.35,0.32,0.24,0.3225806451612903,0.5594202898550724,0.4791666666666667,0.5382978723404256,0.4383561643835616,0.5779816513761468,0.5204081632653061,0.26595744680851063,0.034782608695652174,0.06451612903225806,29.21451538814883,0.5714285714285714,0.1,,0.13953488372093023,0.02772963604852686,0.24761904761904763,0.01276595744680851,0.1636556854410202,0.023399014778325122,0.050761421319796954,0.012987012987012988,0.012345679012345678,0.11219512195121951,0.10052910052910052,0.17804154302670624,0.23780487804878048,0.022935779816513763,0.6363636363636364,0.32978723404255317,0.7612903225806451,0.8137931034482758,0.5508474576271186,0.09574468085106383,0.4666666666666667,0.4883720930232558,0.23809523809523808,0.30851063829787234,0.3724137931034483,0.3724137931034483,0.12962962962962962,0.04042553191489362,0.42105263157894735,0.42105263157894735,0.5,0.225531914893617,0.3018867924528302,0.3018867924528302,0.3125,0.5128205128205128,0.3698630136986301,0.5185185185185185,0.0547945205479452,0.25,0.2876712328767123,0.5957446808510638,0.3047619047619048,0.5314666666666666,0.5632449999999999,0.5233838028169012,0.15601503759398497,0.20393120393120392,0.1627172195892575,9.588405797101448,25.874399999999998,0.15698267074413863,16.0,1.0,2.0,2.0,12.0,18.0,3.0,14.0,6.0,51.0,39.0,16.0,34.0,11.0,1.0,2.0,3.0,2.0,2.0,21.0,,13.0,4.0,2.0,,12.0,0.21428571428571427,0.72,0.5769230769230769,0.6071428571428571,0.044444444444444446,0.0189873417721519,0.2826086956521739,0.8,0.5625,0.05128205128205128,0.5,,0.3076923076923077,0.16666666666666666,,,0.08056872037914692,5.0,14.0,1.0,,1.0,5.0,,,0.013513513513513514,0.23809523809523808,1.0,1.0,,,,,True,,,
406,1610612739,Shaquille O'Neal,Shaquille O'Neal,406,CLE,74429.0,1240,93,2338,2325,321,301,235.0,4663,187.0,281.0,63.0,19.0,30.0,74.0,176.0,1.0,5.0,,,,,,1.0,,262.0,462.0,,1.0,112.0,636.0,2450.0,67.0,28.0,53.0,,,70.0,296.0,228.0,,,1.0,,25.0,58.0,22.0,80.0,14.0,8.0,44.0,3.0,182.0,14.0,79.0,,55.0,193.0,14.0,262.0,93.0,355.0,21.0,15.0,6.0,37.0,21.0,69.0,5.0,16.0,106.0,15.0,108.0,169.0,28.0,192.0,225.0,118.0,62.0,41.0,,62.0,35.0,70.0,321,0.5648854961832062,0.6406926406926406,,,,,0.5670995670995671,0.5283018867924528,0.5658747300215983,0.5283018867924528,0.5658362989323843,0.4861111111111111,0.0021598272138228943,0.05411255411255411,0.06761565836298933,25.61349693251534,0.3490566037735849,0.2413793103448276,,0.21444444444444444,0.11189801699716714,0.21235521235521235,0.05263157894736842,0.21397756686798963,0.09567901234567901,0.1306122448979592,0.03977272727272727,0.07777777777777778,0.21031746031746032,0.23318385650224216,0.20705882352941177,0.2131979695431472,0.11931818181818182,0.5645161290322581,0.6069114470842333,0.6654804270462633,0.7137404580152672,0.6203208556149733,0.3801295896328294,0.42045454545454547,0.43529411764705883,0.43243243243243246,0.01079913606911447,0.2,0.2,,,,,,0.0021598272138228943,,,,0.9402985074626866,0.5660377358490566,0.6333333333333333,,,,0.6090712742980562,,0.5372473002159827,0.6033303571428572,0.5167735849056604,0.213768115942029,0.21415607985480944,0.11006289308176101,3.37965367965368,25.8,0.1372968349016253,39.0,,,,,40.0,,,16.0,96.0,14.0,11.0,9.0,8.0,2.0,11.0,7.0,3.0,4.0,29.0,,10.0,21.0,,6.0,10.0,,0.5970149253731343,0.5970149253731343,0.5925925925925926,0.03409090909090909,0.06829268292682927,0.20967741935483872,0.6190476190476191,0.10256410256410256,,,,,,,,0.1509433962264151,,62.0,,,7.0,,,,0.12890625,,,,1.0,10.0,17.0,,True,,,
2760,1610612739,Anderson Varejao,Anderson Varejao,2760,CLE,28076.0,468,76,858,864,122,131,95.0,1722,52.0,75.0,19.0,11.0,12.0,8.0,23.0,3.0,16.0,,,,,,,,63.0,114.0,,,9.0,135.0,856.0,21.0,11.0,14.0,,,23.0,92.0,34.0,,,,,11.0,9.0,4.0,13.0,3.0,1.0,5.0,2.0,30.0,13.0,22.0,1.0,22.0,57.0,8.0,87.0,36.0,123.0,2.0,19.0,6.0,8.0,2.0,7.0,1.0,6.0,15.0,1.0,21.0,46.0,3.0,21.0,14.0,9.0,11.0,9.0,1.0,11.0,8.0,23.0,122,0.7301587301587301,0.8363636363636363,,,,,0.5526315789473685,0.7857142857142857,0.5526315789473685,0.7857142857142857,0.5672268907563025,0.7666666666666667,,0.09649122807017543,0.08,13.75387797311272,0.5333333333333333,0.34782608695652173,0.029411764705882353,0.1716867469879518,0.08088235294117647,0.205607476635514,0.13541666666666666,0.17995444191343962,0.09510869565217392,0.10227272727272728,0.14285714285714285,0.12121212121212122,0.13636363636363635,0.2564102564102564,0.15060240963855423,0.20481927710843373,0.05,0.7272727272727273,0.6578947368421053,0.6933333333333334,0.7536231884057971,0.7307692307692307,0.20175438596491227,0.34782608695652173,0.4444444444444444,0.625,0.14035087719298245,0.1875,0.1875,1.0,,,,,,,,,0.9047619047619048,0.8571428571428571,0.9166666666666666,,,,0.6578947368421053,,0.5506710526315789,0.5988588235294117,0.5934142857142858,0.07627118644067797,0.07627118644067797,0.17037037037037037,4.635087719298246,,0.14219114219114218,12.0,,,,,12.0,,,1.0,25.0,1.0,2.0,13.0,1.0,,,4.0,2.0,8.0,5.0,,1.0,1.0,,3.0,,,0.5714285714285714,0.5714285714285714,0.5952380952380952,0.21739130434782608,0.10101010101010101,0.20833333333333334,0.631578947368421,0.16666666666666666,,,,,,,,0.18518518518518517,,16.0,,,10.0,,,,0.03529411764705882,,,,,,,,True,,,
980,1610612739,Zydrunas Ilgauskas,Zydrunas Ilgauskas,980,CLE,3262.0,54,17,106,105,19,14,16.0,211,4.0,7.0,6.0,,1.0,1.0,1.0,,6.0,,,,,,,,5.0,14.0,,,3.0,13.0,95.0,7.0,,2.0,,,2.0,4.0,6.0,,,,,2.0,2.0,,2.0,,,2.0,,4.0,,9.0,,3.0,11.0,,14.0,9.0,23.0,1.0,,,1.0,,1.0,,1.0,2.0,1.0,3.0,8.0,1.0,4.0,4.0,1.0,1.0,1.0,,1.0,1.0,2.0,19,0.4,1.0,,,,,0.35714285714285715,,0.35714285714285715,,0.40625,0.3333333333333333,,0.14285714285714285,0.14285714285714285,14.4,0.5,,,0.2037037037037037,0.21428571428571427,0.3,,0.21875,0.16981132075471697,0.1111111111111111,,,0.16666666666666666,0.14285714285714285,0.22857142857142856,0.2857142857142857,0.14285714285714285,1.0,0.5,0.5714285714285714,0.6666666666666666,0.5,0.07142857142857142,1.0,1.0,,0.42857142857142855,,,,,,,,,,,,0.8571428571428571,0.5,,,,,0.5,,0.5203285714285715,0.5707166666666666,0.56995,0.06666666666666667,0.06666666666666667,0.15384615384615385,8.57857142857143,,0.1792452830188679,3.0,,,,,4.0,,,,8.0,2.0,,,,,,1.0,,,,,1.0,,,,1.0,,0.5714285714285714,0.5714285714285714,0.5714285714285714,,0.375,0.3333333333333333,0.5,0.3333333333333333,,,,,,,,0.6153846153846154,,6.0,,,1.0,,,,0.25,,,,,,,0.16666666666666666,True,,,
201581,1610612739,JJ Hickson,JJ Hickson,201581,CLE,36155.0,603,1,1152,1144,106,86,104.0,2296,78.0,108.0,21.0,7.0,10.0,10.0,29.0,6.0,33.0,,,,,,,,94.0,170.0,,,27.0,215.0,1264.0,27.0,8.0,11.0,,,20.0,144.0,44.0,,,,,15.0,8.0,8.0,16.0,7.0,1.0,5.0,3.0,40.0,8.0,23.0,,16.0,76.0,12.0,104.0,31.0,135.0,,13.0,3.0,17.0,7.0,15.0,5.0,10.0,32.0,2.0,21.0,42.0,4.0,25.0,40.0,21.0,13.0,8.0,1.0,13.0,8.0,20.0,106,0.7659574468085106,0.8571428571428571,,,,,0.5529411764705883,0.7272727272727273,0.5529411764705883,0.7272727272727273,0.5718085106382979,0.7692307692307693,,0.08823529411764706,0.09259259259259259,17.336485421591806,0.53125,0.48,,0.17155756207674944,0.06948640483383686,0.13559322033898305,0.06666666666666667,0.16399286987522282,0.06873614190687362,0.09649122807017543,0.0875,0.025,0.10687022900763359,0.15126050420168066,0.22797927461139897,0.13636363636363635,,0.6153846153846154,0.6352941176470588,0.7222222222222222,0.7959183673469388,0.7564102564102564,0.17058823529411765,0.3448275862068966,0.4,0.8,0.19411764705882353,0.18181818181818182,0.1875,0.8333333333333334,,,,,,,,,0.7777777777777778,0.9090909090909091,0.7,,,,0.6352941176470588,,0.56254,0.576445,0.6330545454545454,0.11229946524064172,0.11229946524064172,0.09302325581395349,5.38235294117647,,0.0920138888888889,14.0,,,,,16.0,,,2.0,34.0,4.0,,10.0,1.0,,3.0,5.0,1.0,,4.0,,1.0,4.0,1.0,1.0,1.0,,0.5925925925925926,0.5925925925925926,0.6071428571428571,0.13793103448275862,0.02564102564102564,0.13333333333333333,0.6666666666666666,0.14285714285714285,,,,,,,,0.15813953488372093,,20.0,,,2.0,,,,0.07194244604316546,,,,1.0,1.0,1.0,0.030303030303030304,True,,,
2753,1610612739,Delonte West,Delonte West,2753,CLE,18316.0,305,35,562,562,110,114,50.0,1124,15.0,26.0,2.0,2.0,3.0,10.0,20.0,4.0,16.0,3.0,8.0,1.0,2.0,4.0,9.0,,29.0,62.0,7.0,17.0,15.0,94.0,601.0,4.0,8.0,13.0,1.0,2.0,19.0,18.0,40.0,18.0,3.0,9.0,4.0,5.0,37.0,9.0,46.0,1.0,8.0,27.0,3.0,101.0,2.0,5.0,,7.0,26.0,1.0,34.0,7.0,41.0,3.0,13.0,3.0,12.0,9.0,9.0,1.0,3.0,21.0,5.0,6.0,14.0,2.0,16.0,19.0,9.0,7.0,3.0,4.0,7.0,5.0,19.0,110,0.3103448275862069,0.3333333333333333,0.8571428571428571,0.4117647058823529,0.5,0.4117647058823529,0.46774193548387094,0.6153846153846154,0.5,0.6333333333333333,0.5340909090909091,0.6333333333333333,0.21518987341772153,0.08064516129032258,0.15384615384615385,17.170111287758345,0.5714285714285714,0.07142857142857142,,0.12380952380952381,0.027472527472527472,0.09090909090909091,0.04,0.11498257839721254,0.03017241379310345,0.028985507246376812,0.03125,0.05555555555555555,0.13846153846153847,0.12195121951219512,0.11538461538461539,0.10714285714285714,0.08108108108108109,0.7142857142857143,0.3291139240506329,0.5769230769230769,0.6818181818181818,0.26666666666666666,0.25316455696202533,0.5,0.5263157894736842,0.3,0.20253164556962025,0.25,0.25,0.5,0.10126582278481013,0.375,0.375,1.0,0.11392405063291139,0.4444444444444444,0.4444444444444444,0.75,0.3333333333333333,0.2,0.6666666666666666,0.13333333333333333,0.5,,0.5443037974683544,0.4444444444444444,0.5021094936708862,0.5028583333333333,0.4819833333333334,0.10344827586206896,0.12857142857142856,0.20212765957446807,8.22258064516129,24.035294117647055,0.19572953736654805,2.0,,1.0,1.0,1.0,4.0,1.0,2.0,,11.0,,7.0,10.0,2.0,,4.0,,,1.0,1.0,,1.0,,,2.0,,0.5,1.0,0.9166666666666666,0.9166666666666666,0.05,0.034482758620689655,0.047619047619047616,1.0,,0.16666666666666666,,,0.16666666666666666,1.0,1.0,,0.11702127659574468,,4.0,,,,,,,0.01818181818181818,,,,,,,,True,,,
2590,1610612739,Mo Williams,Mo Williams,2590,CLE,50354.0,839,-23,1594,1581,194,214,167.0,3175,22.0,44.0,6.0,1.0,1.0,19.0,33.0,42.0,98.0,20.0,43.0,,4.0,38.0,85.0,10.0,83.0,175.0,58.0,128.0,44.0,384.0,1688.0,13.0,6.0,7.0,2.0,14.0,24.0,54.0,112.0,126.0,48.0,85.0,38.0,9.0,98.0,15.0,113.0,8.0,7.0,74.0,14.0,241.0,2.0,10.0,,18.0,45.0,,63.0,12.0,75.0,6.0,28.0,10.0,40.0,30.0,26.0,4.0,10.0,66.0,8.0,27.0,64.0,5.0,31.0,51.0,17.0,4.0,2.0,1.0,4.0,1.0,24.0,194,0.3253012048192771,0.3253012048192771,0.7241379310344828,0.453125,0.14285714285714285,0.453125,0.4742857142857143,0.8571428571428571,0.5610561056105611,0.42857142857142855,0.5825545171339563,0.4791666666666667,0.42244224422442245,0.05142857142857143,0.18181818181818182,21.729365524985965,0.6060606060606061,,,0.075,0.01972386587771203,0.10778443113772455,0.01098901098901099,0.08213820078226858,0.01741654571843251,0.047337278106508875,0.008547008547008548,0.015384615384615385,0.05202312138728324,0.056338028169014086,0.09824561403508772,0.09701492537313433,0.039473684210526314,0.25,0.14521452145214522,0.5,0.6111111111111112,0.18181818181818182,0.10891089108910891,0.5757575757575758,0.5757575757575758,0.21052631578947367,0.3234323432343234,0.42857142857142855,0.4329896907216495,0.4523809523809524,0.1419141914191419,0.46511627906976744,0.46511627906976744,0.95,0.28052805280528054,0.4470588235294118,0.4470588235294118,0.6052631578947368,0.2608695652173913,0.047619047619047616,1.0,0.19047619047619047,,0.47619047619047616,0.5676567656765676,0.4470588235294118,0.5116543046357616,0.5415880952380953,0.5015571428571428,0.05660377358490566,0.08994708994708994,0.0625,12.536571428571431,24.696093750000003,0.12170639899623588,2.0,2.0,5.0,2.0,5.0,6.0,4.0,10.0,1.0,25.0,6.0,10.0,18.0,11.0,1.0,2.0,3.0,,4.0,3.0,1.0,3.0,1.0,,5.0,3.0,0.4,0.46153846153846156,0.5217391304347826,0.5217391304347826,,,0.15151515151515152,0.3333333333333333,,0.21739130434782608,0.4,1.0,0.21739130434782608,0.4,,0.007751937984496124,0.06510416666666667,2.0,,,,3.0,11.0,,,0.010256410256410256,0.2,,,,,,0.01020408163265306,True,,,
