EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PenaltyFG2M,PtsPutbacks,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Clear Path Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,AtRimPctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,on,OffensiveGoaltends
200749,1610612738,Shelden Williams,Shelden Williams,200749,BOS,11632.0,194.0,-20.0,366,376.0,121.0,140.0,41.0,742,12.0,20.0,8.0,4.0,2.0,4.0,,,,,1.0,,,,1.0,16.0,28.0,,1.0,21.0,53.0,380.0,,,10.0,13.0,,1.0,7.0,19.0,28.0,4.0,,,1.0,,5.0,1.0,1.0,,1.0,2.0,6.0,24.0,36.0,9.0,45.0,,6.0,4.0,2.0,3.0,12.0,2.0,2.0,15.0,15.0,32.0,2.0,22.0,30.0,13.0,19.0,121.0,3.0,0.875,1.0,,,,,,0.5714285714285714,0.5517241379310345,0.6,0.42857142857142855,0.6022727272727273,0.625,0.475,0.034482758620689655,0.17857142857142858,,14.2512077294686,0.2,0.183206106870229,0.05504587155963303,0.18181818181818182,0.05113636363636364,0.03225806451612903,,0.1956521739130435,0.19642857142857142,,0.6896551724137931,0.6,0.8,0.8333333333333334,0.13793103448275862,0.13793103448275862,0.5,0.5,1.0,,,,,0.034482758620689655,,,,,,,,0.5714285714285714,0.07142857142857142,,0.7241379310344828,,0.5524758620689655,0.5189714285714285,0.30952380952380953,0.3170731707317073,0.18867924528301888,0.3584905660377358,4.4,25.2,0.33060109289617484,3.0,5.0,4.0,2.0,,,,3.0,5.0,4.0,6.0,4.0,,,,,3.0,,8.0,4.0,1.0,1.0,2.0,,,5.0,,7.0,3.0,,,,,2.0,11.0,,,8.0,,,3.0,11.0,5.0,,,,2.0,0.6,0.46153846153846156,0.25,,0.2857142857142857,,0.17777777777777778,0.04477611940298507,0.1282051282051282,0.057692307692307696,,0.13793103448275862,0.1724137931034483,0.1875,0.45454545454545453,0.5,0.5,1.0,1.0,0.6,0.3333333333333333,,,0.5,,,0.6689333333333334,,,,,,,True,
2754,1610612738,Tony Allen,Tony Allen,2754,BOS,27947.0,466.0,-20.0,897,913.0,301.0,316.0,104.0,1810,66.0,97.0,35.0,16.0,3.0,22.0,,1.0,,,2.0,,,,2.0,74.0,135.0,,3.0,35.0,183.0,951.0,,,31.0,41.0,,3.0,15.0,73.0,96.0,52.0,,,,,7.0,22.0,22.0,7.0,8.0,44.0,23.0,37.0,50.0,26.0,76.0,6.0,33.0,16.0,17.0,13.0,20.0,6.0,2.0,33.0,27.0,70.0,3.0,42.0,57.0,26.0,73.0,301.0,13.0,0.6486486486486487,0.7058823529411765,,,,,,0.5481481481481482,0.5362318840579711,0.6666666666666666,0.6590909090909091,0.5579268292682927,0.6739130434782609,0.6886792452830188,0.021739130434782608,0.05185185185185185,0.125,19.447186574531095,0.3939393939393939,0.12052117263843648,0.07641196013289037,0.11192214111922141,0.07008086253369272,0.09302325581395349,0.028037383177570093,0.09259259259259259,0.1651376146788991,0.10909090909090909,0.7028985507246377,0.6804123711340206,0.717391304347826,0.6666666666666666,0.11594202898550725,0.15942028985507245,0.13636363636363635,0.13636363636363635,1.0,0.007246376811594203,,,,0.014492753623188406,,,,,,,,0.7954545454545454,0.045454545454545456,,0.7246376811594203,,0.5642334558823531,0.5854869047619048,0.16352201257861634,0.16666666666666666,0.16939890710382513,0.3989071038251366,4.569629629629629,43.0,0.3355629877369008,12.0,17.0,27.0,5.0,,,1.0,12.0,18.0,7.0,29.0,12.0,,,,7.0,3.0,,9.0,4.0,7.0,7.0,1.0,,5.0,8.0,,7.0,1.0,5.0,5.0,,,5.0,8.0,,,6.0,,2.0,,8.0,6.0,1.0,,2.0,5.0,0.6666666666666666,0.7073170731707317,0.05154639175257732,,0.10810810810810811,,0.08653846153846154,0.04285714285714286,0.1111111111111111,0.05660377358490566,,0.1,0.038461538461538464,0.23076923076923078,0.75,0.3125,0.35714285714285715,0.2,0.9444444444444444,0.7058823529411765,0.3333333333333333,,,0.7714285714285715,0.022727272727272728,,0.5583333333333333,,2.0,,,,,True,
201802,1610612738,Oliver Lafayette,Oliver Lafayette,201802,BOS,330.0,6.0,-2.0,9,10.0,,1.0,,19,,,,1.0,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,5.0,14.0,,,,,,,,,2.0,,3.0,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.25,,,1.25,,,0.5,,,22.22222222222222,,,,0.3333333333333333,,,,,,,,,,,0.5,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,0.5,1.0,0.5100750000000001,,,,,,6.0,24.7,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,True,
2243,1610612738,Brian Scalabrine,Brian Scalabrine,2243,BOS,14822.0,247.0,-10.0,460,461.0,119.0,165.0,55.0,921,5.0,7.0,2.0,,1.0,8.0,9.0,23.0,6.0,2.0,13.0,,,,4.0,6.0,15.0,11.0,36.0,4.0,49.0,500.0,3.0,6.0,9.0,4.0,2.0,11.0,1.0,11.0,12.0,,33.0,,13.0,2.0,,4.0,11.0,3.0,,29.0,1.0,13.0,19.0,5.0,24.0,1.0,5.0,3.0,2.0,4.0,3.0,2.0,1.0,7.0,16.0,33.0,2.0,9.0,6.0,3.0,11.0,119.0,5.0,1.0,1.0,1.0,0.3055555555555556,0.5,0.18181818181818182,0.3055555555555556,0.4,0.4411764705882353,0.6428571428571429,0.3333333333333333,0.4537037037037037,0.6428571428571429,0.34375,0.7058823529411765,,,11.663479923518164,0.5714285714285714,0.08125,0.007633587786259542,0.07425742574257425,0.02403846153846154,,,0.06779661016949153,0.06349206349206349,0.03125,0.13725490196078433,0.7142857142857143,0.7142857142857143,1.0,,0.1568627450980392,0.125,0.125,1.0,0.45098039215686275,0.391304347826087,0.391304347826087,1.0,0.2549019607843137,0.15384615384615385,0.15384615384615385,1.0,0.8571428571428571,,,,0.13333333333333333,0.26666666666666666,,0.8431372549019608,0.15384615384615385,0.5465754901960784,0.53213,0.05555555555555555,0.16666666666666666,0.1836734693877551,0.22448979591836735,11.306666666666667,23.85555555555556,0.25869565217391305,,1.0,2.0,,3.0,2.0,7.0,,1.0,,2.0,,7.0,7.0,,1.0,4.0,,2.0,4.0,,2.0,,,1.0,2.0,,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,0.5,,,0.21052631578947367,,0.047619047619047616,0.05194805194805195,0.02,0.05660377358490566,0.041666666666666664,0.13157894736842105,0.034482758620689655,0.07692307692307693,,,,,0.14285714285714285,,,0.5,1.0,1.0,0.4666666666666667,0.2857142857142857,0.5409900000000001,,,,,,,True,
201592,1610612738,J.R. Giddens,J.R. Giddens,201592,BOS,213.0,4.0,-7.0,8,9.0,4.0,3.0,3.0,17,,,,,,,,,,,,,,,,,,,,1.0,1.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,4.0,,,,,,,,,,,,,0.5,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2067,1610612738,Eddie House,Eddie House,2067,BOS,16287.0,271.0,60.0,542,507.0,162.0,153.0,74.0,1049,2.0,6.0,2.0,1.0,23.0,52.0,7.0,18.0,2.0,9.0,39.0,1.0,2.0,1.0,11.0,25.0,59.0,16.0,57.0,15.0,113.0,502.0,2.0,4.0,12.0,11.0,3.0,15.0,9.0,28.0,44.0,6.0,48.0,,39.0,9.0,2.0,6.0,10.0,4.0,1.0,24.0,1.0,14.0,20.0,2.0,22.0,,11.0,6.0,5.0,1.0,5.0,,,6.0,4.0,22.0,,10.0,18.0,1.0,28.0,162.0,5.0,0.88,0.88,1.0,0.2807017543859649,0.5,0.2,0.2807017543859649,0.423728813559322,0.4224137931034483,0.42857142857142855,0.36538461538461536,0.45081967213114754,0.42857142857142855,0.45,0.49137931034482757,0.03389830508474576,,20.414673046251995,0.16666666666666666,0.08641975308641975,0.006097560975609756,0.09090909090909091,0.007575757575757576,,,0.07272727272727272,0.1076923076923077,,0.05172413793103448,0.3333333333333333,0.4,0.5,0.008620689655172414,0.4482758620689655,0.4423076923076923,0.45098039215686275,0.9130434782608695,0.15517241379310345,0.3888888888888889,0.3888888888888889,1.0,0.33620689655172414,0.23076923076923078,0.23076923076923078,1.0,0.14285714285714285,0.14285714285714285,0.5,1.0,0.07692307692307693,0.4230769230769231,0.09090909090909091,0.5431034482758621,0.23076923076923078,0.4952771551724137,0.48257884615384616,0.01694915254237288,0.016666666666666666,0.10619469026548672,0.24778761061946902,18.59491525423729,24.517543859649123,0.2988929889298893,,1.0,,,1.0,2.0,4.0,3.0,10.0,,5.0,,4.0,4.0,,1.0,1.0,,6.0,,2.0,1.0,,1.0,1.0,1.0,,2.0,,2.0,,5.0,1.0,4.0,1.0,,,1.0,,,,1.0,1.0,,,,4.0,0.3,0.45454545454545453,0.16666666666666666,0.019230769230769232,,,0.10344827586206896,0.01,0.017543859649122806,0.0125,,0.07142857142857142,0.13636363636363635,,1.0,,,,0.07142857142857142,,,0.5,1.0,,0.15384615384615385,0.5,0.45472999999999997,0.017241379310344827,,,,,,True,
201991,1610612738,Lester Hudson,Lester Hudson,201991,BOS,3.0,,,1,,1.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201611,1610612738,Henry Walker,Henry Walker,201611,BOS,535.0,9.0,3.0,14,14.0,5.0,4.0,2.0,28,,,,1.0,,,,,,,,,,,,,1.0,,,2.0,2.0,13.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,2.0,,1.0,2.0,,,,1.0,2.0,1.0,,5.0,,,,,,,,,,,,,0.5,,,,,,21.05263157894737,,0.2,,0.2,,,,,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.4415,,0.5,0.5,,,4.9,,0.35714285714285715,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101126,1610612738,Nate Robinson,Nate Robinson,101126,BOS,19078.0,318.0,-33.0,595,605.0,144.0,183.0,55.0,1200,8.0,22.0,3.0,9.0,10.0,29.0,3.0,5.0,1.0,27.0,64.0,2.0,5.0,7.0,19.0,22.0,60.0,30.0,69.0,6.0,140.0,648.0,2.0,6.0,6.0,10.0,8.0,20.0,2.0,34.0,22.0,22.0,48.0,42.0,64.0,27.0,4.0,38.0,49.0,13.0,18.0,109.0,,19.0,30.0,3.0,33.0,,19.0,8.0,11.0,10.0,8.0,4.0,1.0,18.0,17.0,43.0,2.0,15.0,9.0,2.0,34.0,144.0,7.0,0.5,0.5,0.5333333333333333,0.43478260869565216,0.3333333333333333,0.4,0.43478260869565216,0.36666666666666664,0.5193798449612403,0.42857142857142855,0.5333333333333333,0.5263157894736842,0.42857142857142855,0.53125,0.5348837209302325,0.06666666666666667,,22.98325722983257,0.5555555555555556,0.10052910052910052,,0.10646387832699619,0.00749063670411985,,,0.07462686567164178,0.10714285714285714,,0.17054263565891473,0.36363636363636365,0.42105263157894735,0.5,0.06976744186046512,0.2248062015503876,0.3448275862068966,0.35714285714285715,0.4,0.03875968992248062,0.6,0.6,1.0,0.49612403100775193,0.421875,0.421875,0.48148148148148145,0.14285714285714285,0.7142857142857143,0.4,1.0,0.1,0.6333333333333333,0.3684210526315789,0.7054263565891473,0.421875,0.5198461240310077,0.4767966666666667,0.015267175572519083,0.03225806451612903,0.04285714285714286,0.24285714285714285,10.719999999999999,25.26086956521739,0.24201680672268908,,1.0,2.0,4.0,,1.0,1.0,,1.0,,4.0,,11.0,9.0,2.0,7.0,2.0,1.0,9.0,2.0,3.0,6.0,,1.0,1.0,2.0,,2.0,2.0,3.0,,1.0,,2.0,,,,,,,,,,,,,2.0,,0.4,0.13636363636363635,0.034482758620689655,0.09523809523809523,0.043478260869565216,0.12162162162162163,0.02564102564102564,,0.03225806451612903,,0.13157894736842105,0.12962962962962962,0.1,,0.4444444444444444,0.4444444444444444,0.75,0.14285714285714285,,,,,0.6666666666666666,0.03333333333333333,1.0,0.54945,,,,,,,False,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,17243.0,287.0,-66.0,535,546.0,182.0,180.0,57.0,1081,16.0,30.0,13.0,15.0,4.0,16.0,2.0,2.0,,6.0,19.0,,2.0,1.0,8.0,26.0,61.0,8.0,21.0,57.0,133.0,607.0,,2.0,10.0,29.0,1.0,8.0,31.0,60.0,14.0,38.0,18.0,6.0,18.0,6.0,3.0,32.0,45.0,14.0,11.0,103.0,3.0,24.0,38.0,3.0,41.0,1.0,8.0,6.0,2.0,18.0,11.0,11.0,,29.0,8.0,18.0,1.0,60.0,62.0,26.0,60.0,182.0,1.0,0.2692307692307692,0.2916666666666667,0.75,0.38095238095238093,,0.125,0.4,0.4262295081967213,0.4634146341463415,0.4444444444444444,0.3918918918918919,0.6055045871559633,0.5,0.5769230769230769,0.25609756097560976,0.04918032786885246,,22.96173044925125,0.6206896551724138,0.13333333333333333,0.01910828025477707,0.14107883817427386,0.012295081967213115,,0.038461538461538464,0.08333333333333333,0.136986301369863,0.023809523809523808,0.36585365853658536,0.5333333333333333,0.5925925925925926,0.375,0.18292682926829268,0.1951219512195122,0.25,0.25,0.25,0.024390243902439025,1.0,1.0,1.0,0.23170731707317074,0.3157894736842105,0.3157894736842105,0.6666666666666666,,0.2222222222222222,,,0.35135135135135137,0.21621621621621623,0.125,0.6219512195121951,0.3333333333333333,0.51503375,0.502707142857143,0.2549019607843137,0.32098765432098764,0.07518796992481203,0.45112781954887216,7.329508196721312,26.238095238095237,0.3401869158878505,3.0,4.0,8.0,6.0,,,,4.0,7.0,2.0,13.0,4.0,13.0,10.0,3.0,7.0,,,10.0,4.0,4.0,7.0,1.0,1.0,2.0,10.0,,3.0,1.0,5.0,6.0,2.0,,7.0,6.0,,,4.0,,1.0,1.0,6.0,3.0,,1.0,2.0,7.0,0.5714285714285714,0.4482758620689655,0.1,,0.18181818181818182,,0.16393442622950818,,0.01694915254237288,,,0.19148936170212766,0.15217391304347827,0.2,0.5,0.4,0.4,,0.4444444444444444,0.75,,,,0.6153846153846154,,,0.5307833333333334,,1.0,,,,,False,
200749,1610612738,Shelden Williams,Shelden Williams,200749,BOS,24207.0,403.0,52.0,756,754.0,240.0,223.0,95.0,1510,34.0,59.0,11.0,15.0,7.0,18.0,,,,,,,,,,47.0,92.0,,,54.0,148.0,779.0,,,24.0,22.0,,,32.0,50.0,68.0,26.0,,,,,6.0,13.0,20.0,7.0,4.0,47.0,24.0,36.0,63.0,38.0,101.0,1.0,7.0,4.0,3.0,7.0,8.0,4.0,1.0,15.0,32.0,53.0,3.0,58.0,68.0,27.0,50.0,240.0,2.0,0.723404255319149,0.8292682926829268,,,,,,0.5108695652173914,0.5108695652173914,0.4117647058823529,0.4090909090909091,0.592,0.48,0.6097560975609756,,0.06521739130434782,,16.184971098265894,0.4666666666666667,0.13793103448275862,0.10344827586206896,0.1457142857142857,0.1144578313253012,0.06779661016949153,0.08888888888888889,0.125,0.13725490196078433,0.02564102564102564,0.6413043478260869,0.576271186440678,0.6415094339622641,0.7058823529411765,0.16304347826086957,0.1956521739130435,0.3888888888888889,0.3888888888888889,0.8571428571428571,,,,,,,,,,,,,0.5,,,0.6413043478260869,,0.514966304347826,0.45440454545454545,0.23076923076923078,0.23076923076923078,0.16216216216216217,0.33783783783783783,5.493478260869566,,0.31746031746031744,6.0,15.0,5.0,6.0,,,,7.0,17.0,10.0,9.0,12.0,7.0,5.0,2.0,2.0,14.0,,15.0,12.0,1.0,3.0,1.0,,,5.0,,5.0,9.0,2.0,2.0,,,8.0,10.0,,,6.0,,1.0,3.0,10.0,4.0,,,2.0,8.0,0.4117647058823529,0.4090909090909091,0.1016949152542373,,0.34285714285714286,,0.16853932584269662,0.14,0.14457831325301204,0.14285714285714285,0.13043478260869565,0.15873015873015872,0.21666666666666667,0.06896551724137931,0.4,0.4,0.4,0.6666666666666666,0.8823529411764706,0.4,,,,0.45454545454545453,,,0.5351923076923076,,,,,,,False,
201175,1610612738,Glen Davis,Glen Davis,201175,BOS,27621.0,460.0,28.0,842,862.0,199.0,223.0,84.0,1704,35.0,65.0,11.0,32.0,12.0,28.0,,2.0,,,1.0,,,,,59.0,125.0,,3.0,55.0,173.0,876.0,,,22.0,22.0,,2.0,19.0,45.0,86.0,32.0,,,,,18.0,9.0,25.0,5.0,3.0,66.0,31.0,39.0,55.0,48.0,103.0,3.0,14.0,10.0,4.0,11.0,19.0,4.0,1.0,30.0,34.0,71.0,3.0,69.0,81.0,39.0,45.0,199.0,7.0,0.7288135593220338,0.7818181818181819,,,,,,0.472,0.4609375,0.2916666666666667,0.5416666666666666,0.5274390243902439,0.34375,0.625,0.0234375,0.144,0.0625,20.66027689030884,0.36666666666666664,0.1407942238267148,0.12062256809338522,0.13297872340425532,0.12534818941504178,0.1038961038961039,0.08333333333333333,0.15294117647058825,0.13934426229508196,0.061224489795918366,0.5078125,0.5384615384615384,0.7,0.7714285714285715,0.25,0.21875,0.42857142857142855,0.4444444444444444,0.9166666666666666,0.015625,,,,0.0078125,,,,,,,,0.4583333333333333,,,0.53125,,0.4888358267716535,0.49906875,0.2468354430379747,0.25161290322580643,0.12716763005780346,0.26011560693641617,6.632799999999998,32.666666666666664,0.23634204275534443,6.0,19.0,7.0,12.0,,,2.0,7.0,24.0,8.0,13.0,8.0,16.0,13.0,3.0,1.0,14.0,3.0,11.0,5.0,3.0,7.0,2.0,,2.0,7.0,,12.0,3.0,12.0,9.0,,,6.0,7.0,,,6.0,,,1.0,7.0,5.0,,1.0,2.0,5.0,0.2916666666666667,0.5909090909090909,0.23076923076923078,0.03571428571428571,0.17857142857142858,0.09090909090909091,0.1111111111111111,0.13725490196078433,0.16666666666666666,0.1411764705882353,0.11764705882352941,0.12857142857142856,0.08571428571428572,0.1724137931034483,0.7142857142857143,0.375,0.4,0.4166666666666667,0.7916666666666666,0.3157894736842105,0.16666666666666666,,,0.6363636363636364,0.08333333333333333,,0.5186764705882352,,1.0,,,,,False,
2605,1610612738,Marquis Daniels,Marquis Daniels,2605,BOS,31657.0,528.0,19.0,959,975.0,223.0,242.0,102.0,1934,41.0,70.0,20.0,54.0,6.0,11.0,3.0,6.0,2.0,1.0,9.0,,,1.0,5.0,68.0,135.0,4.0,15.0,18.0,166.0,1021.0,,2.0,15.0,30.0,2.0,9.0,2.0,42.0,66.0,70.0,12.0,,7.0,1.0,14.0,33.0,55.0,15.0,13.0,132.0,7.0,26.0,44.0,11.0,55.0,3.0,19.0,14.0,5.0,15.0,12.0,11.0,6.0,27.0,18.0,43.0,2.0,36.0,33.0,19.0,42.0,223.0,5.0,0.4852941176470588,0.4925373134328358,1.0,0.26666666666666666,,0.2222222222222222,0.3076923076923077,0.5037037037037037,0.49333333333333335,0.42857142857142855,0.5128205128205128,0.50920245398773,0.4411764705882353,0.525,0.1,0.1037037037037037,0.07407407407407407,17.707362534948743,0.5555555555555556,0.08099688473520249,0.024734982332155476,0.09360730593607305,0.026128266033254157,,0.033707865168539325,0.04854368932038835,0.13380281690140844,0.05084745762711865,0.4666666666666667,0.5857142857142857,0.6833333333333333,0.6097560975609756,0.36,0.07333333333333333,0.5454545454545454,0.5454545454545454,0.5,0.04,0.5,0.5,1.0,0.06,0.1111111111111111,0.1111111111111111,1.0,0.14285714285714285,,,,0.5128205128205128,0.1282051282051282,0.2,0.5666666666666667,0.14285714285714285,0.5071625000000001,0.5279432432432433,0.11728395061728394,0.1292517006802721,0.09036144578313253,0.25301204819277107,5.754074074074074,28.026666666666664,0.23253388946819603,4.0,7.0,12.0,21.0,,1.0,4.0,6.0,12.0,3.0,17.0,2.0,22.0,20.0,2.0,5.0,4.0,,15.0,3.0,2.0,4.0,2.0,,1.0,2.0,,1.0,,4.0,7.0,,,1.0,4.0,,,2.0,,,2.0,4.0,2.0,,,,,0.5,0.5666666666666667,0.14285714285714285,,0.07317073170731707,,0.1282051282051282,0.028985507246376812,0.0380952380952381,0.03669724770642202,,0.02631578947368421,0.11764705882352941,0.15625,0.5,0.3888888888888889,0.42,0.23809523809523808,0.5,0.5714285714285714,0.25,,,0.6,0.10256410256410256,0.25,0.53014,,2.0,,,,,False,
2754,1610612738,Tony Allen,Tony Allen,2754,BOS,25366.0,423.0,-12.0,807,817.0,243.0,233.0,93.0,1624,43.0,76.0,22.0,18.0,5.0,19.0,,,,,2.0,,,,2.0,55.0,113.0,,2.0,37.0,147.0,851.0,,,31.0,33.0,,2.0,7.0,39.0,66.0,44.0,,,1.0,,12.0,39.0,50.0,19.0,15.0,111.0,20.0,32.0,43.0,26.0,69.0,6.0,26.0,16.0,10.0,16.0,17.0,8.0,4.0,33.0,15.0,39.0,2.0,51.0,62.0,32.0,39.0,243.0,1.0,0.6,0.66,,,,,,0.48672566371681414,0.4782608695652174,0.5909090909090909,0.45714285714285713,0.5176056338028169,0.5961538461538461,0.47560975609756095,0.017391304347826087,0.10619469026548672,0.16666666666666666,19.209659714599344,0.48484848484848486,0.11228070175438597,0.08264462809917356,0.10684931506849316,0.0755813953488372,0.10294117647058823,0.08,0.06315789473684211,0.16071428571428573,0.13636363636363635,0.6608695652173913,0.5657894736842105,0.6142857142857143,0.5813953488372093,0.1565217391304348,0.16521739130434782,0.2631578947368421,0.3125,0.8,,,,,0.017391304347826087,,,,,,,,0.6285714285714286,0.05714285714285714,,0.6782608695652174,,0.5535925438596492,0.552945588235294,0.2302158273381295,0.23357664233576642,0.2108843537414966,0.2653061224489796,5.091150442477876,44.4,0.30111524163568776,8.0,14.0,14.0,7.0,,,,13.0,22.0,5.0,16.0,10.0,11.0,8.0,3.0,5.0,6.0,,7.0,4.0,7.0,8.0,3.0,,2.0,9.0,,2.0,,4.0,8.0,,,3.0,11.0,,,7.0,,2.0,2.0,11.0,4.0,,,,3.0,0.5909090909090909,0.48484848484848486,0.07894736842105263,0.15789473684210525,0.14285714285714285,,0.0875,0.058823529411764705,0.0707070707070707,0.07692307692307693,,0.10256410256410256,0.09259259259259259,0.07692307692307693,0.36363636363636365,0.3888888888888889,0.4666666666666667,0.5714285714285714,0.6363636363636364,0.5714285714285714,0.25,,,0.6363636363636364,,,0.53025625,,1.0,,,,,False,
