EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,OffThreePtRebounds,FTDefRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,PenaltyCorner3FGM,SecondChanceFtPoints,PtsUnassisted3s,HeaveAttempts,Corner3Assists,StepOutOfBoundsTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,LongMidRangePctBlocked,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,HeaveMakes,BlockedCorner3,Clear Path Fouls,on,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,Arc3PctBlocked
1563,1610612760,Kevin Ollie,Kevin Ollie,1563,OKC,4895.0,82,-23.0,161,163,42,77,12,324,3.0,6.0,1.0,2.0,2.0,1.0,3.0,1.0,7.0,5,16,1.0,11,176,1.0,2.0,2.0,2.0,4.0,1.0,5.0,8.0,2.0,2.0,3.0,2.0,5.0,2.0,1.0,1.0,1.0,12.0,1.0,5.0,7.0,12.0,1.0,13,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1,2,2.0,1.0,1.0,1.0,1.0,5.0,42,0.8,0.8,0.3125,0.5,0.5,0.3125,0.5,0.5,0.34375,0.5,0.625,0.125,0.3333333333333333,10.497237569060774,1.0,0.15217391304347827,0.017543859649122806,0.16666666666666666,0.15789473684210525,0.015151515151515152,0.07142857142857142,0.0625,0.3,0.15,0.20833333333333334,0.1111111111111111,0.375,0.5,0.75,0.6666666666666666,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.4375,0.14285714285714285,0.14285714285714285,1.0,0.5,0.5,1.0,0.375,0.44029375000000004,0.45025,0.467625,0.0625,0.0625,0.18181818181818182,0.45454545454545453,10.50625,0.2608695652173913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
200757,1610612760,Thabo Sefolosha,Thabo Sefolosha,200757,OKC,20585.0,343,-48.0,666,667,207,295,98,1333,9.0,20.0,4.0,4.0,6.0,2.0,5.0,4.0,22.0,15,47,11.0,53,709,3.0,7.0,9.0,5.0,11.0,5.0,18.0,16.0,14.0,2.0,17.0,3.0,20.0,3.0,6.0,7.0,4.0,43.0,15.0,13.0,29.0,44.0,16.0,60,,13.0,9.0,9.0,6.0,3.0,18.0,2.0,10,22,13.0,,17.0,1.0,6.0,18.0,207,0.5333333333333333,0.6153846153846154,0.3191489361702128,0.42857142857142855,0.45454545454545453,0.30434782608695654,0.45,0.30952380952380953,0.34415584415584416,0.45,0.34615384615384615,0.0425531914893617,0.05,12.17948717948718,0.5,0.12831858407079647,0.06097560975609756,0.14444444444444443,0.13291139240506328,0.04923076923076923,0.0547945205479452,0.12195121951219512,0.07246376811594203,0.18666666666666668,0.11940298507462686,,0.2898550724637681,0.45,0.47368421052631576,0.4444444444444444,0.07246376811594203,0.4,0.5,,0.3188405797101449,0.18181818181818182,0.18181818181818182,1.0,0.4,0.2857142857142857,0.6666666666666666,0.6086956521739131,0.4988710144927535,0.4933888888888889,0.5180380952380952,0.08108108108108109,0.11538461538461539,0.16981132075471697,0.33962264150943394,9.619148936170212,0.3108108108108108,1.0,8.0,2.0,4.0,4.0,14.0,1.0,1.0,1.0,6.0,4.0,22.0,1.0,3.0,1.0,10.0,12.0,4.0,14.0,4.0,1.0,2.0,4.0,3.0,9.0,4.0,1.0,1.0,2.0,3.0,7.0,5.0,2.0,7.0,3.0,6.0,3.0,1.0,0.18181818181818182,0.3333333333333333,0.1,0.18181818181818182,0.3188405797101449,0.2,0.10526315789473684,0.012658227848101266,0.0759493670886076,0.05319148936170213,0.016129032258064516,0.21739130434782608,0.42857142857142855,0.11594202898550725,0.2028985507246377,0.2857142857142857,0.2857142857142857,1.0,0.25,0.2,0.1,1.0,1.0,0.19047619047619047,0.2857142857142857,0.16666666666666666,0.2857142857142857,24.281818181818185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201142,1610612760,Kevin Durant,Kevin Durant,201142,OKC,47378.0,790,120.0,1521,1533,621,656,205,3054,66.0,101.0,23.0,22.0,37.0,51.0,108.0,46.0,127.0,163,336,200.0,619,1560,24.0,53.0,62.0,61.0,126.0,99.0,263.0,148.0,178.0,20.0,51.0,6.0,57.0,3.0,33.0,10.0,8.0,120.0,29.0,25.0,78.0,117.0,36.0,153,8.0,32.0,19.0,46.0,19.0,27.0,79.0,38.0,24,50,140.0,1.0,223.0,16.0,85.0,263.0,621,0.4539877300613497,0.4966442953020134,0.4851190476190476,0.4528301886792453,0.48412698412698413,0.49178403755868544,0.42105263157894735,0.5093167701863354,0.581888246628131,0.49206349206349204,0.6105769230769231,0.05952380952380952,0.13861386138613863,33.76623376623377,0.5822784810126582,0.1368421052631579,0.05534351145038168,0.13736263736263737,0.13696808510638298,0.05217391304347826,0.0625,0.1232876712328767,0.18064516129032257,0.11734693877551021,0.14285714285714285,0.038834951456310676,0.23708920187793428,0.6534653465346535,0.7586206896551724,0.48484848484848486,0.2535211267605634,0.4722222222222222,0.49038461538461536,0.2549019607843137,0.2981220657276995,0.36220472440944884,0.368,0.6304347826086957,0.40350877192982454,0.22981366459627328,0.5945945945945946,0.44835680751173707,0.47645505882352934,0.48476836734693884,0.471075625,0.18163672654690619,0.20987654320987653,0.10016155088852989,0.42487883683360256,9.913988095238095,0.40828402366863903,13.0,2.0,,1.0,29.0,88.0,,4.0,13.0,34.0,31.0,90.0,,4.0,14.0,35.0,72.0,28.0,87.0,29.0,7.0,14.0,13.0,9.0,33.0,4.0,3.0,4.0,2.0,18.0,17.0,8.0,4.0,18.0,10.0,3.0,18.0,0.7741935483870968,0.34444444444444444,,0.4,0.34831460674157305,0.2112676056338028,0.037037037037037035,0.24561403508771928,0.04216867469879518,0.07303370786516854,0.034653465346534656,0.046511627906976744,0.11904761904761904,0.5555555555555556,0.004694835680751174,0.20657276995305165,0.32954545454545453,0.32954545454545453,0.7931034482758621,0.5652173913043478,,0.07017543859649122,,,0.006211180124223602,0.2111801242236025,0.38235294117647056,0.3333333333333333,25.45888888888889,2.0,1.0,14.0,21.0,1.0,3.0,3.0,14.0,3.0,15.0,6.0,1.0,1.0,5.0,0.015748031496062992,0.02702702702702703,1.0,1.0,0.5,0.15384615384615385,1.0,0.0625,,,,,,,,,,,,,True,,,,,
201145,1610612760,Jeff Green,Jeff Green,201145,OKC,44548.0,742,-65.0,1378,1381,230,285,188,2759,41.0,66.0,14.0,3.0,5.0,26.0,56.0,15.0,55.0,82,177,45.0,272,1484,13.0,25.0,36.0,9.0,22.0,11.0,41.0,48.0,116.0,12.0,29.0,7.0,36.0,5.0,9.0,7.0,13.0,79.0,18.0,16.0,50.0,77.0,21.0,98,4.0,24.0,16.0,15.0,6.0,9.0,33.0,7.0,32,54,46.0,5.0,62.0,7.0,32.0,41.0,230,0.2926829268292683,0.32,0.4632768361581921,0.52,0.4090909090909091,0.454,0.4142857142857143,0.42857142857142855,0.4892086330935252,0.47368421052631576,0.5,0.06779661016949153,0.09090909090909091,19.4375,0.45454545454545453,0.10330578512396695,0.037037037037037035,0.09195402298850575,0.10030395136778116,0.032357473035439135,0.05517241379310345,0.1130952380952381,0.11188811188811189,0.08670520231213873,0.096,0.030303030303030304,0.264,0.6212121212121212,0.6833333333333333,0.36585365853658536,0.224,0.4642857142857143,0.5,0.07692307692307693,0.22,0.2727272727272727,0.2830188679245283,0.4666666666666667,0.4,0.14285714285714285,0.6,0.556,0.49628520000000015,0.49372258064516134,0.4805014285714286,0.11636363636363636,0.15841584158415842,0.1323529411764706,0.15073529411764705,8.196045197740112,0.16690856313497823,8.0,36.0,4.0,7.0,11.0,37.0,,6.0,1.0,6.0,21.0,73.0,1.0,10.0,4.0,13.0,63.0,14.0,37.0,11.0,3.0,11.0,8.0,2.0,18.0,2.0,9.0,2.0,3.0,3.0,13.0,5.0,5.0,13.0,7.0,5.0,3.0,1.0,0.2876712328767123,0.1,0.3076923076923077,0.2876712328767123,0.292,0.07142857142857142,0.25,0.018404907975460124,0.04216867469879518,0.017142857142857144,0.02459016393442623,0.08163265306122448,0.5384615384615384,0.144,0.148,0.2972972972972973,0.2972972972972973,1.0,0.5714285714285714,0.11428571428571428,0.17142857142857143,,,0.2,0.17142857142857143,0.16666666666666666,0.2972972972972973,24.0041095890411,10.0,3.0,7.0,,,2.0,1.0,4.0,3.0,,,,,3.0,0.03636363636363636,,0.2777777777777778,0.2777777777777778,1.0,0.125,0.42857142857142855,,1.0,1.0,0.25,1.0,,,,,,,,,True,,,,,
201586,1610612760,Serge Ibaka,Serge Ibaka,201586,OKC,79403.0,1323,5.0,2517,2531,732,831,345,5048,114.0,180.0,88.0,29.0,45.0,57.0,111.0,29.0,77.0,200,368,58.0,461,2617,59.0,110.0,142.0,44.0,81.0,18.0,109.0,260.0,140.0,22.0,7.0,3.0,10.0,1.0,4.0,,3.0,23.0,103.0,59.0,175.0,259.0,138.0,397,7.0,25.0,17.0,24.0,10.0,14.0,68.0,27.0,108,194,86.0,6.0,92.0,12.0,43.0,109.0,732,0.65,0.8496732026143791,0.5434782608695652,0.5363636363636364,0.5432098765432098,0.5445945945945946,0.5363636363636364,0.5548780487804879,0.5621951219512196,0.5725806451612904,0.5618556701030928,0.059782608695652176,0.09444444444444444,16.29730651210365,0.35294117647058826,0.19146608315098468,0.11343612334801761,0.184375,0.18962722852512157,0.11243611584327087,0.11787072243346007,0.16265060240963855,0.16334661354581673,0.24169184290030213,0.18487394957983194,0.04794520547945205,0.4864864864864865,0.6333333333333333,0.6993865030674846,0.5350877192982456,0.3,0.5135135135135135,0.5377358490566038,0.7543859649122807,0.20810810810810812,0.37662337662337664,0.37662337662337664,0.896551724137931,0.8,0.5487804878048781,0.6444444444444445,0.4918918918918919,0.4938491891891892,0.5461077777777779,0.5012353658536586,0.10723192019950124,0.10776942355889724,0.3080260303687636,0.23644251626898047,6.251630434782611,0.2908224076281287,49.0,1.0,,1.0,,1.0,,,,,1.0,2.0,,,1.0,1.0,3.0,94.0,1.0,,29.0,25.0,8.0,3.0,44.0,3.0,6.0,9.0,15.0,9.0,97.0,68.0,23.0,97.0,46.0,10.0,9.0,1.0,0.5,,1.0,0.5,0.005405405405405406,0.04504504504504504,0.2777777777777778,0.10902255639097744,0.13442622950819672,0.09117647058823529,0.09803921568627451,0.18292682926829268,0.4742268041237113,0.002702702702702703,0.002702702702702703,,,,0.5568181818181818,,,,,0.012195121951219513,,,,23.8,1.0,1.0,24.0,,,2.0,,21.0,13.0,,,,,6.0,,0.14516129032258066,1.0,1.0,1.0,0.04081632653061224,1.0,,,4.0,,,6.0,10.0,2.0,7.0,0.08108108108108109,,,,True,,,,,
2420,1610612760,Nenad Krstic,Nenad Krstic,2420,OKC,5875.0,98,-24.0,185,187,69,58,34,372,4.0,6.0,3.0,2.0,4.0,2.0,2.0,4.0,18.0,10,26,9.0,29,202,3.0,5.0,11.0,5.0,12.0,4.0,14.0,16.0,4.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,9.0,7.0,3.0,9.0,14.0,9.0,23,1.0,,,,,,2.0,2.0,7,9,8.0,1.0,12.0,,6.0,14.0,69,0.8,1.0,0.38461538461538464,0.6,0.4166666666666667,0.38461538461538464,0.6,0.4166666666666667,0.453125,0.6111111111111112,0.5,0.038461538461538464,0.16666666666666666,15.246636771300448,,0.1267605633802817,0.08641975308641975,0.13043478260869565,0.1276595744680851,0.08571428571428572,0.14285714285714285,0.21052631578947367,,0.07142857142857142,0.07692307692307693,0.06666666666666667,0.23076923076923078,0.6666666666666666,0.8,0.5,0.07692307692307693,1.0,1.0,1.0,0.6923076923076923,0.2222222222222222,0.2222222222222222,1.0,0.6,0.3333333333333333,0.5,0.23076923076923078,0.45583461538461545,0.535025,0.46654166666666663,0.1875,0.1875,0.3793103448275862,0.4827586206896552,13.461538461538463,0.372972972972973,2.0,,,,,,,,,,,,,,,,,4.0,,,2.0,2.0,,,2.0,,,,1.0,,3.0,3.0,,3.0,1.0,,,,,,,,,,0.25,0.08333333333333333,0.15,0.025,0.11764705882352941,0.2,0.3333333333333333,,,,,,0.6666666666666666,,,,,,,,,,,,5.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201591,1610612760,DJ White,DJ White,201591,OKC,3682.0,61,5.0,121,121,32,65,16,242,4.0,7.0,5.0,1.0,2.0,5.0,5.0,7.0,14.0,16,26,7.0,39,122,3.0,6.0,6.0,4.0,6.0,3.0,11.0,22.0,10.0,1.0,2.0,,2.0,,2.0,,,4.0,5.0,1.0,4.0,7.0,7.0,14,,2.0,2.0,,,,,,4,5,5.0,,8.0,,2.0,11.0,32,0.6875,0.8461538461538461,0.6153846153846154,0.5,0.6666666666666666,0.6153846153846154,0.5,0.6666666666666666,0.65,0.5,0.6875,0.038461538461538464,0.14285714285714285,20.689655172413794,,0.11428571428571428,0.1111111111111111,0.05,0.09090909090909091,0.11864406779661017,0.1111111111111111,,0.36363636363636365,,,,0.2692307692307692,0.5714285714285714,0.6666666666666666,0.25,0.19230769230769232,1.0,1.0,1.0,0.5384615384615384,0.5,0.5,0.7142857142857143,0.8333333333333334,0.3333333333333333,0.5,0.2692307692307692,0.4334230769230769,0.5343,0.48769999999999997,0.07142857142857142,0.07142857142857142,0.15384615384615385,0.28205128205128205,11.161538461538461,0.2644628099173554,3.0,,,,,,,,,,,,,,,,,6.0,,,2.0,2.0,,,,,,,,2.0,3.0,2.0,1.0,3.0,2.0,,2.0,,,,,,,,0.4,0.14285714285714285,0.1111111111111111,0.1111111111111111,0.1,0.2,0.6666666666666666,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,True,,,,,
201953,1610612760,Eric Maynor,Eric Maynor,201953,OKC,41286.0,688,-11.0,1296,1309,353,371,171,2605,13.0,31.0,3.0,2.0,7.0,27.0,65.0,24.0,48.0,64,144,17.0,175,1306,6.0,11.0,15.0,13.0,32.0,10.0,48.0,16.0,112.0,9.0,107.0,38.0,145.0,32.0,55.0,14.0,38.0,328.0,4.0,19.0,39.0,59.0,8.0,67,1.0,19.0,10.0,27.0,20.0,7.0,42.0,7.0,30,54,27.0,6.0,25.0,2.0,11.0,48.0,353,0.125,0.12903225806451613,0.4444444444444444,0.5454545454545454,0.40625,0.44886363636363635,0.5769230769230769,0.4523809523809524,0.4654255319148936,0.5769230769230769,0.48,0.0625,0.0967741935483871,15.394912985274432,0.6428571428571429,0.08227848101265822,0.00847457627118644,0.12101910828025478,0.0919175911251981,0.011647254575707155,0.019867549668874173,0.056962025316455694,0.08450704225352113,0.10344827586206896,0.13043478260869565,0.011235955056179775,0.17613636363636365,0.41935483870967744,0.4642857142857143,0.15384615384615385,0.3693181818181818,0.4153846153846154,0.45,0.07407407407407407,0.2727272727272727,0.5,0.5106382978723404,0.16666666666666666,0.23076923076923078,0.16666666666666666,0.2857142857142857,0.35795454545454547,0.447180459770115,0.45626818181818185,0.4328012500000001,0.05945945945945946,0.0718954248366013,0.08571428571428572,0.2742857142857143,9.730555555555554,0.27237654320987653,2.0,4.0,,1.0,9.0,28.0,1.0,2.0,3.0,9.0,10.0,32.0,1.0,2.0,4.0,10.0,21.0,4.0,28.0,9.0,3.0,1.0,9.0,10.0,15.0,2.0,1.0,3.0,2.0,3.0,6.0,2.0,2.0,6.0,5.0,3.0,3.0,0.7,0.3125,0.5,0.4,0.3125,0.18181818181818182,0.07692307692307693,0.019230769230769232,0.023255813953488372,0.00684931506849315,,0.030927835051546393,0.09523809523809523,0.8333333333333334,0.022727272727272728,0.1590909090909091,0.32142857142857145,0.32142857142857145,0.6666666666666666,0.6666666666666666,,0.15384615384615385,0.5,1.0,0.023809523809523808,0.21428571428571427,0.3333333333333333,0.32142857142857145,25.674999999999997,1.0,1.0,,9.0,,6.0,1.0,1.0,,,,,,2.0,0.020833333333333332,,0.25,0.25,1.0,,1.0,,,,,,1.0,,,,0.030303030303030304,,,,True,,,,,
201935,1610612760,James Harden,James Harden,201935,OKC,56473.0,941,9.0,1782,1790,528,549,241,3572,55.0,115.0,10.0,17.0,34.0,5.0,21.0,23.0,59.0,83,195,118.0,437,1833,7.0,17.0,43.0,21.0,51.0,23.0,107.0,64.0,102.0,27.0,49.0,13.0,62.0,10.0,23.0,13.0,13.0,137.0,14.0,31.0,68.0,103.0,18.0,121,7.0,41.0,26.0,33.0,16.0,17.0,66.0,9.0,41,92,114.0,6.0,148.0,7.0,69.0,107.0,528,0.3855421686746988,0.3950617283950617,0.4256410256410256,0.4117647058823529,0.4117647058823529,0.46098265895953755,0.603448275862069,0.4827586206896552,0.5240963855421686,0.671875,0.535,0.13846153846153847,0.16521739130434782,23.15840154068368,0.5,0.10149253731343283,0.021505376344086023,0.13839285714285715,0.11073825503355705,0.021660649819494584,0.0213903743315508,0.059574468085106386,0.11351351351351352,0.132,0.16666666666666666,0.03977272727272727,0.33236994219653176,0.4782608695652174,0.5729166666666666,0.36363636363636365,0.06069364161849711,0.23809523809523808,0.3125,,0.17052023121387283,0.3898305084745763,0.4107142857142857,0.5217391304347826,0.3448275862068966,0.39080459770114945,0.5,0.7687861271676301,0.5388007309941522,0.5038739999999998,0.5391686746987951,0.17114914425427874,0.26848249027237353,0.09839816933638444,0.2448512585812357,6.656923076923077,0.2962962962962963,4.0,25.0,2.0,11.0,40.0,126.0,6.0,10.0,8.0,25.0,51.0,151.0,7.0,12.0,14.0,36.0,138.0,4.0,122.0,39.0,4.0,4.0,15.0,9.0,33.0,5.0,7.0,4.0,2.0,6.0,7.0,5.0,2.0,9.0,6.0,9.0,3.0,0.9019607843137255,0.33774834437086093,0.5833333333333334,0.3888888888888889,0.33783783783783783,0.43641618497109824,0.23809523809523808,0.06349206349206349,0.022222222222222223,0.03508771929824561,0.00847457627118644,0.02142857142857143,0.06451612903225806,0.6666666666666666,0.07225433526011561,0.36416184971098264,0.31746031746031744,0.31746031746031744,0.9,0.4,0.06896551724137931,0.3448275862068966,0.6,1.0,0.12643678160919541,0.28735632183908044,0.32,0.319672131147541,25.242384105960266,11.0,6.0,8.0,15.0,3.0,3.0,5.0,7.0,1.0,2.0,1.0,2.0,1.0,,0.05084745762711865,0.025,0.44,0.44,0.9090909090909091,,0.5454545454545454,0.006578947368421052,1.0,,0.5,1.0,,,,,,1.0,1.0,,True,,,,,
2041,1610612760,Etan Thomas,Etan Thomas,2041,OKC,2362.0,39,-10.0,77,79,30,38,8,156,1.0,2.0,1.0,,,3.0,10.0,,,4,12,4.0,12,82,,1.0,1.0,1.0,5.0,3.0,5.0,6.0,2.0,,,1.0,1.0,1.0,,,,3.0,1.0,1.0,3.0,4.0,3.0,7,,,,1.0,,1.0,5.0,2.0,2,6,5.0,,7.0,1.0,4.0,5.0,30,0.75,0.75,0.3333333333333333,,0.2,0.3333333333333333,,0.2,0.4,0.25,0.35714285714285715,,,22.47191011235955,0.2,0.09090909090909091,0.038461538461538464,0.09090909090909091,0.09090909090909091,0.09090909090909091,,0.2,,0.07692307692307693,0.1111111111111111,,0.16666666666666666,0.5,0.5,1.0,0.8333333333333334,0.3,0.3,0.6666666666666666,,,,,1.0,,,0.16666666666666666,0.42148333333333327,,0.38933999999999996,0.26666666666666666,0.26666666666666666,0.08333333333333333,0.4166666666666667,6.1833333333333345,0.38961038961038963,,,,,,,,,,,,,,,,,,,,,2.0,,,,4.0,,2.0,,2.0,,1.0,1.0,,1.0,,2.0,,,,,,,,,,0.2857142857142857,,0.07692307692307693,0.4,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,True,,,,,
