EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,OffThreePtRebounds,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceFtPoints,PenaltyCorner3FGM,Defensive 3 Seconds Violations,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,Blocked3s,BlockedCorner3,on,BlockedArc3,StepOutOfBoundsTurnovers,HeaveMakes,Clear Path Fouls,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,OffensiveGoaltends
1499,1610612751,Tony Battie,Tony Battie,1499,NJN,1505.0,25,-10.0,47,45,13.0,3.0,4.0,92,1.0,1.0,1.0,1.0,1.0,4.0,3.0,6.0,6.0,44,6.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,4,2.0,2.0,2.0,13.0,1.0,1.0,0.5,0.5,0.5,13.72549019607843,0.1111111111111111,0.0967741935483871,0.0833333333333333,0.2,0.1666666666666666,1.0,1.0,1.0,0.1666666666666666,1.0,1.0,1.0,0.6666666666666666,0.25,0.25,1.0,0.1666666666666666,0.42785,13.333333333333334,0.2765957446808511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1747,1610612751,Rafer Alston,Rafer Alston,1747,NJN,45948.0,766,-176.0,1494,1486,439.0,390.0,172.0,2980,30.0,71.0,24.0,63.0,13.0,56.0,67.0,190.0,262.0,1579,14.0,43.0,66.0,75.0,20.0,1.0,61.0,14.0,25.0,50,5.0,3.0,5.0,439.0,0.1044776119402985,0.106060606060606,0.3526315789473684,0.3935018050541516,0.4366666666666666,21.386255924170616,0.0831721470019342,0.0906344410876132,0.0899470899470899,0.0833333333333333,0.2563176895306859,0.4225352112676056,0.4918032786885246,0.0666666666666666,0.2274368231046931,0.3809523809523809,0.4067796610169492,0.0416666666666666,0.2021660649819494,0.2321428571428571,0.2363636363636363,0.3076923076923077,0.5703971119133574,0.4867954545454545,8.464736842105266,0.2938420348058902,1.0,2.0,7.0,22.0,2.0,15.0,4.0,26.0,72.0,1.0,2.0,10.0,25.0,28.0,87.0,44.0,2.0,4.0,1.0,2.0,7.0,20.0,58.0,10.0,29.0,16.0,86.0,120.0,63.0,21.0,2.0,2.0,70.0,26.0,15.0,89.0,15.0,104.0,8.0,7.0,40.0,17.0,32.0,223.0,9.0,17.0,6.0,9.0,4.0,27.0,12.0,15.0,41.0,9.0,29.0,5.0,12.0,1.0,1.0,2.0,49.0,1.0,5.0,54.0,7.0,1.0,25.0,5.0,1.0,1.0,3.0,86.0,7.0,4.0,0.75,0.3218390804597701,0.5,0.3448275862068966,0.3294117647058823,0.5,0.3448275862068966,0.5833333333333334,0.4022988505747126,0.5833333333333334,0.4526315789473684,0.3140794223826715,0.0789473684210526,0.1408450704225352,0.0634920634920634,0.0178571428571428,0.6721311475409836,0.109090909090909,0.0157618213660245,0.1172413793103448,0.0124481327800829,0.0238095238095238,0.0211267605633802,0.0045662100456621,0.0714285714285714,0.1192660550458715,0.1111111111111111,0.0246913580246913,0.6,0.0541516245487364,0.1333333333333333,0.1333333333333333,1.0,0.259927797833935,0.3611111111111111,0.3611111111111111,0.7307692307692307,0.3333333333333333,0.5,0.3333333333333333,0.5,1.0,0.2528735632183908,0.3181818181818182,0.0459770114942528,0.2873563218390804,0.4,0.3714285714285714,0.519325,0.4718376470588233,0.0847457627118644,0.1201923076923077,0.0267175572519083,0.3282442748091603,25.458620689655174,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
200767,1610612751,Josh Boone,Josh Boone,200767,NJN,15803.0,263,-47.0,503,508,130.0,104.0,70.0,1011,22.0,41.0,5.0,12.0,2.0,8.0,29.0,61.0,60.0,526,44.0,34.0,50.0,83.0,3.0,,10.0,1.0,21.0,32,10.0,8.0,10.0,130.0,0.7586206896551724,1.0,0.4754098360655737,0.4754098360655737,0.4477611940298507,13.253012048192772,0.1868131868131868,0.1845493562231759,0.1272727272727272,0.2298850574712643,0.6721311475409836,0.5365853658536586,0.5945945945945946,0.6818181818181818,0.1967213114754098,0.4166666666666667,0.4166666666666667,1.0,0.1311475409836065,0.25,0.25,1.0,0.6721311475409836,0.5067524590163934,4.18688524590164,0.2584493041749503,9.0,21.0,4.0,8.0,,,,,,,,,,,,2.0,9.0,22.0,,,18.0,6.0,12.0,,,1.0,13.0,14.0,,,14.0,,,,4.0,8.0,1.0,9.0,,1.0,5.0,1.0,2.0,19.0,29.0,9.0,7.0,33.0,3.0,9.0,6.0,3.0,7.0,1.0,6.0,,1.0,2.0,1.0,2.0,12.0,,,15.0,3.0,,8.0,1.0,,2.0,3.0,13.0,2.0,1.0,,,,,,0.4090909090909091,0.5,0.4090909090909091,0.5,0.391304347826087,0.4642857142857143,,0.0655737704918032,0.0975609756097561,,,0.7,0.4375,0.1355140186915887,0.1764705882352941,0.1259842519685039,0.1486486486486486,0.1627906976744186,0.1134020618556701,0.175,0.1842105263157894,0.1538461538461538,0.1071428571428571,0.3,,,,,,,,,0.9545454545454546,0.4285714285714285,,,,0.6666666666666666,0.5,,,,,0.5504272727272729,0.4834749999999999,0.1212121212121212,0.1212121212121212,0.3,0.2166666666666666,,3.0,1.0,1.0,0.0454545454545454,0.075,0.0714285714285714,0.0833333333333333,0.2222222222222222,,,,,,,,,,,,,True,,,,,,,,,,,,
201604,1610612751,Chris Douglas-Roberts,Chris Douglas-Roberts,201604,NJN,22688.0,378,-100.0,748,738,238.0,177.0,94.0,1486,34.0,71.0,8.0,27.0,13.0,32.0,55.0,130.0,161.0,778,48.0,28.0,35.0,54.0,13.0,2.0,29.0,9.0,5.0,20,4.0,4.0,4.0,238.0,0.4363636363636363,0.4615384615384615,0.4230769230769231,0.4295774647887324,0.5,22.24824355971897,0.10727969348659,0.1005917159763313,0.0833333333333333,0.1262135922330097,0.5,0.4788732394366197,0.5964912280701754,0.4411764705882353,0.1901408450704225,0.2962962962962963,0.3333333333333333,0.375,0.2253521126760563,0.40625,0.4193548387096774,0.4615384615384615,0.5845070422535211,0.511622695035461,6.515384615384615,0.3181818181818182,4.0,10.0,9.0,28.0,2.0,4.0,2.0,2.0,8.0,,1.0,,2.0,4.0,12.0,39.0,6.0,16.0,,1.0,15.0,14.0,41.0,,4.0,14.0,42.0,62.0,6.0,6.0,6.0,1.0,7.0,2.0,18.0,14.0,5.0,19.0,4.0,1.0,5.0,3.0,6.0,43.0,16.0,6.0,1.0,19.0,1.0,13.0,10.0,3.0,16.0,1.0,12.0,6.0,4.0,4.0,,3.0,35.0,1.0,3.0,45.0,6.0,1.0,24.0,1.0,,,1.0,42.0,1.0,1.0,0.5,0.3333333333333333,,,0.3636363636363636,0.375,0.3414634146341463,0.3529411764705882,0.3111111111111111,0.3947368421052631,0.4117647058823529,0.0845070422535211,0.1384615384615384,0.1971830985915492,0.1111111111111111,0.03125,0.5517241379310345,0.0384615384615384,0.0535117056856187,0.0779220779220779,0.0513513513513513,0.0862068965517241,0.0512820512820512,0.019047619047619,0.12,0.0862068965517241,0.0526315789473684,0.0161290322580645,0.25,0.028169014084507,0.5,0.5,0.5,0.056338028169014,0.25,0.25,0.5,0.5882352941176471,0.4,0.0588235294117647,,,0.6222222222222222,0.3214285714285714,0.0444444444444444,0.0444444444444444,,0.2857142857142857,0.5253433333333333,0.5257422222222222,0.15,0.1621621621621621,0.093167701863354,0.2608695652173913,25.933333333333334,3.0,,,,0.0422535211267605,0.0517241379310344,,,3.0,,,,,,,,,,,,True,,,,,,,,,,,,
201944,1610612751,Terrence Williams,Terrence Williams,201944,NJN,23106.0,385,-131.0,743,754,245.0,223.0,84.0,1497,24.0,50.0,9.0,19.0,14.0,48.0,47.0,117.0,141.0,814,42.0,47.0,67.0,72.0,6.0,3.0,31.0,12.0,18.0,27,1.0,1.0,1.0,245.0,0.4468085106382978,0.4666666666666667,0.4017094017094017,0.3959731543624161,0.4298780487804878,23.233532934131738,0.1872509960159362,0.1981132075471698,0.0786516853932584,0.2710280373831775,0.3355704697986577,0.48,0.5714285714285714,0.3333333333333333,0.1275167785234899,0.4736842105263157,0.4736842105263157,0.4444444444444444,0.3221476510067114,0.2916666666666667,0.2916666666666667,0.6428571428571429,0.5503355704697986,0.4918310810810811,9.18205128205128,0.3297442799461642,2.0,6.0,6.0,16.0,5.0,8.0,2.0,3.0,24.0,,2.0,1.0,10.0,8.0,32.0,23.0,2.0,7.0,,2.0,4.0,11.0,37.0,2.0,12.0,11.0,39.0,52.0,21.0,3.0,4.0,1.0,23.0,3.0,8.0,18.0,5.0,23.0,5.0,,9.0,3.0,6.0,51.0,4.0,16.0,4.0,5.0,1.0,6.0,5.0,1.0,25.0,2.0,13.0,,12.0,2.0,,,25.0,,2.0,34.0,4.0,,16.0,3.0,,,1.0,39.0,3.0,1.0,0.875,0.25,,0.1666666666666666,0.2580645161290322,0.2857142857142857,0.2972972972972973,0.2222222222222222,0.2857142857142857,0.2222222222222222,0.3421052631578947,0.2147651006711409,0.0683760683760683,0.16,,,0.8064516129032258,0.1176470588235294,0.0147058823529411,0.2388059701492537,0.0141242937853107,,0.0434782608695652,0.0096153846153846,0.2,0.2222222222222222,0.3076923076923077,0.0120481927710843,1.0,0.0536912751677852,0.625,0.625,1.0,0.1610738255033557,0.125,0.125,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.2222222222222222,,,0.3265306122448979,0.375,0.0408163265306122,0.2040816326530612,0.1,0.1304347826086956,0.55103125,0.4721708333333334,0.0993788819875776,0.1240310077519379,0.0283687943262411,0.2765957446808511,26.131249999999994,1.0,,,,0.0121951219512195,0.0163934426229508,,,,1.0,1.0,0.5,,,,,,,,,True,,,,,,,,,,,,
2239,1610612751,Trenton Hassell,Trenton Hassell,2239,NJN,23085.0,385,-98.0,736,725,173.0,177.0,89.0,1461,20.0,28.0,2.0,11.0,16.0,41.0,38.0,80.0,98.0,789,36.0,26.0,36.0,56.0,5.0,5.0,14.0,6.0,15.0,34,1.0,1.0,1.0,173.0,0.4736842105263157,0.5294117647058824,0.475,0.4634146341463415,0.5268817204301075,12.860576923076923,0.1052631578947368,0.103030303030303,0.0697674418604651,0.173469387755102,0.3414634146341463,0.7142857142857143,0.8,0.25,0.1341463414634146,0.1818181818181818,0.2222222222222222,,0.5,0.3902439024390244,0.3902439024390244,0.8125,0.3658536585365853,0.4637384146341463,10.5225,0.2350543478260869,7.0,7.0,4.0,6.0,,,,,2.0,,1.0,,1.0,,2.0,22.0,8.0,13.0,,1.0,21.0,9.0,20.0,,1.0,3.0,21.0,40.0,,,8.0,,2.0,,5.0,10.0,4.0,14.0,3.0,1.0,6.0,,4.0,32.0,14.0,8.0,2.0,20.0,2.0,4.0,,4.0,9.0,,4.0,,5.0,1.0,1.0,,26.0,4.0,4.0,26.0,4.0,,13.0,2.0,,,,21.0,7.0,2.0,,,,,,0.6153846153846154,0.45,0.5714285714285714,0.4285714285714285,0.5833333333333334,0.4375,0.024390243902439,0.0625,0.1071428571428571,0.1818181818181818,,0.6428571428571429,0.0714285714285714,0.0489510489510489,0.0963855421686747,0.0558659217877094,0.0714285714285714,0.08,0.0088495575221238,0.0476190476190476,0.0655737704918032,0.1818181818181818,0.0526315789473684,,,,,,0.024390243902439,,,,0.5,1.0,0.0714285714285714,,,0.2857142857142857,0.6666666666666666,,0.0476190476190476,,,0.4941884615384616,0.4486666666666667,0.1428571428571428,0.146067415730337,0.2142857142857142,0.2142857142857142,26.35,6.0,,,,0.0833333333333333,0.0526315789473684,0.2,,5.0,,1.0,,,,,,,,,,True,,,,,,,,,,,,
201146,1610612751,Yi Jianlian,Yi Jianlian,201146,NJN,3705.0,62,7.0,122,119,28.0,24.0,11.0,241,2.0,5.0,,1.0,3.0,10.0,5.0,16.0,17.0,109,8.0,13.0,15.0,18.0,4.0,2.0,6.0,2.0,5.0,7,3.0,3.0,3.0,28.0,0.8,1.0,0.3125,0.2941176470588235,0.4047619047619047,20.149253731343283,0.26,0.2307692307692307,0.1923076923076923,0.3125,0.2941176470588235,0.4,0.5,0.5,0.0588235294117647,,,,0.5882352941176471,0.3,0.3,1.0,0.3529411764705882,0.4862117647058823,12.375,0.2295081967213114,1.0,1.0,1.0,1.0,,,,,1.0,,,,1.0,,1.0,7.0,1.0,3.0,,,4.0,1.0,4.0,,1.0,1.0,3.0,2.0,,,2.0,,1.0,,1.0,1.0,,1.0,,,1.0,,,2.0,3.0,2.0,,3.0,1.0,3.0,3.0,,2.0,,1.0,,1.0,1.0,,1.0,5.0,1.0,,9.0,1.0,,4.0,1.0,,,2.0,3.0,1.0,1.0,,,,,,0.3333333333333333,0.25,0.3333333333333333,0.2,0.5,0.25,0.0588235294117647,0.0625,0.2,,,0.3333333333333333,,0.0666666666666666,0.1333333333333333,0.0576923076923076,0.25,,0.0416666666666666,0.375,,0.4,0.0909090909090909,0.6666666666666666,,,,,0.0588235294117647,,,,0.3333333333333333,1.0,,,,0.2,1.0,,0.2,,,0.4808999999999999,0.4826600000000001,0.2,0.2105263157894736,0.2352941176470588,0.1764705882352941,24.7,,,,,,,,,2.0,,,,,,,,,,,,True,,,,,,,,,,,,
2039,1610612751,Keyon Dooling,Keyon Dooling,2039,NJN,2153.0,36,5.0,67,72,32.0,27.0,8.0,139,1.0,3.0,,,3.0,5.0,4.0,8.0,17.0,59,4.0,1.0,2.0,2.0,1.0,,2.0,,,2,,,,32.0,0.5,0.5,0.5,0.5,0.5,25.67567567567568,0.0357142857142857,0.0588235294117647,,,0.1764705882352941,0.3333333333333333,0.3333333333333333,1.0,,,,,0.2941176470588235,0.6,0.6,0.3333333333333333,0.7058823529411765,0.5373029411764706,11.0125,0.4776119402985074,,1.0,,1.0,2.0,5.0,3.0,1.0,4.0,,1.0,1.0,3.0,3.0,9.0,,,1.0,1.0,2.0,3.0,,3.0,2.0,6.0,,6.0,4.0,6.0,3.0,,,4.0,1.0,,1.0,,1.0,,,,,1.0,2.0,,1.0,,,,2.0,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,6.0,,,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5294117647058824,,,,,0.5,,,0.1666666666666666,,,,,0.2,0.2,,,,0.2941176470588235,0.4,0.4,1.0,0.2352941176470588,0.25,0.25,,0.3333333333333333,,0.3333333333333333,,,0.1111111111111111,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.600525,0.5191222222222222,,,0.1764705882352941,0.3529411764705882,23.88888888888889,,,,,,,,,,1.0,,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,,,,True,,,,,,,,,,,,
201572,1610612751,Brook Lopez,Brook Lopez,201572,NJN,35917.0,599,-141.0,1162,1154,300.0,272.0,123.0,2316,64.0,105.0,34.0,71.0,22.0,63.0,120.0,239.0,319.0,1254,130.0,62.0,95.0,146.0,20.0,8.0,43.0,7.0,25.0,48,33.0,28.0,33.0,300.0,0.5416666666666666,0.6632653061224489,0.502092050209205,0.502092050209205,0.5645161290322581,24.597701149425287,0.154228855721393,0.1544401544401544,0.1724137931034483,0.1337209302325581,0.4393305439330544,0.6095238095238096,0.6736842105263158,0.46875,0.2970711297071129,0.4788732394366197,0.5151515151515151,0.5,0.2635983263598326,0.3492063492063492,0.3492063492063492,0.8181818181818182,0.4393305439330544,0.4772422594142259,7.761087866108788,0.2581755593803786,27.0,44.0,20.0,30.0,,,,,,,,,,,,79.0,28.0,48.0,,,69.0,28.0,49.0,,,31.0,87.0,110.0,,,44.0,,,,15.0,21.0,3.0,24.0,2.0,1.0,14.0,2.0,5.0,51.0,41.0,18.0,15.0,51.0,5.0,7.0,4.0,3.0,23.0,3.0,11.0,1.0,12.0,1.0,2.0,6.0,79.0,1.0,4.0,97.0,14.0,4.0,42.0,12.0,,5.0,21.0,87.0,5.0,11.0,,,,,,0.5833333333333334,0.5714285714285714,0.5833333333333334,0.5714285714285714,0.6160714285714286,0.6590909090909091,,0.0627615062761506,0.0952380952380952,0.0704225352112676,,0.5348837209302325,0.4054054054054054,0.0921348314606741,0.1551724137931034,0.0915619389587073,0.1375,0.094017094017094,0.0476190476190476,0.1647058823529411,0.1294117647058823,0.2258064516129032,0.048076923076923,0.6363636363636364,,,,,,,,,0.9166666666666666,0.6136363636363636,,,,0.6122448979591837,0.6666666666666666,,,,,0.5564225,0.5192326530612246,0.1573033707865168,0.1573033707865168,0.2163009404388714,0.2727272727272727,,10.0,,1.0,,0.0892857142857142,0.0697674418604651,0.1538461538461538,0.1111111111111111,13.0,,2.0,,,,,,,2.0,,,True,,,,,,,,,,,,
201584,1610612751,Courtney Lee,Courtney Lee,201584,NJN,17527.0,292,-76.0,590,583,178.0,176.0,55.0,1173,16.0,31.0,5.0,13.0,14.0,32.0,35.0,76.0,113.0,636,28.0,15.0,20.0,23.0,3.0,1.0,9.0,4.0,10.0,21,7.0,4.0,7.0,178.0,0.4,0.4,0.4605263157894737,0.3838383838383838,0.4628099173553719,19.664634146341463,0.0761421319796954,0.074074074074074,0.0641025641025641,0.0909090909090909,0.3131313131313131,0.5161290322580645,0.6666666666666666,0.4375,0.1313131313131313,0.3846153846153846,0.5,0.4,0.3232323232323232,0.4375,0.4516129032258064,0.3571428571428571,0.5454545454545454,0.5092767676767677,8.980263157894736,0.3016949152542373,2.0,5.0,1.0,6.0,,10.0,5.0,2.0,13.0,1.0,2.0,,5.0,2.0,23.0,37.0,3.0,7.0,1.0,2.0,13.0,8.0,19.0,,10.0,16.0,32.0,42.0,6.0,,,,13.0,2.0,11.0,12.0,6.0,18.0,3.0,3.0,6.0,3.0,3.0,42.0,2.0,3.0,2.0,3.0,,19.0,16.0,3.0,6.0,,5.0,,1.0,1.0,,1.0,27.0,1.0,1.0,44.0,,1.0,18.0,4.0,1.0,2.0,2.0,32.0,3.0,2.0,1.0,0.0869565217391304,0.5,,0.0869565217391304,0.4285714285714285,0.4210526315789473,0.5,0.2758620689655172,0.5454545454545454,0.3974358974358974,0.2323232323232323,0.1447368421052631,0.2258064516129032,0.2307692307692307,0.03125,0.6666666666666666,0.0952380952380952,0.0093023255813953,0.0652173913043478,0.0109890109890109,,0.0204081632653061,0.0114942528735632,0.0714285714285714,0.0625,0.0714285714285714,,0.2857142857142857,0.101010101010101,,,,0.1313131313131313,0.1538461538461538,0.1538461538461538,1.0,0.5555555555555556,0.4,0.2222222222222222,0.5,1.0,0.2068965517241379,0.1666666666666666,0.1724137931034483,0.1724137931034483,,0.1538461538461538,0.52695,0.505594827586207,0.1538461538461538,0.1914893617021276,0.1150442477876106,0.2831858407079646,24.3608695652174,1.0,,,,0.0172413793103448,0.025,,0.5,4.0,,1.0,,,,,,,,,,True,,,,,,,,,,,,
