EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,FG3M,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,AtRimAssists,FTDefRebounds,LostBallTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,DefFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,PtsUnassisted3s,HeaveAttempts,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceAtRimPctAssisted,PenaltyAtRimFGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFtPoints,Corner3Assists,ShortMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,FTOffRebounds,Technical Free Throw Trips,Defensive 3 Seconds Violations,OffFTReboundPct,3SecondViolations,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,Clear Path Fouls,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,on,SecondChanceCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3
101189,1610612742,James Singleton,James Singleton,101189,DAL,2586.0,43,-13,78,83,24,23.0,7.0,161,2.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,8.0,2.0,4.0,8.0,97,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,3.0,4.0,7.0,2.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,5.0,2.0,4.0,2.0,2.0,24,1.0,0.5,0.5,0.25,0.2,0.3333333333333333,0.3333333333333333,0.2,0.125,0.5,16.47058823529412,0.5,0.1379310344827586,0.0434782608695652,0.2727272727272727,0.1,0.175,0.0606060606060606,0.0769230769230769,0.1111111111111111,0.1428571428571428,0.25,0.1666666666666666,0.4,0.2,0.6,0.3333333333333333,0.3333333333333333,0.5,0.1,0.1,0.5,0.5,0.5,0.4,0.46968,0.62415,0.485725,0.1666666666666666,0.2,0.25,14.425,24.15,0.3076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1501,1610612742,Tim Thomas,Tim Thomas,1501,DAL,3433.0,57,-16,109,105,35,12.0,10.0,214,3.0,1.0,,5.0,2.0,,7.0,3.0,4.0,11.0,9.0,10.0,27.0,149,1.0,,3.0,5.0,2.0,10.0,4.0,4.0,7.0,,2.0,,2.0,,,4.0,1.0,2.0,,4.0,5.0,3.0,8.0,,,,2.0,1.0,,,2.0,1.0,1.0,2.0,5.0,8.0,,12.0,6.0,10.0,35,,0.5,0.6666666666666666,0.3636363636363636,0.425,0.5192307692307693,0.5,0.45,,,23.1404958677686,1.0,0.1290322580645161,0.054054054054054,,0.0769230769230769,0.1081081081081081,0.06,0.0588235294117647,,0.1666666666666666,0.1666666666666666,,,0.15,0.25,,,,0.1,0.35,1.0,,0.375,0.6,0.48727,0.5915,0.5122125,0.2307692307692307,0.3529411764705882,0.3703703703703703,10.890909090909092,24.22222222222222,0.3211009174311927,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,9.0,2.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.4,0.3333333333333333,1.0,0.3333333333333333,1.0,0.5,1.0,0.25,0.0833333333333333,1.0,0.0769230769230769,0.6666666666666666,0.6666666666666666,0.5,0.15,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,1.0,0.1428571428571428,0.1428571428571428,1.0,1.0,0.125,0.25,1.0,0.1428571428571428,0.074074074074074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201958,1610612742,Rodrigue Beaubois,Rodrigue Beaubois,201958,DAL,4174.0,70,12,129,132,25,23.0,15.0,261,10.0,1.0,,2.0,1.0,,10.0,,7.0,16.0,11.0,4.0,39.0,146,2.0,,3.0,,2.0,2.0,6.0,8.0,9.0,,6.0,1.0,7.0,1.0,4.0,15.0,,,2.0,4.0,7.0,,7.0,4.0,2.0,2.0,4.0,3.0,2.0,,6.0,1.0,1.0,6.0,15.0,6.0,,5.0,3.0,2.0,25,1.0,0.4285714285714285,0.4285714285714285,0.4375,0.6481481481481481,0.6964285714285714,0.25,0.4074074074074074,,,23.12925170068027,0.6666666666666666,0.0869565217391304,,0.1176470588235294,,0.0952380952380952,,,,0.1428571428571428,0.0588235294117647,0.0714285714285714,0.3333333333333333,0.3703703703703703,0.074074074074074,,,,0.037037037037037,0.3703703703703703,0.5,,,0.7777777777777778,0.5429961538461539,0.48215,0.3464666666666667,0.1111111111111111,0.1875,0.0512820512820512,4.25625,28.24545454545455,0.1937984496124031,7.0,1.0,,,4.0,,,,7.0,7.0,1.0,2.0,,,12.0,,7.0,2.0,1.0,1.0,0.5714285714285714,0.6363636363636364,,0.7,0.5,,0.5,,0.5,1.0,,,0.0666666666666666,0.7,0.7,0.4285714285714285,0.1481481481481481,,,,,,,0.7,0.7,0.5714285714285714,1.0,,,,0.7777777777777778,0.0512820512820512,9.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2572,1610612742,Josh Howard,Josh Howard,2572,DAL,49624.0,827,-35,1600,1604,428,369.0,156.0,3204,64.0,13.0,43.0,131.0,20.0,,55.0,17.0,117.0,267.0,75.0,94.0,388.0,1776,29.0,6.0,67.0,21.0,36.0,115.0,140.0,94.0,52.0,12.0,31.0,13.0,44.0,12.0,10.0,101.0,3.0,23.0,19.0,65.0,86.0,26.0,112.0,23.0,20.0,3.0,19.0,10.0,24.0,4.0,43.0,5.0,10.0,51.0,78.0,96.0,7.0,119.0,51.0,115.0,428,3.0,0.5982905982905983,0.6363636363636364,0.4382022471910112,0.4298245614035088,0.4874371859296482,0.5133928571428571,0.219298245614035,0.0449438202247191,0.078125,24.775280898876403,0.4418604651162791,0.1177536231884057,0.0422794117647058,0.0984455958549222,0.02,0.1127516778523489,0.0374639769452449,0.0211864406779661,0.0165289256198347,0.081081081081081,0.1312217194570135,0.096551724137931,0.1041666666666666,0.1871345029239766,0.3830409356725146,0.3282442748091603,0.3307692307692307,0.6744186046511628,0.0584795321637426,0.1608187134502924,0.3714285714285714,,0.1931818181818181,0.4064327485380117,0.4764781065088757,0.5101935483870967,0.4710375,0.1321243523316062,0.1639871382636656,0.2963917525773196,11.51985018726592,25.79733333333333,0.2675,47.0,6.0,19.0,27.0,72.0,7.0,2.0,4.0,13.0,20.0,13.0,35.0,32.0,5.0,60.0,14.0,13.0,19.0,2.0,9.0,1.0,0.2666666666666666,0.238095238095238,0.2777777777777778,0.4482758620689655,0.4776119402985074,0.3714285714285714,0.4488636363636363,0.4487179487179487,0.0408163265306122,0.0792682926829268,0.0344827586206896,0.1311475409836065,0.734375,0.7966101694915254,0.6382978723404256,0.2105263157894736,0.375,0.4090909090909091,0.4074074074074074,0.35,0.35,1.0,0.2363636363636363,0.2363636363636363,1.0,0.4615384615384615,0.2159090909090909,0.0454545454545454,0.5,0.25,0.0902061855670103,,3.0,10.0,7.0,12.0,10.0,,14.0,6.0,3.0,9.0,1.0,2.0,9.0,7.0,2.0,2.0,6.0,8.0,1.0,1.0,3.0,2.0,3.0,9.0,6.0,1.0,0.0833333333333333,0.0076335877862595,0.0347222222222222,0.0483870967741935,0.6666666666666666,0.1714285714285714,0.7368421052631579,0.1764705882352941,,,,,,,,,,,,,,,,True,,,,,,,
2624,1610612742,Quinton Ross,Quinton Ross,2624,DAL,338.0,6,7,11,15,2,8.0,,26,,,1.0,1.0,,,,,1.0,1.0,,,2.0,11,,,,,,,2.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,2.0,1.0,,,,,2,,1.0,1.0,1.0,1.0,1.0,,,,,9.090909090909092,,,,0.2,,0.1428571428571428,,,,,,,0.3333333333333333,,1.0,1.0,1.0,1.0,,,,,,,0.3734,,,,,,18.9,,0.1818181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,31659.0,528,11,1026,1029,269,223.0,93.0,2055,33.0,8.0,57.0,116.0,,,15.0,6.0,94.0,193.0,15.0,93.0,302.0,1111,19.0,2.0,47.0,6.0,43.0,100.0,120.0,68.0,15.0,9.0,26.0,6.0,32.0,3.0,9.0,70.0,2.0,7.0,25.0,57.0,99.0,10.0,109.0,12.0,8.0,4.0,18.0,12.0,9.0,1.0,27.0,,5.0,20.0,34.0,72.0,5.0,101.0,38.0,100.0,269,1.0,0.6382978723404256,0.6593406593406593,0.4870466321243523,0.5024038461538461,0.5833333333333334,0.6575342465753424,0.0721153846153846,0.0466321243523316,0.1515151515151515,24.516695957820737,0.6666666666666666,0.1596638655462184,0.019774011299435,0.176056338028169,0.0222222222222222,0.1643286573146292,0.0202702702702702,0.006578947368421,0.0277777777777777,0.1473684210526315,0.1549295774647887,0.1651376146788991,0.2121212121212121,0.1586538461538461,0.5576923076923077,0.4913793103448275,0.4956521739130435,0.7719298245614035,,0.0721153846153846,0.3809523809523809,,0.1132075471698113,0.2307692307692307,0.4377276442307692,0.5043357142857142,0.4300575471698113,0.1576763485477178,0.168141592920354,0.3311258278145695,12.966839378238342,25.36,0.2621832358674464,23.0,4.0,8.0,14.0,44.0,,,,7.0,7.0,10.0,26.0,24.0,3.0,21.0,6.0,7.0,14.0,17.0,6.0,1.0,0.4666666666666667,0.5,0.4666666666666667,0.5263157894736842,0.5106382978723404,0.4761904761904761,0.5377358490566038,0.5652173913043478,0.4857142857142857,0.0091743119266055,,0.175,0.696969696969697,0.8214285714285714,0.4782608695652174,0.2115384615384615,0.3181818181818182,0.3414634146341463,0.3571428571428571,,,,0.4666666666666667,0.4666666666666667,1.0,0.5,0.1509433962264151,,,0.4666666666666667,0.086092715231788,,,3.0,5.0,11.0,11.0,,6.0,2.0,3.0,6.0,3.0,3.0,1.0,1.0,4.0,2.0,2.0,12.0,,,8.0,,4.0,12.0,9.0,,0.0681818181818181,0.0086206896551724,0.053763440860215,0.0103092783505154,0.75,0.0952380952380952,0.75,0.5,1.0,8.0,1.0,0.0416666666666666,,,,,,,,,,,,True,,,,,,,
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,22163.0,369,38,714,713,164,142.0,78.0,1427,65.0,15.0,4.0,4.0,,,2.0,,73.0,118.0,2.0,13.0,162.0,755,16.0,,31.0,,7.0,47.0,120.0,26.0,2.0,6.0,10.0,8.0,18.0,6.0,5.0,44.0,8.0,15.0,15.0,37.0,55.0,23.0,78.0,11.0,10.0,1.0,7.0,2.0,9.0,2.0,16.0,,4.0,12.0,24.0,9.0,1.0,16.0,7.0,47.0,164,,0.821917808219178,0.8823529411764706,0.6186440677966102,0.6208333333333333,0.6328125,0.6714285714285714,0.0166666666666666,0.0508474576271186,0.0769230769230769,17.910447761194032,0.4375,0.1497975708502024,0.0638297872340425,0.1704545454545454,0.1,0.1552238805970149,0.073015873015873,0.0434782608695652,0.0923076923076923,0.1166666666666666,0.2019230769230769,0.1666666666666666,0.1875,0.5416666666666666,0.0333333333333333,1.0,1.0,1.0,,0.0166666666666666,0.9375,,,0.5583333333333333,0.5209308333333333,0.5468916666666667,0.5544548387096775,0.0551181102362204,0.056,0.2901234567901234,4.013559322033898,24.8,0.2296918767507002,44.0,7.0,21.0,25.0,49.0,,,,1.0,1.0,8.0,16.0,20.0,,3.0,10.0,1.0,4.0,3.0,5.0,1.0,0.5,,0.5,0.5,0.6451612903225806,0.5,0.6451612903225806,0.5,0.1578947368421052,0.0945945945945946,0.1333333333333333,0.108433734939759,0.676923076923077,0.7333333333333333,0.8181818181818182,0.4083333333333333,0.5102040816326531,0.5208333333333334,0.8,,,,0.5,0.5,1.0,0.4666666666666667,0.6774193548387096,,,0.5,0.0987654320987654,,,4.0,,1.0,1.0,0.2857142857142857,14.0,,,,2.0,1.0,4.0,1.0,1.0,,,11.0,,,6.0,1.0,4.0,11.0,8.0,,0.0204081632653061,,0.0579710144927536,0.1025641025641025,0.7272727272727273,,0.6666666666666666,,,,,,1.0,,,,,,,,,,,True,,,,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,36353.0,606,-62,1174,1175,318,309.0,112.0,2349,40.0,2.0,38.0,83.0,18.0,1.0,58.0,16.0,67.0,150.0,76.0,67.0,297.0,1335,4.0,4.0,26.0,23.0,28.0,84.0,58.0,76.0,56.0,12.0,62.0,21.0,83.0,15.0,21.0,187.0,,3.0,8.0,20.0,29.0,3.0,32.0,20.0,15.0,5.0,16.0,11.0,17.0,3.0,33.0,2.0,9.0,16.0,36.0,55.0,,76.0,19.0,84.0,318,3.0,0.4328358208955223,0.4328358208955223,0.4466666666666666,0.5088495575221239,0.5658914728682171,0.6587301587301587,0.336283185840708,0.08,0.175,22.3159509202454,0.4848484848484848,0.0492610837438423,0.0074812967581047,0.0588235294117647,,0.051660516605166,0.005859375,0.0056497175141242,,0.0512820512820512,0.0649350649350649,0.0594059405940594,0.0571428571428571,0.1769911504424778,0.3672566371681416,0.4578313253012048,0.4691358024691358,0.5789473684210527,0.079646017699115,0.2566371681415929,0.25,0.125,0.3265306122448979,0.5132743362831859,0.48784932735426,0.5509000000000001,0.4823326086956521,0.0901639344262295,0.1151515151515151,0.2828282828282828,11.456666666666669,25.359210526315785,0.2708688245315162,20.0,,9.0,9.0,27.0,10.0,5.0,7.0,22.0,32.0,,11.0,10.0,12.0,84.0,,22.0,28.0,1.0,5.0,0.875,0.4210526315789473,0.5217391304347826,0.4324324324324324,,0.3846153846153846,0.5625,0.5714285714285714,0.6111111111111112,0.027027027027027,,,0.0296296296296296,0.5,0.6060606060606061,0.25,0.1194690265486725,0.3333333333333333,0.375,0.2222222222222222,0.5555555555555556,0.5555555555555556,1.0,0.3793103448275862,0.3793103448275862,0.8181818181818182,,0.1836734693877551,0.1428571428571428,0.7142857142857143,0.3928571428571428,0.037037037037037,12.0,2.0,2.0,4.0,14.0,12.0,,6.0,3.0,7.0,2.0,6.0,13.0,1.0,7.0,1.0,,5.0,2.0,,,1.0,,1.0,2.0,1.0,,0.1111111111111111,0.0240963855421686,0.0181818181818181,0.009009009009009,0.5,0.375,0.6666666666666666,0.4375,,5.0,2.0,,,3.0,3.0,3.0,1.0,3.0,0.75,1.0,0.6666666666666666,0.0379746835443038,,True,,,,,,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,20066.0,334,-61,630,636,159,130.0,65.0,1266,36.0,,14.0,24.0,2.0,,21.0,7.0,42.0,81.0,23.0,10.0,115.0,724,4.0,,19.0,7.0,4.0,30.0,10.0,74.0,21.0,8.0,37.0,8.0,45.0,4.0,16.0,98.0,2.0,1.0,7.0,20.0,28.0,3.0,31.0,6.0,1.0,5.0,15.0,10.0,9.0,2.0,24.0,3.0,6.0,11.0,29.0,29.0,1.0,11.0,4.0,30.0,159,1.0,0.119047619047619,0.119047619047619,0.5185185185185185,0.5048076923076923,0.5275229357798165,0.5357142857142857,0.2211538461538461,0.0987654320987654,0.1944444444444444,18.94586894586895,0.625,0.0909090909090909,0.004524886877828,0.0897435897435897,0.037037037037037,0.0906040268456375,0.0109090909090909,0.0101010101010101,0.0217391304347826,0.1186440677966101,0.0833333333333333,0.0784313725490196,0.1111111111111111,0.3461538461538461,0.2307692307692307,0.5833333333333334,0.5833333333333334,0.1428571428571428,0.0192307692307692,0.2019230769230769,,,0.2692307692307692,0.5673076923076923,0.4967302884615385,0.4243749999999999,0.4459961538461537,0.0373831775700934,0.0476190476190476,0.2608695652173913,7.520987654320987,25.334782608695644,0.2523809523809524,19.0,,8.0,9.0,21.0,1.0,,,6.0,7.0,2.0,4.0,10.0,2.0,12.0,,6.0,11.0,1.0,5.0,0.5714285714285714,0.3043478260869565,0.2857142857142857,0.3043478260869565,0.5,0.5263157894736842,0.5,0.5,0.5,0.0555555555555555,,0.125,0.0779220779220779,0.5277777777777778,0.6551724137931034,0.1052631578947368,0.2019230769230769,0.4285714285714285,0.45,0.1111111111111111,0.5,0.5,1.0,0.2857142857142857,0.2857142857142857,0.5,,0.3076923076923077,,,0.2857142857142857,0.0347826086956521,9.0,,2.0,1.0,2.0,2.0,,5.0,,2.0,,4.0,10.0,1.0,3.0,1.0,,12.0,,,,,,,,,,0.0476190476190476,,,0.0227272727272727,,,0.625,0.2857142857142857,,,,,,,,,,,,,,,,True,,,,,,,
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,32110.0,535,-4,1059,1050,320,264.0,99.0,2109,17.0,,11.0,21.0,11.0,,50.0,10.0,22.0,40.0,61.0,14.0,142.0,1152,3.0,6.0,8.0,13.0,7.0,22.0,22.0,22.0,50.0,3.0,111.0,30.0,141.0,22.0,46.0,312.0,1.0,2.0,16.0,56.0,74.0,3.0,77.0,24.0,17.0,7.0,26.0,21.0,9.0,,35.0,2.0,12.0,23.0,35.0,19.0,1.0,19.0,8.0,22.0,320,3.0,0.5,0.5,0.55,0.6336633663366337,0.6454545454545455,0.44,0.6039603960396039,0.075,0.1764705882352941,12.361466325660698,0.7428571428571429,0.16,0.0056980056980056,0.1322314049586777,0.0095238095238095,0.1528662420382165,0.006578947368421,0.0129032258064516,0.0117647058823529,0.1647058823529411,0.1854304635761589,0.1263157894736842,0.1538461538461538,0.1683168316831683,0.2079207920792079,0.5238095238095238,0.5238095238095238,0.7272727272727273,0.1089108910891089,0.495049504950495,,,0.4761904761904761,0.7722772277227723,0.522319387755102,0.4283083333333333,0.5009105263157895,0.074074074074074,0.1702127659574468,0.1549295774647887,11.5575,25.53934426229508,0.3021718602455146,10.0,,4.0,1.0,2.0,5.0,,3.0,23.0,28.0,1.0,14.0,3.0,3.0,78.0,,23.0,45.0,2.0,5.0,0.9285714285714286,0.4590163934426229,0.2307692307692307,0.4590163934426229,0.3333333333333333,0.375,0.7777777777777778,0.3571428571428571,0.7777777777777778,0.0555555555555555,,,0.1228070175438596,0.5882352941176471,0.7142857142857143,0.3,0.0198019801980198,0.5,0.5,,0.4545454545454545,0.4545454545454545,0.8,0.46,0.46,0.9565217391304348,,0.1904761904761904,0.1428571428571428,,0.46,0.0985915492957746,6.0,,,1.0,2.0,2.0,,1.0,6.0,3.0,,8.0,20.0,2.0,8.0,1.0,,5.0,10.0,,,4.0,,6.0,10.0,6.0,,,,,0.0476190476190476,0.6,0.6666666666666666,0.25,0.3,,,,,,4.0,4.0,,,,0.6666666666666666,0.6666666666666666,1.0,,,True,,,,,,,
