EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG3A,FtPoints,PenaltyFtPoints,PtsAssisted2s,NonHeaveArc3FGA,LongMidRangeAssists,OffThreePtRebounds,DefTwoPtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimPctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,Corner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,FTDefRebounds,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,BlocksRecoveredPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG3M,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,BlockedShortMidRange,SecondChanceFg3Pct,PenaltyFg3Pct,DefShortMidRangeReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3FGM,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,ShortMidRangePctBlocked,FTOffRebounds,OffFTReboundPct,SecondChanceTurnovers,DefensiveGoaltends,on,StepOutOfBoundsTurnovers,3SecondViolations,Defensive 3 Seconds Violations,OffCorner3ReboundPct,SecondChanceArc3FGM,PtsUnassisted3s,HeaveAttempts,3pt And 1 Free Throw Trips,BlockedLongMidRange,OffensiveGoaltends,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,Clear Path Fouls,BlockedCorner3
101236,1610612745,Chuck Hayes,Chuck Hayes,101236,HOU,654.0,11,5.0,24,24,17.0,10.0,2.0,48,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,23.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,17.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,11.538461538461538,0.2222222222222222,0.3333333333333333,0.1428571428571428,0.2,0.5,0.25,0.3333333333333333,0.6666666666666666,0.5,1.0,0.3333333333333333,0.5,1.0,0.6666666666666666,0.5,0.6666666666666666,0.5471333333333334,0.5219499999999999,0.5471333333333334,1.0,1.0,2.466666666666667,0.7083333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201966,1610612745,Jermaine Taylor,Jermaine Taylor,201966,HOU,3074.0,51,-30.0,106,107,40.0,45.0,13.0,213,5.0,8.0,1.0,2.0,2.0,5.0,5.0,7.0,17.0,24.0,108.0,1.0,5.0,2.0,2.0,7.0,8.0,6.0,,1.0,3.0,3.0,1.0,6.0,4.0,2.0,4.0,5.0,9.0,3.0,5.0,8.0,,8.0,40.0,0.4117647058823529,0.2,0.2857142857142857,0.3888888888888889,0.2,0.2857142857142857,0.5217391304347826,0.2,0.4444444444444444,0.0588235294117647,0.125,22.950819672131143,0.0888888888888888,0.1333333333333333,0.0909090909090909,0.087719298245614,,0.0666666666666666,0.1,0.4444444444444444,0.625,0.7142857142857143,0.2777777777777778,0.4,0.5,0.7142857142857143,0.4,0.5,0.4920805555555556,0.4425249999999999,0.5377142857142857,0.0833333333333333,0.3333333333333333,7.264705882352941,0.3773584905660377,1.0,1.0,4.0,1.0,1.0,10.0,4.0,8.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,5.0,2.0,1.0,12.0,2.0,6.0,1.0,2.0,1.0,0.5714285714285714,0.5714285714285714,0.0555555555555555,0.6,0.0689655172413793,0.0833333333333333,0.1666666666666666,0.1,0.1,0.0588235294117647,0.2,0.4,0.2,0.2,1.0,0.2222222222222222,0.25,0.25,1.0,0.0555555555555555,1.0,0.2727272727272727,0.2857142857142857,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201978,1610612745,Chase Budinger,Chase Budinger,201978,HOU,6699.0,112,-35.0,228,228,80.0,77.0,24.0,456,3.0,5.0,,,1.0,1.0,6.0,10.0,23.0,35.0,249.0,,4.0,,2.0,6.0,6.0,6.0,,1.0,4.0,6.0,2.0,14.0,2.0,4.0,12.0,2.0,14.0,3.0,4.0,6.0,,6.0,80.0,0.4347826086956521,,0.3333333333333333,0.4848484848484848,,0.25,0.5,,0.3333333333333333,0.0434782608695652,0.2,15.234375,0.0259740259740259,0.1290322580645161,0.1111111111111111,0.0204081632653061,0.0526315789473684,,0.125,0.1515151515151515,0.6,0.75,0.1818181818181818,,,0.125,1.0,0.4545454545454545,0.4819742424242424,0.46717,0.432425,,0.1714285714285714,12.356521739130434,0.3508771929824561,2.0,5.0,12.0,9.0,10.0,3.0,2.0,14.0,9.0,1.0,,7.0,4.0,4.0,2.0,2.0,2.0,,2.0,4.0,2.0,,4.0,,2.0,,,,0.7,0.7,0.303030303030303,0.5,0.1029411764705882,,0.0333333333333333,,0.0869565217391304,0.15625,0.1428571428571428,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.3636363636363636,0.4166666666666667,0.4166666666666667,0.8,0.2727272727272727,,0.0571428571428571,0.08,24.74,1.0,4.0,1.0,2.0,4.0,1.0,2.0,12.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.1,0.1111111111111111,0.0909090909090909,1.0,0.0303030303030303,0.4444444444444444,0.5,1.0,0.2,0.25,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
202066,1610612745,Garrett Temple,Garrett Temple,202066,HOU,7082.0,118,-37.0,242,243,88.0,78.0,25.0,485,8.0,10.0,1.0,1.0,1.0,1.0,3.0,10.0,17.0,45.0,261.0,1.0,1.0,6.0,2.0,3.0,17.0,16.0,2.0,1.0,4.0,7.0,3.0,17.0,1.0,2.0,12.0,2.0,14.0,8.0,16.0,23.0,2.0,17.0,88.0,0.5882352941176471,1.0,0.6666666666666666,0.5,1.25,0.7,0.5625,1.0,0.6538461538461539,0.0588235294117647,0.1,19.926199261992625,0.0120481927710843,0.0625,0.1067961165048543,0.019047619047619,0.0476190476190476,,0.08,0.3448275862068966,0.8,0.8888888888888888,0.1034482758620689,0.5,1.0,0.2,1.0,0.7586206896551724,0.5509844827586207,0.5365,0.49412,0.1333333333333333,0.3777777777777777,5.788235294117648,0.3636363636363636,2.0,,4.0,5.0,12.0,16.0,10.0,4.0,5.0,1.0,1.0,9.0,4.0,1.0,8.0,7.0,6.0,1.0,,14.0,1.0,,24.0,2.0,6.0,7.0,1.0,7.0,0.2,0.2222222222222222,0.4137931034482758,0.5714285714285714,0.1267605633802817,0.0454545454545454,,0.0588235294117647,0.1304347826086956,0.088235294117647,,0.25,0.6666666666666666,0.6666666666666666,,0.1379310344827586,,,,0.1724137931034483,,0.1818181818181818,0.2857142857142857,23.84166666666667,7.0,,,,3.0,1.0,2.0,9.0,,,3.0,2.0,1.0,,1.0,3.0,2.0,4.0,,1.0,0.25,0.25,,,0.0833333333333333,,0.2413793103448276,,,,,,,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.2142857142857142,0.0666666666666666,0.4285714285714285,0.4285714285714285,1.0,0.5,1.0,1.0,0.4,0.5,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2407,1610612745,Jared Jeffries,Jared Jeffries,2407,HOU,2286.0,38,-22.0,74,74,14.0,20.0,6.0,148,5.0,7.0,2.0,3.0,,1.0,1.0,5.0,10.0,14.0,83.0,2.0,3.0,4.0,,1.0,,6.0,4.0,,2.0,3.0,1.0,7.0,4.0,1.0,3.0,5.0,8.0,2.0,5.0,6.0,2.0,,14.0,0.5,0.6666666666666666,,0.4545454545454545,0.6666666666666666,,0.5384615384615384,0.6666666666666666,,,,17.073170731707318,0.1666666666666666,0.1,0.074074074074074,0.1428571428571428,0.25,0.1818181818181818,,0.6363636363636364,0.7142857142857143,0.7142857142857143,0.0909090909090909,1.0,0.6666666666666666,1.0,,0.7272727272727273,0.5055954545454545,0.5794333333333334,0.5365,0.2857142857142857,,4.16,0.1891891891891892,,,2.0,,1.0,4.0,,4.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,1.0,,1.0,5.0,1.0,3.0,,2.0,,0.4,0.6666666666666666,0.0909090909090909,1.0,0.0588235294117647,0.0909090909090909,0.1111111111111111,0.1,0.1111111111111111,,0.5,0.4,,,,0.1818181818181818,,,,,,0.2307692307692307,0.25,24.6,1.0,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,0.2,1.0,0.0909090909090909,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2755,1610612745,Kevin Martin,Kevin Martin,2755,HOU,1884.0,31,-17.0,63,64,19.0,16.0,6.0,127,1.0,2.0,1.0,1.0,,,4.0,3.0,12.0,19.0,80.0,1.0,1.0,2.0,1.0,4.0,8.0,2.0,,1.0,3.0,5.0,,12.0,,1.0,3.0,1.0,4.0,,2.0,4.0,,8.0,19.0,0.25,1.0,0.25,0.4285714285714285,1.0,0.5,0.5294117647058824,1.0,0.5833333333333334,0.0833333333333333,0.5,31.884057971014496,,0.1666666666666666,0.1111111111111111,0.0384615384615384,,,0.2,0.1428571428571428,0.5,1.0,0.2857142857142857,1.0,1.0,,,0.2857142857142857,0.4634571428571428,,0.4543999999999999,0.1052631578947368,0.4210526315789473,13.050000000000002,0.3015873015873015,,2.0,6.0,2.0,2.0,7.0,3.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,5.0,3.0,,8.0,,2.0,,,,0.6666666666666666,0.6666666666666666,0.1428571428571428,0.8,0.0952380952380952,0.1666666666666666,,0.2,,0.2222222222222222,,1.0,,,,0.4285714285714285,0.3333333333333333,0.3333333333333333,0.5,0.1428571428571428,1.0,0.1764705882352941,0.1428571428571428,24.9,,2.0,,1.0,2.0,,1.0,6.0,2.0,,2.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,0.2,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,True,,,,,,,,,,,,,,,,
2431,1610612745,David Andersen,David Andersen,2431,HOU,4342.0,72,-6.0,144,144,31.0,19.0,12.0,288,2.0,3.0,,1.0,,,10.0,12.0,21.0,33.0,141.0,,2.0,2.0,2.0,5.0,8.0,10.0,,3.0,3.0,3.0,1.0,6.0,4.0,3.0,14.0,4.0,18.0,3.0,9.0,8.0,,8.0,31.0,0.5714285714285714,,0.4,0.54,,0.5833333333333334,0.5689655172413793,0.3333333333333333,0.5714285714285714,0.1428571428571428,0.3333333333333333,21.51898734177215,0.0888888888888888,0.1363636363636363,0.1688311688311688,0.0655737704918032,0.1111111111111111,,0.1875,0.12,0.6666666666666666,1.0,0.4,0.5,,,,0.28,0.445154,0.5083500000000001,0.421975,0.0606060606060606,0.2424242424242424,11.180952380952382,0.2152777777777778,4.0,6.0,8.0,4.0,4.0,6.0,1.0,14.0,4.0,2.0,,10.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,,2.0,9.0,1.0,4.0,1.0,1.0,1.0,0.5833333333333334,0.5833333333333334,0.16,0.4,0.1818181818181818,,0.1666666666666666,,0.1428571428571428,0.1666666666666666,,0.5,0.4,0.5,0.25,0.32,0.75,0.75,0.8333333333333334,0.16,,0.1428571428571428,0.1666666666666666,24.8,,1.0,,1.0,1.0,,1.0,3.0,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,0.25,0.25,,,0.3333333333333333,,,0.25,0.25,1.0,,0.1666666666666666,0.25,,,,,,,2.0,1.0,,,,1.0,1.0,1.0,,,,,1.0,0.2727272727272727,,,,,,,,,,1.0,,,1.0,,0.2,,,,,True,,,,,,,,,,,,,,,,
2449,1610612745,Luis Scola,Luis Scola,2449,HOU,1163.0,19,-21.0,40,42,29.0,22.0,5.0,82,1.0,1.0,,,1.0,1.0,2.0,2.0,4.0,9.0,58.0,,,,2.0,4.0,9.0,,,,2.0,2.0,1.0,4.0,,1.0,3.0,,3.0,1.0,3.0,4.0,1.0,9.0,29.0,0.5,,0.5,0.5,,0.5,0.6428571428571429,,0.6428571428571429,,,19.565217391304348,,0.25,0.2857142857142857,,,,0.25,0.25,1.0,1.0,0.5,,,0.25,1.0,0.25,0.430575,,0.430575,,1.0,10.225,0.725,1.0,,1.0,,,5.0,5.0,4.0,,1.0,,1.0,,,1.0,1.0,1.0,,,2.0,1.0,,6.0,,,3.0,1.0,3.0,1.0,1.0,,0.5,0.3333333333333333,,,,,,,1.0,0.5,0.5,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2772,1610612745,Trevor Ariza,Trevor Ariza,2772,HOU,1262.0,21,6.0,46,45,17.0,15.0,5.0,91,,3.0,,,,2.0,,,3.0,8.0,49.0,,,,,2.0,,,,1.0,4.0,6.0,2.0,14.0,,1.0,1.0,,1.0,,2.0,2.0,1.0,,17.0,,,,0.6,,,0.6666666666666666,,,0.3333333333333333,0.3333333333333333,23.52941176470588,,0.2,0.0526315789473684,,,,0.25,0.6,,,,,,1.0,,1.0,0.56171,,0.59575,,,,0.3695652173913043,,,,1.0,2.0,2.0,,,1.0,2.0,,,,,3.0,3.0,3.0,,1.0,6.0,2.0,,2.0,,1.0,,,,,,0.4,0.5,,,,,,,,,,,,,,,,0.2,,0.1666666666666666,0.25,25.0,1.0,1.0,,,2.0,,,6.0,1.0,,2.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,0.2,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2203,1610612745,Shane Battier,Shane Battier,2203,HOU,1763.0,29,-3.0,56,59,23.0,4.0,4.0,115,1.0,3.0,,,1.0,1.0,,1.0,3.0,6.0,62.0,,,,1.0,1.0,6.0,,,1.0,2.0,3.0,,7.0,,1.0,4.0,,4.0,,,2.0,,6.0,23.0,0.3333333333333333,,1.0,0.25,,1.0,0.5,,1.0,0.3333333333333333,0.3333333333333333,10.0,,0.1428571428571428,0.1111111111111111,,,,0.1428571428571428,0.75,0.3333333333333333,0.5,,,,1.0,1.0,1.0,0.5148625,,0.5356,,1.0,,0.4107142857142857,,,,1.0,1.0,4.0,4.0,2.0,1.0,1.0,,2.0,1.0,,,,,,,,,,4.0,,1.0,1.0,,1.0,1.0,1.0,0.25,,0.1,,,,0.25,0.1111111111111111,,1.0,,,,,,,,0.25,,0.2,0.25,25.8,,,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
