EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGA,FG3M,PenaltyFG3A,PtsAssisted3s,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,DefensiveGoaltends,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyCorner3FGM,PenaltyFG3M,BlockedLongMidRange,PenaltyFg3Pct,LongMidRangePctBlocked,PenaltyCorner3Accuracy,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,NonHeaveArc3FGM,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,SecondChanceFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,HeaveAttempts,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,Corner3PctBlocked,on,OffensiveGoaltends,Clear Path Fouls,HeaveMakes,BlockedCorner3
101106,1610612749,Andrew Bogut,Andrew Bogut,101106,MIL,25475.0,425,-13.0,830,832,197,298,106,1662,36.0,64,15.0,28.0,10.0,18.0,33.0,86.0,4.0,6.0,1.0,73.0,156,1.0,32.0,178.0,883,17.0,35.0,4.0,38.0,19.0,36,11.0,49.0,60.0,86.0,26.0,1.0,12.0,20.0,10.0,30.0,7.0,3.0,16.0,1.0,3.0,70.0,10.0,28.0,1.0,14.0,64.0,17.0,95,39.0,134,9.0,7.0,6.0,1.0,19.0,1.0,9.0,6.0,10.0,1.0,25.0,3.0,4.0,31.0,52,9.0,3.0,60.0,3.0,15.0,43.0,6.0,21.0,4.0,24.0,21.0,3.0,24.0,18.0,1.0,2.0,49.0,197,5.0,3.0,0.410958904109589,0.5,0.4679487179487179,0.4857142857142857,0.5277777777777778,0.464968152866242,0.4857142857142857,0.5277777777777778,0.5056818181818182,0.5277777777777778,0.6125,0.0063694267515923,0.0769230769230769,0.09375,0.0697674418604651,21.008403361344534,0.76,0.5666666666666667,0.0434782608695652,0.2293906810035842,0.0853658536585365,0.1866666666666666,0.125,0.2203389830508474,0.0931372549019607,0.1386138613861386,0.0891089108910891,0.0396825396825396,0.1379310344827586,0.0909090909090909,0.1511627906976744,0.2539682539682539,0.2692307692307692,0.1333333333333333,0.4,0.1267605633802817,0.75,0.4076433121019108,0.5625,0.6206896551724138,0.4444444444444444,0.5477707006369427,0.3837209302325581,0.4125,0.3333333333333333,0.0382165605095541,0.6666666666666666,0.6666666666666666,0.75,0.0063694267515923,0.8,0.5357142857142857,0.0666666666666666,0.5,0.5555555555555556,0.4140127388535032,0.4722678343949045,0.5507576923076923,0.4893722222222222,0.1220930232558139,0.1228070175438596,0.2134831460674157,0.2752808988764045,4.638461538461539,24.2,0.2373493975903614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101124,1610612749,Hakim Warrick,Hakim Warrick,101124,MIL,61466.0,1024,-92.0,1999,1992,520,759,249,3991,105.0,171,30.0,45.0,24.0,42.0,26.0,67.0,50.0,134.0,4.0,181.0,372,6.0,125.0,490.0,2110,36.0,62.0,27.0,99.0,35.0,79,39.0,109.0,226.0,136.0,46.0,4.0,20.0,21.0,14.0,35.0,9.0,5.0,7.0,7.0,7.0,84.0,12.0,74.0,1.0,28.0,75.0,22.0,125,87.0,212,18.0,17.0,13.0,4.0,29.0,2.0,17.0,28.0,12.0,8.0,57.0,10.0,16.0,34.0,83,11.0,13.0,143.0,6.0,11.0,172.0,16.0,82.0,12.0,10.0,8.0,2.0,10.0,6.0,,1.0,109.0,520,12.0,12.0,0.6243093922651933,0.7151898734177216,0.4865591397849462,0.5806451612903226,0.4430379746835443,0.4828042328042328,0.5806451612903226,0.4268292682926829,0.5372807017543859,0.6346153846153846,0.5190476190476191,0.0158730158730158,0.053763440860215,0.0935672514619883,0.0597014925373134,22.391968572675687,0.5087719298245614,0.2650602409638554,0.0158730158730158,0.1205787781350482,0.0969855832241153,0.1296296296296296,0.051063829787234,0.1229116945107398,0.0861723446893787,0.1416309012875536,0.0945273631840796,0.0668693009118541,0.0555555555555555,0.0410958904109589,0.1055276381909547,0.1417910447761194,0.1211072664359861,0.1419753086419753,0.0925925925925925,0.1028571428571428,0.6,0.4523809523809524,0.6140350877192983,0.6774193548387096,0.6285714285714286,0.1772486772486772,0.3880597014925373,0.4126984126984127,0.3076923076923077,0.3544973544973545,0.373134328358209,0.373134328358209,0.78,0.0105820105820105,0.7258064516129032,0.6666666666666666,0.1666666666666666,0.5121951219512195,0.5714285714285714,0.4682539682539682,0.4848896825396827,0.5252163636363636,0.4862231707317075,0.1846846846846846,0.1872146118721461,0.2020408163265306,0.2224489795918367,8.193817204301075,25.08333333333333,0.2601300650325162,1.0,2.0,1.0,2.0,1.0,3.0,3.0,4.0,1.0,2.0,1.0,0.1666666666666666,0.1666666666666666,0.0052910052910052,0.5,0.5,1.0,0.0121951219512195,0.024390243902439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101146,1610612749,Roko Ukic,Roko Ukic,101146,MIL,2970.0,50,6.0,94,96,43,55,9,190,4.0,6,,,2.0,2.0,3.0,5.0,,1.0,4.0,7.0,12,4.0,3.0,17.0,103,,1.0,,,4.0,4,3.0,11.0,4.0,10.0,,4.0,1.0,5.0,,5.0,,,1.0,1.0,3.0,10.0,,,,1.0,1.0,,2,,2,,,,,3.0,,,,3.0,,3.0,,3.0,2.0,3,,,3.0,,,4.0,2.0,2.0,1.0,,,,,,,,11.0,43,,1.0,0.2857142857142857,0.2857142857142857,0.5833333333333334,,1.0,0.4375,,0.6666666666666666,0.5,,0.7857142857142857,0.25,0.0833333333333333,0.1666666666666666,,19.41747572815534,1.0,,,0.0277777777777777,,0.1666666666666666,,0.0476190476190476,,,,,,,,,0.0588235294117647,0.1666666666666666,,,,0.375,0.6666666666666666,0.8,0.5,0.3125,0.6,0.6,,0.0625,,,,0.25,,,,0.3333333333333333,1.0,0.625,0.481525,,0.5042166666666666,0.125,0.1666666666666666,,0.6470588235294118,5.891666666666667,26.075,0.4574468085106383,,,,2.0,,2.0,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201601,1610612749,Luc Mbah a Moute,Luc Mbah a Moute,201601,MIL,16548.0,276,-37.0,539,535,178,231,83,1074,15.0,27,7.0,15.0,5.0,6.0,1.0,4.0,6.0,21.0,,22.0,52,3.0,12.0,59.0,542,9.0,18.0,2.0,20.0,7.0,10,5.0,22.0,28.0,16.0,6.0,,6.0,5.0,4.0,9.0,2.0,2.0,2.0,1.0,2.0,22.0,5.0,16.0,1.0,8.0,30.0,4.0,42,22.0,64,1.0,11.0,2.0,9.0,4.0,1.0,3.0,9.0,1.0,3.0,13.0,,5.0,11.0,27,3.0,4.0,23.0,2.0,6.0,25.0,3.0,11.0,3.0,8.0,3.0,2.0,8.0,5.0,,1.0,22.0,178,3.0,3.0,0.6363636363636364,0.7368421052631579,0.4230769230769231,0.5,0.7,0.4272727272727272,0.5,0.7083333333333334,0.4469696969696969,0.5,0.6470588235294118,0.0545454545454545,0.1153846153846153,0.1111111111111111,0.5,12.363067292644756,0.3076923076923077,0.16,0.0416666666666666,0.1744186046511628,0.0683760683760683,0.16,0.0892857142857142,0.1711711711711711,0.0724137931034482,0.1012658227848101,0.0793650793650793,0.0326086956521739,0.075,0.125,0.1886792452830188,0.175,0.1645569620253164,0.1891891891891892,0.0769230769230769,0.0384615384615384,0.625,0.4909090909090909,0.5555555555555556,0.625,0.5333333333333333,0.0727272727272727,0.25,0.5,1.0,0.3818181818181818,0.2857142857142857,0.3,0.8333333333333334,,0.8333333333333334,0.4666666666666667,0.5714285714285714,0.5,0.8333333333333334,0.5454545454545454,0.4999254545454546,0.5311875,0.5609833333333333,0.1746031746031746,0.1833333333333333,0.3389830508474576,0.3728813559322034,8.151923076923076,23.433333333333337,0.3302411873840445,1.0,3.0,2.0,,1.0,2.0,3.0,,,,1.0,0.3333333333333333,0.3333333333333333,0.0545454545454545,0.3333333333333333,0.3333333333333333,1.0,0.1666666666666666,,1.0,1.0,3.0,0.5,0.0476190476190476,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201943,1610612749,Brandon Jennings,Brandon Jennings,201943,MIL,35399.0,590,-44.0,1149,1131,305,421,159,2280,28.0,69,4.0,9.0,8.0,21.0,18.0,59.0,25.0,70.0,67.0,71.0,198,74.0,56.0,282.0,1218,6.0,20.0,2.0,20.0,19.0,54,31.0,90.0,24.0,118.0,,67.0,17.0,69.0,21.0,90.0,12.0,9.0,41.0,5.0,23.0,201.0,4.0,9.0,,12.0,40.0,1.0,53,13.0,66,5.0,21.0,11.0,10.0,37.0,8.0,20.0,17.0,17.0,1.0,54.0,4.0,16.0,25.0,45,,1.0,60.0,,3.0,71.0,4.0,19.0,15.0,4.0,3.0,,6.0,4.0,,,90.0,305,6.0,13.0,0.1690140845070422,0.1690140845070422,0.3585858585858585,0.3,0.3518518518518518,0.4154411764705882,0.375,0.4097222222222222,0.462046204620462,0.3846153846153846,0.4943820224719101,0.2720588235294117,0.0858585858585858,0.144927536231884,0.1016949152542373,26.686656671664167,0.6851851851851852,0.0212765957446808,,0.1156069364161849,0.0199556541019955,0.0952380952380952,0.0283687943262411,0.1101694915254237,0.0219594594594594,0.0064102564102564,0.0327868852459016,0.0231213872832369,0.0285714285714285,0.0277777777777777,0.1043478260869565,0.1232876712328767,0.120253164556962,0.1264367816091954,0.0256410256410256,0.032258064516129,0.6666666666666666,0.2536764705882353,0.4057971014492754,0.4745762711864407,0.2142857142857142,0.2169117647058823,0.3050847457627119,0.3396226415094339,0.1666666666666666,0.2573529411764705,0.3571428571428571,0.3623188405797101,0.12,0.2463235294117647,0.375,0.4444444444444444,0.25,0.2916666666666667,0.3809523809523809,0.5257352941176471,0.4911343749999999,0.515185294117647,0.4758972222222221,0.0694444444444444,0.0892018779342723,0.0709219858156028,0.3191489361702128,9.43939393939394,25.489189189189183,0.2654482158398607,3.0,7.0,1.0,17.0,28.0,18.0,42.0,3.0,2.0,,0.5,0.3783783783783784,0.3783783783783784,0.025735294117647,0.4285714285714285,0.4285714285714285,0.6666666666666666,0.0138888888888888,0.2361111111111111,,7.0,1.0,0.3888888888888889,0.0142857142857142,,25.0,2.0,4.0,7.0,2.0,4.0,42.0,25.0,4.0,1.0,2.0,2.0,0.5,0.373134328358209,0.373134328358209,0.48,0.1666666666666666,0.5,0.5,0.4117647058823529,0.373134328358209,0.0133333333333333,,,,,,,,,,,,True,,,,
201975,1610612749,Jodie Meeks,Jodie Meeks,201975,MIL,14775.0,246,13.0,489,488,158,207,51,977,8.0,16,,2.0,3.0,6.0,1.0,2.0,11.0,24.0,23.0,20.0,42,30.0,10.0,83.0,524,,4.0,,3.0,8.0,16,8.0,36.0,20.0,20.0,,23.0,5.0,8.0,3.0,11.0,1.0,2.0,3.0,,5.0,25.0,1.0,1.0,,9.0,25.0,3.0,37,2.0,39,1.0,4.0,2.0,2.0,4.0,2.0,1.0,7.0,3.0,1.0,11.0,,5.0,12.0,19,,,10.0,,2.0,11.0,1.0,3.0,3.0,1.0,1.0,,1.0,1.0,,,36.0,158,4.0,3.0,0.5,0.5,0.4761904761904761,,0.5,0.5069444444444444,0.2142857142857142,0.6086956521739131,0.538961038961039,0.2142857142857142,0.6666666666666666,0.4166666666666667,0.119047619047619,0.25,0.5,16.117216117216117,0.3636363636363636,0.1578947368421052,,0.1689189189189189,0.0064102564102564,0.1551724137931034,0.0175438596491228,0.1650485436893204,0.0093896713615023,0.0212765957446808,,,,0.0588235294117647,0.1333333333333333,0.1666666666666666,0.1917808219178082,0.1702127659574468,0.0909090909090909,0.0294117647058823,1.0,0.2222222222222222,0.5,0.6666666666666666,,0.0277777777777777,0.5,1.0,,0.3333333333333333,0.4583333333333333,0.4583333333333333,0.9090909090909092,0.3194444444444444,0.2857142857142857,,,0.2608695652173913,0.5,0.6388888888888888,0.5156647887323943,0.4784083333333333,0.5134,0.0405405405405405,0.0681818181818181,0.036144578313253,0.4337349397590361,10.892857142857144,24.69333333333333,0.3231083844580777,1.0,7.0,1.0,6.0,11.0,7.0,33.0,2.0,,,1.0,0.3666666666666666,0.3666666666666666,0.0972222222222222,0.1428571428571428,0.1428571428571428,1.0,0.0434782608695652,0.2608695652173913,1.0,4.0,,0.5714285714285714,,1.0,10.0,1.0,2.0,3.0,1.0,3.0,,10.0,,,,,0.3333333333333333,0.4347826086956521,0.4545454545454545,1.0,0.2857142857142857,0.5,1.0,0.5,0.4347826086956521,,1.0,1.0,0.0333333333333333,0.0434782608695652,0.1428571428571428,,,,,,,True,,,,
2557,1610612749,Luke Ridnour,Luke Ridnour,2557,MIL,36530.0,609,-86.0,1191,1193,302,432,141,2384,11.0,28,1.0,1.0,3.0,7.0,19.0,40.0,57.0,105.0,43.0,87.0,173,62.0,46.0,295.0,1272,9.0,17.0,1.0,28.0,19.0,34,27.0,86.0,46.0,128.0,,42.0,9.0,81.0,28.0,109.0,12.0,16.0,29.0,6.0,46.0,246.0,1.0,5.0,1.0,13.0,30.0,1.0,44,7.0,51,3.0,22.0,8.0,14.0,25.0,9.0,17.0,20.0,8.0,3.0,45.0,1.0,11.0,46.0,70,,1.0,66.0,,3.0,50.0,3.0,13.0,11.0,3.0,2.0,,3.0,2.0,,,86.0,302,4.0,11.0,0.264367816091954,0.264367816091954,0.5028901734104047,0.5294117647058824,0.5588235294117647,0.5297872340425532,0.6428571428571429,0.5566037735849056,0.56640625,0.6666666666666666,0.6343283582089553,0.2638297872340425,0.0520231213872832,0.1071428571428571,0.125,22.197640117994094,0.5555555555555556,0.0204081632653061,0.0227272727272727,0.0837988826815642,0.0114155251141552,0.0948905109489051,0.0069444444444444,0.0868686868686868,0.0103092783505154,0.0082644628099173,0.0176991150442477,0.0098039215686274,0.0109890109890109,,0.0769230769230769,0.0481927710843373,0.1075949367088607,0.1057692307692307,0.0606060606060606,0.0275229357798165,0.6666666666666666,0.1191489361702127,0.3928571428571428,0.44,0.1818181818181818,0.1702127659574468,0.475,0.5428571428571428,0.1578947368421052,0.4468085106382978,0.5428571428571428,0.5480769230769231,0.3157894736842105,0.1829787234042553,0.0476190476190476,1.0,,0.1320754716981132,0.4285714285714285,0.3829787234042553,0.4573491341991342,0.4213605263157894,0.4571399999999999,0.0530612244897959,0.0710382513661202,0.0949152542372881,0.2915254237288135,13.308670520231216,25.891935483870963,0.253568429890848,9.0,19.0,5.0,14.0,25.0,19.0,66.0,2.0,3.0,,0.88,0.4032258064516129,0.4098360655737705,0.0808510638297872,0.4736842105263157,0.4736842105263157,1.0,0.0943396226415094,0.2641509433962264,2.0,7.0,1.0,0.3684210526315789,0.0095238095238095,0.4,16.0,1.0,2.0,5.0,3.0,4.0,9.0,16.0,5.0,,,,0.75,0.3720930232558139,0.3809523809523809,0.8125,0.0952380952380952,0.5,1.0,0.3571428571428571,0.3809523809523809,,2.0,1.0,0.0161290322580645,0.0232558139534883,0.0952380952380952,2.0,1.0,1.0,1.0,,,True,,,,
2568,1610612749,Carlos Delfino,Carlos Delfino,2568,MIL,30045.0,501,-71.0,981,982,214,348,112,1963,24.0,36,1.0,4.0,4.0,6.0,2.0,9.0,13.0,37.0,38.0,39.0,82,79.0,25.0,175.0,1044,2.0,6.0,5.0,12.0,5.0,14,6.0,34.0,44.0,34.0,2.0,37.0,7.0,31.0,8.0,39.0,7.0,1.0,16.0,2.0,13.0,86.0,1.0,3.0,1.0,23.0,52.0,7.0,82,5.0,87,1.0,23.0,13.0,10.0,12.0,3.0,7.0,9.0,5.0,1.0,21.0,1.0,2.0,21.0,41,2.0,2.0,27.0,1.0,5.0,31.0,4.0,13.0,3.0,3.0,3.0,,3.0,2.0,,1.0,34.0,214,4.0,3.0,0.5641025641025641,0.5789473684210527,0.4756097560975609,0.3333333333333333,0.3571428571428571,0.4658385093167702,0.2916666666666667,0.5185185185185185,0.5028735632183908,0.4,0.5483870967741935,0.4906832298136646,0.0853658536585365,0.1111111111111111,0.1111111111111111,17.535971223021583,0.5714285714285714,0.175,0.0384615384615384,0.174496644295302,0.008130081300813,0.2110091743119266,0.008,0.1842751842751842,0.0080971659919028,0.0181818181818181,0.0106382978723404,,0.0119047619047619,,0.1978021978021978,0.1052631578947368,0.1866666666666666,0.2,0.2413793103448276,0.0112359550561797,0.6666666666666666,0.2236024844720497,0.6666666666666666,0.75,0.5,0.0559006211180124,0.2222222222222222,0.25,,0.2298136645962732,0.3513513513513513,0.3714285714285714,0.7692307692307693,0.2360248447204969,0.3333333333333333,0.25,,0.2222222222222222,0.6666666666666666,0.7142857142857143,0.5347999999999998,0.5260149999999999,0.5210173076923078,0.087719298245614,0.1428571428571428,0.0685714285714285,0.1942857142857142,9.679268292682927,24.758227848101264,0.218144750254842,16.0,41.0,7.0,6.0,24.0,13.0,69.0,1.0,2.0,1.0,0.9583333333333334,0.3037974683544304,0.3076923076923077,0.2546583850931677,0.3902439024390244,0.4,1.0,0.2592592592592592,0.2222222222222222,5.0,6.0,,0.4615384615384615,0.054054054054054,0.7142857142857143,8.0,,2.0,1.0,1.0,6.0,3.0,8.0,,2.0,,,0.1666666666666666,0.2105263157894736,0.2105263157894736,0.875,0.1666666666666666,,,0.1666666666666666,0.2162162162162162,0.025,4.0,1.0,0.0126582278481012,,0.3333333333333333,1.0,1.0,0.25,1.0,1.0,0.024390243902439,True,,,,
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,12934.0,216,-48.0,424,427,102,195,43,851,13.0,26,1.0,2.0,3.0,6.0,7.0,16.0,8.0,30.0,12.0,28.0,72,21.0,24.0,101.0,453,1.0,3.0,,5.0,4.0,12,7.0,21.0,18.0,38.0,2.0,12.0,10.0,10.0,8.0,18.0,4.0,4.0,1.0,1.0,8.0,44.0,,3.0,1.0,4.0,12.0,3.0,19,4.0,23,1.0,7.0,4.0,3.0,3.0,2.0,,5.0,3.0,1.0,8.0,2.0,1.0,5.0,10,,1.0,28.0,,,40.0,3.0,16.0,4.0,1.0,,,1.0,1.0,,,21.0,102,1.0,4.0,0.3214285714285714,0.3333333333333333,0.3888888888888889,0.3333333333333333,0.3333333333333333,0.4139784946236559,0.5,0.35,0.4454545454545454,0.5,0.42,0.2258064516129032,0.1388888888888889,0.2307692307692307,0.1875,24.789915966386555,0.375,0.1875,0.0555555555555555,0.0923076923076923,0.0176470588235294,0.0975609756097561,,0.0935672514619883,0.0136986301369863,,0.04,0.0133333333333333,,,0.0625,0.1333333333333333,0.0961538461538461,0.0833333333333333,0.2,0.0212765957446808,1.0,0.2795698924731182,0.5,0.65,0.5384615384615384,0.1720430107526881,0.4375,0.5384615384615384,,0.3225806451612903,0.2666666666666666,0.2758620689655172,0.25,0.1290322580645161,0.4,0.5,,0.3,0.5,0.5053763440860215,0.4798704301075269,0.51205,0.491545,0.1509433962264151,0.188235294117647,0.0495049504950495,0.2079207920792079,9.216666666666669,25.080952380952382,0.240566037735849,4.0,9.0,4.0,4.0,7.0,8.0,21.0,1.0,,,1.0,0.3333333333333333,0.3333333333333333,0.0967741935483871,0.4444444444444444,0.4444444444444444,1.0,0.2,0.2,2.0,2.0,1.0,0.25,0.0333333333333333,0.5,3.0,1.0,2.0,,1.0,2.0,,3.0,3.0,,,,0.5,0.25,0.25,1.0,0.4,0.5,1.0,,0.25,,,,,,,,,,,,,True,,,,
2294,1610612749,Charlie Bell,Charlie Bell,2294,MIL,33277.0,555,-34.0,1075,1075,268,384,131,2150,11.0,27,1.0,1.0,3.0,7.0,,9.0,18.0,52.0,38.0,29.0,88,73.0,18.0,163.0,1120,2.0,6.0,2.0,9.0,8.0,21,6.0,46.0,34.0,24.0,,37.0,11.0,29.0,11.0,40.0,7.0,4.0,12.0,8.0,9.0,91.0,1.0,6.0,,10.0,20.0,2.0,32,7.0,39,1.0,14.0,9.0,5.0,9.0,3.0,5.0,7.0,4.0,2.0,16.0,2.0,5.0,21.0,48,2.0,,38.0,2.0,11.0,30.0,2.0,12.0,4.0,5.0,1.0,2.0,5.0,3.0,,,46.0,268,11.0,4.0,0.5862068965517241,0.5862068965517241,0.3295454545454545,0.3333333333333333,0.3809523809523809,0.4503105590062112,0.2333333333333333,0.4545454545454545,0.4657142857142857,0.28125,0.4509803921568627,0.453416149068323,0.125,0.2962962962962963,0.1111111111111111,15.515840779853775,0.5625,0.0434782608695652,,0.0583090379008746,0.0145985401459854,0.08130081300813,0.0080645161290322,0.0643776824034334,0.0130841121495327,0.0327868852459016,,0.0112359550561797,0.0117647058823529,,0.0560747663551401,0.0526315789473684,0.0625,0.0777777777777777,0.0909090909090909,0.0112359550561797,0.6,0.1677018633540372,0.4074074074074074,0.5789473684210527,0.5454545454545454,0.0559006211180124,,,,0.3229813664596273,0.3461538461538461,0.36,0.6111111111111112,0.2360248447204969,0.0666666666666666,1.0,,0.1590909090909091,0.4285714285714285,0.6211180124223602,0.5072346875000001,0.497525,0.4867837209302325,0.0701754385964912,0.1224489795918367,0.0552147239263803,0.2822085889570552,12.040909090909093,24.975342465753425,0.2493023255813953,16.0,35.0,7.0,16.0,29.0,23.0,78.0,1.0,,,0.896551724137931,0.3972602739726027,0.4027777777777778,0.217391304347826,0.4571428571428571,0.4705882352941176,0.9375,0.1590909090909091,0.3636363636363636,3.0,8.0,2.0,0.3478260869565217,0.0384615384615384,0.4285714285714285,13.0,1.0,4.0,5.0,1.0,9.0,9.0,13.0,,,,,0.1111111111111111,0.3421052631578947,0.3421052631578947,0.8461538461538461,0.2666666666666666,0.25,1.0,0.3125,0.3513513513513513,,5.0,1.0,0.0136986301369863,,0.3333333333333333,,1.0,,,,0.0285714285714285,True,,,,
