EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,PenaltyCorner3FGA,FTOffRebounds,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,SecondChanceFtPoints,PtsUnassisted3s,ShortMidRangeAssists,StepOutOfBoundsTurnovers,Technical Free Throw Trips,DefensiveGoaltends,SecondChanceCorner3Frequency,Corner3Assists,OffCorner3ReboundPct,Fg3aBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Arc3PctBlocked,SecondChanceCorner3FGM,Blocked3s,BlockedCorner3,SecondChanceCorner3Accuracy,on,BlockedArc3,HeaveMakes,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips
101155,1610612750,Ryan Gomes,Ryan Gomes,101155,MIN,12026.0,200,-76,404,406,127,82,51,810,12.0,22.0,1.0,4.0,1.0,4.0,8.0,17.0,13.0,30.0,1.0,2.0,5.0,14.0,1.0,1.0,3.0,8.0,33.0,69,6.0,16.0,18.0,102.0,460,4.0,9.0,1.0,1.0,11.0,5.0,18,3.0,8.0,11.0,30.0,46.0,20.0,18.0,2.0,1.0,13.0,5.0,3.0,7.0,1.0,8.0,1.0,4.0,3.0,17.0,1.0,8.0,6.0,21.0,2.0,29.0,9.0,38.0,1.0,8.0,6.0,2.0,5.0,4.0,7.0,1.0,1.0,1.0,12.0,4.0,9.0,18.0,2.0,2.0,14.0,20.0,4.0,11.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,30.0,127,1.0,1.0,0.696969696969697,0.71875,1.0,0.375,1.0,0.375,0.4,0.4782608695652174,0.4444444444444444,0.2777777777777778,0.49411764705882355,0.55,0.36538461538461536,0.5483870967741935,0.55,0.46875,0.18823529411764706,0.043478260869565216,0.13636363636363635,23.127753303964756,0.4166666666666667,0.2222222222222222,0.15328467153284672,0.05161290322580645,0.13043478260869565,0.024390243902439025,0.14754098360655737,0.04591836734693878,0.02127659574468085,0.02127659574468085,0.09836065573770492,0.029411764705882353,0.125,0.2,0.15625,0.14705882352941177,0.08333333333333333,0.02564102564102564,0.3333333333333333,0.25882352941176473,0.5454545454545454,0.631578947368421,0.75,0.2,0.47058823529411764,0.47058823529411764,0.5,0.35294117647058826,0.43333333333333335,0.43333333333333335,0.7692307692307693,0.023529411764705882,0.5,0.5,1.0,0.16470588235294117,0.35714285714285715,0.35714285714285715,1.0,0.4,0.25,0.1,1.0,1.0,0.15384615384615385,0.25,0.3076923076923077,0.375,0.4470588235294118,0.38461538461538464,0.47394107142857134,0.41874999999999996,0.43077199999999993,0.11956521739130435,0.14473684210526316,0.10784313725490197,0.29411764705882354,10.31449275362319,26.50625,0.31435643564356436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
200762,1610612750,Oleksiy Pecherov,Oleksiy Pecherov,200762,MIN,10142.0,169,-4,349,348,140,141,50,697,13.0,19.0,4.0,8.0,6.0,10.0,1.0,7.0,16.0,33.0,2.0,4.0,5.0,20.0,1.0,3.0,2.0,4.0,30.0,59,7.0,24.0,8.0,89.0,340,6.0,14.0,1.0,3.0,15.0,15.0,28,3.0,6.0,4.0,43.0,36.0,24.0,21.0,4.0,,20.0,5.0,5.0,2.0,,2.0,,1.0,1.0,4.0,3.0,10.0,9.0,15.0,5.0,29.0,14.0,43.0,1.0,5.0,5.0,,6.0,3.0,8.0,,3.0,3.0,14.0,6.0,10.0,18.0,1.0,3.0,9.0,10.0,,4.0,1.0,4.0,4.0,,,4.0,1.0,1.0,43.0,140,1.0,1.0,0.6,0.6428571428571429,1.0,0.2916666666666667,0.3333333333333333,0.5,0.2916666666666667,0.5084745762711864,0.42857142857142855,0.5357142857142857,0.4879518072289157,0.4411764705882353,0.5735294117647058,0.5056818181818182,0.4411764705882353,0.581081081081081,0.2891566265060241,0.0847457627118644,0.10526315789473684,25.628140703517587,0.42857142857142855,0.29411764705882354,0.14563106796116504,0.07692307692307693,0.1836734693877551,0.07894736842105263,0.15789473684210525,0.07738095238095238,0.14634146341463414,0.06896551724137931,0.03333333333333333,0.09375,0.16666666666666666,0.125,0.14035087719298245,0.15384615384615385,0.21739130434782608,0.025,0.25,0.2289156626506024,0.6842105263157895,0.7647058823529411,0.38461538461538464,0.08433734939759036,0.14285714285714285,0.2,,0.39759036144578314,0.48484848484848486,0.5,0.8125,0.04819277108433735,0.5,0.5,1.0,0.24096385542168675,0.25,0.25,1.0,0.47058823529411764,0.5,0.17647058823529413,0.3333333333333333,1.0,0.29411764705882354,0.6,0.11764705882352941,0.5,0.5180722891566265,0.25,0.4851084337349398,0.5221750000000001,0.46937647058823534,0.04597701149425287,0.06349206349206349,0.16853932584269662,0.48314606741573035,11.68813559322034,25.13333333333333,0.40114613180515757,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.030303030303030304,0.125,0.25,0.058823529411764705,0.5,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201147,1610612750,Corey Brewer,Corey Brewer,201147,MIN,11049.0,184,-45,380,382,114,103,47,762,18.0,33.0,5.0,6.0,7.0,10.0,7.0,12.0,4.0,12.0,,3.0,6.0,10.0,,,4.0,6.0,29.0,57,6.0,13.0,21.0,97.0,424,5.0,7.0,,1.0,12.0,10.0,16,4.0,7.0,7.0,39.0,32.0,26.0,15.0,6.0,1.0,9.0,6.0,10.0,11.0,3.0,14.0,3.0,8.0,,31.0,,8.0,4.0,11.0,,15.0,8.0,23.0,,10.0,6.0,4.0,8.0,4.0,8.0,1.0,4.0,2.0,16.0,4.0,8.0,19.0,,3.0,20.0,32.0,4.0,17.0,,4.0,2.0,1.0,1.0,4.0,2.0,,39.0,114,3.0,,0.5517241379310345,0.6153846153846154,0.8333333333333334,0.46153846153846156,,0.5714285714285714,0.5,0.5087719298245614,0.7142857142857143,0.625,0.5428571428571428,0.625,0.6956521739130435,0.572289156626506,0.6111111111111112,0.6785714285714286,0.18571428571428572,0.17543859649122806,0.21212121212121213,23.294117647058822,0.5,,0.088,0.058394160583941604,0.06779661016949153,,0.08152173913043478,0.04819277108433735,,0.10256410256410256,0.07272727272727272,,0.03225806451612903,0.10526315789473684,0.10666666666666667,0.10526315789473684,,,0.5,0.4714285714285714,0.5454545454545454,0.6923076923076923,0.5555555555555556,0.17142857142857143,0.5833333333333334,0.7777777777777778,0.42857142857142855,0.17142857142857143,0.3333333333333333,0.3333333333333333,0.75,0.04285714285714286,,,,0.14285714285714285,0.6,0.6,0.8333333333333334,0.75,0.8333333333333334,,,,0.43478260869565216,0.7,0.2608695652173913,0.6666666666666666,0.6571428571428571,0.6666666666666666,0.533240579710145,0.5745714285714286,0.5102227272727273,0.20481927710843373,0.24285714285714285,0.12371134020618557,0.4020618556701031,5.456140350877193,28.507692307692306,0.3,,1.0,,1.0,1.0,,1.0,,0.25,,,0.2,0.043478260869565216,,1.0,2.0,3.0,3.0,1.0,2.0,1.0,0.125,,,,,,,,,,,,,,,True,,,,
201196,1610612750,Ramon Sessions,Ramon Sessions,201196,MIN,38316.0,639,-183,1288,1297,396,390,174,2585,48.0,89.0,6.0,14.0,14.0,25.0,34.0,71.0,25.0,57.0,,,,6.0,,,,2.0,107.0,217,,6.0,80.0,294.0,1444,11.0,24.0,,,28.0,31.0,62,,2.0,45.0,107.0,78.0,136.0,,4.0,1.0,5.0,,15.0,71.0,25.0,96.0,20.0,44.0,20.0,217.0,5.0,21.0,17.0,38.0,,55.0,26.0,81.0,4.0,27.0,17.0,10.0,34.0,20.0,18.0,4.0,14.0,4.0,52.0,19.0,14.0,38.0,1.0,5.0,93.0,108.0,14.0,50.0,11.0,2.0,1.0,,1.0,2.0,2.0,,107.0,396,4.0,11.0,0.3644859813084112,0.37142857142857144,,,,,,0.4930875576036866,0.4583333333333333,0.5,0.4798206278026906,0.4583333333333333,0.484375,0.5444444444444444,0.5,0.6079545454545454,0.026905829596412557,0.06912442396313365,0.1348314606741573,21.668909825033648,0.6538461538461539,,0.09595959595959595,0.0430327868852459,0.09444444444444444,0.04065040650406504,0.0954861111111111,0.0425531914893617,0.0410958904109589,0.05228758169934641,0.037037037037037035,0.03125,0.09448818897637795,0.07142857142857142,0.10810810810810811,0.12389380530973451,0.04477611940298507,0.042105263157894736,1.0,0.3991031390134529,0.5393258426966292,0.6233766233766234,0.4375,0.3183856502242152,0.4788732394366197,0.5,0.17647058823529413,0.2556053811659193,0.43859649122807015,0.43859649122807015,0.48,,,,,0.026905829596412557,,,,0.5833333333333334,0.42857142857142855,,,,0.390625,0.56,0.03125,,0.4260089686098655,,0.49005429864253397,0.49560000000000004,0.4826023437499999,0.19305019305019305,0.1976284584980237,0.09523809523809523,0.36394557823129253,7.829493087557604,31.816666666666674,0.30745341614906835,,,,5.0,3.0,1.0,9.0,,0.04225352112676056,,,0.6666666666666666,,,,6.0,,7.0,,,,,5.0,0.07407407407407407,,,,,,,,,,,,,True,,,,
2562,1610612750,Sasha Pavlovic,Sasha Pavlovic,2562,MIN,52605.0,877,-280,1779,1787,568,530,230,3566,33.0,52.0,6.0,7.0,7.0,11.0,11.0,30.0,30.0,100.0,3.0,21.0,32.0,97.0,,3.0,8.0,25.0,74.0,182,35.0,118.0,10.0,263.0,2002,6.0,13.0,,4.0,12.0,23.0,50,8.0,31.0,5.0,75.0,60.0,88.0,87.0,6.0,1.0,96.0,32.0,11.0,52.0,6.0,58.0,4.0,18.0,18.0,122.0,1.0,9.0,19.0,70.0,16.0,105.0,12.0,117.0,2.0,23.0,19.0,4.0,40.0,30.0,13.0,1.0,10.0,4.0,53.0,11.0,58.0,84.0,1.0,4.0,26.0,26.0,2.0,10.0,2.0,6.0,4.0,,2.0,6.0,4.0,,75.0,568,1.0,2.0,0.40540540540540543,0.4225352112676056,0.8285714285714286,0.2966101694915254,,0.25806451612903225,0.29914529914529914,0.4065934065934066,0.46153846153846156,0.46,0.4216666666666667,0.35294117647058826,0.43209876543209874,0.4212218649517685,0.3157894736842105,0.436046511627907,0.3933333333333333,0.06043956043956044,0.15384615384615385,17.869415807560138,0.7547169811320755,0.23529411764705882,0.12915129151291513,0.013452914798206279,0.07661290322580645,0.005813953488372093,0.11265822784810127,0.011890606420927468,0.03553299492385787,0.004784688995215311,0.0038022813688212928,0.007462686567164179,0.09090909090909091,0.07079646017699115,0.17803030303030304,0.08280254777070063,0.06593406593406594,0.011363636363636364,0.6666666666666666,0.17333333333333334,0.6346153846153846,0.75,0.36363636363636365,0.1,0.36666666666666664,0.39285714285714285,0.18181818181818182,0.3333333333333333,0.3,0.30303030303030304,0.5333333333333333,0.07,0.14285714285714285,0.15,0.6666666666666666,0.3233333333333333,0.32989690721649484,0.32989690721649484,0.84375,0.4117647058823529,0.8571428571428571,0.17647058823529413,,,0.13580246913580246,0.6363636363636364,0.30864197530864196,0.32,0.5666666666666667,0.3333333333333333,0.49781789297658857,0.4900941176470589,0.46597937500000003,0.03559870550161812,0.05263157894736842,0.045627376425855515,0.28517110266159695,12.079670329670332,25.216949152542377,0.3192804946599213,,6.0,2.0,4.0,3.0,1.0,3.0,1.0,0.06666666666666667,0.01,0.03076923076923077,0.16666666666666666,0.07407407407407407,,1.0,,18.0,16.0,,1.0,,0.058823529411764705,2.0,,1.0,1.0,1.0,0.00847457627118644,0.047619047619047616,0.008403361344537815,,,,,,,True,,,,
201938,1610612750,Jonny Flynn,Jonny Flynn,201938,MIN,15189.0,253,-125,521,525,168,137,57,1046,21.0,38.0,1.0,3.0,5.0,9.0,9.0,22.0,9.0,29.0,1.0,4.0,2.0,10.0,,,1.0,5.0,39.0,89,3.0,14.0,35.0,122.0,607,2.0,6.0,,,7.0,11.0,28,2.0,8.0,19.0,47.0,10.0,68.0,6.0,2.0,,10.0,2.0,8.0,24.0,13.0,37.0,12.0,12.0,9.0,87.0,2.0,3.0,5.0,10.0,,15.0,5.0,20.0,,9.0,8.0,1.0,17.0,8.0,16.0,,9.0,3.0,33.0,9.0,4.0,13.0,,1.0,23.0,38.0,3.0,14.0,5.0,1.0,1.0,,,1.0,1.0,,47.0,168,5.0,5.0,0.1282051282051282,0.13157894736842105,0.6666666666666666,0.21428571428571427,,0.25,0.21428571428571427,0.43820224719101125,0.3333333333333333,0.39285714285714285,0.4223300970873786,0.3333333333333333,0.3888888888888889,0.5,0.42857142857142855,0.5108695652173914,0.13592233009708737,0.0898876404494382,0.13157894736842105,26.20689655172414,0.5151515151515151,,0.06289308176100629,0.015789473684210527,0.06944444444444445,0.03636363636363636,0.06493506493506493,0.02040816326530612,,0.05084745762711865,,0.023255813953488372,0.044444444444444446,0.06666666666666667,0.07142857142857142,0.1111111111111111,,,1.0,0.36893203883495146,0.5526315789473685,0.6363636363636364,0.23809523809523808,0.21359223300970873,0.4090909090909091,0.47368421052631576,,0.2815533980582524,0.3103448275862069,0.3103448275862069,,0.038834951456310676,0.25,0.25,1.0,0.0970873786407767,0.2,0.2,0.5,0.5,0.3333333333333333,,,,0.25,0.5555555555555556,0.1388888888888889,0.2,0.5048543689320388,0.2,0.5064063106796117,0.48591999999999996,0.4877375,0.12280701754385964,0.14,0.05737704918032787,0.38524590163934425,8.111235955056179,24.721428571428568,0.32245681381957775,1.0,3.0,,8.0,1.0,,1.0,1.0,0.13636363636363635,,,,0.08333333333333333,0.3333333333333333,,3.0,3.0,3.0,2.0,3.0,,,1.0,0.08333333333333333,,,,,,,,,,,,,True,,,,
2744,1610612750,Al Jefferson,Al Jefferson,2744,MIN,23303.0,388,-168,783,773,168,143,100,1556,32.0,55.0,12.0,21.0,1.0,6.0,33.0,87.0,13.0,37.0,,,,1.0,,,,1.0,78.0,179,,1.0,39.0,195.0,910,19.0,37.0,,,42.0,11.0,30,,1.0,5.0,27.0,66.0,90.0,,20.0,,1.0,,9.0,17.0,2.0,19.0,2.0,7.0,6.0,40.0,10.0,17.0,28.0,59.0,10.0,97.0,28.0,125.0,2.0,14.0,4.0,10.0,14.0,4.0,12.0,2.0,10.0,2.0,26.0,7.0,23.0,40.0,1.0,5.0,53.0,60.0,10.0,33.0,2.0,11.0,9.0,2.0,,11.0,7.0,,27.0,168,3.0,2.0,0.4230769230769231,0.4852941176470588,,,,,,0.43575418994413406,0.5135135135135135,0.36666666666666664,0.43333333333333335,0.5135135135135135,0.3548387096774194,0.47560975609756095,0.5384615384615384,0.39705882352941174,0.005555555555555556,0.05027932960893855,0.10909090909090909,25.896860986547086,0.5384615384615384,0.37037037037037035,0.2576419213973799,0.054313099041533544,0.2857142857142857,0.15625,0.26605504587155965,0.07161803713527852,0.07954545454545454,0.06363636363636363,0.02608695652173913,0.1702127659574468,0.25675675675675674,0.20833333333333334,0.2803738317757009,0.2727272727272727,0.3125,0.021739130434782608,0.6363636363636364,0.3055555555555556,0.5818181818181818,0.6530612244897959,0.375,0.48333333333333334,0.3793103448275862,0.39285714285714285,0.45454545454545453,0.20555555555555555,0.35135135135135137,0.35135135135135137,0.46153846153846156,,,,,0.005555555555555556,,,,0.5675675675675675,0.5714285714285714,,,,0.1935483870967742,0.16666666666666666,0.03225806451612903,,0.3111111111111111,,0.4487905027932962,0.4762800000000001,0.4176033333333334,0.1625615763546798,0.16336633663366337,0.2153846153846154,0.13846153846153847,8.022346368715082,40.0,0.21455938697318008,,,1.0,2.0,2.0,3.0,3.0,3.0,0.034482758620689655,,0.034482758620689655,0.25,,,,4.0,,4.0,,,1.0,,,0.11764705882352941,,,,,,,,,,,,,True,,,,
2863,1610612750,Damien Wilkins,Damien Wilkins,2863,MIN,12205.0,203,-100,394,400,121,152,58,794,4.0,11.0,3.0,7.0,1.0,3.0,3.0,8.0,7.0,15.0,1.0,2.0,1.0,2.0,,,,1.0,14.0,34,2.0,4.0,16.0,50.0,487,3.0,7.0,,,6.0,7.0,14,1.0,2.0,5.0,22.0,16.0,12.0,6.0,4.0,,2.0,1.0,2.0,8.0,5.0,13.0,5.0,4.0,2.0,31.0,2.0,12.0,9.0,11.0,1.0,21.0,14.0,35.0,1.0,7.0,4.0,3.0,6.0,4.0,7.0,,2.0,1.0,13.0,5.0,10.0,18.0,,1.0,13.0,19.0,1.0,6.0,1.0,2.0,2.0,,,2.0,2.0,,22.0,121,2.0,1.0,0.5714285714285714,0.6666666666666666,1.0,0.5,,0.5,0.5,0.4117647058823529,0.42857142857142855,0.5,0.4473684210526316,0.42857142857142855,0.53125,0.5222222222222223,0.42857142857142855,0.5555555555555556,0.10526315789473684,0.058823529411764705,0.18181818181818182,12.554112554112553,0.46153846153846156,0.06666666666666667,0.10377358490566038,0.07643312101910828,0.14285714285714285,0.06666666666666667,0.11834319526627218,0.0748663101604278,0.0425531914893617,0.06666666666666667,0.1076923076923077,0.08333333333333333,0.15151515151515152,0.10714285714285714,0.06666666666666667,0.10256410256410256,0.20833333333333334,0.05,1.0,0.2894736842105263,0.36363636363636365,0.4444444444444444,,0.21052631578947367,0.375,0.375,0.6666666666666666,0.39473684210526316,0.4666666666666667,0.4666666666666667,0.8571428571428571,0.05263157894736842,0.5,0.5,1.0,0.05263157894736842,0.5,0.5,1.0,1.0,0.42857142857142855,,,,0.1875,0.3333333333333333,0.0625,,0.39473684210526316,0.5,0.4738763157894736,0.5875285714285713,0.443934375,0.1590909090909091,0.15384615384615385,0.12,0.44,10.617647058823529,24.349999999999998,0.30710659898477155,1.0,1.0,,2.0,,,1.0,,,,,,0.0625,1.0,,,,2.0,1.0,3.0,,,,,,,1.0,,,0.2,,,,,,,True,,,,
200797,1610612750,Ryan Hollins,Ryan Hollins,200797,MIN,17390.0,290,-127,586,596,200,200,82,1182,35.0,44.0,7.0,7.0,14.0,17.0,6.0,19.0,2.0,16.0,,,,,,,,,43.0,79,,,23.0,109.0,698,7.0,9.0,,,19.0,19.0,27,,,13.0,51.0,56.0,30.0,,12.0,,,,8.0,10.0,2.0,12.0,2.0,4.0,5.0,26.0,2.0,17.0,12.0,26.0,6.0,44.0,19.0,63.0,1.0,6.0,6.0,,7.0,4.0,19.0,2.0,3.0,5.0,26.0,8.0,17.0,46.0,4.0,11.0,46.0,40.0,4.0,17.0,5.0,8.0,5.0,,3.0,8.0,3.0,,51.0,200,5.0,5.0,0.6511627906976745,0.7567567567567568,,,,,,0.5443037974683544,0.7777777777777778,0.7037037037037037,0.5443037974683544,0.7777777777777778,0.7037037037037037,0.5618556701030928,0.6785714285714286,0.6538461538461539,,0.10126582278481013,0.13636363636363635,17.956204379562045,0.2692307692307692,0.23076923076923078,0.14606741573033707,0.07834101382488479,0.1348314606741573,0.03508771929824561,0.14232209737827714,0.06934306569343066,0.09836065573770492,0.10606060606060606,0.044444444444444446,0.024390243902439025,0.1346153846153846,0.16216216216216217,0.14606741573033707,0.14545454545454545,0.11764705882352941,0.03571428571428571,0.375,0.5569620253164557,0.7954545454545454,0.9210526315789473,0.6857142857142857,0.24050632911392406,0.3157894736842105,0.35294117647058826,0.5,0.20253164556962025,0.125,0.125,0.5,,,,,,,,,0.7777777777777778,1.0,,,,0.6296296296296297,0.8235294117647058,,,0.5569620253164557,,0.5011708860759493,0.531025,0.522762962962963,0.18478260869565216,0.18478260869565216,0.1743119266055046,0.46788990825688076,5.849367088607596,,0.3412969283276451,,,,,3.0,6.0,5.0,3.0,0.10526315789473684,,,0.14285714285714285,,,,5.0,,1.0,,,1.0,,,0.0625,,,,,,,1.0,,,,,,True,,,,
201961,1610612750,Wayne Ellington,Wayne Ellington,201961,MIN,27995.0,467,-92,961,963,340,283,112,1924,22.0,32.0,6.0,6.0,8.0,10.0,8.0,19.0,15.0,51.0,3.0,12.0,15.0,36.0,,2.0,5.0,12.0,45.0,102,18.0,48.0,9.0,153.0,1044,8.0,14.0,,3.0,17.0,16.0,29,5.0,12.0,6.0,53.0,36.0,54.0,36.0,4.0,,36.0,15.0,5.0,21.0,2.0,23.0,2.0,11.0,7.0,48.0,3.0,7.0,17.0,22.0,,39.0,10.0,49.0,2.0,4.0,3.0,1.0,14.0,11.0,8.0,1.0,3.0,2.0,22.0,9.0,16.0,23.0,,2.0,17.0,14.0,2.0,5.0,3.0,1.0,1.0,,,1.0,,,53.0,340,1.0,3.0,0.4,0.4186046511627907,0.6666666666666666,0.375,,0.4166666666666667,0.375,0.4411764705882353,0.5714285714285714,0.5517241379310345,0.48,0.47058823529411764,0.573170731707317,0.49038461538461536,0.4722222222222222,0.5760869565217391,0.32,0.049019607843137254,0.125,16.25570776255708,0.6363636363636364,,0.0763888888888889,0.02005730659025788,0.1328125,0.030303030303030304,0.09375,0.022321428571428572,0.030303030303030304,0.008771929824561403,0.022058823529411766,0.025,0.08235294117647059,0.043478260869565216,0.08955223880597014,0.12195121951219512,0.15217391304347827,0.02531645569620253,,0.21333333333333335,0.6875,0.7857142857142857,0.5454545454545454,0.12666666666666668,0.42105263157894735,0.4444444444444444,0.125,0.34,0.29411764705882354,0.29411764705882354,0.3333333333333333,0.08,0.25,0.25,1.0,0.24,0.4166666666666667,0.42857142857142855,0.6,0.35294117647058826,1.0,0.11764705882352941,,,0.24390243902439024,0.8,0.2926829268292683,0.4166666666666667,0.5333333333333333,0.4166666666666667,0.495008,0.46550769230769234,0.4778439024390243,0.032679738562091505,0.047619047619047616,0.1111111111111111,0.3464052287581699,11.15588235294118,24.683333333333337,0.3537981269510926,,,,2.0,,,1.0,,0.05263157894736842,,,0.5,,,1.0,1.0,18.0,3.0,,,,0.058823529411764705,,0.05263157894736842,1.0,,,0.020833333333333332,,,,0.027777777777777776,,,,,True,,,,
