EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGA,PenaltyFG3A,DefensiveGoaltends,PenaltyArc3Frequency,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,PenaltyFG3M,PtsAssisted3s,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,NonHeaveArc3FGM,StepOutOfBoundsTurnovers,Clear Path Fouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,HeaveMakes,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,BlockedCorner3
101106,1610612749,Andrew Bogut,Andrew Bogut,101106,MIL,54552.0,909,52,1744,1744,339,435,216,3488,114.0,163.0,40.0,57.0,26.0,31.0,86.0,210.0,4.0,7.0,1.0,204,380,1.0,64.0,472,1791,43.0,71.0,10.0,96.0,41.0,59,20.0,102.0,226.0,182.0,68.0,1.0,22.0,34.0,22.0,56.0,13.0,9.0,24.0,5.0,5.0,134.0,14.0,68.0,2.0,34.0,149.0,26.0,209.0,84.0,293.0,16.0,22.0,18.0,4.0,32.0,5.0,16.0,28.0,3.0,16.0,2.0,60.0,3.0,11.0,55.0,92.0,7.0,12.0,122.0,12.0,23.0,99.0,16.0,48.0,10.0,67.0,62.0,1.0,4.0,67.0,40.0,1.0,4.0,4.0,102.0,339,2.0,9.0,0.553921568627451,0.6647058823529411,0.5368421052631579,0.6056338028169014,0.6949152542372882,0.5354330708661418,0.6056338028169014,0.6949152542372882,0.557919621749409,0.64,0.7285714285714285,0.0026246719160104987,0.05789473684210526,0.0736196319018405,0.047619047619047616,24.20894023103968,0.5333333333333333,0.5531914893617021,0.03773584905660377,0.24306688417618272,0.1111111111111111,0.21794871794871795,0.05737704918032787,0.23797139141742524,0.09579439252336448,0.1686046511627907,0.10480349344978165,0.07109004739336493,0.04819277108433735,0.07692307692307693,0.19306930693069307,0.26627218934911245,0.26859504132231404,0.17543859649122806,0.3333333333333333,0.1038961038961039,0.5970149253731343,0.42782152230971127,0.6993865030674846,0.7549668874172185,0.5789473684210527,0.5511811023622047,0.4095238095238095,0.43,0.5116279069767442,0.01837270341207349,0.5714285714285714,0.5714285714285714,0.75,0.0026246719160104987,0.8028169014084507,0.7017543859649122,0.1,0.5254237288135594,0.8387096774193549,0.4304461942257218,0.4724636482939633,0.5586637931034484,0.49362542372881363,0.1162227602905569,0.11650485436893204,0.2033898305084746,0.21610169491525424,4.529736842105263,24.2,0.19438073394495411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101124,1610612749,Hakim Warrick,Hakim Warrick,101124,MIL,33277.0,555,-34,1075,1075,268,384,131,2150,53.0,88.0,13.0,20.0,13.0,21.0,15.0,38.0,37.0,82.0,3.0,105,208,3.0,61.0,271,1120,17.0,32.0,15.0,49.0,19.0,39,21.0,59.0,132.0,78.0,20.0,3.0,15.0,15.0,6.0,21.0,3.0,3.0,5.0,5.0,5.0,48.0,8.0,36.0,,18.0,44.0,13.0,75.0,44.0,119.0,7.0,8.0,6.0,2.0,15.0,2.0,9.0,19.0,2.0,6.0,5.0,34.0,6.0,11.0,12.0,41.0,4.0,10.0,68.0,2.0,5.0,86.0,8.0,43.0,4.0,8.0,6.0,,2.0,8.0,4.0,,,,59.0,268,6.0,4.0,0.6285714285714286,0.6947368421052632,0.5048076923076923,0.53125,0.48717948717948717,0.4976303317535545,0.53125,0.475,0.542,0.5833333333333334,0.5673076923076923,0.014218009478672985,0.07211538461538461,0.13636363636363635,0.07894736842105263,23.070674248578392,0.4411764705882353,0.2826086956521739,,0.1282798833819242,0.08759124087591241,0.14634146341463414,0.06451612903225806,0.13304721030042918,0.08224299065420561,0.12295081967213115,0.08108108108108109,0.06741573033707865,0.07058823529411765,0.05128205128205128,0.08411214953271028,0.15789473684210525,0.14375,0.15555555555555556,0.12121212121212122,0.07777777777777778,0.5,0.41706161137440756,0.6022727272727273,0.6973684210526315,0.6226415094339622,0.18009478672985782,0.39473684210526316,0.42857142857142855,0.3333333333333333,0.3886255924170616,0.45121951219512196,0.45121951219512196,0.7567567567567568,0.014218009478672985,0.625,0.65,0.15384615384615385,0.525,0.6190476190476191,0.4312796208530806,0.48003459715639796,0.5083692307692307,0.48907,0.17479674796747968,0.17695473251028807,0.18081180811808117,0.2177121771217712,8.734615384615383,26.2,0.24930232558139534,1.0,1.0,1.0,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201601,1610612749,Luc Mbah a Moute,Luc Mbah a Moute,201601,MIL,38698.0,645,6,1231,1255,289,306,177,2486,41.0,72.0,19.0,33.0,10.0,17.0,6.0,11.0,14.0,40.0,,61,123,5.0,33.0,161,1269,22.0,39.0,8.0,52.0,14.0,24,10.0,41.0,66.0,56.0,34.0,,16.0,22.0,8.0,30.0,7.0,1.0,9.0,6.0,7.0,68.0,16.0,50.0,,16.0,72.0,5.0,93.0,66.0,159.0,2.0,25.0,13.0,12.0,7.0,,4.0,16.0,1.0,3.0,4.0,23.0,1.0,3.0,35.0,68.0,9.0,9.0,40.0,7.0,4.0,47.0,5.0,22.0,4.0,15.0,8.0,1.0,6.0,15.0,7.0,,2.0,4.0,41.0,289,8.0,4.0,0.5409836065573771,0.75,0.4959349593495935,0.5641025641025641,0.5833333333333334,0.5,0.5641025641025641,0.5961538461538461,0.540268456375839,0.5652173913043478,0.640625,0.0390625,0.13008130081300814,0.18055555555555555,0.18181818181818182,11.89488243430152,0.30434782608695654,0.14285714285714285,,0.17349397590361446,0.1037344398340249,0.13675213675213677,0.10256410256410256,0.16541353383458646,0.10344827586206896,0.17088607594936708,0.11612903225806452,0.029585798816568046,0.11818181818181818,0.06521739130434782,0.18620689655172415,0.14018691588785046,0.18404907975460122,0.1590909090909091,0.06896551724137931,0.04081632653061224,0.4666666666666667,0.5625,0.5694444444444444,0.6949152542372882,0.43902439024390244,0.0859375,0.5454545454545454,0.6666666666666666,0.5,0.3125,0.35,0.358974358974359,0.8571428571428571,,0.8461538461538461,0.5757575757575758,0.15789473684210525,0.6538461538461539,0.5882352941176471,0.6015625,0.5118624999999999,0.5599090909090909,0.5626326923076923,0.15172413793103448,0.15714285714285714,0.32298136645962733,0.2546583850931677,6.7593495934959344,23.52,0.2347684809098294,,2.0,,,2.0,5.0,1.0,2.0,2.0,1.0,6.0,1.0,0.4,0.5,0.4,0.025,0.0390625,0.4,0.4,1.0,0.07692307692307693,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201943,1610612749,Brandon Jennings,Brandon Jennings,201943,MIL,66255.0,1104,70,2141,2133,459,571,274,4274,57.0,122.0,4.0,12.0,15.0,31.0,35.0,104.0,55.0,151.0,147.0,147,377,155.0,90.0,549,2198,14.0,34.0,2.0,48.0,37.0,88,41.0,151.0,42.0,252.0,2.0,147.0,26.0,151.0,63.0,214.0,37.0,26.0,76.0,27.0,48.0,491.0,6.0,11.0,,24.0,71.0,2.0,97.0,17.0,114.0,5.0,49.0,26.0,23.0,61.0,12.0,38.0,33.0,2.0,23.0,1.0,94.0,8.0,27.0,34.0,71.0,1.0,3.0,89.0,,5.0,115.0,6.0,36.0,21.0,5.0,2.0,2.0,1.0,6.0,4.0,,,1.0,151.0,459,10.0,17.0,0.14285714285714285,0.14383561643835616,0.38992042440318303,0.4117647058823529,0.42045454545454547,0.43139097744360905,0.46938775510204084,0.44715447154471544,0.467409948542024,0.47,0.5136986301369864,0.29135338345864664,0.06896551724137931,0.13934426229508196,0.057692307692307696,27.353896103896105,0.648936170212766,0.03125,,0.09806629834254144,0.014304291287386216,0.11162790697674418,0.0189873417721519,0.10117145899893504,0.01566820276497696,0.012345679012345678,0.016597510373443983,0.014035087719298246,0.013392857142857142,0.03260869565217391,0.07755102040816327,0.08955223880597014,0.1223021582733813,0.11842105263157894,0.09523809523809523,0.016556291390728478,0.6666666666666666,0.22932330827067668,0.4672131147540984,0.5428571428571428,0.17543859649122806,0.19548872180451127,0.33653846153846156,0.35714285714285715,0.08571428571428572,0.28383458646616544,0.36423841059602646,0.3716216216216216,0.14545454545454545,0.27631578947368424,0.24489795918367346,0.3333333333333333,0.5,0.25203252032520324,0.4838709677419355,0.5206766917293233,0.4960803571428573,0.48746428571428563,0.47303455284552837,0.06405693950177936,0.08845208845208845,0.08743169398907104,0.2750455373406193,10.029708222811673,25.687096774193556,0.21438580102755722,33.0,35.0,,0.2682926829268293,4.0,8.0,1.0,2.0,55.0,12.0,75.0,0.45454545454545453,0.3548387096774194,0.34285714285714286,0.3548387096774194,0.019867549668874173,0.015037593984962405,0.5,0.5,0.75,0.016260162601626018,0.5,3.0,4.0,51.0,3.0,11.0,11.0,6.0,15.0,90.0,51.0,3.0,1.0,7.0,1.0,1.0,0.4,0.3469387755102041,0.3469387755102041,0.43137254901960786,0.08163265306122448,0.75,0.6666666666666666,0.22448979591836735,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.3469387755102041,,,,,,,,,,True,
2294,1610612749,Charlie Bell,Charlie Bell,2294,MIL,96647.0,1611,26,3098,3119,764,955,395,6217,40.0,83.0,6.0,10.0,11.0,18.0,8.0,28.0,48.0,132.0,92.0,96,243,200.0,48.0,459,3183,10.0,24.0,4.0,45.0,23.0,57,20.0,120.0,118.0,74.0,2.0,91.0,22.0,72.0,32.0,104.0,17.0,15.0,29.0,16.0,27.0,240.0,9.0,21.0,1.0,30.0,64.0,7.0,101.0,31.0,132.0,3.0,39.0,29.0,10.0,27.0,9.0,17.0,27.0,5.0,10.0,5.0,54.0,6.0,16.0,65.0,136.0,3.0,2.0,75.0,5.0,19.0,67.0,7.0,27.0,10.0,12.0,5.0,4.0,3.0,12.0,9.0,,,,120.0,764,26.0,10.0,0.6145833333333334,0.6210526315789474,0.3950617283950617,0.4166666666666667,0.40350877192982454,0.463882618510158,0.4659090909090909,0.4424778761061947,0.48520084566596194,0.4891304347826087,0.46875,0.45146726862302483,0.09053497942386832,0.20481927710843373,0.10714285714285714,14.795058955642899,0.5,0.06542056074766354,0.01282051282051282,0.061068702290076333,0.018633540372670808,0.09287925696594428,0.01991150442477876,0.06856309263311451,0.018999366687777075,0.02932551319648094,0.00909090909090909,0.017543859649122806,0.025477707006369428,0.007246376811594203,0.047752808988764044,0.06367041198501873,0.07058823529411765,0.08583690987124463,0.1111111111111111,0.012295081967213115,0.75,0.1873589164785553,0.4819277108433735,0.6060606060606061,0.625,0.06320541760722348,0.2857142857142857,0.32,0.375,0.2979683972911964,0.36363636363636365,0.36923076923076925,0.6458333333333334,0.2076749435665914,0.22727272727272727,0.6,0.16666666666666666,0.1592920353982301,0.6111111111111112,0.6388261851015802,0.5194670068027213,0.5191279411764708,0.49196486486486485,0.058315334773218146,0.10266159695817491,0.09803921568627451,0.26143790849673204,11.23292181069959,24.6345,0.24661071659134925,31.0,56.0,,0.2743362831858407,45.0,108.0,9.0,25.0,73.0,18.0,207.0,0.9452054794520548,0.365,0.32142857142857145,0.36683417085427134,0.015151515151515152,0.24379232505643342,0.4166666666666667,0.42452830188679247,0.9777777777777777,0.22123893805309736,0.36,3.0,10.0,28.0,4.0,10.0,9.0,7.0,20.0,12.0,28.0,3.0,,,,,0.35,0.30434782608695654,0.3076923076923077,0.8928571428571429,0.22727272727272727,0.3,1.0,0.22727272727272727,0.4,0.75,0.2903225806451613,0.3076923076923077,1.0,3.0,0.015,0.018518518518518517,0.010869565217391304,,,,,True,
201975,1610612749,Jodie Meeks,Jodie Meeks,201975,MIL,8424.0,140,37,280,278,109,144,34,558,6.0,12.0,,,2.0,5.0,2.0,2.0,5.0,13.0,20.0,13,27,25.0,2.0,49,268,1.0,2.0,,5.0,6.0,14,,18.0,12.0,14.0,,18.0,4.0,7.0,1.0,8.0,,1.0,2.0,1.0,4.0,17.0,1.0,1.0,,9.0,15.0,1.0,25.0,2.0,27.0,1.0,1.0,1.0,,2.0,1.0,,2.0,1.0,2.0,,4.0,,2.0,6.0,9.0,,,3.0,,,2.0,,1.0,,1.0,,1.0,,1.0,1.0,,,,18.0,109,2.0,,0.46153846153846156,0.46153846153846156,0.48148148148148145,0.5,0.42857142857142855,0.4519230769230769,0.625,0.42857142857142855,0.46226415094339623,0.625,0.42857142857142855,0.4807692307692308,0.14814814814814814,0.3333333333333333,,17.98107255520505,0.5,0.09090909090909091,,0.16304347826086957,0.010416666666666666,0.2647058823529412,0.02631578947368421,0.19047619047619047,0.014925373134328358,,0.05,,,0.125,0.07692307692307693,0.23529411764705882,0.1836734693877551,0.3,,0.038461538461538464,1.0,0.23076923076923078,0.5,0.75,0.16666666666666666,0.038461538461538464,1.0,1.0,,0.25,0.38461538461538464,0.38461538461538464,1.0,0.38461538461538464,,,,0.23809523809523808,0.4,0.7115384615384616,0.5134764705882353,0.4760375,0.4953261904761905,0.018867924528301886,0.03571428571428571,0.10204081632653061,0.3673469387755102,9.462962962962964,26.076000000000004,0.3892857142857143,4.0,7.0,,0.19047619047619047,,5.0,,3.0,7.0,2.0,21.0,1.0,0.28,0.2857142857142857,0.25,,0.09615384615384616,,,,0.14285714285714285,,,,7.0,1.0,2.0,2.0,1.0,2.0,,6.0,,,,,,0.5,0.35,0.35,1.0,,,,0.5,0.5,1.0,0.5,0.3333333333333333,1.0,,,,,1.0,,,,True,
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,8770.0,146,-22,285,291,97,137,36,576,10.0,19.0,2.0,2.0,4.0,8.0,6.0,13.0,3.0,16.0,12.0,19,48,20.0,20.0,79,300,3.0,5.0,1.0,13.0,7.0,15,7.0,30.0,16.0,22.0,2.0,12.0,6.0,8.0,4.0,12.0,,4.0,2.0,1.0,5.0,28.0,1.0,2.0,1.0,3.0,14.0,3.0,20.0,4.0,24.0,,4.0,2.0,2.0,2.0,1.0,1.0,3.0,,1.0,1.0,5.0,1.0,2.0,5.0,10.0,,1.0,20.0,1.0,1.0,28.0,3.0,10.0,4.0,,,,,1.0,,,,,30.0,97,3.0,4.0,0.42105263157894735,0.4444444444444444,0.3958333333333333,0.6,0.4666666666666667,0.4338235294117647,0.8571428571428571,0.5,0.4810126582278481,0.9285714285714286,0.5370370370370371,0.29411764705882354,0.125,0.21052631578947367,0.07692307692307693,25.68807339449541,0.4,0.5,0.058823529411764705,0.15217391304347827,0.01834862385321101,0.10344827586206896,0.023255813953488372,0.14049586776859505,0.019736842105263157,,,0.043478260869565216,0.03225806451612903,,0.1,0.1111111111111111,0.22857142857142856,0.038461538461538464,0.6666666666666666,,,0.27941176470588236,0.5263157894736842,0.6666666666666666,0.5,0.19117647058823528,0.46153846153846156,0.5,0.3333333333333333,0.23529411764705882,0.1875,0.2,0.3333333333333333,0.17647058823529413,0.2857142857142857,1.0,0.5,0.34782608695652173,0.5,0.5735294117647058,0.4837455882352941,0.47552000000000005,0.49490652173913047,0.13333333333333333,0.18181818181818182,0.16455696202531644,0.379746835443038,8.108333333333333,25.330000000000005,0.34035087719298246,6.0,8.0,,0.2608695652173913,4.0,8.0,2.0,2.0,7.0,3.0,21.0,1.0,0.35,0.375,0.35,0.0625,0.11764705882352941,0.5,0.5,1.0,0.08695652173913043,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,,3.0,,,3.0,1.0,1.0,1.0,0.25,0.25,1.0,0.14285714285714285,1.0,1.0,0.14285714285714285,1.0,1.0,0.16666666666666666,0.25,,,,,,,,,,True,
2557,1610612749,Luke Ridnour,Luke Ridnour,2557,MIL,36190.0,603,-41,1151,1177,359,421,151,2328,19.0,41.0,3.0,3.0,10.0,19.0,18.0,42.0,43.0,87.0,37.0,80,170,58.0,48.0,256,1212,8.0,16.0,1.0,23.0,24.0,56,36.0,102.0,34.0,126.0,,37.0,6.0,78.0,34.0,112.0,19.0,15.0,28.0,10.0,40.0,258.0,3.0,8.0,,16.0,29.0,,45.0,11.0,56.0,4.0,16.0,9.0,7.0,22.0,11.0,17.0,16.0,,5.0,,38.0,2.0,8.0,39.0,72.0,,3.0,72.0,,5.0,54.0,2.0,12.0,13.0,3.0,1.0,1.0,1.0,3.0,2.0,,,,102.0,359,10.0,13.0,0.2125,0.2125,0.47058823529411764,0.5,0.42857142857142855,0.45614035087719296,0.5238095238095238,0.4342105263157895,0.49800796812749004,0.5476190476190477,0.5210526315789473,0.2543859649122807,0.03529411764705882,0.07317073170731707,0.07142857142857142,21.762048192771086,0.5789473684210527,,,0.07880434782608696,0.01904761904761905,0.1103448275862069,0.01764705882352941,0.08771929824561403,0.01864406779661017,0.007692307692307693,0.018867924528301886,0.02717391304347826,0.028037383177570093,,0.06766917293233082,0.06896551724137931,0.0945945945945946,0.1320754716981132,0.05128205128205128,0.032520325203252036,0.6666666666666666,0.17982456140350878,0.4634146341463415,0.5,0.21052631578947367,0.18421052631578946,0.42857142857142855,0.46153846153846156,0.16666666666666666,0.3815789473684211,0.4942528735632184,0.4942528735632184,0.23255813953488372,0.16228070175438597,0.14285714285714285,1.0,0.3333333333333333,0.25,0.5263157894736842,0.4342105263157895,0.46524181415929194,0.4484138888888889,0.4668886666666667,0.05042016806722689,0.06666666666666667,0.08984375,0.3984375,11.688235294117646,25.21896551724138,0.31190269331016507,11.0,20.0,,0.14473684210526316,5.0,21.0,3.0,9.0,16.0,6.0,36.0,0.75,0.27586206896551724,0.3,0.27586206896551724,,0.09210526315789473,0.23809523809523808,0.23809523809523808,1.0,0.11842105263157894,0.3333333333333333,1.0,1.0,11.0,1.0,4.0,3.0,2.0,5.0,12.0,11.0,1.0,,6.0,,,0.4,0.2972972972972973,0.2972972972972973,0.6363636363636364,0.047619047619047616,1.0,1.0,0.19047619047619047,0.25,1.0,0.2727272727272727,0.2972972972972973,,,,,,,,,,True,
2568,1610612749,Carlos Delfino,Carlos Delfino,2568,MIL,44158.0,736,38,1416,1418,286,359,165,2834,31.0,54.0,4.0,7.0,5.0,9.0,3.0,16.0,21.0,56.0,72.0,55,126,127.0,23.0,274,1419,4.0,13.0,4.0,21.0,7.0,18,7.0,45.0,64.0,46.0,6.0,70.0,13.0,44.0,15.0,59.0,11.0,4.0,27.0,6.0,11.0,133.0,5.0,13.0,,25.0,84.0,9.0,118.0,18.0,136.0,5.0,24.0,16.0,8.0,32.0,5.0,24.0,15.0,2.0,8.0,2.0,47.0,1.0,9.0,25.0,52.0,2.0,3.0,28.0,1.0,5.0,34.0,3.0,14.0,4.0,7.0,6.0,1.0,,7.0,4.0,,,,45.0,286,7.0,4.0,0.5818181818181818,0.6153846153846154,0.4365079365079365,0.3076923076923077,0.3888888888888889,0.49604743083003955,0.3695652173913043,0.4222222222222222,0.5111940298507462,0.40384615384615385,0.45,0.5019762845849802,0.10317460317460317,0.16666666666666666,0.0625,19.528828270303784,0.6808510638297872,0.21428571428571427,,0.17248459958932238,0.026476578411405296,0.18796992481203006,0.02092050209205021,0.17580645161290323,0.024657534246575342,0.04794520547945205,0.02564102564102564,0.010582010582010581,0.011976047904191617,0.041666666666666664,0.16447368421052633,0.1223021582733813,0.21428571428571427,0.1875,0.1891891891891892,0.03816793893129771,0.5714285714285714,0.2134387351778656,0.5740740740740741,0.6888888888888889,0.5161290322580645,0.06324110671936758,0.1875,0.2,,0.22134387351778656,0.375,0.39622641509433965,0.7619047619047619,0.2845849802371542,0.30434782608695654,0.5714285714285714,0.25,0.2,0.5555555555555556,0.7154150197628458,0.5314690000000001,0.5461868421052632,0.5118186046511629,0.056818181818181816,0.10218978102189781,0.07664233576642336,0.16423357664233576,9.58015873015873,25.115748031496068,0.2019774011299435,18.0,27.0,,0.4,25.0,55.0,4.0,9.0,47.0,8.0,135.0,0.9574468085106383,0.3700787401574803,0.2962962962962963,0.376,0.05357142857142857,0.21739130434782608,0.45454545454545453,0.4716981132075472,0.96,0.2,0.4444444444444444,2.0,5.0,22.0,1.0,5.0,4.0,3.0,10.0,6.0,22.0,2.0,,,,,0.3,0.3055555555555556,0.30985915492957744,0.9545454545454546,0.21739130434782608,0.4,0.5,0.21739130434782608,0.2,1.0,0.2222222222222222,0.3142857142857143,2.0,3.0,0.023622047244094488,0.03636363636363636,0.013888888888888888,,1.0,1.0,0.007874015748031496,True,
711,1610612749,Jerry Stackhouse,Jerry Stackhouse,711,MIL,10015.0,167,-2,306,314,79,102,40,620,4.0,9.0,,1.0,1.0,2.0,2.0,6.0,11.0,26.0,14.0,17,41,28.0,13.0,89,329,,3.0,2.0,11.0,4.0,10,4.0,15.0,26.0,8.0,,14.0,7.0,10.0,3.0,13.0,1.0,2.0,7.0,,3.0,29.0,,2.0,,2.0,15.0,2.0,19.0,2.0,21.0,,1.0,1.0,,5.0,1.0,5.0,5.0,1.0,,,10.0,2.0,3.0,3.0,8.0,1.0,2.0,12.0,,1.0,15.0,,7.0,,2.0,1.0,,1.0,2.0,2.0,,,,15.0,79,,,0.7647058823529411,0.7647058823529411,0.4146341463414634,,0.4,0.5507246376811594,0.5,0.34375,0.5789473684210527,0.55,0.4166666666666667,0.4057971014492754,0.17073170731707318,0.2222222222222222,0.3333333333333333,24.293785310734464,0.5,0.14285714285714285,,0.11627906976744186,0.017543859649122806,0.05555555555555555,,0.10303030303030303,0.012422360248447204,,0.058823529411764705,0.01694915254237288,,,0.09090909090909091,0.15384615384615385,0.125,0.09523809523809523,,,1.0,0.13043478260869565,0.4444444444444444,0.5714285714285714,0.75,0.08695652173913043,0.3333333333333333,0.5,0.5,0.37681159420289856,0.4230769230769231,0.4782608695652174,0.8181818181818182,0.2028985507246377,0.1111111111111111,,,0.125,0.5,0.5362318840579711,0.4994159420289855,0.49768571428571423,0.462784375,0.09210526315789473,0.14583333333333334,0.12359550561797752,0.16853932584269662,12.285365853658538,24.839285714285715,0.2581699346405229,5.0,6.0,,0.3125,7.0,14.0,,1.0,14.0,1.0,39.0,0.9285714285714286,0.5,0.16666666666666666,0.5,0.11538461538461539,0.2028985507246377,0.5,0.5,0.8571428571428571,0.0625,,1.0,2.0,7.0,2.0,4.0,1.0,3.0,6.0,3.0,7.0,1.0,,1.0,,,0.5,0.5,0.5,1.0,0.2222222222222222,0.5,1.0,0.4444444444444444,0.5,1.0,0.2,0.5,,,,,,,,,,True,
