EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SelfOReb,Clear Path Fouls,3SecondViolations,Arc3PctBlocked,SelfORebPct,OffensiveGoaltends,Blocked3s,BlockedArc3,on,3pt And 1 Free Throw Trips
101110,1610612757,Martell Webster,Martell Webster,101110,POR,69314.0,1155,137.0,2090,2093,528.0,508,261.0,4183,48.0,80.0,8.0,13.0,11.0,19.0,8.0,25.0,22.0,68.0,30.0,74.0,2.0,5.0,7.0,19.0,40.0,115.0,2.0,5.0,12.0,36.0,78.0,173.0,70.0,189.0,81.0,447.0,2236.0,11.0,21.0,4.0,10.0,10.0,44.0,18.0,36.0,19.0,55.0,27.0,120.0,116.0,40.0,207.0,3.0,4.0,1.0,114.0,40.0,16.0,1.0,25.0,9.0,34.0,4.0,5.0,12.0,7.0,6.0,77.0,2.0,19.0,1.0,31.0,85.0,12.0,128.0,22.0,150.0,22.0,16.0,6.0,15.0,1.0,13.0,16.0,2.0,2.0,1.0,6.0,31.0,1.0,3.0,43.0,86.0,3.0,5.0,83.0,8.0,7.0,100.0,3.0,1.0,39.0,4.0,6.0,22.0,19.0,1.0,2.0,22.0,11.0,3.0,1.0,120.0,528.0,11.0,6.0,0.7435897435897436,0.7631578947368421,0.9857142857142858,0.37037037037037035,0.4,0.34545454545454546,0.3723404255319149,0.4508670520231214,0.5238095238095238,0.5,0.505524861878453,0.5483870967741935,0.510989010989011,0.5465686274509803,0.5945945945945946,0.5660377358490566,0.5220994475138122,0.005291005291005291,0.09248554913294797,0.1375,0.12,0.029411764705882353,0.013513513513513514,18.391286133221616,0.4838709677419355,0.19672131147540983,0.014705882352941176,0.12686567164179105,0.025991792065663474,0.11877394636015326,0.008620689655172414,0.12459720730397422,0.021806853582554516,0.019704433497536946,0.02030456852791878,0.03323262839879154,0.0064516129032258064,0.012987012987012988,0.12442396313364056,0.14534883720930233,0.11743772241992882,0.08791208791208792,0.189873417721519,0.5,0.22099447513812154,0.6,0.6956521739130435,0.75,0.06906077348066299,0.32,0.36363636363636365,0.625,0.1878453038674033,0.3235294117647059,0.3333333333333333,0.7727272727272727,0.20441988950276244,0.40540540540540543,0.410958904109589,1.0,0.31767955801104975,0.34782608695652173,0.34782608695652173,0.975,0.41935483870967744,0.6153846153846154,0.375,0.16129032258064516,0.4,1.0,0.16129032258064516,0.4,1.0,0.2087912087912088,0.5789473684210527,0.2087912087912088,0.3684210526315789,0.3956043956043956,0.3333333333333333,0.7430939226519337,0.3508771929824561,0.5375916666666668,0.5456759999999999,0.5272129213483144,0.10696517412935323,0.18660287081339713,0.02072538860103627,0.09843400447427293,0.2684563758389262,9.130057803468208,24.4925925925926,0.25263157894736843,,,,,,,,,True,
101183,1610612757,Shavlik Randolph,Shavlik Randolph,101183,POR,86.0,1,-2.0,3,4,3.0,2,,7,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,33.333333333333336,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.325,,0.325,,,,,,9.7,,1.0,,,,,,,,,True,
1889,1610612757,Andre Miller,Andre Miller,1889,POR,149987.0,2500,299.0,4513,4527,1156.0,1086,568.0,9040,214.0,357.0,29.0,41.0,44.0,73.0,67.0,171.0,107.0,300.0,2.0,10.0,,,,5.0,14.0,70.0,2.0,8.0,4.0,36.0,388.0,828.0,16.0,80.0,322.0,1146.0,4810.0,51.0,92.0,2.0,8.0,51.0,159.0,75.0,173.0,4.0,41.0,109.0,271.0,212.0,564.0,36.0,12.0,32.0,9.0,61.0,14.0,68.0,3.0,332.0,113.0,445.0,67.0,46.0,180.0,36.0,116.0,1003.0,20.0,60.0,1.0,61.0,123.0,1.0,185.0,81.0,266.0,93.0,56.0,37.0,104.0,16.0,71.0,69.0,8.0,33.0,5.0,13.0,173.0,12.0,44.0,57.0,169.0,11.0,21.0,290.0,5.0,31.0,392.0,33.0,29.0,154.0,,44.0,9.0,8.0,,1.0,9.0,5.0,,7.0,271.0,1156.0,24.0,43.0,0.27319587628865977,0.2849462365591398,0.75,0.2,0.25,0.0975609756097561,0.22535211267605634,0.46859903381642515,0.5543478260869565,0.43352601156069365,0.45374449339207046,0.54,0.37850467289719625,0.5232991612301957,0.6190476190476191,0.4782608695652174,0.0881057268722467,0.0375,0.0821256038647343,0.1400560224089636,0.07602339181286549,0.016666666666666666,,24.053323029366307,0.6011560693641619,0.007874015748031496,0.007518796992481203,0.07945736434108527,0.037641154328732745,0.10971223021582734,0.04201680672268908,0.08745247148288973,0.03864734299516908,0.04656319290465632,0.03631961259079903,0.03287671232876712,0.04672897196261682,0.03225806451612903,0.06521739130434782,0.05384615384615385,0.1058282208588957,0.105,0.12179487179487179,0.5555555555555556,0.3931718061674009,0.5994397759103641,0.6970684039087948,0.29906542056074764,0.1883259911894273,0.391812865497076,0.4240506329113924,0.13432835820895522,0.3303964757709251,0.3566666666666667,0.36271186440677966,0.308411214953271,0.011013215859030838,0.2,0.2,1.0,0.07709251101321586,0.2,0.208955223880597,0.7142857142857143,0.41,0.7073170731707317,0.2413793103448276,,,,0.08,0.25,1.0,0.3411214953271028,0.6027397260273972,0.02336448598130841,,0.16822429906542055,0.1111111111111111,0.4812775330396476,0.22950819672131148,0.48204671492204926,0.48108333333333336,0.4788639024390243,0.14965986394557823,0.16227608008429925,,0.1387434554973822,0.23647469458987783,8.541304347826085,29.066250000000004,0.256148903168624,16.0,1.0,1.0,0.04285714285714286,0.03855421686746988,,,,True,
200750,1610612757,Brandon Roy,Brandon Roy,200750,POR,95285.0,1588,205.0,2886,2897,782.0,680,364.0,5783,114.0,171.0,26.0,40.0,48.0,64.0,51.0,99.0,103.0,228.0,14.0,33.0,,3.0,3.0,9.0,41.0,112.0,4.0,12.0,11.0,38.0,268.0,498.0,55.0,145.0,230.0,931.0,3099.0,41.0,69.0,4.0,15.0,29.0,123.0,80.0,138.0,14.0,47.0,100.0,302.0,160.0,376.0,132.0,33.0,28.0,2.0,110.0,41.0,27.0,1.0,131.0,37.0,168.0,21.0,16.0,49.0,12.0,70.0,373.0,6.0,33.0,5.0,31.0,96.0,12.0,139.0,44.0,183.0,43.0,25.0,18.0,45.0,11.0,25.0,35.0,6.0,20.0,,7.0,80.0,7.0,23.0,44.0,86.0,4.0,6.0,219.0,2.0,8.0,298.0,30.0,4.0,120.0,6.0,33.0,8.0,7.0,,1.0,8.0,5.0,2.0,1.0,302.0,782.0,10.0,32.0,0.29850746268656714,0.31496062992125984,0.8,0.3793103448275862,0.26666666666666666,0.2978723404255319,0.38461538461538464,0.5381526104417671,0.5942028985507246,0.5797101449275363,0.5451010886469674,0.5595238095238095,0.5459459459459459,0.6010362694300518,0.615,0.6142857142857143,0.2255054432348367,0.006896551724137931,0.05421686746987952,0.12280701754385964,0.04040404040404041,0.008771929824561403,,25.72463768115942,0.5625,0.13186813186813187,0.053763440860215055,0.09458128078817735,0.03213242453748783,0.08781869688385269,0.020761245674740483,0.09283625730994152,0.029635258358662615,0.05573770491803279,0.02531645569620253,0.020618556701030927,0.024390243902439025,0.011904761904761904,0.07536231884057971,0.06967213114754098,0.12441314553990611,0.08906882591093117,0.08490566037735849,0.625,0.26594090202177295,0.6666666666666666,0.76,0.3508771929824561,0.15396578538102643,0.5151515151515151,0.5368421052631579,0.058823529411764705,0.3545878693623639,0.4517543859649123,0.4557522123893805,0.3592233009708738,0.05132192846034215,0.42424242424242425,0.42424242424242425,0.7857142857142857,0.17418351477449456,0.36607142857142855,0.36936936936936937,0.8048780487804879,0.47619047619047616,0.65,0.15384615384615385,0.03571428571428571,,,0.14285714285714285,0.3333333333333333,1.0,0.34594594594594597,0.75,0.04864864864864865,0.3333333333333333,0.20540540540540542,0.2894736842105263,0.49144634525660963,0.37272727272727274,0.4785358593750001,0.5061206666666667,0.4782592391304347,0.17050067658998647,0.20408163265306123,0.039735099337748346,0.13211600429645542,0.32438238453276047,10.369879518072292,25.108965517241373,0.27096327096327094,8.0,,,0.008928571428571428,0.028368794326241134,1.0,,,True,
436,1610612757,Juwan Howard,Juwan Howard,436,POR,60788.0,1013,-25.0,1798,1803,385.0,423,221.0,3601,39.0,55.0,10.0,18.0,5.0,6.0,31.0,63.0,45.0,88.0,,1.0,,,,,,,,,,,115.0,206.0,,1.0,24.0,254.0,1994.0,13.0,28.0,,,5.0,31.0,16.0,30.0,,,3.0,35.0,174.0,56.0,,,16.0,,,,13.0,1.0,25.0,9.0,34.0,6.0,3.0,18.0,2.0,5.0,77.0,17.0,46.0,,41.0,96.0,15.0,152.0,63.0,215.0,15.0,11.0,4.0,21.0,3.0,16.0,15.0,,5.0,,1.0,36.0,6.0,11.0,54.0,115.0,17.0,7.0,43.0,10.0,12.0,33.0,5.0,,16.0,,3.0,6.0,4.0,,2.0,6.0,3.0,1.0,4.0,35.0,385.0,8.0,3.0,0.7565217391304347,0.8130841121495327,,,,,,0.558252427184466,0.4642857142857143,0.5333333333333333,0.5555555555555556,0.4642857142857143,0.5333333333333333,0.5746606334841629,0.5,0.5303030303030303,0.004830917874396135,1.0,0.06310679611650485,0.10909090909090909,0.09523809523809523,0.011363636363636364,1.0,12.530472940029252,0.5833333333333334,0.26785714285714285,,0.1681260945709282,0.06855439642324888,0.1782608695652174,0.09340659340659341,0.17103620474406991,0.0738569753810082,0.0893854748603352,0.047619047619047616,0.06930693069306931,0.08333333333333333,0.11290322580645161,0.16853932584269662,0.18181818181818182,0.16,0.16556291390728478,0.20253164556962025,0.5,0.26570048309178745,0.7090909090909091,0.7959183673469388,0.717948717948718,0.30434782608695654,0.49206349206349204,0.543859649122807,0.5806451612903226,0.4251207729468599,0.5113636363636364,0.5172413793103449,0.9111111111111111,0.004830917874396135,,,,,,,,0.6428571428571429,0.5555555555555556,,,,,,,,0.2,0.8333333333333334,,,,,0.27053140096618356,,0.45699492753623194,0.5241130434782607,0.4376666666666667,0.07339449541284404,0.07373271889400922,,0.1220472440944882,0.1377952755905512,10.186407766990289,22.7,0.21412680756395996,,,2.0,,,1.0,,,True,
201967,1610612757,Dante Cunningham,Dante Cunningham,201967,POR,16530.0,276,30.0,497,511,140.0,192,60.0,1008,12.0,18.0,2.0,5.0,2.0,3.0,7.0,11.0,21.0,45.0,,,,,,,,2.0,,,,1.0,40.0,74.0,,2.0,13.0,93.0,545.0,3.0,8.0,,,4.0,10.0,11.0,22.0,,1.0,6.0,28.0,70.0,10.0,,,4.0,2.0,,,2.0,,4.0,2.0,6.0,2.0,,3.0,,1.0,14.0,2.0,16.0,2.0,6.0,26.0,5.0,37.0,20.0,57.0,12.0,9.0,3.0,3.0,,,6.0,,3.0,,2.0,9.0,,2.0,14.0,37.0,6.0,4.0,16.0,2.0,2.0,18.0,2.0,,9.0,,1.0,8.0,7.0,,1.0,8.0,4.0,,2.0,28.0,140.0,6.0,1.0,0.875,0.9210526315789473,,,,,,0.5405405405405406,0.375,0.5,0.5263157894736842,0.375,0.4782608695652174,0.5535714285714286,0.45454545454545453,0.5384615384615384,0.02631578947368421,,0.02702702702702703,0.1111111111111111,,,,16.402116402116402,0.3333333333333333,0.4166666666666667,0.11764705882352941,0.1511627906976744,0.09937888198757763,0.11764705882352941,0.038461538461538464,0.14349775784753363,0.08450704225352113,0.14634146341463414,0.05128205128205128,0.09876543209876543,0.05714285714285714,,0.09259259259259259,0.12,0.22058823529411764,0.10810810810810811,0.14285714285714285,0.5,0.23684210526315788,0.6666666666666666,0.75,0.8333333333333334,0.14473684210526316,0.6363636363636364,0.6363636363636364,0.7142857142857143,0.5921052631578947,0.4666666666666667,0.4666666666666667,0.9523809523809523,,,,,0.02631578947368421,,,,0.625,0.4,,,,,,,,0.13043478260869565,0.6666666666666666,,,0.043478260869565216,,0.2631578947368421,,0.4573135135135135,0.45967142857142856,0.42810909090909083,0.10843373493975904,0.1111111111111111,,0.10752688172043011,0.3010752688172043,12.808108108108108,50.3,0.28169014084507044,1.0,,,,0.03125,,,,True,
2581,1610612757,Steve Blake,Steve Blake,2581,POR,34730.0,579,93.0,1055,1062,339.0,322,113.0,2117,6.0,10.0,1.0,1.0,3.0,5.0,3.0,9.0,19.0,35.0,16.0,37.0,,1.0,7.0,19.0,18.0,57.0,1.0,9.0,4.0,19.0,28.0,54.0,34.0,94.0,14.0,172.0,1107.0,1.0,2.0,1.0,10.0,,5.0,7.0,16.0,11.0,38.0,14.0,61.0,22.0,34.0,93.0,9.0,,1.0,56.0,18.0,2.0,,50.0,11.0,61.0,10.0,1.0,24.0,9.0,17.0,133.0,4.0,4.0,,15.0,36.0,1.0,52.0,8.0,60.0,13.0,9.0,4.0,12.0,6.0,11.0,8.0,1.0,1.0,1.0,,20.0,1.0,9.0,9.0,27.0,1.0,,19.0,4.0,3.0,16.0,,1.0,,,8.0,,,,,,,,,61.0,339.0,6.0,8.0,0.39285714285714285,0.39285714285714285,0.9117647058823529,0.3617021276595745,0.1,0.2894736842105263,0.3655913978494624,0.5185185185185185,0.5,0.4375,0.5337837837837838,0.20833333333333334,0.4351851851851852,0.5512820512820513,0.20833333333333334,0.49193548387096775,0.6351351351351351,,0.037037037037037035,0.1,,0.02857142857142857,,14.805414551607445,0.6,0.030303030303030304,,0.0967741935483871,0.012269938650306749,0.10067114093959731,0.032520325203252036,0.09788867562380038,0.017817371937639197,0.012048192771084338,0.022222222222222223,0.006535947712418301,0.05128205128205128,,0.08064516129032258,0.0761904761904762,0.1258741258741259,0.09821428571428571,0.10810810810810811,,0.06756756756756757,0.6,0.6666666666666666,0.3333333333333333,0.060810810810810814,0.3333333333333333,0.3333333333333333,,0.23648648648648649,0.5428571428571428,0.5588235294117647,0.47368421052631576,0.25,0.43243243243243246,0.43243243243243246,0.9375,0.38513513513513514,0.3157894736842105,0.3157894736842105,0.8888888888888888,0.08333333333333333,1.0,,0.08333333333333333,,,0.75,0.1111111111111111,1.0,0.09259259259259259,0.6,0.35185185185185186,0.3684210526315789,0.35185185185185186,0.21052631578947367,0.7027027027027027,0.32142857142857145,0.5140554794520549,0.53260625,0.5249250000000001,,,,0.029069767441860465,0.3546511627906977,14.222222222222221,24.573404255319144,0.32132701421800947,1.0,,,,0.012658227848101266,,,,True,
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,124213.0,2070,263.0,3727,3733,971.0,856,463.0,7460,147.0,207.0,40.0,66.0,38.0,49.0,128.0,277.0,137.0,326.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,,,1.0,3.0,412.0,810.0,3.0,8.0,168.0,1001.0,3978.0,56.0,104.0,1.0,2.0,34.0,149.0,86.0,154.0,2.0,4.0,56.0,234.0,464.0,360.0,9.0,,70.0,1.0,4.0,1.0,29.0,,80.0,32.0,112.0,29.0,3.0,51.0,4.0,25.0,256.0,26.0,105.0,1.0,77.0,217.0,24.0,318.0,132.0,450.0,49.0,22.0,27.0,35.0,5.0,19.0,33.0,3.0,16.0,,5.0,68.0,8.0,18.0,87.0,145.0,10.0,13.0,186.0,13.0,8.0,219.0,23.0,,102.0,,19.0,29.0,24.0,,5.0,30.0,12.0,1.0,2.0,234.0,971.0,17.0,18.0,0.5631067961165048,0.6153846153846154,1.0,0.375,0.5,0.5,0.42857142857142855,0.508641975308642,0.5384615384615384,0.5584415584415584,0.5091687041564792,0.5424528301886793,0.5632911392405063,0.5463973799126638,0.6008064516129032,0.609375,0.009779951100244499,,0.03580246913580247,0.05314009661835749,0.04693140794223827,0.015337423312883436,,23.069701947899553,0.5147058823529411,0.24,0.00909090909090909,0.1700626959247649,0.07966616084977238,0.16523605150214593,0.06701030927835051,0.1687715269804822,0.07678780773739742,0.12605042016806722,0.07536231884057971,0.05519480519480519,0.07251908396946564,0.05555555555555555,0.1542056074766355,0.1656441717791411,0.18582375478927204,0.1834319526627219,0.1171875,0.4,0.2530562347188264,0.7101449275362319,0.75,0.6802721088435374,0.33863080684596575,0.4620938628158845,0.48484848484848486,0.296875,0.39853300733496333,0.42024539877300615,0.42679127725856697,0.6861313868613139,0.003667481662591687,0.6666666666666666,0.6666666666666666,1.0,0.006112469437652812,0.2,0.2,1.0,0.6226415094339622,0.6060606060606061,0.15,0.018867924528301886,0.5,1.0,,,,0.310126582278481,0.7755102040816326,0.006329113924050633,1.0,0.0189873417721519,0.3333333333333333,0.2628361858190709,0.25,0.4481630354957162,0.5124056179775284,0.4551350318471337,0.11371237458193979,0.11473565804274466,,0.14885114885114886,0.23376623376623376,10.567901234567902,29.037499999999998,0.2605312583847599,21.0,,6.0,,0.056910569105691054,1.0,1.0,1.0,True,
201141,1610612757,Greg Oden,Greg Oden,201141,POR,16979.0,283,66.0,502,506,115.0,74,69.0,1008,42.0,63.0,16.0,29.0,5.0,9.0,10.0,23.0,,4.0,,,,,,,,,,,,,52.0,90.0,,,20.0,124.0,519.0,17.0,31.0,,,11.0,45.0,6.0,13.0,,,6.0,18.0,54.0,50.0,,,18.0,,,,6.0,,11.0,1.0,12.0,1.0,,7.0,2.0,2.0,25.0,8.0,24.0,,15.0,44.0,5.0,64.0,32.0,96.0,2.0,,2.0,9.0,2.0,,13.0,,9.0,,1.0,22.0,,1.0,24.0,49.0,7.0,8.0,28.0,1.0,2.0,24.0,4.0,,11.0,,3.0,31.0,27.0,,4.0,31.0,23.0,1.0,2.0,18.0,115.0,1.0,3.0,0.5192307692307693,0.627906976744186,,,,,,0.5777777777777777,0.5483870967741935,0.46153846153846156,0.5777777777777777,0.5483870967741935,0.46153846153846156,0.62,0.625,0.5294117647058824,,,0.06666666666666667,0.09523809523809523,,,,20.962199312714777,0.4090909090909091,0.29411764705882354,,0.22448979591836735,0.15,0.2459016393442623,0.14285714285714285,0.22957198443579765,0.14814814814814814,0.11538461538461539,0.1891891891891892,0.15492957746478872,0.175,0.0625,0.14516129032258066,0.34146341463414637,0.22580645161290322,0.2391304347826087,0.26666666666666666,0.7419354838709677,0.7,0.6666666666666666,0.7368421052631579,0.5714285714285714,0.25555555555555554,0.43478260869565216,0.43478260869565216,0.3,0.044444444444444446,,,,,,,,,,,,0.9354838709677419,0.5517241379310345,0.3125,,,,,,,0.6923076923076923,0.5555555555555556,,,,,0.7,,0.5251133333333333,0.5682727272727273,0.5438,0.1134020618556701,0.1134020618556701,,0.3629032258064516,0.14516129032258066,2.9,,0.2290836653386454,3.0,,2.0,,0.09375,,,,True,
201164,1610612757,Rudy Fernandez,Rudy Fernandez,201164,POR,38796.0,647,99.0,1154,1137,314.0,290,167.0,2291,17.0,20.0,2.0,3.0,5.0,6.0,4.0,18.0,8.0,30.0,4.0,26.0,1.0,6.0,1.0,6.0,33.0,92.0,3.0,6.0,8.0,27.0,29.0,68.0,37.0,118.0,30.0,199.0,1188.0,4.0,6.0,4.0,12.0,,20.0,8.0,17.0,9.0,33.0,13.0,56.0,30.0,28.0,99.0,12.0,4.0,,92.0,33.0,6.0,,40.0,8.0,48.0,3.0,5.0,22.0,6.0,12.0,104.0,7.0,12.0,,20.0,39.0,1.0,60.0,19.0,79.0,26.0,15.0,11.0,15.0,4.0,11.0,11.0,3.0,4.0,,2.0,26.0,1.0,7.0,11.0,30.0,1.0,2.0,50.0,1.0,12.0,37.0,2.0,2.0,9.0,1.0,8.0,3.0,,1.0,2.0,3.0,2.0,,,56.0,314.0,5.0,7.0,0.5172413793103449,0.5555555555555556,0.8918918918918919,0.3135593220338983,0.3333333333333333,0.2727272727272727,0.3135593220338983,0.4264705882352941,0.6666666666666666,0.47058823529411764,0.4543010752688172,0.5555555555555556,0.43,0.4900990099009901,0.5555555555555556,0.4827586206896552,0.6344086021505376,,0.08823529411764706,0.1,0.05555555555555555,0.1,,16.926503340757236,0.5769230769230769,0.030303030303030304,,0.09848484848484848,0.029850746268656716,0.145985401459854,0.0440251572327044,0.11069418386491557,0.0338680926916221,0.008130081300813009,0.04424778761061947,0.03614457831325301,0.026785714285714284,0.0851063829787234,0.0782608695652174,0.1262135922330097,0.09550561797752809,0.14423076923076922,0.15151515151515152,0.6666666666666666,0.10752688172043011,0.85,0.9444444444444444,0.5882352941176471,0.0967741935483871,0.2222222222222222,0.23529411764705882,0.25,0.16129032258064516,0.26666666666666666,0.2962962962962963,0.5,0.13978494623655913,0.15384615384615385,0.15384615384615385,0.75,0.4946236559139785,0.358695652173913,0.358695652173913,0.9090909090909091,0.16666666666666666,0.6666666666666666,,0.3333333333333333,0.16666666666666666,1.0,0.3333333333333333,0.5,0.6666666666666666,0.12,0.8333333333333334,0.12,0.16666666666666666,0.54,0.2962962962962963,0.7419354838709677,0.358695652173913,0.5130728494623656,0.5416866666666666,0.5020530000000001,0.05154639175257732,0.12,0.008403361344537815,0.10050251256281408,0.2814070351758794,10.776470588235293,24.794915254237285,0.2720970537261698,4.0,1.0,,,0.036036036036036036,,,,True,
