EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,ShortMidRangeAssists,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Blocked3s,BlockedArc3,BlockedShortMidRange,OffFTReboundPct,OffensiveGoaltends,BlockedCorner3,DefensiveGoaltends,SecondChanceAtRimPctAssisted,3SecondViolations,Clear Path Fouls,on
101121,1610612743,Joey Graham,Joey Graham,101121,DEN,16562.0,276,-36,549,550,128,151,53.0,1099,24.0,35.0,5.0,10.0,5.0,7.0,5.0,13.0,5.0,21.0,2.0,1.0,2.0,1.0,34.0,69.0,4.0,20.0,88.0,611,6.0,13.0,2.0,14.0,5.0,11.0,2.0,5.0,15.0,38.0,30.0,10.0,2.0,8.0,3.0,2.0,5.0,1.0,1.0,2.0,1.0,12.0,5.0,10.0,4.0,20.0,1.0,25.0,15.0,40.0,3.0,6.0,4.0,2.0,3.0,1.0,1.0,11,4.0,2.0,14,2.0,15.0,31,2.0,5,25.0,7.0,30.0,2.0,16.0,1.0,1.0,1.0,15.0,128,1.0,0.5588235294117647,0.6551724137931034,0.4927536231884058,0.46153846153846156,0.45454545454545453,0.4657534246575342,0.46153846153846156,0.38461538461538464,0.5057471264367817,0.5,0.4411764705882353,0.0547945205479452,0.11594202898550725,0.2,0.07692307692307693,16.503267973856207,0.21428571428571427,0.1,0.10752688172043011,0.05128205128205128,0.07547169811320754,0.1282051282051282,0.100418410041841,0.0641025641025641,0.07936507936507936,0.05660377358490566,0.02531645569620253,0.16666666666666666,0.07575757575757576,0.13043478260869565,0.12162162162162163,0.09523809523809523,0.0967741935483871,0.4794520547945205,0.6857142857142857,0.8571428571428571,0.5,0.1780821917808219,0.38461538461538464,0.4166666666666667,0.6,0.2876712328767123,0.23809523809523808,0.23809523809523808,0.8,0.0273972602739726,0.0273972602739726,0.7692307692307693,0.5,0.5384615384615384,0.7142857142857143,0.07692307692307693,0.07692307692307693,0.5342465753424658,0.5121958904109589,0.5185636363636364,0.5180115384615385,0.1839080459770115,0.1927710843373494,0.1590909090909091,0.17045454545454544,7.524637681159419,24.1,0.2331511839708561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1497,1610612743,Chauncey Billups,Chauncey Billups,1497,DEN,82631.0,1377,194,2736,2718,1066,810,318.0,5454,56.0,102.0,3.0,6.0,18.0,37.0,25.0,63.0,51.0,139.0,27.0,7.0,210.0,90.0,132.0,304.0,237.0,269.0,851.0,2911,9.0,14.0,23.0,77.0,43.0,103.0,97.0,129.0,335.0,74.0,190.0,2.0,208.0,32.0,194.0,58.0,252.0,36.0,22.0,105.0,61.0,562.0,3.0,7.0,29.0,81.0,8.0,118.0,10.0,128.0,1.0,52.0,26.0,26.0,65.0,21.0,43.0,39,1.0,22.0,104,41.0,46.0,92,1.0,10,189.0,5.0,300.0,14.0,88.0,6.0,4.0,6.0,335.0,1066,11.0,0.2803030303030303,0.2824427480916031,0.4342105263157895,0.6428571428571429,0.4174757281553398,0.5378927911275416,0.675,0.515,0.6180451127819548,0.7352941176470589,0.615530303030303,0.43807763401109057,0.10526315789473684,0.18627450980392157,0.1111111111111111,24.65445194471231,0.625,0.10256410256410256,0.08402489626556017,0.007667031763417305,0.09034267912772585,0.009836065573770493,0.08560311284046693,0.008210180623973728,,0.012711864406779662,0.010554089709762533,0.008264462809917356,0.05952380952380952,0.0942622950819672,0.09895833333333333,0.09623430962343096,0.0037593984962406013,0.18853974121996303,0.5490196078431373,0.6746987951807228,0.21428571428571427,0.11645101663585952,0.3968253968253968,0.44642857142857145,0.16,0.25693160813308685,0.3669064748201439,0.38345864661654133,0.4117647058823529,0.04990757855822551,0.38817005545286504,0.15,0.5,0.185,0.4864864864864865,0.035,0.45,0.6266173752310537,0.5168153988868275,0.5285323529411765,0.511643181818182,0.15136876006441224,0.2328042328042328,0.09048178613396005,0.3936545240893067,10.487171052631576,25.58649789029536,0.3896198830409357,12.0,1.0,2.0,5.0,94.0,11.0,24.0,35.0,106.0,12.0,26.0,40.0,177.0,141.0,2.0,94.0,2.0,28.0,1.0,3.0,5.0,4.0,32.0,6.0,44.0,2.0,3.0,1.0,42.0,0.5566037735849056,0.4472573839662447,0.46153846153846156,0.41237113402061853,0.451063829787234,0.008438818565400843,0.04316546762589928,0.037037037037037035,0.004761904761904762,0.015873015873015872,0.07317073170731707,0.5,0.4444444444444444,0.46153846153846156,0.75,0.44761904761904764,0.44976076555023925,0.5319148936170213,0.05,0.5,1.0,0.6,0.4583333333333333,0.9090909090909091,0.7142857142857143,0.3888888888888889,0.4519230769230769,0.024691358024691357,,,,,,,,,,,,True
201167,1610612743,Arron Afflalo,Arron Afflalo,201167,DEN,67932.0,1132,85,2269,2251,621,453,242.0,4520,35.0,72.0,7.0,11.0,9.0,15.0,10.0,21.0,28.0,55.0,71.0,21.0,44.0,7.0,73.0,148.0,115.0,31.0,321.0,2385,10.0,20.0,7.0,36.0,19.0,33.0,28.0,6.0,71.0,78.0,68.0,16.0,44.0,26.0,67.0,10.0,77.0,9.0,1.0,35.0,27.0,164.0,5.0,25.0,29.0,58.0,2.0,89.0,32.0,121.0,3.0,29.0,16.0,13.0,15.0,2.0,7.0,28,4.0,8.0,43,15.0,66.0,127,13.0,5,40.0,6.0,42.0,8.0,22.0,19.0,13.0,20.0,71.0,621,8.0,0.5342465753424658,0.6,0.49324324324324326,0.5,0.5757575757575758,0.5513307984790875,0.5,0.5327868852459017,0.5734767025089605,0.5454545454545454,0.5461538461538461,0.4372623574144487,0.17567567567567569,0.3055555555555556,0.09523809523809523,12.632404864652806,0.3488372093023256,0.034482758620689655,0.07240948813982521,0.031486146095717885,0.11026615969581749,0.021645021645021644,0.08176691729323309,0.02926829268292683,0.04924242424242424,0.02717391304347826,0.02023121387283237,0.018292682926829267,0.058365758754863814,0.056768558951965066,0.09523809523809523,0.11855670103092783,0.02654867256637168,0.2737642585551331,0.4861111111111111,0.7,0.5428571428571428,0.07984790874524715,0.47619047619047616,0.5263157894736842,0.2,0.20912547528517111,0.509090909090909,0.5283018867924528,0.6428571428571429,0.26996197718631176,0.16730038022813687,0.3793103448275862,0.6363636363636364,0.2459016393442623,0.6,0.3442622950819672,0.11475409836065574,0.7110266159695817,0.5540450570342206,0.5150065217391304,0.5311163934426231,0.08273381294964029,0.13580246913580246,0.11214953271028037,0.22118380062305296,8.388513513513516,24.086086956521736,0.2736888497135302,30.0,1.0,2.0,7.0,18.0,2.0,7.0,2.0,48.0,3.0,9.0,9.0,138.0,6.0,,18.0,1.0,5.0,5.0,7.0,4.0,3.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,0.9583333333333334,0.41739130434782606,0.3333333333333333,0.32142857142857145,0.41739130434782606,0.008695652173913044,0.03636363636363636,,0.022727272727272728,0.029850746268656716,0.08695652173913043,0.4,0.4225352112676056,0.4225352112676056,0.9666666666666667,0.4090909090909091,0.4186046511627907,0.9444444444444444,0.06896551724137931,0.5,1.0,0.2413793103448276,0.2857142857142857,0.5,0.3333333333333333,0.2857142857142857,0.4090909090909091,0.008620689655172414,2.0,1.0,1.0,5.0,0.028169014084507043,,,,,,,True
201951,1610612743,Ty Lawson,Ty Lawson,201951,DEN,35387.0,590,8,1201,1197,491,460,139.0,2398,45.0,80.0,4.0,7.0,16.0,35.0,7.0,21.0,14.0,29.0,9.0,5.0,29.0,15.0,66.0,130.0,38.0,48.0,234.0,1312,4.0,10.0,5.0,19.0,21.0,54.0,20.0,28.0,97.0,24.0,108.0,6.0,28.0,15.0,68.0,24.0,92.0,17.0,7.0,38.0,18.0,208.0,2.0,18.0,11.0,24.0,1.0,36.0,21.0,57.0,6.0,23.0,16.0,7.0,22.0,2.0,18.0,14,1.0,4.0,36,8.0,13.0,36,1.0,3,52.0,,64.0,7.0,25.0,1.0,,1.0,97.0,491,12.0,0.18181818181818182,0.19047619047619047,0.5076923076923077,0.4,0.3888888888888889,0.5535714285714286,0.5833333333333334,0.46621621621621623,0.5969387755102041,0.59375,0.5388888888888889,0.2261904761904762,0.11538461538461539,0.15,0.14285714285714285,17.02127659574468,0.6111111111111112,0.034482758620689655,0.06451612903225806,0.0425531914893617,0.07432432432432433,0.018518518518518517,0.0673076923076923,0.03766478342749529,0.043209876543209874,0.04081632653061224,0.04294478527607362,0.011363636363636364,0.04132231404958678,0.07692307692307693,0.075,0.06422018348623854,0.09375,0.47619047619047616,0.5625,0.6617647058823529,0.17777777777777778,0.125,0.3333333333333333,0.3888888888888889,0.14285714285714285,0.17261904761904762,0.4827586206896552,0.4827586206896552,0.21428571428571427,0.05357142857142857,0.17261904761904762,0.5833333333333334,0.5714285714285714,0.47297297297297297,0.45714285714285713,0.06756756756756757,0.20270270270270271,0.7023809523809523,0.5434415662650602,0.537655,0.5454020833333334,0.13903743315508021,0.16891891891891891,0.0811965811965812,0.41452991452991456,5.586153846153846,26.081578947368417,0.40882597835137385,5.0,,,3.0,13.0,2.0,2.0,6.0,18.0,2.0,2.0,9.0,51.0,3.0,1.0,13.0,,12.0,1.0,4.0,,1.0,,1.0,9.0,,1.0,,9.0,0.9444444444444444,0.47368421052631576,1.0,0.45,0.4864864864864865,,,,,0.05,0.10256410256410256,1.0,0.5555555555555556,0.5555555555555556,1.0,0.4482758620689655,0.4482758620689655,0.9230769230769231,,,,0.16666666666666666,1.0,1.0,0.6,0.4,0.4642857142857143,0.02564102564102564,1.0,,,1.0,0.018867924528301886,1.0,,,,,,True
2030,1610612743,Kenyon Martin,Kenyon Martin,2030,DEN,119181.0,1986,135,3962,3948,1483,1236,465.0,7910,143.0,230.0,51.0,89.0,52.0,84.0,73.0,175.0,59.0,186.0,6.0,5.0,23.0,10.0,275.0,591.0,29.0,93.0,667.0,4252,59.0,114.0,16.0,134.0,94.0,189.0,15.0,48.0,245.0,372.0,178.0,94.0,22.0,34.0,75.0,34.0,109.0,27.0,7.0,45.0,20.0,252.0,29.0,110.0,106.0,259.0,39.0,404.0,142.0,546.0,22.0,72.0,40.0,32.0,46.0,5.0,24.0,45,9.0,22.0,91,39.0,99.0,186,20.0,12,110.0,1.0,167.0,15.0,77.0,60.0,38.0,61.0,245.0,1483,25.0,0.6763636363636364,0.8157894736842105,0.4653130287648054,0.5175438596491229,0.4973544973544973,0.4629032258064516,0.4957983193277311,0.48284313725490197,0.4791666666666667,0.5,0.508298755186722,0.0467741935483871,0.05752961082910321,0.09130434782608696,0.06857142857142857,17.46560142032845,0.5054945054945055,0.33620689655172414,0.19170984455958548,0.08106116433308769,0.23093681917211328,0.06987951807228916,0.20165745856353592,0.07844243792325056,0.09347826086956522,0.1023391812865497,0.05765765765765766,0.06481481481481481,0.18181818181818182,0.1855072463768116,0.20404411764705882,0.22580645161290322,0.07407407407407407,0.3709677419354839,0.6217391304347826,0.6842105263157895,0.6013986013986014,0.28225806451612906,0.41714285714285715,0.44785276073619634,0.6301369863013698,0.3,0.3172043010752688,0.31891891891891894,0.9152542372881356,0.00967741935483871,0.037096774193548385,0.7478991596638656,0.5730337078651685,0.4117647058823529,0.6190476190476191,0.024509803921568627,0.049019607843137254,0.41774193548387095,0.48197108239095315,0.54643,0.48967610837438424,0.11290322580645161,0.11791730474732007,0.20089955022488756,0.36731634182908546,8.502538071065986,26.63103448275862,0.3743059061080263,,,2.0,,8.0,,3.0,3.0,8.0,,5.0,3.0,18.0,6.0,1.0,8.0,,10.0,2.0,10.0,5.0,9.0,,,14.0,4.0,36.0,,13.0,0.75,0.27586206896551724,,0.2,0.2857142857142857,,0.005376344086021506,,,0.08791208791208792,0.2457627118644068,0.5901639344262295,,,,0.34782608695652173,0.34782608695652173,0.75,0.01680672268907563,,,0.025210084033613446,,,,0.3,0.36363636363636365,,3.0,1.0,,18.0,0.02112676056338028,4.0,1.0,12.0,0.09803921568627451,,,True
2365,1610612743,Chris Andersen,Chris Andersen,2365,DEN,35764.0,596,91,1180,1187,592,530,155.0,2367,41.0,63.0,13.0,26.0,25.0,35.0,2.0,5.0,5.0,11.0,,,2.0,2.0,48.0,79.0,2.0,66.0,162.0,1236,14.0,28.0,21.0,49.0,26.0,40.0,2.0,34.0,86.0,70.0,26.0,24.0,,6.0,11.0,4.0,15.0,4.0,,6.0,3.0,34.0,13.0,42.0,32.0,45.0,14.0,91.0,55.0,146.0,4.0,14.0,10.0,4.0,8.0,2.0,3.0,7,1.0,5.0,15,4.0,46.0,63,1.0,4,71.0,10.0,89.0,3.0,35.0,49.0,37.0,49.0,86.0,592,6.0,0.7291666666666666,0.9722222222222222,0.6075949367088608,0.5,0.65,0.5925925925925926,0.5,0.6190476190476191,0.6532258064516129,0.5697674418604651,0.6935483870967742,0.024691358024691357,0.0759493670886076,0.07936507936507936,0.2,10.190615835777125,0.5333333333333333,0.34146341463414637,0.11029411764705882,0.10606060606060606,0.2119205298013245,0.10569105691056911,0.13774597495527727,0.10597302504816955,0.12413793103448276,0.08333333333333333,0.1048951048951049,0.10101010101010101,0.0718954248366013,0.18811881188118812,0.09740259740259741,0.24107142857142858,0.16,0.7777777777777778,0.6507936507936508,0.7068965517241379,0.6829268292682927,0.06172839506172839,0.4,0.5,1.0,0.13580246913580246,0.45454545454545453,0.45454545454545453,1.0,,0.024691358024691357,0.9285714285714286,0.5,0.8333333333333334,0.7142857142857143,,0.047619047619047616,0.8024691358024691,0.561273417721519,0.590256,0.575615,0.30973451327433627,0.3153153153153153,0.30246913580246915,0.5308641975308642,3.1848101265822786,69.7,0.5016949152542373,,,,,,,,,,,,,,,2.0,,,2.0,,,2.0,19.0,,,11.0,,30.0,1.0,10.0,,,,,,,,,,0.125,0.1282051282051282,0.6122448979591837,,,,,,,,,,,,,,,,,,,,12.0,,,,3.0,0.07692307692307693,,,True
2403,1610612743,Nene,Nene,2403,DEN,79372.0,1323,84,2642,2632,796,626,287.0,5274,150.0,216.0,15.0,25.0,40.0,60.0,19.0,58.0,22.0,62.0,,,,,191.0,336.0,,122.0,504.0,2849,21.0,35.0,12.0,54.0,45.0,82.0,,45.0,135.0,306.0,76.0,20.0,,26.0,65.0,25.0,90.0,21.0,4.0,36.0,18.0,205.0,17.0,52.0,54.0,170.0,19.0,243.0,72.0,315.0,5.0,59.0,34.0,25.0,29.0,1.0,12.0,30,3.0,17.0,59,17.0,77.0,139,11.0,14,151.0,9.0,171.0,18.0,73.0,46.0,37.0,46.0,135.0,796,10.0,0.8010471204188482,0.8453038674033149,0.5684523809523809,0.6,0.5487804878048781,0.5684523809523809,0.6,0.5487804878048781,0.6086956521739131,0.627906976744186,0.5921052631578947,,0.07738095238095238,0.10648148148148148,0.05172413793103448,15.815983881799864,0.4915254237288136,0.2714285714285714,0.18805309734513273,0.05664488017429194,0.18305084745762712,0.06204379562043796,0.18682235195996663,0.057885906040268456,0.06688963210702341,0.05829596412556054,0.047979797979797977,0.05660377358490566,0.1917808219178082,0.17796610169491525,0.19148936170212766,0.1926605504587156,0.04201680672268908,0.6428571428571429,0.6944444444444444,0.7772020725388601,0.7866666666666666,0.17261904761904762,0.3275862068965517,0.34545454545454546,0.7368421052631579,0.18452380952380953,0.3548387096774194,0.3548387096774194,0.9545454545454546,,,0.7142857142857143,0.6,0.7317073170731707,0.6666666666666666,,,0.6428571428571429,0.53919375,0.5356333333333333,0.5560207317073171,0.1867007672634271,0.1867007672634271,0.10714285714285714,0.26785714285714285,4.565178571428571,,0.3012869038607116,,,,,,,,,,,,,,,,,,11.0,,10.0,5.0,13.0,,,23.0,4.0,27.0,1.0,19.0,,,,,,,,,,0.08064516129032258,0.15584415584415584,0.5869565217391305,,,,,,,,,,,,,,,,,3.0,,,5.0,0.03614457831325301,,,1.0,0.26666666666666666,1.0,,True
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,82850.0,1381,152,2754,2743,1045,830,341.0,5497,163.0,274.0,29.0,54.0,61.0,112.0,40.0,130.0,114.0,277.0,13.0,1.0,82.0,33.0,317.0,681.0,95.0,291.0,1009.0,2952,43.0,91.0,48.0,149.0,123.0,267.0,34.0,139.0,403.0,264.0,370.0,44.0,82.0,60.0,99.0,32.0,131.0,21.0,11.0,76.0,12.0,294.0,10.0,65.0,44.0,108.0,1.0,153.0,76.0,229.0,27.0,44.0,22.0,22.0,52.0,9.0,26.0,63,7.0,26.0,115,44.0,43.0,116,12.0,26,238.0,5.0,344.0,28.0,139.0,15.0,10.0,15.0,403.0,1045,12.0,0.416403785488959,0.44745762711864406,0.4654919236417034,0.4725274725274725,0.4606741573033708,0.46262886597938147,0.520618556701031,0.43853820598006643,0.5388768898488121,0.6166666666666667,0.5306666666666666,0.12242268041237113,0.0881057268722467,0.12773722627737227,0.16153846153846155,33.026649746192895,0.45217391304347826,0.012048192771084338,0.11392405063291139,0.06777893639207508,0.1337386018237082,0.034129692832764506,0.11902897415818324,0.05990415335463259,0.10461538461538461,0.06611570247933884,0.03826530612244898,0.04329004329004329,0.060240963855421686,0.11965811965811966,0.15706806282722513,0.14344262295081966,0.07417582417582418,0.35309278350515466,0.5948905109489051,0.6820083682008368,0.48466257668711654,0.16752577319587628,0.3076923076923077,0.3669724770642202,0.25,0.35695876288659795,0.41155234657039713,0.4175824175824176,0.37719298245614036,0.01675257731958763,0.1056701030927835,0.5567010309278351,0.5370370370370371,0.37209302325581395,0.5446428571428571,0.0033222591362126247,0.10963455149501661,0.47551546391752575,0.4942326675257732,0.5004482758620691,0.4816823920265781,0.15860517435320584,0.1755050505050505,0.14767096134786917,0.3994053518334985,9.197797356828193,25.14315789473684,0.3794480755265069,5.0,1.0,1.0,,23.0,4.0,5.0,6.0,28.0,5.0,6.0,6.0,72.0,12.0,,23.0,,11.0,3.0,8.0,6.0,10.0,14.0,2.0,37.0,2.0,8.0,3.0,34.0,0.8571428571428571,0.29473684210526313,0.8333333333333334,0.17647058823529413,0.29473684210526313,,0.01444043321299639,,,,0.10588235294117647,0.5333333333333333,0.38461538461538464,0.38461538461538464,0.8,0.2804878048780488,0.2804878048780488,0.8695652173913043,0.010309278350515464,1.0,1.0,0.05154639175257732,0.8,0.75,,0.18181818181818182,0.2804878048780488,0.020618556701030927,1.0,,,3.0,0.009900990099009901,1.0,,,0.1724137931034483,1.0,1.0,True
2747,1610612743,JR Smith,JR Smith,2747,DEN,52833.0,881,47,1753,1749,927,811,228.0,3502,43.0,79.0,5.0,8.0,23.0,43.0,26.0,62.0,34.0,97.0,16.0,5.0,167.0,97.0,103.0,238.0,183.0,69.0,476.0,1897,8.0,18.0,5.0,45.0,48.0,114.0,102.0,46.0,253.0,64.0,142.0,8.0,161.0,16.0,46.0,14.0,60.0,10.0,4.0,25.0,15.0,134.0,4.0,5.0,22.0,47.0,11.0,80.0,12.0,92.0,2.0,37.0,20.0,17.0,43.0,5.0,25.0,23,4.0,18.0,66,33.0,33.0,73,5.0,9,68.0,6.0,95.0,8.0,30.0,7.0,6.0,8.0,253.0,927,17.0,0.3106796116504854,0.32323232323232326,0.4327731092436975,0.4444444444444444,0.42105263157894735,0.4833729216152019,0.5128205128205128,0.4791666666666667,0.5129589632829373,0.5357142857142857,0.5227272727272727,0.4346793349168646,0.06722689075630252,0.11392405063291139,0.0967741935483871,26.164519326065413,0.6515151515151515,0.1527777777777778,0.08216783216783216,0.008710801393728223,0.10891089108910891,0.02030456852791878,0.08914728682170543,0.011673151750972763,0.0048543689320388345,0.01910828025477707,0.004739336492890996,0.024390243902439025,0.06862745098039216,0.0851063829787234,0.09251101321585903,0.10204081632653061,0.0091324200913242,0.1876484560570071,0.5443037974683544,0.6142857142857143,0.4418604651162791,0.14726840855106887,0.41935483870967744,0.4642857142857143,0.15384615384615385,0.23040380047505937,0.35051546391752575,0.3541666666666667,0.2647058823529412,0.03800475059382423,0.39667458432304037,0.20512820512820512,0.625,0.19907407407407407,0.5348837209302325,0.023148148148148147,0.44907407407407407,0.6223277909738717,0.4945083132530121,0.5109790322580645,0.49722642857142846,0.07191011235955057,0.11538461538461539,0.09453781512605042,0.5315126050420168,10.241176470588236,26.86174863387978,0.5288077581289219,8.0,1.0,2.0,4.0,59.0,7.0,19.0,33.0,67.0,8.0,21.0,37.0,159.0,42.0,6.0,59.0,2.0,6.0,1.0,1.0,6.0,1.0,1.0,2.0,18.0,,6.0,,17.0,0.7910447761194029,0.366120218579235,0.38095238095238093,0.3627450980392157,0.3785310734463277,0.01092896174863388,0.010309278350515464,0.0625,0.005988023952095809,,0.12727272727272726,0.75,0.5,0.5333333333333333,1.0,0.3532934131736527,0.35542168674698793,0.7627118644067796,0.05128205128205128,0.5,1.0,0.48717948717948717,0.3684210526315789,0.7142857142857143,0.8,0.3402061855670103,0.36645962732919257,0.010810810810810811,3.0,1.0,1.0,1.0,0.039473684210526314,,,,0.2,,,True
1853,1610612743,Anthony Carter,Anthony Carter,1853,DEN,20426.0,340,-44,669,672,212,226,80.0,1341,10.0,19.0,1.0,3.0,2.0,3.0,3.0,10.0,5.0,17.0,14.0,7.0,12.0,3.0,18.0,46.0,26.0,8.0,71.0,733,1.0,3.0,,8.0,4.0,7.0,10.0,4.0,21.0,24.0,12.0,,11.0,3.0,31.0,11.0,42.0,8.0,3.0,19.0,9.0,95.0,3.0,4.0,2.0,24.0,1.0,27.0,7.0,34.0,,15.0,7.0,8.0,12.0,5.0,9.0,10,,3.0,22,4.0,16.0,32,,2,11.0,2.0,8.0,,3.0,4.0,2.0,6.0,21.0,212,5.0,0.6666666666666666,0.6666666666666666,0.391304347826087,0.3333333333333333,0.5714285714285714,0.4375,0.4444444444444444,0.5,0.46710526315789475,0.4444444444444444,0.5526315789473685,0.3611111111111111,0.06521739130434782,0.10526315789473684,0.1,12.827225130890053,0.5454545454545454,0.05,0.1095890410958904,0.018018018018018018,0.03076923076923077,0.0379746835443038,0.09154929577464789,0.023255813953488372,,0.017241379310344827,0.030927835051546393,0.05172413793103448,0.09333333333333334,0.11538461538461539,0.11956521739130435,0.019230769230769232,,0.2638888888888889,0.5263157894736842,0.5882352941176471,0.5,0.1388888888888889,0.3,0.3333333333333333,0.6666666666666666,0.2361111111111111,0.29411764705882354,0.29411764705882354,1.0,0.19444444444444445,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.17647058823529413,0.6666666666666666,0.4117647058823529,0.17647058823529413,0.625,0.5239457746478874,0.5541944444444444,0.5111294117647058,0.04,0.061224489795918366,0.11267605633802817,0.29577464788732394,8.841304347826087,24.842307692307692,0.31689088191330345,5.0,1.0,3.0,2.0,4.0,1.0,3.0,1.0,9.0,2.0,6.0,3.0,27.0,,1.0,4.0,,3.0,1.0,2.0,1.0,2.0,,,1.0,1.0,5.0,,1.0,1.0,0.34615384615384615,0.3333333333333333,0.3,0.36,,,,,,0.07692307692307693,0.8333333333333334,0.35714285714285715,0.35714285714285715,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,0.3333333333333333,0.36363636363636365,,,2.0,2.0,1.0,,,,,,,,True
