EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Corner3Assists,Travels,2pt And 1 Free Throw Trips,Technical Free Throw Trips,RecoveredBlocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Arc3Assists,LostBallOutOfBoundsTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,FTOffRebounds,Clear Path Fouls,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Fg3aBlocked,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,3pt And 1 Free Throw Trips,Corner3PctBlocked,on,Blocked3s,BlockedArc3
101118,1610612758,Sean May,Sean May,101118,SAC,7372.0,123.0,-18,231,231,36.0,66,26.0,462,5.0,3.0,2.0,5.0,9.0,11.0,24.0,16.0,38.0,5.0,37.0,265,1.0,6.0,1.0,3.0,5.0,10.0,1.0,11.0,24.0,8.0,2.0,4.0,7.0,7.0,4.0,1.0,2.0,14.0,3.0,5.0,1.0,10.0,1.0,12.0,8.0,20.0,2.0,6.0,3.0,3.0,4.0,1.0,2.0,3.0,2.0,7.0,2.0,1.0,14.0,17.0,1.0,1.0,8.0,1.0,3.0,8.0,4.0,2.0,1.0,1.0,2.0,1.0,11.0,36.0,1.0,0.75,0.8,0.42105263157894735,0.16666666666666666,0.5,0.42105263157894735,0.16666666666666666,0.5,0.44047619047619047,0.21428571428571427,0.5,0.10526315789473684,0.8,18.846153846153847,0.5714285714285714,0.25,0.1388888888888889,0.05813953488372093,0.047619047619047616,0.15789473684210525,0.11827956989247312,0.0761904761904762,0.038461538461538464,0.2,0.2,0.1111111111111111,0.17391304347826086,0.12903225806451613,0.125,0.1111111111111111,0.13157894736842105,0.23684210526315788,0.5555555555555556,0.5555555555555556,0.2,0.631578947368421,0.4583333333333333,0.4583333333333333,1.0,0.5,0.2,0.13157894736842105,0.42455263157894735,0.5602333333333332,0.44244000000000006,0.09523809523809523,0.09523809523809523,0.08108108108108109,0.2972972972972973,13.771052631578948,0.15584415584415584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101128,1610612758,Francisco Garcia,Francisco Garcia,101128,SAC,17009.0,283.0,3,536,541,133.0,177,81.0,1077,15.0,3.0,5.0,3.0,6.0,15.0,42.0,29.0,63.0,6.0,100.0,578,2.0,8.0,2.0,9.0,10.0,15.0,,32.0,42.0,16.0,2.0,4.0,22.0,23.0,6.0,4.0,12.0,47.0,1.0,6.0,8.0,20.0,2.0,30.0,7.0,37.0,3.0,6.0,4.0,2.0,6.0,4.0,2.0,6.0,4.0,12.0,,3.0,9.0,23.0,3.0,1.0,11.0,,2.0,6.0,3.0,8.0,3.0,5.0,8.0,,32.0,133.0,5.0,0.7241379310344828,0.75,0.4603174603174603,0.25,0.6666666666666666,0.5164835164835165,0.3181818181818182,0.6956521739130435,0.532258064516129,0.375,0.6956521739130435,0.06349206349206349,0.06666666666666667,16.773162939297126,0.5,0.125,0.10309278350515463,0.027777777777777776,0.12903225806451613,0.018867924528301886,0.109375,0.026022304832713755,0.0196078431372549,0.03773584905660377,0.029411764705882353,0.06896551724137931,0.11320754716981132,0.12048192771084337,0.1,0.06666666666666667,0.16483516483516483,0.06593406593406594,0.5,0.6,0.3333333333333333,0.46153846153846156,0.35714285714285715,0.375,1.0,0.2727272727272727,0.21739130434782608,0.4725274725274725,0.5026966666666667,0.5081772727272728,0.5069239130434783,0.03225806451612903,0.046153846153846156,0.09,0.32,13.231746031746031,0.24813432835820895,11.0,1.0,4.0,4.0,12.0,1.0,8.0,16.0,1.0,3.0,4.0,7.0,12.0,28.0,1.0,3.0,4.0,8.0,33.0,3.0,1.0,15.0,8.0,1.0,1.0,1.0,1.0,1.0,5.0,0.9166666666666666,0.42857142857142855,0.3333333333333333,0.5,0.4444444444444444,0.3076923076923077,0.16666666666666666,0.047619047619047616,0.026785714285714284,0.1346153846153846,0.625,0.7333333333333333,0.7857142857142857,0.45454545454545453,0.13186813186813187,0.3333333333333333,0.3333333333333333,0.75,0.17582417582417584,0.5,0.5,1.0,0.3333333333333333,0.2727272727272727,0.3333333333333333,1.0,0.8,0.043478260869565216,0.30434782608695654,0.5714285714285714,0.5333333333333333,25.310714285714283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201171,1610612758,Carl Landry,Carl Landry,201171,SAC,28543.0,476.0,-69,912,918,199.0,216,108.0,1830,61.0,19.0,13.0,10.0,38.0,35.0,76.0,91.0,175.0,43.0,228.0,1012,18.0,24.0,9.0,45.0,20.0,39.0,11.0,51.0,88.0,94.0,28.0,16.0,5.0,10.0,1.0,2.0,2.0,25.0,3.0,28.0,6.0,44.0,1.0,51.0,31.0,82.0,3.0,14.0,7.0,7.0,10.0,1.0,6.0,17.0,4.0,27.0,3.0,2.0,22.0,40.0,5.0,5.0,56.0,2.0,2.0,69.0,36.0,8.0,4.0,4.0,8.0,,51.0,199.0,5.0,0.4835164835164835,0.5714285714285714,0.52,0.75,0.5128205128205128,0.5225988700564972,0.75,0.5128205128205128,0.551219512195122,0.75,0.5434782608695652,0.09142857142857143,0.16393442622950818,22.50242483026188,0.37037037037037035,0.05555555555555555,0.14012738853503184,0.07932011331444759,0.06666666666666667,0.046153846153846156,0.12376237623762376,0.07416267942583732,0.14634146341463414,0.08080808080808081,0.043478260869565216,0.1794871794871795,0.10416666666666667,0.14285714285714285,0.04,0.04411764705882353,0.3446327683615819,0.21468926553672316,0.2631578947368421,0.3125,0.2,0.4293785310734463,0.4605263157894737,0.4605263157894737,0.5714285714285714,0.7916666666666666,0.3333333333333333,0.3559322033898305,0.46460536723163837,0.5310409090909091,0.4535871794871795,0.17733990147783252,0.1791044776119403,0.19736842105263158,0.2236842105263158,9.346285714285713,0.21820175438596492,46.0,15.0,9.0,1.0,1.0,,,1.0,,,,,1.0,2.0,,,,,3.0,,,1.0,,5.0,,8.0,10.0,3.0,5.0,1.0,0.5,,,0.5,0.011299435028248588,0.15789473684210525,,0.046511627906976744,0.07692307692307693,0.625,0.7540983606557377,0.9019607843137255,0.4782608695652174,0.005649717514124294,1.0,1.0,1.0,0.005649717514124294,,,,0.7894736842105263,,,,0.6923076923076923,,,,,23.9,5.0,1.0,2.0,2.0,0.05263157894736842,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,True,,
201574,1610612758,Jason Thompson,Jason Thompson,201574,SAC,141458.0,2358.0,-226,4591,4599,979.0,1200,590.0,9190,291.0,126.0,62.0,90.0,231.0,103.0,252.0,369.0,774.0,198.0,939.0,5034,91.0,177.0,40.0,225.0,74.0,153.0,54.0,205.0,488.0,250.0,134.0,68.0,91.0,124.0,48.0,9.0,34.0,281.0,37.0,183.0,82.0,289.0,42.0,413.0,224.0,637.0,38.0,41.0,24.0,17.0,57.0,20.0,29.0,82.0,28.0,139.0,14.0,21.0,117.0,279.0,47.0,38.0,239.0,22.0,8.0,277.0,133.0,73.0,47.0,26.0,73.0,,205.0,979.0,31.0,0.6612466124661247,0.8079470198675497,0.47674418604651164,0.5141242937853108,0.48366013071895425,0.4725765306122449,0.5167597765363129,0.4748427672955975,0.5176405733186329,0.5487804878048781,0.5229591836734694,0.08785529715762273,0.13058419243986255,19.784172661870503,0.41007194244604317,0.3442622950819672,0.1771919068056407,0.10764705882352942,0.1663286004056795,0.07872340425531915,0.1746704331450094,0.10138248847926268,0.13857677902621723,0.12551440329218108,0.07282913165266107,0.15031315240083507,0.15057915057915058,0.2192429022082019,0.16,0.11209439528023599,0.3711734693877551,0.29464285714285715,0.38961038961038963,0.4411764705882353,0.5333333333333333,0.32142857142857145,0.4087301587301587,0.41365461847389556,0.8932038834951457,0.7039106145251397,0.389937106918239,0.38392857142857145,0.4740567307692307,0.5330456521739131,0.4779807692307693,0.15028248587570622,0.152,0.23961661341853036,0.21831735889243875,8.154263565891474,0.21324330211282944,176.0,66.0,35.0,1.0,1.0,1.0,,9.0,,1.0,,5.0,1.0,10.0,1.0,2.0,1.0,6.0,3.0,,3.0,6.0,,33.0,13.0,9.0,32.0,,41.0,1.0,0.1,0.5,0.16666666666666666,0.14285714285714285,0.012755102040816327,0.11688311688311688,0.011904761904761904,0.07058823529411765,0.16847826086956522,0.5616438356164384,0.6048109965635738,0.6956521739130435,0.5909090909090909,0.0012755102040816326,1.0,1.0,1.0,0.011479591836734694,,,,0.5238095238095238,0.00558659217877095,,,0.5645161290322581,0.006289308176100629,0.031446540880503145,,,35.14,20.0,3.0,22.0,17.0,0.09734513274336283,0.12121212121212122,1.0,1.0,1.0,4.0,1.0,1.0,3.0,4.0,0.023809523809523808,0.00558659217877095,1.0,1.0,1.0,,,,,,,,,,True,,
202066,1610612758,Garrett Temple,Garrett Temple,202066,SAC,686.0,11.0,-5,23,24,10.0,6,5.0,47,1.0,,,1.0,1.0,,1.0,2.0,3.0,2.0,6.0,30,,,,,,1.0,,,2.0,2.0,,,1.0,1.0,,,1.0,2.0,,,1.0,,,1.0,,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,2.0,1.0,,,,,,,10.0,,0.5,0.5,0.6666666666666666,,,0.5,,,0.6,,,,,21.428571428571427,1.0,,,,1.0,,0.14285714285714285,,,,,,,,1.0,,0.25,0.25,1.0,1.0,,0.25,,,,,,0.5,0.423,,0.347,0.2,0.25,,,11.666666666666666,0.43478260869565216,1.0,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,0.25,,,,,,1.0,1.0,1.0,,,,,0.25,,,,,,,,,,0.5,,,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201187,1610612758,Dominic McGuire,Dominic McGuire,201187,SAC,1708.0,28.0,-19,57,58,8.0,12,8.0,115,5.0,3.0,,,1.0,1.0,1.0,4.0,7.0,,8.0,64,1.0,4.0,,2.0,1.0,1.0,,2.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,,,2.0,,4.0,,8.0,,8.0,4.0,12.0,,1.0,,1.0,5.0,,4.0,,1.0,5.0,,,1.0,2.0,1.0,,,,,,,,,,,,2.0,8.0,,0.5,0.6666666666666666,0.5714285714285714,0.25,1.0,0.5714285714285714,0.25,1.0,0.5714285714285714,0.25,1.0,0.14285714285714285,0.2,18.46153846153846,1.0,,0.34782608695652173,0.17391304347826086,,,0.2962962962962963,0.15384615384615385,,0.25,,0.2222222222222222,0.5,0.3333333333333333,,,0.7142857142857143,0.14285714285714285,,,,0.14285714285714285,1.0,1.0,1.0,0.75,,0.7142857142857143,0.5423142857142856,0.510425,0.3467,,,0.25,0.25,3.957142857142857,0.14035087719298245,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,0.6,0.75,0.3333333333333333,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2137,1610612758,Ime Udoka,Ime Udoka,2137,SAC,29097.0,485.0,-43,940,962,248.0,333,136.0,1902,27.0,12.0,7.0,10.0,21.0,10.0,32.0,35.0,80.0,19.0,131.0,1032,5.0,13.0,6.0,19.0,8.0,16.0,5.0,30.0,34.0,36.0,4.0,8.0,24.0,30.0,12.0,4.0,8.0,66.0,6.0,16.0,15.0,44.0,6.0,65.0,24.0,89.0,1.0,15.0,9.0,6.0,14.0,6.0,9.0,10.0,5.0,24.0,6.0,7.0,23.0,46.0,3.0,,18.0,1.0,2.0,22.0,11.0,2.0,2.0,,2.0,,30.0,248.0,5.0,0.4857142857142857,0.5151515151515151,0.4375,0.38461538461538464,0.5,0.4444444444444444,0.38235294117647056,0.4807692307692308,0.48161764705882354,0.475,0.5357142857142857,0.1,0.14814814814814814,14.611872146118722,0.5833333333333334,0.2222222222222222,0.14193548387096774,0.049079754601226995,0.1388888888888889,0.05825242718446602,0.14114832535885166,0.05128205128205128,0.05102040816326531,0.05434782608695652,0.09523809523809523,0.12790697674418605,0.12244897959183673,0.16666666666666666,0.21875,0.014492753623188406,0.21428571428571427,0.16666666666666666,0.47619047619047616,0.5882352941176471,0.4,0.25396825396825395,0.3125,0.3125,0.7,0.7058823529411765,0.2692307692307692,0.5793650793650794,0.5086223999999999,0.5523346153846153,0.5451653846153846,0.08148148148148149,0.12359550561797752,0.1450381679389313,0.22900763358778625,9.673749999999998,0.26382978723404255,15.0,5.0,3.0,8.0,31.0,6.0,6.0,15.0,1.0,1.0,2.0,4.0,14.0,46.0,1.0,4.0,3.0,10.0,42.0,,,15.0,6.0,6.0,2.0,1.0,2.0,,1.0,1.0,0.30434782608695654,0.25,0.3,0.30434782608695654,0.36507936507936506,0.19047619047619047,,0.04411764705882353,0.10526315789473684,0.5,0.5555555555555556,0.6521739130434783,0.4,0.24603174603174602,0.25806451612903225,0.25806451612903225,1.0,0.11904761904761904,0.4,0.4,1.0,0.4166666666666667,0.058823529411764705,1.0,1.0,0.42857142857142855,0.23076923076923078,0.15384615384615385,0.5,0.4,24.030434782608694,4.0,2.0,1.0,1.0,,0.2,,3.0,1.0,2.0,,,,,0.05,0.17647058823529413,,,0.16666666666666666,,,,,,,,,,True,,
201590,1610612758,Donte Greene,Donte Greene,201590,SAC,51827.0,864.0,-68,1694,1711,330.0,373,196.0,3405,77.0,19.0,13.0,21.0,62.0,19.0,46.0,89.0,185.0,40.0,329.0,1797,14.0,25.0,3.0,40.0,20.0,36.0,9.0,73.0,100.0,78.0,20.0,22.0,34.0,43.0,19.0,7.0,8.0,95.0,5.0,17.0,31.0,56.0,5.0,92.0,22.0,114.0,4.0,22.0,17.0,5.0,29.0,6.0,14.0,25.0,15.0,54.0,1.0,10.0,40.0,76.0,3.0,5.0,62.0,3.0,9.0,68.0,36.0,27.0,12.0,15.0,27.0,,73.0,330.0,6.0,0.5617977528089888,0.6329113924050633,0.4810810810810811,0.56,0.5555555555555556,0.5160714285714286,0.5606060606060606,0.5423728813559322,0.5358306188925082,0.5882352941176471,0.5447761194029851,0.11891891891891893,0.09090909090909091,18.880753138075313,0.5370370370370371,0.10638297872340426,0.08791208791208792,0.02809917355371901,0.15897435897435896,0.029585798816568046,0.1045673076923077,0.028423772609819122,0.036585365853658534,0.030927835051546393,0.031496062992125984,0.06060606060606061,0.11004784688995216,0.09130434782608696,0.2549019607843137,0.03125,0.275,0.22142857142857142,0.3387096774193548,0.4375,0.23809523809523808,0.16428571428571428,0.41304347826086957,0.4222222222222222,0.6842105263157895,0.5757575757575758,0.22033898305084745,0.6142857142857143,0.5183875,0.5356846153846154,0.5022533898305086,0.12171052631578948,0.17307692307692307,0.12158054711246201,0.22188449848024316,7.38108108108108,0.19480519480519481,49.0,11.0,9.0,7.0,22.0,5.0,30.0,73.0,2.0,6.0,7.0,18.0,37.0,95.0,3.0,8.0,8.0,23.0,108.0,3.0,,73.0,30.0,9.0,5.0,8.0,13.0,,14.0,0.972972972972973,0.3894736842105263,0.375,0.34782608695652173,0.3894736842105263,0.3392857142857143,0.22580645161290322,0.021739130434782608,0.020242914979757085,0.125,0.5185185185185185,0.6363636363636364,0.7,0.6530612244897959,0.07857142857142857,0.3181818181818182,0.3181818181818182,1.0,0.26071428571428573,0.410958904109589,0.4166666666666667,0.9666666666666667,0.5789473684210527,0.18181818181818182,0.3333333333333333,1.0,0.6923076923076923,0.0847457627118644,0.3050847457627119,0.3888888888888889,0.410958904109589,24.67368421052631,4.0,2.0,3.0,3.0,0.023809523809523808,0.09090909090909091,1.0,2.0,1.0,,,,,,,0.06060606060606061,0.5,1.0,0.2,1.0,1.0,1.0,0.010526315789473684,0.0136986301369863,0.010416666666666666,,,,True,,
201936,1610612758,Tyreke Evans,Tyreke Evans,201936,SAC,101070.0,1684.0,-217,3268,3272,685.0,835,420.0,6540,362.0,28.0,86.0,33.0,96.0,64.0,176.0,307.0,634.0,218.0,895.0,3631,32.0,56.0,13.0,77.0,73.0,140.0,72.0,239.0,134.0,480.0,12.0,48.0,192.0,269.0,86.0,30.0,76.0,615.0,7.0,39.0,46.0,143.0,,189.0,46.0,235.0,12.0,69.0,43.0,26.0,51.0,20.0,30.0,85.0,21.0,136.0,9.0,32.0,47.0,124.0,5.0,22.0,210.0,6.0,15.0,286.0,122.0,16.0,11.0,3.0,16.0,,239.0,685.0,12.0,0.2182410423452769,0.22259136212624583,0.4842271293375394,0.5714285714285714,0.5214285714285715,0.4740896358543417,0.5423728813559322,0.5122699386503068,0.529236276849642,0.5746268656716418,0.5772946859903382,0.07570977917981073,0.08011049723756906,25.88454376163873,0.375,,0.12211784799316823,0.03188879803761243,0.13333333333333333,0.020348837209302327,0.12467018469656992,0.029355456285896617,0.052109181141439205,0.03170028818443804,0.01532567049808429,0.09393939393939393,0.10904255319148937,0.15268817204301074,0.1111111111111111,0.036585365853658534,0.5070028011204482,0.13445378151260504,0.34375,0.4230769230769231,0.09090909090909091,0.24649859943977592,0.36363636363636365,0.3657142857142857,0.140625,0.4745762711864407,0.5276073619631901,0.6190476190476191,0.5204817862165964,0.48255,0.5120015625000001,0.15099009900990099,0.16758241758241757,0.08603351955307263,0.2670391061452514,6.526182965299682,0.20960832313341493,210.0,14.0,56.0,,1.0,1.0,21.0,79.0,,3.0,7.0,22.0,21.0,80.0,,3.0,7.0,23.0,18.0,45.0,2.0,77.0,21.0,77.0,21.0,20.0,28.0,10.0,10.0,0.2857142857142857,0.2625,,0.30434782608695654,0.2692307692307692,0.11204481792717087,0.1875,0.005681818181818182,0.014799154334038054,0.14015151515151514,0.625,0.580110497237569,0.6306306306306306,0.2619047619047619,0.0014005602240896359,,,,0.11064425770308123,0.26582278481012656,0.26582278481012656,0.2857142857142857,0.5,0.05084745762711865,,,0.6511627906976745,0.006134969325153374,0.13496932515337423,0.3181818181818182,0.2727272727272727,26.171249999999997,56.0,4.0,30.0,27.0,0.03614457831325301,0.2857142857142857,,,,,1.0,1.0,1.0,7.0,,,,,,,1.0,,,,,2.0,,,True,,
2757,1610612758,Beno Udrih,Beno Udrih,2757,SAC,84342.0,1406.0,-96,2748,2721,619.0,791,344.0,5469,105.0,8.0,25.0,39.0,82.0,73.0,180.0,184.0,367.0,63.0,545.0,3015,20.0,32.0,7.0,62.0,30.0,77.0,29.0,113.0,140.0,228.0,18.0,18.0,159.0,212.0,79.0,25.0,55.0,477.0,4.0,20.0,23.0,75.0,2.0,100.0,25.0,125.0,6.0,50.0,31.0,19.0,50.0,12.0,41.0,25.0,9.0,75.0,2.0,18.0,43.0,85.0,1.0,2.0,70.0,3.0,8.0,71.0,26.0,5.0,2.0,2.0,5.0,1.0,113.0,619.0,12.0,0.3804347826086957,0.4,0.5013623978201635,0.625,0.38961038961038963,0.5149572649572649,0.5978260869565217,0.40384615384615385,0.5435222672064778,0.62,0.4700854700854701,0.04904632152588556,0.06666666666666667,17.97220467466835,0.6666666666666666,0.0273972602739726,0.07944915254237288,0.019801980198019802,0.08185053380782918,0.01509433962264151,0.08,0.018823529411764704,0.019230769230769232,0.025362318840579712,0.009900990099009901,0.07829181494661921,0.08250825082508251,0.07777777777777778,0.12162162162162163,0.0273972602739726,0.22435897435897437,0.1752136752136752,0.47560975609756095,0.5342465753424658,0.2564102564102564,0.38461538461538464,0.40555555555555556,0.4101123595505618,0.3698630136986301,0.17391304347826086,0.2403846153846154,0.44017094017094016,0.4843118790496761,0.49029090909090906,0.4854153465346535,0.05360824742268041,0.06770833333333333,0.11376146788990826,0.20733944954128442,11.064305177111716,0.225254730713246,72.0,5.0,16.0,15.0,28.0,7.0,23.0,73.0,3.0,10.0,5.0,20.0,38.0,101.0,5.0,14.0,8.0,27.0,93.0,21.0,2.0,71.0,23.0,53.0,21.0,3.0,9.0,10.0,5.0,0.8157894736842105,0.37623762376237624,0.35714285714285715,0.2962962962962963,0.3838383838383838,0.21581196581196582,0.10975609756097561,0.011111111111111112,0.016587677725118485,0.06763285024154589,1.0,0.6857142857142857,0.7346938775510204,0.4583333333333333,0.05982905982905983,0.5357142857142857,0.5357142857142857,1.0,0.15598290598290598,0.3150684931506849,0.3150684931506849,0.6956521739130435,0.625,0.21739130434782608,0.3,0.6666666666666666,0.64,0.0673076923076923,0.19230769230769232,0.25,0.323943661971831,25.553465346534644,32.0,2.0,9.0,9.0,0.031746031746031744,,2.0,4.0,3.0,1.0,,,1.0,1.0,0.01020408163265306,0.08695652173913043,0.5,1.0,0.42857142857142855,,2.0,,,,,1.0,,,True,,
