EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,SecondChanceAtRimFGA,SecondChanceFG2A,Fg2aBlocked,OffThreePtRebounds,FTDefRebounds,OffRebounds,ShootingFouls,Fouls,Loose Ball Fouls,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,FtPoints,SecondChanceFG2M,SecondChancePoints,PenaltyFtPoints,PtsAssisted2s,PtsPutbacks,ThreePtAssists,Arc3Assists,OffTwoPtRebounds,Steals,BadPassSteals,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,LongMidRangeFGA,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,FTOffRebounds,Blocked2s,BlockedAtRim,Blocks,ShortMidRangePctBlocked,OffFTReboundPct,OffAtRimReboundPct,LongMidRangeFrequency,SecondChanceArc3Frequency,LongMidRangeFGM,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,AtRimAssists,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,2pt And 1 Free Throw Trips,RecoveredBlocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsUnassisted3s,LongMidRangeAssists,Offensive Fouls Drawn,OffArc3ReboundPct,SelfOReb,Travels,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,LostBallSteals,on,Corner3Assists,Offensive Fouls,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Fg3aBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,OffensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedCorner3
101215,1610612745,Will Conroy,Will Conroy,101215,HOU,153.0,3,8,7,8,1,1.0,15,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0,2.0,8,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,8,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,44.44444444444444,1.0,0.5,0.5,0.5,1.0,0.5,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.5264,0.5264,1.0,3.35,24.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201595,1610612745,Joey Dorsey,Joey Dorsey,201595,HOU,596.0,10,27,25,27,14,4.0,52,,2,,2.0,,,,,2,,,28,,2.0,,,,,,,,,1.0,2.0,4.0,5.0,,,,,,27,,,,,,,,6.451612903225807,,0.2222222222222222,0.25,0.23076923076923078,0.3333333333333333,,1.0,,,,,1.0,,,1.0,0.5826,0.5826,,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,0.5,0.5,1.0,0.5,0.09090909090909091,1.0,0.2,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201978,1610612745,Chase Budinger,Chase Budinger,201978,HOU,2126.0,35,83,82,67,46,10.0,165,1.0,2,1.0,1.0,2.0,2.0,1.0,2.0,4,3.0,7.0,98,2.0,2.0,2.0,6.0,2.0,2.0,,1.0,,3.0,2.0,3.0,5.0,7.0,,,,,6.0,67,0.5,1.0,0.2857142857142857,0.5,0.3888888888888889,0.6,0.42857142857142855,9.574468085106384,,0.13043478260869565,0.2222222222222222,0.15625,0.2222222222222222,0.25,0.2857142857142857,0.5,0.5,0.2857142857142857,0.2857142857142857,0.25,1.0,0.25,0.7142857142857143,0.5292785714285715,0.5080625,0.8571428571428571,3.0999999999999996,24.400000000000002,0.8072289156626506,-27.0,1.0,2.0,,,,2.0,,,,,,,,,,0.046511627906976744,,0.09090909090909091,0.2,0.5,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.06666666666666667,0.2,0.5,0.5,1.0,0.14285714285714285,1.0,0.25,0.5758,0.125,0.2,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2431,1610612745,David Andersen,David Andersen,2431,HOU,1881.0,31,72,72,52,34,10.0,144,,1,,1.0,1.0,1.0,1.0,,5,1.0,4.0,85,,3.0,1.0,4.0,,1.0,,,,,3.0,1.0,4.0,6.0,,,,,4.0,52,,,,,0.2222222222222222,0.2857142857142857,0.16666666666666666,10.843373493975903,,0.045454545454545456,0.375,0.13333333333333333,,0.4,0.16666666666666666,,,0.16666666666666666,0.16666666666666666,0.25,,0.25,0.3333333333333333,0.40291666666666665,0.42619999999999997,1.0,13.819999999999999,24.9,0.7222222222222222,-34.0,,,2.0,,,2.0,1.0,2.0,1.0,,1.0,0.4,1.0,,,0.023255813953488372,,0.16666666666666666,0.3333333333333333,,,,,,4.0,,2.0,4.0,,,,,1.0,,,3.0,1.0,6.0,2.0,1.0,1.0,,,,,0.5,0.034482758620689655,,,,,,,,0.2691,0.25,0.2857142857142857,0.5,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.25,0.07692307692307693,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2567,1610612745,Brian Cook,Brian Cook,2567,HOU,2667.0,44,104,103,83,52,14.0,207,4.0,6,3.0,4.0,1.0,9.0,9.0,5.0,14,9.0,21.0,119,3.0,8.0,9.0,17.0,4.0,9.0,1.0,1.0,,2.0,,7.0,8.0,9.0,5.0,2.0,6.0,6.0,17.0,83,0.35714285714285715,0.375,0.34782608695652173,0.35294117647058826,0.40384615384615385,0.425,0.391304347826087,26.666666666666668,0.8333333333333334,0.23333333333333334,,0.17073170731707318,0.16666666666666666,,0.2608695652173913,0.6666666666666666,0.6666666666666666,0.043478260869565216,0.391304347826087,0.23529411764705882,0.75,0.5294117647058824,0.6521739130434783,0.48640869565217393,0.5050235294117646,0.8095238095238095,9.37142857142857,25.666666666666668,0.7980769230769231,-30.0,1.0,1.0,,,1.0,1.0,4.0,5.0,,,1.0,,,0.2,,0.01818181818181818,,0.16666666666666666,,1.0,,,,,5.0,,,5.0,6.0,,,,1.0,,,5.0,1.0,7.0,3.0,1.0,1.0,0.6,0.6,,,,0.02702702702702703,,,,,,,,0.564,0.12,0.1875,,7.0,,,,,2.0,2.0,2.0,,,0.05,0.30434782608695654,,1.0,2.0,2.0,2.0,2.0,6.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.5,0.5,0.5,0.14285714285714285,0.14285714285714285,1.0,0.2222222222222222,0.2222222222222222,1.0,0.2222222222222222,0.2222222222222222,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200768,1610612745,Kyle Lowry,Kyle Lowry,200768,HOU,1150.0,19,47,46,40,20,8.0,93,1.0,3,1.0,3.0,,6.0,4.0,1.0,3,6.0,13.0,43,1.0,3.0,4.0,8.0,2.0,6.0,2.0,4.0,,10.0,1.0,,1.0,3.0,1.0,,1.0,1.0,8.0,40,0.3333333333333333,0.3333333333333333,0.6111111111111112,0.5714285714285714,0.65,0.5714285714285714,0.6666666666666666,19.29824561403509,1.0,,0.3333333333333333,0.058823529411764705,,,0.3333333333333333,0.3333333333333333,0.5,,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.5714285714285714,1.0,0.5062000000000001,0.5090357142857143,0.6153846153846154,1.0,26.349999999999998,0.851063829787234,8.0,1.0,1.0,1.0,,,2.0,1.0,3.0,,,2.0,0.3333333333333333,0.3333333333333333,,,0.07692307692307693,,,0.5,1.0,1.0,,,,2.0,1.0,2.0,,,2.0,2.0,2.0,2.0,,,2.0,,2.0,1.0,,,,,1.0,1.0,1.0,0.13333333333333333,,,,,,1.0,,0.4588,0.1,0.25,0.15384615384615385,,,,,,,,,,,0.18181818181818182,,,,3.0,2.0,3.0,2.0,3.0,3.0,1.0,,1.0,,,,0.3333333333333333,0.5,0.5,0.5,,,,,,,0.5,0.5,0.3333333333333333,0.5,0.5,6.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200822,1610612745,Pops Mensah-Bonsu,Pops Mensah-Bonsu,200822,HOU,480.0,8,19,18,18,10,1.0,37,1.0,3,1.0,3.0,,,,1.0,3,,4.0,22,1.0,3.0,,4.0,,,,,,,,1.0,3.0,4.0,,,,,4.0,18,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.5,,23.80952380952381,,0.3333333333333333,,0.25,,,1.0,0.3333333333333333,0.5,,,1.0,0.3333333333333333,,1.0,0.5699333333333333,0.5699333333333333,1.0,,,0.9473684210526315,-1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,,,,1.0,,,,,2.0,,,2.0,2.0,,,,,,,2.0,,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201966,1610612745,Jermaine Taylor,Jermaine Taylor,201966,HOU,2421.0,40,93,92,74,49,13.0,185,4.0,11,4.0,9.0,4.0,1.0,1.0,8.0,19,1.0,26.0,108,8.0,16.0,1.0,26.0,10.0,1.0,2.0,2.0,,4.0,1.0,1.0,2.0,6.0,1.0,,3.0,2.0,26.0,74,0.42105263157894735,0.5,0.4,0.47058823529411764,0.52,0.5909090909090909,0.05,25.925925925925924,0.3333333333333333,0.038461538461538464,0.1111111111111111,0.05714285714285714,,0.3333333333333333,0.55,0.36363636363636365,0.5,0.2,0.05,0.5294117647058824,0.4444444444444444,0.058823529411764705,0.6,0.5375825,0.5345441176470588,1.0,5.473684210526316,24.3,0.7956989247311828,-29.0,4.0,5.0,4.0,,,4.0,,,,,,0.21052631578947367,0.2727272727272727,,,0.08,,0.08333333333333333,,0.6666666666666666,2.0,1.0,,,10.0,2.0,4.0,10.0,6.0,2.0,,,4.0,1.0,1.0,7.0,,11.0,4.0,2.0,2.0,0.375,0.42857142857142855,0.4,0.3333333333333333,0.3333333333333333,0.11764705882352941,0.2222222222222222,0.25,0.3333333333333333,,,0.5,,0.561775,0.17391304347826086,0.18181818181818182,0.15384615384615385,4.0,1.0,1.0,,,1.0,1.0,1.0,0.25,,0.05263157894736842,0.2,0.16666666666666666,3.0,,,,,,,1.0,,1.0,2.0,1.0,1.0,,,,,,1.0,0.5,0.75,0.75,0.3333333333333333,,,,,,,1.0,,,1.0,2.0,0.16666666666666666,0.125,0.5,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200839,1610612745,Mike Harris,Mike Harris,200839,HOU,452.0,8,18,18,13,4,4.0,36,1.0,2,1.0,2.0,1.0,,,2.0,3,,5.0,15,2.0,3.0,,4.0,2.0,,,,,,,2.0,2.0,2.0,1.0,,1.0,,4.0,13,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.625,0.6666666666666666,,21.73913043478261,1.0,0.2857142857142857,,0.2222222222222222,0.6666666666666666,,0.6666666666666666,0.5,0.5,0.3333333333333333,,0.6666666666666666,0.5,,0.6666666666666666,0.43019999999999997,0.43019999999999997,0.8,6.8,,0.7222222222222222,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,2.0,,2.0,,,,,,,1.0,,2.0,1.0,,,0.5,0.5,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,0.4255,0.25,0.25,0.4,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772,1610612745,Trevor Ariza,Trevor Ariza,2772,HOU,182.0,3,6,7,4,4,,13,1.0,1,1.0,1.0,,1.0,1.0,1.0,1,1.0,2.0,9,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,2.0,4,1.0,1.0,0.5,0.5,0.5,0.5,0.5,33.333333333333336,,,,,,,0.5,1.0,1.0,,0.5,0.5,1.0,0.5,1.0,0.7461249999999999,0.7461249999999999,1.0,,24.4,0.6666666666666666,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
