EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,FG2M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,AtRimAssists,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,LongMidRangeAssists,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceTurnovers,OffThreePtRebounds,Travels,Loose Ball Fouls,2pt And 1 Free Throw Trips,3SecondViolations,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffArc3ReboundPct,AtRimPctAssisted,BadPassOutOfBoundsTurnovers,on,Corner3FGA,PenaltyCorner3FGA,PenaltyFG3A,ShortMidRangeAssists,Offensive Fouls Drawn,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,Corner3Frequency,PenaltyCorner3Frequency,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PtsUnassisted3s,Fg3aBlocked,Corner3Assists,FTDefRebounds,StepOutOfBoundsTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,DefFTReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,HeaveAttempts,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedCorner3,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,OffensiveGoaltends,HeaveMakes
1563,1610612760,Kevin Ollie,Kevin Ollie,1563,OKC,509.0,8,11,20,21,7,2,41,1.0,1.0,13,1.0,1.0,1.0,3.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,7,8.333333333333334,1.0,0.25,0.1,0.25,1.0,0.3489,19.0,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201586,1610612760,Serge Ibaka,Serge Ibaka,201586,OKC,877.0,15,-2,33,33,10,5,66,4.0,9.0,33,,1.0,,2.0,1.0,3.0,7,1.0,,2.0,2.0,2.0,,10,30.0,1.0,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.4444444444444444,0.5480555555555555,8.788888888888888,0.30303030303030304,5.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,5.0,1.0,11.0,2.0,3.0,1.0,5.0,2.0,4.0,4.0,2.0,8.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,0.2,0.25,0.5555555555555556,0.6666666666666666,0.5,0.5555555555555556,0.6666666666666666,0.5,0.55,0.625,0.5,0.2222222222222222,0.5,0.5,0.2857142857142857,0.2727272727272727,0.21428571428571427,0.3333333333333333,0.6666666666666666,0.2857142857142857,0.5,0.4444444444444444,0.25,0.5,0.1111111111111111,1.0,1.0,0.75,0.75,0.3333333333333333,0.6666666666666666,0.5,0.5,0.5,0.4444444444444444,0.5578666666666666,0.565225,0.1,0.1,0.45454545454545453,0.36363636363636365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201935,1610612760,James Harden,James Harden,201935,OKC,877.0,15,-2,33,33,10,5,66,,,33,,1.0,,2.0,1.0,2.0,2,3.0,3.0,1.0,,2.0,,10,25.0,0.5,0.14285714285714285,0.14285714285714285,0.14285714285714285,,0.5194875,,0.30303030303030304,5.0,,,,,,,,,,,8.0,14.0,,,,3.0,,,2.0,,,,,1.0,,,,1.0,,,,,1.0,4.0,9.0,3.0,2.0,,,,,,0.75,1.5,,0.875,1.5,1.0,,,,0.14285714285714285,,,,,0.14285714285714285,,,,,,,,,,,,,,,1.0,,,0.5,1.0,0.21428571428571427,0.14285714285714285,2.0,4.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,6.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.2,25.575000000000003,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202079,1610612760,Antonio Anderson,Antonio Anderson,202079,OKC,877.0,15,-2,33,33,10,5,66,3.0,3.0,33,,,,,,,1,,,1.0,,1.0,,10,10.0,1.0,,,,1.0,0.3780666666666666,18.566666666666666,0.30303030303030304,5.0,,,,,,,,,1.0,1.0,,2.0,,,,,,1.0,,2.0,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,1.0,1.0,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,,0.09090909090909091,0.07142857142857142,0.3333333333333333,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.3599,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,1610612760,Etan Thomas,Etan Thomas,2041,OKC,877.0,15,-2,33,33,10,5,66,,4.0,33,1.0,1.0,1.0,3.0,1.0,2.0,3,,,,,2.0,1.0,10,17.5,,0.14285714285714285,0.14285714285714285,0.14285714285714285,,0.423825,6.65,0.30303030303030304,5.0,1.0,1.0,,,,,,3.0,,1.0,2.0,4.0,,,,,,1.0,2.0,2.0,,,,,,,,1.0,1.0,,,,1.0,2.0,3.0,2.0,2.0,1.0,1.0,0.25,,,0.25,,,0.4,,0.5,,,,0.14285714285714285,,0.07142857142857142,,,0.14285714285714285,,0.25,1.0,1.0,0.75,,,,,,,,,,0.25,,0.3733,0.4,0.4,,0.5,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201953,1610612760,Eric Maynor,Eric Maynor,201953,OKC,368.0,6,-13,13,12,3,3,25,1.0,2.0,20,,1.0,,2.0,1.0,1.0,1,,,1.0,,2.0,,3,31.25,0.5,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.37270000000000003,12.3,0.23076923076923078,5.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,0.3333333333333333,,0.2584,,,,,,1.0,,,,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,25.9,1.0,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563,1610612760,Kevin Ollie,Kevin Ollie,1563,OKC,15278.0,255,-34,474,479,110,46,953,23.0,43.0,512,4.0,19.0,4.0,42.0,7.0,21.0,24,8.0,5.0,3.0,1.0,5.0,1.0,110,9.75609756097561,0.6,0.1076923076923077,0.11170212765957446,0.09433962264150944,0.5227272727272727,0.4333602272727273,11.834883720930232,0.2320675105485232,198.0,6.0,13.0,,1.0,3.0,4.0,3.0,7.0,9.0,18.0,8.0,44.0,2.0,3.0,2.0,6.0,4.0,8.0,11.0,28.0,8.0,,2.0,15.0,3.0,2.0,,14.0,3.0,3.0,3.0,6.0,16.0,15.0,8.0,4.0,11.0,0.7777777777777778,0.7777777777777778,0.4186046511627907,0.6666666666666666,0.5,0.4090909090909091,0.6666666666666666,0.4444444444444444,0.46808510638297873,0.75,0.55,0.046511627906976744,0.15384615384615385,,0.11382113821138211,0.012195121951219513,0.015228426395939087,,0.022727272727272728,0.15555555555555556,0.13043478260869565,0.29545454545454547,0.46153846153846156,0.5454545454545454,0.1590909090909091,0.42857142857142855,0.42857142857142855,0.391304347826087,0.391304347826087,0.8888888888888888,0.3333333333333333,,0.4444444444444444,0.75,0.3181818181818182,0.4277333333333333,0.45202777777777775,0.08695652173913043,0.08888888888888889,0.13636363636363635,0.25,,,,,,1.0,,,3.0,,,,8.0,2.0,2.0,,,,,,,0.022727272727272728,,,,,,,,,,23.5,,1.0,1.0,2.0,2.0,,4.0,0.030303030303030304,,0.8333333333333334,,False,1.0,1.0,1.0,4.0,7.0,1.0,1.0,1.0,0.012658227848101266,0.1111111111111111,0.06521739130434782,0.125,0.16666666666666666,0.3333333333333333,0.022727272727272728,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200757,1610612760,Thabo Sefolosha,Thabo Sefolosha,200757,OKC,140902.0,2348,78,4582,4596,1095,549,9178,109.0,310.0,4852,24.0,145.0,18.0,314.0,64.0,311.0,387,97.0,56.0,47.0,17.0,90.0,17.0,1095,10.917448764604481,0.5222222222222223,0.12877263581488935,0.13190896423594983,0.12668463611859837,0.2471655328798186,0.5374524943310657,7.680322580645155,0.23897861195984285,1130.0,97.0,158.0,16.0,26.0,21.0,34.0,13.0,43.0,43.0,153.0,60.0,489.0,24.0,45.0,1.0,52.0,26.0,54.0,109.0,196.0,110.0,30.0,23.0,121.0,52.0,63.0,,220.0,76.0,4.0,41.0,84.0,154.0,84.0,89.0,38.0,109.0,0.6405228758169934,0.7101449275362319,0.4935483870967742,0.5333333333333333,0.48148148148148145,0.48639455782312924,0.4811320754716981,0.46703296703296704,0.5083160083160083,0.48148148148148145,0.48660714285714285,0.07419354838709677,0.08860759493670886,,0.13285024154589373,0.03822815533980582,0.036070242050308496,0.04940711462450593,0.04186046511627907,0.15905245346869712,0.0182648401826484,0.35827664399092973,0.6139240506329114,0.6736111111111112,0.09750566893424037,0.3023255813953488,0.3611111111111111,0.3944954128440367,0.40186915887850466,0.7674418604651163,0.49056603773584906,0.6153846153846154,0.37362637362637363,0.6176470588235294,0.655328798185941,0.518156976744186,0.5487016483516484,0.08085106382978724,0.11209439528023599,0.10633946830265849,0.2229038854805726,20.0,67.0,1.0,5.0,41.0,131.0,1.0,8.0,24.0,120.0,67.0,20.0,43.0,30.0,43.0,10.0,,0.975609756097561,0.31297709923664124,0.125,0.31297709923664124,0.29705215419501135,0.15192743764172337,0.29850746268656714,0.29850746268656714,0.95,0.09433962264150944,0.2,1.0,0.29850746268656714,,23.977862595419854,6.0,13.0,9.0,4.0,9.0,1.0,18.0,0.02832244008714597,0.03283582089552239,0.5979381443298969,15.0,False,64.0,19.0,37.0,26.0,8.0,11.0,,10.0,0.028089887640449437,0.016129032258064516,0.11276948590381426,0.12554112554112554,0.1349206349206349,0.5384615384615384,0.14512471655328799,0.2087912087912088,21.0,3.0,7.0,4.0,18.0,11.0,3.0,2.0,6.0,27.0,2.0,5.0,5.0,45.0,1.0,1.0,28.0,6.0,11.0,46.0,24.0,1.0,0.2972972972972973,0.015267175572519083,0.16279069767441862,0.01834862385321101,0.03125,0.21428571428571427,0.5217391304347826,0.328125,0.3387096774193548,1.0,0.05660377358490566,0.3684210526315789,0.1978021978021978,0.2222222222222222,,,,,,,,,,,,
201142,1610612760,Kevin Durant,Kevin Durant,201142,OKC,194366.0,3239,431,6337,6334,1832,781,12671,546.0,1317.0,6603,51.0,231.0,32.0,513.0,116.0,518.0,623,112.0,71.0,158.0,94.0,271.0,86.0,1832,31.609433181630116,0.5830258302583026,0.16714697406340057,0.1624874623871615,0.17547169811320754,0.3273381294964029,0.4921608643457384,10.04403948367502,0.2890957866498343,1841.0,287.0,414.0,48.0,75.0,78.0,114.0,169.0,357.0,210.0,666.0,756.0,2472.0,76.0,153.0,56.0,235.0,171.0,337.0,789.0,628.0,704.0,84.0,64.0,180.0,102.0,85.0,2.0,370.0,105.0,28.0,41.0,84.0,171.0,539.0,840.0,303.0,789.0,0.47147147147147145,0.5032051282051282,0.5056947608200456,0.49673202614379086,0.5074183976261127,0.5143884892086331,0.494475138121547,0.5132450331125827,0.599457058242843,0.5652173913043478,0.6309328968903437,0.04859529233105543,0.1111111111111111,0.011235955056179775,0.1610796691336526,0.03854875283446712,0.03615303615303615,0.06713286713286713,0.029668411867364748,0.2079207920792079,0.03530895334174023,0.24820143884892087,0.6932367149758454,0.779891304347826,0.21402877697841727,0.4733893557422969,0.48985507246376814,0.38461538461538464,0.3888888888888889,0.5571428571428572,0.4143646408839779,0.64,0.25165562913907286,0.6842105263157895,0.45863309352517984,0.4999687500000001,0.48512472283813746,0.16950025759917567,0.19361022364217254,0.09506472491909385,0.3191747572815534,124.0,334.0,9.0,28.0,128.0,351.0,9.0,28.0,324.0,297.0,332.0,124.0,54.0,64.0,113.0,19.0,26.0,0.7734375,0.3646723646723647,0.32142857142857145,0.3667621776504298,0.210431654676259,0.20023980815347722,0.3712574850299401,0.37462235649546827,0.7741935483870968,0.15469613259668508,0.32142857142857145,1.0,0.37349397590361444,0.06914893617021277,25.205982905982903,11.0,18.0,13.0,3.0,55.0,,19.0,0.027950310559006212,0.035196687370600416,0.49825783972125437,25.0,False,17.0,4.0,116.0,24.0,7.0,85.0,,79.0,0.021810250817884406,0.006211180124223602,0.11320754716981132,0.16536661466458658,0.1402439024390244,0.31952662721893493,0.010191846522781775,0.008830022075055188,4.0,,3.0,38.0,112.0,41.0,87.0,3.0,19.0,32.0,7.0,41.0,10.0,78.0,6.0,4.0,47.0,14.0,17.0,84.0,52.0,3.0,0.35344827586206895,0.008547008547008548,0.03361344537815126,0.01098901098901099,,0.16080402010050251,0.6190476190476191,0.23529411764705882,0.23529411764705882,0.75,,0.75,0.24724061810154527,0.3392857142857143,2.0,1.0,44.0,2.0,0.008982035928143712,0.125,,,,,,
201145,1610612760,Jeff Green,Jeff Green,201145,OKC,182589.0,3043,124,5888,5873,1264,720,11761,206.0,758.0,6279,38.0,134.0,24.0,306.0,87.0,378.0,490,104.0,74.0,63.0,31.0,135.0,23.0,1264,19.295376839601605,0.4666666666666667,0.1334355828220859,0.12100290697674419,0.13963039014373715,0.1925233644859813,0.5130439138576779,7.335092348284961,0.21467391304347827,1270.0,220.0,343.0,51.0,73.0,32.0,54.0,91.0,209.0,70.0,381.0,165.0,1239.0,62.0,106.0,22.0,173.0,60.0,121.0,214.0,344.0,418.0,82.0,44.0,96.0,36.0,92.0,1.0,246.0,112.0,24.0,30.0,119.0,221.0,177.0,223.0,122.0,214.0,0.45144356955380577,0.5058823529411764,0.5026385224274407,0.5849056603773585,0.49586776859504134,0.5018691588785047,0.5676691729323309,0.4712041884816754,0.532244196044712,0.596551724137931,0.5144230769230769,0.05804749340369393,0.07871720116618076,0.006024096385542169,0.11714285714285715,0.04466019417475728,0.04151084517576664,0.05538922155688623,0.05474452554744526,0.10335570469798658,0.045454545454545456,0.3205607476635514,0.641399416909621,0.6962025316455697,0.19532710280373833,0.4354066985645933,0.4642857142857143,0.33980582524271846,0.3465346534653465,0.6285714285714286,0.5488721804511278,0.6986301369863014,0.28272251308900526,0.5925925925925926,0.6121495327102804,0.5268723684210526,0.503474607329843,0.10562770562770563,0.14472123368920523,0.13962873284907182,0.17271993543179984,63.0,194.0,3.0,13.0,104.0,312.0,9.0,27.0,34.0,312.0,192.0,63.0,40.0,32.0,72.0,10.0,,1.0,0.3333333333333333,0.3333333333333333,0.33548387096774196,0.29158878504672897,0.18130841121495328,0.3247422680412371,0.3247422680412371,1.0,0.09774436090225563,0.23076923076923078,1.0,0.328125,,24.381089743589744,12.0,19.0,20.0,14.0,37.0,,18.0,0.030944625407166124,0.037444933920704845,0.4727272727272727,9.0,False,118.0,26.0,70.0,20.0,14.0,8.0,9.0,7.0,0.02962085308056872,0.0125,0.11686586985391766,0.1345514950166113,0.11515151515151516,0.26373626373626374,0.1102803738317757,0.13612565445026178,41.0,14.0,10.0,10.0,44.0,20.0,,,14.0,45.0,4.0,25.0,10.0,72.0,,,46.0,4.0,22.0,72.0,43.0,,0.2857142857142857,,0.06220095693779904,0.019417475728155338,,0.2616279069767442,0.5972222222222222,0.3474576271186441,0.3474576271186441,1.0,0.10526315789473684,0.38461538461538464,0.23036649214659685,0.22727272727272727,2.0,,1.0,,,0.13725490196078433,6.0,0.42857142857142855,1.0,,,
