EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffCorner3ReboundPct,HeaveAttempts,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,on,3pt And 1 Free Throw Trips,Corner3PctBlocked
101122,1610612754,Danny Granger,Danny Granger,101122,IND,48538.0,809,-39.0,1630,1633,437,566,164,3263,43.0,79.0,8.0,14.0,11.0,19.0,22.0,47.0,44.0,107.0,4.0,12.0,1.0,1.0,2.0,5.0,59.0,163.0,2.0,8.0,17.0,50.0,109.0,233.0,63.0,175.0,125.0,532.0,1752,12.0,22.0,3.0,9.0,9.0,42.0,30.0,61.0,19.0,55.0,46.0,163.0,84.0,134.0,174.0,15.0,14.0,163.0,59.0,15.0,4.0,42.0,19.0,61,12.0,7.0,17.0,9.0,16.0,141,4.0,21.0,1.0,22.0,68.0,20.0,110.0,26.0,136.0,2.0,36.0,20.0,16.0,25.0,4.0,11.0,28.0,5.0,14.0,11.0,53.0,2.0,11.0,32.0,68.0,1.0,4.0,6.0,95.0,4.0,5.0,144.0,13.0,13.0,55.0,4.0,11.0,18.0,11.0,2.0,5.0,18.0,14.0,163.0,437,10.0,11.0,0.3853211009174312,0.4117647058823529,0.9206349206349206,0.36,0.3333333333333333,0.34545454545454546,0.36,0.4678111587982833,0.5454545454545454,0.4918032786885246,0.4987745098039216,0.532258064516129,0.5043103448275862,0.5612903225806452,0.5857142857142857,0.5833333333333334,0.42892156862745096,0.022857142857142857,0.06437768240343347,0.13924050632911392,0.06382978723404255,0.009345794392523364,0.024539877300613498,28.368017524644028,0.4716981132075472,0.3076923076923077,0.0196078431372549,0.12546125461254612,0.041916167664670656,0.11827956989247312,0.017094017094017096,0.12362637362637363,0.034013605442176874,0.023529411764705882,0.07207207207207207,0.04090909090909091,0.020833333333333332,0.09392265193370165,0.11888111888111888,0.1559633027522936,0.11267605633802817,0.13636363636363635,0.009345794392523364,0.7777777777777778,0.19362745098039216,0.5443037974683544,0.6323529411764706,0.46511627906976744,0.11519607843137254,0.46808510638297873,0.5,0.36363636363636365,0.2622549019607843,0.411214953271028,0.41509433962264153,0.3181818181818182,0.029411764705882353,0.3333333333333333,0.3333333333333333,1.0,0.39950980392156865,0.3619631901840491,0.3710691823899371,0.9152542372881356,0.45161290322580644,0.5714285714285714,0.125,0.03225806451612903,1.0,1.0,0.25806451612903225,0.25,0.5,0.16379310344827586,0.5789473684210527,0.04310344827586207,0.4,0.43103448275862066,0.34,0.6225490196078431,0.3619631901840491,0.5059476715686275,0.5559365384615386,0.4990715517241379,0.1299559471365639,0.2,0.0223463687150838,0.07894736842105263,0.30639097744360905,10.381545064377683,25.662285714285712,0.26809815950920246,,,,,,,,,,,True,,
101129,1610612754,Luther Head,Luther Head,101129,IND,21741.0,362,-6.0,733,733,218,281,67,1466,20.0,36.0,,1.0,5.0,12.0,5.0,10.0,20.0,54.0,8.0,14.0,,1.0,,4.0,9.0,32.0,1.0,3.0,5.0,13.0,45.0,100.0,17.0,46.0,26.0,167.0,769,,3.0,1.0,4.0,2.0,5.0,12.0,30.0,5.0,17.0,6.0,45.0,34.0,56.0,36.0,15.0,,32.0,9.0,8.0,,23.0,9.0,32,4.0,5.0,15.0,1.0,7.0,73,,2.0,,11.0,19.0,1.0,31.0,2.0,33.0,,7.0,4.0,3.0,15.0,4.0,9.0,10.0,1.0,6.0,3.0,25.0,,11.0,11.0,23.0,,2.0,,18.0,,2.0,28.0,1.0,3.0,11.0,,2.0,2.0,1.0,1.0,,2.0,1.0,45.0,218,5.0,2.0,0.37777777777777777,0.37777777777777777,0.7058823529411765,0.3695652173913043,0.25,0.29411764705882354,0.3695652173913043,0.45,,0.4,0.4828767123287671,0.21428571428571427,0.4148936170212766,0.5189873417721519,0.3125,0.45,0.3150684931506849,,0.08,0.2222222222222222,,,,22.592592592592595,0.6,0.045454545454545456,,0.07196969696969698,0.008658008658008658,0.12941176470588237,,0.08595988538681948,0.00625,0.022727272727272728,,,,0.038461538461538464,0.05263157894736842,0.10909090909090909,0.14492753623188406,0.0625,,0.5,0.2465753424657534,0.5555555555555556,0.7142857142857143,0.45,0.0684931506849315,0.5,0.5,,0.3698630136986301,0.37037037037037035,0.37037037037037035,0.4,0.0958904109589041,0.5714285714285714,0.5714285714285714,0.875,0.2191780821917808,0.28125,0.28125,0.5555555555555556,0.14285714285714285,,,0.14285714285714285,,,0.42857142857142855,0.3333333333333333,1.0,0.2553191489361702,0.4166666666666667,0.0851063829787234,,0.2765957446808511,0.38461538461538464,0.5616438356164384,0.28125,0.49857328767123293,0.5002500000000001,0.49305106382978725,0.07051282051282051,0.1,,0.029940119760479042,0.2694610778443114,11.754000000000001,24.95434782608696,0.29740791268758526,,,,,,,,,,,True,,
200780,1610612754,Solomon Jones,Solomon Jones,200780,IND,23029.0,384,-73.0,784,779,280,366,75,1563,24.0,36.0,10.0,16.0,9.0,16.0,7.0,20.0,17.0,39.0,,,,,,,,2.0,,1.0,,2.0,48.0,95.0,,2.0,21.0,117.0,814,12.0,22.0,,1.0,5.0,29.0,15.0,31.0,,2.0,8.0,38.0,80.0,16.0,,,10.0,2.0,,8.0,,16.0,5.0,21,5.0,,9.0,,7.0,47,10.0,18.0,,16.0,37.0,8.0,61.0,28.0,89.0,2.0,6.0,2.0,4.0,11.0,2.0,8.0,14.0,3.0,3.0,1.0,25.0,1.0,9.0,38.0,65.0,,2.0,5.0,26.0,1.0,5.0,31.0,3.0,,13.0,,4.0,27.0,16.0,1.0,10.0,27.0,17.0,38.0,280,6.0,3.0,0.8333333333333334,0.9302325581395349,,,,,,0.5052631578947369,0.5454545454545454,0.4838709677419355,0.4948453608247423,0.5217391304347826,0.45454545454545453,0.527027027027027,0.58,0.48717948717948717,0.020618556701030927,,0.08421052631578947,0.1111111111111111,0.15,0.02564102564102564,,15.632183908045977,0.44,0.22857142857142856,,0.13909774436090225,0.07003891050583658,0.17391304347826086,0.09174311926605505,0.14804469273743018,0.07650273224043716,0.05714285714285714,0.15384615384615385,0.03278688524590164,0.0898876404494382,0.0759493670886076,0.18666666666666668,0.15178571428571427,0.20833333333333334,0.05,0.05,0.6296296296296297,0.3711340206185567,0.6666666666666666,0.75,0.75,0.20618556701030927,0.35,0.4117647058823529,0.8571428571428571,0.4020618556701031,0.4358974358974359,0.4473684210526316,0.9411764705882353,,,,,0.020618556701030927,,,,0.6956521739130435,0.625,0.5,,,,0.043478260869565216,,,0.48484848484848486,0.5625,,,0.06060606060606061,,0.3917525773195876,,0.47345051546391753,0.5720411764705884,0.47638787878787875,0.12149532710280374,0.12380952380952381,,0.24786324786324787,0.3247863247863248,9.20315789473684,28.950000000000003,0.35714285714285715,4.0,1.0,2.0,0.1,,,,,,,True,,
201985,1610612754,AJ Price,AJ Price,201985,IND,26846.0,447,-27.0,932,927,275,336,81,1859,14.0,27.0,2.0,2.0,4.0,6.0,12.0,28.0,14.0,30.0,6.0,21.0,1.0,1.0,,4.0,26.0,74.0,,4.0,10.0,22.0,40.0,85.0,32.0,95.0,29.0,205.0,979,5.0,7.0,1.0,5.0,1.0,14.0,12.0,21.0,10.0,26.0,20.0,74.0,10.0,70.0,72.0,24.0,6.0,73.0,26.0,9.0,2.0,28.0,22.0,50,16.0,6.0,14.0,4.0,10.0,122,4.0,2.0,,12.0,31.0,,43.0,6.0,49.0,,21.0,8.0,13.0,18.0,3.0,13.0,11.0,4.0,5.0,2.0,29.0,1.0,13.0,12.0,23.0,,1.0,1.0,40.0,,8.0,38.0,9.0,2.0,17.0,1.0,4.0,1.0,,,1.0,1.0,,74.0,275,3.0,4.0,0.125,0.13513513513513514,0.75,0.3368421052631579,0.2,0.38461538461538464,0.3404255319148936,0.47058823529411764,0.7142857142857143,0.5714285714285714,0.4888888888888889,0.5416666666666666,0.574468085106383,0.5259067357512953,0.5833333333333334,0.6403508771929824,0.5277777777777778,0.021052631578947368,0.10588235294117647,0.14814814814814814,0.14285714285714285,0.03333333333333333,0.02702702702702703,21.637426900584796,0.6206896551724138,,,0.09627329192546584,0.007722007722007722,0.11428571428571428,0.025,0.10070257611241218,0.014319809069212411,0.011764705882352941,,0.00909090909090909,0.031746031746031744,0.09278350515463918,0.07608695652173914,0.11278195488721804,0.13513513513513514,0.06451612903225806,,,0.15,0.5185185185185185,0.6086956521739131,,0.15555555555555556,0.42857142857142855,0.5,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.4827586206896552,0.21428571428571427,0.11666666666666667,0.2857142857142857,0.2857142857142857,1.0,0.4111111111111111,0.35135135135135137,0.3611111111111111,0.6923076923076923,0.16666666666666666,1.0,,0.08333333333333333,1.0,1.0,0.3333333333333333,,,0.1276595744680851,0.6666666666666666,0.0851063829787234,,0.46808510638297873,0.45454545454545453,0.6777777777777778,0.3561643835616438,0.5047282485875707,0.4645,0.49241304347826087,0.09523809523809523,0.1827956989247312,0.010416666666666666,0.06829268292682927,0.36097560975609755,9.585882352941175,25.617894736842107,0.29506437768240346,1.0,,,,1.0,1.0,,,,,True,,
2563,1610612754,Dahntay Jones,Dahntay Jones,2563,IND,113507.0,1892,-231.0,3821,3830,1142,1422,382,7651,142.0,236.0,21.0,33.0,43.0,75.0,45.0,106.0,96.0,249.0,3.0,19.0,1.0,2.0,1.0,8.0,1.0,13.0,,1.0,1.0,8.0,283.0,591.0,4.0,32.0,198.0,776.0,4101,30.0,57.0,1.0,3.0,16.0,79.0,91.0,173.0,2.0,16.0,69.0,257.0,278.0,288.0,12.0,,22.0,12.0,1.0,46.0,,93.0,57.0,150,48.0,9.0,51.0,12.0,30.0,357,12.0,35.0,1.0,50.0,122.0,9.0,181.0,48.0,229.0,8.0,40.0,24.0,16.0,73.0,10.0,44.0,56.0,5.0,29.0,9.0,129.0,8.0,41.0,98.0,237.0,,11.0,26.0,210.0,11.0,23.0,257.0,27.0,1.0,116.0,3.0,21.0,39.0,24.0,1.0,14.0,39.0,23.0,257.0,1142,48.0,20.0,0.4911660777385159,0.5110294117647058,1.0,0.125,0.3333333333333333,0.125,0.12903225806451613,0.47884940778341795,0.5263157894736842,0.5260115606936416,0.463884430176565,0.525,0.4973544973544973,0.5264945652173914,0.572463768115942,0.5491452991452992,0.051364365971107544,,0.077834179357022,0.11016949152542373,0.1509433962264151,0.01606425702811245,,20.267104029990627,0.5658914728682171,0.06293706293706294,0.008264462809917356,0.09298780487804878,0.028,0.1141552511415525,0.02321083172147002,0.09828571428571428,0.02659875495189587,0.03640776699029126,0.02702702702702703,0.02214022140221402,0.023474178403755867,0.06190476190476191,0.05917159763313609,0.1371841155234657,0.11212121212121212,0.12037037037037036,0.02857142857142857,0.5897435897435898,0.37881219903691815,0.6016949152542372,0.6761904761904762,0.5070422535211268,0.17014446227929375,0.42452830188679247,0.5,0.3111111111111111,0.3996789727126806,0.3855421686746988,0.39183673469387753,0.5520833333333334,0.030497592295345103,0.15789473684210525,0.15789473684210525,1.0,0.02086677367576244,0.07692307692307693,0.07692307692307693,1.0,0.55,0.6363636363636364,0.23809523809523808,0.03333333333333333,0.5,1.0,0.016666666666666666,,,0.3968253968253968,0.5733333333333334,0.042328042328042326,0.125,0.042328042328042326,0.125,0.4301765650080257,0.08333333333333333,0.48763800322061174,0.48191382978723407,0.4827167553191487,0.16643356643356644,0.17058823529411765,0.08571428571428572,0.1018041237113402,0.33118556701030927,9.668020304568525,26.63125,0.2988746401465585,,1.0,6.0,0.02197802197802198,1.0,,,,,,True,,
2248,1610612754,Earl Watson,Earl Watson,2248,IND,58134.0,969,-105.0,1957,1963,682,883,212,3920,28.0,56.0,3.0,7.0,12.0,20.0,15.0,35.0,10.0,34.0,5.0,10.0,1.0,1.0,2.0,4.0,24.0,82.0,1.0,5.0,6.0,34.0,53.0,125.0,29.0,92.0,44.0,237.0,2089,6.0,12.0,2.0,6.0,3.0,21.0,22.0,44.0,8.0,38.0,18.0,86.0,24.0,82.0,75.0,12.0,4.0,78.0,24.0,17.0,,104.0,41.0,145,33.0,8.0,54.0,16.0,34.0,331,5.0,15.0,,30.0,69.0,1.0,100.0,20.0,120.0,1.0,41.0,23.0,18.0,41.0,10.0,31.0,29.0,3.0,10.0,8.0,70.0,3.0,23.0,41.0,86.0,,6.0,6.0,63.0,2.0,7.0,59.0,5.0,,23.0,,9.0,4.0,3.0,1.0,,7.0,3.0,86.0,682,12.0,8.0,0.22641509433962265,0.23529411764705882,0.8620689655172413,0.31521739130434784,0.3333333333333333,0.21052631578947367,0.32954545454545453,0.424,0.5,0.5,0.4447004608294931,0.5,0.4146341463414634,0.48565573770491804,0.525,0.45263157894736844,0.423963133640553,,0.136,0.16071428571428573,0.17142857142857143,0.058823529411764705,,14.292216659080566,0.5857142857142857,0.011764705882352941,,0.1031390134529148,0.022865853658536585,0.12448132780082988,0.019762845849802372,0.1087912087912088,0.022002200220022004,0.014354066985645933,0.023529411764705882,0.02888086642599278,0.018957345971563982,0.09009009009009009,0.08928571428571429,0.12186379928315412,0.11891891891891893,0.14285714285714285,0.009259259259259259,0.42857142857142855,0.25806451612903225,0.5,0.5957446808510638,0.2857142857142857,0.16129032258064516,0.42857142857142855,0.5172413793103449,0.13333333333333333,0.15668202764976957,0.29411764705882354,0.3125,0.2,0.04608294930875576,0.5,0.5,1.0,0.3778801843317972,0.2926829268292683,0.2926829268292683,0.8333333333333334,0.3888888888888889,0.42857142857142855,,0.05555555555555555,1.0,1.0,0.2777777777777778,0.2,1.0,0.24390243902439024,0.6,0.04878048780487805,0.5,0.4146341463414634,0.17647058823529413,0.6820276497695853,0.3076923076923077,0.5062656398104266,0.480375,0.4814243421052631,0.09787234042553192,0.16083916083916083,,0.08860759493670886,0.3628691983122363,7.570399999999999,26.756521739130434,0.3484925907000511,,,,0.023809523809523808,4.0,,3.0,2.0,1.0,,True,,
2551,1610612754,T.J. Ford,T.J. Ford,2551,IND,37851.0,631,-121.0,1262,1271,329,400,127,2533,36.0,68.0,1.0,5.0,5.0,13.0,25.0,49.0,31.0,78.0,1.0,8.0,,1.0,,4.0,1.0,13.0,,2.0,1.0,5.0,92.0,195.0,2.0,21.0,51.0,241.0,1368,2.0,12.0,,3.0,6.0,10.0,22.0,54.0,1.0,9.0,24.0,71.0,32.0,152.0,6.0,,2.0,12.0,1.0,13.0,,66.0,23.0,89,15.0,8.0,41.0,7.0,18.0,201,11.0,8.0,,14.0,46.0,5.0,65.0,19.0,84.0,,22.0,10.0,12.0,30.0,6.0,22.0,17.0,2.0,8.0,3.0,47.0,,11.0,26.0,63.0,,6.0,4.0,57.0,1.0,7.0,66.0,2.0,2.0,24.0,,9.0,7.0,5.0,,2.0,7.0,5.0,71.0,329,10.0,9.0,0.17391304347826086,0.17582417582417584,1.0,0.09523809523809523,,0.1111111111111111,0.1,0.4717948717948718,0.16666666666666666,0.4074074074074074,0.4398148148148148,0.13333333333333333,0.373015873015873,0.48785425101214575,0.2777777777777778,0.4551282051282051,0.09722222222222222,,0.06666666666666667,0.16176470588235295,0.04081632653061224,,,20.689655172413794,0.6382978723404256,0.11904761904761904,,0.1050228310502283,0.01809954751131222,0.0979020979020979,0.07006369426751592,0.10327022375215146,0.03171953255425709,0.02112676056338028,0.028846153846153848,0.01020408163265306,0.06818181818181818,0.08904109589041095,0.07692307692307693,0.13297872340425532,0.102803738317757,0.08333333333333333,,0.7142857142857143,0.3148148148148148,0.5294117647058824,0.631578947368421,0.19444444444444445,0.22685185185185186,0.5102040816326531,0.5319148936170213,0.16,0.3611111111111111,0.3974358974358974,0.3974358974358974,0.16129032258064516,0.037037037037037035,0.125,0.125,1.0,0.06018518518518518,0.07692307692307693,0.07692307692307693,1.0,0.3333333333333333,0.2,,0.06666666666666667,,,0.13333333333333333,,,0.20634920634920634,0.38461538461538464,0.06349206349206349,,0.07936507936507936,0.2,0.41203703703703703,0.08333333333333333,0.4859316279069766,0.4682136363636364,0.4560717741935484,0.10084033613445378,0.11059907834101383,,0.04149377593360996,0.2946058091286307,10.059487179487181,26.34761904761904,0.2606973058637084,,,,0.08,1.0,,,,,,True,,
201575,1610612754,Brandon Rush,Brandon Rush,201575,IND,54230.0,904,-115.0,1822,1831,511,712,182,3653,28.0,56.0,4.0,9.0,5.0,12.0,6.0,20.0,27.0,72.0,20.0,35.0,5.0,6.0,5.0,9.0,24.0,70.0,1.0,6.0,7.0,22.0,61.0,148.0,44.0,105.0,23.0,277.0,1939,6.0,18.0,6.0,12.0,4.0,34.0,17.0,40.0,12.0,31.0,6.0,76.0,56.0,66.0,132.0,,6.0,70.0,24.0,12.0,,30.0,12.0,42,11.0,1.0,10.0,1.0,19.0,96,5.0,15.0,1.0,34.0,83.0,16.0,133.0,21.0,154.0,3.0,24.0,12.0,12.0,20.0,2.0,14.0,16.0,9.0,6.0,,36.0,4.0,7.0,31.0,46.0,1.0,,4.0,38.0,1.0,6.0,40.0,4.0,,19.0,,3.0,18.0,14.0,,4.0,18.0,8.0,76.0,511,3.0,4.0,0.45901639344262296,0.4827586206896552,1.0,0.41904761904761906,0.5,0.3870967741935484,0.41904761904761906,0.41216216216216217,0.3333333333333333,0.425,0.5019762845849802,0.5,0.49295774647887325,0.511070110701107,0.5,0.5,0.4150197628458498,,0.08108108108108109,0.17857142857142858,0.1,,,15.093411996066864,0.5555555555555556,0.2318840579710145,0.019230769230769232,0.13070866141732285,0.02384737678855326,0.17616580310880828,0.020242914979757085,0.14130434782608695,0.0228310502283105,0.014925373134328358,0.020134228187919462,0.03225806451612903,0.0196078431372549,0.05357142857142857,0.16428571428571428,0.17712177121771217,0.1773049645390071,0.17307692307692307,0.022556390977443608,0.4444444444444444,0.22134387351778656,0.5,0.6086956521739131,0.6071428571428571,0.07905138339920949,0.3,0.3333333333333333,0.16666666666666666,0.2845849802371542,0.375,0.375,0.37037037037037035,0.1383399209486166,0.5714285714285714,0.5714285714285714,1.0,0.2766798418972332,0.34285714285714286,0.34285714285714286,1.0,0.3,0.4444444444444444,0.25,0.2,0.8333333333333334,1.0,0.2,0.16666666666666666,1.0,0.16901408450704225,0.4166666666666667,0.1267605633802817,0.5555555555555556,0.30985915492957744,0.3181818181818182,0.6363636363636364,0.34285714285714286,0.5134735177865614,0.5362108695652172,0.49525845070422536,0.0708955223880597,0.1165644171779141,,0.12274368231046931,0.2743682310469314,10.82972972972973,24.940952380952385,0.2804610318331504,,,,0.023255813953488372,,,,,,,True,,
201579,1610612754,Roy Hibbert,Roy Hibbert,201579,IND,53429.0,890,-83.0,1791,1790,467,533,180,3581,83.0,147.0,27.0,50.0,23.0,31.0,64.0,143.0,19.0,54.0,1.0,2.0,,,1.0,1.0,1.0,2.0,,,,1.0,166.0,344.0,2.0,4.0,75.0,413.0,1900,31.0,63.0,,,16.0,78.0,39.0,74.0,1.0,2.0,31.0,112.0,170.0,162.0,6.0,,46.0,2.0,1.0,38.0,,47.0,17.0,64,14.0,3.0,26.0,4.0,17.0,145,17.0,74.0,1.0,25.0,90.0,15.0,130.0,92.0,222.0,17.0,10.0,9.0,1.0,31.0,4.0,15.0,40.0,4.0,16.0,9.0,71.0,7.0,20.0,79.0,118.0,,9.0,12.0,96.0,4.0,9.0,99.0,13.0,,47.0,,9.0,64.0,40.0,,24.0,64.0,34.0,112.0,467,9.0,8.0,0.5120481927710844,0.5944055944055944,1.0,0.5,,0.5,0.5,0.48255813953488375,0.49206349206349204,0.527027027027027,0.48563218390804597,0.49206349206349204,0.5328947368421053,0.5281329923273658,0.527027027027027,0.5894736842105263,0.011494252873563218,,0.11046511627906977,0.17006802721088435,0.08391608391608392,0.018518518518518517,,23.05389221556886,0.43661971830985913,0.30612244897959184,0.017241379310344827,0.13636363636363635,0.12151067323481117,0.12755102040816327,0.08808290155440414,0.13434579439252337,0.11346633416458853,0.21287128712871287,0.11392405063291139,0.05220883534136546,0.09815950920245399,0.13170731707317074,0.13855421686746988,0.1384083044982699,0.12751677852348994,0.1276595744680851,0.12142857142857143,0.53125,0.4224137931034483,0.564625850340136,0.680327868852459,0.6024096385542169,0.4109195402298851,0.44755244755244755,0.48854961832061067,0.34375,0.15517241379310345,0.35185185185185186,0.3584905660377358,0.6842105263157895,0.005747126436781609,0.5,0.5,1.0,0.005747126436781609,0.5,0.5,1.0,0.7936507936507936,0.54,0.14814814814814814,,,,,,,0.40789473684210525,0.7419354838709677,0.013157894736842105,1.0,0.013157894736842105,,0.4339080459770115,0.5,0.47920287356321845,0.5627196428571428,0.494320394736842,0.12303664921465969,0.12433862433862433,,0.18886198547215496,0.2711864406779661,6.706395348837208,24.675000000000004,0.26074818537130096,1.0,5.0,8.0,0.03333333333333333,,4.0,,,,,True,,
201946,1610612754,Tyler Hansbrough,Tyler Hansbrough,201946,IND,14486.0,241,-47.0,479,492,213,251,48,971,14.0,33.0,3.0,12.0,4.0,9.0,11.0,30.0,11.0,32.0,,1.0,,,,1.0,,1.0,,1.0,,1.0,36.0,95.0,,2.0,49.0,121.0,511,4.0,15.0,,1.0,6.0,14.0,13.0,29.0,,2.0,20.0,46.0,42.0,30.0,,,4.0,1.0,,14.0,,10.0,,10,,,6.0,,4.0,20,5.0,19.0,1.0,4.0,19.0,5.0,28.0,25.0,53.0,6.0,10.0,3.0,7.0,2.0,2.0,1.0,10.0,,1.0,2.0,12.0,,7.0,13.0,35.0,,3.0,4.0,43.0,5.0,4.0,61.0,3.0,,27.0,1.0,4.0,5.0,3.0,1.0,1.0,5.0,2.0,46.0,213,5.0,3.0,0.5833333333333334,0.6176470588235294,,,,,,0.37894736842105264,0.26666666666666666,0.4482758620689655,0.3711340206185567,0.25,0.41935483870967744,0.4801587301587302,0.35,0.5111111111111111,0.020618556701030927,,0.14736842105263157,0.24242424242424243,0.2,,,25.276752767527675,0.16666666666666666,0.23809523809523808,0.08333333333333333,0.13013698630136986,0.10734463276836158,0.06779661016949153,0.09259259259259259,0.11219512195121951,0.1038961038961039,0.2037037037037037,0.10416666666666667,0.04,0.06976744186046512,0.14634146341463414,0.075,0.15384615384615385,0.075,0.05263157894736842,0.13636363636363635,0.4,0.3402061855670103,0.42424242424242425,0.56,0.5714285714285714,0.30927835051546393,0.36666666666666664,0.4583333333333333,0.2727272727272727,0.32989690721649484,0.34375,0.34375,0.9090909090909091,0.010309278350515464,,,,0.010309278350515464,,,,0.75,0.25,,,,,0.0625,,,0.2903225806451613,0.4444444444444444,0.03225806451612903,,0.03225806451612903,,0.36082474226804123,,0.46616907216494846,0.5401464285714286,0.4388483870967742,0.22950819672131148,0.226890756302521,0.3333333333333333,0.11570247933884298,0.38016528925619836,9.243157894736841,24.5,0.44467640918580376,,,2.0,0.18181818181818182,,,,,,1.0,True,,
