EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,HeaveAttempts,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls Drawn,OffTwoPtRebounds,OffTwoPtReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFGM,PtsPutbacks,SelfOReb,Blocked3s,BlockedArc3,BlockedShortMidRange,OffensiveGoaltends,3SecondViolations,ShortMidRangePctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,LongMidRangePctBlocked,Technical Free Throw Trips,Defensive 3 Seconds Violations,PtsUnassisted3s,on,SecondChanceCorner3FGM,Fg3aBlocked,FTOffRebounds,3pt And 1 Free Throw Trips,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,Arc3PctBlocked
101110,1610612757,Martell Webster,Martell Webster,101110,POR,15574.0,260,-30,484,485,135.0,153,56.0,969,8.0,14.0,1.0,5.0,8.0,2.0,8.0,7.0,17.0,6.0,19.0,1.0,1.0,3.0,18.0,29.0,2.0,2.0,5.0,12.0,17.0,39.0,24.0,48.0,17.0,123.0,582,2.0,3.0,2.0,3.0,2.0,12.0,6.0,12.0,6.0,15.0,6.0,36.0,30.0,4.0,72.0,29.0,18.0,1.0,10.0,4.0,14.0,2.0,2.0,3.0,5.0,2.0,32.0,1.0,8.0,8.0,5.0,21.0,1.0,22.0,4.0,3.0,1.0,4.0,2.0,2.0,5.0,2.0,2.0,9.0,4.0,9.0,23.0,1.0,1.0,14.0,1.0,20.0,1.0,9.0,1.0,2.0,2.0,2.0,1.0,1.0,36.0,135.0,3.0,0.8823529411764706,0.8823529411764706,1.0,0.5,0.6666666666666666,0.4,0.5,0.4358974358974359,0.6666666666666666,0.5,0.6091954022988506,0.8333333333333334,0.5555555555555556,0.640625,0.8571428571428571,0.6206896551724138,0.5517241379310345,0.02564102564102564,0.07142857142857142,19.301470588235293,0.4444444444444444,0.22727272727272727,0.057971014492753624,0.13559322033898305,0.01694915254237288,0.08121827411167512,0.004807692307692308,0.02857142857142857,0.025,0.09523809523809523,0.05357142857142857,0.11363636363636363,0.2,0.5,0.16091954022988506,0.5714285714285714,0.6153846153846154,1.0,0.09195402298850575,0.25,0.25,0.5,0.19540229885057472,0.4117647058823529,0.4117647058823529,0.8571428571428571,0.21839080459770116,0.3157894736842105,0.3157894736842105,1.0,0.3333333333333333,0.6206896551724138,0.6206896551724138,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0,1.0,0.2962962962962963,0.625,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.4166666666666667,0.7126436781609196,0.6206896551724138,0.5258936046511627,0.4423166666666667,0.5358307692307692,0.10416666666666667,0.19148936170212766,0.02040816326530612,0.0975609756097561,0.2926829268292683,10.661538461538461,24.570833333333336,0.27892561983471076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
101143,1610612757,Travis Diener,Travis Diener,101143,POR,1443.0,24,-23,51,48,17.0,20,5.0,99,,,,,,1.0,1.0,,1.0,,,,,,,2.0,,,,,1.0,2.0,,2.0,1.0,3.0,64,,,,,,,1.0,1.0,,,1.0,3.0,,2.0,,2.0,,,2.0,,2.0,,,1.0,,1.0,4.0,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,,2.0,,,,,,,,,3.0,17.0,,,,,,,,,0.5,,1.0,0.25,,1.0,0.3,,0.75,0.5,,,9.09090909090909,,,,,,,,,,,,,,,,,,,0.25,1.0,1.0,,0.25,,,,,,,,0.5,,,,,,,,,,,,,,,0.5,,0.48777499999999996,,0.404,,,,,1.0,16.65,25.75,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201573,1610612757,Jerryd Bayless,Jerryd Bayless,201573,POR,13299.0,222,-48,411,428,127.0,149,52.0,839,10.0,30.0,1.0,5.0,11.0,1.0,7.0,14.0,37.0,,6.0,1.0,,3.0,4.0,11.0,3.0,3.0,1.0,2.0,25.0,74.0,4.0,17.0,31.0,93.0,491,1.0,6.0,3.0,4.0,4.0,15.0,7.0,20.0,1.0,5.0,14.0,31.0,14.0,36.0,12.0,10.0,4.0,9.0,33.0,9.0,42.0,3.0,6.0,11.0,6.0,16.0,93.0,,3.0,4.0,,7.0,,7.0,5.0,3.0,2.0,7.0,3.0,5.0,13.0,2.0,2.0,20.0,6.0,8.0,19.0,,4.0,31.0,,32.0,2.0,11.0,,,,,,,31.0,127.0,,0.28,0.28,1.0,0.23529411764705882,0.75,0.2,0.25,0.33783783783783783,0.16666666666666666,0.35,0.34065934065934067,0.55,0.34,0.4386792452830189,0.625,0.484375,0.18681318681318682,0.12162162162162163,0.3,26.582278481012658,0.35,,0.029850746268656716,0.0625,,0.038461538461538464,,,0.04878048780487805,0.02857142857142857,0.017241379310344827,0.08108108108108109,,,0.32967032967032966,0.3333333333333333,0.47619047619047616,0.2,0.07692307692307693,0.14285714285714285,0.14285714285714285,1.0,0.4065934065934066,0.3783783783783784,0.3783783783783784,0.2857142857142857,0.06593406593406594,,,,0.12087912087912088,0.36363636363636365,0.36363636363636365,1.0,0.1,0.1,0.3,1.0,1.0,0.44,0.45454545454545453,0.12,,0.08,0.5,0.5164835164835165,0.4,0.49346629213483145,0.4110642857142857,0.5153083333333334,0.11,0.13253012048192772,,0.16129032258064516,0.3333333333333333,10.536486486486485,26.21764705882353,0.30900243309002434,6.0,4.0,1.0,2.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,3064.0,51,-12,103,105,36.0,48,8.0,208,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,3.0,,1.0,,,,1.0,3.0,,,,1.0,4.0,5.0,1.0,4.0,,11.0,118,,,,,,,1.0,1.0,,1.0,,2.0,8.0,,3.0,3.0,1.0,,2.0,2.0,4.0,2.0,,1.0,,1.0,10.0,,4.0,4.0,3.0,11.0,1.0,12.0,1.0,,1.0,3.0,,2.0,1.0,,1.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,,2.0,,1.0,,,,,,1.0,2.0,36.0,,1.0,1.0,1.0,0.25,,,0.25,0.8,,1.0,0.6111111111111112,,0.5,0.55,,0.3333333333333333,0.4444444444444444,,,12.612612612612612,0.75,0.75,0.14285714285714285,0.3333333333333333,,0.2,0.024390243902439025,,0.1,,0.3,0.125,0.75,,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.1111111111111111,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.5,1.0,,,0.5,,0.5555555555555556,0.3333333333333333,0.4945611111111112,,0.5909,0.1,0.16666666666666666,,,0.18181818181818182,12.38,24.875000000000004,0.34951456310679613,,,,,,,1.0,1.0,0.03333333333333333,0.05555555555555555,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201965,1610612757,Jeff Ayres,Jeff Ayres,201965,POR,24302.0,405,-59,746,758,216.0,280,88.0,1504,29.0,38.0,13.0,3.0,4.0,8.0,18.0,6.0,9.0,,,,,,,,,,,,43.0,65.0,,,18.0,104.0,883,10.0,13.0,,,8.0,28.0,6.0,10.0,,,9.0,21.0,68.0,18.0,,,,6.0,,1.0,1.0,1.0,,,,,3.0,5.0,13.0,51.0,9.0,73.0,25.0,98.0,7.0,4.0,3.0,2.0,,,10.0,1.0,2.0,12.0,3.0,40.0,76.0,7.0,6.0,25.0,4.0,20.0,2.0,10.0,,15.0,12.0,16.0,7.0,5.0,21.0,216.0,10.0,0.7906976744186046,0.9444444444444444,,,,,,0.6615384615384615,0.7692307692307693,0.6,0.6615384615384615,0.7692307692307693,0.6,0.7027027027027027,0.8235294117647058,0.7,,0.09230769230769231,0.10526315789473684,10.165484633569738,0.16666666666666666,0.2903225806451613,0.21888412017167383,0.15294117647058825,0.056818181818181816,0.20125786163522014,0.07462686567164178,0.0625,0.2236842105263158,0.2,0.22826086956521738,0.171875,0.09523809523809523,0.4375,0.5846153846153846,0.7631578947368421,0.8529411764705882,0.7241379310344828,0.27692307692307694,0.4444444444444444,0.5,1.0,0.13846153846153847,0.6666666666666666,0.6666666666666666,0.8333333333333334,,,,,,,,,1.0,,,,,0.4,0.75,,,,,0.5846153846153846,,0.5118753846153846,0.5655,0.49707,0.136986301369863,0.136986301369863,,0.2692307692307692,0.20192307692307693,4.9,,0.289544235924933,1.0,1.0,,,,2.0,7.0,20.0,0.08097165991902834,0.09090909090909091,10.0,14.0,1.0,1.0,1.0,3.0,1.0,1.0,0.1111111111111111,0.043478260869565216,0.10526315789473684,0.05,0.0625,0.7692307692307693,0.2,,,,,True,,,,,,,,,,,,
201967,1610612757,Dante Cunningham,Dante Cunningham,201967,POR,6454.0,108,-47,209,211,66.0,91,28.0,420,3.0,6.0,2.0,1.0,2.0,1.0,1.0,13.0,27.0,,,,,,,,,,,,17.0,34.0,,,6.0,40.0,246,3.0,4.0,,,1.0,7.0,3.0,10.0,,,3.0,9.0,30.0,4.0,,,,2.0,3.0,1.0,4.0,1.0,,2.0,,1.0,9.0,5.0,5.0,12.0,,17.0,9.0,26.0,2.0,1.0,1.0,2.0,,,1.0,,2.0,3.0,1.0,8.0,13.0,,,6.0,1.0,10.0,,3.0,,2.0,1.0,2.0,1.0,1.0,9.0,66.0,1.0,0.8823529411764706,0.9375,,,,,,0.5,0.75,0.3,0.5,0.75,0.3,0.5128205128205128,0.7,0.375,,0.058823529411764705,0.16666666666666666,17.72151898734177,0.6666666666666666,,0.2033898305084746,0.23809523809523808,0.2,0.2125,0.08823529411764706,0.2,0.10526315789473684,0.1875,0.2916666666666667,0.2631578947368421,,0.5,0.17647058823529413,0.5,0.6,0.6666666666666666,0.029411764705882353,1.0,1.0,1.0,0.7941176470588235,0.48148148148148145,0.5,0.9230769230769231,,,,,,,,,0.5,,,,,0.2,0.5,,,,,0.17647058823529413,,0.42937647058823525,0.472325,0.42767,0.08108108108108109,0.08108108108108109,,0.175,0.225,14.370588235294118,,0.3157894736842105,2.0,2.0,,,1.0,1.0,,4.0,0.05194805194805195,,1.0,2.0,,,,1.0,,,,0.14285714285714285,0.07692307692307693,0.2,,0.5,,0.037037037037037035,,,,True,,,,,,,,,,,,
101183,1610612757,Shavlik Randolph,Shavlik Randolph,101183,POR,222.0,4,5,8,8,,2,2.0,16,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,2.0,,,2.0,4.0,3,,,,,,,,,,,,,2.0,,,,,,1.0,,1.0,,,1.0,,,2.0,,,1.0,,1.0,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,1.0,,2.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,0.5,,,0.5,,,0.6666666666666666,,,,,,40.0,1.0,,0.25,,,0.25,,,,1.0,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5390999999999999,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201988,1610612757,Patty Mills,Patty Mills,201988,POR,1941.0,32,-16,72,72,47.0,48,11.0,144,2.0,5.0,,2.0,4.0,2.0,2.0,3.0,10.0,,,,,,2.0,4.0,,,,2.0,7.0,17.0,2.0,4.0,4.0,24.0,93,3.0,3.0,,,,6.0,7.0,12.0,,2.0,4.0,18.0,4.0,10.0,6.0,4.0,2.0,,3.0,1.0,4.0,1.0,,3.0,,,9.0,,1.0,,,1.0,1.0,2.0,,,,3.0,,,1.0,,3.0,4.0,2.0,,5.0,,,4.0,,7.0,,1.0,,,,,,,18.0,47.0,4.0,0.2857142857142857,0.2857142857142857,1.0,0.5,,,0.5,0.4117647058823529,1.0,0.5833333333333334,0.47619047619047616,1.0,0.5,0.4791666666666667,1.0,0.5,0.19047619047619047,,,34.146341463414636,0.75,,,0.16666666666666666,,0.05,0.03225806451612903,,,,,0.25,,,0.23809523809523808,0.4,0.4,,0.09523809523809523,1.0,1.0,,0.47619047619047616,0.3,0.3,0.6666666666666666,,,,,0.19047619047619047,0.5,0.5,1.0,,,,,,0.2857142857142857,0.5,,,0.14285714285714285,,0.42857142857142855,0.5,0.46725714285714276,0.37356666666666666,0.4680785714285714,0.045454545454545456,0.05555555555555555,,0.25,0.75,12.411764705882355,25.225,0.6527777777777778,2.0,2.0,,1.0,,,1.0,1.0,0.05263157894736842,,,,1.0,,,,,,,0.125,,,0.08333333333333333,,,,1.0,,,True,,,,,,,,,,,,
1889,1610612757,Andre Miller,Andre Miller,1889,POR,11737.0,196,-13,344,352,95.0,128,41.0,696,14.0,21.0,3.0,3.0,3.0,9.0,17.0,13.0,27.0,,1.0,,,1.0,,,,,,,36.0,65.0,,1.0,18.0,90.0,411,7.0,10.0,,,4.0,18.0,10.0,13.0,,1.0,4.0,24.0,8.0,64.0,,,,5.0,33.0,12.0,45.0,8.0,4.0,12.0,4.0,17.0,102.0,4.0,1.0,14.0,,15.0,11.0,26.0,6.0,4.0,2.0,8.0,1.0,7.0,7.0,1.0,1.0,15.0,7.0,5.0,12.0,1.0,1.0,17.0,,25.0,2.0,9.0,,,,,,,24.0,95.0,2.0,0.1111111111111111,0.11764705882352941,,,,,,0.5538461538461539,0.7,0.7692307692307693,0.5454545454545454,0.7,0.7142857142857143,0.5666666666666667,0.6923076923076923,0.75,0.015151515151515152,0.07692307692307693,0.14285714285714285,23.017902813299234,0.5333333333333333,,0.13333333333333333,0.023255813953488372,0.11428571428571428,0.10135135135135136,0.0738255033557047,0.058823529411764705,0.09375,0.09375,0.1951219512195122,0.029411764705882353,,,0.3181818181818182,0.6666666666666666,0.7777777777777778,0.21428571428571427,0.25757575757575757,0.5294117647058824,0.5625,0.1111111111111111,0.4090909090909091,0.48148148148148145,0.5,,0.015151515151515152,,,,,,,,0.3,,,,,0.21428571428571427,1.0,0.07142857142857142,,,,0.3333333333333333,,0.46575075757575757,0.4453125,0.45565357142857144,0.1232876712328767,0.125,,0.2,0.26666666666666666,10.026153846153848,23.0,0.2761627906976744,2.0,2.0,,1.0,3.0,,1.0,7.0,0.06140350877192982,0.058823529411764705,3.0,4.0,1.0,,,,,,0.058823529411764705,0.037037037037037035,0.08333333333333333,0.16666666666666666,0.04,1.0,,0.037037037037037035,5.0,1.0,,True,,,,,,,,,,,,
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,11567.0,193,-11,344,349,117.0,130,40.0,693,16.0,27.0,7.0,4.0,6.0,16.0,28.0,14.0,32.0,,,,,,,2.0,,,,1.0,46.0,87.0,,2.0,13.0,105.0,418,4.0,10.0,,,1.0,9.0,13.0,22.0,,1.0,5.0,31.0,58.0,34.0,,1.0,,2.0,5.0,4.0,9.0,4.0,,2.0,,3.0,22.0,4.0,9.0,18.0,4.0,31.0,17.0,48.0,5.0,3.0,2.0,6.0,,2.0,4.0,,4.0,10.0,3.0,8.0,12.0,,2.0,14.0,1.0,17.0,3.0,9.0,,4.0,2.0,4.0,1.0,,31.0,117.0,,0.6304347826086957,0.6744186046511628,,,,,,0.5287356321839081,0.4,0.5909090909090909,0.5168539325842697,0.4,0.5652173913043478,0.546875,0.375,0.5961538461538461,0.02247191011235955,0.022988505747126436,0.037037037037037035,27.040816326530614,0.6,0.3076923076923077,0.1651376146788991,0.21428571428571427,0.10256410256410256,0.17880794701986755,0.11805555555555555,0.09090909090909091,0.14285714285714285,0.2894736842105263,0.06976744186046512,0.2,0.25,0.25,0.30337078651685395,0.5925925925925926,0.6153846153846154,0.5625,0.3146067415730337,0.5714285714285714,0.5714285714285714,0.5,0.3595505617977528,0.4375,0.45161290322580644,0.8571428571428571,,,,,0.02247191011235955,,,,0.7,,,,,0.2608695652173913,0.6666666666666666,,,0.043478260869565216,,0.3258426966292135,,0.46153977272727287,0.525925,0.46553478260869563,0.09473684210526316,0.0967741935483871,,0.08571428571428572,0.29523809523809524,10.003448275862068,45.699999999999996,0.34011627906976744,1.0,1.0,1.0,,,1.0,1.0,13.0,0.12380952380952381,0.10416666666666667,3.0,6.0,4.0,,,2.0,,1.0,,0.16666666666666666,0.1111111111111111,0.11764705882352941,0.1,0.42857142857142855,,0.03125,,1.0,,True,,,,,,,,,,,,
