EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,FTOffRebounds,Offensive Fouls Drawn,3SecondViolations,FG3APct,OffFTReboundPct,Arc3Frequency,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,PtsUnassisted3s,Technical Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Arc3PctBlocked,BlockedCorner3,on,Corner3PctBlocked
101138,1610612753,Brandon Bass,Brandon Bass,101138,ORL,24119.0,402,11,762,762,234,214,91,1524,33,49,8.0,16.0,9,11,21,42,23.0,51,77,142,30,184,817,11.0,25,9.0,31.0,19,36,11,49,70,84,14.0,10.0,8,2,10,1,1.0,3,2.0,3.0,22,15,23.0,10,34,1.0,45,38,83,4.0,7,6.0,1.0,7,2.0,4,14,1.0,3.0,4.0,21,2.0,5,17,41,3.0,4,28,3.0,35,5.0,17,3.0,16.0,1.0,1.0,9.0,3.0,4.0,17.0,13.0,1.0,1.0,2.0,49,234,5,2.0,0.45454545454545453,0.5,0.5422535211267606,0.44,0.5277777777777778,0.5422535211267606,0.44,0.5277777777777778,0.5859872611464968,0.5344827586206896,0.5833333333333334,0.07042253521126761,0.10204081632653061,0.07142857142857142,0.0392156862745098,20.436280137772673,0.3333333333333333,0.05,0.11486486486486487,0.09663865546218488,0.14925373134328357,0.1282051282051282,0.12121212121212122,0.10704225352112676,0.18666666666666668,0.047619047619047616,0.06,0.11764705882352941,0.15625,0.09473684210526316,0.0963855421686747,0.1440677966101695,0.15217391304347827,0.14285714285714285,0.07272727272727272,0.7647058823529411,0.34507042253521125,0.673469387755102,0.75,0.42424242424242425,0.29577464788732394,0.5,0.5384615384615384,0.3333333333333333,0.3591549295774648,0.45098039215686275,0.46938775510204084,0.6086956521739131,0.64,0.5,0.3055555555555556,0.8181818181818182,0.34507042253521125,0.4620591549295775,0.5225947368421051,0.4552805555555557,0.11038961038961038,0.11038961038961038,0.16847826086956522,0.266304347826087,9.040140845070422,0.30708661417322836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101162,1610612753,Marcin Gortat,Marcin Gortat,101162,ORL,41965.0,699,5,1351,1352,352,348,155,2703,56,86,8.0,16.0,13,18,24,54,2.0,8,82,148,28,192,1434,14.0,27,1.0,29.0,22,36,5,49,134,30,18.0,11.0,8,5,13,4,1.0,3,,5.0,31,21,38.0,34,108,26.0,168,61,229,4.0,9,5.0,4.0,16,2.0,6,19,1.0,10.0,2.0,35,3.0,10,60,99,8.0,8,48,10.0,45,5.0,22,3.0,44.0,,,37.0,1.0,6.0,44.0,22.0,1.0,,2.0,49,352,3,3.0,0.8170731707317073,0.9178082191780822,0.5540540540540541,0.5185185185185185,0.6111111111111112,0.543046357615894,0.5185185185185185,0.5789473684210527,0.5614035087719298,0.5178571428571429,0.5833333333333334,0.07432432432432433,0.10465116279069768,0.037037037037037035,,13.446475195822455,0.45714285714285713,0.5098039215686274,0.20532319391634982,0.10242587601078167,0.23943661971830985,0.07692307692307693,0.2125748502994012,0.09161490683229814,0.128,0.05263157894736842,0.11258278145695365,0.07142857142857142,0.09523809523809523,0.17073170731707318,0.2625,0.18811881188118812,0.25925925925925924,0.17647058823529413,0.07142857142857142,0.5,0.5695364238410596,0.6511627906976745,0.7272727272727273,0.8214285714285714,0.3576158940397351,0.4444444444444444,0.46153846153846156,0.7916666666666666,0.052980132450331126,0.25,0.25,1.0,0.5925925925925926,0.5,0.47368421052631576,0.7222222222222222,0.5894039735099338,0.5138850993377484,0.5345136363636364,0.4943210526315789,0.13095238095238096,0.13333333333333333,0.15104166666666666,0.2552083333333333,3.9804054054054054,0.26054774241302736,3.0,2.0,3.0,2.0,3.0,2.0,6.0,5.0,0.019867549668874173,0.06060606060606061,0.019867549668874173,0.125,0.05263157894736842,25.366666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1533,1610612753,Anthony Johnson,Anthony Johnson,1533,ORL,16185.0,270,23,521,523,208,137,64,1044,8,16,1.0,1.0,2,6,8,18,11.0,18,27,52,16,94,562,3.0,3,,9.0,8,21,7,26,10,44,,1.0,23,17,40,9,8.0,10,4.0,9.0,97,2,2.0,13,9,1.0,23,4,27,,10,6.0,4.0,10,2.0,8,7,2.0,2.0,,17,,6,9,24,1.0,3,19,1.0,16,2.0,7,2.0,1.0,,,1.0,,,1.0,1.0,,,1.0,26,208,3,2.0,0.18518518518518517,0.18518518518518517,0.5192307692307693,1.0,0.38095238095238093,0.5064935064935064,0.6428571428571429,0.35185185185185186,0.5595238095238095,0.6428571428571429,0.43333333333333335,0.019230769230769232,0.0625,,,17.089678510998308,0.5882352941176471,0.07692307692307693,0.04891304347826087,0.015384615384615385,0.19402985074626866,0.02197802197802198,0.08764940239043825,0.01809954751131222,0.022222222222222223,,0.02040816326530612,0.014925373134328358,0.041666666666666664,0.02564102564102564,0.017543859649122806,0.07954545454545454,0.16,0.29411764705882354,,1.0,0.2077922077922078,0.5,0.5333333333333333,0.25,0.23376623376623376,0.4444444444444444,0.4444444444444444,0.125,0.23376623376623376,0.6111111111111112,0.6111111111111112,0.18181818181818182,0.14285714285714285,1.0,0.2222222222222222,0.3333333333333333,0.5324675324675324,0.47929605263157893,0.5207,0.4692288461538462,0.08536585365853659,0.12280701754385964,0.09574468085106383,0.2765957446808511,8.971153846153847,0.39923224568138194,17.0,5.0,25.0,6.0,16.0,,2.0,,0.3246753246753247,,0.22077922077922077,,0.18518518518518517,25.496,4.0,8.0,1.0,1.0,4.0,1.0,4.0,8.0,1.0,4.0,1.0,24.0,1.0,4.0,1.0,0.32,0.25,0.16666666666666666,0.3333333333333333,0.1038961038961039,0.5,0.5,1.0,0.23529411764705882,0.23529411764705882,1.0,0.5714285714285714,0.25,1.0,0.037037037037037035,1.0,0.25,,,,,,,,,,,,,,,,,,,True,
1713,1610612753,Vince Carter,Vince Carter,1713,ORL,20812.0,347,60,675,659,310,219,82,1334,16,33,2.0,4.0,8,15,16,33,19.0,43,51,109,51,207,680,3.0,8,3.0,12.0,25,47,25,96,20,82,2.0,6.0,13,20,33,12,8.0,6,5.0,2.0,86,3,2.0,10,33,4.0,47,5,52,2.0,8,5.0,3.0,12,1.0,4,8,1.0,8.0,3.0,20,2.0,9,20,42,,3,43,,57,2.0,22,5.0,2.0,,,2.0,,,2.0,1.0,,,1.0,96,310,10,4.0,0.19607843137254902,0.2,0.46788990825688076,0.375,0.5319148936170213,0.46987951807228917,0.375,0.4863013698630137,0.5314136125654451,0.42857142857142855,0.5406976744186046,0.05504587155963303,0.12121212121212122,0.030303030303030304,0.023255813953488372,27.509778357235984,0.6,0.23529411764705882,0.13414634146341464,0.011627906976744186,0.13333333333333333,0.02142857142857143,0.13395638629283488,0.016025641025641024,0.01694915254237288,,0.016666666666666666,0.009900990099009901,0.05128205128205128,0.12162162162162163,0.16393442622950818,0.12612612612612611,0.1016949152542373,0.25,0.022727272727272728,0.5,0.19879518072289157,0.48484848484848486,0.5517241379310345,0.125,0.19879518072289157,0.48484848484848486,0.5,0.125,0.25903614457831325,0.4418604651162791,0.4523809523809524,0.3157894736842105,0.3333333333333333,0.5,0.2054794520547945,0.5333333333333333,0.5421686746987951,0.461410843373494,0.43023333333333336,0.43675342465753425,0.11827956989247312,0.17054263565891473,0.057971014492753624,0.463768115942029,10.518348623853209,0.45925925925925926,44.0,20.0,57.0,26.0,44.0,,1.0,,0.3433734939759036,,0.26506024096385544,,0.273972602739726,25.3,2.0,13.0,1.0,6.0,16.0,,1.0,18.0,1.0,4.0,7.0,48.0,,16.0,0.8888888888888888,0.3157894736842105,0.25,0.2692307692307692,0.3157894736842105,0.0783132530120482,0.15384615384615385,0.15384615384615385,1.0,0.36363636363636365,0.36363636363636365,0.875,0.08333333333333333,,,0.0821917808219178,0.16666666666666666,0.36363636363636365,1.0,3.0,6.0,6.0,5.0,0.25,0.3333333333333333,1.0,0.3,,,,,,,,,,True,
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,108483.0,1808,179,3476,3458,1229,931,396,6934,54,91,5.0,7.0,16,23,14,26,64.0,162,132,279,191,788,3679,12.0,23,17.0,86.0,40,74,97,282,124,140,4.0,15.0,82,76,158,46,30.0,50,18.0,14.0,392,6,10.0,25,106,7.0,138,17,155,2.0,28,20.0,8.0,33,8.0,22,30,4.0,11.0,9.0,63,5.0,19,57,118,4.0,7,179,5.0,222,11.0,69,19.0,4.0,,,2.0,,2.0,4.0,3.0,,,,282,1229,10,20.0,0.4696969696969697,0.47692307692307695,0.4731182795698925,0.5217391304347826,0.5405405405405406,0.5397830018083183,0.6509433962264151,0.5606060606060606,0.5985915492957746,0.6967213114754098,0.6408450704225352,0.053763440860215055,0.13186813186813187,0.038461538461538464,0.012345679012345678,17.84443314692425,0.5238095238095238,0.06666666666666667,0.08153846153846153,0.011337868480725623,0.06775067750677506,0.00909090909090909,0.07849011384062313,0.010376134889753566,0.009771986970684038,0.01568627450980392,0.009375,0.012024048096192385,,0.07672634271099744,0.057065217391304345,0.10166358595194085,0.0528169014084507,0.11764705882352941,0.006825938566552901,0.75,0.16455696202531644,0.5934065934065934,0.6835443037974683,0.5185185185185185,0.04701627486437613,0.5384615384615384,0.56,0.35714285714285715,0.29294755877034356,0.3950617283950617,0.4,0.453125,0.1320754716981132,0.7142857142857143,0.1393939393939394,0.6956521739130435,0.6600361663652803,0.5098254068716094,0.4714734375,0.5085984848484848,0.12903225806451613,0.20474777448071216,0.10913705583756345,0.35786802030456855,11.849462365591396,0.35356731875719216,213.0,72.0,274.0,91.0,213.0,1.0,26.0,,0.49547920433996384,0.006535947712418301,0.38517179023508136,0.2,0.43636363636363634,25.134306569343067,34.0,61.0,12.0,19.0,77.0,7.0,18.0,111.0,15.0,30.0,35.0,270.0,,77.0,0.8108108108108109,0.4051094890510949,0.5,0.38461538461538464,0.4051094890510949,0.11030741410488246,0.5573770491803278,0.5573770491803278,0.9117647058823529,0.3615023474178404,0.3615023474178404,0.7662337662337663,0.33962264150943394,0.3888888888888889,1.0,0.11515151515151516,0.631578947368421,0.3615023474178404,8.0,12.0,23.0,63.0,28.0,0.22641509433962265,0.6666666666666666,0.875,0.3194444444444444,1.0,2.0,11.0,0.038869257950530034,,,,,,True,
1715,1610612753,Jason Williams,Jason Williams,1715,ORL,56975.0,950,143,1812,1799,479,402,207,3611,25,45,,1.0,8,13,7,13,24.0,54,56,112,8,261,1922,2.0,4,,7.0,12,26,6,54,12,100,,5.0,112,68,180,46,22.0,73,12.0,27.0,428,2,2.0,16,44,1.0,61,4,65,1.0,31,21.0,10.0,35,11.0,25,22,4.0,10.0,2.0,57,2.0,21,15,37,1.0,3,19,,11,,1,4.0,3.0,,,2.0,1.0,,3.0,2.0,,,,54,479,2,4.0,0.10714285714285714,0.10714285714285714,0.5,0.5,0.46153846153846156,0.5227272727272727,0.3181818181818182,0.4528301886792453,0.52834008097166,0.3181818181818182,0.47368421052631576,0.044642857142857144,0.1111111111111111,,,14.793187347931873,0.6140350877192983,0.017543859649122806,0.06060606060606061,0.0044742729306487695,0.09248554913294797,0.005847953216374269,0.06674082313681869,0.005069708491761723,0.012738853503184714,,,0.007692307692307693,,0.05555555555555555,0.03225806451612903,0.08727272727272728,0.11363636363636363,0.024390243902439025,0.008,0.6666666666666666,0.1859504132231405,0.5555555555555556,0.625,0.12,0.05371900826446281,0.5384615384615384,0.5384615384615384,0.14285714285714285,0.2231404958677686,0.4444444444444444,0.4444444444444444,0.08333333333333333,0.09090909090909091,,0.24528301886792453,0.6153846153846154,0.7231404958677686,0.5155945606694561,0.49494999999999995,0.5017710000000001,0.00411522633744856,0.008849557522123894,0.02681992337164751,0.20689655172413793,10.387499999999998,0.2643487858719647,110.0,24.0,130.0,27.0,107.0,,1.0,,0.5371900826446281,,0.45454545454545453,,0.4528301886792453,26.15076923076923,6.0,20.0,1.0,3.0,41.0,1.0,6.0,47.0,1.0,7.0,8.0,78.0,3.0,41.0,0.5531914893617021,0.36153846153846153,0.14285714285714285,0.2962962962962963,0.3700787401574803,0.08264462809917356,0.3,0.3,0.8333333333333334,0.37272727272727274,0.37272727272727274,0.5121951219512195,0.5454545454545454,0.16666666666666666,1.0,0.05660377358490566,0.3333333333333333,0.38317757009345793,,1.0,7.0,63.0,1.0,0.09090909090909091,,,0.2916666666666667,,,,,,,,,,True,
201583,1610612753,Ryan Anderson,Ryan Anderson,201583,ORL,40816.0,680,112,1297,1297,330,244,169,2594,55,94,25.0,42.0,18,28,3,13,12.0,28,70,135,55,366,1376,26.0,46,15.0,91.0,21,40,13,91,62,78,42.0,15.0,15,9,24,6,3.0,10,3.0,2.0,57,16,37.0,16,78,9.0,103,57,160,8.0,17,14.0,3.0,15,8.0,8,25,3.0,7.0,2.0,40,3.0,11,29,64,4.0,6,49,4.0,65,8.0,30,5.0,12.0,1.0,1.0,9.0,3.0,,13.0,7.0,1.0,,,91,330,3,1.0,0.44285714285714284,0.6326530612244898,0.5185185185185185,0.5652173913043478,0.525,0.5218120805369127,0.6229508196721312,0.5342465753424658,0.5613496932515337,0.6791044776119403,0.56875,0.1111111111111111,0.13829787234042554,0.15384615384615385,,24.46524064171123,0.375,0.19148936170212766,0.16049382716049382,0.11746031746031746,0.11347517730496454,0.05653710247349823,0.14992025518341306,0.08862876254180602,0.1693548387096774,0.1794871794871795,0.017699115044247787,0.045454545454545456,0.09523809523809523,0.1118421052631579,0.24,0.14832535885167464,0.10619469026548672,0.14285714285714285,0.05228758169934641,0.5384615384615384,0.31543624161073824,0.5851063829787234,0.6790123456790124,0.43636363636363634,0.0436241610738255,0.23076923076923078,0.2727272727272727,0.3333333333333333,0.09395973154362416,0.42857142857142855,0.42857142857142855,0.5,0.6885245901639344,0.5952380952380952,0.3835616438356164,0.6428571428571429,0.8624161073825504,0.5452808724832214,0.5473130952380952,0.5319301369863013,0.09657320872274143,0.1910828025477707,0.24863387978142076,0.24863387978142076,4.684444444444445,0.2544333076329992,128.0,27.0,163.0,33.0,128.0,4.0,4.0,,0.5469798657718121,0.11428571428571428,0.42953020134228187,0.12,0.3698630136986301,25.08957055214724,15.0,35.0,3.0,6.0,42.0,5.0,9.0,57.0,8.0,15.0,12.0,159.0,,42.0,0.9298245614035088,0.3496932515337423,0.5333333333333333,0.36363636363636365,0.3496932515337423,0.1174496644295302,0.42857142857142855,0.42857142857142855,0.9333333333333333,0.328125,0.33070866141732286,0.9285714285714286,0.14754098360655737,0.5555555555555556,0.8,0.0821917808219178,0.5,0.328125,3.0,6.0,9.0,12.0,,0.09836065573770492,0.5,1.0,0.3333333333333333,5.0,,1.0,0.006097560975609756,1.0,1.0,0.006134969325153374,0.0078125,,True,
2440,1610612753,Matt Barnes,Matt Barnes,2440,ORL,43530.0,726,87,1396,1394,498,413,159,2790,47,81,11.0,19.0,17,29,4,16,7.0,19,58,116,43,216,1508,12.0,24,15.0,39.0,22,43,21,83,74,42,18.0,14.0,31,21,52,12,9.0,19,6.0,6.0,125,11,22.0,23,99,13.0,135,36,171,2.0,24,17.0,7.0,24,9.0,18,19,4.0,6.0,2.0,43,1.0,16,29,72,5.0,4,43,6.0,58,5.0,23,7.0,13.0,,,6.0,,7.0,13.0,5.0,,,1.0,83,498,16,6.0,0.6379310344827587,0.7551020408163265,0.5,0.5,0.5116279069767442,0.4576719576719577,0.375,0.4492753623188406,0.5023255813953489,0.5,0.5,0.1206896551724138,0.1111111111111111,0.1875,0.10526315789473684,16.26733921815889,0.5581395348837209,0.3023255813953488,0.1944990176817289,0.06395348837209303,0.1597222222222222,0.04435483870967742,0.18683001531393567,0.05574324324324324,0.04878048780487805,0.10909090909090909,0.036036036036036036,0.04864864864864865,0.031746031746031744,0.14728682170542637,0.14893617021276595,0.24686192468619247,0.1308411214953271,0.24324324324324326,0.02197802197802198,0.38461538461538464,0.42857142857142855,0.5802469135802469,0.6527777777777778,0.6595744680851063,0.08465608465608465,0.25,0.3076923076923077,,0.10052910052910052,0.3684210526315789,0.4117647058823529,0.8571428571428571,0.59375,0.5789473684210527,0.42028985507246375,0.5862068965517241,0.8148148148148148,0.5474131016042781,0.5479791666666668,0.5225350746268657,0.11538461538461539,0.17164179104477612,0.18055555555555555,0.38425925925925924,4.287931034482759,0.35673352435530087,42.0,17.0,73.0,26.0,40.0,3.0,2.0,,0.3862433862433862,0.038461538461538464,0.2222222222222222,0.18181818181818182,0.2463768115942029,25.557534246575344,10.0,31.0,2.0,9.0,9.0,,3.0,19.0,,8.0,6.0,54.0,2.0,9.0,0.9473684210526315,0.2602739726027397,,0.23076923076923078,0.2676056338028169,0.164021164021164,0.3225806451612903,0.3225806451612903,0.9,0.21428571428571427,0.21428571428571427,1.0,0.09375,,,0.13043478260869565,0.2222222222222222,0.225,,5.0,4.0,3.0,,0.15625,,,0.23529411764705882,,,1.0,0.013513513513513514,,,,,,True,
2554,1610612753,Mickael Pietrus,Mickael Pietrus,2554,ORL,45457.0,758,37,1457,1453,427,348,155,2910,34,54,3.0,4.0,8,15,3,7,24.0,63,61,124,43,336,1527,4.0,9,1.0,15.0,19,36,12,89,64,58,8.0,5.0,11,14,25,12,2.0,8,3.0,,64,8,8.0,26,51,5.0,82,18,100,3.0,30,23.0,7.0,14,3.0,10,20,5.0,4.0,6.0,34,6.0,8,26,58,6.0,3,58,3.0,62,7.0,26,4.0,12.0,1.0,,10.0,1.0,1.0,13.0,8.0,,,,89,427,2,4.0,0.5245901639344263,0.5614035087719298,0.49193548387096775,0.4444444444444444,0.5277777777777778,0.540590405904059,0.35,0.5273972602739726,0.5656565656565656,0.35714285714285715,0.536144578313253,0.04032258064516129,0.05555555555555555,0.2857142857142857,,20.28186274509804,0.4117647058823529,0.11363636363636363,0.08963093145869948,0.021447721179624665,0.16883116883116883,0.027874564459930314,0.10650069156293222,0.024242424242424242,0.03125,,0.025806451612903226,0.02242152466367713,0.046875,0.04712041884816754,0.12048192771084337,0.10377358490566038,0.19008264462809918,0.09090909090909091,0.020689655172413793,0.6153846153846154,0.1992619926199262,0.6296296296296297,0.6666666666666666,0.5,0.025830258302583026,0.42857142857142855,0.6,0.3333333333333333,0.23247232472324722,0.38095238095238093,0.38095238095238093,0.5833333333333334,0.2,0.75,0.2054794520547945,0.5333333333333333,0.7416974169741697,0.5332402985074628,0.5189607142857142,0.5150721428571428,0.09897610921501707,0.18181818181818182,0.044642857142857144,0.2648809523809524,10.381451612903225,0.2930679478380233,88.0,21.0,147.0,37.0,85.0,2.0,10.0,,0.5424354243542435,0.03636363636363636,0.3247232472324723,,0.2876712328767123,25.467346938775513,24.0,59.0,5.0,16.0,33.0,2.0,6.0,57.0,2.0,11.0,13.0,141.0,3.0,33.0,0.8245614035087719,0.3877551020408163,0.18181818181818182,0.35135135135135137,0.3958333333333333,0.2177121771217712,0.4067796610169492,0.4067796610169492,0.9583333333333334,0.375,0.375,0.7272727272727273,0.3,0.3333333333333333,1.0,0.2191780821917808,0.3125,0.38823529411764707,,5.0,8.0,30.0,,0.25,,,0.38095238095238093,3.0,,3.0,0.02,,,,,1.0,True,
2749,1610612753,Jameer Nelson,Jameer Nelson,2749,ORL,35660.0,594,23,1152,1146,551,389,123,2298,36,63,2.0,3.0,18,30,14,40,25.0,63,75,166,44,260,1205,5.0,9,5.0,18.0,37,75,32,136,12,138,,15.0,55,44,99,30,14.0,36,6.0,13.0,242,3,6.0,13,41,2.0,56,9,65,4.0,16,7.0,9.0,31,5.0,18,17,1.0,13.0,4.0,48,,24,20,55,1.0,5,53,1.0,48,6.0,11,13.0,,,,,,,,,,,,136,551,13,12.0,0.08,0.08,0.45180722891566266,0.5555555555555556,0.49333333333333335,0.45569620253164556,0.40625,0.46846846846846846,0.50390625,0.5,0.5354330708661418,0.09036144578313253,0.1746031746031746,0.075,0.015873015873015872,23.397683397683398,0.6458333333333334,0.05555555555555555,0.10379746835443038,0.019672131147540985,0.10236220472440945,0.013513513513513514,0.10344827586206896,0.017077798861480076,0.019230769230769232,0.02727272727272727,0.01098901098901099,0.0058823529411764705,0.038461538461538464,0.09166666666666666,0.061855670103092786,0.1348314606741573,0.10891089108910891,0.07692307692307693,0.03305785123966942,,0.26582278481012656,0.5714285714285714,0.6923076923076923,0.1111111111111111,0.16877637130801687,0.35,0.3783783783783784,,0.26582278481012656,0.3968253968253968,0.4032258064516129,0.08,0.1875,0.6666666666666666,0.2702702702702703,0.6,0.5654008438818565,0.4953411016949152,0.48795000000000005,0.4915154545454546,0.053497942386831275,0.06432748538011696,0.06923076923076923,0.5230769230769231,9.606024096385541,0.4782986111111111,65.0,32.0,71.0,36.0,65.0,,6.0,,0.29957805907172996,,0.2742616033755274,,0.2882882882882883,25.43380281690141,2.0,6.0,2.0,4.0,20.0,1.0,7.0,22.0,1.0,7.0,10.0,48.0,,20.0,0.7272727272727273,0.30985915492957744,0.14285714285714285,0.2777777777777778,0.30985915492957744,0.02531645569620253,0.3333333333333333,0.3333333333333333,1.0,0.3076923076923077,0.3125,0.7,0.4375,0.14285714285714285,1.0,0.036036036036036036,0.5,0.3076923076923077,,,8.0,18.0,2.0,,,,0.25,1.0,1.0,2.0,0.027777777777777776,1.0,,0.014084507042253521,0.015384615384615385,,True,
