EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,BlockedShortMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,DefensiveGoaltends,HeaveAttempts,Loose Ball Fouls Drawn,BlockedLongMidRange,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,OffensiveGoaltends,on
101133,1610612759,Ian Mahinmi,Ian Mahinmi,101133,SAS,3820.0,64,127,131,47,80,14,258,11.0,13,3.0,3.0,3.0,3.0,2.0,3.0,3.0,13.0,19,16.0,42,128,3.0,3.0,6.0,4.0,4.0,11.0,19.0,12.0,14.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,8.0,2.0,15.0,4.0,19,1.0,1.0,1.0,1.0,7.0,1.0,1.0,8.0,5.0,4.0,12,2.0,4.0,12.0,21.0,3.0,10.0,2.0,3.0,3.0,3.0,3.0,1.0,19.0,47,3.0,2.0,0.46153846153846156,0.6,0.6842105263157895,1.0,1.0,0.6842105263157895,1.0,1.0,0.75,1.0,0.8636363636363636,0.05263157894736842,0.07692307692307693,25.35211267605634,0.125,0.18181818181818182,0.17777777777777778,0.05405405405405406,0.23809523809523808,0.13333333333333333,0.19696969696969696,0.07692307692307693,0.05555555555555555,0.06666666666666667,0.16666666666666666,0.13333333333333333,0.2727272727272727,0.15789473684210525,0.2777777777777778,1.0,0.6842105263157895,0.8461538461538461,0.9166666666666666,0.5454545454545454,0.15789473684210525,0.6666666666666666,0.6666666666666666,0.15789473684210525,1.0,1.0,0.75,1.0,0.6842105263157895,0.48669999999999985,0.6025499999999999,0.44272500000000004,0.38461538461538464,0.38461538461538464,0.14285714285714285,0.4523809523809524,5.015789473684211,0.3700787401574803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,45159.0,753,1464,1455,376,398,199,2919,63.0,104,6.0,17.0,16.0,27.0,13.0,42.0,54.0,93.0,200,101.0,425,1569,9.0,25.0,46.0,26.0,57.0,42.0,139.0,44.0,142.0,8.0,13.0,98.0,127.0,67.0,283.0,18.0,19.0,19.0,43.0,2.0,64.0,38.0,102,38.0,23.0,47.0,33.0,18.0,1.0,,65.0,13.0,17.0,49,3.0,4.0,99.0,116.0,10.0,39.0,17.0,11.0,10.0,11.0,6.0,,139.0,376,7.0,17.0,0.23655913978494625,0.24719101123595505,0.465,0.36,0.45614035087719296,0.4909090909090909,0.4875,0.5159574468085106,0.5492021276595744,0.5348837209302325,0.591304347826087,0.065,0.07692307692307693,25.789473684210524,0.7230769230769231,0.04,0.08617234468937876,0.039337474120082816,0.1292517006802721,0.07964601769911504,0.09597523219814241,0.05218617771509168,0.03553299492385787,0.05521472392638037,0.07801418439716312,0.03954802259887006,0.041379310344827586,0.1694915254237288,0.12612612612612611,0.5454545454545454,0.3151515151515151,0.6057692307692307,0.65625,0.20634920634920634,0.12727272727272726,0.30952380952380953,0.34210526315789475,0.16363636363636364,0.425,0.35294117647058826,0.2872340425531915,0.5925925925925926,0.7090909090909091,0.5260022727272726,0.5261078124999999,0.5105840425531915,0.10863509749303621,0.1703056768558952,0.10823529411764705,0.3270588235294118,7.161500000000001,0.2568306010928962,42.0,17.0,7.0,26.0,3.0,6.0,4.0,10.0,39.0,104.0,4.0,9.0,11.0,27.0,46.0,130.0,7.0,15.0,7.0,15.0,37.0,93.0,45.0,104.0,39.0,2.0,29.0,16.0,13.0,10.0,21.0,1.0,2.0,15.0,11.0,1.0,14.0,9.0,13.0,15.0,1.0,0.6739130434782609,0.35384615384615387,0.4666666666666667,0.40540540540540543,0.35384615384615387,0.3939393939393939,0.015384615384615385,0.09523809523809523,0.018518518518518517,0.019230769230769232,0.020833333333333332,0.024390243902439025,0.08235294117647059,0.1388888888888889,0.011560693641618497,0.23076923076923078,0.3148148148148148,0.32075471698113206,0.35294117647058826,0.07878787878787878,0.2692307692307692,0.2692307692307692,0.7142857142857143,0.3151515151515151,0.375,0.38235294117647056,0.6666666666666666,0.3333333333333333,0.15,0.5,0.3333333333333333,0.225,0.4444444444444444,0.75,0.10638297872340426,0.4,0.2872340425531915,0.4074074074074074,0.375,24.68307692307693,,,,,,,,,,,,,True
201612,1610612759,Malik Hairston,Malik Hairston,201612,SAS,10299.0,172,349,342,137,153,40,691,19.0,26,2.0,2.0,8.0,10.0,,,14.0,23.0,40,10.0,62,393,2.0,2.0,6.0,9.0,13.0,5.0,26.0,30.0,16.0,2.0,2.0,7.0,10.0,4.0,23.0,3.0,2.0,1.0,14.0,,15.0,7.0,22,2.0,1.0,5.0,4.0,1.0,,1.0,6.0,3.0,6.0,12,,,11.0,13.0,3.0,7.0,1.0,5.0,2.0,5.0,3.0,,26.0,137,2.0,1.0,0.6521739130434783,0.6818181818181818,0.575,1.0,0.6923076923076923,0.5416666666666666,0.6666666666666666,0.6176470588235294,0.5849056603773585,0.75,0.6842105263157895,0.05,0.038461538461538464,14.974619289340101,0.8333333333333334,,0.12612612612612611,0.021739130434782608,0.021739130434782608,0.07142857142857142,0.09554140127388536,0.03731343283582089,0.027777777777777776,0.03333333333333333,0.037037037037037035,0.09090909090909091,0.08823529411764706,0.18181818181818182,,0.6,0.5416666666666666,0.7307692307692307,0.76,0.631578947368421,,,,0.2916666666666667,0.6666666666666666,1.0,0.5882352941176471,0.8,0.7083333333333334,0.5555979166666666,0.5525833333333333,0.5618264705882353,0.1346153846153846,0.1590909090909091,0.0967741935483871,0.41935483870967744,7.327499999999998,0.39255014326647564,-7.0,4.0,2.0,5.0,,,1.0,2.0,,3.0,,1.0,,2.0,2.0,8.0,,1.0,2.0,1.0,4.0,6.0,,3.0,,,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,,,1.0,3.0,2.0,,3.0,1.0,0.25,,0.25,0.25,0.16666666666666666,,,0.07142857142857142,,0.11764705882352941,,0.13333333333333333,0.1,0.09523809523809523,,0.2857142857142857,0.3076923076923077,0.75,0.10416666666666667,0.4,0.4,1.0,0.0625,,,,0.5,,,,0.3333333333333333,,,0.11764705882352941,0.5,0.11764705882352941,,,24.462500000000002,1.0,,,,,,,,,,,,True
201971,1610612759,DeJuan Blair,DeJuan Blair,201971,SAS,89661.0,1494,2875,2880,672,719,373,5755,225.0,370,83.0,149.0,55.0,78.0,44.0,110.0,13.0,275.0,493,88.0,638,3051,89.0,167.0,198.0,65.0,104.0,23.0,153.0,328.0,222.0,142.0,60.0,46.0,65.0,27.0,149.0,34.0,161.0,52.0,229.0,45.0,326.0,200.0,526,50.0,32.0,36.0,20.0,76.0,,14.0,112.0,28.0,111.0,224,28.0,26.0,123.0,161.0,30.0,82.0,14.0,39.0,32.0,39.0,19.0,15.0,153.0,672,18.0,9.0,0.5963636363636363,0.803921568627451,0.5578093306288032,0.5329341317365269,0.625,0.5555555555555556,0.5329341317365269,0.6190476190476191,0.5686274509803921,0.5439560439560439,0.6219512195121951,0.12170385395537525,0.13783783783783785,20.228777844671885,0.32142857142857145,0.4205607476635514,0.21726755218216318,0.17237687366167023,0.18840579710144928,0.08854166666666667,0.21127819548872181,0.1479514415781487,0.22969187675070027,0.10495626822157435,0.07916666666666666,0.18911174785100288,0.2532467532467532,0.2141057934508816,0.2,0.48717948717948717,0.7474747474747475,0.6081081081081081,0.7053291536050157,0.5777777777777777,0.2222222222222222,0.4,0.43564356435643564,0.026262626262626262,0.8922155688622755,0.5570469798657718,0.7428571428571429,0.7051282051282052,0.7515151515151515,0.5434888663967611,0.5658760563380283,0.541155769230769,0.14990859232175502,0.15045871559633028,0.3103448275862069,0.23981191222570533,2.7423935091277882,0.23373913043478262,99.0,6.0,,,,,,,,2.0,,,,1.0,,2.0,,,20.0,,1.0,,,1.0,,,19.0,8.0,11.0,4.0,15.0,5.0,29.0,18.0,10.0,4.0,16.0,12.0,4.0,,6.0,,,,,,0.00404040404040404,,0.08181818181818182,,,0.052083333333333336,0.18376068376068377,0.10416666666666667,0.14754098360655737,0.1870967741935484,0.6818181818181818,0.46153846153846156,0.46153846153846156,0.6666666666666666,,,,,0.00404040404040404,,,,0.1686746987951807,,,,,,,,,0.009523809523809525,,,40.3,,1.0,18.0,1.0,7.0,,,,,,,,True
2427,1610612759,Roger Mason Jr.,Roger Mason Jr.,2427,SAS,42203.0,703,1349,1354,338,431,193,2703,10.0,24,2.0,4.0,1.0,5.0,3.0,9.0,79.0,45.0,112,7.0,202,1404,4.0,16.0,20.0,10.0,26.0,,41.0,42.0,48.0,2.0,4.0,52.0,69.0,29.0,155.0,1.0,5.0,17.0,56.0,6.0,79.0,6.0,85,16.0,6.0,19.0,17.0,12.0,1.0,3.0,31.0,5.0,20.0,41,2.0,3.0,20.0,8.0,1.0,4.0,,8.0,3.0,8.0,8.0,,41.0,338,4.0,,0.4666666666666667,0.4772727272727273,0.4017857142857143,0.25,0.38461538461538464,0.4184549356223176,0.3448275862068966,0.36607142857142855,0.4279661016949153,0.3448275862068966,0.36607142857142855,0.03571428571428571,0.16666666666666666,16.952380952380953,0.6129032258064516,0.09090909090909091,0.11313131313131314,0.0117096018735363,0.1297709923664122,0.004545454545454545,0.11661341853035144,0.00927357032457496,0.018072289156626505,0.006172839506172839,0.006993006993006993,0.08771929824561403,0.0738255033557047,0.17142857142857143,0.13,1.0,0.10300429184549356,0.4166666666666667,0.5,0.3,0.03862660944206009,0.3333333333333333,0.3333333333333333,0.33905579399141633,0.13793103448275862,0.5,0.08928571428571429,0.2,0.6223175965665236,0.5081912017167382,0.47243478260869565,0.4790482142857143,0.01694915254237288,0.034782608695652174,0.09900990099009901,0.20297029702970298,14.871428571428568,0.25055596738324687,24.0,32.0,16.0,41.0,1.0,3.0,3.0,11.0,19.0,80.0,3.0,10.0,4.0,19.0,35.0,121.0,4.0,13.0,,7.0,30.0,87.0,18.0,80.0,19.0,1.0,17.0,8.0,9.0,8.0,15.0,,3.0,10.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,0.8285714285714286,0.2892561983471074,0.3076923076923077,0.23333333333333334,0.2892561983471074,0.51931330472103,0.008264462809917356,,,0.0125,,0.010101010101010102,,0.12903225806451613,0.020689655172413793,0.3333333333333333,0.4050632911392405,0.4050632911392405,0.53125,0.1759656652360515,0.3902439024390244,0.3902439024390244,1.0,0.34334763948497854,0.2375,0.24050632911392406,0.6842105263157895,,0.10344827586206896,0.3333333333333333,1.0,0.3448275862068966,0.3,1.0,0.19642857142857142,0.2727272727272727,0.3392857142857143,0.21052631578947367,0.2375,24.62066115702479,,,1.0,,,,,,,,,,True
2210,1610612759,Richard Jefferson,Richard Jefferson,2210,SAS,48622.0,810,1529,1547,294,292,202,3076,52.0,72,10.0,10.0,11.0,13.0,8.0,32.0,76.0,92.0,180,68.0,312,1619,12.0,21.0,34.0,19.0,32.0,10.0,60.0,110.0,74.0,6.0,12.0,45.0,61.0,23.0,138.0,1.0,11.0,28.0,67.0,6.0,101.0,15.0,116,13.0,8.0,17.0,10.0,18.0,,1.0,35.0,8.0,33.0,62,1.0,9.0,74.0,90.0,10.0,46.0,3.0,9.0,9.0,11.0,6.0,1.0,60.0,294,4.0,3.0,0.5978260869565217,0.6179775280898876,0.5111111111111111,0.5714285714285714,0.59375,0.4939271255060729,0.48,0.5434782608695652,0.5435540069686411,0.5862068965517241,0.5769230769230769,0.06666666666666667,0.09722222222222222,18.161308516638467,0.4857142857142857,0.15,0.1141396933560477,0.021400778210116732,0.2014388489208633,0.004975124378109453,0.13085399449035812,0.016783216783216783,0.020833333333333332,0.02577319587628866,,0.06629834254143646,0.15254237288135594,0.1222707423580786,0.1891891891891892,0.5454545454545454,0.291497975708502,0.7222222222222222,0.8,0.5192307692307693,0.12955465587044535,0.25,0.2857142857142857,0.3076923076923077,0.4,1.0,0.2826086956521739,0.8461538461538461,0.562753036437247,0.5117821862348177,0.49068500000000004,0.512067391304348,0.16549295774647887,0.21296296296296297,0.10897435897435898,0.19230769230769232,9.604444444444445,0.19228253760627861,75.0,32.0,8.0,29.0,,,3.0,7.0,12.0,38.0,,4.0,1.0,7.0,20.0,67.0,,4.0,10.0,4.0,14.0,60.0,,38.0,12.0,1.0,16.0,10.0,6.0,8.0,14.0,3.0,7.0,5.0,3.0,2.0,7.0,,1.0,,,1.0,0.29850746268656714,,0.2857142857142857,0.29850746268656714,0.27125506072874495,0.014925373134328358,0.125,0.013157894736842105,,0.06818181818181818,0.015625,0.01282051282051282,0.25,0.05785123966942149,0.5,0.42105263157894735,0.4266666666666667,0.75,0.11740890688259109,0.27586206896551724,0.2857142857142857,1.0,0.15384615384615385,0.3157894736842105,0.3157894736842105,1.0,0.3,,,,0.16,,,0.15217391304347827,0.42857142857142855,0.15217391304347827,0.14285714285714285,0.3157894736842105,24.30597014925373,,,1.0,,2.0,1.0,2.0,2.0,0.034482758620689655,0.014705882352941176,,,True
201588,1610612759,George Hill,George Hill,201588,SAS,47588.0,793,1505,1512,313,332,202,3017,54.0,92,1.0,4.0,8.0,16.0,8.0,33.0,81.0,98.0,206,69.0,349,1596,3.0,11.0,14.0,19.0,41.0,23.0,79.0,74.0,122.0,2.0,24.0,54.0,86.0,18.0,204.0,5.0,11.0,15.0,45.0,2.0,62.0,18.0,80,21.0,10.0,23.0,18.0,19.0,2.0,2.0,42.0,5.0,40.0,85,6.0,5.0,86.0,89.0,6.0,32.0,12.0,12.0,7.0,12.0,7.0,,79.0,313,7.0,11.0,0.37755102040816324,0.38144329896907214,0.47572815533980584,0.2727272727272727,0.4634146341463415,0.5147058823529411,0.375,0.509090909090909,0.5594855305466238,0.3888888888888889,0.5735294117647058,0.11650485436893204,0.1956521739130435,20.13690815744438,0.5476190476190477,0.0392156862745098,0.0797872340425532,0.021825396825396824,0.1079136690647482,0.025380710659898477,0.08534850640113797,0.02282453637660485,0.030303030303030304,0.01694915254237288,0.025210084033613446,0.08947368421052632,0.07602339181286549,0.07389162561576355,0.10810810810810811,0.5833333333333334,0.3382352941176471,0.5869565217391305,0.7297297297297297,0.46296296296296297,0.1213235294117647,0.24242424242424243,0.26666666666666666,0.2977941176470588,0.25,0.25,0.2909090909090909,0.5,0.5808823529411765,0.5174026119402986,0.495725,0.47558018867924534,0.11371237458193979,0.13793103448275862,0.04011461318051576,0.22636103151862463,9.218932038834954,0.2079734219269103,43.0,36.0,26.0,53.0,2.0,5.0,6.0,9.0,2.0,13.0,,,,5.0,28.0,66.0,2.0,5.0,2.0,6.0,14.0,84.0,,11.0,2.0,1.0,32.0,20.0,12.0,13.0,23.0,2.0,7.0,11.0,7.0,2.0,5.0,3.0,9.0,3.0,4.0,1.0,0.42424242424242425,0.4,0.42857142857142855,0.4375,0.2426470588235294,0.015151515151515152,0.09090909090909091,0.037037037037037035,,0.04081632653061224,0.015503875968992248,0.02564102564102564,0.10714285714285714,0.0625,0.125,0.4444444444444444,0.46153846153846156,0.3055555555555556,0.1948529411764706,0.49056603773584906,0.5,1.0,0.04779411764705882,0.15384615384615385,0.15384615384615385,1.0,,0.3125,0.4,1.0,,,,0.16363636363636364,0.6666666666666666,0.09090909090909091,,0.18181818181818182,24.800000000000004,,2.0,2.0,1.0,1.0,2.0,,,0.018867924528301886,0.029850746268656716,1.0,,True
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,37549.0,626,1203,1202,242,229,155,2405,69.0,111,5.0,6.0,17.0,24.0,33.0,53.0,99.0,135.0,263,79.0,364,1288,8.0,12.0,19.0,30.0,50.0,23.0,83.0,60.0,210.0,,21.0,71.0,111.0,41.0,262.0,1.0,2.0,7.0,31.0,2.0,40.0,4.0,44,7.0,4.0,29.0,16.0,19.0,1.0,2.0,48.0,11.0,17.0,34,,,68.0,95.0,12.0,43.0,9.0,1.0,1.0,1.0,,,83.0,242,7.0,9.0,0.2222222222222222,0.2222222222222222,0.5133079847908745,0.6666666666666666,0.6,0.5200729927007299,0.7307692307692307,0.5882352941176471,0.5748407643312102,0.7307692307692307,0.6587301587301587,0.07984790874524715,0.16216216216216217,26.15606936416185,0.6041666666666666,0.05555555555555555,0.06950672645739911,0.004672897196261682,0.07,0.008333333333333333,0.0695970695970696,0.005474452554744526,0.006493506493506494,,,0.06569343065693431,0.05511811023622047,0.08241758241758242,0.05063291139240506,,0.4051094890510949,0.6216216216216216,0.7419354838709677,0.2318840579710145,0.19343065693430658,0.6226415094339622,0.6346153846153846,0.3613138686131387,0.46153846153846156,0.8333333333333334,0.47058823529411764,0.7083333333333334,0.44525547445255476,0.4997255474452555,0.475225,0.515292156862745,0.14098360655737704,0.14625850340136054,0.0521978021978022,0.22802197802197802,8.888973384030418,0.20116375727348296,52.0,33.0,2.0,5.0,,,,,3.0,6.0,1.0,1.0,,1.0,5.0,11.0,1.0,1.0,,,1.0,12.0,3.0,6.0,3.0,,40.0,20.0,20.0,7.0,23.0,1.0,,3.0,9.0,6.0,13.0,3.0,2.0,3.0,,0.8,0.45454545454545453,1.0,,0.45454545454545453,0.040145985401459854,,0.018867924528301886,0.020202020202020204,,0.024390243902439025,0.009523809523809525,0.019230769230769232,0.14285714285714285,,0.12121212121212122,0.3333333333333333,0.3402061855670103,0.30303030303030304,0.01824817518248175,0.4,0.4,1.0,0.021897810218978103,0.5,0.5,0.6666666666666666,0.4,,,,0.07692307692307693,1.0,,,,0.0196078431372549,,0.5,24.65454545454546,,,1.0,,,,,,,,,,True
2586,1610612759,Keith Bogans,Keith Bogans,2586,SAS,37030.0,617,1191,1202,243,255,135,2393,20.0,33,2.0,4.0,1.0,3.0,2.0,11.0,5.0,23.0,49,11.0,144,1274,2.0,4.0,17.0,2.0,5.0,2.0,30.0,26.0,20.0,2.0,12.0,37.0,50.0,24.0,113.0,2.0,5.0,9.0,39.0,3.0,51.0,8.0,59,15.0,7.0,10.0,8.0,10.0,1.0,1.0,20.0,4.0,28.0,59,3.0,2.0,22.0,14.0,,6.0,1.0,4.0,3.0,4.0,2.0,,30.0,243,6.0,,0.5652173913043478,0.5909090909090909,0.46938775510204084,0.5,0.4,0.540650406504065,0.65,0.8235294117647058,0.5538461538461539,0.7083333333333334,0.8333333333333334,0.24489795918367346,0.3333333333333333,10.988200589970502,0.5,0.06818181818181818,0.09006928406466513,0.013368983957219251,0.08737864077669903,0.0136986301369863,0.08955223880597014,0.013461538461538462,0.022388059701492536,0.007194244604316547,0.011235955056179775,0.0763888888888889,0.075,0.11242603550295859,0.10256410256410256,0.5,0.2682926829268293,0.6060606060606061,0.9090909090909091,0.55,0.08943089430894309,0.18181818181818182,0.2,0.04065040650406504,0.4,0.5,0.17647058823529413,0.3333333333333333,0.8699186991869918,0.5739446721311476,0.5786666666666667,0.5656529411764707,0.046511627906976744,0.10909090909090909,0.11805555555555555,0.20833333333333334,4.340816326530612,0.2040302267002519,42.0,1.0,16.0,44.0,,3.0,3.0,6.0,13.0,30.0,3.0,3.0,5.0,6.0,29.0,74.0,3.0,6.0,4.0,8.0,12.0,84.0,3.0,29.0,13.0,1.0,13.0,6.0,7.0,6.0,7.0,1.0,,8.0,3.0,2.0,2.0,4.0,11.0,,1.0,0.9655172413793104,0.3918918918918919,0.5,0.6666666666666666,0.3972602739726027,0.6016260162601627,0.013513513513513514,0.09090909090909091,,0.03333333333333333,0.025,0.009900990099009901,0.017543859649122806,0.04,,0.5,0.2,0.2,1.0,0.35772357723577236,0.36363636363636365,0.36363636363636365,1.0,0.24390243902439024,0.43333333333333335,0.4482758620689655,0.9230769230769231,0.5,0.3,,,0.3,1.0,1.0,0.35294117647058826,0.5,0.35294117647058826,0.8333333333333334,0.4482758620689655,24.355405405405406,,1.0,,,,,,,,,,,True
2409,1610612759,Marcus Haislip,Marcus Haislip,2409,SAS,1280.0,21,43,43,7,22,4,86,2.0,5,2.0,3.0,,,,,4.0,3.0,9,1.0,13,42,2.0,3.0,4.0,,,,,2.0,4.0,4.0,2.0,,,,,,3.0,1.0,1.0,,2.0,3.0,5,,,1.0,,,,,1.0,,2.0,2,,,1.0,2.0,,1.0,,1.0,1.0,1.0,,,,7,,,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,,0.5,0.6666666666666666,,0.5,0.6666666666666666,,0.2222222222222222,0.4,28.571428571428573,1.0,,0.06666666666666667,0.23076923076923078,0.1111111111111111,,0.08333333333333333,0.1875,0.375,,,,0.16666666666666666,,0.14285714285714285,,0.4166666666666667,0.4,0.6666666666666666,,,,,0.3333333333333333,1.0,0.6666666666666666,,,0.6666666666666666,0.527,0.6071,0.5454,0.07692307692307693,0.1,0.3076923076923077,,8.366666666666667,0.16279069767441862,,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,2.0,3.0,,,,,1.0,6.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,1.0,0.6666666666666666,,,0.6666666666666666,0.25,,,,,,,,,,,0.25,0.25,1.0,0.16666666666666666,0.5,0.5,1.0,0.08333333333333333,1.0,1.0,1.0,,,,,,,,1.0,,,,1.0,24.100000000000005,,,,,,,,,,,,,True
