EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,SelfORebPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,SecondChancePointsPct,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,Corner3Assists,ShortMidRangeAssists,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Travels,FG3APct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,OffThreePtRebounds,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,BlockedLongMidRange,OffCorner3ReboundPct,on,HeaveAttempts,Technical Free Throw Trips,Blocked3s,BlockedArc3,DefensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,Clear Path Fouls,OffensiveGoaltends,Defensive 3 Seconds Violations,HeaveMakes,3pt And 1 Free Throw Trips,Arc3PctBlocked
101107,1610612737,Marvin Williams,Marvin Williams,101107,ATL,1142.0,19,5.0,38,40,30,35,4,78,2.0,1.0,2.0,1.0,3.0,1.0,5.0,3.0,5.0,36,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,30,1.0,0.2,0.2,0.35714285714285715,0.25,15.909090909090908,0.08333333333333333,0.08333333333333333,0.14285714285714285,0.25,0.4,0.6,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.4,0.40912000000000004,0.5783,0.41626666666666673,0.16666666666666666,0.16666666666666666,0.4,10.179999999999998,0.7894736842105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201043,1610612737,Randolph Morris,Randolph Morris,201043,ATL,7466.0,124,-15.0,267,266,149,160,35,533,18.0,9.0,9.0,4.0,6.0,23.0,41.0,16.0,62.0,267,9.0,24.0,10.0,38.0,28.0,1.0,2.0,,5.0,10.0,10.0,38.0,1.0,5.0,3.0,2.0,17.0,34.0,20.0,27.0,10.0,5.0,38.0,149,5.0,0.5609756097560976,0.5609756097560976,0.5849056603773585,0.59375,21.103896103896105,0.10526315789473684,0.0847457627118644,0.2,0.06666666666666667,0.43902439024390244,0.14634146341463414,0.6666666666666666,0.6666666666666666,1.0,0.375,0.43902439024390244,0.4659317073170732,0.5936666666666667,0.45888750000000006,0.20833333333333334,0.20833333333333334,0.6129032258064516,6.278048780487806,0.5580524344569289,10.0,5.0,5.0,9.0,17.0,5.0,4.0,14.0,14.0,18.0,10.0,3.0,1.0,1.0,1.0,6.0,18.0,4.0,28.0,4.0,1.0,8.0,4.0,1.0,12.0,3.0,3.0,7.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,8.0,0.391304347826087,0.5,0.5555555555555556,0.5833333333333334,0.5555555555555556,0.5833333333333334,0.5384615384615384,0.07317073170731707,0.1111111111111111,0.058823529411764705,0.3333333333333333,0.25,0.21428571428571427,0.2727272727272727,0.22641509433962265,0.034482758620689655,0.06451612903225806,0.2222222222222222,0.26666666666666666,0.18181818181818182,0.23529411764705882,0.4,0.6666666666666666,0.5555555555555556,0.625,0.2,0.4146341463414634,0.5294117647058824,0.5625,0.3333333333333333,1.0,0.5555555555555556,0.5555555555555556,0.22580645161290322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201143,1610612737,Al Horford,Al Horford,201143,ATL,395.0,7,-1.0,14,14,3,11,1,28,1.0,,1.0,,,1.0,2.0,,2.0,15,,1.0,,2.0,,,1.0,,3.0,,,1.0,,1.0,,1.0,,,1.0,,,,2.0,3,,0.5,0.5,0.5,1.0,13.333333333333334,,,,,0.5,,,,,1.0,0.5,0.5014,,0.5622,,,1.0,3.35,0.21428571428571427,1.0,,1.0,,1.0,,,,1.0,2.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,0.5,,,,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,6965.0,116,-16.0,250,249,143,146,34,499,16.0,2.0,11.0,3.0,8.0,11.0,35.0,6.0,28.0,247,3.0,22.0,2.0,14.0,16.0,20.0,25.0,9.0,55.0,1.0,1.0,10.0,,6.0,3.0,3.0,6.0,8.0,10.0,8.0,5.0,,14.0,143,,0.3142857142857143,0.2619047619047619,0.3111111111111111,0.25,20.344827586206897,0.011111111111111112,0.008849557522123894,0.029411764705882353,,0.38095238095238093,0.19047619047619047,0.375,0.375,0.6666666666666666,0.4074074074074074,0.5476190476190477,0.49006666666666665,0.43710000000000004,0.4789240740740741,0.1111111111111111,0.13157894736842105,0.5,7.128571428571429,0.572,7.0,,4.0,1.0,11.0,,,,6.0,6.0,,2.0,5.0,2.0,7.0,1.0,7.0,1.0,9.0,7.0,1.0,7.0,2.0,,14.0,8.0,,1.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,,,0.2727272727272727,0.2727272727272727,,0.2727272727272727,,0.2222222222222222,,0.05714285714285714,0.125,,0.5,0.07692307692307693,0.08641975308641975,0.047619047619047616,0.0784313725490196,,,,0.06666666666666667,0.1875,0.0625,,,0.4375,0.5,0.2857142857142857,0.2619047619047619,0.09090909090909091,0.09090909090909091,,0.3333333333333333,,0.36363636363636365,,7.0,5.0,7.0,5.0,7.0,3.0,4.0,5.0,1.0,2.0,0.16666666666666666,0.16666666666666666,0.18518518518518517,25.75714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2230,1610612737,Maurice Evans,Maurice Evans,2230,ATL,7119.0,119,-12.0,257,255,144,149,33,512,14.0,3.0,6.0,4.0,11.0,16.0,29.0,7.0,63.0,251,4.0,13.0,7.0,30.0,18.0,3.0,4.0,1.0,9.0,5.0,6.0,20.0,,5.0,4.0,1.0,5.0,9.0,5.0,9.0,2.0,1.0,30.0,144,,0.5517241379310345,0.5957446808510638,0.6176470588235294,0.5555555555555556,18.30508474576271,0.05555555555555555,0.05309734513274336,0.06060606060606061,,0.2978723404255319,0.23404255319148937,0.36363636363636365,0.36363636363636365,0.375,0.2608695652173913,0.6808510638297872,0.5379095744680851,0.5525875,0.544354347826087,0.06,0.06451612903225806,0.47619047619047616,8.382758620689655,0.5603112840466926,10.0,2.0,5.0,2.0,4.0,3.0,,12.0,7.0,14.0,4.0,2.0,1.0,,2.0,2.0,9.0,3.0,14.0,3.0,,,3.0,,3.0,2.0,1.0,,,,,1.0,1.0,,1.0,,4.0,0.4375,0.5,0.75,0.5384615384615384,0.75,0.5,0.75,0.06896551724137931,0.14285714285714285,,1.0,0.21428571428571427,0.10975609756097561,0.09523809523809523,0.10679611650485436,0.07142857142857142,0.034482758620689655,0.08571428571428572,0.13333333333333333,0.125,0.125,,,0.7142857142857143,0.8333333333333334,0.5,0.0851063829787234,0.5,0.5,,0.5,0.6666666666666666,0.8333333333333334,0.19047619047619047,7.0,4.0,18.0,10.0,7.0,1.0,,,,,0.3829787234042553,0.14893617021276595,0.17391304347826086,24.23888888888889,5.0,11.0,1.0,3.0,2.0,6.0,3.0,1.0,1.0,1.0,8.0,2.0,4.0,3.0,24.0,3.0,1.0,1.0,1.0,1.0,0.4444444444444444,0.5,0.3,0.4444444444444444,0.043478260869565216,0.07142857142857142,0.23404255319148937,0.45454545454545453,0.45454545454545453,1.0,0.42857142857142855,0.42857142857142855,1.0,0.375,0.3333333333333333,1.0,0.125,1.0,1.0,0.2608695652173913,0.3333333333333333,0.25,0.42857142857142855,0.05263157894736842,,,,,,,,,True,,,,,,,,,,,,,,
201238,1610612737,Mario West,Mario West,201238,ATL,1449.0,24,-1.0,52,50,24,28,5,102,2.0,,1.0,,,2.0,2.0,,4.0,43,,1.0,,2.0,2.0,3.0,3.0,2.0,6.0,,,4.0,,3.0,1.0,2.0,2.0,3.0,1.0,2.0,,1.0,2.0,24,1.0,1.0,1.0,0.6666666666666666,0.5,8.771929824561404,,,,,1.0,,,,,1.0,1.0,0.7149,,0.8412,,,0.5,,0.46153846153846156,2.0,,1.0,,,,,,1.0,2.0,,,,,1.0,,3.0,1.0,4.0,1.0,,1.0,,,2.0,1.0,,,1.0,,,,,,,,,0.5,0.5,,1.0,,1.0,,,,,0.5,0.5,0.2,,0.16666666666666666,,,,0.3333333333333333,0.2857142857142857,,,,1.0,1.0,0.5,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201629,1610612737,Othello Hunter,Othello Hunter,201629,ATL,1834.0,31,-17.0,69,68,45,43,11,137,9.0,3.0,6.0,,1.0,4.0,12.0,3.0,11.0,82,3.0,7.0,2.0,10.0,2.0,,,,,4.0,6.0,12.0,,,,,3.0,5.0,3.0,4.0,2.0,,10.0,45,,0.3333333333333333,0.3333333333333333,0.39285714285714285,0.625,19.27710843373494,0.13333333333333333,0.13157894736842105,0.2857142857142857,,0.75,0.08333333333333333,,,1.0,0.8571428571428571,0.75,0.5383,0.45515,0.5446285714285714,0.14285714285714285,0.14285714285714285,0.9090909090909091,3.6666666666666665,0.6521739130434783,3.0,1.0,3.0,1.0,2.0,1.0,2.0,4.0,4.0,6.0,2.0,4.0,,,,,5.0,1.0,6.0,2.0,,,,,2.0,1.0,,,,1.0,,1.0,,1.0,1.0,,1.0,0.75,1.0,0.3333333333333333,0.5714285714285714,0.3333333333333333,0.5714285714285714,0.5,0.3333333333333333,0.3333333333333333,0.5,1.0,0.3333333333333333,0.16129032258064516,,0.16129032258064516,,,0.2857142857142857,0.2,,,,,0.3333333333333333,0.5,0.6666666666666666,0.16666666666666666,0.5,1.0,1.0,,0.3333333333333333,0.5,0.36363636363636365,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.125,0.25,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,
2037,1610612737,Jamal Crawford,Jamal Crawford,2037,ATL,5036.0,84,-15.0,180,181,101,116,22,361,8.0,1.0,4.0,5.0,9.0,11.0,21.0,8.0,48.0,193,4.0,12.0,8.0,29.0,16.0,2.0,5.0,,13.0,2.0,2.0,9.0,,1.0,,1.0,2.0,5.0,12.0,11.0,4.0,2.0,29.0,101,2.0,0.5238095238095238,0.5882352941176471,0.6153846153846154,0.58,20.77294685990338,0.029850746268656716,0.023809523809523808,0.038461538461538464,,0.23529411764705882,0.2647058823529412,0.5555555555555556,0.5555555555555556,0.25,0.2,0.6176470588235294,0.4970720588235295,0.43885,0.50246,0.10810810810810811,0.16666666666666666,0.6041666666666666,10.242857142857142,0.5611111111111111,5.0,1.0,3.0,1.0,4.0,2.0,,4.0,6.0,6.0,2.0,2.0,3.0,,2.0,2.0,5.0,,7.0,1.0,,3.0,1.0,1.0,4.0,1.0,,2.0,1.0,2.0,1.0,,,,,,1.0,0.2727272727272727,0.3,0.5,0.5,0.5,0.525,0.5,0.09523809523809523,0.125,0.25,0.25,,0.09615384615384616,0.10526315789473684,0.09859154929577464,0.038461538461538464,,0.125,,0.11764705882352941,0.0625,0.3333333333333333,,0.625,0.7142857142857143,0.6,0.11764705882352941,0.25,0.3333333333333333,,,1.0,0.75,0.08333333333333333,7.0,3.0,13.0,8.0,7.0,3.0,,,,,0.38235294117647056,0.20588235294117646,0.15,24.43076923076923,3.0,6.0,,,2.0,5.0,3.0,,,1.0,6.0,,,3.0,15.0,3.0,,,,0.8333333333333334,0.46153846153846156,,0.375,0.46153846153846156,,,0.17647058823529413,0.5,0.6,1.0,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,,,,0.25,0.4,0.3333333333333333,0.42857142857142855,,,,3.0,1.0,0.07692307692307693,0.16666666666666666,,,True,,,,,,,,,,,,,,
2585,1610612737,Zaza Pachulia,Zaza Pachulia,2585,ATL,765.0,13,4.0,25,25,12,11,5,50,2.0,,,1.0,2.0,2.0,4.0,2.0,6.0,19,,2.0,2.0,4.0,2.0,,,,,,,5.0,,1.0,1.0,,2.0,2.0,1.0,2.0,,1.0,4.0,12,1.0,0.5,0.5,0.6,0.6666666666666666,18.75,,,,,0.5,0.5,0.5,0.5,,,0.5,0.5531,,0.4092,,,0.6666666666666666,8.8,0.48,1.0,,,,,,2.0,2.0,1.0,2.0,,,,,,1.0,2.0,2.0,5.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,0.5,0.5,,0.5,,0.5,1.0,,,,,1.0,0.3333333333333333,0.5,0.375,,,0.25,1.0,,0.5,,,0.5,0.5,,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2215,1610612737,Jason Collins,Jason Collins,2215,ATL,3654.0,61,,129,129,66,73,17,258,1.0,1.0,,5.0,12.0,5.0,15.0,,10.0,122,1.0,7.0,,6.0,,2.0,3.0,,7.0,,1.0,3.0,,1.0,,1.0,5.0,10.0,1.0,2.0,1.0,,6.0,66,,0.3333333333333333,0.3333333333333333,0.3125,0.375,13.013698630136986,,0.018867924528301886,,,0.06666666666666667,0.8,0.4166666666666667,0.4166666666666667,1.0,,0.06666666666666667,0.4085133333333334,,0.3930142857142857,0.0625,0.0625,0.6,16.306666666666665,0.5116279069767442,,,,,2.0,,,,3.0,10.0,,1.0,1.0,1.0,2.0,,2.0,,2.0,,,3.0,,,3.0,2.0,1.0,1.0,,,,1.0,,,1.0,,2.0,1.0,1.0,,0.42857142857142855,,0.42857142857142855,,0.06666666666666667,1.0,,,,0.046511627906976744,,0.037037037037037035,,,,,0.09523809523809523,,,,,,,0.13333333333333333,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.25,True,,,,,,,,,,,,,,
