EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,Clear Path Fouls,DefensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,BlockedArc3,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Technical Free Throw Trips,on,HeaveMakes
101115,1610612747,Andrew Bynum,Andrew Bynum,101115,LAL,98863.0,1648,321,3185,3173,716,464,400,6358,225,326,60.0,94.0,48.0,75.0,96.0,214.0,6,19,1.0,327,559,1.0,162.0,816,3268,68.0,119,31.0,167,71.0,119,48.0,190.0,404,250.0,98.0,39.0,41,17.0,58,17.0,21,5.0,15.0,133,35.0,101,1.0,86.0,195,24.0,305,137,442,13.0,31.0,23.0,8.0,34.0,4.0,13.0,59.0,1.0,21.0,1.0,17.0,93.0,13.0,23.0,95.0,160,15.0,15.0,160.0,7.0,4.0,215.0,25.0,104.0,16.0,85.0,1.0,44.0,1.0,7.0,34.0,86.0,51.0,1.0,17.0,13.0,190.0,716,9.0,15.0,0.617737003058104,0.7266187050359713,0.5849731663685152,0.5714285714285714,0.5966386554621849,0.5839285714285715,0.5714285714285714,0.5966386554621849,0.6229007633587786,0.6094890510948905,0.6291390728476821,0.0017857142857142857,0.06976744186046512,0.08588957055214724,0.04672897196261682,0.05263157894736842,20.460147904683648,0.3655913978494624,0.32,0.011363636363636364,0.17165492957746478,0.09115523465703972,0.20772946859903382,0.10057471264367816,0.18129032258064517,0.09340659340659341,0.10133333333333333,0.10182767624020887,0.06857142857142857,0.08208955223880597,0.1625,0.13513513513513514,0.1676829268292683,0.2,0.2197452229299363,0.17,0.06770833333333333,0.5930232558139535,0.5821428571428572,0.6901840490797546,0.7550335570469798,0.6577777777777778,0.3821428571428571,0.4485981308411215,0.47058823529411764,0.5104166666666666,0.033928571428571426,0.3157894736842105,0.3333333333333333,0.8333333333333334,0.0017857142857142857,0.7899159663865546,0.6382978723404256,0.2,0.6302521008403361,0.64,0.5839285714285715,0.517609642857143,0.5498822916666667,0.5208453781512605,0.162754303599374,0.16300940438871472,0.20465686274509803,0.23284313725490197,3.7280858676207513,23.7,0.2248037676609105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,109777.0,1830,279,3576,3546,1286,920,466,7122,132,233,52.0,88.0,39.0,75.0,33.0,85.0,24,58,28.0,189,376,120.0,78.0,588,3671,60.0,102,13.0,139,57.0,121,35.0,188.0,154,224.0,96.0,35.0,156,37.0,193,31.0,73,39.0,44.0,423,27.0,102,5.0,91.0,279,36.0,406,134,540,14.0,56.0,37.0,19.0,58.0,14.0,46.0,47.0,5.0,12.0,,5.0,105.0,3.0,39.0,89.0,164,15.0,13.0,98.0,12.0,3.0,109.0,18.0,52.0,12.0,43.0,,38.0,,,5.0,43.0,24.0,1.0,6.0,5.0,188.0,1286,19.0,12.0,0.4074074074074074,0.5460992907801419,0.5026595744680851,0.5882352941176471,0.47107438016528924,0.5141129032258065,0.5943396226415094,0.45808383233532934,0.5424354243542435,0.6150442477876106,0.4973544973544973,0.24193548387096775,0.09308510638297872,0.1072961373390558,0.11764705882352941,,15.799755799755799,0.5523809523809524,0.34285714285714286,0.045871559633027525,0.2244569589702333,0.08521303258145363,0.18421052631578946,0.060133630289532294,0.21301093839953944,0.07837181044957472,0.11547911547911548,0.07532467532467532,0.06419753086419754,0.06287425149700598,0.05217391304347826,0.19082125603864733,0.2411764705882353,0.24130879345603273,0.1917808219178082,0.16279069767441862,0.0639269406392694,0.5581395348837209,0.46975806451612906,0.5665236051502146,0.6346153846153846,0.4090909090909091,0.17137096774193547,0.38823529411764707,0.44,0.45454545454545453,0.11693548387096774,0.41379310344827586,0.41379310344827586,0.3333333333333333,0.056451612903225805,0.8301886792452831,0.5909090909090909,0.07692307692307693,0.4491017964071856,0.52,0.7116935483870968,0.526834317718941,0.5481649999999999,0.5167165644171778,0.09811320754716982,0.12682926829268293,0.23639455782312926,0.3197278911564626,4.865691489361701,26.1075,0.35961968680089484,14.0,6.0,11.0,30.0,92.0,2.0,4.0,7.0,35.0,44.0,2.0,4.0,13.0,46.0,117.0,15.0,4.0,88.0,30.0,1.0,6.0,1.0,1.0,0.8863636363636364,0.36666666666666664,0.5,0.2826086956521739,0.3793103448275862,0.008333333333333333,0.010869565217391304,0.5,0.5,1.0,0.18548387096774194,0.32608695652173914,0.32967032967032966,0.8333333333333334,0.03773584905660377,0.5,0.5,0.0658682634730539,0.5454545454545454,0.20958083832335328,0.2,0.3409090909090909,,,,,,,,,,,,True,
1897,1610612747,Metta World Peace,Metta World Peace,1897,LAL,116686.0,1945,336,3763,3754,1091,798,484,7517,93,180,22.0,35.0,20.0,44.0,13.0,32.0,35,86,82.0,141,298,223.0,88.0,613,3849,26.0,42,11.0,81,31.0,66,40.0,162.0,158,124.0,30.0,30.0,133,38.0,171,24.0,73,31.0,29.0,380,15.0,48,2.0,48.0,114,13.0,175,65,240,9.0,88.0,46.0,42.0,38.0,8.0,26.0,43.0,2.0,12.0,2.0,6.0,81.0,6.0,21.0,41.0,116,11.0,18.0,136.0,5.0,13.0,135.0,18.0,62.0,15.0,14.0,3.0,9.0,2.0,4.0,1.0,17.0,7.0,,4.0,,162.0,1091,15.0,15.0,0.5602836879432624,0.626984126984127,0.47315436241610737,0.6190476190476191,0.4696969696969697,0.5038387715930902,0.5384615384615384,0.44525547445255476,0.528448275862069,0.5472972972972973,0.4879518072289157,0.42802303262955854,0.10067114093959731,0.14444444444444443,0.125,,15.339986075655604,0.4691358024691358,0.11403508771929824,0.01680672268907563,0.0838235294117647,0.03776553894571204,0.10256410256410256,0.0334075723830735,0.0886214442013129,0.03662790697674419,0.045454545454545456,0.025943396226415096,0.04176904176904177,0.03273809523809524,0.035398230088495575,0.08177570093457943,0.08072916666666667,0.08759124087591241,0.0927536231884058,0.13008130081300814,0.034220532319391636,0.4117647058823529,0.345489443378119,0.5166666666666667,0.6038961038961039,0.5376344086021505,0.061420345489443376,0.40625,0.4642857142857143,0.5384615384615384,0.16506717850287908,0.4069767441860465,0.4069767441860465,0.6285714285714286,0.15738963531669867,0.5384615384615384,0.6285714285714286,0.22727272727272727,0.32116788321167883,0.45454545454545453,0.7735124760076776,0.5481665057915056,0.542429,0.5495651851851853,0.10973451327433628,0.18128654970760233,0.13213703099510604,0.2642740619902121,6.82013422818792,25.203587443946187,0.2899282487377093,33.0,9.0,31.0,48.0,141.0,3.0,15.0,11.0,40.0,81.0,6.0,23.0,20.0,71.0,216.0,27.0,2.0,139.0,48.0,1.0,14.0,,,0.8888888888888888,0.3632286995515695,0.2608695652173913,0.28169014084507044,0.3665158371040724,0.004484304932735426,,0.4024390243902439,0.4074074074074074,0.9393939393939394,0.2706333973128599,0.3404255319148936,0.3404255319148936,0.8541666666666666,0.23076923076923078,0.2,0.6666666666666666,0.22627737226277372,0.2903225806451613,0.291970802919708,0.275,0.34532374100719426,3.0,8.0,1.0,0.012195121951219513,0.12307692307692308,0.375,1.0,,,,,True,
200769,1610612747,Shannon Brown,Shannon Brown,200769,LAL,46190.0,770,53,1465,1480,420,421,185,2945,42,67,7.0,10.0,19.0,25.0,8.0,17.0,35,75,21.0,85,159,80.0,46.0,279,1508,8.0,14,2.0,21,27.0,48,17.0,86.0,86,84.0,8.0,8.0,23,17.0,40,16.0,16,3.0,4.0,97,4.0,12,1.0,14.0,48,4.0,66,17,83,4.0,32.0,17.0,15.0,16.0,3.0,8.0,21.0,4.0,8.0,1.0,5.0,37.0,1.0,14.0,48.0,77,2.0,5.0,39.0,2.0,3.0,54.0,2.0,18.0,7.0,11.0,,9.0,,,2.0,11.0,5.0,,,,86.0,420,3.0,7.0,0.5058823529411764,0.5308641975308642,0.5345911949685535,0.5714285714285714,0.5625,0.4874476987447699,0.59375,0.45394736842105265,0.5284090909090909,0.6176470588235294,0.5,0.33472803347280333,0.050314465408805034,0.1044776119402985,,0.013333333333333334,17.970149253731343,0.43243243243243246,0.09090909090909091,0.024390243902439025,0.096,0.02390438247011952,0.06060606060606061,0.02,0.08481532147742818,0.022792022792022793,0.03614457831325301,0.019867549668874173,0.016216216216216217,0.026845637583892617,,0.0903954802259887,0.061068702290076333,0.125,0.06395348837209303,0.05084745762711865,0.03361344537815126,0.45454545454545453,0.2803347280334728,0.6268656716417911,0.7,0.6190476190476191,0.07112970711297072,0.47058823529411764,0.47058823529411764,,0.3138075313807531,0.4666666666666667,0.47297297297297297,0.4857142857142857,0.08786610878661087,0.625,0.7,0.2857142857142857,0.32894736842105265,0.76,0.6150627615062761,0.5158135593220341,0.55455,0.5302958904109589,0.07782101167315175,0.10285714285714286,0.07526881720430108,0.30824372759856633,10.080503144654088,26.29,0.28668941979522183,6.0,2.0,10.0,15.0,59.0,1.0,2.0,3.0,18.0,21.0,1.0,2.0,5.0,28.0,60.0,3.0,3.0,56.0,15.0,,1.0,,1.0,0.9523809523809523,0.2625,0.5,0.17857142857142858,0.2727272727272727,,,0.2857142857142857,0.2857142857142857,1.0,0.24686192468619247,0.2542372881355932,0.2542372881355932,0.9333333333333333,0.125,0.5,1.0,0.13157894736842105,0.2,0.23684210526315788,0.16666666666666666,0.26785714285714285,,,,,,,,2.0,0.024390243902439025,,,True,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,170133.0,2836,466,5482,5469,1622,1238,704,10951,199,344,32.0,55.0,55.0,109.0,195.0,417.0,223,507,32.0,617,1268,301.0,439.0,1970,5652,61.0,117,44.0,187,169.0,378,199.0,633.0,454,780.0,38.0,67.0,264,101.0,365,61.0,166,39.0,59.0,831,15.0,59,4.0,93.0,209,11.0,313,78,391,18.0,113.0,64.0,49.0,132.0,29.0,80.0,101.0,14.0,52.0,3.0,14.0,233.0,14.0,59.0,60.0,187,6.0,35.0,424.0,13.0,11.0,541.0,44.0,226.0,49.0,18.0,2.0,14.0,1.0,,4.0,20.0,10.0,,4.0,3.0,633.0,1622,29.0,45.0,0.3679092382495948,0.3795986622073579,0.4865930599369085,0.5213675213675214,0.4470899470899471,0.4878903760356915,0.5181159420289855,0.4437627811860941,0.5418282548476454,0.5955414012738853,0.5268006700167505,0.19184193753983428,0.0528391167192429,0.11627906976744186,0.0407673860911271,0.01972386587771203,32.36837919516463,0.5665236051502146,0.06748466257668712,0.024242424242424242,0.10795454545454546,0.03182308522114347,0.12845303867403315,0.02225519287833828,0.11353383458646617,0.029272151898734177,0.04588607594936709,0.03135313531353135,0.017857142857142856,0.021611001964636542,0.024242424242424242,0.088,0.11299435028248588,0.12051282051282051,0.1261595547309833,0.13513513513513514,0.023622047244094488,0.5,0.21924792861695347,0.5784883720930233,0.6546052631578947,0.4271356783919598,0.26577437858508607,0.4676258992805755,0.4875,0.2923076923076923,0.3231357552581262,0.43984220907297833,0.448692152917505,0.3811659192825112,0.020395156150414276,0.39855072463768115,0.5818181818181818,0.4375,0.2229038854805726,0.5045871559633027,0.4110898661567878,0.468891592071611,0.4938509090909092,0.45994608247422686,0.1326879271070615,0.15586206896551724,0.09492385786802031,0.32131979695431473,10.50607255520505,25.95448504983389,0.2958774170010945,12.0,4.0,10.0,87.0,269.0,2.0,14.0,28.0,101.0,99.0,7.0,21.0,32.0,111.0,189.0,108.0,4.0,265.0,87.0,1.0,40.0,,,0.6363636363636364,0.3289036544850498,0.3333333333333333,0.2882882882882883,0.3333333333333333,0.0033222591362126247,0.0037174721189591076,0.375,0.375,0.5,0.17144678138942002,0.32342007434944237,0.3246268656716418,0.6551724137931034,0.10144927536231885,0.14285714285714285,1.0,0.02044989775051125,0.4,0.2065439672801636,0.27722772277227725,0.3283018867924528,5.0,7.0,1.0,,0.050724637681159424,0.7142857142857143,0.2,7.0,0.02287581699346405,2.0,18.0,True,
200770,1610612747,Jordan Farmar,Jordan Farmar,200770,LAL,43913.0,732,141,1414,1413,499,357,170,2827,41,59,5.0,7.0,14.0,17.0,9.0,21.0,16,38,23.0,66,118,111.0,24.0,270,1441,7.0,14,1.0,30,21.0,32,9.0,99.0,68,64.0,4.0,7.0,48,15.0,63,10.0,18,14.0,16.0,141,2.0,4,,13.0,41,,54,6,60,,24.0,19.0,5.0,16.0,1.0,13.0,12.0,1.0,3.0,2.0,4.0,28.0,1.0,9.0,16.0,64,2.0,3.0,32.0,,4.0,29.0,7.0,14.0,4.0,6.0,,4.0,,1.0,1.0,6.0,2.0,,,,99.0,499,12.0,3.0,0.5151515151515151,0.53125,0.559322033898305,0.5,0.65625,0.537117903930131,0.6304347826086957,0.625,0.5625,0.6521739130434783,0.66,0.4847161572052402,0.059322033898305086,0.06779661016949153,0.09523809523809523,0.02631578947368421,16.573556797020483,0.5714285714285714,,,0.08266129032258064,0.008928571428571428,0.06770833333333333,0.009569377990430622,0.07848837209302326,0.0091324200913242,,0.022556390977443608,0.006329113924050633,0.006578947368421052,0.017543859649122806,0.07222222222222222,0.0990990990990991,0.08292682926829269,0.0684931506849315,0.06521739130434782,,0.3333333333333333,0.2576419213973799,0.6949152542372882,0.7454545454545455,0.5365853658536586,0.09170305676855896,0.42857142857142855,0.47368421052631576,0.2222222222222222,0.16593886462882096,0.42105263157894735,0.43243243243243246,0.625,0.10043668122270742,0.30434782608695654,0.7142857142857143,0.2,0.2361111111111111,0.8235294117647058,0.74235807860262,0.5302774122807016,0.48923611111111115,0.5355795774647887,0.059322033898305086,0.112,0.1111111111111111,0.36666666666666664,7.8118644067796605,25.489189189189187,0.35289957567185287,5.0,1.0,9.0,33.0,88.0,5.0,7.0,15.0,31.0,38.0,5.0,9.0,16.0,40.0,102.0,12.0,1.0,87.0,33.0,,5.0,,1.0,0.8947368421052632,0.34234234234234234,0.5555555555555556,0.4,0.34545454545454546,,,0.21739130434782608,0.21739130434782608,1.0,0.38427947598253276,0.375,0.375,0.8787878787878788,0.30434782608695654,0.7142857142857143,1.0,0.125,0.1111111111111111,0.4305555555555556,0.4838709677419355,0.3793103448275862,,2.0,,,0.08695652173913043,,,,,,,True,
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,11719.0,195,64,388,384,177,145,46,772,1,4,,1.0,1.0,1.0,,,3,7,7.0,4,11,27.0,4.0,39,394,,1,,3,1.0,2,3.0,14.0,6,2.0,,,6,7.0,13,5.0,4,1.0,1.0,33,3.0,2,,8.0,13,,21,5,26,,5.0,3.0,2.0,2.0,2.0,2.0,3.0,,,,,5.0,,1.0,14.0,28,1.0,1.0,7.0,1.0,3.0,5.0,,,2.0,1.0,,1.0,,,,1.0,,,,1.0,14.0,177,5.0,2.0,0.75,0.75,0.36363636363636365,,0.5,0.4605263157894737,0.375,0.6111111111111112,0.475,0.375,0.6363636363636364,0.7105263157894737,,,,,10.180995475113122,0.4,,,0.1015625,0.017857142857142856,0.16,0.05454545454545454,0.11797752808988764,0.029940119760479042,0.025,,0.027777777777777776,0.044444444444444446,0.1,0.046511627906976744,0.18181818181818182,0.09615384615384616,0.11428571428571428,0.26666666666666666,,,0.10526315789473684,0.25,0.25,,,,,,0.18421052631578946,0.42857142857142855,0.42857142857142855,1.0,0.18421052631578946,0.25,,,0.1111111111111111,1.0,0.8157894736842105,0.5260552631578946,0.5753833333333332,0.5372833333333333,,,0.07692307692307693,0.358974358974359,12.336363636363638,25.24074074074074,0.45618556701030927,,,2.0,9.0,20.0,1.0,1.0,3.0,5.0,9.0,1.0,3.0,3.0,7.0,27.0,,,20.0,9.0,,2.0,,,1.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3333333333333333,,,,,,0.5263157894736842,0.45,0.45,1.0,0.25,1.0,1.0,0.2222222222222222,,0.5555555555555556,0.6,0.45,,2.0,,,0.5,,,,,,1.0,True,
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,114549.0,1909,348,3705,3686,1002,739,488,7391,25,61,4.0,10.0,5.0,13.0,11.0,31.0,78,180,67.0,114,272,203.0,89.0,536,3838,11.0,19,11.0,60,24.0,56,41.0,146.0,122,106.0,2.0,14.0,151,23.0,174,15.0,82,39.0,30.0,371,4.0,18,1.0,41.0,87,1.0,129,23,152,6.0,82.0,56.0,26.0,48.0,5.0,40.0,19.0,4.0,8.0,,1.0,67.0,5.0,19.0,72.0,183,5.0,7.0,126.0,6.0,41.0,102.0,4.0,31.0,15.0,9.0,,5.0,,,4.0,9.0,5.0,,,1.0,146.0,1002,22.0,12.0,0.5350877192982456,0.5398230088495575,0.41911764705882354,0.5789473684210527,0.42857142857142855,0.4705263157894737,0.6282051282051282,0.45652173913043476,0.5125,0.6704545454545454,0.5328467153284672,0.42736842105263156,0.051470588235294115,0.19672131147540983,,0.011111111111111112,13.749413420929143,0.7164179104477612,0.008849557522123894,0.009009009009009009,0.06682027649769585,0.014084507042253521,0.0859538784067086,0.009523809523809525,0.07195053400786959,0.012956419316843345,0.028037383177570093,0.002288329519450801,0.012106537530266344,0.012232415902140673,,0.06982543640897755,0.07957559681697612,0.05534351145038168,0.10393258426966293,0.03305785123966942,0.022222222222222223,0.5555555555555556,0.12842105263157894,0.4098360655737705,0.5102040816326531,0.52,0.06526315789473684,0.3548387096774194,0.3548387096774194,0.09090909090909091,0.37894736842105264,0.43333333333333335,0.43820224719101125,0.6025641025641025,0.14105263157894737,0.2564102564102564,0.4,0.5,0.11304347826086956,0.38461538461538464,0.5557894736842105,0.5082918776371308,0.5392296875,0.4985754385964912,0.07128712871287128,0.10367892976588629,0.11194029850746269,0.27238805970149255,13.91654411764706,25.002955665024622,0.2704453441295547,26.0,6.0,16.0,47.0,136.0,5.0,12.0,13.0,43.0,73.0,9.0,20.0,19.0,59.0,198.0,21.0,,136.0,47.0,,8.0,,,0.9041095890410958,0.35960591133004927,0.45,0.3220338983050847,0.35960591133004927,,,0.3880597014925373,0.3880597014925373,0.9230769230769231,0.2863157894736842,0.34558823529411764,0.34558823529411764,0.8936170212765957,0.3076923076923077,0.4166666666666667,1.0,0.1391304347826087,0.375,0.3739130434782609,0.3023255813953488,0.34558823529411764,4.0,8.0,,,0.20512820512820512,0.5,1.0,5.0,0.024271844660194174,2.0,4.0,True,
200747,1610612747,Adam Morrison,Adam Morrison,200747,LAL,2291.0,38,5,71,70,57,22,10,141,1,1,,,,,2.0,3.0,2,5,1.0,5,9,2.0,,13,82,1.0,1,,2,4.0,6,,11.0,10,,,,3,1.0,4,1.0,2,,1.0,9,1.0,2,,,4,,4,3,7,1.0,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,11.0,57,1.0,,1.0,1.0,0.5555555555555556,1.0,0.6666666666666666,0.5909090909090909,1.0,0.6875,0.5909090909090909,1.0,0.6875,0.18181818181818182,,,,,13.414634146341465,,,,0.12903225806451613,0.10526315789473684,,0.14285714285714285,0.10810810810810811,0.11538461538461539,0.2,,0.1,0.2,,0.1,0.14285714285714285,0.14285714285714285,,,0.2,,0.09090909090909091,1.0,1.0,1.0,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,0.45454545454545453,0.4,0.4,1.0,0.09090909090909091,,,,,,0.2727272727272727,0.45255454545454543,0.4917,0.449125,,,0.15384615384615385,0.8461538461538461,12.944444444444445,24.299999999999997,0.8028169014084507,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,2.0,,3.0,,1.0,1.0,,,,,,0.5,,0.5,0.5,,,,,,0.09090909090909091,1.0,1.0,,,,,0.125,,0.125,1.0,1.0,,,,,,,,,,,,True,
2200,1610612747,Pau Gasol,Pau Gasol,2200,LAL,109806.0,1830,301,3535,3521,1005,782,455,7056,179,281,56.0,92.0,46.0,78.0,120.0,257.0,35,80,1.0,334,618,4.0,198.0,866,3689,73.0,125,47.0,193,73.0,134,91.0,237.0,382,286.0,104.0,42.0,106,47.0,153,35.0,58,20.0,28.0,353,52.0,118,11.0,83.0,250,40.0,373,181,554,15.0,28.0,23.0,5.0,56.0,7.0,35.0,37.0,8.0,21.0,,4.0,93.0,12.0,26.0,62.0,110,10.0,9.0,237.0,26.0,11.0,259.0,29.0,114.0,30.0,73.0,3.0,44.0,1.0,8.0,21.0,76.0,42.0,1.0,5.0,,237.0,1005,12.0,27.0,0.5718562874251497,0.6773049645390071,0.540453074433657,0.584,0.5447761194029851,0.5369774919614148,0.584,0.5328467153284672,0.587516960651289,0.6390728476821192,0.626984126984127,0.006430868167202572,0.06796116504854369,0.09252669039145907,0.058365758754863814,0.0125,20.39312039312039,0.6021505376344086,0.36036036036036034,0.10679611650485436,0.20048115477145148,0.10068259385665529,0.18651685393258427,0.11206896551724138,0.19680851063829788,0.1039119804400978,0.14215686274509803,0.0835509138381201,0.07349081364829396,0.10144927536231885,0.14285714285714285,0.16336633663366337,0.20059880239520958,0.22986247544204322,0.19148936170212766,0.1724137931034483,0.06198347107438017,0.5526315789473685,0.4517684887459807,0.6370106761565836,0.7019607843137254,0.6312849162011173,0.41318327974276525,0.4669260700389105,0.49586776859504134,0.44166666666666665,0.12861736334405144,0.4375,0.4430379746835443,0.7142857142857143,0.001607717041800643,0.736,0.6086956521739131,0.14285714285714285,0.5693430656934306,0.5897435897435898,0.45819935691318325,0.4923016077170418,0.5408277227722772,0.5085306569343067,0.16124469589816123,0.16216216216216217,0.2228637413394919,0.27367205542725176,5.687540453074433,28.625,0.2842998585572843,,,,,3.0,,,,3.0,,,,,3.0,,,,3.0,,,12.0,,,,,,,,,,,,,0.00482315112540193,,,,,,,,,0.021897810218978103,,,,,2.0,,,,,,,,,True,
