EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg3aBlocked,SelfOReb,Clear Path Fouls,NonShootingFoulsDrawn,BlockedAtRim,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SelfORebPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGA,PenaltyCorner3Frequency,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Blocked3s,BlockedCorner3,Corner3PctBlocked,DefensiveGoaltends,OffensiveGoaltends,on,HeaveMakes,BlockedArc3
101126,1610612752,Nate Robinson,Nate Robinson,101126,NYK,26890.0,448,46,891,877,239,234,104,1768,29,56,2.0,4.0,10.0,18.0,12.0,20,28.0,56.0,3.0,10.0,2.0,27.0,76.0,5.0,6.0,4.0,23.0,69,132,30.0,86.0,22.0,250,942,4.0,8.0,5.0,8.0,1.0,24.0,18.0,34.0,4.0,23.0,3.0,51.0,42.0,96,63.0,27.0,4.0,4.0,72.0,27.0,8.0,55.0,15.0,70.0,13.0,2.0,29.0,4.0,22.0,155.0,3.0,9,1.0,12.0,19,1.0,32,13,45,18.0,11.0,7.0,26.0,4.0,18.0,15.0,1.0,8.0,2.0,2.0,41,1.0,12.0,16,40,1.0,2.0,38.0,1.0,10.0,31.0,7.0,1.0,5.0,16.0,1.0,2.0,1.0,1.0,2.0,1.0,51.0,239,6.0,0.30434782608695654,0.31343283582089554,0.7,0.3488372093023256,0.625,0.17391304347826086,0.36585365853658536,0.5227272727272727,0.5,0.5294117647058824,0.5229357798165137,0.71875,0.42105263157894735,0.539647577092511,0.7058823529411765,0.4322033898305085,0.3944954128440367,0.06060606060606061,0.14285714285714285,26.508407517309596,0.6341463414634146,0.034482758620689655,0.03571428571428571,0.06484641638225255,0.033210332103321034,0.09917355371900827,0.02158273381294964,0.0748792270531401,0.02926829268292683,0.019417475728155338,0.057692307692307696,0.034482758620689655,0.018018018018018018,0.03571428571428571,0.03773584905660377,0.05952380952380952,0.0970873786407767,0.08247422680412371,0.16666666666666666,0.5,0.25688073394495414,0.5178571428571429,0.6041666666666666,0.3103448275862069,0.09174311926605505,0.6,0.6,0.3333333333333333,0.25688073394495414,0.5,0.5,0.2857142857142857,0.045871559633027525,0.3,0.3,1.0,0.3486238532110092,0.35526315789473684,0.35526315789473684,0.6666666666666666,0.25,0.5,0.125,0.375,0.8333333333333334,1.0,0.3157894736842105,0.5555555555555556,0.40350877192982454,0.17391304347826086,0.6513761467889908,0.375,0.5092109813084112,0.5108466666666666,0.5107611111111112,0.07488986784140969,0.11347517730496454,0.011627906976744186,0.096,0.204,9.282575757575756,26.515116279069765,0.26823793490460157,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101135,1610612752,David Lee,David Lee,101135,NYK,109874.0,1831,-93,3579,3569,738,747,375,7148,242,371,55.0,88.0,51.0,71.0,64.0,138,123.0,259.0,,,,,4.0,,1.0,,2.0,429,768,,4.0,156.0,1014,3917,71.0,128.0,,1.0,22.0,164.0,80.0,137.0,,2.0,40.0,200.0,532.0,326,,,98.0,,4.0,,61.0,87.0,89.0,176.0,74.0,15.0,48.0,5.0,34.0,441.0,43.0,99,,114.0,290,48.0,452,142,594,49.0,38.0,11.0,69.0,17.0,36.0,44.0,6.0,33.0,2.0,3.0,113,12.0,18.0,72,153,15.0,14.0,159.0,12.0,5.0,193.0,32.0,,1.0,106.0,,20.0,1.0,2.0,20.0,16.0,200.0,738,10.0,0.62004662004662,0.7,,,,,,0.55859375,0.5546875,0.583941605839416,0.555699481865285,0.5503875968992248,0.5755395683453237,0.5944835680751174,0.5857142857142857,0.6134969325153374,0.0051813471502590676,0.07942708333333333,0.12129380053908356,24.05284147557328,0.6106194690265486,0.5106382978723404,,0.24207011686143573,0.08935018050541517,0.25617977528089886,0.07288135593220339,0.24589166159464396,0.08362779740871613,0.11750599520383694,0.08181818181818182,0.06794055201698514,0.06911447084233262,0.08661417322834646,0.2037914691943128,0.3238095238095238,0.22125813449023862,0.2755681818181818,0.1827956989247312,0.8,0.4805699481865285,0.6522911051212938,0.7423312883435583,0.5785123966942148,0.17875647668393782,0.463768115942029,0.5039370078740157,0.5,0.33549222797927464,0.4749034749034749,0.484251968503937,0.7642276422764228,,,,,0.0051813471502590676,,,,0.6821705426356589,0.625,,0.007751937984496124,,,0.5107913669064749,0.7183098591549296,0.014388489208633094,,0.48575129533678757,,0.496169260700389,0.518190291262136,0.4839902173913043,0.12529550827423167,0.12589073634204276,,0.16173570019723865,0.19723865877712032,7.817057291666667,29.125,0.20620284995808885,1.0,23.0,1.0,6.0,17.0,2.0,4.0,6.0,0.25,0.07971014492753623,0.019305019305019305,0.25,0.08243727598566308,0.10909090909090909,,,,,,,,,,,,,True,,
1716,1610612752,Larry Hughes,Larry Hughes,1716,NYK,30918.0,515,-90,1037,1041,257,300,107,2078,16,36,3.0,4.0,5.0,10.0,6.0,22,18.0,53.0,6.0,17.0,,12.0,44.0,,3.0,2.0,11.0,40,111,18.0,61.0,33.0,167,1157,5.0,12.0,,3.0,3.0,13.0,10.0,28.0,2.0,13.0,11.0,37.0,26.0,54,51.0,3.0,2.0,,44.0,12.0,9.0,53.0,11.0,64.0,7.0,4.0,39.0,4.0,10.0,139.0,1.0,9,,22.0,34,2.0,58,10,68,27.0,14.0,13.0,15.0,6.0,11.0,18.0,1.0,4.0,2.0,6.0,33,1.0,7.0,17,39,,2.0,42.0,1.0,5.0,40.0,2.0,,,19.0,,7.0,,2.0,7.0,4.0,37.0,257,11.0,0.325,0.3333333333333333,0.9444444444444444,0.29508196721311475,,0.15384615384615385,0.29508196721311475,0.36036036036036034,0.4166666666666667,0.35714285714285715,0.38953488372093026,0.3333333333333333,0.3170731707317073,0.43717277486910994,0.40625,0.39361702127659576,0.3546511627906977,0.08108108108108109,0.1388888888888889,19.327006039689387,0.45454545454545453,0.05714285714285714,,0.11805555555555555,0.027692307692307693,0.16176470588235295,0.005917159763313609,0.1320754716981132,0.020242914979757085,0.01639344262295082,0.029850746268656716,0.03676470588235294,0.007462686567164179,,0.15,0.05970149253731343,0.12396694214876033,0.12264150943396226,0.3,0.5714285714285714,0.20930232558139536,0.4444444444444444,0.5161290322580645,0.1875,0.12790697674418605,0.2727272727272727,0.3157894736842105,0.16666666666666666,0.3081395348837209,0.33962264150943394,0.34615384615384615,0.5,0.09883720930232558,0.35294117647058826,0.35294117647058826,1.0,0.2558139534883721,0.2727272727272727,0.2727272727272727,0.9166666666666666,0.26666666666666666,0.75,,0.2,,,0.24390243902439024,0.5,0.2682926829268293,0.18181818181818182,0.563953488372093,0.2727272727272727,0.510059941520468,0.46782307692307684,0.49304250000000005,0.10052910052910052,0.1484375,,0.07784431137724551,0.2215568862275449,11.029729729729729,25.24426229508197,0.24783027965284474,,4.0,,2.0,5.0,,,2.0,,0.13636363636363635,0.018867924528301886,,0.038461538461538464,,2.0,0.04878048780487805,,,,,,,,,,,True,,
1733,1610612752,Al Harrington,Al Harrington,1733,NYK,68980.0,1150,-50,2247,2242,598,669,253,4489,119,188,24.0,36.0,38.0,64.0,16.0,47,28.0,82.0,17.0,43.0,4.0,46.0,156.0,5.0,9.0,10.0,43.0,163,317,63.0,199.0,132.0,647,2467,27.0,45.0,7.0,13.0,15.0,90.0,47.0,94.0,11.0,49.0,47.0,174.0,116.0,210,177.0,12.0,28.0,3.0,153.0,46.0,19.0,43.0,17.0,60.0,7.0,10.0,25.0,8.0,10.0,137.0,12.0,31,2.0,42.0,107,14.0,163,45,208,28.0,18.0,10.0,25.0,9.0,14.0,40.0,5.0,11.0,1.0,7.0,65,3.0,11.0,51,111,11.0,13.0,146.0,5.0,13.0,177.0,22.0,,3.0,84.0,,15.0,,2.0,15.0,12.0,174.0,598,18.0,0.3558282208588957,0.38926174496644295,0.9365079365079365,0.3165829145728643,0.5384615384615384,0.22448979591836735,0.32142857142857145,0.5141955835962145,0.6,0.5,0.499031007751938,0.646551724137931,0.44405594405594406,0.543918918918919,0.6716417910447762,0.5149700598802395,0.3856589147286822,0.05993690851735016,0.09042553191489362,25.81532416502947,0.38461538461538464,0.17721518987341772,0.03508771929824561,0.15007012622720897,0.044733044733044736,0.15555555555555556,0.030927835051546393,0.1515768056968464,0.039777983348751156,0.06397306397306397,0.022727272727272728,0.03409090909090909,0.026490066225165563,0.046511627906976744,0.13452914798206278,0.15463917525773196,0.15878378378378377,0.15566037735849056,0.15517241379310345,0.8,0.3643410852713178,0.6329787234042553,0.695906432748538,0.3697478991596639,0.09108527131782945,0.3404255319148936,0.34782608695652173,0.125,0.15891472868217055,0.34146341463414637,0.345679012345679,0.42857142857142855,0.08333333333333333,0.3953488372093023,0.3953488372093023,0.9411764705882353,0.3023255813953488,0.2948717948717949,0.2948717948717949,0.9347826086956522,0.6206896551724138,0.6666666666666666,0.06896551724137931,0.15517241379310345,0.5555555555555556,1.0,0.44755244755244755,0.59375,0.3006993006993007,0.23255813953488372,0.75,0.3006535947712418,0.52856982421875,0.538368888888889,0.519713120567376,0.1453287197231834,0.22163588390501318,,0.1391035548686244,0.2689335394126739,6.129968454258674,25.190452261306536,0.2661326212728082,,8.0,,14.0,13.0,2.0,3.0,12.0,,0.02127659574468085,0.012195121951219513,,0.030418250950570342,0.125,6.0,0.04195804195804196,2.0,1.0,0.5,0.5,0.16666666666666666,,,,,,True,,
201163,1610612752,Wilson Chandler,Wilson Chandler,201163,NYK,139195.0,2320,-124,4530,4520,977,1065,480,9050,220,325,42.0,65.0,65.0,83.0,60.0,145,92.0,240.0,21.0,59.0,1.0,19.0,91.0,,1.0,3.0,16.0,372,710,40.0,150.0,129.0,993,4949,53.0,87.0,1.0,2.0,13.0,122.0,92.0,155.0,9.0,32.0,35.0,246.0,350.0,394,120.0,,60.0,,91.0,19.0,42.0,80.0,58.0,138.0,41.0,17.0,46.0,6.0,28.0,334.0,28.0,62,3.0,69.0,163,23.0,255,93,348,46.0,35.0,11.0,40.0,9.0,19.0,68.0,6.0,21.0,4.0,13.0,108,5.0,21.0,106,184,5.0,28.0,128.0,4.0,9.0,160.0,21.0,,3.0,79.0,,49.0,1.0,16.0,49.0,32.0,246.0,977,21.0,0.47043010752688175,0.5116959064327485,1.0,0.26666666666666666,0.5,0.28125,0.26666666666666666,0.523943661971831,0.6091954022988506,0.5935483870967742,0.5023255813953489,0.6123595505617978,0.5641711229946524,0.5350215517241379,0.648936170212766,0.5970873786407767,0.1744186046511628,0.059154929577464786,0.09230769230769231,20.345979948889326,0.37037037037037035,0.17424242424242425,0.027522935779816515,0.1089572192513369,0.04428571428571428,0.12255772646536411,0.03748326639892905,0.11267605633802817,0.04191895668374476,0.05925925925925926,0.05904059040590406,0.023769100169779286,0.039316239316239315,0.030864197530864196,0.08349900596421471,0.09181141439205956,0.1423728813559322,0.12727272727272726,0.10569105691056911,0.6530612244897959,0.37790697674418605,0.676923076923077,0.7457627118644068,0.5136363636363637,0.1686046511627907,0.41379310344827586,0.4444444444444444,0.15,0.27906976744186046,0.38333333333333336,0.3865546218487395,0.5760869565217391,0.0686046511627907,0.3559322033898305,0.3559322033898305,1.0,0.1058139534883721,0.2087912087912088,0.2087912087912088,1.0,0.7303370786516854,0.6461538461538462,0.011235955056179775,0.011235955056179775,,,0.44385026737967914,0.7831325301204819,0.0855614973262032,0.1875,0.5523255813953488,0.2087912087912088,0.5077720348837207,0.5472598484848484,0.4996959893048129,0.0860566448801743,0.10286458333333333,,0.1228600201409869,0.24773413897280966,8.116478873239437,24.538000000000007,0.21567328918322295,,27.0,,10.0,32.0,1.0,2.0,8.0,,0.06896551724137931,0.008333333333333333,,0.06683168316831684,0.21428571428571427,16.0,0.0855614973262032,1.0,6.0,1.0,1.0,0.375,,,,,,True,,
201568,1610612752,Danilo Gallinari,Danilo Gallinari,201568,NYK,91329.0,1522,-42,2961,2951,551,626,303,5912,53,96,13.0,22.0,9.0,18.0,13.0,32,43.0,107.0,14.0,46.0,7.0,94.0,235.0,7.0,16.0,15.0,46.0,109,235,108.0,281.0,122.0,664,3204,16.0,30.0,8.0,23.0,10.0,66.0,18.0,43.0,20.0,55.0,43.0,139.0,100.0,118,300.0,24.0,18.0,1.0,234.0,94.0,13.0,48.0,16.0,64.0,7.0,9.0,17.0,7.0,24.0,144.0,8.0,22,,47.0,138,6.0,191,30,221,41.0,20.0,21.0,26.0,6.0,15.0,29.0,5.0,11.0,1.0,9.0,55,3.0,12.0,58,116,5.0,8.0,138.0,3.0,16.0,155.0,6.0,,6.0,53.0,7.0,32.0,1.0,4.0,33.0,24.0,139.0,551,14.0,0.45871559633027525,0.5,0.9259259259259259,0.38434163701067614,0.34782608695652173,0.36363636363636365,0.38571428571428573,0.46382978723404256,0.5333333333333333,0.4186046511627907,0.5251937984496124,0.5283018867924528,0.4897959183673469,0.5667808219178082,0.5603448275862069,0.5609756097560976,0.5445736434108527,0.05531914893617021,0.11458333333333333,19.257470570479928,0.4727272727272727,0.08108108108108109,,0.13717693836978131,0.023429179978700747,0.1246684350132626,0.01694915254237288,0.13376717281272596,0.021261516654854713,0.03651685393258427,0.016042780748663103,0.015151515151515152,0.016172506738544475,0.019801980198019802,0.11614730878186968,0.12167300380228137,0.16666666666666666,0.11409395973154363,0.16455696202531644,0.7272727272727273,0.18604651162790697,0.5520833333333334,0.6235294117647059,0.4339622641509434,0.06201550387596899,0.40625,0.41935483870967744,0.23076923076923078,0.20736434108527133,0.40186915887850466,0.4056603773584906,0.5581395348837209,0.08914728682170543,0.30434782608695654,0.3181818181818182,0.9285714285714286,0.45542635658914726,0.4,0.4,0.925531914893617,0.41509433962264153,0.5909090909090909,0.1320754716981132,0.3018867924528302,0.4375,1.0,0.1836734693877551,0.5,0.46938775510204084,0.32608695652173914,0.7306201550387597,0.4017094017094017,0.5206620388349513,0.5410986486486487,0.49382113402061845,0.10526315789473684,0.1879432624113475,0.024305555555555556,0.09939759036144578,0.20933734939759036,10.191063829787238,25.308185053380786,0.18608578183046268,2.0,3.0,,14.0,27.0,,2.0,13.0,0.0071174377224199285,0.03125,0.009345794392523364,,0.01079136690647482,0.07692307692307693,9.0,0.09183673469387756,1.0,5.0,0.14285714285714285,1.0,0.5555555555555556,1.0,1.0,0.043478260869565216,,,True,,
1886,1610612752,Jonathan Bender,Jonathan Bender,1886,NYK,7464.0,124,-35,247,240,54,57,23,487,6,12,2.0,2.0,1.0,1.0,,2,2.0,7.0,3.0,7.0,,1.0,6.0,,,,2.0,8,21,4.0,13.0,11.0,39,264,2.0,2.0,,,3.0,7.0,2.0,2.0,,3.0,4.0,8.0,6.0,10,12.0,,4.0,1.0,5.0,1.0,1.0,4.0,2.0,6.0,2.0,,3.0,,1.0,14.0,1.0,2,1.0,6.0,10,3.0,19,4,23,,,,6.0,1.0,3.0,8.0,,3.0,,3.0,14,,3.0,9,15,,2.0,8.0,,,11.0,1.0,,,6.0,,8.0,,2.0,8.0,6.0,8.0,54,1.0,0.375,0.5,1.0,0.3076923076923077,,,0.3333333333333333,0.38095238095238093,1.0,1.0,0.4117647058823529,1.0,0.4,0.5,1.1666666666666667,0.5714285714285714,0.38235294117647056,0.047619047619047616,0.08333333333333333,19.702602230483272,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.11904761904761904,0.025974025974025976,0.20689655172413793,0.02857142857142857,0.1415929203539823,0.026785714285714284,0.058823529411764705,,,0.03571428571428571,,0.06896551724137931,0.08333333333333333,0.1935483870967742,0.23809523809523808,0.125,0.75,0.35294117647058826,0.5,0.5454545454545454,0.16666666666666666,0.058823529411764705,,,,0.20588235294117646,0.2857142857142857,0.2857142857142857,1.0,0.20588235294117646,0.42857142857142855,0.42857142857142855,1.0,0.17647058823529413,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,,,,,0.2,1.0,0.4,,0.7352941176470589,0.2,0.5174712121212122,0.5136,0.511675,0.15384615384615385,0.23076923076923078,,0.1794871794871795,0.20512820512820512,7.552380952380953,27.430769230769233,0.21862348178137653,,,,,6.0,,,,,,,,,,1.0,0.2,,,,,,,,,,,True,,
201941,1610612752,Jordan Hill,Jordan Hill,201941,NYK,6536.0,109,11,203,206,60,85,32,409,9,16,6.0,9.0,1.0,5.0,4.0,7,3.0,21.0,,,,,1.0,,,,,16,44,,1.0,8.0,40,227,8.0,12.0,,,5.0,21.0,4.0,16.0,,,,8.0,16.0,16,,,10.0,,1.0,,1.0,1.0,3.0,4.0,3.0,,1.0,,,11.0,3.0,13,,4.0,7,4.0,15,16,31,5.0,3.0,2.0,1.0,,,3.0,,1.0,,,4,,,9,16,2.0,2.0,7.0,,2.0,9.0,1.0,,,5.0,,3.0,,2.0,3.0,1.0,8.0,60,3.0,0.5,0.7272727272727273,,,,,,0.36363636363636365,0.6666666666666666,0.25,0.35555555555555557,0.6666666666666666,0.25,0.40816326530612246,0.75,0.25,0.022222222222222223,0.022727272727272728,0.0625,22.268907563025213,0.25,0.36363636363636365,,0.10144927536231885,0.16666666666666666,0.15384615384615385,0.13636363636363635,0.11578947368421053,0.16,0.25,0.16666666666666666,0.11363636363636363,0.1111111111111111,0.25,0.1111111111111111,,0.2,0.18181818181818182,,0.3333333333333333,0.35555555555555557,0.5625,0.6,0.3333333333333333,0.15555555555555556,0.5714285714285714,0.5714285714285714,0.5,0.4666666666666667,0.14285714285714285,0.14285714285714285,1.0,,,,,0.022222222222222223,,,,0.75,0.6666666666666666,,,,,0.3125,0.2,,,0.37777777777777777,,0.45386111111111105,0.4767727272727273,0.437925,0.10204081632653061,0.10416666666666667,,0.525,0.2,10.15909090909091,25.2,0.2955665024630542,,1.0,,,1.0,1.0,,,,,,,0.03571428571428571,,,,,,,,,,,,,,True,,
2407,1610612752,Jared Jeffries,Jared Jeffries,2407,NYK,60298.0,1005,-37,1917,1918,357,360,227,3835,47,92,22.0,40.0,7.0,10.0,3.0,7,10.0,22.0,8.0,24.0,,9.0,24.0,,2.0,1.0,6.0,60,121,17.0,48.0,39.0,210,2077,23.0,42.0,,2.0,10.0,56.0,9.0,15.0,3.0,10.0,9.0,36.0,72.0,48,51.0,,38.0,2.0,22.0,9.0,18.0,43.0,20.0,63.0,19.0,1.0,29.0,5.0,9.0,146.0,22.0,44,1.0,14.0,76,2.0,92,67,159,32.0,20.0,12.0,19.0,6.0,13.0,18.0,2.0,6.0,2.0,2.0,37,3.0,6.0,59,108,7.0,5.0,85.0,11.0,26.0,67.0,9.0,,,33.0,,43.0,4.0,18.0,43.0,30.0,36.0,357,8.0,0.6,0.8780487804878049,1.0,0.3541666666666667,,0.3,0.3695652173913043,0.49586776859504134,0.5476190476190477,0.6,0.5059171597633136,0.5227272727272727,0.54,0.5303030303030303,0.5384615384615384,0.5454545454545454,0.28402366863905326,0.1487603305785124,0.17391304347826086,10.76993583868011,0.5135135135135135,0.043478260869565216,0.019230769230769232,0.11275964391691394,0.0718954248366013,0.05785123966942149,0.0707395498392283,0.0982532751091703,0.07150595882990249,0.0811965811965812,0.09448818897637795,0.05179282868525897,0.06639004149377593,0.08571428571428572,0.1308411214953271,0.10795454545454546,0.10211267605633803,0.06153846153846154,0.0425531914893617,0.6976744186046512,0.5443786982248521,0.5108695652173914,0.618421052631579,0.5319148936170213,0.04142011834319527,0.42857142857142855,0.6,0.6666666666666666,0.1301775147928994,0.45454545454545453,0.45454545454545453,0.9,0.14201183431952663,0.3333333333333333,0.3333333333333333,1.0,0.14201183431952663,0.375,0.375,1.0,0.9090909090909091,0.55,,0.045454545454545456,,,0.4,0.7,0.24,0.16666666666666666,0.8284023668639053,0.4090909090909091,0.5488092814371257,0.5457581081081081,0.5034479999999999,0.17098445595854922,0.22758620689655173,,0.26666666666666666,0.17142857142857143,4.034710743801653,25.214583333333337,0.18622848200312989,,3.0,,5.0,21.0,,2.0,5.0,,0.2857142857142857,,,0.043478260869565216,0.045454545454545456,4.0,0.16,,2.0,,,0.5,,,,4.0,1.0,True,,
2768,1610612752,Chris Duhon,Chris Duhon,2768,NYK,80039.0,1334,-120,2609,2604,495,577,273,5213,27,66,2.0,8.0,7.0,15.0,9.0,21,10.0,40.0,7.0,22.0,3.0,54.0,158.0,2.0,8.0,8.0,27.0,46,127,61.0,180.0,35.0,310,2886,2.0,9.0,3.0,11.0,1.0,14.0,8.0,24.0,9.0,28.0,10.0,53.0,24.0,68,147.0,36.0,2.0,1.0,157.0,54.0,9.0,172.0,77.0,249.0,59.0,18.0,98.0,14.0,60.0,575.0,3.0,12,,34.0,52,2.0,88,15,103,37.0,25.0,12.0,47.0,13.0,37.0,26.0,4.0,10.0,3.0,2.0,73,2.0,11.0,24,55,2.0,3.0,54.0,,11.0,55.0,1.0,,8.0,12.0,1.0,2.0,,2.0,2.0,2.0,53.0,495,11.0,0.2608695652173913,0.26666666666666666,0.8032786885245902,0.3388888888888889,0.2727272727272727,0.32142857142857145,0.3407821229050279,0.36220472440944884,0.2222222222222222,0.3333333333333333,0.44788273615635177,0.325,0.41346153846153844,0.4636363636363636,0.3333333333333333,0.44166666666666665,0.5863192182410424,0.07086614173228346,0.10606060606060606,13.752993499828943,0.6438356164383562,0.029411764705882353,,0.06168446026097272,0.01507537688442211,0.1069182389937107,0.006423982869379015,0.07407407407407407,0.011876484560570071,0.016722408026755852,0.025477707006369428,0.008823529411764706,0.002777777777777778,0.018691588785046728,0.05862068965517241,0.045871559633027525,0.07462686567164178,0.09163346613545817,0.16417910447761194,1.0,0.21498371335504887,0.4090909090909091,0.4576271186440678,0.18518518518518517,0.06840390879478828,0.42857142857142855,0.45,0.1111111111111111,0.13029315960912052,0.25,0.2564102564102564,0.6,0.07166123778501629,0.3181818181818182,0.3181818181818182,1.0,0.5146579804560261,0.34177215189873417,0.34177215189873417,0.7777777777777778,0.4,0.25,0.15,0.4,0.25,1.0,0.28846153846153844,0.4666666666666667,0.5192307692307693,0.2962962962962963,0.8013029315960912,0.34394904458598724,0.5399112745098038,0.5468,0.5200049019607844,0.04075235109717868,0.08695652173913043,0.0055248618784530384,0.04516129032258064,0.17096774193548386,7.570078740157481,25.580000000000002,0.18972786508240705,,7.0,,11.0,,,,8.0,,0.047619047619047616,0.025,,0.0374331550802139,0.5,1.0,0.019230769230769232,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,True,,
