EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,ShortMidRangeFGM,SecondChanceFtPoints,PenaltyFtPoints,Fg3aBlocked,FTDefRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3FGM,FTOffRebounds,NonShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,OffFTReboundPct,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,HeaveMakes,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedCorner3,on,Clear Path Fouls,Corner3PctBlocked,OffensiveGoaltends,BlockedArc3
101126,1610612752,Nate Robinson,Nate Robinson,101126,NYK,6182.0,103,-16.0,197,207,48,63,22,404,5.0,13.0,1.0,1.0,3.0,1,7.0,12.0,1.0,5.0,1.0,1.0,4.0,14.0,1.0,2.0,1.0,6.0,12.0,26,5.0,19.0,5.0,44.0,235,1.0,1.0,1.0,3.0,5.0,1.0,5.0,1.0,7.0,5.0,4.0,20.0,9.0,6.0,2.0,1.0,13.0,4.0,3.0,9.0,8.0,17.0,4.0,4.0,4.0,1.0,4.0,42.0,2.0,2.0,2.0,3.0,5,4.0,9,2.0,2.0,3.0,1.0,2.0,3.0,5.0,9,8.0,1.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,48,1.0,0.1666666666666666,0.1818181818181818,0.6,0.2631578947368421,0.3333333333333333,0.1428571428571428,0.2777777777777778,0.4615384615384615,1.0,0.2,0.4333333333333333,0.625,0.2083333333333333,0.4574468085106383,0.625,0.2083333333333333,0.4222222222222222,0.1153846153846153,0.2307692307692307,22.026431718061676,1.0,0.0576923076923076,0.0333333333333333,0.0625,0.05,0.0595238095238095,0.04,0.0909090909090909,0.037037037037037,0.0625,0.1428571428571428,0.1,0.5,0.2888888888888888,0.3846153846153846,0.5,0.2,0.0222222222222222,0.2666666666666666,0.5833333333333334,0.5833333333333334,0.1428571428571428,0.1111111111111111,0.2,0.2,1.0,0.3111111111111111,0.2857142857142857,0.2857142857142857,0.5,0.25,1.0,0.25,0.5,0.5,1.0,0.25,0.0833333333333333,0.5,0.1666666666666666,0.7111111111111111,0.3076923076923077,0.5327238636363636,0.5442,0.5302863636363636,0.0638297872340425,0.0714285714285714,0.0526315789473684,0.1136363636363636,0.1136363636363636,9.119230769230768,27.105263157894736,0.2436548223350254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101135,1610612752,David Lee,David Lee,101135,NYK,34490.0,575,-50.0,1157,1167,286,290,120,2324,75.0,105.0,14.0,26.0,32.0,39,20.0,58.0,,,,,,2.0,,,,1.0,114.0,202,,2.0,57.0,285.0,1269,16.0,31.0,,,40.0,30.0,52.0,,1.0,71.0,162.0,66.0,,,22.0,,2.0,,19.0,16.0,24.0,40.0,21.0,3.0,9.0,1.0,6.0,104.0,12.0,25.0,39.0,83.0,134,37.0,171,23.0,19.0,33.0,19.0,14.0,46.0,28.0,48,53.0,3.0,74.0,,,41.0,,8.0,7.0,1.0,8.0,7.0,71.0,286,1.0,0.7105263157894737,0.7864077669902912,,,,,,0.5643564356435643,0.5161290322580645,0.5769230769230769,0.5588235294117647,0.5161290322580645,0.5660377358490566,0.6012658227848101,0.5714285714285714,0.6016949152542372,0.0098039215686274,0.094059405940594,0.1428571428571428,21.92099147947328,0.717391304347826,0.2378223495702005,0.0726744186046511,0.2452830188679245,0.0634920634920634,0.2401574803149606,0.0694183864915572,0.0428571428571428,0.0331125827814569,0.0662251655629139,0.2279411764705882,0.2833333333333333,0.875,0.5147058823529411,0.7142857142857143,0.8333333333333334,0.7066666666666667,0.1911764705882352,0.284313725490196,0.3448275862068966,0.3448275862068966,0.7,,,,,0.0098039215686274,,,,0.8387096774193549,0.5384615384615384,,,,,0.6037735849056604,,0.0188679245283018,,0.5245098039215687,,0.4980600985221675,0.538225,0.5061519230769231,0.1729957805907173,0.1744680851063829,,0.1403508771929824,0.2491228070175438,7.014851485148514,32.5,0.247191011235955,23.0,19.0,8.0,11.0,1.0,12.0,2.0,4.0,2.0,13.0,2.0,1.0,1.0,6.0,8.0,2.0,6.0,1.0,8.0,1.0,1.0,1.0,0.5,0.1025641025641025,0.5,0.4,0.1382113821138211,0.0526315789473684,0.1897810218978102,0.3421052631578947,0.1282051282051282,0.0294117647058823,0.4871794871794871,0.5428571428571428,0.7368421052631579,0.2142857142857142,0.71875,,,,,,,,,,,,,,,True,,,,
1716,1610612752,Larry Hughes,Larry Hughes,1716,NYK,49189.0,820,-49.0,1640,1646,416,471,174,3286,34.0,65.0,5.0,7.0,17.0,35,28.0,82.0,10.0,26.0,2.0,4.0,18.0,71.0,1.0,7.0,4.0,17.0,74.0,182,28.0,97.0,65.0,297.0,1779,7.0,18.0,1.0,9.0,20.0,20.0,49.0,5.0,21.0,82.0,44.0,104.0,81.0,3.0,4.0,,71.0,18.0,15.0,87.0,22.0,109.0,16.0,6.0,62.0,9.0,16.0,240.0,1.0,13.0,28.0,63.0,94,16.0,110,40.0,25.0,27.0,20.0,7.0,56.0,25.0,53,67.0,2.0,79.0,1.0,,35.0,2.0,11.0,7.0,3.0,11.0,6.0,82.0,416,12.0,0.2972972972972973,0.3055555555555556,0.9642857142857144,0.2886597938144329,0.1111111111111111,0.238095238095238,0.2886597938144329,0.4065934065934066,0.3888888888888889,0.4081632653061224,0.4157706093189964,0.3148148148148148,0.3928571428571428,0.4729299363057325,0.3571428571428571,0.4823529411764706,0.3476702508960573,0.0824175824175824,0.1692307692307692,20.09777294948397,0.4821428571428571,0.1301652892561983,0.0264765784114052,0.1296296296296296,0.0036764705882352,0.13,0.018348623853211,0.0194174757281553,0.0245098039215686,0.0045454545454545,0.1330049261083744,0.1055900621118012,0.5454545454545454,0.2329749103942652,0.5230769230769231,0.6296296296296297,0.2058823529411764,0.1254480286738351,0.2939068100358423,0.3414634146341463,0.345679012345679,0.5,0.0931899641577061,0.3846153846153846,0.3846153846153846,1.0,0.2544802867383512,0.2535211267605634,0.2535211267605634,0.9444444444444444,0.2592592592592592,0.7142857142857143,0.074074074074074,0.2592592592592592,0.1428571428571428,1.0,0.2428571428571428,0.0571428571428571,0.2428571428571428,0.2352941176470588,0.5806451612903226,0.2535211267605634,0.514004856115108,0.5006571428571428,0.4884927536231883,0.1201298701298701,0.1666666666666666,0.0204081632653061,0.0673400673400673,0.2760942760942761,10.447252747252746,25.12164948453609,0.2536585365853658,9.0,12.0,3.0,27.0,,3.0,5.0,15.0,10.0,29.0,3.0,3.0,7.0,3.0,14.0,,4.0,5.0,7.0,,,,,0.0857142857142857,,0.06,0.0326086956521739,,0.1306818181818181,0.1238095238095238,0.2,0.031055900621118,0.3428571428571428,0.375,0.0833333333333333,,0.5294117647058824,1.0,2.0,6.0,1.0,6.0,0.0121951219512195,0.0434782608695652,0.25,,,,,,,True,,,,
1733,1610612752,Al Harrington,Al Harrington,1733,NYK,32009.0,533,2.0,1049,1049,339,361,124,2098,79.0,113.0,13.0,20.0,39.0,32,16.0,44.0,9.0,17.0,1.0,4.0,18.0,57.0,,4.0,8.0,21.0,109.0,189,27.0,74.0,76.0,375.0,1141,14.0,28.0,1.0,5.0,46.0,35.0,59.0,9.0,25.0,138.0,82.0,136.0,69.0,12.0,16.0,2.0,54.0,17.0,14.0,22.0,5.0,27.0,4.0,1.0,12.0,5.0,5.0,59.0,8.0,18.0,27.0,53.0,89,28.0,117,14.0,12.0,13.0,7.0,6.0,29.0,29.0,55,83.0,4.0,98.0,1.0,2.0,46.0,1.0,8.0,5.0,2.0,8.0,5.0,138.0,339,5.0,0.3761467889908257,0.4059405940594059,0.8518518518518519,0.3648648648648648,0.2,0.36,0.3611111111111111,0.5767195767195767,0.5,0.5932203389830508,0.5684410646387833,0.4696969696969697,0.5773809523809523,0.6134868421052632,0.5609756097560976,0.6462264150943396,0.2813688212927757,0.074074074074074,0.079646017699115,27.86610878661088,0.4482758620689655,0.1687898089171974,0.0578778135048231,0.2109375,0.0496894409937888,0.1809954751131221,0.0550847457627118,0.0684931506849315,0.0512820512820512,0.032,0.2158273381294964,0.202127659574468,0.625,0.4296577946768061,0.6991150442477876,0.7596153846153846,0.4177215189873418,0.1216730038022813,0.1673003802281368,0.3636363636363636,0.3720930232558139,0.4375,0.0646387832699619,0.5294117647058824,0.5294117647058824,0.8888888888888888,0.2167300380228136,0.3157894736842105,0.3157894736842105,0.8333333333333334,0.6060606060606061,0.65,0.0303030303030303,0.1212121212121212,,,0.4642857142857143,0.0476190476190476,0.25,0.3809523809523809,0.7110266159695817,0.3148148148148148,0.5224057471264368,0.5216219999999999,0.5297756097560976,0.1587837837837837,0.2072072072072072,0.0135135135135135,0.1226666666666666,0.368,5.816931216931217,25.47027027027027,0.323164918970448,29.0,14.0,15.0,41.0,,9.0,5.0,2.0,4.0,16.0,3.0,2.0,2.0,3.0,8.0,4.0,5.0,8.0,13.0,,,1.0,,0.125,,0.2432432432432432,0.0578512396694214,0.1111111111111111,0.099009900990099,0.1756756756756756,0.2352941176470588,0.0458715596330275,0.4375,0.5,0.0714285714285714,0.1538461538461538,0.7435897435897436,1.0,2.0,8.0,1.0,8.0,0.0227272727272727,0.0571428571428571,0.25,1.0,1.0,1.0,,,,True,,,,
201163,1610612752,Wilson Chandler,Wilson Chandler,201163,NYK,30918.0,515,-90.0,1037,1041,257,300,107,2078,44.0,69.0,10.0,18.0,20.0,25,23.0,62.0,7.0,17.0,1.0,7.0,7.0,21.0,,,2.0,6.0,77.0,156,14.0,38.0,24.0,220.0,1157,11.0,22.0,1.0,1.0,27.0,22.0,39.0,5.0,13.0,65.0,84.0,70.0,42.0,,16.0,,21.0,7.0,11.0,17.0,10.0,27.0,6.0,4.0,13.0,1.0,3.0,64.0,5.0,18.0,17.0,29.0,53,23.0,76,10.0,8.0,4.0,1.0,3.0,20.0,30.0,57,27.0,1.0,31.0,,,15.0,,16.0,10.0,6.0,16.0,12.0,65.0,257,9.0,0.5454545454545454,0.6086956521739131,1.0,0.3684210526315789,1.0,0.3846153846153846,0.3684210526315789,0.4935897435897436,0.5,0.5641025641025641,0.5051546391752577,0.5434782608695652,0.5673076923076923,0.5263157894736842,0.5625,0.5803571428571429,0.1958762886597938,0.0705128205128205,0.1159420289855072,19.758412424503884,0.2,0.1006944444444444,0.0553846153846153,0.125,0.029585798816568,0.1084905660377358,0.0465587044534413,0.0597014925373134,0.0220588235294117,0.0373134328358208,0.1239669421487603,0.1320754716981132,0.75,0.3556701030927835,0.6376811594202898,0.7213114754098361,0.6363636363636364,0.1288659793814432,0.3195876288659793,0.3709677419354839,0.3833333333333333,0.5652173913043478,0.0876288659793814,0.4117647058823529,0.4117647058823529,1.0,0.1082474226804123,0.3333333333333333,0.3333333333333333,1.0,0.782608695652174,0.5555555555555556,0.0434782608695652,,,,0.3846153846153846,0.1346153846153846,0.1153846153846153,0.3333333333333333,0.5515463917525774,0.3333333333333333,0.5106476804123711,0.5766555555555556,0.5038144230769231,0.0721153846153846,0.088235294117647,,0.1227272727272727,0.2954545454545454,8.976923076923075,24.607894736842105,0.2478302796528447,16.0,10.0,2.0,6.0,,7.0,9.0,2.0,2.0,16.0,3.0,1.0,1.0,1.0,2.0,2.0,8.0,6.0,1.0,,,,,0.04,,0.2,0.0901639344262295,,0.1,0.0597014925373134,0.1,0.0989010989010989,0.4,0.4166666666666667,0.1,0.2,0.8,3.0,,1.0,,1.0,0.032258064516129,,0.4285714285714285,1.0,,1.0,1.0,,,True,,,,
201568,1610612752,Danilo Gallinari,Danilo Gallinari,201568,NYK,29149.0,486,7.0,985,975,159,204,88,1960,13.0,28.0,4.0,6.0,3.0,9,7.0,27.0,5.0,13.0,,4.0,40.0,93.0,,3.0,4.0,11.0,25.0,64,45.0,106.0,33.0,218.0,1046,5.0,8.0,,3.0,10.0,1.0,10.0,5.0,15.0,26.0,26.0,24.0,117.0,18.0,6.0,,93.0,40.0,6.0,19.0,5.0,24.0,3.0,2.0,11.0,1.0,7.0,53.0,2.0,8.0,20.0,42.0,65,11.0,76,13.0,7.0,8.0,2.0,6.0,17.0,17.0,30,36.0,1.0,37.0,,3.0,16.0,,16.0,14.0,2.0,17.0,12.0,26.0,159,3.0,0.52,0.5909090909090909,0.8666666666666667,0.4245283018867924,,0.3333333333333333,0.4245283018867924,0.390625,0.625,0.1,0.5441176470588235,0.4545454545454545,0.34,0.5833333333333334,0.4545454545454545,0.4333333333333333,0.6235294117647059,0.09375,0.1785714285714285,18.69244935543278,0.4705882352941176,0.1390728476821192,0.0274914089347079,0.16,0.0120481927710843,0.1451990632318501,0.0218818380743982,0.0188679245283018,0.0393700787401574,0.0071428571428571,0.1764705882352941,0.1489361702127659,0.7058823529411765,0.1647058823529411,0.4642857142857143,0.5652173913043478,0.5384615384615384,0.0529411764705882,0.1588235294117647,0.2592592592592592,0.2592592592592592,0.4285714285714285,0.0764705882352941,0.3846153846153846,0.3846153846153846,0.8,0.5470588235294118,0.4301075268817204,0.4347826086956521,0.875,0.5454545454545454,0.6666666666666666,,0.2727272727272727,,,0.12,0.16,0.44,0.3636363636363636,0.788235294117647,0.4301075268817204,0.5291064705882352,0.52916,0.4909059999999999,0.0869565217391304,0.2051282051282051,,0.0458715596330275,0.1192660550458715,9.131249999999998,25.29811320754717,0.1614213197969543,,5.0,,9.0,1.0,3.0,1.0,6.0,2.0,9.0,,,4.0,,,,3.0,3.0,2.0,,,1.0,0.0094339622641509,0.1111111111111111,0.010752688172043,0.1428571428571428,0.018018018018018,0.0384615384615384,0.1101694915254237,0.123076923076923,0.1935483870967742,0.0108695652173913,0.5555555555555556,0.625,0.6,,,1.0,1.0,2.0,,2.0,,0.0588235294117647,0.25,,,,,1.0,1.0,True,,,,
2407,1610612752,Jared Jeffries,Jared Jeffries,2407,NYK,16587.0,276,30.0,546,547,190,198,70,1093,17.0,28.0,8.0,12.0,10.0,1,2.0,4.0,1.0,2.0,,1.0,1.0,3.0,,,1.0,2.0,19.0,33,2.0,5.0,16.0,60.0,544,8.0,12.0,,,19.0,8.0,12.0,1.0,3.0,27.0,20.0,18.0,6.0,,16.0,,3.0,1.0,1.0,10.0,5.0,15.0,4.0,1.0,7.0,,3.0,35.0,8.0,16.0,4.0,12.0,20,24.0,44,12.0,6.0,3.0,3.0,,14.0,12.0,33,34.0,2.0,28.0,,,12.0,,11.0,6.0,3.0,11.0,6.0,27.0,190,6.0,0.5263157894736842,0.9090909090909092,1.0,0.4,,0.3333333333333333,0.4,0.5757575757575758,0.6666666666666666,0.6666666666666666,0.5789473684210527,0.6666666666666666,0.6333333333333333,0.5882352941176471,0.6333333333333333,0.6428571428571429,0.131578947368421,0.0303030303030303,0.0357142857142857,10.317460317460318,0.2142857142857142,0.072289156626506,0.0935672514619883,0.0547945205479452,0.0919540229885057,0.0669456066945606,0.0930232558139534,0.09375,0.0579710144927536,0.0933333333333333,0.0512820512820512,0.0727272727272727,0.5454545454545454,0.7368421052631579,0.6071428571428571,0.6296296296296297,0.4705882352941176,0.0263157894736842,0.1052631578947368,0.5,0.5,1.0,0.0526315789473684,0.5,0.5,1.0,0.0789473684210526,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,,,,,0.6666666666666666,0.0666666666666666,0.1333333333333333,0.5,0.868421052631579,0.3333333333333333,0.554828947368421,0.56911,0.54214,0.25,0.2790697674418604,,0.3166666666666666,0.45,2.890909090909091,25.06,0.3479853479853479,7.0,,3.0,8.0,,4.0,1.0,6.0,2.0,11.0,2.0,,2.0,2.0,4.0,2.0,5.0,14.0,2.0,,,,,,,0.2105263157894736,0.1285714285714285,0.0833333333333333,0.0677966101694915,0.1379310344827586,,0.0666666666666666,,,,,0.7,,,3.0,2.0,3.0,,,,,,,,,,True,,,,
2768,1610612752,Chris Duhon,Chris Duhon,2768,NYK,31024.0,517,-29.0,1053,1058,265,300,103,2111,20.0,40.0,,1.0,14.0,10,6.0,18.0,4.0,7.0,,,11.0,55.0,,1.0,3.0,8.0,29.0,68,15.0,62.0,25.0,128.0,1146,,3.0,,1.0,4.0,8.0,21.0,3.0,8.0,39.0,18.0,40.0,30.0,15.0,,,55.0,11.0,9.0,53.0,37.0,90.0,25.0,12.0,30.0,7.0,16.0,217.0,1.0,3.0,16.0,27.0,45,4.0,49,17.0,11.0,14.0,12.0,2.0,24.0,11.0,21,25.0,2.0,33.0,,4.0,6.0,,1.0,,1.0,1.0,1.0,39.0,265,5.0,0.3103448275862069,0.3103448275862069,0.6666666666666666,0.2419354838709677,,0.375,0.2419354838709677,0.4264705882352941,,0.3809523809523809,0.3961538461538461,,0.4310344827586206,0.4409722222222222,0.3333333333333333,0.527027027027027,0.4769230769230769,0.1323529411764706,0.2,14.408233276157803,0.5833333333333334,0.0894039735099337,0.0098684210526315,0.1176470588235294,0.0056497175141242,0.0981735159817351,0.0083160083160083,,0.0075757575757575,,0.1300813008130081,0.1188118811881188,1.0,0.3076923076923077,0.5,0.625,0.25,0.0769230769230769,0.1384615384615384,0.3333333333333333,0.3333333333333333,0.5,0.0538461538461538,0.5714285714285714,0.5714285714285714,0.75,0.4230769230769231,0.2,0.2,0.6363636363636364,0.25,,,0.25,,,0.4827586206896552,,0.2758620689655172,0.375,0.7846153846153846,0.2,0.539276923076923,0.454225,0.513846551724138,0.0444444444444444,0.0821917808219178,,0.03125,0.3046875,6.43970588235294,25.59354838709677,0.251661918328585,7.0,3.0,4.0,14.0,,2.0,1.0,6.0,7.0,10.0,,1.0,1.0,,5.0,,1.0,2.0,1.0,,,,,0.1,,0.0833333333333333,0.0185185185185185,0.0277777777777777,0.0707964601769911,0.0454545454545454,0.1142857142857142,0.0133333333333333,0.3,0.3333333333333333,0.3333333333333333,,0.5,,,9.0,,8.0,,,,,,,,,,True,,,,
201941,1610612752,Jordan Hill,Jordan Hill,201941,NYK,1445.0,24,-6.0,47,49,4,25,5,96,4.0,6.0,1.0,1.0,2.0,2,3.0,5.0,,,,,,,,,,,7.0,13,,,,14.0,52,1.0,1.0,,,2.0,,2.0,,,,10.0,4.0,,,2.0,,,,,,,,,,,,,,3.0,,,1.0,2,3.0,5,1.0,1.0,2.0,2.0,,3.0,4.0,6,1.0,,,,,,,2.0,2.0,,2.0,,,4,,0.7142857142857143,0.8333333333333334,,,,,,0.5384615384615384,1.0,,0.5384615384615384,1.0,,0.5384615384615384,1.0,,,,,29.629629629629623,0.6666666666666666,0.0769230769230769,,,0.3333333333333333,0.0434782608695652,0.1111111111111111,,,0.375,0.2,,,0.4615384615384615,0.6666666666666666,0.6666666666666666,0.75,0.1538461538461538,0.3846153846153846,0.6,0.6,0.6666666666666666,,,,,,,,,1.0,1.0,,,,,1.0,,,,0.4615384615384615,,0.4967846153846154,,0.57415,,,,0.1428571428571428,,9.176923076923076,,0.0851063829787234,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201962,1610612752,Toney Douglas,Toney Douglas,201962,NYK,7225.0,120,-27.0,230,232,54,60,30,462,10.0,13.0,3.0,3.0,3.0,8,6.0,13.0,,1.0,,,4.0,16.0,1.0,1.0,2.0,6.0,19.0,34,4.0,17.0,1.0,51.0,268,3.0,6.0,1.0,1.0,9.0,5.0,10.0,2.0,6.0,16.0,14.0,24.0,6.0,6.0,,2.0,14.0,4.0,,3.0,3.0,6.0,2.0,1.0,2.0,,1.0,15.0,,2.0,2.0,5.0,7,3.0,10,3.0,2.0,5.0,4.0,1.0,9.0,6.0,13,4.0,1.0,1.0,,,1.0,,,,,,,16.0,54,1.0,0.3684210526315789,0.3684210526315789,0.5,0.2352941176470588,1.0,0.3333333333333333,0.2666666666666666,0.5588235294117647,0.5,0.5,0.4901960784313725,0.6428571428571429,0.5,0.5,0.6428571428571429,0.5,0.3333333333333333,,,22.30483271375465,0.5555555555555556,0.0704225352112676,0.0263157894736842,0.0833333333333333,,0.0736842105263157,0.017094017094017,0.0555555555555555,0.0384615384615384,,0.1,0.0588235294117647,,0.2549019607843137,0.7692307692307693,0.7692307692307693,0.6,0.1568627450980392,0.2549019607843137,0.4615384615384615,0.4615384615384615,0.1666666666666666,0.0196078431372549,,,,0.3137254901960784,0.25,0.25,0.5,0.4285714285714285,1.0,,0.1428571428571428,1.0,1.0,0.1875,,0.375,0.3333333333333333,0.5882352941176471,0.2857142857142857,0.4962612244897958,0.442,0.46989,0.0196078431372549,0.0294117647058823,,0.1764705882352941,0.3137254901960784,9.31764705882353,27.9,0.2347826086956521,2.0,3.0,,,,,,1.0,,4.0,,2.0,1.0,1.0,3.0,,,2.0,1.0,,,2.0,,,,,,,0.037037037037037,0.0714285714285714,0.1428571428571428,,0.375,0.375,,0.3333333333333333,0.6666666666666666,,1.0,,,,,0.125,,,,,,,,True,,,,
