EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,Corner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Blocked3s,BlockedArc3,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,OffArc3ReboundPct,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,PtsPutbacks,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,DefensiveGoaltends,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Clear Path Fouls,BlockedLongMidRange,3SecondViolations,OffensiveGoaltends,on,3pt And 1 Free Throw Trips,Corner3PctBlocked
101118,1610612758,Sean May,Sean May,101118,SAC,6741.0,112,24.0,228,223,98,105,22.0,451,2,6,1.0,2.0,7.0,11.0,13.0,31.0,1.0,1.0,1.0,22,48,2.0,12.0,56,210,3.0,3.0,3.0,7.0,18.0,1.0,8.0,22.0,32.0,12.0,1.0,3.0,4.0,1.0,5.0,1.0,3.0,1.0,11.0,1.0,2.0,1.0,2.0,15.0,3.0,20,4.0,24,2.0,2.0,4.0,2.0,3.0,2.0,7.0,1.0,3.0,10.0,19.0,4.0,2.0,16.0,2.0,3.0,18.0,2.0,8.0,2.0,5.0,4.0,1.0,5.0,3.0,2.0,22.0,98,2.0,2.0,0.7272727272727273,0.7272727272727273,0.4583333333333333,0.3888888888888889,0.44,0.3684210526315789,0.4827586206896552,0.3,0.4583333333333333,0.04,0.0625,0.5,25.590551181102363,0.5714285714285714,0.3333333333333333,0.08333333333333333,0.17857142857142858,0.023809523809523808,0.06896551724137931,0.05555555555555555,0.1504424778761062,0.029411764705882353,0.1,0.14285714285714285,0.13333333333333333,0.16666666666666666,0.23333333333333334,0.08333333333333333,0.6,0.12,0.3333333333333333,0.6666666666666666,0.22,0.6363636363636364,0.6363636363636364,0.42857142857142855,0.62,0.41935483870967744,0.41935483870967744,1.0,0.02,0.02,0.3333333333333333,0.10526315789473684,0.05263157894736842,0.16,0.40874499999999997,0.39076666666666665,0.39431052631578956,0.14285714285714285,0.14814814814814814,0.05357142857142857,0.39285714285714285,13.69166666666667,24.15,0.4298245614035088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101128,1610612758,Francisco Garcia,Francisco Garcia,101128,SAC,12301.0,205,6.0,404,408,108,145,53.0,812,7,8,,3.0,2.0,5.0,12.0,28.0,5.0,19.0,7.0,21,41,24.0,5.0,77,449,5.0,2.0,9.0,6.0,9.0,8.0,2.0,26.0,32.0,10.0,19.0,,16.0,1.0,17.0,,3.0,10.0,35.0,2.0,,,6.0,14.0,,20,2.0,22,3.0,3.0,5.0,2.0,3.0,3.0,8.0,,3.0,7.0,17.0,3.0,,7.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,,,26.0,108,3.0,1.0,0.7619047619047619,0.7619047619047619,0.5121951219512195,0.6666666666666666,0.5538461538461539,0.7058823529411765,0.5746268656716418,0.5625,0.7222222222222222,0.36923076923076925,,,16.268980477223426,0.625,,,0.09655172413793103,,0.125,0.044444444444444446,0.10362694300518134,0.010416666666666666,,,0.1111111111111111,0.1111111111111111,0.07272727272727272,0.15,,0.12307692307692308,0.875,0.875,0.07692307692307693,0.4,0.4,,0.4307692307692308,0.42857142857142855,0.42857142857142855,1.0,0.07692307692307693,0.2923076923076923,,0.17647058823529413,0.4117647058823529,0.49230769230769234,0.493836923076923,0.437775,0.4920882352941177,0.030303030303030304,0.047619047619047616,0.11688311688311688,0.33766233766233766,14.15609756097561,24.925,0.26732673267326734,3.0,2.0,1.0,8.0,1.0,2.0,4.0,10.0,2.0,1.0,2.0,4.0,24.0,6.0,8.0,1.0,3.0,2.0,1.0,1.0,0.8,0.4166666666666667,0.5,0.5,0.4166666666666667,0.4,0.5,0.058823529411764705,0.5714285714285714,0.4,0.4,0.5,0.42105263157894735,0.42105263157894735,0.875,0.2857142857142857,0.5,1.0,1.0,0.058823529411764705,0.5714285714285714,0.42105263157894735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201171,1610612758,Carl Landry,Carl Landry,201171,SAC,25122.0,419,-86.0,826,822,168,181,96.0,1648,45,68,16.0,14.0,15.0,34.0,25.0,68.0,1.0,,,85,170,1.0,41.0,211,910,22.0,4.0,34.0,15.0,25.0,1.0,12.0,42.0,98.0,72.0,,21.0,6.0,5.0,11.0,5.0,1.0,4.0,27.0,4.0,21.0,,5.0,33.0,2.0,40,25.0,65,11.0,6.0,7.0,3.0,13.0,4.0,20.0,3.0,2.0,19.0,42.0,4.0,7.0,45.0,4.0,2.0,51.0,8.0,26.0,1.0,7.0,4.0,3.0,7.0,6.0,2.0,42.0,168,1.0,1.0,0.5764705882352941,0.6533333333333333,0.5,0.6,0.49707602339181284,0.5769230769230769,0.5421052631578948,0.7083333333333334,0.6451612903225806,0.005847953216374269,0.12352941176470589,0.20588235294117646,22.340425531914892,0.35,0.11764705882352941,,0.11036789297658862,0.06441717791411043,0.0684931506849315,0.05194805194805195,0.10215053763440861,0.062034739454094295,0.12244897959183673,,0.14457831325301204,0.08888888888888889,0.10317460317460317,0.05357142857142857,0.8571428571428571,0.39766081871345027,0.6617647058823529,0.8333333333333334,0.19883040935672514,0.4411764705882353,0.5555555555555556,0.5333333333333333,0.39766081871345027,0.36764705882352944,0.36764705882352944,0.64,0.005847953216374269,,0.7272727272727273,0.5384615384615384,,0.40350877192982454,0.47812163742690056,0.5255099999999999,0.5236307692307693,0.13756613756613756,0.13829787234042554,0.16113744075829384,0.1990521327014218,8.722941176470588,23.1,0.2033898305084746,10.0,,1.0,,,,,,15.0,,,,,,,,1.0,1.0,,,,,,,,0.6818181818181818,0.6818181818181818,0.07407407407407407,0.5555555555555556,,,,,,,,,,0.7142857142857143,0.038461538461538464,,,11.0,20.0,3.0,5.0,1.0,4.0,5.0,0.20588235294117646,0.0989010989010989,0.11764705882352941,0.046875,0.6875,,,,,,,,,,,,,,,,,,,,,,,True,,
201590,1610612758,Donte Greene,Donte Greene,201590,SAC,97796.0,1630,-161.0,3235,3243,743,852,376.0,6478,95,161,39.0,33.0,39.0,109.0,41.0,100.0,37.0,146.0,35.0,175,370,183.0,90.0,647,3535,53.0,10.0,82.0,44.0,80.0,44.0,25.0,149.0,190.0,160.0,146.0,42.0,57.0,14.0,71.0,6.0,35.0,14.0,156.0,8.0,45.0,,50.0,115.0,16.0,181,53.0,234,41.0,29.0,50.0,22.0,43.0,28.0,93.0,5.0,19.0,81.0,150.0,5.0,12.0,118.0,4.0,16.0,140.0,20.0,68.0,9.0,53.0,31.0,22.0,53.0,24.0,1.0,149.0,743,12.0,7.0,0.5428571428571428,0.6050955414012739,0.47297297297297297,0.55,0.5036166365280289,0.5,0.5285947712418301,0.5324675324675324,0.5283687943262412,0.3309222423146474,0.11351351351351352,0.09316770186335403,19.283369803063454,0.5376344086021505,0.17582417582417584,,0.10176991150442478,0.04017857142857143,0.1404494382022472,0.023255813953488372,0.11103633916554509,0.036202185792349725,0.05128205128205128,0.036585365853658534,0.0625,0.11506849315068493,0.12121212121212122,0.11895910780669144,0.4528301886792453,0.2911392405063291,0.5900621118012422,0.6506849315068494,0.19710669077757687,0.3577981651376147,0.4588235294117647,0.23076923076923078,0.18083182640144665,0.41,0.422680412371134,0.6341463414634146,0.06690777576853527,0.2640144665461121,0.5416666666666666,0.2661290322580645,0.28225806451612906,0.6220614828209765,0.5186706148282094,0.535937704918033,0.5111721774193547,0.11608623548922056,0.16267942583732056,0.1267387944358578,0.2302936630602782,7.3632432432432475,24.75846994535518,0.22967542503863989,23.0,10.0,9.0,59.0,5.0,15.0,11.0,69.0,27.0,6.0,19.0,12.0,204.0,3.0,59.0,8.0,8.0,11.0,,,0.9855072463768116,0.3770491803278688,0.3157894736842105,0.2727272727272727,0.3770491803278688,0.5094339622641509,0.5,0.019083969465648856,0.631578947368421,0.2702702702702703,0.2702702702702703,1.0,0.4041095890410959,0.4068965517241379,0.9830508474576272,0.20833333333333334,0.3333333333333333,1.0,0.696969696969697,0.07258064516129033,0.3142857142857143,0.4041095890410959,19.0,36.0,9.0,12.0,4.0,10.0,,0.22018348623853212,0.046153846153846156,0.20689655172413793,0.034220532319391636,0.48717948717948717,1.0,4.0,1.0,1.0,1.0,2.0,3.0,0.00546448087431694,0.03,0.00684931506849315,0.02702702702702703,0.05263157894736842,0.05555555555555555,0.25,1.0,0.1111111111111111,0.010810810810810811,,,,,,True,,
201936,1610612758,Tyreke Evans,Tyreke Evans,201936,SAC,62593.0,1043,-94.0,2058,2064,412,493,250.0,4122,154,248,19.0,60.0,23.0,70.0,36.0,100.0,,59.0,12.0,213,418,59.0,144.0,630,2220,33.0,15.0,51.0,49.0,90.0,12.0,46.0,156.0,92.0,334.0,56.0,35.0,109.0,61.0,170.0,53.0,45.0,46.0,401.0,2.0,29.0,1.0,35.0,91.0,,126,32.0,158,47.0,29.0,35.0,23.0,51.0,12.0,86.0,6.0,21.0,32.0,88.0,2.0,14.0,134.0,4.0,9.0,188.0,21.0,83.0,20.0,14.0,9.0,4.0,14.0,9.0,2.0,156.0,412,11.0,18.0,0.215962441314554,0.22009569377990432,0.5095693779904307,0.5444444444444444,0.5094339622641509,0.5392156862745098,0.5608228980322003,0.5795454545454546,0.6,0.12368972746331237,0.08373205741626795,0.09274193548387097,27.564102564102566,0.4069767441860465,,0.015873015873015872,0.12264150943396226,0.03908355795148248,0.14522821576763487,0.008438818565400843,0.12817904374364192,0.031664964249233915,0.06048387096774194,0.018518518518518517,0.11059907834101383,0.09243697478991597,0.156794425087108,0.13829787234042554,0.6428571428571429,0.519916142557652,0.6209677419354839,0.6844444444444444,0.14675052410901468,0.32857142857142857,0.3898305084745763,0.043478260869565216,0.20964360587002095,0.36,0.36363636363636365,0.1388888888888889,,0.12368972746331237,0.5277777777777778,0.5882352941176471,0.11764705882352941,0.6436058700209644,0.5313440928270042,0.48815000000000003,0.5410004950495049,0.15398886827458255,0.17291666666666666,0.08095238095238096,0.24761904761904763,5.9167464114832535,26.55593220338983,0.2001943634596696,40.0,,,20.0,,3.0,4.0,20.0,18.0,,3.0,4.0,18.0,42.0,20.0,8.0,18.0,10.0,,,0.3,0.3389830508474576,,0.3333333333333333,0.35714285714285715,0.5454545454545454,0.5,0.00546448087431694,0.2597402597402597,,,,0.3389830508474576,0.3389830508474576,0.3,0.08333333333333333,,,0.6666666666666666,,0.3333333333333333,0.35714285714285715,10.0,8.0,9.0,18.0,2.0,12.0,3.0,0.15714285714285714,0.044642857142857144,0.16981132075471697,0.04433497536945813,0.5263157894736842,,,,,,,,,0.01,,0.014814814814814815,0.2,,,,,,3.0,2.0,1.0,,,True,,
2757,1610612758,Beno Udrih,Beno Udrih,2757,SAC,52049.0,867,-122.0,1739,1719,413,445,186.0,3458,47,62,5.0,14.0,29.0,59.0,43.0,102.0,25.0,35.0,10.0,119,223,60.0,44.0,351,1878,14.0,3.0,29.0,19.0,43.0,14.0,24.0,68.0,58.0,180.0,33.0,9.0,117.0,27.0,144.0,19.0,58.0,43.0,315.0,3.0,10.0,,15.0,59.0,1.0,75,13.0,88,34.0,22.0,38.0,28.0,16.0,10.0,54.0,4.0,16.0,23.0,53.0,2.0,2.0,47.0,2.0,5.0,52.0,7.0,19.0,7.0,4.0,3.0,1.0,4.0,2.0,1.0,68.0,413,9.0,6.0,0.24369747899159663,0.25,0.5336322869955157,0.4418604651162791,0.5424028268551236,0.38596491228070173,0.5728476821192053,0.7,0.4701492537313433,0.21201413427561838,0.04035874439461883,0.06451612903225806,18.284540318438623,0.7037037037037037,0.02040816326530612,,0.09609120521172639,0.01669449081803005,0.08670520231213873,0.01744186046511628,0.0940279542566709,0.016861219195849545,0.011235955056179775,0.045454545454545456,0.08743169398907104,0.09852216748768473,0.10087719298245613,0.07518796992481203,0.5,0.21908127208480566,0.7580645161290323,0.8103448275862069,0.20848056537102475,0.4915254237288136,0.5370370370370371,0.13793103448275862,0.36042402826855124,0.4215686274509804,0.4215686274509804,0.23255813953488372,0.08833922261484099,0.12367491166077739,0.2631578947368421,0.24561403508771928,0.17543859649122806,0.43109540636042404,0.48033767857142856,0.50266,0.4561296296296297,0.06440677966101695,0.08085106382978724,0.08262108262108261,0.19373219373219372,10.65560538116592,25.38333333333333,0.23749281196089705,9.0,9.0,4.0,14.0,2.0,2.0,2.0,23.0,7.0,4.0,5.0,2.0,57.0,12.0,14.0,8.0,16.0,9.0,,,0.8260869565217391,0.38333333333333336,0.8,0.14285714285714285,0.39655172413793105,0.5,0.6842105263157895,0.0078125,0.3191489361702128,0.36,0.36,1.0,0.4,0.4,0.7142857142857143,0.10526315789473684,1.0,0.5,0.6428571428571429,0.07017543859649122,0.2,0.42424242424242425,3.0,6.0,3.0,12.0,1.0,1.0,7.0,0.0847457627118644,0.025,0.125,0.023809523809523808,0.6,2.0,3.0,,,,,,,,,0.01532567049808429,,0.15789473684210525,0.6666666666666666,1.0,,,2.0,,,1.0,,True,,
201187,1610612758,Dominic McGuire,Dominic McGuire,201187,SAC,2577.0,43,-29.0,84,90,16,24,7.0,174,2,3,,,,1.0,1.0,1.0,,,,3,5,,,6,105,1.0,,,1.0,1.0,,,2.0,4.0,2.0,,,1.0,,1.0,,1.0,,2.0,,1.0,1.0,1.0,8.0,,9,2.0,11,1.0,,5.0,4.0,,1.0,5.0,,,1.0,2.0,1.0,,1.0,,,2.0,,1.0,,,,,,,,2.0,16,,,0.6666666666666666,0.6666666666666666,0.6,1.0,0.6,1.0,0.5,,1.0,,,,12.087912087912088,1.0,,0.25,0.26666666666666666,0.038461538461538464,0.1,,0.225,0.03225806451612903,,,0.2,0.3333333333333333,0.25,,,0.6,0.6666666666666666,0.6666666666666666,0.2,,,,0.2,1.0,1.0,1.0,,,,,,0.6,0.55844,0.4898,0.3467,0.16666666666666666,0.16666666666666666,,0.3333333333333333,5.32,,0.19047619047619047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,1.0,,,,,0.08333333333333333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201574,1610612758,Jason Thompson,Jason Thompson,201574,SAC,51827.0,864,-68.0,1694,1711,330,373,196.0,3405,59,89,34.0,18.0,29.0,77.0,32.0,80.0,1.0,5.0,3.0,120,246,6.0,66.0,309,1797,43.0,13.0,64.0,18.0,38.0,4.0,14.0,53.0,160.0,80.0,3.0,20.0,32.0,13.0,45.0,7.0,20.0,9.0,103.0,13.0,49.0,2.0,26.0,118.0,19.0,163,64.0,227,17.0,9.0,21.0,13.0,28.0,8.0,49.0,5.0,8.0,37.0,88.0,14.0,10.0,89.0,7.0,3.0,99.0,12.0,47.0,9.0,25.0,17.0,8.0,25.0,11.0,1.0,53.0,330,10.0,5.0,0.6666666666666666,0.7920792079207921,0.4878048780487805,0.47368421052631576,0.48214285714285715,0.4642857142857143,0.5219594594594594,0.5925925925925926,0.4818181818181818,0.023809523809523808,0.08130081300813008,0.11235955056179775,17.99163179916318,0.42857142857142855,0.40425531914893614,0.03076923076923077,0.18524332810047095,0.08099173553719008,0.13333333333333333,0.07692307692307693,0.17307692307692307,0.08010335917312661,0.08536585365853659,0.047619047619047616,0.16161616161616163,0.1674641148325359,0.2217391304347826,0.13194444444444445,0.44,0.3531746031746032,0.6629213483146067,0.7468354430379747,0.3055555555555556,0.37662337662337664,0.43283582089552236,0.5172413793103449,0.31746031746031744,0.4,0.4,0.90625,0.003968253968253968,0.01984126984126984,0.7555555555555555,0.42857142857142855,0.07142857142857142,0.376984126984127,0.4751704,0.5543963414634145,0.47740487804878046,0.16376306620209058,0.16725978647686832,0.20711974110032363,0.1715210355987055,8.301626016260162,33.483333333333334,0.19480519480519481,9.0,1.0,1.0,,,1.0,,1.0,24.0,1.0,2.0,1.0,3.0,,,6.0,3.0,12.0,,,1.0,0.16666666666666666,0.5,0.25,0.25,0.5581395348837209,0.5666666666666667,0.08661417322834646,0.6101694915254238,1.0,1.0,1.0,,,,0.022222222222222223,,,0.5,0.023809523809523808,,,20.0,38.0,7.0,8.0,,3.0,,0.12987012987012986,0.1134020618556701,0.13725490196078433,0.06542056074766354,0.5882352941176471,1.0,1.0,1.0,,,,,,,,0.05263157894736842,0.15,0.022222222222222223,1.0,1.0,1.0,,2.0,1.0,,1.0,,True,,
2137,1610612758,Ime Udoka,Ime Udoka,2137,SAC,16003.0,267,-1.0,528,565,194,267,66.0,1093,7,11,6.0,2.0,3.0,5.0,7.0,20.0,11.0,8.0,4.0,17,36,19.0,14.0,63,610,6.0,1.0,12.0,4.0,10.0,6.0,5.0,16.0,10.0,24.0,8.0,2.0,14.0,7.0,21.0,3.0,10.0,3.0,49.0,3.0,7.0,1.0,17.0,25.0,3.0,45,11.0,56,8.0,4.0,3.0,2.0,5.0,1.0,8.0,,4.0,9.0,26.0,2.0,,17.0,1.0,3.0,16.0,3.0,7.0,1.0,3.0,2.0,1.0,3.0,1.0,,16.0,194,6.0,2.0,0.29411764705882354,0.35714285714285715,0.4722222222222222,0.4,0.44545454545454544,0.34375,0.5163934426229508,0.75,0.42105263157894735,0.34545454545454546,0.05555555555555555,0.18181818181818182,11.480865224625624,0.375,0.15789473684210525,0.038461538461538464,0.1524390243902439,0.04375,0.2328767123287671,0.05555555555555555,0.17721518987341772,0.04672897196261682,0.020833333333333332,,0.09302325581395349,0.12962962962962962,0.208955223880597,0.2459016393442623,0.3333333333333333,0.2,0.6363636363636364,0.7777777777777778,0.09090909090909091,0.6,0.6,,0.36363636363636365,0.35,0.35,0.5714285714285714,0.2,0.14545454545454545,0.75,0.125,0.25,0.5454545454545454,0.48248090909090907,0.5443428571428571,0.45709687499999996,0.13333333333333333,0.175,0.19047619047619047,0.25396825396825395,11.211111111111109,24.121052631578944,0.36742424242424243,1.0,4.0,2.0,1.0,,1.0,1.0,5.0,4.0,1.0,2.0,1.0,15.0,,1.0,4.0,1.0,3.0,,,1.0,0.2631578947368421,0.5,0.16666666666666666,0.2631578947368421,0.6666666666666666,0.6875,0.07894736842105263,0.14285714285714285,0.36363636363636365,0.36363636363636365,1.0,0.125,0.125,1.0,0.125,,,0.5,0.125,0.25,0.125,4.0,6.0,1.0,4.0,,2.0,,,0.06521739130434782,0.16666666666666666,0.03333333333333333,0.6666666666666666,1.0,1.0,,,,1.0,,,,,0.045454545454545456,,0.125,1.0,1.0,,0.05,,,,,,True,,
201595,1610612758,Joey Dorsey,Joey Dorsey,201595,SAC,707.0,12,-8.0,26,27,10,14,5.0,53,1,3,1.0,2.0,1.0,2.0,,,,,,2,5,,1.0,5,38,1.0,1.0,3.0,,3.0,,1.0,1.0,,4.0,,2.0,,,,,,,,,2.0,,1.0,2.0,,3,2.0,5,,,,,1.0,,1.0,,,1.0,2.0,,1.0,2.0,1.0,,2.0,,1.0,,,,,,,1.0,1.0,10,,,,,0.4,,0.4,,0.4166666666666667,0.75,0.125,,0.4,0.3333333333333333,21.875,,,,0.2857142857142857,0.2,0.5,,0.3333333333333333,0.18181818181818182,,,0.5,0.3333333333333333,,0.5,,0.6,0.3333333333333333,0.5,0.4,0.5,1.0,,,,,,,,1.0,0.6666666666666666,,0.6,0.55666,0.5622,0.5777666666666667,0.16666666666666666,0.16666666666666666,0.6,0.2,1.72,,0.38461538461538464,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,2.0,,,,,,0.5,,,,1.0,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,True,,
