EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,FTOffRebounds,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls,BlockedShortMidRange,DefensiveGoaltends,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceCorner3FGA,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,Blocked3s,BlockedCorner3,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,PenaltyArc3FGM,SecondChanceFG3M,PtsUnassisted3s,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,HeaveAttempts,SecondChanceArc3Accuracy,LongMidRangePctBlocked,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,OffensiveGoaltends,Clear Path Fouls,BlockedArc3,Corner3PctBlocked,HeaveMakes
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,6803.0,113,-28,213,215,39,44,27,428,4,7,1.0,2,2.0,3.0,4.0,16.0,1,7,9,30,,30,244,2,3,,4,2,6,,4,10,8.0,,1.0,17,4.0,21,3.0,1.0,9,1.0,7,46,,4.0,2,8,2.0,12,4,16,2.0,3,3,,5,4.0,,,5,,1.0,5,6,,7,1.0,,,,,,,,,,,,4,39,,,0.5555555555555556,0.5555555555555556,0.3,0.6666666666666666,0.3333333333333333,0.40540540540540543,0.6666666666666666,0.3333333333333333,0.40540540540540543,0.6666666666666666,0.3333333333333333,0.03333333333333333,,0.0625,16.935483870967744,1.0,0.2,0.10666666666666667,0.04081632653061224,0.06896551724137931,,0.09615384615384616,0.03418803418803419,0.043478260869565216,0.058823529411764705,0.024390243902439025,,0.125,0.1111111111111111,0.08,0.1111111111111111,0.08695652173913043,,0.1891891891891892,0.5714285714285714,0.5714285714285714,0.5,0.43243243243243246,0.25,0.26666666666666666,0.75,0.1891891891891892,0.14285714285714285,0.14285714285714285,,0.6666666666666666,0.5,,0.5,0.6666666666666666,0.3783783783783784,0.45445,0.5097333333333334,0.44470000000000004,,,0.13333333333333333,0.13333333333333333,9.350000000000001,0.18309859154929578,2.0,4.0,,,2.0,3.0,,,4.0,7.0,,,,9.0,3.0,2.0,,,1.0,1.0,,,0.75,0.5714285714285714,,0.5714285714285714,0.1891891891891892,,,,0.10810810810810811,0.5,0.5,1.0,0.08108108108108109,0.6666666666666666,0.6666666666666666,0.5,,,,,0.6666666666666666,24.72857142857143,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,True,,,,,
2788,1610612747,DJ Mbenga,DJ Mbenga,2788,LAL,10147.0,169,-40,324,334,105,93,38,658,10,16,2.0,5,2.0,5.0,7.0,18.0,8,25,25,59,5.0,55,347,3,9,2.0,8,4,14,2.0,10,34,16.0,4.0,3.0,3,1.0,4,1.0,,1,,2,9,4.0,5.0,9,13,2.0,24,9,33,,2,2,,1,,5.0,2.0,6,,,14,28,3.0,11,1.0,9.0,1.0,5.0,,14.0,13.0,,14.0,8.0,,,10,105,2.0,,0.68,0.7391304347826086,0.423728813559322,0.3333333333333333,0.2857142857142857,0.423728813559322,0.3333333333333333,0.2857142857142857,0.4365079365079365,0.36363636363636365,0.3125,0.05084745762711865,0.125,0.05555555555555555,18.69918699186992,0.16666666666666666,0.15384615384615385,0.12380952380952381,0.040983606557377046,0.2,0.1,0.14666666666666667,0.05555555555555555,0.03571428571428571,0.07407407407407407,0.029850746268656716,0.06060606060606061,0.1346153846153846,,0.21428571428571427,0.14814814814814814,,0.5714285714285714,0.2711864406779661,0.625,0.7142857142857143,0.7,0.3050847457627119,0.3888888888888889,0.4117647058823529,0.5714285714285714,0.423728813559322,0.32,0.32,0.75,0.5555555555555556,0.4,,0.35714285714285715,0.4,0.2711864406779661,0.4600118644067797,0.5164857142857143,0.4591357142857143,0.07936507936507936,0.07936507936507936,0.14545454545454545,0.18181818181818182,10.20677966101695,0.32407407407407407,,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,3.0,,,,,,,0.2857142857142857,0.2777777777777778,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2200,1610612747,Pau Gasol,Pau Gasol,2200,LAL,9125.0,152,-41,299,302,128,122,46,601,17,28,9.0,12,9.0,15.0,11.0,23.0,1,2,29,53,20.0,78,348,10,14,5.0,25,12,23,11.0,35,32,26.0,18.0,7.0,12,5.0,17,3.0,2.0,4,2.0,6,39,7.0,15.0,6,19,5.0,30,23,53,2.0,5,3,2.0,5,4.0,5.0,,10,4.0,4.0,10,12,,23,5.0,24.0,2.0,10.0,3.0,10.0,9.0,,10.0,5.0,2.0,,35,128,,3.0,0.5517241379310345,0.8,0.5471698113207547,0.7142857142857143,0.5217391304347826,0.5471698113207547,0.7142857142857143,0.5217391304347826,0.609375,0.78125,0.603448275862069,0.1320754716981132,0.14285714285714285,0.13043478260869565,20.96317280453258,0.5,0.2631578947368421,0.2087912087912088,0.12605042016806722,0.1935483870967742,0.175,0.20491803278688525,0.13836477987421383,0.175,0.16129032258064516,0.0625,0.14285714285714285,0.15384615384615385,0.2631578947368421,0.24242424242424243,0.22727272727272727,0.11764705882352941,0.5,0.5283018867924528,0.6071428571428571,0.7083333333333334,0.47058823529411764,0.4339622641509434,0.4782608695652174,0.55,0.6363636363636364,0.03773584905660377,0.5,0.5,1.0,0.8571428571428571,0.75,,0.6521739130434783,0.6,0.5283018867924528,0.5079169811320755,0.5244454545454545,0.5368304347826086,0.16393442622950818,0.16393442622950818,0.32051282051282054,0.44871794871794873,4.532075471698113,0.4280936454849498,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,1.0,,,,,,,0.09090909090909091,0.25,0.1111111111111111,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
101115,1610612747,Andrew Bynum,Andrew Bynum,101115,LAL,111302.0,1855,274,3586,3566,784,522,442,7152,250,361,68.0,105,50.0,82.0,113.0,258.0,7,26,370,645,184.0,924,3703,79,135,36.0,194,78,134,49.0,205,442,298.0,122.0,45.0,42,17.0,59,17.0,,20,6.0,16,135,38.0,123.0,96,219,26.0,341,162,503,16.0,33,25,8.0,40,16.0,70.0,19.0,110,15.0,25.0,107,183,22.0,188,8.0,251.0,33.0,126.0,16.0,89.0,44.0,6.0,90.0,53.0,19.0,15.0,205,784,7.0,15.0,0.5972972972972973,0.7152103559870551,0.5736434108527132,0.5851851851851851,0.582089552238806,0.5727554179566563,0.5851851851851851,0.582089552238806,0.6119205298013245,0.6178343949044586,0.606508875739645,0.06976744186046512,0.0886426592797784,0.046511627906976744,21.042377009254746,0.36363636363636365,0.3132530120481928,0.17042801556420234,0.09847878302642114,0.20734341252699784,0.09223300970873786,0.18020594965675057,0.09692956050571945,0.1076555023923445,0.10609480812641084,0.07989690721649484,0.075,0.13333333333333333,0.16897506925207756,0.19672131147540983,0.21839080459770116,0.07048458149779736,0.5888888888888889,0.5588235294117647,0.6925207756232687,0.7598784194528876,0.644,0.3993808049535604,0.437984496124031,0.45934959349593496,0.49557522123893805,0.04024767801857585,0.2692307692307692,0.28,0.5714285714285714,0.7777777777777778,0.6476190476190476,0.16176470588235295,0.6119402985074627,0.6097560975609756,0.5603715170278638,0.5112371517027863,0.5527776785714286,0.5152873134328358,0.17050067658998647,0.17073170731707318,0.20995670995670995,0.22186147186147187,3.961550387596899,0.21862799776910205,,1.0,,,,,,,,1.0,,,,,,,1.0,4.0,24.0,18.0,39.0,,,,,,0.0015479876160990713,0.009708737864077669,0.15217391304347827,0.17391304347826086,0.0015479876160990713,,,,,,,,,,,,,23.7,,1.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,0.038461538461538464,,,,,False,1.0,,,,
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,147779.0,2463,318,4795,4763,1558,1153,623,9558,186,323,65.0,113,50.0,95.0,51.0,117.0,36,92,273,532,131.0,845,4881,76,134,22.0,183,75,152,46.0,250,230,316.0,118.0,43.0,198,58.0,256,43.0,15.0,103,43.0,52,570,33.0,139.0,123,428,44.0,595,177,772,21.0,68,44,24.0,81,64.0,61.0,8.0,142,8.0,41.0,119,217,17.0,161,16.0,191.0,28.0,93.0,17.0,55.0,49.0,,55.0,35.0,7.0,4.0,250,1558,21.0,16.0,0.42124542124542125,0.5373831775700935,0.5131578947368421,0.5671641791044776,0.4934210526315789,0.5063829787234042,0.579136690647482,0.4788732394366197,0.536848792884371,0.5980392156862745,0.51440329218107,0.08082706766917293,0.09907120743034056,0.08547008547008547,16.903202328966522,0.5704225352112676,0.3142857142857143,0.2528056704075605,0.08580246913580247,0.1901081916537867,0.05263157894736842,0.23547008547008547,0.07654650645304852,0.12159709618874773,0.07198443579766536,0.06306306306306306,0.056016597510373446,0.21415607985480944,0.2751677852348993,0.26906474820143883,0.19375,0.06583072100313479,0.6363636363636364,0.4581560283687943,0.5758513931888545,0.6391752577319587,0.3978494623655914,0.16595744680851063,0.4358974358974359,0.4766355140186916,0.49019607843137253,0.13049645390070921,0.391304347826087,0.3956043956043956,0.4444444444444444,0.8129496402877698,0.5752212389380531,0.06153846153846154,0.4460093896713615,0.5263157894736842,0.7035460992907802,0.5230753945480633,0.5444673728813559,0.5199202898550723,0.12077922077922078,0.15577889447236182,0.2165680473372781,0.2958579881656805,5.211278195488721,0.3249217935349322,15.0,32.0,7.0,13.0,41.0,141.0,5.0,48.0,56.0,173.0,5.0,18.0,61.0,141.0,134.0,41.0,5.0,17.0,17.0,21.0,6.0,1.0,0.8392857142857143,0.3236994219653179,0.29508196721311475,0.3373493975903614,0.2453900709219858,0.03289473684210526,0.041379310344827586,0.17964071856287425,0.04539007092198582,0.46875,0.46875,0.9333333333333333,0.2,0.2907801418439716,0.29285714285714287,0.8048780487804879,0.03597122302158273,0.06103286384976526,0.5384615384615384,0.22535211267605634,0.30597014925373134,26.586705202312128,,7.0,1.0,3.0,,,,,11.0,3.0,27.0,,,,0.6,,,0.22916666666666666,,3.0,7.0,0.6,0.010869565217391304,0.6666666666666666,1.0,0.005780346820809248,0.0070921985815602835,False,1.0,1.0,,,
1897,1610612747,Metta World Peace,Metta World Peace,1897,LAL,144388.0,2406,370,4653,4626,1265,933,584,9279,121,235,29.0,47,26.0,55.0,17.0,49.0,48,125,186,409,119.0,785,4732,35,57,13.0,104,40,86,56.0,205,206,166.0,40.0,41.0,168,42.0,210,26.0,16.0,91,37.0,40,462,22.0,64.0,54,141,18.0,213,89,302,13.0,92,47,45.0,47,31.0,64.0,7.0,111,8.0,28.0,49,148,28.0,174,9.0,167.0,19.0,71.0,21.0,15.0,9.0,5.0,19.0,7.0,6.0,,205,1265,14.0,21.0,0.553763440860215,0.6204819277108434,0.4547677261613692,0.6140350877192983,0.46511627906976744,0.48826979472140764,0.5617283950617284,0.45426829268292684,0.5191798941798942,0.5652173913043478,0.5099502487562189,0.10024449877750612,0.14893617021276595,0.12244897959183673,16.296992481203006,0.42342342342342343,0.13138686131386862,0.08279506752789195,0.0408423739629866,0.09375,0.03806228373702422,0.08556384379113646,0.04009324009324009,0.04814814814814815,0.029069767441860465,0.04500978473581213,0.036036036036036036,0.08193668528864059,0.07017543859649122,0.09154929577464789,0.08530805687203792,0.036931818181818184,0.3684210526315789,0.34457478005865105,0.5148936170212766,0.605,0.5454545454545454,0.0718475073313783,0.3469387755102041,0.3953488372093023,0.47058823529411764,0.18328445747800587,0.384,0.384,0.6041666666666666,0.5802469135802469,0.6170212765957447,0.2413793103448276,0.3353658536585366,0.4727272727272727,0.7448680351906158,0.5390329411764703,0.5429225,0.5377138036809817,0.09795918367346938,0.1540130151843818,0.13248407643312102,0.2611464968152866,7.243520782396087,0.2718676122931442,42.0,101.0,10.0,33.0,56.0,172.0,15.0,45.0,98.0,273.0,24.0,23.0,78.0,252.0,171.0,56.0,3.0,12.0,16.0,17.0,1.0,,0.8571428571428571,0.358974358974359,0.2948717948717949,0.3602941176470588,0.4002932551319648,0.02142857142857143,0.04477611940298507,0.11688311688311688,0.14809384164222875,0.4158415841584158,0.42,0.9285714285714286,0.25219941348973607,0.32558139534883723,0.32558139534883723,0.8035714285714286,0.18518518518518517,0.20121951219512196,0.30303030303030304,0.27439024390243905,0.32748538011695905,24.92673992673993,9.0,5.0,2.0,15.0,4.0,2.0,0.1111111111111111,4.0,13.0,7.0,42.0,,,1.0,0.2916666666666667,0.4444444444444444,0.75,0.28888888888888886,0.0036496350364963502,3.0,1.0,0.2,,0.6666666666666666,1.0,0.003663003663003663,,False,,,2.0,0.009900990099009901,
200769,1610612747,Shannon Brown,Shannon Brown,200769,LAL,77988.0,1300,108,2496,2509,682,590,320,5005,70,113,7.0,13,25.0,30.0,22.0,51.0,56,136,148,300,78.0,509,2537,10,22,5.0,37,45,77,30.0,168,136,160.0,6.0,13.0,51,29.0,80,21.0,8.0,26,10.0,15,189,5.0,17.0,38,75,2.0,115,23,138,5.0,51,26,25.0,27,14.0,23.0,6.0,50,1.0,14.0,58,92,5.0,65,3.0,94.0,3.0,31.0,13.0,20.0,15.0,2.0,20.0,13.0,1.0,,168,682,5.0,13.0,0.4594594594594595,0.4689655172413793,0.49333333333333335,0.45454545454545453,0.5844155844155844,0.4725877192982456,0.48484848484848486,0.5390625,0.5080160320641283,0.5138888888888888,0.571917808219178,0.043333333333333335,0.07079646017699115,0.0784313725490196,19.148936170212764,0.54,0.028169014084507043,0.08571428571428572,0.019653179190751446,0.10270270270270271,0.014367816091954023,0.09076305220883533,0.018136850783182192,0.028070175438596492,0.02158273381294964,0.009933774834437087,0.01818181818181818,0.09027777777777778,0.07407407407407407,0.0889487870619946,0.10909090909090909,0.02100840336134454,0.65,0.24780701754385964,0.6194690265486725,0.6666666666666666,0.6142857142857143,0.1118421052631579,0.43137254901960786,0.46808510638297873,0.13636363636363635,0.2982456140350877,0.4117647058823529,0.4148148148148148,0.39285714285714285,0.3939393939393939,0.5384615384615384,0.2857142857142857,0.234375,0.8333333333333334,0.5899122807017544,0.5089369710467705,0.5315350000000001,0.5092906504065041,0.06790123456790123,0.09451219512195122,0.07269155206286837,0.3300589390962672,10.13133333333333,0.27323717948717946,7.0,33.0,3.0,14.0,38.0,123.0,10.0,37.0,45.0,156.0,11.0,16.0,51.0,132.0,115.0,37.0,1.0,4.0,13.0,2.0,3.0,2.0,0.9777777777777777,0.28846153846153844,0.3137254901960784,0.2953020134228188,0.34210526315789475,0.013333333333333334,,0.08421052631578947,0.07236842105263158,0.21212121212121213,0.21212121212121213,1.0,0.26973684210526316,0.3089430894308943,0.3114754098360656,0.9736842105263158,0.30303030303030304,0.109375,0.21428571428571427,0.2890625,0.3217391304347826,26.530128205128204,1.0,2.0,1.0,5.0,,,0.030303030303030304,,13.0,4.0,3.0,,3.0,2.0,0.36363636363636365,,,0.35135135135135137,0.012658227848101266,4.0,7.0,0.4,0.007352941176470588,1.0,1.0,0.00641025641025641,0.008130081300813009,False,,,,,1.0
200770,1610612747,Jordan Farmar,Jordan Farmar,200770,LAL,65745.0,1096,116,2113,2111,651,445,267,4224,61,97,6.0,7,20.0,30.0,17.0,46.0,34,75,112,218,42.0,434,2165,10,17,2.0,43,33,60,12.0,150,114,110.0,4.0,15.0,60,26.0,86,19.0,7.0,30,16.0,14,198,2.0,6.0,26,57,,83,8,91,,37,28,9.0,23,19.0,27.0,6.0,50,2.0,12.0,24,84,7.0,62,,66.0,10.0,33.0,5.0,9.0,8.0,1.0,9.0,4.0,,,150,651,12.0,4.0,0.5089285714285714,0.5181818181818182,0.5137614678899083,0.5882352941176471,0.55,0.5185185185185185,0.7068965517241379,0.6,0.5344827586206896,0.7166666666666667,0.6147540983606558,0.06880733944954129,0.10309278350515463,0.06521739130434782,18.762886597938145,0.46,,0.07713125845737483,0.00872093023255814,0.0858085808580858,0.0061162079510703364,0.07965451055662189,0.007881773399014778,,0.017777777777777778,0.009009009009009009,0.004032258064516129,0.06153846153846154,0.10344827586206896,0.07540983606557378,0.09482758620689655,,0.4444444444444444,0.2566137566137566,0.6288659793814433,0.7011494252873564,0.5737704918032787,0.12169312169312169,0.3695652173913043,0.3953488372093023,0.29411764705882354,0.1984126984126984,0.4533333333333333,0.4657534246575342,0.5,0.2413793103448276,0.8571428571428571,0.3333333333333333,0.2608695652173913,0.6666666666666666,0.6798941798941799,0.5171283244680852,0.4933760869565218,0.522070796460177,0.08229426433915212,0.13692946058091288,0.09907834101382489,0.3456221198156682,8.430733944954127,0.30809275911026973,11.0,30.0,1.0,9.0,45.0,130.0,10.0,46.0,56.0,160.0,12.0,24.0,55.0,123.0,129.0,45.0,,5.0,4.0,2.0,,1.0,0.7321428571428571,0.35,0.43636363636363634,0.3522012578616352,0.42328042328042326,,0.012658227848101266,0.056338028169014086,0.07936507936507936,0.36666666666666664,0.36666666666666664,0.6363636363636364,0.3439153439153439,0.34615384615384615,0.3488372093023256,0.7555555555555555,0.3448275862068966,0.0782608695652174,0.1111111111111111,0.4,0.3488372093023256,25.56375,2.0,3.0,4.0,7.0,,,0.06896551724137931,,23.0,7.0,45.0,,,,0.5833333333333334,,,0.5,,7.0,1.0,0.7,0.02666666666666667,0.8571428571428571,1.0,0.00625,0.007692307692307693,False,,,,,
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,21276.0,355,16,707,697,282,251,97,1404,5,10,1.0,2,2.0,2.0,,,11,23,16,33,13.0,81,757,2,4,,7,5,8,4.0,29,20,12.0,2.0,,18,7.0,25,6.0,1.0,12,1.0,5,57,7.0,2.0,6,16,1.0,23,9,32,,11,7,4.0,4,3.0,7.0,,11,1.0,2.0,19,47,4.0,16,3.0,17.0,,3.0,3.0,4.0,4.0,,4.0,2.0,,1.0,29,282,8.0,3.0,0.625,0.6666666666666666,0.48484848484848486,0.5,0.625,0.4473684210526316,0.35,0.6578947368421053,0.4695121951219512,0.35,0.6363636363636364,,,,11.327649208282581,0.36363636363636365,0.043478260869565216,0.06956521739130435,0.009302325581395349,0.06818181818181818,0.058823529411764705,0.06918238993710692,0.02694610778443114,0.014492753623188406,,0.014084507042253521,0.06060606060606061,0.058823529411764705,0.09259259259259259,0.06593406593406594,0.057971014492753624,,0.5,0.13157894736842105,0.5,0.5,0.4,,,,,0.3026315789473684,0.4782608695652174,0.4782608695652174,0.7272727272727273,0.2,0.5,,0.10526315789473684,1.0,0.6973684210526315,0.5096934210526317,0.5159571428571429,0.48990789473684204,0.0379746835443038,0.08333333333333333,0.08641975308641975,0.35802469135802467,13.593939393939392,0.3988684582743989,2.0,9.0,1.0,3.0,10.0,34.0,5.0,8.0,12.0,43.0,6.0,5.0,11.0,36.0,34.0,10.0,,2.0,1.0,4.0,,,1.0,0.27906976744186046,0.45454545454545453,0.27906976744186046,0.5657894736842105,,0.05,0.10526315789473684,0.11842105263157894,0.2222222222222222,0.2222222222222222,1.0,0.4473684210526316,0.29411764705882354,0.29411764705882354,1.0,0.5,0.15789473684210525,0.3333333333333333,0.42105263157894735,0.29411764705882354,25.218604651162792,1.0,1.0,,5.0,,,0.1,,4.0,1.0,,,5.0,,0.16666666666666666,,,0.5,,1.0,,0.2,,1.0,,,,False,,,,,
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,127922.0,2132,362,4138,4106,1048,795,529,8244,26,72,3.0,9,4.0,13.0,13.0,37.0,92,210,131,319,109.0,599,4274,10,17,14.0,64,27,63,48.0,156,136,126.0,2.0,16.0,159,29.0,188,21.0,8.0,85,41.0,33,405,3.0,20.0,42,95,1.0,138,24,162,7.0,85,57,28.0,54,44.0,20.0,2.0,74,5.0,20.0,75,191,7.0,144,7.0,126.0,5.0,40.0,16.0,9.0,5.0,,9.0,5.0,,1.0,156,1048,22.0,14.0,0.5190839694656488,0.5230769230769231,0.4106583072100313,0.5882352941176471,0.42857142857142855,0.457089552238806,0.6410256410256411,0.4426229508196721,0.5008474576271187,0.6847826086956522,0.527027027027027,0.050156739811912224,0.19444444444444445,,13.957894736842105,0.7297297297297297,0.007692307692307693,0.06453804347826086,0.013908205841446454,0.08187134502923976,0.006437768240343348,0.0690176322418136,0.01207983193277311,0.02702702702702703,0.004123711340206186,0.01059322033898305,0.008264462809917356,0.06666666666666667,0.07107843137254902,0.05863192182410423,0.09523809523809523,0.02280130293159609,0.5555555555555556,0.13432835820895522,0.3611111111111111,0.4482758620689655,0.4230769230769231,0.06902985074626866,0.35135135135135137,0.35135135135135137,0.15384615384615385,0.3917910447761194,0.4380952380952381,0.4423076923076923,0.5978260869565217,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.10655737704918032,0.3076923076923077,0.539179104477612,0.5044742990654209,0.5479681818181819,0.49066404958677695,0.078397212543554,0.11299435028248588,0.10684474123539232,0.2604340567612688,13.90156739811912,0.2532624456259062,27.0,69.0,5.0,14.0,49.0,148.0,13.0,45.0,76.0,217.0,22.0,18.0,59.0,207.0,148.0,49.0,1.0,6.0,10.0,5.0,4.0,,0.9078947368421053,0.35023041474654376,0.3050847457627119,0.35023041474654376,0.4048507462686567,0.008849557522123894,,0.044444444444444446,0.1287313432835821,0.391304347826087,0.391304347826087,0.9259259259259259,0.27611940298507465,0.3310810810810811,0.3333333333333333,0.8979591836734694,0.3333333333333333,0.11475409836065574,0.35714285714285715,0.36885245901639346,0.3310810810810811,25.00092165898617,9.0,3.0,,48.0,,,0.23076923076923078,5.0,13.0,10.0,21.0,2.0,9.0,5.0,0.45454545454545453,0.5555555555555556,1.0,0.28888888888888886,0.022727272727272728,5.0,,0.38461538461538464,0.009523809523809525,1.0,1.0,0.004608294930875576,0.006756756756756757,False,,,,,
