EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,FoulsDrawn,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,DefRebounds,Steals,BadPassSteals,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangeFGM,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,PenaltyFG3A,PenaltyFtPoints,NonHeaveArc3FGA,DefTwoPtRebounds,LiveBallTurnovers,BadPassTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGA,LostBallSteals,OffAtRimReboundPct,Corner3Frequency,DefLongMidRangeReboundPct,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,PtsUnassisted3s,AtRimPctBlocked,Fg3aBlocked,AtRimAssists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,LostBallTurnovers,on,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,HeaveMakes,HeaveAttempts,Corner3Assists,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,Defensive 3 Seconds Violations,PenaltyFg3Pct,LongMidRangePctBlocked,OffShortMidRangeReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceCorner3FGM,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,ThreePtShootingFoulsDrawn,3SecondViolations,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,OffensiveGoaltends,BlockedCorner3,3pt And 1 Free Throw Trips,Corner3PctBlocked
101109,1610612766,Raymond Felton,Raymond Felton,101109,CHA,171.0,3,7.0,3,3,1.0,3.0,6,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.285714285714285,0.3333333333333333,0.25,0.3333333333333333,1.0,1.0,1.0,0.4216,0.4216,1.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201582,1610612766,Alexis Ajinca,Alexis Ajinca,201582,CHA,1771.0,30,4.0,54,59,20.0,10.0,113,1.0,3.0,5.0,10.0,10.0,1.0,2.0,2.0,2.0,,,,,,,,1.0,4.0,5.0,0.5,0.5,0.5,0.5,0.5,0.5,18.75,,0.043478260869565216,,0.3,0.3333333333333333,0.3333333333333333,0.49926000000000004,,0.2,8.440000000000001,30.0,4.0,4.0,1.0,1.0,3.0,3.0,3.0,49.0,4.0,7.0,8.0,8.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,30.0,1.0,0.8,1.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.1,0.3333333333333333,0.3333333333333333,0.2,0.14285714285714285,0.07692307692307693,0.2,0.125,0.5,1.0,0.4,1.0,1.0,0.75,0.3,1.0,0.5,1.0,0.42857142857142855,1.0,0.4,0.4994428571428572,0.1,0.1,0.8,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201945,1610612766,Gerald Henderson,Gerald Henderson,201945,CHA,1299.0,22,-3.0,42,46,14.0,7.0,88,3.0,4.0,4.0,6.0,9.0,1.0,1.0,2.0,2.0,1.0,,1.0,,1.0,2.0,,1.0,3.0,1.0,0.6666666666666666,1.0,0.5,1.0,0.5,1.0,20.408163265306122,,0.05555555555555555,,0.5,0.75,0.75,0.45030000000000003,,0.2222222222222222,13.583333333333334,30.0,,1.0,,,,1.0,1.0,42.0,2.0,3.0,5.0,6.0,,,1.0,,,2.0,,,,,1.0,,1.0,,,,,2.0,,,,,,,5.0,30.0,,0.75,0.75,0.6666666666666666,0.4,0.4166666666666667,,,,,0.16666666666666666,0.125,,,,,0.125,,,,0.125,0.6666666666666666,,,0.2,,0.375,0.47639999999999993,,,0.5555555555555556,0.7142857142857143,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.2,0.5,0.25,0.3333333333333333,1.0,1.0,1.0,0.25,0.4,25.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201974,1610612766,Derrick Brown,Derrick Brown,201974,CHA,1299.0,22,-3.0,42,46,14.0,7.0,88,,1.0,2.0,4.0,5.0,,2.0,,2.0,,,,,,,1.0,2.0,2.0,1.0,0.5,,0.3333333333333333,,0.35714285714285715,,18.367346938775512,0.08333333333333333,0.1111111111111111,,0.16666666666666666,,,0.6156,0.5132,,5.1,30.0,2.0,3.0,,1.0,1.0,1.0,,42.0,1.0,2.0,3.0,2.0,,,1.0,,,,2.0,1.0,2.0,1.0,2.0,,1.0,,2.0,1.0,,2.0,,1.0,1.0,1.0,1.0,,3.0,30.0,1.0,0.5,0.5,0.5,0.3333333333333333,0.375,,,,,0.16666666666666666,,,,,,0.5,0.6666666666666666,0.6666666666666666,0.5,,,0.5,,0.3333333333333333,1.0,0.8333333333333334,0.5914166666666666,0.14285714285714285,0.2,0.6,0.7142857142857143,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,0.3333333333333333,,,0.5,,,,,,0.16666666666666666,0.3333333333333333,24.0,1.0,1.0,0.25,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2222,1610612766,Gerald Wallace,Gerald Wallace,2222,CHA,596.0,10,3.0,15,18,7.0,3.0,33,,2.0,,2.0,1.0,,,,,,,,,,,,,3.0,1.0,,,,,0.125,,26.31578947368421,,,,0.6666666666666666,,,0.43249999999999994,,,20.15,,,,,,,,,12.0,,,,,,,,1.0,,3.0,,,,,1.0,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,0.2,,0.25,,0.25,,,,,,,,,,,,,0.3333333333333333,,0.25,0.3333333333333333,,,,,,1.0,1.0,,,,2.0,1.0,1.0,,,,0.3333333333333333,1.0,0.2857142857142857,,,1.0,,,,,,24.6,1.0,,,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2209,1610612766,Vladimir Radmanovic,Vladimir Radmanovic,2209,CHA,312.0,5,7.0,7,7,,3.0,14,,1.0,,1.0,3.0,,,3.0,,,,,,,,1.0,1.0,2.0,,,,0.75,1.5,0.75,1.5,30.0,0.3333333333333333,0.25,0.3333333333333333,0.5,,,0.486275,0.60015,1.0,23.5,,,,,,,,,5.0,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,0.5,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,,0.5,,0.25,,,,,,,0.5,,25.1,,,,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2436,1610612766,Flip Murray,Flip Murray,2436,CHA,472.0,8,7.0,12,13,6.0,3.0,25,2.0,2.0,3.0,3.0,9.0,1.0,1.0,2.0,4.0,,,,,,,1.0,1.0,3.0,,1.0,1.0,0.9,1.0,0.9,1.0,33.333333333333336,0.25,0.2,0.3333333333333333,0.4,1.0,1.0,0.47305,0.4171,0.2222222222222222,16.866666666666667,,,,,,,,1.0,7.0,,,,2.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,0.5,,0.2,,0.6666666666666666,,,,,,,0.2,0.5,,,,,0.4,,,,,,1.0,2.0,,2.0,,,,2.0,,,,,,,0.4,,,,,,1.0,1.0,,0.4,,25.1,,,,,,1.0,,,1.0,,,,1.0,,0.5,,0.5,0.5,0.5,,,,,0.5,3.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101211,1610612766,Stephen Graham,Stephen Graham,101211,CHA,638.0,11,-11.0,22,22,13.0,4.0,44,,1.0,1.0,3.0,2.0,,,,2.0,,,,,,,1.0,1.0,3.0,2.0,0.3333333333333333,,0.25,,0.2,,20.0,0.14285714285714285,0.1,0.25,0.25,,,0.5998625,,,5.8,13.0,1.0,2.0,,,1.0,1.0,,29.0,1.0,1.0,2.0,,,1.0,,2.0,,2.0,,,,,,,,3.0,4.0,,,2.0,,1.0,,,,,2.0,13.0,,,,1.0,0.5,0.5,0.3333333333333333,,,0.6666666666666666,,0.4,,0.5,1.0,,0.5,0.5,1.0,,,,,,0.5,1.0,0.75,0.656125,0.2,0.25,1.0,0.5909090909090909,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,0.25,,,,,,,,,0.25,0.5,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201571,1610612766,D.J. Augustin,D.J. Augustin,201571,CHA,1440.0,24,-3.0,46,50,13.0,7.0,96,1.0,2.0,1.0,2.0,4.0,,,,2.0,8.0,,8.0,,3.0,16.0,,,3.0,3.0,0.5,,0.3333333333333333,,0.5,,9.615384615384615,,,,0.6666666666666666,0.5,0.5,0.42185,,,20.2,30.0,,,,,,,,47.0,1.0,2.0,4.0,,,,,,1.0,3.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,1.0,2.0,,,,,,,4.0,30.0,,,,0.5,0.3333333333333333,0.5,,,0.5,,,0.1,,,,,,,,,,,,,,,0.3333333333333333,0.42185,,,1.0,0.6521739130434783,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,1.0,1.0,0.3333333333333333,,0.16666666666666666,,,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,26.4,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,1610612766,Stephen Jackson,Stephen Jackson,1536,CHA,160.0,3,,5,6,6.0,,11,,,,,,,,,,,,,,,,,,,1.0,,,,,,,40.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
