EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,Corner3Assists,AtRimAssists,LongMidRangeAssists,FTDefRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,FTOffRebounds,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,DefensiveGoaltends,SecondChanceFg3Pct,Arc3PctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,OffensiveGoaltends,on,HeaveMakes
1563,1610612760,Kevin Ollie,Kevin Ollie,1563,OKC,6066.0,101,-36.0,174,178,36,49,19,352,1.0,5.0,1.0,3.0,3.0,6.0,12.0,1.0,1.0,10.0,20,1.0,3.0,23,209,2.0,2.0,2.0,6.0,2.0,1.0,2.0,2.0,14.0,6.0,1.0,2.0,3.0,2.0,1.0,8.0,1.0,1.0,2.0,5.0,7.0,2.0,9.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,4.0,8,1.0,6.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,36,1.0,0.7,0.7,0.5,1.0,0.47619047619047616,1.0,0.5227272727272727,1.0,0.25,0.047619047619047616,11.442786069651742,1.0,0.1,0.016666666666666666,0.08333333333333333,0.058823529411764705,0.0945945945945946,0.025974025974025976,0.03125,0.25,0.08695652173913043,0.17647058823529413,0.05555555555555555,0.16666666666666666,0.2,0.23809523809523808,0.2,0.2,1.0,0.14285714285714285,1.0,1.0,0.3333333333333333,0.5714285714285714,0.5,0.5,0.8333333333333334,0.047619047619047616,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.4374642857142858,0.38195,0.46908333333333335,0.047619047619047616,0.05,0.2608695652173913,0.08695652173913043,12.799999999999999,23.5,0.20689655172413793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
200757,1610612760,Thabo Sefolosha,Thabo Sefolosha,200757,OKC,119685.0,1995,46.0,3911,3910,833,820,443,7821,84.0,136.0,27.0,9.0,31.0,40.0,89.0,59.0,16.0,133.0,256,118.0,48.0,422,4178,19.0,34.0,1.0,39.0,38.0,30.0,17.0,80.0,176.0,90.0,106.0,20.0,126.0,15.0,23.0,272.0,10.0,41.0,55.0,179.0,250.0,51.0,301.0,3.0,87.0,52.0,35.0,37.0,24.0,74.0,69.0,126,2.0,73.0,8.0,73.0,9.0,32.0,9.0,,80.0,833,8.0,0.6616541353383458,0.7154471544715447,0.51953125,0.5588235294117647,0.5,0.475,0.5197044334975369,0.47560975609756095,0.47619047619047616,0.3155080213903743,10.81996837587531,0.5,0.12614517265680056,0.029560201874549386,0.13317191283292978,0.02493765586034913,0.1277292576419214,0.028523489932885907,0.020066889632107024,0.017699115044247787,0.10097087378640776,0.1504950495049505,0.13442622950819672,0.12962962962962962,0.01675977653631285,0.36363636363636365,0.6176470588235294,0.6829268292682927,0.6309523809523809,0.08288770053475936,0.2903225806451613,0.36,0.5555555555555556,0.23796791443850268,0.449438202247191,0.45977011494252873,0.75,0.15775401069518716,0.39705882352941174,0.23529411764705882,0.679144385026738,0.5461377005347593,0.5202370967741935,0.5615529411764706,0.08060453400503778,0.11469534050179211,0.0924170616113744,0.1895734597156398,7.399609375,23.95508474576272,0.2129890053694707,12.0,19.0,15.0,20.0,2.0,6.0,16.0,59.0,4.0,3.0,14.0,36.0,6.0,18.0,9.0,105.0,3.0,20.0,59.0,16.0,21.0,2.0,5.0,44.0,39.0,16.0,14.0,37.0,9.0,13.0,2.0,7.0,5.0,14.0,4.0,5.0,38.0,1.0,1.0,24.0,6.0,8.0,39.0,21.0,1.0,15.0,0.9722222222222222,0.3050847457627119,0.3,0.3050847457627119,0.47368421052631576,0.4632352941176471,0.01694915254237288,0.08203125,0.09558823529411764,0.1935483870967742,0.02247191011235955,0.03389830508474576,0.16494845360824742,0.034722222222222224,0.0392156862745098,0.027777777777777776,0.12781954887218044,0.5384615384615384,0.3389830508474576,0.3508771929824561,1.0,0.15775401069518716,0.2711864406779661,0.2711864406779661,0.9375,0.475,0.631578947368421,0.05,0.1,0.5555555555555556,0.375,0.20588235294117646,0.21428571428571427,0.2711864406779661,,,,,,,,,,,,,,,,,,,,,,True,
201142,1610612760,Kevin Durant,Kevin Durant,201142,OKC,148904.0,2482,215.0,4867,4840,1191,1178,577,9707,220.0,316.0,75.0,114.0,238.0,162.0,418.0,13.0,3.0,496.0,972,259.0,540.0,1808,5178,52.0,105.0,39.0,167.0,199.0,76.0,204.0,480.0,494.0,498.0,129.0,37.0,166.0,23.0,13.0,369.0,13.0,59.0,89.0,282.0,390.0,74.0,464.0,22.0,75.0,47.0,28.0,117.0,48.0,197.0,62.0,129,3.0,403.0,6.0,606.0,37.0,212.0,63.0,,480.0,1191,58.0,0.49798387096774194,0.5266524520255863,0.5102880658436214,0.49523809523809526,0.5150284321689683,0.512,0.5963734049697784,0.5763888888888888,0.623342175066313,0.21039805036555645,30.36649214659686,0.5939086294416244,0.16151202749140894,0.035202863961813845,0.16792452830188678,0.025341130604288498,0.16300527240773285,0.0328917313841937,0.01694915254237288,0.007352941176470588,0.11181102362204724,0.21833333333333332,0.17574257425742573,0.14285714285714285,0.037606837606837605,0.25670186839967507,0.6962025316455697,0.7801418439716312,0.5181818181818182,0.1933387489845654,0.4789915966386555,0.4956521739130435,0.35964912280701755,0.3395613322502031,0.3875598086124402,0.3922518159806295,0.5679012345679012,0.010560519902518278,0.2727272727272727,0.01090909090909091,0.4670999187652315,0.4973796747967479,0.5027847222222221,0.49296149635036507,0.16339410939691446,0.18482999128160418,0.09236725663716815,0.26548672566371684,10.058744855967074,25.128571428571426,0.24470926648859667,33.0,54.0,52.0,2.0,,2.0,90.0,246.0,20.0,22.0,73.0,92.0,20.0,102.0,24.0,213.0,63.0,54.0,245.0,90.0,47.0,2.0,14.0,74.0,42.0,19.0,15.0,80.0,16.0,69.0,4.0,6.0,10.0,52.0,31.0,6.0,51.0,5.0,3.0,32.0,6.0,13.0,56.0,34.0,,17.0,0.7717391304347826,0.3552123552123552,0.3157894736842105,0.35658914728682173,0.5125628140703518,0.5018181818181818,0.007722007722007722,0.04835390946502058,0.10759493670886076,0.03361344537815126,0.011961722488038277,,0.14393939393939395,0.066543438077634,0.02576112412177986,0.03183023872679045,0.15655577299412915,0.6071428571428571,0.15384615384615385,0.15384615384615385,1.0,0.19983753046303818,0.36585365853658536,0.36885245901639346,0.7666666666666667,0.432,0.6111111111111112,,0.16,0.6933333333333334,0.6666666666666666,0.26545454545454544,0.3013698630136986,0.3673469387755102,8.0,8.0,1.0,2.0,1.0,33.0,21.0,2.0,3.0,0.4,0.008130081300813009,0.015037593984962405,0.12121212121212122,0.4,1.0,0.07526881720430108,,,,,,True,
201145,1610612760,Jeff Green,Jeff Green,201145,OKC,182589.0,3043,124.0,5888,5873,1264,1270,720,11761,220.0,343.0,54.0,91.0,209.0,70.0,206.0,118.0,26.0,381.0,758,312.0,165.0,1239,6279,62.0,106.0,22.0,173.0,121.0,70.0,34.0,214.0,344.0,418.0,96.0,38.0,134.0,24.0,20.0,306.0,19.0,92.0,87.0,246.0,378.0,112.0,490.0,24.0,104.0,74.0,30.0,63.0,32.0,135.0,119.0,221,14.0,177.0,14.0,223.0,37.0,122.0,8.0,9.0,214.0,1264,7.0,0.45144356955380577,0.5058823529411764,0.5026385224274407,0.5849056603773585,0.5018691588785047,0.5676691729323309,0.532244196044712,0.596551724137931,0.5144230769230769,0.29158878504672897,19.295376839601605,0.4666666666666667,0.11714285714285715,0.04466019417475728,0.1334355828220859,0.030944625407166124,0.12100290697674419,0.04151084517576664,0.02962085308056872,0.0125,0.11686586985391766,0.10335570469798658,0.13963039014373715,0.11515151515151516,0.045454545454545456,0.3205607476635514,0.641399416909621,0.6962025316455697,0.4727272727272727,0.19532710280373833,0.4354066985645933,0.4642857142857143,0.26373626373626374,0.1925233644859813,0.33980582524271846,0.3465346534653465,0.6285714285714286,0.1102803738317757,0.28272251308900526,0.13612565445026178,0.6121495327102804,0.5130439138576779,0.5268723684210526,0.503474607329843,0.10562770562770563,0.14472123368920523,0.13962873284907182,0.17271993543179984,7.335092348284961,24.381089743589744,0.21467391304347827,51.0,73.0,32.0,41.0,14.0,10.0,63.0,194.0,13.0,10.0,44.0,104.0,27.0,60.0,20.0,312.0,,82.0,192.0,63.0,44.0,,14.0,36.0,40.0,45.0,9.0,72.0,10.0,31.0,4.0,20.0,12.0,23.0,25.0,10.0,72.0,,,46.0,4.0,22.0,72.0,43.0,,18.0,1.0,0.3333333333333333,0.2857142857142857,0.33548387096774196,0.49586776859504134,0.4712041884816754,,0.05804749340369393,0.07871720116618076,0.06220095693779904,0.019417475728155338,,0.2616279069767442,0.05538922155688623,0.05474452554744526,0.037444933920704845,0.1345514950166113,0.5972222222222222,0.3474576271186441,0.3474576271186441,1.0,0.18130841121495328,0.3247422680412371,0.3247422680412371,1.0,0.5488721804511278,0.6986301369863014,0.10526315789473684,0.09774436090225563,0.5925925925925926,0.38461538461538464,0.23036649214659685,0.22727272727272727,0.328125,3.0,9.0,2.0,1.0,,1.0,,,,0.3333333333333333,,0.006024096385542169,0.13725490196078433,0.23076923076923078,1.0,,6.0,0.42857142857142855,1.0,,,True,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,142904.0,2382,141.0,4677,4656,1039,1038,566,9333,212.0,384.0,89.0,74.0,219.0,102.0,259.0,18.0,3.0,388.0,862,85.0,287.0,1117,5016,47.0,103.0,18.0,112.0,200.0,25.0,109.0,312.0,130.0,646.0,441.0,120.0,561.0,91.0,52.0,1242.0,29.0,94.0,51.0,167.0,220.0,123.0,343.0,20.0,88.0,52.0,36.0,131.0,77.0,223.0,57.0,172,8.0,283.0,9.0,366.0,39.0,165.0,36.0,,312.0,1039,33.0,0.16752577319587628,0.17955801104972377,0.45011600928074247,0.4563106796116505,0.4382259767687434,0.43119266055045874,0.503155996393147,0.45901639344262296,0.5360824742268041,0.0897571277719113,24.915698763581865,0.5874439461883408,0.0994047619047619,0.056797583081571,0.1,0.061052631578947365,0.09954337899543379,0.057746478873239436,0.05693430656934306,0.03968253968253968,0.07729468599033816,0.11855670103092783,0.1111111111111111,0.06818181818181818,0.044444444444444446,0.40549102428722283,0.5520833333333334,0.6385542168674698,0.18867924528301888,0.23125659978880675,0.3378995433789954,0.387434554973822,0.16216216216216217,0.2734952481520591,0.3938223938223938,0.4015748031496063,0.12745098039215685,0.01900739176346357,0.39555555555555555,0.013333333333333334,0.4952481520591341,0.5037410582010582,0.5049613636363636,0.48563816964285716,0.15377446411929171,0.16700404858299595,0.10026857654431513,0.279319606087735,7.790835266821346,25.138823529411766,0.22215095146461408,35.0,66.0,50.0,2.0,2.0,1.0,16.0,67.0,4.0,4.0,22.0,18.0,6.0,94.0,5.0,39.0,15.0,52.0,65.0,16.0,85.0,,29.0,225.0,164.0,2.0,28.0,92.0,9.0,54.0,2.0,6.0,11.0,51.0,35.0,5.0,27.0,1.0,,21.0,2.0,4.0,28.0,14.0,,23.0,0.7222222222222222,0.21176470588235294,0.2,0.21686746987951808,0.47,0.45111111111111113,,0.09860788863109049,0.13541666666666666,0.1278538812785388,0.019305019305019305,,0.017391304347826087,0.060109289617486336,0.052256532066508314,0.06876790830945559,0.10482180293501048,0.5,0.1111111111111111,0.1111111111111111,1.0,0.07074973600844774,0.23880597014925373,0.23880597014925373,0.6875,0.6055045871559633,0.5303030303030303,0.01834862385321101,0.03669724770642202,0.5617977528089888,0.3333333333333333,0.09777777777777778,0.18181818181818182,0.24615384615384617,,,2.0,,,3.0,,1.0,1.0,,,,0.11428571428571428,,,,,,,1.0,2.0,True,
201586,1610612760,Serge Ibaka,Serge Ibaka,201586,OKC,44548.0,742,-65.0,1378,1381,230,285,188,2759,61.0,97.0,17.0,29.0,57.0,14.0,37.0,1.0,1.0,104.0,191,2.0,22.0,233,1484,36.0,65.0,10.0,82.0,29.0,1.0,1.0,28.0,136.0,72.0,2.0,2.0,4.0,1.0,,10.0,21.0,56.0,41.0,104.0,160.0,81.0,241.0,1.0,12.0,8.0,4.0,11.0,3.0,30.0,67.0,120,12.0,42.0,5.0,32.0,4.0,16.0,2.0,3.0,28.0,230,2.0,0.6538461538461539,0.918918918918919,0.5445026178010471,0.5538461538461539,0.5466321243523317,0.5538461538461539,0.5628019323671497,0.5857142857142857,0.4375,0.010362694300518135,14.8125,0.36666666666666664,0.21487603305785125,0.11522633744855967,0.23563218390804597,0.12883435582822086,0.22036474164133737,0.11864406779661017,0.08571428571428572,0.1951219512195122,0.16666666666666666,0.26011560693641617,0.24,0.22448979591836735,0.0136986301369863,0.5025906735751295,0.6288659793814433,0.7011494252873564,0.5081967213114754,0.29533678756476683,0.5087719298245614,0.5471698113207547,0.8275862068965517,0.19170984455958548,0.3783783783783784,0.3783783783783784,0.9285714285714286,0.0051813471502590676,0.5666666666666667,0.03333333333333333,0.5129533678756477,0.4935357512953368,0.5419137254901962,0.50337,0.07804878048780488,0.07881773399014778,0.351931330472103,0.12017167381974249,5.940837696335079,23.8,0.16690856313497823,30.0,53.0,7.0,1.0,,1.0,,1.0,,,,1.0,,12.0,1.0,3.0,,60.0,1.0,,14.0,,1.0,1.0,1.0,15.0,2.0,19.0,1.0,8.0,,3.0,7.0,7.0,9.0,7.0,52.0,,,32.0,3.0,17.0,52.0,29.0,4.0,6.0,1.0,0.5,1.0,0.5,0.41379310344827586,0.45,,0.07329842931937172,0.10309278350515463,0.07017543859649122,,,0.3409090909090909,0.13253012048192772,0.1310344827586207,0.10655737704918032,0.21678321678321677,0.5576923076923077,1.0,1.0,1.0,0.0051813471502590676,,,,0.8153846153846154,0.5660377358490566,,,0.4117647058823529,1.0,,,,,,,4.0,,,,,5.0,,,0.0851063829787234,0.03333333333333333,,,,,,,,,True,
201935,1610612760,James Harden,James Harden,201935,OKC,63116.0,1052,83.0,1998,1992,528,498,272,3990,53.0,118.0,27.0,7.0,19.0,23.0,63.0,24.0,6.0,83.0,200,142.0,125.0,465,2128,6.0,19.0,6.0,39.0,37.0,25.0,37.0,99.0,68.0,98.0,68.0,13.0,81.0,6.0,12.0,175.0,6.0,24.0,34.0,83.0,120.0,30.0,150.0,9.0,37.0,23.0,14.0,44.0,21.0,71.0,56.0,121,5.0,130.0,9.0,156.0,8.0,73.0,8.0,,99.0,528,6.0,0.40963855421686746,0.425,0.415,0.3157894736842105,0.49707602339181284,0.5,0.5578313253012048,0.5416666666666666,0.5963855421686747,0.4152046783625731,20.984455958549223,0.6197183098591549,0.12314540059347182,0.036036036036036036,0.136,0.02666666666666667,0.1266233766233766,0.03367003367003367,0.024691358024691357,0.022727272727272728,0.08189655172413793,0.1659919028340081,0.14130434782608695,0.12121212121212122,0.05421686746987952,0.34502923976608185,0.4491525423728814,0.5520833333333334,0.39622641509433965,0.05555555555555555,0.3684210526315789,0.5,,0.18421052631578946,0.36507936507936506,0.3770491803278688,0.5652173913043478,0.07017543859649122,0.43548387096774194,0.0967741935483871,0.7602339181286549,0.5395661764705882,0.5105903846153846,0.5418116666666667,0.17936117936117937,0.27547169811320754,0.08387096774193549,0.2129032258064516,6.636000000000001,25.124647887323945,0.26426426426426425,4.0,14.0,14.0,15.0,2.0,3.0,43.0,118.0,12.0,7.0,19.0,58.0,14.0,16.0,10.0,156.0,18.0,6.0,116.0,43.0,29.0,,7.0,39.0,17.0,3.0,7.0,27.0,3.0,23.0,4.0,5.0,6.0,5.0,8.0,2.0,9.0,1.0,,3.0,3.0,3.0,10.0,6.0,,14.0,0.896551724137931,0.4084507042253521,0.4,0.4142857142857143,0.43243243243243246,0.5,,0.145,0.1864406779661017,0.2631578947368421,0.031746031746031744,,0.039473684210526314,0.06276150627615062,0.016304347826086956,0.027624309392265192,0.11794871794871795,0.6,0.625,0.625,0.9333333333333333,0.34502923976608185,0.3644067796610169,0.3644067796610169,0.8837209302325582,0.42424242424242425,0.2857142857142857,0.06060606060606061,0.36363636363636365,0.5185185185185185,0.5,0.3064516129032258,0.3684210526315789,0.3706896551724138,6.0,7.0,2.0,,,2.0,,1.0,,0.5,,,,0.5,1.0,,1.0,0.5,1.0,,,True,
2041,1610612760,Etan Thomas,Etan Thomas,2041,OKC,10718.0,179,-30.0,321,327,73,92,41,648,17.0,24.0,1.0,5.0,10.0,1.0,4.0,,,23.0,38,,6.0,52,364,5.0,9.0,3.0,13.0,3.0,,,4.0,28.0,18.0,,,,,,,2.0,8.0,7.0,15.0,26.0,10.0,36.0,,2.0,1.0,1.0,3.0,1.0,9.0,9.0,19,3.0,14.0,6.0,10.0,2.0,6.0,,,4.0,73,,0.6086956521739131,0.7368421052631579,0.6052631578947368,0.5555555555555556,0.6052631578947368,0.5555555555555556,0.6190476190476191,0.5416666666666666,0.6666666666666666,,13.858695652173912,0.3333333333333333,0.14018691588785046,0.07272727272727272,0.21212121212121213,0.07407407407407407,0.15714285714285714,0.072992700729927,0.05,0.14285714285714285,0.06521739130434782,0.11764705882352941,0.25,0.1111111111111111,,0.631578947368421,0.7083333333333334,0.8947368421052632,0.6470588235294118,0.2631578947368421,0.5,0.5555555555555556,0.4,0.10526315789473684,0.25,0.25,1.0,,0.3333333333333333,,0.631578947368421,0.49855526315789467,0.5622,0.4503,0.14285714285714285,0.14285714285714285,0.25,0.07692307692307693,3.6105263157894742,,0.22741433021806853,5.0,8.0,,,,,,,,,,,,2.0,,,,8.0,,,6.0,,,,,4.0,,6.0,2.0,2.0,,1.0,,3.0,3.0,2.0,10.0,,,8.0,,2.0,10.0,4.0,,2.0,,,,,0.6666666666666666,0.6666666666666666,,0.15789473684210525,0.20833333333333334,0.1,,,0.2857142857142857,0.08108108108108109,0.09090909090909091,0.05,0.2962962962962963,0.4,,,,,,,,0.8888888888888888,0.625,,,,,,,,,,,,,,,,1.0,,,,0.2,,,,,,,,,True,
2420,1610612760,Nenad Krstic,Nenad Krstic,2420,OKC,92269.0,1538,47.0,3010,2991,561,529,333,6001,105.0,163.0,27.0,26.0,67.0,116.0,266.0,2.0,1.0,247.0,496,4.0,61.0,555,3207,46.0,92.0,24.0,116.0,63.0,3.0,20.0,76.0,400.0,94.0,33.0,12.0,45.0,10.0,6.0,102.0,22.0,96.0,47.0,152.0,215.0,118.0,333.0,7.0,29.0,18.0,11.0,23.0,9.0,49.0,103.0,157,11.0,89.0,13.0,88.0,12.0,47.0,3.0,4.0,76.0,561,3.0,0.8097165991902834,0.9345794392523364,0.49798387096774194,0.5,0.494,0.5,0.5157992565055762,0.5471698113207547,0.4810126582278481,0.008,17.224178403755868,0.46938775510204084,0.13451327433628318,0.08735213830755233,0.1551155115511551,0.07508532423208192,0.1388695045359386,0.08477011494252873,0.04233870967741935,0.10465116279069768,0.1710843373493976,0.1111111111111111,0.14782608695652175,0.1780821917808219,0.030837004405286344,0.326,0.6441717791411042,0.75,0.6476190476190476,0.134,0.3880597014925373,0.4,0.7307692307692307,0.532,0.43609022556390975,0.43609022556390975,0.9741379310344828,0.004,0.4090909090909091,0.015151515151515152,0.334,0.4712848,0.534015,0.4812378787878788,0.08785046728971962,0.08851224105461393,0.209009009009009,0.13693693693693693,10.926411290322582,24.3,0.18637873754152823,39.0,69.0,16.0,,,,,2.0,,,2.0,,,28.0,,,,66.0,2.0,,25.0,,2.0,18.0,9.0,16.0,3.0,26.0,1.0,14.0,1.0,4.0,7.0,8.0,11.0,15.0,36.0,,,33.0,,3.0,36.0,18.0,3.0,7.0,,,,,0.4444444444444444,0.42424242424242425,,0.05040322580645161,0.1411042944785276,0.029850746268656716,,,0.22535211267605634,0.1355421686746988,0.11070110701107011,0.06280193236714976,0.11598746081504702,0.5,,,,0.004,,,,0.75,0.5652173913043478,,,0.5925925925925926,,0.030303030303030304,,,,,,,,,,,1.0,,,,0.15384615384615385,,,,,,,,1.0,True,
2555,1610612760,Nick Collison,Nick Collison,2555,OKC,57034.0,951,67.0,1803,1800,318,328,256,3603,91.0,136.0,21.0,13.0,32.0,16.0,29.0,1.0,1.0,120.0,197,1.0,42.0,282,1899,38.0,66.0,4.0,80.0,25.0,1.0,13.0,41.0,150.0,90.0,21.0,6.0,27.0,5.0,3.0,60.0,12.0,80.0,25.0,90.0,136.0,98.0,234.0,6.0,20.0,15.0,5.0,13.0,7.0,43.0,91.0,148,10.0,86.0,33.0,64.0,,25.0,8.0,6.0,41.0,318,7.0,0.625,0.8241758241758241,0.6091370558375635,0.5757575757575758,0.6060606060606061,0.5757575757575758,0.6103896103896104,0.5633802816901409,0.5857142857142857,0.005050505050505051,13.080977479635841,0.3023255813953488,0.1477832512315271,0.12903225806451613,0.12376237623762376,0.06315789473684211,0.14180024660912455,0.11358024691358025,0.08035714285714286,0.043478260869565216,0.15736040609137056,0.13617021276595745,0.10897435897435898,0.17391304347826086,0.10526315789473684,0.6868686868686869,0.6691176470588235,0.7777777777777778,0.6043956043956044,0.16161616161616163,0.40625,0.43333333333333335,0.5384615384615384,0.14646464646464646,0.5517241379310345,0.5517241379310345,0.8125,0.005050505050505051,0.8076923076923077,0.038461538461538464,0.6919191919191919,0.5127290404040403,0.5474311475409835,0.5352211538461538,0.11210762331838565,0.11261261261261261,0.28368794326241137,0.1453900709219858,4.245177664974619,22.7,0.17637271214642264,34.0,59.0,12.0,,,,,,,,,,,14.0,,,,58.0,,,21.0,,1.0,14.0,4.0,21.0,3.0,30.0,3.0,6.0,,5.0,8.0,7.0,15.0,12.0,31.0,,,23.0,,8.0,31.0,26.0,,5.0,,,,,0.56,0.5384615384615384,,0.1065989847715736,0.13970588235294118,0.0625,,,0.3333333333333333,0.15714285714285714,0.15591397849462366,0.06944444444444445,0.15254237288135594,0.8387096774193549,,,,,,,,0.8939393939393939,0.576271186440678,,,0.5714285714285714,,,,,,,,6.0,,,,,,,,0.09836065573770492,0.11764705882352941,,,,,,,,3.0,True,
