EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,Points,OpponentPoints,PtsUnassisted2s,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyOffPossPct,SecondChanceOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,FTDefRebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,FoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,DefFTReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted3s,HeaveAttempts,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChancePointsPct,SecondChanceAtRimFGM,Travels,ThreePtShootingFoulsDrawn,SecondChanceAtRimAccuracy,ThreePtShootingFoulsDrawnPct,PtsPutbacks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,Clear Path Fouls,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on
2400,1610612742,Drew Gooden,Drew Gooden,2400,DAL,606.0,10,-21,20,22,14,17,42,,,2,6,4,30,2.0,,1.0,1,1,1.0,1.0,,,,1.0,1,1,14,0.3333333333333333,0.3333333333333333,0.3333333333333333,35.0,,0.16666666666666666,,0.125,0.5,,,,,,0.3965,0.7,,,,2.0,4.0,,2.0,,,,,,,,,,,,3.0,,,2.0,,,,,,,,,1.0,,,,,,,,,0.5,0.5,,,,,,,,,,,,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,0.38576666666666665,,,,13.25,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,0.25,,,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True
201958,1610612742,Rodrigue Beaubois,Rodrigue Beaubois,201958,DAL,8313.0,139,-31,269,278,59,34,547,18.0,27.0,28,44,87,337,36.0,3.0,10.0,13,14,5.0,1.0,4.0,6.0,4.0,11.0,8,20,59,0.6363636363636364,0.5714285714285714,0.5958904109589042,27.63157894736842,0.5454545454545454,0.10752688172043011,0.125,0.1111111111111111,0.18181818181818182,,0.38571428571428573,0.6666666666666666,0.72,0.7571428571428571,0.5668964285714285,0.21933085501858737,32.0,3.0,4.0,6.0,9.0,4.0,8.0,1.0,6.0,1.0,7.0,20.0,6.0,8.0,26.0,7.0,3.0,7.0,9.0,8.0,25.0,20.0,15.0,20.0,7.0,10.0,17.0,7.0,41.0,,5.0,,,10.0,10.0,,5.0,25.0,,0.35714285714285715,0.35714285714285715,0.625,0.3076923076923077,0.3076923076923077,0.7777777777777778,0.6764705882352942,0.6944444444444444,0.37142857142857144,,0.04878048780487805,0.16666666666666666,0.4444444444444444,0.12857142857142856,0.6666666666666666,0.6666666666666666,0.11428571428571428,0.5,0.5,0.5,0.08571428571428572,0.16666666666666666,0.16666666666666666,1.0,0.2857142857142857,0.35,0.35,0.5714285714285714,0.3333333333333333,0.23529411764705882,0.75,0.35294117647058826,0.35,0.59985,0.5210235294117647,0.07042253521126761,0.1111111111111111,0.28735632183908044,4.940909090909091,24.715384615384615,,,2.0,2.0,2.0,3.0,,,3.0,,9.0,3.0,2.0,9.0,,2.0,7.0,5.0,2.0,,3.0,,1.0,1.0,,,2.0,,2.0,,2.0,,,4.0,2.0,1.0,,,1.0,,,1.0,,,1.0,1.0,0.375,,1.5,1.5,0.045454545454545456,0.07407407407407407,,,0.012658227848101266,,0.008547008547008548,0.038461538461538464,,,,0.10526315789473684,,,,,0.6666666666666666,1.0,0.5,0.11764705882352941,,0.5,0.10344827586206896,,3.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,True
2052,1610612742,DeShawn Stevenson,DeShawn Stevenson,2052,DAL,3760.0,63,4,115,120,29,21,235,,2.0,1,5,9,135,,3.0,6.0,9,10,1.0,,1.0,1.0,1.0,1.0,6,7,29,0.2,0.36363636363636365,0.375,9.923664122137405,1.0,0.12,0.2,0.13846153846153847,0.18181818181818182,0.25,0.18181818181818182,,,0.7272727272727273,0.5419045454545455,0.25217391304347825,13.0,,,,,1.0,3.0,2.0,5.0,1.0,,1.0,,2.0,6.0,1.0,1.0,1.0,1.0,2.0,6.0,2.0,6.0,1.0,,3.0,4.0,,9.0,,,,,4.0,2.0,,1.0,6.0,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.8333333333333334,0.75,0.5454545454545454,,,0.18181818181818182,,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.45454545454545453,0.4,0.4,1.0,0.09090909090909091,,,,0.5,,,,,0.6576,0.48435000000000006,0.08333333333333333,0.16666666666666666,0.6666666666666666,11.2,23.733333333333334,,1.0,2.0,,,,1.0,1.0,,1.0,3.0,1.0,1.0,,,,1.0,1.0,,1.0,2.0,1.0,,1.0,,,,,,,,1.0,1.0,,,1.0,,,1.0,,,1.0,,,,,0.5,1.0,0.5,0.5,,,,,,0.0625,0.02,,,,,0.13333333333333333,,,,,,,,0.6666666666666666,0.5,,0.3333333333333333,,,,,,,,,,0.125,,,,,,,,,,,,True
2406,1610612742,Caron Butler,Caron Butler,2406,DAL,10904.0,182,-25,358,361,63,52,719,12.0,21.0,24,54,83,395,24.0,3.0,14.0,19,28,8.0,8.0,,6.0,2.0,10.0,5,13,63,0.4444444444444444,0.46153846153846156,0.5253164556962026,22.36180904522613,0.6,0.11666666666666667,0.07692307692307693,0.1069182389937107,0.11666666666666667,0.11764705882352941,0.3230769230769231,0.5714285714285714,0.631578947368421,0.49230769230769234,0.5019784615384615,0.17597765363128492,35.0,3.0,6.0,1.0,4.0,11.0,29.0,1.0,5.0,1.0,3.0,6.0,1.0,4.0,11.0,23.0,2.0,4.0,9.0,3.0,14.0,24.0,6.0,6.0,3.0,5.0,7.0,3.0,16.0,2.0,4.0,,,14.0,28.0,,12.0,14.0,1.0,0.5,0.5454545454545454,0.5,0.36363636363636365,0.36363636363636365,0.4444444444444444,0.4583333333333333,0.5,0.16923076923076924,0.14285714285714285,0.13513513513513514,0.045454545454545456,0.5833333333333334,0.06153846153846154,0.25,0.25,0.4461538461538462,0.3793103448275862,0.4074074074074074,0.45454545454545453,0.07692307692307693,0.2,0.2,,0.09230769230769231,0.5,0.6,0.6666666666666666,0.125,0.5,0.5,0.08333333333333333,0.5,0.5125833333333333,0.5402874999999999,0.15584415584415584,0.18181818181818182,0.1686746987951807,10.566666666666666,23.99090909090909,4.0,,2.0,1.0,1.0,1.0,4.0,6.0,1.0,6.0,17.0,1.0,3.0,6.0,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,9.0,2.0,1.0,4.0,1.0,4.0,,2.0,,,,2.0,,,,,,,,,,2.0,0.5,0.3333333333333333,0.6666666666666666,0.6875,0.7727272727272727,0.07407407407407407,0.09523809523809523,,0.06896551724137931,0.06060606060606061,0.02857142857142857,0.05389221556886228,0.075,0.04878048780487805,0.058823529411764705,,0.08695652173913043,0.0625,,,0.5,0.125,1.0,1.0,0.16666666666666666,,1.0,0.20481927710843373,4.0,1.0,,1.0,,4.0,,,,0.043478260869565216,0.25,,,,,,,,1.0,0.09090909090909091,0.16666666666666666,True
2679,1610612742,Matt Carroll,Matt Carroll,2679,DAL,566.0,9,-3,18,19,10,5,37,,,1,3,4,28,2.0,,1.0,1,2,,,,1.0,1.0,1.0,1,1,10,0.3333333333333333,0.25,0.4,28.571428571428573,1.0,0.3333333333333333,,0.14285714285714285,,,,,,0.25,0.457275,0.5555555555555556,3.0,,,1.0,2.0,,1.0,,,,,1.0,,,1.0,2.0,,,2.0,,2.0,,,1.0,,,,,,,,,,1.0,2.0,,,2.0,,,,,,,,,0.3333333333333333,0.25,,,,,0.5,0.5,0.5,0.25,,,,,,,,0.25,,,,,,,,,,0.4283,,,0.5,12.466666666666667,25.9,,,,,,,1.0,1.0,,,2.0,,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,0.25,0.125,,,,,1.0,,,,,,,,,,,0.5,,,,,,2.0,,,,0.3333333333333333,,,,,,,,,,,,True
2743,1610612742,Kris Humphries,Kris Humphries,2743,DAL,857.0,14,-6,30,29,10,9,59,1.0,2.0,4,8,9,35,2.0,3.0,,3,5,,,,,,,2,4,10,0.5,0.5,0.5,23.684210526315788,,,1.0,0.3333333333333333,,1.0,0.25,0.5,0.5,0.25,0.4592625,0.3333333333333333,5.0,,,1.0,2.0,2.0,4.0,,,,,,,,,1.0,,,,,,6.0,,,,1.0,1.0,,2.0,,,,,,2.0,,,,,0.75,1.0,,,,,,,,,,1.0,,0.25,0.5,1.0,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,0.5180666666666667,,,,,11.3125,,2.0,,,,,,1.0,3.0,,,2.0,,,,,1.0,,,,,1.0,,2.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.125,,0.5,,0.14285714285714285,,0.13333333333333333,0.25,,0.25,,,,,1.0,0.6666666666666666,,,,,,,0.2222222222222222,1.0,,,0.5,,2.0,,,,,,,,,,,,,,,,True
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,2210.0,37,-3,71,71,37,26,142,1.0,3.0,2,5,10,90,,,3.0,3,6,1.0,,1.0,,,1.0,1,5,37,0.4,0.45454545454545453,0.45454545454545453,13.636363636363637,,0.16666666666666666,,0.125,,,0.2727272727272727,0.3333333333333333,0.5,0.8181818181818182,0.5174818181818182,0.5211267605633803,15.0,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,6.0,,1.0,,,1.0,,4.0,6.0,4.0,1.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,0.5454545454545454,,0.16666666666666666,,1.0,0.09090909090909091,,,0.09090909090909091,1.0,1.0,1.0,0.18181818181818182,0.5,0.5,1.0,0.36363636363636365,0.25,0.25,1.0,1.0,,,1.0,0.25,0.51165,0.4839,,,,4.44,25.400000000000002,,,,,,,,,,,,,,,,1.0,,,,,,2.0,1.0,3.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,0.2,0.3333333333333333,,,0.043478260869565216,0.11764705882352941,0.075,,0.125,,0.125,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,,,,,True
101189,1610612742,James Singleton,James Singleton,101189,DAL,11965.0,199,5,391,390,121,120,781,8.0,15.0,18,41,57,406,12.0,7.0,26.0,35,52,9.0,6.0,3.0,4.0,4.0,11.0,14,29,121,0.43902439024390244,0.40476190476190477,0.4318181818181818,16.923076923076923,0.36363636363636365,0.23008849557522124,0.14893617021276595,0.20625,0.2545454545454545,0.1,0.23809523809523808,0.5333333333333333,0.6153846153846154,0.5873015873015873,0.47870079365079365,0.309462915601023,58.0,1.0,3.0,1.0,3.0,9.0,23.0,1.0,5.0,1.0,4.0,17.0,9.0,5.0,22.0,6.0,2.0,2.0,8.0,10.0,9.0,24.0,12.0,17.0,4.0,5.0,9.0,3.0,22.0,2.0,7.0,,,14.0,6.0,,3.0,9.0,1.0,0.6666666666666666,0.8,0.8,0.22727272727272727,0.22727272727272727,0.25,0.19444444444444445,0.23684210526315788,0.3492063492063492,0.16666666666666666,0.2702702702702703,0.16216216216216217,0.625,0.047619047619047616,0.3333333333333333,0.3333333333333333,0.36507936507936506,0.391304347826087,0.391304347826087,0.7777777777777778,0.07936507936507936,0.2,0.2,1.0,0.2698412698412698,0.23529411764705882,0.23529411764705882,0.75,0.06666666666666667,0.16666666666666666,0.3333333333333333,0.5,0.23529411764705882,0.5326318181818182,0.47082222222222225,0.045454545454545456,0.06818181818181818,0.15789473684210525,11.490243902439024,24.968181818181822,10.0,,1.0,,1.0,1.0,6.0,13.0,,,12.0,1.0,2.0,3.0,,2.0,4.0,3.0,1.0,,2.0,4.0,13.0,17.0,2.0,,,1.0,3.0,3.0,3.0,4.0,4.0,,,7.0,,,6.0,,1.0,7.0,4.0,,,,0.1,0.46153846153846156,0.4,0.4,0.04878048780487805,0.13333333333333333,,,0.10236220472440945,0.06451612903225806,0.08994708994708994,0.10526315789473684,0.038461538461538464,0.12698412698412698,,0.09523809523809523,0.05263157894736842,0.5714285714285714,,0.6666666666666666,0.06666666666666667,,,0.05555555555555555,,0.1111111111111111,0.21052631578947367,5.0,2.0,,0.5,,6.0,1.0,1.0,,0.08333333333333333,0.4,,,,,,,,,,,False
1501,1610612742,Tim Thomas,Tim Thomas,1501,DAL,14278.0,238,11,454,444,124,128,898,15.0,22.0,26,48,107,518,18.0,4.0,18.0,24,37,10.0,5.0,5.0,5.0,1.0,11.0,12,22,124,0.5416666666666666,0.5365853658536586,0.5879120879120879,19.57773512476008,0.45454545454545453,0.13043478260869565,0.0851063829787234,0.11891891891891893,0.17391304347826086,0.10526315789473684,0.2682926829268293,0.6818181818181818,0.75,0.6829268292682927,0.5124499999999999,0.27312775330396477,58.0,4.0,5.0,6.0,12.0,5.0,14.0,4.0,11.0,,8.0,23.0,5.0,12.0,34.0,19.0,1.0,7.0,9.0,8.0,28.0,34.0,36.0,23.0,8.0,10.0,13.0,3.0,29.0,2.0,6.0,,,16.0,21.0,,9.0,28.0,1.0,0.6538461538461539,0.7727272727272727,1.0,0.35294117647058826,0.35294117647058826,0.7777777777777778,0.6764705882352942,0.7,0.4146341463414634,0.14285714285714285,0.09090909090909091,0.07142857142857142,0.6666666666666666,0.14634146341463414,0.5,0.5,0.17073170731707318,0.35714285714285715,0.35714285714285715,0.8,0.13414634146341464,0.36363636363636365,0.36363636363636365,1.0,0.2804878048780488,0.34782608695652173,0.34782608695652173,1.0,,0.29411764705882354,0.8,0.29411764705882354,0.34782608695652173,0.5336666666666667,0.5254382352941176,0.1111111111111111,0.16363636363636364,0.2616822429906542,7.920833333333332,24.71764705882353,7.0,2.0,3.0,1.0,1.0,1.0,5.0,8.0,1.0,2.0,15.0,3.0,5.0,,,2.0,3.0,3.0,,1.0,6.0,4.0,8.0,13.0,1.0,2.0,4.0,1.0,3.0,,1.0,2.0,1.0,2.0,1.0,2.0,,,1.0,,1.0,2.0,1.0,,1.0,1.0,0.375,0.625,0.7222222222222222,0.75,0.041666666666666664,0.09090909090909091,,,0.056338028169014086,0.058823529411764705,0.05714285714285714,0.044444444444444446,0.046511627906976744,0.07407407407407407,0.07142857142857142,0.125,0.024390243902439025,0.5,0.5,0.7777777777777778,0.1111111111111111,1.0,1.0,0.17647058823529413,0.6666666666666666,0.2,0.14018691588785046,5.0,3.0,1.0,0.7142857142857143,0.02857142857142857,8.0,,,,0.05555555555555555,0.2,,,,,1.0,,0.08333333333333333,,,,False
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,85792.0,1430,69,2763,2767,692,703,5530,152.0,246.0,244,446,557,2988,126.0,51.0,126.0,189,286,46.0,35.0,11.0,33.0,15.0,64.0,57,86,692,0.547085201793722,0.5416666666666666,0.5626262626262626,17.96272493573265,0.515625,0.13815789473684212,0.14366197183098592,0.13970007892659828,0.17955801104972377,0.15789473684210525,0.5394736842105263,0.6178861788617886,0.7004608294930875,0.5614035087719298,0.5217304395604395,0.25045240680419834,302.0,42.0,73.0,82.0,177.0,10.0,23.0,1.0,5.0,,1.0,5.0,2.0,2.0,10.0,63.0,,64.0,118.0,2.0,152.0,362.0,6.0,4.0,1.0,47.0,72.0,18.0,169.0,12.0,31.0,7.0,1.0,63.0,83.0,,38.0,152.0,3.0,0.7418032786885246,0.8302752293577982,1.0,0.2,0.2222222222222222,0.5423728813559322,0.5333333333333333,0.5671641791044776,0.021929824561403508,0.1875,0.08664259927797834,0.13978494623655913,0.75,0.3881578947368421,0.4632768361581921,0.49696969696969695,0.05043859649122807,0.43478260869565216,0.43478260869565216,1.0,0.010964912280701754,0.2,0.2,1.0,0.010964912280701754,0.2,0.2,1.0,,0.6083333333333333,0.5753424657534246,0.016666666666666666,0.25,0.5664377358490567,0.5258504201680674,0.07770961145194274,0.07933194154488518,0.27289048473967686,4.27219730941704,26.529999999999994,53.0,,,,,,34.0,62.0,,,68.0,,24.0,,1.0,41.0,25.0,19.0,6.0,3.0,26.0,24.0,73.0,97.0,19.0,6.0,18.0,7.0,14.0,1.0,8.0,4.0,1.0,5.0,6.0,34.0,,,18.0,4.0,12.0,34.0,21.0,,6.0,,,0.5483870967741935,0.5483870967741935,0.5483870967741935,0.09192825112107623,0.11788617886178862,0.06779661016949153,,0.07849462365591398,0.0761904761904762,0.07791164658634538,0.1284722222222222,0.07194244604316546,0.04395604395604396,0.04054054054054054,0.13553113553113552,0.11515151515151516,0.6176470588235294,0.6951219512195121,0.8548387096774194,,,,,,,0.12208258527827648,30.0,5.0,,0.5660377358490566,,52.0,,,1.0,0.08713692946058091,0.13333333333333333,,,,,,,,,,,False
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,109268.0,1821,83,3523,3504,1049,1102,7027,68.0,118.0,233,476,912,3750,230.0,29.0,55.0,88,98,63.0,45.0,18.0,45.0,32.0,82.0,42,101,1049,0.4894957983193277,0.5033921302578019,0.5512820512820513,22.672370407649723,0.5487804878048781,0.04672897196261682,0.06823529411764706,0.052434456928838954,0.044543429844097995,0.02912621359223301,0.16010854816824965,0.576271186440678,0.6601941747572816,0.514246947082768,0.4916848567530696,0.297757592960545,384.0,20.0,34.0,43.0,102.0,122.0,256.0,30.0,72.0,6.0,62.0,189.0,71.0,92.0,261.0,170.0,27.0,50.0,110.0,87.0,262.0,236.0,243.0,186.0,62.0,146.0,207.0,72.0,475.0,4.0,37.0,4.0,2.0,140.0,194.0,11.0,64.0,262.0,15.0,0.5064377682403434,0.5064377682403434,0.8804347826086957,0.3524904214559387,0.35658914728682173,0.45454545454545453,0.4746192893401015,0.5553191489361702,0.3541383989145183,0.03571428571428571,0.055865921787709494,0.08074534161490683,0.4117647058823529,0.1383989145183175,0.4215686274509804,0.4479166666666667,0.3473541383989145,0.4765625,0.48221343873517786,0.6229508196721312,0.09769335142469471,0.4166666666666667,0.4166666666666667,0.9666666666666667,0.2564450474898236,0.328042328042328,0.3315508021390374,0.8387096774193549,0.11538461538461539,0.17258883248730963,0.5882352941176471,0.3604060913705584,0.3333333333333333,0.512115,0.486567098445596,0.08712121212121213,0.12167300380228137,0.28728070175438597,11.562394957983193,24.986973180076635,6.0,6.0,16.0,11.0,21.0,23.0,7.0,25.0,13.0,8.0,61.0,29.0,75.0,33.0,3.0,24.0,61.0,48.0,13.0,22.0,52.0,2.0,8.0,10.0,3.0,11.0,13.0,2.0,19.0,1.0,6.0,2.0,12.0,14.0,27.0,9.0,,,2.0,4.0,3.0,9.0,5.0,1.0,26.0,0.48148148148148145,0.3333333333333333,0.28,0.5096153846153846,0.5545454545454546,0.05042016806722689,0.1271186440677966,0.058823529411764705,0.01171875,0.006482982171799027,0.004784688995215311,0.006053268765133172,0.010638297872340425,,0.0076481835564053535,0.009615384615384616,0.04054054054054054,0.007936507936507936,0.5555555555555556,0.32558139534883723,0.11538461538461539,0.40384615384615385,0.5238095238095238,0.9090909090909091,0.08121827411167512,0.375,0.323943661971831,0.0668859649122807,2.0,8.0,5.0,0.3333333333333333,0.018796992481203006,,,,1.0,0.0031847133757961785,1.0,2.0,,0.3333333333333333,1.0,,1.0,,2.0,0.007662835249042145,0.010582010582010581,False
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,102338.0,1706,84,3316,3294,956,969,6610,32.0,60.0,58,147,478,3543,82.0,64.0,167.0,237,269,92.0,51.0,41.0,74.0,66.0,119.0,49,87,956,0.3945578231292517,0.5535714285714286,0.5717703349282297,14.39312567132116,0.6218487394957983,0.15335169880624427,0.15023474178403756,0.15247524752475247,0.18243243243243243,0.09803921568627451,0.15306122448979592,0.5333333333333333,0.6153846153846154,0.7780612244897959,0.5292080310880829,0.2882991556091677,349.0,9.0,21.0,4.0,18.0,22.0,69.0,15.0,43.0,5.0,91.0,202.0,60.0,106.0,245.0,44.0,26.0,14.0,43.0,69.0,133.0,34.0,297.0,199.0,91.0,359.0,418.0,156.0,895.0,6.0,45.0,4.0,,60.0,55.0,,16.0,133.0,13.0,0.29310344827586204,0.30357142857142855,0.9339622641509434,0.4326530612244898,0.4380165289256198,0.32558139534883723,0.5,0.532,0.625,0.06060606060606061,0.11464968152866242,0.16666666666666666,0.25,0.04591836734693878,0.2222222222222222,0.23529411764705882,0.1760204081632653,0.3188405797101449,0.3188405797101449,0.4090909090909091,0.1096938775510204,0.3488372093023256,0.3488372093023256,1.0,0.5153061224489796,0.4504950495049505,0.4504950495049505,0.9230769230769231,0.13513513513513514,0.1875,0.42857142857142855,0.5357142857142857,0.457286432160804,0.5157571428571428,0.505979906542056,0.04176904176904177,0.09937888198757763,0.27824267782426776,10.599319727891155,25.320408163265295,4.0,4.0,9.0,12.0,21.0,24.0,4.0,11.0,14.0,5.0,55.0,28.0,21.0,21.0,3.0,9.0,59.0,41.0,18.0,55.0,148.0,13.0,18.0,32.0,3.0,29.0,8.0,9.0,29.0,2.0,3.0,4.0,9.0,2.0,11.0,18.0,,,10.0,,8.0,18.0,8.0,1.0,10.0,0.5384615384615384,0.4057971014492754,0.36363636363636365,0.6756756756756757,0.7051282051282052,0.061224489795918366,0.13333333333333333,0.05555555555555555,,0.01576182136602452,0.034210526315789476,0.020367936925098553,0.008670520231213872,0.005952380952380952,0.02826086956521739,0.011111111111111112,0.1510574018126888,0.015228426395939087,0.4444444444444444,,0.10810810810810811,0.5675675675675675,0.5714285714285714,1.0,0.08035714285714286,0.4444444444444444,0.4,0.11506276150627615,3.0,6.0,1.0,0.75,0.0040650406504065045,4.0,,,,0.041379310344827586,,2.0,,0.4,1.0,1.0,,0.015384615384615385,,,,False
