EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGM,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Arc3PctBlocked,on,BlockedArc3
201156,1610612764,Nick Young,Nick Young,201156,WAS,50323.0,839,-48.0,1592,1591,408,424,193,3183,27.0,51.0,6.0,8.0,7.0,13.0,14.0,47.0,51.0,124.0,16.0,42.0,2.0,4.0,5.0,14.0,27.0,59.0,2.0,7.0,20.0,92.0,222.0,43.0,101.0,71.0,384.0,1757,11.0,19.0,4.0,11.0,5.0,39.0,23.0,43.0,14.0,34.0,31.0,119.0,110.0,74.0,120.0,9.0,4.0,,59.0,27.0,11.0,16.0,4.0,20.0,4.0,,9.0,2.0,5.0,44.0,2.0,10.0,,13.0,25.0,,38.0,12.0,50.0,5.0,20.0,9.0,11.0,10.0,3.0,4.0,14.0,3.0,6.0,2.0,2.0,24.0,1.0,7.0,39.0,80.0,,3.0,64.0,1.0,7.0,85.0,6.0,,35.0,9.0,5.0,,1.0,,,4.0,5.0,3.0,,,,,119.0,408,6.0,7.0,0.5978260869565217,0.6111111111111112,0.9302325581395349,0.42574257425742573,0.36363636363636365,0.4117647058823529,0.42574257425742573,0.4144144144144144,0.5789473684210527,0.5348837209302325,0.4845201238390093,0.5666666666666667,0.5714285714285714,0.5303867403314917,0.5909090909090909,0.6397849462365591,0.3126934984520124,0.04954954954954955,0.09803921568627451,0.10638297872340426,0.008064516129032258,20.983606557377048,0.4166666666666667,,,0.04770992366412214,0.016666666666666666,0.0755813953488372,0.012987012987012988,0.05459770114942529,0.015915119363395226,0.017341040462427744,0.022598870056497175,0.012,0.01818181818181818,,0.0625,0.059602649006622516,0.028169014084507043,0.08270676691729323,0.05128205128205128,0.029069767441860465,0.6,0.15789473684210525,0.5294117647058824,0.5869565217391305,0.6666666666666666,0.14551083591331268,0.2978723404255319,0.3333333333333333,0.5,0.38390092879256965,0.4112903225806452,0.4146341463414634,0.5882352941176471,0.13003095975232198,0.38095238095238093,0.38095238095238093,1.0,0.1826625386996904,0.4576271186440678,0.46551724137931033,0.8888888888888888,0.26666666666666666,0.75,0.3333333333333333,0.13333333333333333,0.5,1.0,0.23333333333333334,0.2857142857142857,1.0,0.16883116883116883,0.5384615384615384,0.18181818181818182,0.35714285714285715,0.2597402597402597,0.47058823529411764,0.4576271186440678,0.4824329192546585,0.494275,0.49533355263157886,0.10198300283286119,0.1394422310756972,0.1015625,0.3098958333333333,12.24864864864865,24.70990099009901,0.2562814070351759,9.0,0.45,1.0,0.00980392156862745,1.0,,0.009900990099009901,0.01694915254237288,True,
2034,1610612764,Mike Miller,Mike Miller,2034,WAS,74031.0,1234,-82.0,2321,2305,524,493,269,4626,60.0,94.0,10.0,18.0,11.0,20.0,6.0,14.0,26.0,71.0,17.0,30.0,,1.0,2.0,4.0,41.0,90.0,2.0,6.0,18.0,92.0,179.0,58.0,120.0,52.0,410.0,2576,14.0,25.0,2.0,7.0,4.0,38.0,15.0,28.0,9.0,22.0,23.0,80.0,110.0,74.0,150.0,24.0,20.0,,90.0,41.0,12.0,126.0,20.0,146.0,13.0,7.0,52.0,27.0,47.0,312.0,7.0,28.0,1.0,49.0,144.0,10.0,203.0,36.0,239.0,5.0,19.0,12.0,7.0,37.0,12.0,29.0,37.0,4.0,8.0,3.0,5.0,74.0,5.0,13.0,48.0,89.0,2.0,11.0,71.0,4.0,4.0,63.0,8.0,5.0,21.0,12.0,7.0,,6.0,,,1.0,7.0,3.0,,,1.0,,80.0,524,8.0,12.0,0.5978260869565217,0.6707317073170732,0.8620689655172413,0.48333333333333334,0.2857142857142857,0.4090909090909091,0.48333333333333334,0.5139664804469274,0.56,0.5357142857142857,0.5986622073578596,0.53125,0.57,0.625,0.5606060606060606,0.6171875,0.4013377926421405,0.0670391061452514,0.07446808510638298,0.21428571428571427,0.028169014084507043,15.06641366223909,0.5,0.14925373134328357,0.015625,0.18090452261306533,0.03349282296650718,0.1801470588235294,0.0374331550802139,0.18071161048689138,0.03421309872922776,0.05241935483870968,0.03056768558951965,0.022284122562674095,0.050724637681159424,,0.138996138996139,0.1814516129032258,0.2179930795847751,0.17475728155339806,0.19696969696969696,0.03676470588235294,0.42857142857142855,0.31438127090301005,0.6382978723404256,0.6896551724137931,0.6333333333333333,0.046822742474916385,0.42857142857142855,0.5454545454545454,0.3333333333333333,0.23745819397993312,0.36619718309859156,0.37681159420289856,0.5769230769230769,0.10033444816053512,0.5666666666666667,0.5666666666666667,0.9411764705882353,0.3010033444816054,0.45555555555555555,0.4606741573033708,0.8292682926829268,0.5625,0.5555555555555556,,0.03125,,,0.1875,0.3333333333333333,1.0,0.4,0.55,0.08,0.5,0.36,0.7157190635451505,0.45555555555555555,0.5432279264214047,0.5371653846153845,0.5554209999999999,0.0673076923076923,0.109375,0.09268292682926829,0.1951219512195122,8.495530726256986,24.86083333333334,0.2257647565704438,7.0,0.3888888888888889,,,1.0,1.0,0.008333333333333333,0.011111111111111112,True,
2733,1610612764,Shaun Livingston,Shaun Livingston,2733,WAS,33666.0,561,-1.0,1064,1044,244,243,119,2108,28.0,37.0,2.0,3.0,5.0,8.0,19.0,44.0,37.0,65.0,,,,,,,,4.0,,,4.0,84.0,146.0,,4.0,33.0,201.0,1168,4.0,13.0,,,,8.0,16.0,30.0,,4.0,12.0,44.0,80.0,88.0,,,2.0,1.0,3.0,,5.0,77.0,15.0,92.0,11.0,4.0,37.0,10.0,30.0,199.0,1.0,10.0,,7.0,31.0,,38.0,11.0,49.0,,10.0,5.0,5.0,23.0,8.0,17.0,16.0,2.0,6.0,,2.0,39.0,3.0,9.0,35.0,48.0,1.0,1.0,40.0,,4.0,39.0,5.0,,17.0,5.0,9.0,,6.0,,1.0,2.0,9.0,4.0,,,1.0,,44.0,244,4.0,5.0,0.47619047619047616,0.4819277108433735,,,,,,0.5753424657534246,0.3076923076923077,0.5333333333333333,0.56,0.3076923076923077,0.47058823529411764,0.6017964071856288,0.3076923076923077,0.55,0.02666666666666667,0.03424657534246575,0.05405405405405406,0.045454545454545456,0.015384615384615385,17.010734929810074,0.5897435897435898,,,0.09253731343283582,0.024509803921568627,0.05511811023622047,0.014705882352941176,0.08225108225108226,0.023109243697478993,0.022556390977443608,0.017699115044247787,0.030864197530864196,0.02040816326530612,,0.09009009009009009,0.05747126436781609,0.11678832116788321,0.04854368932038835,0.08333333333333333,,0.4444444444444444,0.24666666666666667,0.7567567567567568,0.8,0.5357142857142857,0.29333333333333333,0.4318181818181818,0.4523809523809524,0.3157894736842105,0.43333333333333335,0.5692307692307692,0.578125,0.5135135135135135,,,,,0.02666666666666667,,,,0.23076923076923078,0.6666666666666666,,,,,,,,0.23529411764705882,0.625,,,0.11764705882352941,0.2733333333333333,,0.4462469798657719,0.4362461538461539,0.4427575757575757,0.10493827160493827,0.10759493670886076,0.03980099502487562,0.21890547263681592,11.04041095890411,32.55,0.22932330827067668,,,,,,,,,True,
201187,1610612764,Dominic McGuire,Dominic McGuire,201187,WAS,8712.0,145,-53.0,268,281,83,84,37,549,8.0,14.0,4.0,6.0,2.0,5.0,,4.0,3.0,8.0,,,,,,,,,,,,11.0,26.0,,,,22.0,301,5.0,8.0,,,,10.0,4.0,8.0,,,,8.0,8.0,14.0,,,8.0,,,,3.0,4.0,,4.0,,,2.0,,2.0,8.0,3.0,10.0,,11.0,19.0,,30.0,13.0,43.0,,2.0,,2.0,4.0,,3.0,2.0,1.0,1.0,,,6.0,1.0,2.0,12.0,21.0,,1.0,6.0,1.0,,3.0,1.0,,2.0,,3.0,,1.0,,,2.0,3.0,1.0,,,,,8.0,83,2.0,,0.36363636363636365,0.5714285714285714,,,,,,0.4230769230769231,0.625,0.5,0.4230769230769231,0.625,0.5,0.4074074074074074,0.5555555555555556,0.5,,0.11538461538461539,0.07142857142857142,0.5,,10.543130990415335,0.6666666666666666,,,0.18627450980392157,0.08547008547008547,0.3333333333333333,0.0967741935483871,0.2222222222222222,0.08783783783783784,0.034482758620689655,0.09090909090909091,0.10909090909090909,0.07692307692307693,0.2,0.16666666666666666,0.17857142857142858,0.20454545454545456,0.38095238095238093,0.25,,0.3333333333333333,0.5384615384615384,0.5714285714285714,0.6153846153846154,0.25,0.15384615384615385,,,,0.3076923076923077,0.375,0.375,0.6666666666666666,,,,,,,,,0.75,0.6666666666666666,,,,,,,,0.625,0.4,,,,0.5384615384615384,,0.49964230769230755,0.5490125,0.5085500000000001,0.07407407407407407,0.07407407407407407,0.45454545454545453,0.36363636363636365,7.35,,0.30970149253731344,,,,,,,,,True,
201858,1610612764,Cartier Martin,Cartier Martin,201858,WAS,4079.0,68,7.0,131,128,58,48,23,259,3.0,7.0,1.0,3.0,2.0,2.0,,1.0,3.0,7.0,,,,,,,5.0,8.0,,1.0,5.0,6.0,15.0,5.0,8.0,8.0,35.0,140,1.0,3.0,,1.0,,2.0,5.0,7.0,2.0,5.0,4.0,20.0,6.0,6.0,12.0,3.0,,1.0,7.0,5.0,2.0,5.0,1.0,6.0,1.0,,1.0,2.0,2.0,13.0,2.0,3.0,1.0,2.0,5.0,,7.0,6.0,13.0,,2.0,,2.0,3.0,1.0,3.0,2.0,,,1.0,,5.0,,2.0,1.0,3.0,,,8.0,,2.0,9.0,1.0,,5.0,,,,,,,,,,,,,,20.0,58,2.0,,0.5,0.5,0.8,0.625,,0.4,0.7142857142857143,0.4,0.3333333333333333,0.7142857142857143,0.5869565217391305,0.25,0.6666666666666666,0.6481481481481481,0.25,0.7142857142857143,0.34782608695652173,0.13333333333333333,0.2857142857142857,,,20.0,0.6,,1.0,0.15625,0.057692307692307696,0.125,0.2222222222222222,0.14583333333333334,0.08196721311475409,0.0625,0.05555555555555555,0.05555555555555555,0.3333333333333333,,0.25,0.1111111111111111,0.13333333333333333,0.09090909090909091,0.2,,,0.30434782608695654,0.42857142857142855,0.6,0.3333333333333333,0.043478260869565216,,,,0.30434782608695654,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,,0.34782608695652173,0.625,0.625,0.8,0.75,0.3333333333333333,,,,,0.25,,,0.16666666666666666,1.0,,,0.4166666666666667,0.6521739130434783,0.7142857142857143,0.49696818181818175,0.5348,0.49831363636363635,0.18518518518518517,0.2631578947368421,0.05714285714285714,0.5714285714285714,11.1,27.925000000000004,0.44274809160305345,2.0,0.4,,,,,,,True,
2052,1610612764,DeShawn Stevenson,DeShawn Stevenson,2052,WAS,15732.0,262,-36.0,505,517,151,164,60,1022,6.0,7.0,1.0,2.0,1.0,2.0,,,3.0,6.0,2.0,10.0,,,,,3.0,20.0,1.0,2.0,5.0,9.0,13.0,5.0,30.0,6.0,39.0,556,1.0,2.0,1.0,2.0,,5.0,1.0,2.0,1.0,5.0,2.0,7.0,6.0,12.0,15.0,,2.0,,20.0,3.0,,13.0,2.0,15.0,2.0,,7.0,1.0,5.0,32.0,1.0,2.0,,9.0,19.0,4.0,32.0,3.0,35.0,1.0,5.0,1.0,4.0,5.0,,3.0,2.0,,2.0,1.0,,7.0,1.0,3.0,17.0,29.0,1.0,1.0,11.0,,4.0,10.0,,,4.0,1.0,2.0,,1.0,,,1.0,2.0,1.0,,,,,7.0,151,4.0,1.0,0.3333333333333333,0.375,1.0,0.16666666666666666,0.5,0.2,0.16666666666666666,0.6923076923076923,0.5,0.5,0.38372093023255816,0.625,0.35714285714285715,0.40625,0.625,0.3888888888888889,0.6976744186046512,,,,,9.598603839441536,0.7142857142857143,0.25,,0.1130952380952381,0.011299435028248588,0.16071428571428573,0.018518518518518517,0.125,0.012987012987012988,,,0.023809523809523808,0.024390243902439025,,0.13953488372093023,0.1,0.10666666666666667,0.18181818181818182,0.08333333333333333,0.037037037037037035,0.5,0.16279069767441862,0.8571428571428571,0.8571428571428571,0.3333333333333333,,,,,0.13953488372093023,0.5,0.5,0.3333333333333333,0.23255813953488372,0.2,0.2,1.0,0.46511627906976744,0.15,0.15,1.0,0.5,0.5,,,,,0.5,0.5,1.0,0.2857142857142857,0.5,,,0.7142857142857143,0.8604651162790697,0.15,0.5397607142857143,0.595125,0.6057916666666666,0.0851063829787234,0.23529411764705882,0.1282051282051282,0.1794871794871795,9.476923076923075,24.986666666666665,0.299009900990099,1.0,0.2,,,,,,,True,
2572,1610612764,Josh Howard,Josh Howard,2572,WAS,3543.0,59,22.0,115,112,36,24,15,227,1.0,8.0,,2.0,,4.0,3.0,6.0,4.0,5.0,,,,,,,2.0,5.0,,1.0,1.0,8.0,19.0,2.0,5.0,13.0,35.0,119,,2.0,,1.0,,,1.0,7.0,,1.0,2.0,4.0,10.0,6.0,6.0,,,,5.0,2.0,,1.0,1.0,2.0,,1.0,1.0,,,5.0,,3.0,,1.0,2.0,1.0,4.0,3.0,7.0,1.0,2.0,2.0,,,1.0,,3.0,1.0,,,,3.0,1.0,,6.0,10.0,,1.0,14.0,,2.0,17.0,1.0,,7.0,2.0,2.0,,,,1.0,1.0,2.0,,,,,,4.0,36,1.0,,0.625,0.625,1.0,0.4,,,0.4,0.42105263157894735,,0.14285714285714285,0.4583333333333333,,0.125,0.546875,,0.2222222222222222,0.20833333333333334,,,,,26.31578947368421,,0.16666666666666666,,0.047619047619047616,0.075,0.125,,0.06,0.06521739130434782,0.1,,0.07142857142857142,,,,,0.15384615384615385,0.14285714285714285,,0.07142857142857142,,0.3333333333333333,0.125,0.125,,0.25,0.5,0.5,0.6666666666666666,0.20833333333333334,0.8,0.8,0.75,,,,,0.20833333333333334,0.4,0.4,1.0,0.6666666666666666,,,,,,0.3333333333333333,,,0.5,,,,0.125,0.5416666666666666,0.4,0.48325208333333336,0.5789166666666666,0.45675,0.23333333333333334,0.28,,0.11428571428571428,8.547368421052632,25.580000000000002,0.3130434782608696,,,,,,,,,True,
2229,1610612764,Mike James,Mike James,2229,WAS,586.0,10,,18,18,3,4,2,36,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,2.0,1.0,1.0,3.0,6.0,15,,,,,,,,,,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,3.0,,,4.0,,,2.0,,,,,,,,,,,,,,1.0,3,,,,,1.0,1.0,,,1.0,,,,0.5,,,0.6,,0.5,0.3333333333333333,,,,,28.571428571428573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.45141666666666663,,,0.4,0.5,,0.16666666666666666,19.950000000000003,23.7,0.16666666666666666,,,,,,,,,True,
202132,1610612764,Cedric Jackson,Cedric Jackson,202132,WAS,434.0,7,-7.0,15,18,6,8,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,2.0,,,,,1.0,,1.0,,1.0,,,,,3.0,,2.0,,,1.0,,,3.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,18.75,1.0,,,0.25,,,,0.2,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,True,
101189,1610612764,James Singleton,James Singleton,101189,WAS,25797.0,430,-79.0,804,786,255,233,120,1590,20.0,46.0,10.0,25.0,4.0,16.0,6.0,16.0,11.0,35.0,,1.0,,,,,,7.0,,,3.0,37.0,97.0,,8.0,23.0,97.0,881,11.0,29.0,,,8.0,30.0,7.0,31.0,,3.0,13.0,27.0,44.0,30.0,,,18.0,1.0,6.0,,14.0,12.0,3.0,15.0,3.0,,7.0,1.0,4.0,33.0,9.0,49.0,1.0,22.0,43.0,2.0,67.0,59.0,126.0,3.0,13.0,8.0,5.0,11.0,2.0,5.0,9.0,2.0,6.0,,1.0,20.0,3.0,8.0,25.0,43.0,1.0,3.0,29.0,3.0,3.0,30.0,1.0,,11.0,5.0,22.0,,15.0,,1.0,6.0,22.0,12.0,1.0,,1.0,1.0,27.0,255,1.0,5.0,0.5945945945945946,0.7857142857142857,,,,,,0.38144329896907214,0.3793103448275862,0.22580645161290322,0.3523809523809524,0.3793103448275862,0.20588235294117646,0.4041666666666667,0.42857142857142855,0.32142857142857145,0.0761904761904762,0.14432989690721648,0.21739130434782608,0.25,,14.6779303062302,0.55,0.09523809523809523,0.047619047619047616,0.19815668202764977,0.14,0.20952380952380953,0.14285714285714285,0.20186335403726707,0.14043583535108958,0.16981132075471697,0.12359550561797752,0.12903225806451613,0.10638297872340426,0.25,0.16666666666666666,0.19642857142857142,0.2289156626506024,0.21621621621621623,0.1935483870967742,0.06,0.5454545454545454,0.4380952380952381,0.43478260869565216,0.5555555555555556,0.5,0.1523809523809524,0.375,0.5,0.6666666666666666,0.3333333333333333,0.3142857142857143,0.3142857142857143,0.7272727272727273,0.009523809523809525,,,,0.06666666666666667,,,,0.8620689655172413,0.4,,,,,,,,0.47058823529411764,0.25,,,0.08823529411764706,0.5142857142857142,,0.49212524271844654,0.545828,0.4984703125,0.09565217391304348,0.102803738317757,0.30927835051546393,0.27835051546391754,8.612371134020616,33.35,0.31716417910447764,,,,,,,,,True,
202087,1610612764,Alonzo Gee,Alonzo Gee,202087,WAS,6710.0,112,-21.0,205,203,49,66,30,408,13.0,28.0,4.0,5.0,1.0,7.0,,4.0,1.0,1.0,1.0,2.0,,1.0,,,2.0,3.0,,,,14.0,33.0,3.0,5.0,13.0,50.0,229,4.0,5.0,,1.0,,8.0,2.0,9.0,,,,4.0,12.0,16.0,6.0,3.0,4.0,,3.0,2.0,8.0,4.0,2.0,6.0,2.0,,,2.0,2.0,14.0,1.0,6.0,1.0,6.0,3.0,1.0,10.0,8.0,18.0,,6.0,3.0,3.0,1.0,,1.0,3.0,,,,2.0,4.0,,,3.0,6.0,1.0,,15.0,1.0,3.0,17.0,1.0,,9.0,,1.0,,,,,1.0,1.0,1.0,1.0,,,,4.0,49,1.0,,0.42857142857142855,0.5,0.6666666666666666,0.6,,,0.6,0.42424242424242425,0.8,0.2222222222222222,0.4868421052631579,0.6666666666666666,0.2222222222222222,0.5434782608695652,0.6666666666666666,0.2222222222222222,0.13157894736842105,0.24242424242424243,0.25,0.25,,20.66115702479339,0.25,0.5,0.14285714285714285,0.061224489795918366,0.061855670103092786,0.23076923076923078,0.06666666666666667,0.12,0.0625,0.02564102564102564,0.13636363636363635,0.05555555555555555,,0.2,0.05263157894736842,0.1,0.05,0.26666666666666666,0.18181818181818182,,1.0,0.7368421052631579,0.4642857142857143,0.6190476190476191,0.46153846153846156,0.10526315789473684,,,,0.02631578947368421,1.0,1.0,,0.05263157894736842,0.5,0.5,1.0,0.07894736842105263,0.6666666666666666,0.6666666666666666,0.5,0.8333333333333334,0.8,0.25,0.16666666666666666,,,,,,0.7777777777777778,0.14285714285714285,,,,0.868421052631579,0.6666666666666666,0.5482565789473685,0.62242,0.5192888888888888,0.1956521739130435,0.21951219512195122,0.16,0.08,1.9303030303030304,24.3,0.23902439024390243,,,,,,,,,True,
201580,1610612764,JaVale McGee,JaVale McGee,201580,WAS,38565.0,643,-91.0,1203,1209,265,277,133,2412,72.0,118.0,18.0,41.0,21.0,33.0,16.0,49.0,2.0,11.0,,,,,,,,1.0,,,1.0,90.0,178.0,,1.0,45.0,225.0,1356,20.0,45.0,,,11.0,51.0,25.0,49.0,,1.0,17.0,67.0,128.0,52.0,,,24.0,,1.0,,8.0,8.0,1.0,9.0,1.0,,4.0,2.0,2.0,19.0,3.0,44.0,1.0,25.0,65.0,10.0,100.0,48.0,148.0,6.0,12.0,7.0,5.0,14.0,1.0,7.0,16.0,1.0,7.0,,3.0,30.0,,4.0,51.0,81.0,4.0,10.0,61.0,5.0,3.0,68.0,8.0,,34.0,4.0,74.0,,42.0,,2.0,30.0,74.0,47.0,11.0,1.0,,3.0,67.0,265,4.0,4.0,0.7111111111111111,0.8205128205128205,,,,,,0.5056179775280899,0.4444444444444444,0.5102040816326531,0.5027932960893855,0.4444444444444444,0.5,0.5382775119617225,0.49038461538461536,0.5491803278688525,0.00558659217877095,0.0449438202247191,0.03389830508474576,0.08163265306122448,,17.445255474452555,0.4666666666666667,0.2777777777777778,0.02631578947368421,0.14874141876430205,0.09932279909706546,0.176056338028169,0.031914893617021274,0.15544041450777202,0.08752327746741155,0.13513513513513514,0.07142857142857142,0.08875739644970414,0.015151515151515152,0.07142857142857142,0.125,0.15748031496062992,0.16455696202531644,0.19090909090909092,0.125,0.07407407407407407,0.6351351351351351,0.659217877094972,0.6101694915254238,0.631578947368421,0.6944444444444444,0.2737430167597765,0.32653061224489793,0.35555555555555557,0.8125,0.061452513966480445,0.18181818181818182,0.18181818181818182,0.5,,,,,0.00558659217877095,,,,0.9111111111111111,0.43902439024390244,0.1111111111111111,,,,,,,0.66,0.6363636363636364,,,0.02,0.664804469273743,,0.5408391061452512,0.5573690476190476,0.5443520000000001,0.16585365853658537,0.16666666666666666,0.22666666666666666,0.29777777777777775,3.871348314606742,26.8,0.2202826267664173,,,,,,,,,True,
2217,1610612764,Brendan Haywood,Brendan Haywood,2217,WAS,23504.0,392,-64.0,755,754,206,199,96,1509,31.0,47.0,14.0,19.0,15.0,23.0,3.0,19.0,1.0,5.0,,,,,,,,,,,,35.0,71.0,,,17.0,87.0,798,15.0,22.0,,,3.0,33.0,15.0,29.0,,,3.0,33.0,40.0,30.0,,,26.0,,,,10.0,2.0,,2.0,,,1.0,,1.0,4.0,6.0,34.0,1.0,22.0,42.0,7.0,71.0,41.0,112.0,1.0,6.0,6.0,,3.0,1.0,2.0,11.0,1.0,1.0,,3.0,14.0,2.0,1.0,19.0,34.0,2.0,2.0,31.0,6.0,1.0,28.0,6.0,,16.0,1.0,19.0,,10.0,,1.0,8.0,19.0,11.0,1.0,,4.0,3.0,33.0,206,2.0,1.0,0.5714285714285714,0.9090909090909091,,,,,,0.49295774647887325,0.6818181818181818,0.5172413793103449,0.49295774647887325,0.6818181818181818,0.5172413793103449,0.5304878048780488,0.6875,0.532258064516129,,0.14084507042253522,0.1702127659574468,0.10526315789473684,,11.03448275862069,0.21428571428571427,0.3333333333333333,0.05,0.15730337078651685,0.1111111111111111,0.23655913978494625,0.08333333333333333,0.17777777777777778,0.10582010582010581,0.17567567567567569,0.08860759493670886,0.0915032679738562,0.07142857142857142,0.125,0.09836065573770492,0.13924050632911392,0.1968503937007874,0.2898550724637681,0.08333333333333333,0.038461538461538464,0.5789473684210527,0.6619718309859155,0.6595744680851063,0.7948717948717948,0.5806451612903226,0.2676056338028169,0.15789473684210525,0.17647058823529413,0.3333333333333333,0.07042253521126761,0.2,0.2,1.0,,,,,,,,,0.8636363636363636,0.7368421052631579,0.07142857142857142,,,,,,,0.7931034482758621,0.6521739130434783,,,,0.6619718309859155,,0.5264521126760564,0.5793263157894737,0.5635068965517243,0.19753086419753085,0.19753086419753085,0.3793103448275862,0.3793103448275862,3.7760563380281686,,0.2728476821192053,,,,,,,,,True,
