EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Assists,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,FTOffRebounds,SecondChanceTurnovers,Clear Path Fouls,Technical Free Throw Trips,BlockedCorner3,SecondChanceFg3Pct,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,on
101138,1610612753,Brandon Bass,Brandon Bass,101138,ORL,17515.0,292,44.0,551,550,177,176,73,1101,26,40,6.0,14.0,7.0,9.0,12.0,27,11.0,27,49,94,26,124,570,8,19,8.0,24,13,28,13.0,39,64,34,8.0,3.0,4,1.0,5,1.0,2,1.0,1.0,11,10,15,5,22,1.0,28,25,53,3.0,7,6.0,1.0,3,2.0,6,2.0,1,1.0,9,1.0,8,23,3.0,1,21,3.0,29,5.0,15,2.0,10.0,1.0,1.0,6.0,4.0,11.0,7.0,2.0,1.0,39,177,2.0,1.0,0.6530612244897959,0.7111111111111111,0.5212765957446809,0.42105263157894735,0.4642857142857143,0.5212765957446809,0.42105263157894735,0.4642857142857143,0.5849056603773585,0.5454545454545454,0.5571428571428572,0.031914893617021274,0.025,0.07407407407407407,18.138801261829652,0.3333333333333333,0.07692307692307693,0.10426540284360189,0.08771929824561403,0.1111111111111111,0.125,0.10546875,0.099601593625498,0.13846153846153847,0.07142857142857142,0.046875,0.09836065573770492,0.21052631578947367,0.07692307692307693,0.07547169811320754,0.13978494623655913,0.13333333333333333,0.06666666666666667,0.07142857142857142,0.6363636363636364,0.425531914893617,0.65,0.6666666666666666,0.6153846153846154,0.2872340425531915,0.4444444444444444,0.48,0.5833333333333334,0.2872340425531915,0.4074074074074074,0.4074074074074074,0.8181818181818182,0.7368421052631579,0.42857142857142855,0.32142857142857145,0.7777777777777778,0.425531914893617,0.49666276595744685,0.5000666666666667,0.4757607142857142,0.14423076923076922,0.14423076923076922,0.1935483870967742,0.31451612903225806,7.81063829787234,0.32123411978221417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1533,1610612753,Anthony Johnson,Anthony Johnson,1533,ORL,12271.0,205,71.0,385,385,210,123,45,770,10,14,1.0,1.0,5.0,8.0,5.0,14,6.0,11,21,39,15,81,381,1,2,,2,10,22,7.0,36,2,40,,,17,16.0,33,3.0,8,4.0,5.0,82,1,1,9,13,2.0,24,2,26,,6,2.0,4.0,9,6.0,5,1.0,3,1.0,14,5.0,8,19,,1,14,,16,,6,2.0,1.0,,,1.0,,1.0,1.0,,2.0,36,210,3.0,2.0,0.047619047619047616,0.047619047619047616,0.5384615384615384,0.5,0.45454545454545453,0.55,0.5,0.453125,0.5955882352941176,0.5,0.5,,,,18.98148148148148,0.6428571428571429,0.2222222222222222,0.087248322147651,0.011111111111111112,0.15789473684210525,0.01694915254237288,0.10679611650485436,0.013422818791946308,0.03333333333333333,,,,0.05263157894736842,0.13513513513513514,0.058823529411764705,0.07692307692307693,0.11627906976744186,0.2857142857142857,,1.0,0.23333333333333334,0.7142857142857143,0.7142857142857143,0.1,0.23333333333333334,0.35714285714285715,0.35714285714285715,,0.18333333333333332,0.5454545454545454,0.5454545454545454,,0.5,1.0,0.25,0.625,0.5833333333333334,0.47863898305084746,0.4839,0.47574999999999995,0.09090909090909091,0.13333333333333333,0.024691358024691357,0.4444444444444444,8.269230769230768,0.5454545454545454,4.0,7.0,2.0,2.0,4.0,14.0,1.0,8.0,8.0,21.0,3.0,10.0,21.0,3.0,1.0,13.0,4.0,13.0,2.0,1.0,0.875,0.38095238095238093,0.3,0.4,0.35,0.11666666666666667,0.5714285714285714,0.5714285714285714,1.0,0.23333333333333334,0.2857142857142857,0.2857142857142857,0.75,0.0625,1.0,0.25,0.125,0.3076923076923077,25.799999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1713,1610612753,Vince Carter,Vince Carter,1713,ORL,111614.0,1860,452.0,3541,3504,1038,596,385,7045,109,198,8.0,18.0,23.0,54.0,50.0,137,79.0,189,238,524,194,955,3542,18,46,15.0,66,64,144,90.0,308,112,364,4.0,32.0,96,90.0,186,49.0,61,19.0,16.0,462,9,11,49,146,9.0,204,21,225,3.0,42,24.0,18.0,49,26.0,34,3.0,23,7.0,83,24.0,76,146,3.0,8,169,2.0,230,15.0,76,31.0,15.0,1.0,,12.0,3.0,16.0,7.0,,3.0,308,1038,22.0,29.0,0.23529411764705882,0.23728813559322035,0.4541984732824427,0.391304347826087,0.4444444444444444,0.4834815756035578,0.3805970149253731,0.49099099099099097,0.5301478953356087,0.42567567567567566,0.5514705882352942,0.061068702290076333,0.11616161616161616,0.043795620437956206,24.175270712666833,0.5903614457831325,0.10714285714285714,0.10952738184546136,0.012114537444933921,0.1111111111111111,0.014657980456026058,0.10992108229988726,0.013140604467805518,0.02564102564102564,0.003436426116838488,0.0037593984962406013,0.009433962264150943,0.02631578947368421,0.10270270270270271,0.10249307479224377,0.11794019933554817,0.09939759036144578,0.14678899082568808,0.007246376811594203,0.4375,0.25158831003811943,0.5505050505050505,0.6228571428571429,0.25688073394495414,0.17407878017789072,0.36496350364963503,0.3816793893129771,0.08,0.24015247776365947,0.41798941798941797,0.42473118279569894,0.3037974683544304,0.26865671641791045,0.4444444444444444,0.24324324324324326,0.42592592592592593,0.5857687420584498,0.49455610687022883,0.46663,0.4706185520361991,0.08962264150943396,0.12991452991452992,0.06910994764397906,0.3225130890052356,9.43912213740458,0.29313753177068624,21.0,57.0,5.0,13.0,74.0,206.0,25.0,65.0,95.0,263.0,30.0,78.0,231.0,54.0,1.0,205.0,74.0,41.0,14.0,9.0,0.8105263157894737,0.3612167300380228,0.38461538461538464,0.36259541984732824,0.3341804320203304,0.0724269377382465,0.3684210526315789,0.3684210526315789,1.0,0.2617534942820839,0.3592233009708738,0.3592233009708738,0.7567567567567568,0.05855855855855856,0.38461538461538464,0.2927927927927928,0.38461538461538464,0.36097560975609755,25.476425855513305,3.0,10.0,2.0,11.0,5.0,21.0,1.0,8.0,1.0,32.0,1.0,0.23809523809523808,0.015873015873015872,0.006666666666666667,0.375,0.14925373134328357,0.3,1.0,0.16417910447761194,0.18181818181818182,1.0,,,,,,,,,,,,True
1740,1610612753,Rashard Lewis,Rashard Lewis,1740,ORL,117990.0,1966,360.0,3746,3726,1224,682,389,7472,50,94,5.0,16.0,25.0,38.0,48.0,105,26.0,67,124,266,110,793,3854,12,28,20.0,83,53,97,44.0,285,116,132,6.0,12.0,52,40.0,92,12.0,36,9.0,7.0,224,26,16,40,145,11.0,196,48,244,10.0,65,47.0,18.0,45,30.0,39,4.0,15,9.0,84,31.0,83,151,8.0,16,99,3.0,137,10.0,42,20.0,23.0,,,19.0,3.0,23.0,15.0,,2.0,285,1224,11.0,17.0,0.46774193548387094,0.4793388429752066,0.46616541353383456,0.42857142857142855,0.5463917525773195,0.5589198036006546,0.6176470588235294,0.5935960591133005,0.5917910447761194,0.680327868852459,0.6277533039647577,0.045112781954887216,0.0851063829787234,0.0380952380952381,18.040249161475803,0.5357142857142857,0.11702127659574468,0.10276399716513111,0.01735357917570499,0.08695652173913043,0.03951367781155015,0.09887760555852486,0.026582278481012658,0.02608695652173913,0.012738853503184714,0.011406844106463879,0.04185022026431718,0.03431372549019608,0.09571788413098237,0.09090909090909091,0.11488673139158576,0.08357348703170028,0.09734513274336283,0.030303030303030304,0.6521739130434783,0.15384615384615385,0.5319148936170213,0.5813953488372093,0.5,0.1718494271685761,0.45714285714285713,0.4752475247524752,0.3541666666666667,0.10965630114566285,0.3880597014925373,0.3880597014925373,0.6153846153846154,0.3137254901960784,0.3125,0.18719211822660098,0.6578947368421053,0.7184942716857611,0.5266448445171849,0.5292629032258064,0.5200325123152709,0.07846153846153846,0.14093959731543623,0.10466582597730138,0.3593947036569987,8.282706766917293,0.32674853176721835,57.0,118.0,19.0,41.0,88.0,227.0,26.0,65.0,145.0,345.0,45.0,106.0,423.0,12.0,,227.0,88.0,28.0,9.0,1.0,0.9724137931034482,0.42028985507246375,0.42452830188679247,0.42028985507246375,0.5646481178396072,0.19312602291325695,0.4830508474576271,0.4830508474576271,0.9824561403508771,0.37152209492635024,0.3876651982378855,0.3876651982378855,0.9659090909090909,0.2019704433497537,0.4634146341463415,0.32019704433497537,0.4,0.3876651982378855,24.71101449275362,7.0,9.0,6.0,14.0,13.0,23.0,6.0,6.0,,,,0.5652173913043478,,0.033707865168539325,0.4,0.17647058823529413,0.7777777777777778,1.0,0.27450980392156865,0.42857142857142855,1.0,2.0,9.0,1.0,1.0,1.0,0.02556818181818182,,,,,,True
2730,1610612753,Dwight Howard,Dwight Howard,2730,ORL,170579.0,2843,618.0,5397,5356,1771,1085,594,10753,358,483,100.0,136.0,100.0,132.0,149.0,332,3.0,12,510,827,483,1503,5520,108,156,117.0,333,135,213,208.0,478,506,514,174.0,63.0,70,74.0,144,14.0,53,5.0,12.0,362,99,183,195,559,44.0,798,284,1082,11.0,75,45.0,30.0,103,38.0,171,11.0,65,33.0,274,74.0,134,287,20.0,72,665,42.0,816,67.0,356,87.0,227.0,1.0,1.0,145.0,68.0,228.0,137.0,2.0,23.0,478,1771,15.0,84.0,0.49607843137254903,0.5981087470449172,0.6166868198307134,0.6923076923076923,0.6338028169014085,0.6115107913669064,0.6923076923076923,0.6221198156682027,0.6210743801652893,0.666,0.6175710594315246,0.0761789600967352,0.07867494824016563,0.07530120481927711,24.435284418796375,0.3759124087591241,0.3235294117647059,0.275505174963036,0.13515509601181683,0.30854430379746833,0.10668103448275862,0.2833521232619316,0.12357581069237511,0.1828793774319066,0.09669811320754718,0.11538461538461539,0.10676691729323308,0.10646387832699619,0.23050259965337955,0.29508196721311475,0.292358803986711,0.31752577319587627,0.2789115646258503,0.04365079365079365,0.6008771929824561,0.579136690647482,0.7412008281573499,0.8044943820224719,0.553072625698324,0.3980815347721823,0.44879518072289154,0.48534201954397393,0.35570469798657717,0.014388489208633094,0.25,0.25,0.6666666666666666,0.8717948717948718,0.7352941176470589,0.6082949308755761,0.7575757575757576,0.5875299760191847,0.5098932971014493,0.5512931623931624,0.514219718309859,0.3170080142475512,0.31899641577060933,0.2215568862275449,0.3180306054557552,3.301692865779927,0.32814526588845655,,,,,,7.0,,4.0,,7.0,,4.0,,,5.0,2.0,,60.0,14.0,3.0,,,,,0.008393285371702638,,,,,0.008393285371702638,,,,,,0.018433179723502304,,,60.92857142857143,,,,,,,2.0,20.0,,,,,,0.007751937984496124,0.09,,,,,,,,,14.0,42.0,27.0,,6.0,,,,,True
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,66105.0,1102,224.0,2099,2078,853,555,237,4177,34,60,2.0,4.0,15.0,21.0,7.0,13,36.0,82,77,155,114,466,2192,5,9,14.0,39,34,55,64.0,204,82,72,4.0,14.0,44,42.0,86,15.0,26,10.0,8.0,214,4,5,15,59,3.0,77,9,86,,16,12.0,4.0,13,9.0,13,,4,5.0,26,10.0,27,61,2.0,5,98,1.0,135,5.0,39,14.0,,,,,,,,,,204,853,6.0,14.0,0.5324675324675324,0.5466666666666666,0.4967741935483871,0.5555555555555556,0.6181818181818182,0.555205047318612,0.625,0.5982905982905983,0.6084010840108401,0.7037037037037037,0.6655405405405406,0.09032258064516129,0.18333333333333332,0.07692307692307693,16.65963728384648,0.5,0.05555555555555555,0.07603092783505154,0.009940357852882704,0.06726457399103139,0.010752688172043012,0.07407407407407407,0.010285714285714285,0.016483516483516484,0.006289308176100629,0.006172839506172839,0.014336917562724014,,0.09865470852017937,0.05188679245283019,0.07624633431085044,0.05813953488372093,0.09803921568627451,,,0.1892744479495268,0.5666666666666667,0.6938775510204082,0.6176470588235294,0.04100946372239748,0.5384615384615384,0.5833333333333334,0.5714285714285714,0.2586750788643533,0.43902439024390244,0.45,0.4444444444444444,0.2,0.5,0.1794871794871795,0.7142857142857143,0.7003154574132492,0.52132476340694,0.5048050000000001,0.5233803418803419,0.12112676056338029,0.20634920634920634,0.08369098712446352,0.43776824034334766,10.61741935483871,0.40638399237732253,21.0,36.0,9.0,13.0,45.0,126.0,15.0,49.0,66.0,162.0,24.0,62.0,162.0,36.0,,126.0,45.0,27.0,3.0,15.0,0.8181818181818182,0.4074074074074074,0.3870967741935484,0.4074074074074074,0.5110410094637224,0.11356466876971609,0.5833333333333334,0.5833333333333334,0.9523809523809523,0.39747634069400634,0.35714285714285715,0.35714285714285715,0.7555555555555555,0.1111111111111111,0.6923076923076923,0.4188034188034188,0.30612244897959184,0.35714285714285715,25.08333333333334,4.0,5.0,1.0,6.0,5.0,11.0,,2.0,,22.0,,0.45454545454545453,0.024390243902439025,,,0.25,0.8,1.0,0.3,0.16666666666666666,1.0,,4.0,,,,0.024096385542168676,,,,,,True
2440,1610612753,Matt Barnes,Matt Barnes,2440,ORL,97525.0,1625,451.0,3089,3060,924,556,329,6149,121,191,25.0,42.0,29.0,45.0,19.0,35,14.0,27,154,253,75,542,3143,27,46,16.0,73,40,66,35.0,142,212,96,42.0,25.0,64,45.0,109,21.0,45,11.0,8.0,263,25,53,44,163,30.0,237,85,322,8.0,48,27.0,21.0,50,40.0,36,6.0,10,8.0,86,25.0,62,142,8.0,9,88,11.0,103,7.0,42,13.0,20.0,1.0,1.0,7.0,10.0,21.0,10.0,,2.0,142,924,18.0,12.0,0.6883116883116883,0.7969924812030075,0.6086956521739131,0.5869565217391305,0.6060606060606061,0.5695121951219512,0.5089285714285714,0.4908256880733945,0.5917030567685589,0.553030303030303,0.5338345864661654,0.09881422924901186,0.10471204188481675,0.11428571428571428,15.708922899220328,0.5813953488372093,0.4,0.14210985178727115,0.06777493606138107,0.12359550561797752,0.05296610169491525,0.1377245508982036,0.06220095693779904,0.06752411575562701,0.09578544061302682,0.03333333333333333,0.05373134328358209,0.051094890510948905,0.09508196721311475,0.16012084592145015,0.15851272015655576,0.10989010989010989,0.1686746987951807,0.046511627906976744,0.47619047619047616,0.4658536585365854,0.6335078534031413,0.7076023391812866,0.6776859504132231,0.08536585365853659,0.5428571428571428,0.6129032258064516,0.5789473684210527,0.06585365853658537,0.5185185185185185,0.5384615384615384,0.9285714285714286,0.75,0.5952380952380952,0.41284403669724773,0.6444444444444445,0.848780487804878,0.5723339066339066,0.5605511363636363,0.5417532710280373,0.09438202247191012,0.14583333333333334,0.13468634686346864,0.26199261992619927,3.2699604743083004,0.29912593072191646,27.0,82.0,4.0,18.0,26.0,75.0,5.0,25.0,53.0,157.0,9.0,43.0,147.0,12.0,2.0,73.0,26.0,24.0,12.0,12.0,0.9245283018867925,0.3375796178343949,0.20930232558139536,0.3419354838709677,0.3829268292682927,0.2,0.32926829268292684,0.32926829268292684,0.9629629629629629,0.18292682926829268,0.3466666666666667,0.3466666666666667,0.8846153846153846,0.1651376146788991,0.2222222222222222,0.22935779816513763,0.2,0.3561643835616438,24.85477707006369,1.0,6.0,,4.0,1.0,10.0,7.0,7.0,,,,0.1,0.037037037037037035,0.047619047619047616,0.08,0.10714285714285714,0.16666666666666666,,0.07142857142857142,,,,,3.0,,,,1.0,,,,,True
1715,1610612753,Jason Williams,Jason Williams,1715,ORL,64688.0,1078,220.0,2069,2047,693,464,234,4116,41,68,,2.0,20.0,31.0,3.0,10,27.0,68,71,146,18,304,2154,1,4,1.0,9,27,53,13.0,103,20,122,,7.0,98,86.0,184,29.0,73,7.0,18.0,454,2,3,21,53,,74,5,79,2.0,39,28.0,11.0,36,31.0,16,4.0,5,2.0,52,23.0,16,40,1.0,3,26,1.0,27,1.0,5,7.0,2.0,,,1.0,,2.0,1.0,,,103,693,5.0,7.0,0.14084507042253522,0.14084507042253522,0.4863013698630137,0.25,0.5094339622641509,0.516245487364621,0.36363636363636365,0.5294117647058824,0.5225694444444444,0.36363636363636365,0.5483870967741935,0.04794520547945205,0.08823529411764706,,14.592274678111588,0.6923076923076923,,0.066167290886392,0.00597609561752988,0.08936170212765958,0.005571030640668524,0.07142857142857142,0.005807200929152149,0.01092896174863388,,0.005649717514124294,0.007633587786259542,,0.04918032786885246,0.05116279069767442,0.08771929824561403,0.0989010989010989,0.05660377358490566,0.014184397163120567,0.5,0.24548736462093862,0.6029411764705882,0.6612903225806451,0.1951219512195122,0.036101083032490974,0.3,0.3,,0.24548736462093862,0.39705882352941174,0.40298507462686567,0.07407407407407407,0.18181818181818182,,0.36470588235294116,0.6451612903225806,0.7184115523465704,0.529578125,0.5246299999999999,0.52949875,0.017793594306049824,0.03333333333333333,0.029605263157894735,0.33881578947368424,9.604109589041094,0.3349444175930401,14.0,22.0,4.0,4.0,34.0,109.0,8.0,28.0,48.0,131.0,12.0,32.0,102.0,42.0,4.0,105.0,34.0,57.0,4.0,1.0,0.7083333333333334,0.366412213740458,0.375,0.3779527559055118,0.4729241877256318,0.07942238267148015,0.6363636363636364,0.6363636363636364,1.0,0.3935018050541516,0.3119266055045872,0.3119266055045872,0.5882352941176471,0.047058823529411764,1.0,0.32941176470588235,0.2857142857142857,0.3238095238095238,26.319847328244276,,1.0,2.0,6.0,2.0,7.0,,2.0,,4.0,,0.2857142857142857,0.014705882352941176,,,0.09090909090909091,,,0.5454545454545454,0.3333333333333333,1.0,,,1.0,,,,1.0,,,,,True
2554,1610612753,Mickael Pietrus,Mickael Pietrus,2554,ORL,67259.0,1121,123.0,2118,2114,753,481,241,4232,45,64,3.0,4.0,16.0,23.0,5.0,10,26.0,64,76,138,36,410,2195,4,9,3.0,26,31,51,13.0,144,94,58,8.0,8.0,11,12.0,23,6.0,5,6.0,,58,9,13,29,71,9.0,109,23,132,3.0,32,21.0,11.0,16,14.0,22,,2,8.0,38,12.0,43,90,6.0,3,57,4.0,65,10.0,29,7.0,19.0,,,13.0,3.0,19.0,13.0,1.0,1.0,144,753,5.0,7.0,0.618421052631579,0.6527777777777778,0.5507246376811594,0.4444444444444444,0.6078431372549019,0.5598802395209581,0.5476190476190477,0.5745614035087719,0.5678670360110804,0.5416666666666666,0.5669291338582677,0.057971014492753624,0.078125,0.3,16.764705882352942,0.42105263157894735,0.16071428571428573,0.08711656441717791,0.02490421455938697,0.1141732283464567,0.021897810218978103,0.09354536950420954,0.023579849946409433,0.0425531914893617,0.021739130434782608,0.01020408163265306,0.02364864864864865,0.017391304347826087,0.07003891050583658,0.07731958762886598,0.1043956043956044,0.09900990099009901,0.17307692307692307,0.017241379310344827,0.6842105263157895,0.19161676646706588,0.703125,0.7627118644067796,0.7333333333333333,0.029940119760479042,0.5,0.7142857142857143,0.2,0.19161676646706588,0.40625,0.40625,0.5,0.19047619047619047,0.75,0.20175438596491227,0.6956521739130435,0.7784431137724551,0.5421490963855423,0.5105125,0.5275258928571429,0.0847457627118644,0.18471337579617833,0.06341463414634146,0.35121951219512193,9.82463768115942,0.3555240793201133,36.0,101.0,10.0,31.0,38.0,95.0,13.0,32.0,74.0,196.0,23.0,63.0,198.0,24.0,2.0,93.0,38.0,6.0,7.0,8.0,0.8918918918918919,0.37755102040816324,0.36507936507936506,0.38144329896907214,0.5868263473053892,0.3023952095808383,0.3564356435643564,0.3564356435643564,1.0,0.2844311377245509,0.4,0.4,0.7894736842105263,0.2719298245614035,0.3225806451612903,0.2807017543859649,0.40625,0.40860215053763443,24.766836734693875,1.0,4.0,4.0,8.0,5.0,12.0,1.0,6.0,,,,0.4166666666666667,,0.009433962264150943,,0.19047619047619047,0.25,1.0,0.38095238095238093,0.5,0.75,,1.0,3.0,,,0.005076142131979695,3.0,,,,,True
2749,1610612753,Jameer Nelson,Jameer Nelson,2749,ORL,93762.0,1563,331.0,2946,2927,876,496,314,5873,93,166,5.0,8.0,28.0,50.0,31.0,64,65.0,154,189,384,78,672,2990,8,16,7.0,44,61,118,42.0,215,40,338,,31.0,176,119.0,295,42.0,124,23.0,29.0,709,8,12,31,108,5.0,144,20,164,5.0,39,19.0,20.0,66,47.0,45,5.0,19,7.0,111,36.0,49,120,5.0,7,104,,96,11.0,29,19.0,2.0,,,1.0,1.0,2.0,1.0,,1.0,215,876,18.0,17.0,0.10582010582010581,0.10582010582010581,0.4921875,0.5,0.5169491525423728,0.5238095238095238,0.6851851851851852,0.5058479532163743,0.551980198019802,0.7333333333333333,0.548469387755102,0.08072916666666667,0.13253012048192772,0.09375,21.670702179176757,0.5945945945945946,0.07462686567164178,0.10018552875695733,0.015748031496062992,0.09198813056379822,0.015779092702169626,0.09823321554770319,0.015760441292356184,0.013333333333333334,0.027777777777777776,0.004761904761904762,0.011019283746556474,0.027777777777777776,0.10738255033557047,0.08,0.10833333333333334,0.0933852140077821,0.0875,0.01845018450184502,0.5,0.2927689594356261,0.5602409638554217,0.6458333333333334,0.12903225806451613,0.1128747795414462,0.484375,0.5344827586206896,0.03225806451612903,0.2716049382716049,0.42207792207792205,0.4304635761589404,0.1076923076923077,0.2962962962962963,0.625,0.29239766081871343,0.56,0.6155202821869489,0.5158551236749116,0.5054166666666666,0.5012169590643275,0.054514480408858604,0.07213930348258707,0.06547619047619048,0.31994047619047616,9.326302083333333,0.2973523421588595,10.0,24.0,2.0,6.0,62.0,159.0,15.0,47.0,72.0,183.0,17.0,53.0,159.0,57.0,,159.0,62.0,77.0,21.0,16.0,0.7361111111111112,0.39344262295081966,0.32075471698113206,0.39344262295081966,0.32275132275132273,0.042328042328042326,0.4166666666666667,0.43478260869565216,1.0,0.2804232804232804,0.389937106918239,0.3924050632911392,0.6935483870967742,0.03508771929824561,0.3333333333333333,0.27485380116959063,0.3191489361702128,0.389937106918239,25.172131147540988,2.0,2.0,5.0,9.0,7.0,11.0,,5.0,,4.0,,0.6363636363636364,0.01948051948051948,,0.2,0.07407407407407407,1.0,1.0,0.3333333333333333,0.5555555555555556,0.6,1.0,3.0,,,,0.016216216216216217,2.0,2.0,0.01092896174863388,0.041666666666666664,0.006289308176100629,True
