EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyArc3FGA,FG3M,PenaltyFG3A,PtsAssisted3s,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Frequency,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,NonHeaveArc3FGM,PenaltyFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,Clear Path Fouls,Technical Free Throw Trips,BlockedCorner3,on,HeaveMakes
101106,1610612749,Andrew Bogut,Andrew Bogut,101106,MIL,80353.0,1339,194.0,2522,2522,441,576,305,5044,161.0,255.0,50.0,90.0,30.0,42.0,118.0,284.0,6.0,11.0,1.0,285,550,1.0,89.0,659,2481,53.0,105.0,14.0,120.0,45.0,82.0,25.0,115.0,308.0,262.0,84.0,1.0,40.0,46.0,31.0,77.0,18.0,13.0,34.0,4.0,8.0,185.0,19.0,104.0,2.0,45.0,219.0,25.0,289,125.0,414,23.0,27.0,19.0,8.0,39.0,6.0,21.0,41.0,1.0,18.0,1.0,3.0,80.0,8.0,13.0,79.0,136,13.0,19.0,160,11.0,27.0,132.0,18.0,65.0,11.0,104.0,92.0,1.0,11.0,104.0,69.0,1.0,2.0,6.0,7.0,115.0,441,5.0,9.0,0.5403508771929825,0.6337448559670782,0.5181818181818182,0.5047619047619047,0.5487804878048781,0.5172413793103449,0.5047619047619047,0.5487804878048781,0.5410509031198686,0.5309734513274337,0.5989583333333334,0.0018148820326678765,0.07272727272727272,0.09411764705882353,0.056338028169014086,23.804573804573806,0.4875,0.4166666666666667,0.037037037037037035,0.23422459893048128,0.11441144114411442,0.19230769230769232,0.05367231638418079,0.22583404619332764,0.09738717339667459,0.19594594594594594,0.09,0.06070287539936102,0.055776892430278883,0.04854368932038835,0.18412698412698414,0.28879310344827586,0.2422680412371134,0.18072289156626506,0.22058823529411764,0.10407239819004525,0.6634615384615384,0.4627949183303085,0.6313725490196078,0.696969696969697,0.5900621118012422,0.515426497277677,0.4154929577464789,0.44029850746268656,0.4661016949152542,0.019963702359346643,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.0018148820326678765,0.8571428571428571,0.5555555555555556,0.14,0.5121951219512195,0.7142857142857143,0.4646098003629764,0.4818619782214156,0.5545775280898877,0.478520731707317,0.10869565217391304,0.10887772194304858,0.18209408194233687,0.17450682852807284,4.2407272727272725,24.2,0.17486122125297382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101124,1610612749,Hakim Warrick,Hakim Warrick,101124,MIL,30045.0,501,-71.0,981,982,214,348,112,1963,52.0,81.0,15.0,18.0,11.0,14.0,13.0,32.0,24.0,72.0,1.0,89,185,2.0,64.0,245,1044,18.0,30.0,17.0,53.0,17.0,28.0,16.0,50.0,120.0,58.0,20.0,1.0,7.0,8.0,9.0,17.0,5.0,4.0,3.0,2.0,3.0,43.0,6.0,33.0,1.0,16.0,39.0,12.0,67,40.0,107,9.0,7.0,4.0,3.0,14.0,1.0,10.0,13.0,3.0,4.0,,3.0,27.0,4.0,6.0,21.0,39,5.0,6.0,76,3.0,6.0,87.0,9.0,42.0,6.0,2.0,1.0,,1.0,2.0,2.0,2.0,,,1.0,50.0,214,2.0,6.0,0.6741573033707865,0.759493670886076,0.4810810810810811,0.6,0.6071428571428571,0.4839572192513369,0.6,0.5862068965517241,0.5420353982300885,0.6625,0.6410256410256411,0.0106951871657754,0.03783783783783784,0.06172839506172839,0.0625,22.75179856115108,0.5185185185185185,0.3,0.038461538461538464,0.13087248322147652,0.08943089430894309,0.14678899082568808,0.048,0.13513513513513514,0.07894736842105263,0.12727272727272726,0.11702127659574468,0.048484848484848485,0.05952380952380952,0.024390243902439025,0.16483516483516483,0.12280701754385964,0.11333333333333333,0.15,0.13793103448275862,0.1,1.0,0.43315508021390375,0.6419753086419753,0.6842105263157895,0.6923076923076923,0.1711229946524064,0.40625,0.43333333333333335,0.38461538461538464,0.3850267379679144,0.3333333333333333,0.3333333333333333,0.7916666666666666,0.0053475935828877,0.6,0.8333333333333334,0.26666666666666666,0.4827586206896552,0.7857142857142857,0.44385026737967914,0.48381871657754005,0.5054222222222223,0.488548275862069,0.19090909090909092,0.1926605504587156,0.2163265306122449,0.20408163265306123,8.618378378378377,24.299999999999997,0.218144750254842,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.5,0.5,0.0053475935828877,1.0,1.0,1.0,0.034482758620689655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101146,1610612749,Roko Ukic,Roko Ukic,101146,MIL,1115.0,19,6.0,35,33,25,17,5,68,1.0,1.0,,,1.0,1.0,1.0,2.0,,,5.0,2,3,5.0,4.0,14,39,,,,,2.0,3.0,4.0,11.0,,4.0,,5.0,,3.0,1.0,4.0,1.0,,1.0,1.0,1.0,9.0,,,,,1.0,,1,,1,,1.0,1.0,,1.0,,,,,1.0,,,1.0,,1.0,,1,,,3,,,5.0,1.0,2.0,1.0,,,,,,,,,,,11.0,25,,1.0,,,0.6666666666666666,,0.6666666666666666,0.625,,0.5833333333333334,0.7,,0.6875,0.625,,,,26.82926829268293,1.0,,,0.08333333333333333,,,,0.0625,,,,,,,,,0.14285714285714285,,,,,0.125,1.0,1.0,,0.25,0.5,0.5,,,,,,0.625,,,,0.16666666666666666,1.0,0.75,0.4681571428571428,,0.45967,0.2222222222222222,0.5,,0.7857142857142857,7.400000000000001,28.339999999999996,0.7142857142857143,,,3.0,2.0,3.0,6.0,1.0,0.4,0.4,,,,,0.5,2.0,1.0,1.0,2.0,0.3333333333333333,0.4,0.4,1.0,0.3333333333333333,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201975,1610612749,Jodie Meeks,Jodie Meeks,201975,MIL,9594.0,160,-44.0,313,316,84,109,31,629,8.0,12.0,,2.0,2.0,4.0,,2.0,3.0,12.0,14.0,11,26,20.0,4.0,41,359,,3.0,,,2.0,7.0,4.0,11.0,12.0,10.0,,14.0,3.0,4.0,2.0,6.0,1.0,1.0,2.0,,2.0,14.0,,1.0,,2.0,11.0,,13,1.0,14,,2.0,1.0,1.0,5.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,10.0,,3.0,8.0,12,1.0,,3,,,4.0,,1.0,1.0,2.0,2.0,,,2.0,2.0,,,,1.0,11.0,84,1.0,1.0,0.5454545454545454,0.5454545454545454,0.4230769230769231,,0.2857142857142857,0.40217391304347827,,0.35,0.4270833333333333,,0.4583333333333333,0.43478260869565216,0.11538461538461539,0.08333333333333333,1.0,16.666666666666668,0.5,,,0.11224489795918367,0.010416666666666666,0.04878048780487805,,0.09352517985611511,0.007352941176470588,,0.05,,,,0.0967741935483871,0.09523809523809523,0.13043478260869565,0.03333333333333333,0.09090909090909091,,1.0,0.2608695652173913,0.6666666666666666,0.7272727272727273,0.375,0.043478260869565216,,,,0.2608695652173913,0.25,0.25,1.0,0.30434782608695654,0.3333333333333333,,,0.4,0.5,0.6956521739130435,0.5265933333333332,0.5092399999999999,0.5423388888888889,0.02127659574468085,0.037037037037037035,,0.2682926829268293,9.026923076923076,24.93,0.268370607028754,1.0,6.0,3.0,5.0,3.0,15.0,1.0,0.25,0.25,0.13043478260869565,0.16666666666666666,0.2,1.0,0.3,4.0,1.0,1.0,4.0,0.3333333333333333,0.2857142857142857,0.3076923076923077,1.0,0.3333333333333333,0.2857142857142857,1.0,2.0,3.0,2.0,0.1,0.16666666666666666,0.07142857142857142,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,True,
2568,1610612749,Carlos Delfino,Carlos Delfino,2568,MIL,136765.0,2279,109.0,4320,4325,845,1172,542,8645,90.0,163.0,15.0,26.0,12.0,24.0,18.0,50.0,57.0,154.0,217.0,165,367,365.0,93.0,825,4468,20.0,41.0,13.0,83.0,21.0,59.0,21.0,132.0,184.0,146.0,18.0,213.0,29.0,151.0,51.0,202.0,34.0,17.0,75.0,20.0,56.0,455.0,18.0,32.0,1.0,78.0,235.0,30.0,343,51.0,394,12.0,80.0,49.0,31.0,73.0,15.0,54.0,46.0,3.0,19.0,9.0,10.0,119.0,10.0,21.0,65.0,138,2.0,7.0,97,7.0,13.0,119.0,9.0,49.0,12.0,21.0,17.0,3.0,1.0,21.0,13.0,1.0,1.0,,2.0,132.0,845,18.0,11.0,0.5575757575757576,0.5897435897435898,0.44959128065395093,0.4878048780487805,0.3559322033898305,0.5,0.45454545454545453,0.4475806451612903,0.5248091603053435,0.48823529411764705,0.4748201438848921,0.49863387978142076,0.07901907356948229,0.1165644171779141,0.06,18.275444264943456,0.6134453781512605,0.24193548387096775,0.010869565217391304,0.15889114266396215,0.02102496714848883,0.18013856812933027,0.02723146747352496,0.1637029288702929,0.022904260192395786,0.03278688524590164,0.02517162471395881,0.008375209380234505,0.023206751054852322,0.0374331550802139,0.1364562118126273,0.13978494623655913,0.18831168831168832,0.18471337579617833,0.16806722689075632,0.030690537084398978,0.6190476190476191,0.2226775956284153,0.5521472392638037,0.625,0.5,0.06830601092896176,0.36,0.3829787234042553,0.4444444444444444,0.2103825136612022,0.37012987012987014,0.3877551020408163,0.6842105263157895,0.296448087431694,0.33766233766233766,0.5769230769230769,0.3333333333333333,0.1935483870967742,0.5,0.7213114754098361,0.5282318431911971,0.5294693548387097,0.5047062499999998,0.06718346253229975,0.12039312039312039,0.1006060606060606,0.16,9.131880108991824,25.099178082191784,0.19560185185185186,68.0,148.0,45.0,134.0,65.0,375.0,0.9328358208955224,0.36712328767123287,0.37119113573407203,0.20218579234972678,0.4594594594594595,0.4722222222222222,0.9558823529411765,0.3629032258064516,66.0,13.0,23.0,66.0,0.35384615384615387,0.30414746543778803,0.3055555555555556,0.9090909090909091,0.28888888888888886,0.30985915492957744,12.0,24.0,36.0,5.0,0.0136986301369863,0.02702702702702703,0.004608294930875576,0.15584415584415584,0.3116883116883117,6.0,10.0,20.0,4.0,10.0,27.0,4.0,1.0,3.0,0.2777777777777778,0.045454545454545456,0.5,0.8333333333333334,0.16666666666666666,0.75,0.16129032258064516,0.5,0.008174386920980926,,,,,,True,
201601,1610612749,Luc Mbah a Moute,Luc Mbah a Moute,201601,MIL,61446.0,1024,57.0,1869,1898,322,438,261,3767,78.0,119.0,28.0,43.0,13.0,18.0,8.0,22.0,15.0,51.0,,101,192,9.0,45.0,253,1934,29.0,48.0,3.0,64.0,16.0,31.0,7.0,39.0,122.0,80.0,52.0,,20.0,27.0,14.0,41.0,10.0,4.0,7.0,5.0,15.0,96.0,26.0,70.0,1.0,25.0,96.0,3.0,124,97.0,221,3.0,34.0,19.0,15.0,13.0,2.0,6.0,21.0,5.0,7.0,1.0,3.0,34.0,5.0,5.0,61.0,101,8.0,7.0,68,11.0,5.0,60.0,8.0,32.0,2.0,26.0,17.0,3.0,6.0,27.0,18.0,,,2.0,6.0,39.0,322,9.0,1.0,0.6039603960396039,0.8133333333333334,0.5260416666666666,0.6041666666666666,0.5161290322580645,0.5174129353233831,0.6224489795918368,0.48484848484848486,0.5572687224669604,0.6274509803921569,0.5131578947368421,0.04477611940298507,0.10416666666666667,0.15126050420168066,,11.94508009153318,0.38235294117647056,0.06976744186046512,0.0196078431372549,0.13933236574746008,0.09817671809256662,0.13736263736263737,0.09523809523809523,0.13892078071182548,0.0973630831643002,0.13877551020408163,0.09502262443438914,0.06072874493927125,0.09,0.1095890410958904,0.17040358744394618,0.1,0.14130434782608695,0.15555555555555556,0.0851063829787234,0.038461538461538464,0.6666666666666666,0.5920398009950248,0.6554621848739496,0.7722772277227723,0.5512820512820513,0.10945273631840796,0.36363636363636365,0.36363636363636365,0.75,0.2537313432835821,0.29411764705882354,0.30612244897959184,0.8,,0.8775510204081632,0.6511627906976745,0.07142857142857142,0.5454545454545454,0.7222222222222222,0.6368159203980099,0.5254552238805971,0.5589464285714286,0.5216530303030302,0.14222222222222222,0.14814814814814814,0.25296442687747034,0.1541501976284585,5.939583333333331,23.655555555555555,0.17228464419475656,2.0,9.0,,2.0,2.0,6.0,1.0,0.2222222222222222,0.2222222222222222,0.04477611940298507,0.2222222222222222,0.2222222222222222,1.0,,,,,,,,,,,,1.0,,1.0,,,,,0.02040816326530612,,1.0,,2.0,,1.0,,,,,1.0,0.0392156862745098,1.0,1.0,,,0.06060606060606061,,,1.0,1.0,,,,True,
201943,1610612749,Brandon Jennings,Brandon Jennings,201943,MIL,98251.0,1638,115.0,3084,3074,559,754,389,6158,71.0,167.0,1.0,12.0,14.0,40.0,40.0,121.0,62.0,189.0,221.0,173,477,238.0,125.0,726,3154,14.0,36.0,10.0,56.0,33.0,84.0,65.0,161.0,74.0,272.0,,218.0,30.0,207.0,89.0,296.0,57.0,32.0,116.0,32.0,59.0,681.0,6.0,16.0,2.0,28.0,93.0,2.0,123,24.0,147,8.0,68.0,31.0,37.0,75.0,14.0,52.0,31.0,2.0,23.0,2.0,4.0,106.0,6.0,19.0,51.0,109,,1.0,118,2.0,5.0,152.0,8.0,43.0,28.0,9.0,6.0,3.0,,12.0,8.0,,,,1.0,161.0,559,11.0,24.0,0.2138728323699422,0.2138728323699422,0.36268343815513626,0.3888888888888889,0.39285714285714285,0.42027972027972027,0.3898305084745763,0.366412213740458,0.4569408740359897,0.421875,0.4696969696969697,0.3328671328671329,0.06289308176100629,0.1437125748502994,0.04132231404958678,24.858916478555308,0.7075471698113207,0.025,0.03278688524590164,0.08707865168539326,0.014453477868112014,0.0924092409240924,0.012448132780082987,0.08825674690007294,0.013845185651353053,0.010471204188481676,0.0219435736677116,0.012315270935960592,0.011204481792717087,0.016,0.0881542699724518,0.06690140845070422,0.0997624703087886,0.09523809523809523,0.08602150537634409,0.019002375296912115,0.6666666666666666,0.23356643356643356,0.4251497005988024,0.4965034965034965,0.2535211267605634,0.16923076923076924,0.3305785123966942,0.3448275862068966,0.15,0.26433566433566436,0.328042328042328,0.32978723404255317,0.20967741935483872,0.3090909090909091,0.2033898305084746,0.08333333333333333,,0.3053435114503817,0.35,0.5664335664335665,0.5028258426966293,0.4806595238095238,0.4946825581395349,0.05733333333333333,0.083984375,0.07713498622589532,0.22176308539944903,9.81236897274633,25.978571428571428,0.18125810635538261,7.0,17.0,43.0,85.0,47.0,171.0,0.6705882352941176,0.35714285714285715,0.3617021276595745,0.023776223776223775,0.4117647058823529,0.4117647058823529,0.8571428571428571,0.3282442748091603,78.0,9.0,10.0,78.0,0.2127659574468085,0.35294117647058826,0.35454545454545455,0.6538461538461539,0.20930232558139536,0.3577981651376147,1.0,22.0,23.0,1.0,0.004201680672268907,,0.004524886877828055,0.01694915254237288,0.3728813559322034,1.0,1.0,4.0,5.0,6.0,84.0,3.0,,,0.2608695652173913,0.005291005291005291,1.0,,0.22727272727272727,0.4,0.030534351145038167,0.25,,3.0,3.0,1.0,19.0,,True,
2557,1610612749,Luke Ridnour,Luke Ridnour,2557,MIL,47399.0,790,-24.0,1519,1530,350,535,192,3049,28.0,55.0,2.0,3.0,4.0,11.0,15.0,41.0,86.0,152.0,62.0,129,248,85.0,53.0,419,1645,10.0,20.0,2.0,28.0,24.0,53.0,24.0,99.0,64.0,194.0,,62.0,7.0,105.0,44.0,149.0,23.0,21.0,48.0,15.0,42.0,342.0,2.0,8.0,1.0,16.0,37.0,1.0,54,11.0,65,2.0,22.0,9.0,13.0,30.0,7.0,22.0,18.0,2.0,8.0,1.0,5.0,48.0,3.0,11.0,44.0,81,,2.0,69,1.0,6.0,60.0,3.0,16.0,11.0,3.0,1.0,,2.0,3.0,2.0,,,,,99.0,350,9.0,11.0,0.24806201550387597,0.24806201550387597,0.5201612903225806,0.5,0.4528301886792453,0.5495495495495496,0.52,0.487012987012987,0.5756302521008403,0.5384615384615384,0.5388888888888889,0.2552552552552553,0.028225806451612902,0.07272727272727272,0.024390243902439025,23.329493087557605,0.625,0.018518518518518517,0.02857142857142857,0.07692307692307693,0.01556420233463035,0.09937888198757763,0.008583690987124463,0.08255451713395638,0.013386880856760375,0.013793103448275862,0.02158273381294964,0.013043478260869565,0.012987012987012988,,0.06832298136645963,0.0392156862745098,0.10091743119266056,0.1111111111111111,0.05714285714285714,0.012987012987012988,0.6666666666666666,0.16516516516516516,0.509090909090909,0.5490196078431373,0.17857142857142858,0.12312312312312312,0.36585365853658536,0.375,0.06666666666666667,0.45645645645645644,0.5657894736842105,0.5733333333333334,0.3023255813953488,0.18618618618618618,0.12,0.6666666666666666,,0.14285714285714285,0.36363636363636365,0.42042042042042044,0.46879018126888233,0.4217931818181819,0.4474263157894736,0.046242774566473986,0.06130268199233716,0.06682577565632458,0.23627684964200477,12.67096774193549,25.207058823529415,0.2304147465437788,11.0,23.0,17.0,36.0,24.0,90.0,0.8333333333333334,0.4235294117647059,0.4235294117647059,0.06906906906906907,0.4782608695652174,0.4782608695652174,1.0,0.22077922077922077,25.0,6.0,9.0,25.0,0.375,0.4032258064516129,0.4098360655737705,0.76,0.35294117647058826,0.4032258064516129,,5.0,5.0,1.0,0.011764705882352941,,0.016129032258064516,,0.2,,3.0,7.0,2.0,2.0,18.0,,,,0.4,0.013157894736842105,,,0.4,1.0,0.09090909090909091,0.42857142857142855,,,,,9.0,,True,
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,9023.0,150,-36.0,299,297,50,118,35,596,8.0,17.0,1.0,3.0,2.0,4.0,3.0,8.0,2.0,15.0,15.0,13,40,21.0,17.0,61,317,1.0,3.0,1.0,6.0,2.0,8.0,1.0,5.0,14.0,12.0,,15.0,4.0,6.0,7.0,13.0,5.0,2.0,1.0,3.0,2.0,33.0,1.0,2.0,,3.0,6.0,,9,3.0,12,1.0,7.0,6.0,1.0,3.0,1.0,2.0,1.0,,1.0,,,4.0,,1.0,2.0,8,1.0,,16,,2.0,20.0,3.0,10.0,,,,,,,,,,,,5.0,50,1.0,,0.5384615384615384,0.5384615384615384,0.325,0.3333333333333333,0.25,0.36065573770491804,0.4166666666666667,0.16666666666666666,0.4264705882352941,0.5,0.20833333333333334,0.3442622950819672,0.1,0.17647058823529413,0.125,21.05263157894737,0.75,,,0.06315789473684211,0.015748031496062992,0.1111111111111111,0.02040816326530612,0.07377049180327869,0.017045454545454544,,0.05714285714285714,,0.029411764705882353,,0.06060606060606061,0.038461538461538464,0.08333333333333333,0.13636363636363635,,0.02631578947368421,,0.2786885245901639,0.47058823529411764,0.5714285714285714,0.625,0.13114754098360656,0.375,0.42857142857142855,0.3333333333333333,0.2459016393442623,0.13333333333333333,0.13333333333333333,0.5,0.2459016393442623,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.6229508196721312,0.5264766666666666,0.578125,0.5208958333333333,0.14705882352941177,0.2127659574468085,0.09836065573770492,0.08196721311475409,8.135000000000002,25.195238095238096,0.16722408026755853,1.0,6.0,3.0,6.0,4.0,18.0,1.0,0.2857142857142857,0.2857142857142857,0.09836065573770492,0.16666666666666666,0.16666666666666666,1.0,0.25,5.0,,,5.0,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,,3.0,3.0,,,,,,0.5,,,1.0,1.0,1.0,,,,,0.3333333333333333,,,,0.3333333333333333,1.0,0.08333333333333333,,,,,,3.0,,True,
2294,1610612749,Charlie Bell,Charlie Bell,2294,MIL,44158.0,736,38.0,1416,1418,286,359,165,2834,20.0,36.0,2.0,4.0,4.0,6.0,3.0,12.0,23.0,60.0,39.0,46,108,90.0,20.0,226,1419,5.0,12.0,,28.0,7.0,18.0,6.0,35.0,64.0,28.0,,39.0,8.0,35.0,14.0,49.0,9.0,5.0,18.0,9.0,8.0,112.0,6.0,6.0,,14.0,37.0,2.0,53,12.0,65,2.0,23.0,17.0,6.0,6.0,5.0,3.0,12.0,2.0,3.0,1.0,2.0,18.0,1.0,5.0,26.0,56,,1.0,31,3.0,7.0,28.0,2.0,9.0,6.0,5.0,3.0,,2.0,5.0,3.0,,,,,35.0,286,10.0,6.0,0.6956521739130435,0.6956521739130435,0.42592592592592593,0.4166666666666667,0.3888888888888889,0.5202020202020202,0.7,0.4142857142857143,0.5355450236966824,0.7,0.4268292682926829,0.45454545454545453,0.07407407407407407,0.19444444444444445,0.08333333333333333,14.197148171109735,0.3333333333333333,0.047619047619047616,,0.07597535934291581,0.012219959266802444,0.10526315789473684,0.02510460251046025,0.08225806451612903,0.01643835616438356,0.02054794520547945,,0.015873015873015872,0.029940119760479042,0.013888888888888888,0.039473684210526314,0.08633093525179857,0.09693877551020408,0.08333333333333333,0.16216216216216217,0.019801980198019802,0.6,0.18181818181818182,0.5555555555555556,0.6896551724137931,0.7,0.06060606060606061,0.25,0.2727272727272727,0.3333333333333333,0.30303030303030304,0.38333333333333336,0.38333333333333336,0.7391304347826086,0.19696969696969696,0.2,0.5,0.5,0.17142857142857143,0.6666666666666666,0.6363636363636364,0.5254885786802029,0.5128153846153846,0.4795705882352941,0.04390243902439024,0.0782608695652174,0.12389380530973451,0.15486725663716813,11.168518518518521,24.522222222222222,0.2019774011299435,23.0,51.0,10.0,38.0,17.0,108.0,0.9473684210526315,0.4222222222222222,0.4222222222222222,0.25757575757575757,0.45098039215686275,0.46938775510204084,1.0,0.2857142857142857,15.0,3.0,5.0,15.0,0.29411764705882354,0.38461538461538464,0.38461538461538464,0.8666666666666667,0.3,0.38461538461538464,2.0,6.0,8.0,2.0,0.022222222222222223,0.0392156862745098,,0.1,0.3,2.0,2.0,7.0,4.0,6.0,6.0,,,,0.75,,1.0,1.0,0.6666666666666666,0.75,0.2,0.2857142857142857,,,,,,,True,
