EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFtPoints,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,PenaltyAtRimFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Corner3Assists,SelfOReb,LostBallSteals,BadPassTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,AtRimPctBlocked,LongMidRangePctBlocked,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3FGM,PtsUnassisted3s,HeaveAttempts,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,Travels,Clear Path Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,PenaltyCorner3Accuracy,FTOffRebounds,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,Corner3PctBlocked
101118,1610612758,Sean May,Sean May,101118,SAC,2132.0,36.0,5.0,69,65.0,33,43.0,12,134,1.0,2.0,1.0,1.0,2.0,3.0,3.0,7.0,1.0,2.0,2.0,6.0,12.0,3.0,5.0,17.0,72.0,1.0,3.0,2.0,1.0,5.0,2.0,5.0,7.0,8.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,6.0,2.0,8.0,3.0,3.0,3.0,4.0,1.0,3.0,6.0,1.0,2.0,7.0,33,2.0,0.6666666666666666,0.8,0.5,0.3333333333333333,0.2,0.4,0.3333333333333333,0.14285714285714285,0.4722222222222222,0.3333333333333333,0.35,0.2,21.42857142857143,0.6666666666666666,0.09523809523809523,0.1,0.25,0.13793103448275862,0.058823529411764705,0.14285714285714285,0.2,0.25,0.16666666666666666,0.5,0.13333333333333333,0.5,0.5,1.0,0.2,0.6666666666666666,0.6666666666666666,0.4666666666666667,0.42857142857142855,0.42857142857142855,1.0,0.06666666666666667,0.13333333333333333,0.3333333333333333,0.14285714285714285,0.2857142857142857,0.3333333333333333,0.4442433333333334,0.5162333333333333,0.4816714285714286,0.0625,0.07692307692307693,0.11764705882352941,0.4117647058823529,12.708333333333334,24.23333333333333,0.4782608695652174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101128,1610612758,Francisco Garcia,Francisco Garcia,101128,SAC,2218.0,37.0,12.0,67,61.0,29,30.0,11,128,1.0,1.0,,,2.0,3.0,3.0,3.0,,1.0,1.0,6.0,7.0,1.0,2.0,17.0,74.0,1.0,2.0,4.0,2.0,2.0,1.0,,7.0,8.0,4.0,,1.0,,6.0,,12.0,1.0,,2.0,,2.0,1.0,3.0,,,3.0,5.0,,1.0,2.0,1.0,,7.0,29,,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.5,1.0,0.9375,0.5,1.1666666666666667,0.9444444444444444,0.6666666666666666,1.1666666666666667,0.125,13.414634146341465,,0.07692307692307693,0.041666666666666664,,0.06451612903225806,0.03571428571428571,,0.16666666666666666,0.18181818181818182,,,0.125,1.0,1.0,,0.375,0.6666666666666666,1.0,0.375,1.0,1.0,1.0,,0.125,,,0.3333333333333333,0.25,0.44083125,0.37485,0.43448333333333333,0.1111111111111111,0.125,0.23529411764705882,0.4117647058823529,11.157142857142857,25.8,0.43283582089552236,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,6.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201590,1610612758,Donte Greene,Donte Greene,201590,SAC,13851.0,231.0,8.0,445,452.0,168,187.0,66,897,12.0,21.0,4.0,10.0,5.0,18.0,9.0,16.0,10.0,28.0,11.0,26.0,55.0,38.0,12.0,112.0,485.0,3.0,7.0,15.0,15.0,24.0,12.0,7.0,49.0,28.0,24.0,2.0,28.0,2.0,7.0,,16.0,3.0,8.0,15.0,2.0,25.0,3.0,28.0,5.0,4.0,8.0,21.0,1.0,11.0,15.0,5.0,4.0,49.0,168,3.0,0.5384615384615384,0.56,0.4727272727272727,0.42857142857142855,0.625,0.5376344086021505,0.46153846153846156,0.5833333333333334,0.5656565656565656,0.5,0.6282051282051282,0.40860215053763443,21.19460500963391,0.16666666666666666,0.10067114093959731,0.022388059701492536,0.13793103448275862,0.1111111111111111,0.01507537688442211,0.0425531914893617,0.027777777777777776,0.2,0.0975609756097561,0.23529411764705882,0.22580645161290322,0.5714285714285714,0.6666666666666666,0.5833333333333334,0.1935483870967742,0.2777777777777778,0.35714285714285715,0.17204301075268819,0.5625,0.6,0.6666666666666666,0.10752688172043011,0.3010752688172043,0.3076923076923077,0.2777777777777778,0.3055555555555556,0.6344086021505376,0.5076752688172044,0.54275,0.5184694444444444,0.05263157894736842,0.08771929824561403,0.13392857142857142,0.4375,7.914545454545455,24.707894736842103,0.3775280898876405,12.0,4.0,16.0,3.0,4.0,48.0,12.0,8.0,5.0,3.0,,2.0,7.0,2.0,4.0,4.0,11.0,6.0,1.0,0.42105263157894735,0.3333333333333333,0.42105263157894735,0.14545454545454545,0.2222222222222222,0.6363636363636364,0.2,0.42857142857142855,0.42857142857142855,1.0,0.36363636363636365,0.42857142857142855,1.0,7.0,4.0,1.0,2.0,1.0,1.0,4.0,2.0,6.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,16.0,11.0,5.0,16.0,7.0,1.0,3.0,0.3333333333333333,0.14285714285714285,0.0625,0.04918032786885246,0.08333333333333333,0.047619047619047616,0.4375,0.4,0.4,1.0,0.25,0.15384615384615385,0.5,1.0,0.3076923076923077,0.25,1.0,0.7,0.027777777777777776,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201956,1610612758,Omri Casspi,Omri Casspi,201956,SAC,21152.0,353.0,1.0,681,693.0,266,325.0,121,1374,24.0,33.0,4.0,17.0,16.0,32.0,14.0,28.0,12.0,28.0,10.0,54.0,93.0,40.0,27.0,174.0,774.0,11.0,16.0,29.0,23.0,36.0,16.0,13.0,71.0,64.0,44.0,14.0,27.0,2.0,13.0,2.0,28.0,11.0,16.0,29.0,4.0,49.0,16.0,65.0,9.0,9.0,11.0,22.0,,29.0,38.0,15.0,5.0,71.0,266,5.0,0.5925925925925926,0.6808510638297872,0.5806451612903226,0.6875,0.6388888888888888,0.5526315789473685,0.625,0.5576923076923077,0.5805369127516778,0.6590909090909091,0.5833333333333334,0.3007518796992481,19.879518072289155,0.15384615384615385,0.13744075829383887,0.046218487394957986,0.1951219512195122,0.15358361774744028,0.04938271604938271,0.03571428571428571,0.02631578947368421,0.18309859154929578,0.22727272727272727,0.0625,0.24812030075187969,0.7272727272727273,0.8,0.7083333333333334,0.24060150375939848,0.5,0.5,0.21052631578947367,0.5,0.5,0.7142857142857143,0.09022556390977443,0.21052631578947367,0.2,0.3269230769230769,0.19230769230769232,0.5488721804511278,0.5146424242424243,0.48961071428571434,0.5277745098039216,0.10416666666666667,0.14423076923076922,0.16666666666666666,0.40804597701149425,8.2,24.985000000000003,0.39060205580029367,6.0,,13.0,4.0,4.0,30.0,6.0,3.0,11.0,6.0,3.0,2.0,5.0,3.0,11.0,2.0,16.0,4.0,0.7692307692307693,0.325,0.25,0.3333333333333333,0.03225806451612903,,0.3125,0.3125,0.21428571428571427,0.21428571428571427,0.6666666666666666,,0.2222222222222222,3.0,12.0,7.0,1.0,2.0,6.0,,2.0,1.0,4.0,,4.0,,3.0,1.0,3.0,1.0,4.0,2.0,2.0,,2.0,1.0,1.0,4.0,0.25,0.09090909090909091,,0.09375,0.13157894736842105,0.06779661016949153,0.5,0.5833333333333334,0.5833333333333334,0.8571428571428571,0.75,0.1,0.5,1.0,0.1,,,0.7058823529411765,0.11538461538461539,4.0,9.0,1.0,5.0,1.0,3.0,1.0,2.0,2.0,1.0,0.05813953488372093,0.07692307692307693,0.056338028169014086,0.06666666666666667,0.6666666666666666,,,,,,,,,,,,,True,,,,
201972,1610612758,Jon Brockman,Jon Brockman,201972,SAC,39218.0,654.0,-31.0,1239,1265.0,435,540.0,212,2504,45.0,75.0,43.0,28.0,7.0,17.0,3.0,11.0,,,,55.0,103.0,,37.0,147.0,1411.0,23.0,47.0,64.0,16.0,31.0,,21.0,53.0,58.0,52.0,40.0,,9.0,22.0,5.0,53.0,80.0,27.0,66.0,15.0,108.0,105.0,213.0,15.0,9.0,48.0,115.0,23.0,69.0,62.0,21.0,14.0,53.0,435,13.0,0.5272727272727272,0.8285714285714286,0.5339805825242718,0.48936170212765956,0.5161290322580645,0.5339805825242718,0.48936170212765956,0.5161290322580645,0.5610687022900763,0.5245901639344263,0.5520833333333334,,10.193204530313125,0.3409090909090909,0.16336633663366337,0.17699115044247787,0.18243243243243243,0.16847826086956522,0.1625615763546798,0.1987179487179487,0.208955223880597,0.14388489208633093,0.18181818181818182,0.18421052631578946,0.7281553398058253,0.6,0.6617647058823529,0.4888888888888889,0.1650485436893204,0.4117647058823529,0.4375,0.10679611650485436,0.2727272727272727,0.2727272727272727,1.0,,,0.9148936170212766,0.9032258064516129,,0.7281553398058253,0.5489990291262137,0.5771261904761905,0.5744225806451615,0.1794871794871795,0.1794871794871795,0.43537414965986393,0.36054421768707484,3.331067961165048,,0.35108958837772397,,,,18.0,,,,8.0,13.0,5.0,3.0,5.0,9.0,2.0,14.0,2.0,23.0,8.0,,,,,0.07766990291262135,0.058823529411764705,0.391304347826087,0.5714285714285714,,,,,,21.0,16.0,,,,,,,,,4.0,6.0,6.0,7.0,1.0,6.0,11.0,7.0,5.0,3.0,2.0,5.0,3.0,,21.0,,0.09333333333333334,,0.20930232558139536,0.13970588235294118,0.15384615384615385,0.6,,,,0.4883720930232558,,,,,,,0.5714285714285714,,,,,19.0,,2.0,,6.0,17.0,,0.12101910828025478,0.12962962962962962,0.08196721311475409,0.2571428571428571,,6.0,1.0,2.0,2.0,0.13333333333333333,0.047619047619047616,,,,,,,True,,,,
200771,1610612758,Sergio Rodriguez,Sergio Rodriguez,200771,SAC,10559.0,176.0,47.0,348,349.0,111,146.0,52,697,14.0,27.0,6.0,12.0,5.0,16.0,8.0,12.0,2.0,10.0,5.0,27.0,55.0,12.0,18.0,81.0,380.0,8.0,12.0,18.0,9.0,20.0,6.0,7.0,31.0,10.0,44.0,4.0,10.0,17.0,45.0,9.0,107.0,5.0,1.0,6.0,1.0,8.0,6.0,14.0,12.0,9.0,4.0,19.0,1.0,16.0,25.0,9.0,2.0,31.0,111,1.0,0.18518518518518517,0.2,0.4909090909090909,0.6666666666666666,0.45,0.4701492537313433,0.6666666666666666,0.46153846153846156,0.5126582278481012,0.6428571428571429,0.5,0.1791044776119403,23.78640776699029,0.07692307692307693,0.05405405405405406,0.05,0.02127659574468085,0.04430379746835443,0.04316546762589928,0.06818181818181818,0.058823529411764705,0.030303030303030304,0.02564102564102564,,0.40298507462686567,0.5185185185185185,0.6086956521739131,0.07142857142857142,0.23880597014925373,0.3125,0.3333333333333333,0.1791044776119403,0.6666666666666666,0.7272727272727273,0.375,0.029850746268656716,0.14925373134328357,0.5,0.46153846153846156,0.19230769230769232,0.582089552238806,0.5005753731343284,0.4913454545454546,0.5056615384615385,0.12987012987012986,0.140625,0.2222222222222222,0.38271604938271603,6.129090909090908,25.008333333333336,0.31896551724137934,1.0,1.0,3.0,2.0,2.0,9.0,1.0,6.0,28.0,20.0,4.0,4.0,12.0,2.0,7.0,2.0,19.0,4.0,1.0,0.25,0.3333333333333333,0.25,0.10909090909090909,0.0625,0.631578947368421,0.2,0.1,0.1,1.0,0.2,0.1,3.0,4.0,2.0,,,1.0,,,,,8.0,2.0,3.0,10.0,,1.0,,,1.0,1.0,,1.0,,,3.0,,0.14814814814814814,0.08333333333333333,0.05128205128205128,0.07692307692307693,0.07407407407407407,,1.0,1.0,1.0,0.5,,,,,,,0.3333333333333333,0.038461538461538464,1.0,,,1.0,2.0,2.0,,1.0,,,0.02564102564102564,,0.03225806451612903,,1.0,,,,,,,1.0,0.07692307692307693,,,,,True,,,,
2137,1610612758,Ime Udoka,Ime Udoka,2137,SAC,10973.0,183.0,-21.0,347,370.0,130,196.0,69,717,9.0,16.0,6.0,8.0,3.0,6.0,3.0,12.0,15.0,9.0,3.0,15.0,34.0,24.0,9.0,63.0,391.0,3.0,7.0,7.0,4.0,9.0,7.0,3.0,11.0,10.0,20.0,2.0,9.0,1.0,8.0,,17.0,8.0,10.0,15.0,,25.0,8.0,33.0,6.0,2.0,6.0,17.0,1.0,11.0,14.0,6.0,1.0,11.0,130,1.0,0.3333333333333333,0.35714285714285715,0.4411764705882353,0.42857142857142855,0.4444444444444444,0.46551724137931033,0.2727272727272727,0.25,0.4846153846153846,0.2916666666666667,0.2894736842105263,0.41379310344827586,17.931034482758623,,0.14423076923076922,0.057971014492753624,0.2,0.16233766233766234,0.04419889502762431,0.058823529411764705,0.09090909090909091,0.14634146341463414,0.22857142857142856,0.13333333333333333,0.27586206896551724,0.5625,0.75,0.4444444444444444,0.10344827586206896,0.5,0.5,0.20689655172413793,0.25,0.25,0.3333333333333333,0.25862068965517243,0.15517241379310345,0.5454545454545454,0.5,0.1875,0.6896551724137931,0.5118448275862069,0.5381611111111112,0.56369375,0.09375,0.15,0.1111111111111111,0.1746031746031746,8.058823529411764,24.083333333333332,0.3746397694524496,3.0,,8.0,1.0,,24.0,3.0,4.0,7.0,4.0,,3.0,5.0,3.0,8.0,,13.0,5.0,1.0,0.3333333333333333,,0.3333333333333333,0.11764705882352941,,0.38461538461538464,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,3.0,3.0,5.0,,3.0,4.0,,1.0,,4.0,1.0,,4.0,5.0,,2.0,1.0,,,,,,,,4.0,,0.25,,0.1388888888888889,0.14814814814814814,,,0.3333333333333333,0.3333333333333333,1.0,0.5,0.2727272727272727,,,0.09090909090909091,,,0.375,0.25,,,,,,2.0,,1.0,1.0,,,0.023255813953488372,,,,,,1.0,,,,,,,,,,True,,,,
2757,1610612758,Beno Udrih,Beno Udrih,2757,SAC,21749.0,362.0,-41.0,685,698.0,248,314.0,113,1383,13.0,21.0,2.0,9.0,7.0,19.0,29.0,49.0,18.0,28.0,11.0,49.0,89.0,46.0,18.0,176.0,782.0,7.0,10.0,18.0,19.0,30.0,17.0,12.0,71.0,30.0,68.0,2.0,28.0,9.0,51.0,2.0,111.0,3.0,6.0,15.0,2.0,23.0,5.0,28.0,13.0,6.0,17.0,29.0,,18.0,23.0,5.0,5.0,71.0,248,5.0,0.30612244897959184,0.3125,0.550561797752809,0.7,0.6333333333333333,0.5851851851851851,0.6071428571428571,0.6276595744680851,0.6048951048951049,0.6428571428571429,0.6509433962264151,0.34074074074074073,19.73365617433414,0.08695652173913043,0.06437768240343347,0.011811023622047244,0.08333333333333333,0.06885245901639345,0.015015015015015015,0.01282051282051282,0.012658227848101266,0.06976744186046512,0.10909090909090909,,0.15555555555555556,0.6190476190476191,0.7222222222222222,0.3076923076923077,0.14074074074074075,0.3684210526315789,0.4375,0.362962962962963,0.5918367346938775,0.5918367346938775,0.3448275862068966,0.13333333333333333,0.2074074074074074,0.14285714285714285,0.19148936170212766,0.23404255319148937,0.4962962962962963,0.4774779850746268,0.4503909090909092,0.4826434782608696,0.036231884057971016,0.05434782608695652,0.10227272727272728,0.4034090909090909,12.375280898876403,24.926086956521743,0.362043795620438,8.0,4.0,20.0,1.0,7.0,54.0,8.0,6.0,42.0,20.0,7.0,15.0,14.0,3.0,6.0,4.0,20.0,7.0,0.9,0.43478260869565216,0.4117647058823529,0.43478260869565216,0.06741573033707865,0.15789473684210525,0.7,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.875,0.36363636363636365,0.2857142857142857,1.0,7.0,12.0,,,6.0,1.0,4.0,1.0,4.0,7.0,1.0,7.0,10.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,,6.0,0.25,0.14285714285714285,,0.05970149253731343,0.0625,0.017857142857142856,1.0,0.6666666666666666,0.6666666666666666,0.9166666666666666,0.5,,,,0.2857142857142857,0.25,1.0,0.7777777777777778,0.1276595744680851,3.0,6.0,,2.0,1.0,,,1.0,1.0,5.0,0.02531645569620253,0.010309278350515464,,0.09523809523809523,0.5,,,,,,,,,1.0,,,,True,,,,
201936,1610612758,Tyreke Evans,Tyreke Evans,201936,SAC,23324.0,389.0,18.0,725,736.0,235,296.0,130,1461,48.0,83.0,9.0,32.0,9.0,28.0,16.0,49.0,,23.0,13.0,73.0,160.0,23.0,63.0,227.0,791.0,8.0,16.0,21.0,27.0,55.0,13.0,21.0,84.0,24.0,122.0,2.0,23.0,21.0,49.0,17.0,119.0,6.0,14.0,23.0,1.0,38.0,8.0,46.0,14.0,6.0,9.0,28.0,1.0,59.0,75.0,34.0,6.0,84.0,235,5.0,0.1643835616438356,0.16666666666666666,0.45625,0.5,0.4909090909090909,0.44808743169398907,0.47058823529411764,0.4632352941176471,0.5208333333333334,0.525,0.5061728395061729,0.12568306010928962,28.376844494892165,0.041666666666666664,0.0931174089068826,0.02097902097902098,0.14432989690721648,0.10755813953488372,0.02099737532808399,0.041237113402061855,0.024390243902439025,0.13253012048192772,0.1267605633802817,0.19230769230769232,0.453551912568306,0.5783132530120482,0.631578947368421,0.25,0.15300546448087432,0.32142857142857145,0.34615384615384615,0.2677595628415301,0.32653061224489793,0.32653061224489793,,,0.12568306010928962,0.5294117647058824,0.47058823529411764,0.19117647058823528,0.5792349726775956,0.5074013661202186,0.48557333333333325,0.5112147058823531,0.1619047619047619,0.18181818181818182,0.09251101321585903,0.3700440528634361,7.209375,25.22608695652174,0.32413793103448274,6.0,3.0,6.0,5.0,3.0,6.0,6.0,9.0,28.0,11.0,4.0,13.0,15.0,4.0,19.0,7.0,34.0,15.0,0.3333333333333333,0.2608695652173913,0.23076923076923078,0.2608695652173913,0.05625,0.07142857142857142,0.4411764705882353,,0.2608695652173913,0.2608695652173913,0.3333333333333333,0.23076923076923078,0.2608695652173913,5.0,19.0,,,,,,1.0,,1.0,4.0,1.0,8.0,8.0,,5.0,5.0,7.0,7.0,3.0,3.0,7.0,4.0,,4.0,,0.08433734939759036,,0.0759493670886076,0.07058823529411765,0.010752688172043012,0.5714285714285714,,,,0.5555555555555556,,,,0.058823529411764705,,,0.59375,,,12.0,,2.0,3.0,4.0,1.0,6.0,,2.0,0.021052631578947368,,0.012658227848101266,0.0625,,,,,1.0,,0.2,,,1.0,,,,True,,,,
2755,1610612758,Kevin Martin,Kevin Martin,2755,SAC,10425.0,174.0,-90.0,328,339.0,94,112.0,59,667,10.0,21.0,3.0,6.0,4.0,8.0,4.0,25.0,6.0,20.0,7.0,18.0,54.0,26.0,31.0,73.0,407.0,4.0,9.0,10.0,5.0,15.0,7.0,12.0,22.0,18.0,18.0,2.0,20.0,4.0,14.0,3.0,32.0,3.0,4.0,6.0,1.0,11.0,5.0,16.0,7.0,5.0,6.0,10.0,,26.0,36.0,14.0,5.0,22.0,94,5.0,0.5,0.5294117647058824,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.2625,0.3076923076923077,0.22727272727272727,0.375,0.35714285714285715,0.39285714285714285,0.325,26.683291770573568,0.06666666666666667,0.061224489795918366,0.022388059701492536,0.12121212121212122,0.07633587786259542,0.026595744680851064,0.0425531914893617,0.03571428571428571,0.125,0.1,0.15384615384615385,0.2625,0.47619047619047616,0.5555555555555556,0.6,0.1,0.5,0.6666666666666666,0.3125,0.16,0.16666666666666666,0.5,0.075,0.25,0.23076923076923078,0.2727272727272727,0.3181818181818182,0.5875,0.518856875,0.5065818181818182,0.4928159090909092,0.15384615384615385,0.2153846153846154,0.136986301369863,0.3013698630136986,9.87777777777778,24.665384615384614,0.2865853658536585,2.0,,2.0,2.0,,6.0,2.0,6.0,10.0,7.0,1.0,2.0,6.0,,5.0,2.0,11.0,3.0,1.0,0.07692307692307693,,0.07692307692307693,0.1111111111111111,0.25,0.5454545454545454,0.25,0.1,0.1,1.0,,0.1,1.0,3.0,,,1.0,,,3.0,,4.0,1.0,2.0,2.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,,1.0,1.0,,2.0,,0.14285714285714285,0.04,0.027777777777777776,0.03333333333333333,0.03773584905660377,1.0,,,,0.3333333333333333,0.07692307692307693,,,0.23076923076923078,,,0.5,,,,,2.0,,3.0,,,,1.0,0.037037037037037035,,0.047619047619047616,,,,,,1.0,,1.0,,,,,,,True,,,,
