EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,StepOutOfBoundsTurnovers,Loose Ball Fouls,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,BlockedShortMidRange,OffShortMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,Technical Free Throw Trips,HeaveAttempts,Clear Path Fouls,Blocked3s,BlockedArc3,3SecondViolations,BlockedCorner3,on,Corner3PctBlocked
101214,1610612739,Jawad Williams,Jawad Williams,101214,CLE,44522.0,742.0,-33.0,1405.0,1432,429.0,389,150.0,2837,22.0,43.0,7.0,13.0,9.0,16.0,9.0,22.0,20.0,48.0,11.0,28.0,2.0,3.0,11.0,19.0,65.0,2.0,3.0,9.0,22.0,51.0,113.0,30.0,93.0,32.0,224.0,1539.0,8.0,17.0,2.0,5.0,3.0,25.0,17.0,37.0,12.0,33.0,12.0,82.0,60.0,42.0,78.0,12.0,6.0,65.0,19.0,13.0,1.0,20.0,14.0,34.0,6.0,8.0,8.0,5.0,7.0,82.0,6.0,7.0,3.0,15.0,41.0,11.0,67.0,16.0,83.0,2.0,12.0,8.0,4.0,6.0,2.0,2.0,12.0,4.0,4.0,2.0,18.0,1.0,4.0,41.0,73.0,4.0,37.0,2.0,5.0,45.0,4.0,18.0,1.0,5.0,5.0,2.0,3.0,5.0,3.0,1.0,82.0,429.0,7.0,5.0,0.5882352941176471,0.625,0.8666666666666667,0.3225806451612903,0.4,0.36363636363636365,0.3225806451612903,0.45132743362831856,0.47058823529411764,0.4594594594594595,0.46601941747572817,0.5,0.5,0.49557522123893805,0.5208333333333334,0.5324675324675324,0.45145631067961167,0.010752688172043012,0.11504424778761062,0.23255813953488372,0.09090909090909091,0.020833333333333332,0.015384615384615385,15.345911949685535,0.3333333333333333,0.20754716981132076,0.043478260869565216,0.0870488322717622,0.01647058823529412,0.07462686567164178,0.03314917127071823,0.08333333333333333,0.02145214521452145,0.02142857142857143,0.023121387283236993,0.015873015873015872,0.07272727272727272,0.08148148148148149,0.10084033613445378,0.08294930875576037,0.07913669064748201,0.06451612903225806,0.01834862385321101,0.6,0.2087378640776699,0.5116279069767442,0.6666666666666666,0.6818181818181818,0.10679611650485436,0.4090909090909091,0.45,0.3333333333333333,0.23300970873786409,0.4166666666666667,0.425531914893617,0.6,0.13592233009708737,0.39285714285714285,0.39285714285714285,1.0,0.3155339805825243,0.2923076923076923,0.296875,0.7894736842105263,0.5909090909090909,0.5384615384615384,0.5714285714285714,0.09090909090909091,0.13636363636363635,0.6666666666666666,1.0,0.22857142857142856,0.5625,0.15714285714285714,0.2727272727272727,0.3142857142857143,0.4090909090909091,0.6601941747572816,0.2923076923076923,0.514270145631068,0.5664444444444443,0.5124821428571429,0.08597285067873303,0.14173228346456693,0.010638297872340425,0.11160714285714286,0.36607142857142855,9.559292035398231,24.706451612903233,0.305338078291815,,,,,,,,,,,,,,,,,True,
1515,1610612739,Anthony Parker,Anthony Parker,1515,CLE,11554.0,193.0,-20.0,376.0,392,101.0,118,33.0,768,2.0,2.0,,,1.0,1.0,1.0,4.0,4.0,9.0,4.0,13.0,,,2.0,2.0,7.0,,,1.0,3.0,7.0,15.0,6.0,20.0,10.0,42.0,419.0,,1.0,,,1.0,1.0,3.0,3.0,1.0,5.0,8.0,17.0,8.0,6.0,18.0,,,7.0,2.0,,,15.0,4.0,19.0,,4.0,8.0,3.0,4.0,42.0,,2.0,,2.0,19.0,1.0,22.0,2.0,24.0,,5.0,3.0,2.0,4.0,1.0,3.0,3.0,1.0,1.0,,7.0,1.0,,6.0,11.0,,10.0,,1.0,14.0,,2.0,,5.0,1.0,1.0,,1.0,,,17.0,101.0,3.0,5.0,0.5714285714285714,0.5714285714285714,1.0,0.3,,0.2,0.3,0.4666666666666667,,1.0,0.45714285714285713,,0.5625,0.5,0.25,0.6071428571428571,0.5714285714285714,,,,,,,11.980440097799512,0.5714285714285714,0.06666666666666667,,0.15079365079365079,0.021505376344086023,0.041666666666666664,,0.1206896551724138,0.013245033112582781,0.045454545454545456,0.022727272727272728,,,0.13333333333333333,0.11428571428571428,0.18032786885245902,0.05263157894736842,,,,0.05714285714285714,1.0,1.0,1.0,0.11428571428571428,0.25,0.25,,0.2571428571428571,0.4444444444444444,0.4444444444444444,0.5,0.37142857142857144,0.3076923076923077,0.3076923076923077,1.0,0.2,0.2857142857142857,0.2857142857142857,1.0,,,,,,,,0.125,1.0,0.25,,0.375,0.3333333333333333,0.6285714285714286,0.2857142857142857,0.49736714285714273,0.4044,0.45411875,0.05405405405405406,0.11764705882352941,,0.023809523809523808,0.40476190476190477,14.173333333333334,24.219999999999995,0.26861702127659576,1.0,1.0,1.0,,,,,,,,,,,,,,True,
1712,1610612739,Antawn Jamison,Antawn Jamison,1712,CLE,9163.0,153.0,-42.0,292.0,294,70.0,61,29.0,586,14.0,18.0,3.0,4.0,4.0,5.0,6.0,14.0,8.0,18.0,2.0,5.0,1.0,,1.0,5.0,11.0,,1.0,,1.0,28.0,50.0,7.0,16.0,8.0,85.0,339.0,4.0,5.0,1.0,2.0,,11.0,6.0,8.0,,2.0,2.0,14.0,48.0,8.0,21.0,,2.0,11.0,5.0,2.0,,5.0,3.0,8.0,,3.0,3.0,1.0,1.0,19.0,2.0,5.0,,3.0,18.0,,21.0,7.0,28.0,1.0,6.0,5.0,1.0,5.0,2.0,2.0,2.0,,3.0,,7.0,,2.0,4.0,9.0,,10.0,,,12.0,2.0,7.0,,,4.0,3.0,,4.0,3.0,,14.0,70.0,1.0,,0.8571428571428571,0.8888888888888888,1.0,0.4375,0.5,,0.4375,0.56,0.8,0.75,0.5833333333333334,0.7857142857142857,0.6,0.5985915492957746,0.7857142857142857,0.6363636363636364,0.24242424242424243,,0.04,0.1111111111111111,,,,24.148606811145513,0.7142857142857143,,,0.18,0.050505050505050504,0.0967741935483871,0.05405405405405406,0.16030534351145037,0.051470588235294115,,0.08888888888888889,0.07692307692307693,,0.17857142857142858,0.25925925925925924,0.13333333333333333,0.13636363636363635,,0.034482758620689655,0.75,0.2727272727272727,0.7777777777777778,0.875,0.9285714285714286,0.21212121212121213,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.2727272727272727,0.4444444444444444,0.4444444444444444,0.875,0.07575757575757576,0.4,0.4,1.0,0.16666666666666666,0.45454545454545453,0.45454545454545453,1.0,0.5714285714285714,0.75,0.6666666666666666,0.14285714285714285,0.14285714285714285,,,0.5,0.8,0.1,,0.1,,0.5151515151515151,0.45454545454545453,0.5131916666666666,0.5600583333333334,0.532025,0.09859154929577464,0.12727272727272726,,0.12941176470588237,0.16470588235294117,8.982,24.875,0.23972602739726026,,,,1.0,1.0,0.04,1.0,1.0,,,,,,,,,True,
201581,1610612739,JJ Hickson,JJ Hickson,201581,CLE,12699.0,212.0,-35.0,403.0,406,117.0,111,49.0,809,19.0,34.0,4.0,11.0,4.0,11.0,5.0,15.0,1.0,10.0,,,,,,,,,,,,25.0,59.0,,,19.0,69.0,450.0,5.0,14.0,,,6.0,16.0,5.0,18.0,,,8.0,18.0,34.0,16.0,,,6.0,,,11.0,,4.0,1.0,5.0,,1.0,2.0,,2.0,11.0,7.0,8.0,1.0,13.0,24.0,3.0,40.0,16.0,56.0,,6.0,5.0,1.0,7.0,,2.0,5.0,,5.0,2.0,12.0,1.0,4.0,6.0,15.0,1.0,17.0,1.0,,26.0,2.0,12.0,,2.0,3.0,3.0,,3.0,2.0,,18.0,117.0,1.0,2.0,0.68,0.7727272727272727,,,,,,0.423728813559322,0.35714285714285715,0.2777777777777778,0.423728813559322,0.35714285714285715,0.2777777777777778,0.4859154929577465,0.4444444444444444,0.375,,,0.1864406779661017,0.23529411764705882,0.2,,,17.88793103448276,0.5833333333333334,0.3,0.05,0.18045112781954886,0.058823529411764705,0.24528301886792453,0.11864406779661017,0.1989247311827957,0.07692307692307693,0.06382978723404255,0.03636363636363636,0.1111111111111111,0.14285714285714285,0.1111111111111111,0.21052631578947367,0.2033898305084746,0.2777777777777778,0.17647058823529413,,0.6666666666666666,0.576271186440678,0.5588235294117647,0.7307692307692307,0.631578947368421,0.2542372881355932,0.3333333333333333,0.4166666666666667,0.8,0.1694915254237288,0.1,0.1,1.0,,,,,,,,,0.7857142857142857,0.36363636363636365,,,,,,0.6111111111111112,0.36363636363636365,,,,,0.576271186440678,,0.5530525423728815,0.5871166666666667,0.5424777777777778,0.17391304347826086,0.17391304347826086,,0.2318840579710145,0.2608695652173913,5.430508474576272,,0.2903225806451613,1.0,3.0,,,,0.08823529411764706,,,1.0,,,,,,,,True,
2590,1610612739,Mo Williams,Mo Williams,2590,CLE,15183.0,253.0,-37.0,476.0,479,99.0,87,54.0,955,5.0,11.0,1.0,1.0,,1.0,7.0,11.0,13.0,40.0,8.0,14.0,1.0,5.0,8.0,8.0,27.0,1.0,1.0,1.0,4.0,25.0,62.0,16.0,41.0,17.0,115.0,528.0,5.0,6.0,2.0,2.0,,16.0,4.0,9.0,6.0,12.0,8.0,34.0,8.0,42.0,36.0,12.0,,27.0,8.0,7.0,,34.0,5.0,39.0,2.0,3.0,26.0,1.0,7.0,83.0,1.0,1.0,,7.0,13.0,,20.0,2.0,22.0,1.0,3.0,2.0,1.0,15.0,2.0,13.0,8.0,1.0,2.0,1.0,23.0,,3.0,11.0,18.0,1.0,16.0,,,19.0,1.0,5.0,,5.0,1.0,1.0,,1.0,,,34.0,99.0,2.0,4.0,0.16,0.16,0.75,0.3902439024390244,1.0,0.5,0.3902439024390244,0.4032258064516129,0.8333333333333334,0.4444444444444444,0.47572815533980584,1.0,0.6190476190476191,0.5133928571428571,1.0,0.6538461538461539,0.39805825242718446,,0.11290322580645161,0.36363636363636365,0.18181818181818182,0.025,,24.860853432282006,0.6521739130434783,,,0.08176100628930817,0.006369426751592357,0.11290322580645161,0.015151515151515152,0.09049773755656108,0.008968609865470852,,0.014285714285714285,,0.047619047619047616,0.07142857142857142,,0.12048192771084337,0.0851063829787234,0.2,0.018867924528301886,,0.10679611650485436,0.45454545454545453,0.7142857142857143,0.2,0.10679611650485436,0.6363636363636364,0.7777777777777778,0.14285714285714285,0.3883495145631068,0.325,0.3333333333333333,0.15384615384615385,0.13592233009708737,0.5714285714285714,0.5714285714285714,1.0,0.2621359223300971,0.2962962962962963,0.2962962962962963,0.5,0.125,1.0,1.0,0.125,0.125,1.0,,0.047619047619047616,,0.38095238095238093,0.625,0.19047619047619047,0.25,0.5048543689320388,0.2962962962962963,0.4811082524271845,0.4615428571428572,0.4703047619047619,0.04672897196261682,0.07575757575757576,,0.1391304347826087,0.2956521739130435,13.75483870967742,24.9,0.20798319327731093,1.0,,,1.0,,,1.0,1.0,,1.0,,,,,,,True,
2753,1610612739,Delonte West,Delonte West,2753,CLE,19906.0,332.0,-46.0,612.0,628,171.0,149,64.0,1240,15.0,31.0,3.0,7.0,1.0,7.0,11.0,30.0,15.0,27.0,1.0,5.0,,,1.0,6.0,20.0,2.0,3.0,1.0,5.0,41.0,88.0,7.0,25.0,27.0,130.0,686.0,4.0,8.0,2.0,3.0,2.0,16.0,9.0,19.0,1.0,6.0,14.0,35.0,22.0,60.0,12.0,9.0,4.0,19.0,6.0,9.0,,36.0,11.0,47.0,9.0,2.0,23.0,5.0,8.0,105.0,3.0,6.0,,13.0,25.0,2.0,40.0,9.0,49.0,1.0,17.0,11.0,6.0,17.0,2.0,11.0,6.0,1.0,6.0,1.0,23.0,1.0,5.0,7.0,17.0,1.0,28.0,,1.0,35.0,1.0,13.0,,5.0,5.0,1.0,4.0,6.0,4.0,,35.0,171.0,3.0,5.0,0.2682926829268293,0.28205128205128205,0.5714285714285714,0.28,0.6666666666666666,0.16666666666666666,0.2916666666666667,0.4659090909090909,0.5,0.47368421052631576,0.4557522123893805,0.6363636363636364,0.42,0.5,0.6666666666666666,0.546875,0.22123893805309736,,0.10227272727272728,0.1935483870967742,0.1,,,21.982758620689655,0.7391304347826086,0.08695652173913043,,0.13020833333333334,0.030303030303030304,0.13,0.0410958904109589,0.13013698630136986,0.033210332103321034,0.04477611940298507,0.01282051282051282,0.038461538461538464,0.047619047619047616,0.14035087719298245,0.125,0.12643678160919541,0.15384615384615385,0.08571428571428572,0.018518518518518517,0.6666666666666666,0.2743362831858407,0.4838709677419355,0.6,0.3333333333333333,0.26548672566371684,0.36666666666666664,0.4074074074074074,0.18181818181818182,0.23893805309734514,0.5555555555555556,0.5555555555555556,0.26666666666666666,0.04424778761061947,0.2,0.2,1.0,0.17699115044247787,0.3,0.3,0.5,0.6363636363636364,0.42857142857142855,0.3333333333333333,,0.2727272727272727,0.6666666666666666,1.0,0.28,0.14285714285714285,0.04,,0.2,0.2,0.49557522123893805,0.3157894736842105,0.4909321428571428,0.5409777777777778,0.5064625,0.104,0.13,,0.12307692307692308,0.2692307692307692,9.060227272727275,26.16,0.27941176470588236,,,,,,0.03773584905660377,,,,,1.0,1.0,1.0,1.0,,,True,
201616,1610612739,Darnell Jackson,Darnell Jackson,201616,CLE,2496.0,42.0,-33.0,90.0,89,37.0,51,3.0,179,,2.0,,,,1.0,,,,4.0,,,,,,1.0,2.0,,,1.0,2.0,,6.0,1.0,2.0,3.0,6.0,92.0,,,,,,,,2.0,1.0,2.0,2.0,5.0,,,3.0,,,2.0,1.0,2.0,,,1.0,1.0,1.0,,,,,3.0,,,,2.0,4.0,1.0,7.0,,7.0,,,,,1.0,,,4.0,1.0,1.0,1.0,5.0,,3.0,4.0,10.0,2.0,2.0,,,4.0,,2.0,,,1.0,1.0,,1.0,1.0,,5.0,37.0,2.0,,,,1.0,0.5,,0.5,0.5,,,,0.1875,,0.375,0.3,,0.5,0.25,,0.3333333333333333,0.5,,0.25,,16.129032258064516,0.2,0.2,,0.17391304347826086,,0.13333333333333333,,0.15789473684210525,,,,,,0.18181818181818182,0.2857142857142857,,0.16666666666666666,,,1.0,0.25,,,,,,,,0.5,,,,,,,,0.25,0.5,0.5,1.0,,,,,,,,0.25,,,,0.5,0.5,0.5,0.5,0.5003,,0.50865,0.2,0.25,,,0.8333333333333334,11.833333333333334,25.7,0.4111111111111111,,2.0,,,,,,,,,,,,,,,True,
2760,1610612739,Anderson Varejao,Anderson Varejao,2760,CLE,29259.0,488.0,39.0,907.0,929,270.0,223,97.0,1836,47.0,63.0,7.0,15.0,10.0,15.0,8.0,18.0,8.0,17.0,,,,,,,1.0,,,,1.0,63.0,98.0,,1.0,28.0,154.0,982.0,8.0,17.0,,,4.0,20.0,13.0,23.0,,1.0,18.0,44.0,108.0,18.0,,,10.0,,,6.0,,13.0,7.0,20.0,5.0,2.0,9.0,2.0,2.0,47.0,8.0,26.0,6.0,28.0,53.0,12.0,93.0,40.0,133.0,4.0,19.0,10.0,9.0,10.0,2.0,5.0,11.0,1.0,5.0,3.0,21.0,1.0,6.0,31.0,49.0,2.0,38.0,6.0,3.0,43.0,6.0,20.0,,5.0,16.0,8.0,1.0,16.0,8.0,,44.0,270.0,4.0,5.0,0.8571428571428571,0.9310344827586207,,,,,,0.6428571428571429,0.47058823529411764,0.5652173913043478,0.6363636363636364,0.47058823529411764,0.5416666666666666,0.652542372881356,0.5263157894736842,0.5945945945945946,0.010101010101010102,,0.061224489795918366,0.031746031746031744,0.2222222222222222,,,13.411078717201168,0.47619047619047616,0.3157894736842105,0.13953488372093023,0.167192429022082,0.09961685823754789,0.2,0.07017543859649122,0.1772428884026258,0.09066666666666667,0.09411764705882353,0.10679611650485436,0.0759493670886076,0.05714285714285714,0.16666666666666666,0.16666666666666666,0.16778523489932887,0.20408163265306123,0.19047619047619047,0.13793103448275862,0.5,0.6363636363636364,0.746031746031746,0.7704918032786885,0.8723404255319149,0.18181818181818182,0.4444444444444444,0.5714285714285714,0.625,0.1717171717171717,0.47058823529411764,0.47058823529411764,1.0,,,,,0.010101010101010102,,,,0.8823529411764706,0.4666666666666667,0.14285714285714285,,,,,0.625,0.6666666666666666,,,0.041666666666666664,,0.6464646464646465,,0.5522714285714286,0.5851666666666666,0.5455913043478261,0.17699115044247787,0.17857142857142858,,0.12987012987012986,0.2857142857142857,5.130612244897959,69.5,0.29768467475192945,,5.0,,,7.0,0.0958904109589041,,,,,1.0,,,,1.0,,True,
980,1610612739,Zydrunas Ilgauskas,Zydrunas Ilgauskas,980,CLE,14276.0,238.0,8.0,454.0,451,170.0,132,48.0,905,21.0,34.0,11.0,20.0,10.0,15.0,7.0,16.0,10.0,30.0,2.0,6.0,,1.0,2.0,,,,,,,38.0,80.0,2.0,6.0,16.0,98.0,494.0,11.0,21.0,,,5.0,27.0,15.0,31.0,1.0,2.0,10.0,43.0,54.0,22.0,6.0,,14.0,,,2.0,,9.0,2.0,11.0,,2.0,8.0,,1.0,24.0,6.0,14.0,1.0,5.0,29.0,3.0,37.0,21.0,58.0,6.0,3.0,1.0,2.0,5.0,,4.0,10.0,,1.0,2.0,15.0,2.0,5.0,18.0,28.0,5.0,14.0,3.0,,22.0,2.0,9.0,,3.0,5.0,4.0,,5.0,2.0,1.0,43.0,170.0,1.0,3.0,0.7105263157894737,0.8709677419354839,1.0,0.3333333333333333,,0.5,0.3333333333333333,0.475,0.5238095238095238,0.4838709677419355,0.47674418604651164,0.5238095238095238,0.5,0.5104166666666666,0.54,0.5375,0.06976744186046512,,0.025,0.058823529411764705,,,,21.42857142857143,0.3333333333333333,0.16666666666666666,0.07142857142857142,0.1858974358974359,0.09722222222222222,0.1,0.11764705882352941,0.1650485436893204,0.10256410256410256,0.2,0.05970149253731343,0.06060606060606061,0.2222222222222222,0.07317073170731707,0.16216216216216217,0.2564102564102564,0.08823529411764706,0.125,0.13636363636363635,0.4,0.3953488372093023,0.6176470588235294,0.65625,0.6666666666666666,0.18604651162790697,0.4375,0.4375,0.42857142857142855,0.3488372093023256,0.3333333333333333,0.3333333333333333,1.0,0.06976744186046512,0.3333333333333333,0.3333333333333333,1.0,,,,,0.9523809523809523,0.55,0.36363636363636365,,,,,0.45454545454545453,0.6666666666666666,0.06060606060606061,0.5,,,0.46511627906976744,,0.5164534883720929,0.6437466666666667,0.5291348484848485,0.0967741935483871,0.10344827586206896,,0.2755102040816326,0.4387755102040816,9.32,23.116666666666664,0.3744493392070485,,1.0,1.0,,1.0,0.03125,,,2.0,,,,,,1.0,,True,
200081,1610612739,Jamario Moon,Jamario Moon,200081,CLE,12450.0,208.0,13.0,409.0,417,145.0,155,38.0,826,10.0,12.0,1.0,1.0,4.0,5.0,1.0,5.0,5.0,14.0,4.0,7.0,,3.0,4.0,3.0,12.0,1.0,1.0,1.0,5.0,16.0,31.0,7.0,19.0,6.0,59.0,415.0,1.0,1.0,1.0,1.0,4.0,9.0,5.0,9.0,4.0,9.0,2.0,24.0,20.0,12.0,21.0,,,12.0,3.0,,,11.0,4.0,15.0,3.0,1.0,5.0,3.0,3.0,34.0,1.0,1.0,2.0,8.0,16.0,1.0,25.0,4.0,29.0,,7.0,5.0,2.0,3.0,1.0,2.0,3.0,,1.0,,6.0,,1.0,6.0,10.0,1.0,5.0,1.0,,6.0,,2.0,,1.0,5.0,5.0,,5.0,2.0,,24.0,145.0,2.0,1.0,0.625,0.625,1.0,0.3684210526315789,1.0,0.4444444444444444,0.3684210526315789,0.5161290322580645,1.0,0.5555555555555556,0.53,1.25,0.6111111111111112,0.5566037735849056,1.125,0.631578947368421,0.38,,,,,,,12.938596491228072,0.5,0.058823529411764705,0.1,0.11678832116788321,0.007936507936507936,0.10526315789473684,0.021739130434782608,0.11267605633802817,0.011627906976744186,,0.02040816326530612,0.02857142857142857,,0.03773584905660377,0.11538461538461539,0.1896551724137931,0.12962962962962962,0.045454545454545456,,0.4,0.24,0.8333333333333334,0.8333333333333334,0.9,0.1,0.2,0.2,,0.28,0.35714285714285715,0.35714285714285715,0.2,0.14,0.5714285714285714,0.5714285714285714,1.0,0.24,0.25,0.25,1.0,0.5,1.0,1.0,,0.5,1.0,1.0,0.2777777777777778,0.8,0.2222222222222222,0.75,0.2777777777777778,0.2,0.62,0.25,0.5268550000000001,0.5433,0.5588555555555555,0.038461538461538464,0.06060606060606061,,0.15254237288135594,0.4067796610169492,10.948387096774194,24.436842105263157,0.3545232273838631,,,,,,,,,,,,,,,,,True,
