EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,Corner3Assists,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,3pt And 1 Free Throw Trips,SecondChanceCorner3PctAssisted,BlockedCorner3,Corner3PctBlocked,HeaveMakes,on
101155,1610612750,Ryan Gomes,Ryan Gomes,101155,MIN,42659.0,711.0,-3.0,1418.0,1420.0,414.0,405.0,183.0,2838.0,27.0,47.0,4.0,12.0,4.0,8.0,12.0,48.0,42.0,100.0,10.0,21.0,1.0,3.0,3.0,7.0,16.0,44.0,1.0,2.0,8.0,19.0,81.0,195.0,26.0,65.0,47.0,287.0,1469.0,8.0,20.0,2.0,5.0,2.0,24.0,18.0,49.0,11.0,26.0,21.0,90.0,100.0,62.0,75.0,3.0,6.0,2.0,42.0,16.0,12.0,1.0,34.0,8.0,42.0,8.0,20.0,2.0,12.0,92.0,4.0,14.0,26.0,56.0,8.0,90.0,18.0,108.0,3.0,19.0,14.0,5.0,17.0,3.0,11.0,20.0,2.0,6.0,3.0,37.0,2.0,9.0,30.0,55.0,1.0,6.0,41.0,1.0,2.0,52.0,6.0,4.0,24.0,3.0,5.0,1.0,1.0,3.0,2.0,6.0,4.0,4.0,2.0,90.0,414.0,6.0,3.0,0.6172839506172839,0.6410256410256411,0.9615384615384616,0.4,0.4,0.4230769230769231,0.4126984126984127,0.4153846153846154,0.4,0.3673469387755102,0.46153846153846156,0.44,0.46,0.5071174377224199,0.46153846153846156,0.5232558139534884,0.25,0.015384615384615385,0.06153846153846154,0.14893617021276595,0.08333333333333333,0.01,0.022727272727272728,19.60542540073983,0.4594594594594595,0.19047619047619047,0.12173913043478261,0.026168224299065422,0.13541666666666666,0.031496062992125984,0.12576687116564417,0.027190332326283987,0.029940119760479042,0.02631578947368421,0.02247191011235955,0.031578947368421054,0.03125,0.09655172413793103,0.11428571428571428,0.14285714285714285,0.11971830985915492,0.18,0.022388059701492536,0.6666666666666666,0.18076923076923077,0.574468085106383,0.675,0.5925925925925926,0.18461538461538463,0.25,0.2727272727272727,0.4166666666666667,0.38461538461538464,0.42,0.42424242424242425,0.6904761904761905,0.08076923076923077,0.47619047619047616,0.47619047619047616,0.9,0.16923076923076924,0.36363636363636365,0.37209302325581395,1.0,0.48,0.3333333333333333,0.12,0.3333333333333333,0.08,0.5,1.0,0.10666666666666667,0.5,0.09333333333333334,0.42857142857142855,0.25333333333333335,0.42105263157894735,0.4307692307692308,0.38095238095238093,0.4697190661478599,0.48680454545454543,0.4408150684931507,0.08633093525179857,0.11267605633802817,0.08362369337979095,0.313588850174216,11.698461538461537,25.407692307692308,0.2919605077574048,,,,,,,,,,,,,,,,,True
200762,1610612750,Oleksiy Pecherov,Oleksiy Pecherov,200762,MIN,14760.0,246.0,-17.0,503.0,496.0,188.0,202.0,75.0,999.0,18.0,24.0,8.0,12.0,8.0,11.0,1.0,12.0,17.0,42.0,3.0,6.0,,,1.0,3.0,7.0,28.0,1.0,4.0,1.0,8.0,36.0,78.0,10.0,34.0,13.0,115.0,515.0,9.0,17.0,1.0,4.0,1.0,22.0,15.0,30.0,2.0,11.0,8.0,44.0,38.0,34.0,30.0,,10.0,,28.0,7.0,5.0,1.0,5.0,,5.0,,1.0,,4.0,10.0,3.0,14.0,15.0,28.0,11.0,54.0,18.0,72.0,1.0,3.0,3.0,,9.0,2.0,4.0,14.0,1.0,5.0,4.0,23.0,2.0,8.0,17.0,31.0,3.0,3.0,16.0,3.0,1.0,14.0,1.0,1.0,4.0,3.0,8.0,,,7.0,1.0,8.0,3.0,4.0,2.0,44.0,188.0,3.0,3.0,0.5277777777777778,0.6129032258064516,1.0,0.29411764705882354,0.25,0.18181818181818182,0.29411764705882354,0.46153846153846156,0.5294117647058824,0.5,0.45535714285714285,0.5,0.43902439024390244,0.4830508474576271,0.5,0.4777777777777778,0.30357142857142855,0.029411764705882353,0.0641025641025641,0.041666666666666664,0.25,0.023809523809523808,0.03571428571428571,24.061433447098974,0.391304347826087,0.4074074074074074,0.1728395061728395,0.07253886010362694,0.22058823529411764,0.05454545454545454,0.18695652173913044,0.06854838709677419,0.1206896551724138,0.05555555555555555,0.04938271604938271,0.07142857142857142,,0.2,0.15151515151515152,0.16455696202531644,0.22727272727272727,0.20833333333333334,0.017241379310344827,0.375,0.21428571428571427,0.75,0.782608695652174,0.3888888888888889,0.10714285714285714,0.08333333333333333,0.1111111111111111,,0.375,0.40476190476190477,0.4146341463414634,0.7058823529411765,0.05357142857142857,0.5,0.5,1.0,0.25,0.25,0.25925925925925924,1.0,0.5714285714285714,0.6666666666666666,,,0.19047619047619047,0.25,1.0,0.2682926829268293,0.7272727272727273,0.07317073170731707,0.3333333333333333,0.1951219512195122,0.125,0.5178571428571429,0.25,0.48319732142857147,0.5255625,0.4730268292682927,0.034782608695652174,0.04938271604938271,0.19130434782608696,0.3826086956521739,11.443589743589744,25.302941176470586,0.37375745526838966,1.0,0.07142857142857142,0.125,,,,,,,,,,,,,,True
200797,1610612750,Ryan Hollins,Ryan Hollins,200797,MIN,33255.0,554.0,-125.0,1101.0,1123.0,386.0,396.0,152.0,2224.0,53.0,78.0,15.0,21.0,23.0,32.0,14.0,33.0,14.0,36.0,,,,,,,,1.0,,,,1.0,81.0,147.0,,1.0,52.0,214.0,1211.0,18.0,29.0,,,14.0,50.0,35.0,54.0,,1.0,26.0,96.0,96.0,66.0,,,28.0,,1.0,,17.0,,21.0,2.0,23.0,2.0,7.0,2.0,12.0,48.0,8.0,38.0,19.0,39.0,9.0,67.0,46.0,113.0,3.0,9.0,7.0,2.0,17.0,1.0,8.0,31.0,2.0,9.0,9.0,48.0,3.0,14.0,33.0,91.0,10.0,16.0,93.0,9.0,13.0,78.0,5.0,,33.0,9.0,19.0,,,14.0,4.0,19.0,9.0,1.0,3.0,96.0,386.0,14.0,9.0,0.5925925925925926,0.7164179104477612,,,,,,0.5510204081632653,0.6206896551724138,0.6481481481481481,0.5472972972972973,0.6206896551724138,0.6363636363636364,0.5783783783783784,0.6410256410256411,0.631578947368421,0.006756756756756757,,0.11564625850340136,0.1794871794871795,0.09090909090909091,,,18.1391712275215,0.3541666666666667,0.1875,0.10655737704918032,0.09156626506024096,0.12025316455696203,0.0898876404494382,0.11068702290076336,0.09126984126984126,0.10317460317460317,0.09701492537313433,0.07741935483870968,0.04838709677419355,0.18518518518518517,0.08928571428571429,0.11363636363636363,0.1144578313253012,0.125,0.10869565217391304,0.061224489795918366,0.47368421052631576,0.527027027027027,0.6794871794871795,0.828125,0.6226415094339622,0.22297297297297297,0.42424242424242425,0.4666666666666667,0.5714285714285714,0.24324324324324326,0.3888888888888889,0.3888888888888889,0.5,,,,,0.006756756756756757,,,,0.7241379310344828,0.7142857142857143,,,,,,0.5818181818181818,0.71875,,,0.01818181818181818,,0.5337837837837838,,0.5061712837837837,0.554852,0.5277772727272727,0.1875,0.18857142857142858,0.2336448598130841,0.4485981308411215,6.193877551020409,26.0,0.3505903723887375,,,0.06666666666666667,1.0,5.0,1.0,,,,,,,,,,,True
201147,1610612750,Corey Brewer,Corey Brewer,201147,MIN,38765.0,646.0,-97.0,1300.0,1287.0,405.0,415.0,186.0,2587.0,58.0,91.0,13.0,19.0,19.0,30.0,14.0,38.0,24.0,66.0,3.0,19.0,,3.0,1.0,6.0,21.0,54.0,2.0,5.0,8.0,26.0,96.0,195.0,24.0,73.0,52.0,316.0,1424.0,17.0,30.0,2.0,8.0,2.0,42.0,32.0,65.0,9.0,32.0,20.0,111.0,116.0,76.0,72.0,,22.0,2.0,52.0,21.0,17.0,,35.0,2.0,37.0,1.0,12.0,17.0,6.0,76.0,2.0,18.0,20.0,27.0,2.0,49.0,20.0,69.0,1.0,31.0,25.0,6.0,23.0,2.0,17.0,18.0,3.0,6.0,5.0,41.0,2.0,11.0,23.0,59.0,4.0,6.0,60.0,1.0,7.0,79.0,10.0,2.0,39.0,3.0,7.0,,,5.0,1.0,7.0,4.0,,,111.0,405.0,8.0,3.0,0.6041666666666666,0.6823529411764706,1.0,0.3287671232876712,0.25,0.28125,0.3380281690140845,0.49230769230769234,0.5666666666666667,0.49230769230769234,0.4925373134328358,0.5263157894736842,0.4690721649484536,0.521594684385382,0.5256410256410257,0.4954954954954955,0.27238805970149255,,0.08717948717948718,0.14285714285714285,0.10526315789473684,,,22.649006622516556,0.5609756097560976,0.05714285714285714,0.06887755102040816,0.036,0.11173184357541899,0.018867924528301886,0.08231173380035026,0.033003300330033,0.03125,0.0375,0.03888888888888889,0.027777777777777776,,0.05,0.05102040816326531,0.09195402298850575,0.12096774193548387,0.09090909090909091,0.007874015748031496,0.5714285714285714,0.33955223880597013,0.6373626373626373,0.7435897435897436,0.603448275862069,0.1417910447761194,0.3684210526315789,0.4117647058823529,0.35714285714285715,0.2462686567164179,0.36363636363636365,0.36363636363636365,0.75,0.0708955223880597,0.15789473684210525,0.15789473684210525,1.0,0.20149253731343283,0.3888888888888889,0.3888888888888889,1.0,0.5,0.6842105263157895,0.07894736842105263,,0.13157894736842105,0.4,1.0,0.30927835051546393,0.6333333333333333,0.061855670103092786,0.16666666666666666,0.26804123711340205,0.3076923076923077,0.6119402985074627,0.40384615384615385,0.5229768796992482,0.5355823529411766,0.5122594736842105,0.1342281879194631,0.17410714285714285,0.13291139240506328,0.3512658227848101,7.99230769230769,25.442465753424663,0.31153846153846154,,,0.23076923076923078,1.0,1.0,,1.0,1.0,1.0,0.013513513513513514,,,,,,,True
201196,1610612750,Ramon Sessions,Ramon Sessions,201196,MIN,103914.0,1732.0,-216.0,3443.0,3450.0,1075.0,1053.0,471.0,6893.0,126.0,237.0,16.0,32.0,35.0,63.0,68.0,168.0,58.0,135.0,,,,,,,1.0,15.0,,1.0,,8.0,252.0,540.0,1.0,15.0,166.0,673.0,3742.0,28.0,57.0,,1.0,19.0,75.0,76.0,154.0,,8.0,86.0,238.0,186.0,318.0,3.0,,16.0,5.0,10.0,1.0,40.0,,192.0,66.0,258.0,53.0,106.0,30.0,56.0,582.0,6.0,51.0,40.0,115.0,1.0,156.0,58.0,214.0,7.0,55.0,36.0,19.0,90.0,16.0,63.0,47.0,10.0,27.0,6.0,137.0,9.0,46.0,44.0,137.0,1.0,14.0,212.0,2.0,18.0,231.0,25.0,,105.0,23.0,5.0,,,4.0,1.0,5.0,4.0,,,238.0,1075.0,21.0,22.0,0.36904761904761907,0.38114754098360654,1.0,0.06666666666666667,,,0.1,0.4666666666666667,0.49122807017543857,0.4935064935064935,0.45675675675675675,0.4827586206896552,0.4691358024691358,0.5113981762917933,0.5434782608695652,0.5509259259259259,0.02702702702702703,,0.07407407407407407,0.1308016877637131,0.05357142857142857,,,19.949811794228356,0.656934306569343,0.00819672131147541,0.10589318600368323,0.03908045977011494,0.08456659619450317,0.020202020202020204,0.09942270686337396,0.035580524344569285,0.0532994923857868,0.03139013452914798,0.034408602150537634,0.017937219730941704,0.02702702702702703,0.0830860534124629,0.08108108108108109,0.1346938775510204,0.09063444108761329,0.07042253521126761,0.028112449799196786,0.8,0.42702702702702705,0.5316455696202531,0.6116504854368932,0.40476190476190477,0.3027027027027027,0.40476190476190477,0.4276729559748428,0.14705882352941177,0.24324324324324326,0.42962962962962964,0.42962962962962964,0.5517241379310345,,,,,0.02702702702702703,0.06666666666666667,0.06666666666666667,1.0,0.5517241379310345,0.5,,,0.017241379310344827,,,0.3888888888888889,0.5555555555555556,,,0.04938271604938271,,0.4540540540540541,0.1,0.48839808743169405,0.4754278846153846,0.47034842767295587,0.16535433070866143,0.1693548387096774,0.11144130757800892,0.3536404160475483,7.515925925925926,32.62666666666667,0.31222770839384256,1.0,0.007936507936507936,0.375,,,,13.0,1.0,,,3.0,,,,,,True
201961,1610612750,Wayne Ellington,Wayne Ellington,201961,MIN,57455.0,958.0,-109.0,1890.0,1907.0,609.0,551.0,247.0,3797.0,44.0,68.0,11.0,12.0,13.0,20.0,12.0,29.0,33.0,101.0,8.0,23.0,1.0,3.0,,1.0,30.0,79.0,,6.0,8.0,21.0,89.0,198.0,38.0,102.0,38.0,330.0,2035.0,14.0,25.0,1.0,9.0,6.0,37.0,29.0,59.0,8.0,22.0,14.0,96.0,86.0,92.0,87.0,27.0,12.0,2.0,77.0,30.0,15.0,1.0,45.0,5.0,50.0,4.0,21.0,7.0,17.0,105.0,4.0,16.0,26.0,55.0,2.0,83.0,21.0,104.0,3.0,13.0,11.0,2.0,32.0,4.0,23.0,22.0,3.0,9.0,7.0,54.0,4.0,14.0,31.0,50.0,,6.0,42.0,,6.0,43.0,4.0,2.0,20.0,2.0,5.0,,,4.0,,5.0,2.0,,,96.0,609.0,5.0,2.0,0.48314606741573035,0.5180722891566265,0.7631578947368421,0.37254901960784315,0.1111111111111111,0.36363636363636365,0.38,0.4494949494949495,0.56,0.4915254237288136,0.4866666666666667,0.45588235294117646,0.5061728395061729,0.5157232704402516,0.5138888888888888,0.5393258426966292,0.34,0.00980392156862745,0.07575757575757576,0.14705882352941177,0.10344827586206896,0.019801980198019802,0.012658227848101266,17.079889807162534,0.5925925925925926,0.02531645569620253,0.09105960264900662,0.022099447513812154,0.10116731517509728,0.025477707006369428,0.09407665505226481,0.022701475595913734,0.03755868544600939,0.01532567049808429,0.016,0.016129032258064516,0.06060606060606061,0.08108108108108109,0.09154929577464789,0.09747292418772563,0.11049723756906077,0.07894736842105263,0.020134228187919462,0.4,0.22666666666666666,0.6470588235294118,0.7586206896551724,0.5681818181818182,0.09666666666666666,0.41379310344827586,0.46153846153846156,0.25,0.33666666666666667,0.32673267326732675,0.3333333333333333,0.45454545454545453,0.07666666666666666,0.34782608695652173,0.34782608695652173,1.0,0.2633333333333333,0.379746835443038,0.38461538461538464,0.7,0.35294117647058826,0.9166666666666666,0.08823529411764706,0.3333333333333333,0.17647058823529413,,,0.24691358024691357,0.65,0.012345679012345678,,0.25925925925925924,0.38095238095238093,0.5666666666666667,0.38961038961038963,0.5020453020134229,0.4867016129032258,0.48005437500000003,0.06645569620253164,0.09345794392523364,0.11212121212121212,0.2909090909090909,11.078282828282825,25.119607843137253,0.32222222222222224,1.0,0.015873015873015872,0.45454545454545453,1.0,,,1.0,,1.0,0.00980392156862745,,1.0,1.0,,,,True
201567,1610612750,Kevin Love,Kevin Love,201567,MIN,46492.0,775.0,-13.0,1540.0,1534.0,449.0,445.0,228.0,3074.0,76.0,124.0,35.0,60.0,20.0,35.0,23.0,65.0,21.0,48.0,3.0,7.0,1.0,2.0,1.0,2.0,14.0,54.0,,4.0,6.0,20.0,120.0,237.0,17.0,61.0,105.0,396.0,1648.0,40.0,72.0,1.0,6.0,26.0,109.0,31.0,69.0,7.0,22.0,51.0,134.0,116.0,124.0,45.0,6.0,60.0,3.0,51.0,14.0,25.0,1.0,75.0,6.0,81.0,2.0,38.0,17.0,20.0,168.0,9.0,84.0,58.0,119.0,26.0,203.0,99.0,302.0,6.0,19.0,12.0,7.0,30.0,5.0,14.0,30.0,3.0,16.0,3.0,60.0,6.0,17.0,33.0,64.0,10.0,10.0,112.0,10.0,4.0,134.0,8.0,1.0,52.0,17.0,13.0,1.0,,11.0,2.0,14.0,12.0,5.0,2.0,134.0,449.0,5.0,17.0,0.48333333333333334,0.6444444444444445,0.8823529411764706,0.2786885245901639,0.16666666666666666,0.3181818181818182,0.29310344827586204,0.5063291139240507,0.5555555555555556,0.4492753623188406,0.48825503355704697,0.532051282051282,0.45604395604395603,0.5486111111111112,0.5860215053763441,0.5447154471544715,0.20469798657718122,0.01639344262295082,0.10548523206751055,0.11290322580645161,0.16923076923076924,,0.018518518518518517,23.242944106253457,0.5,0.5652173913043478,0.25158562367864695,0.14736842105263157,0.26244343891402716,0.0703125,0.25504322766570603,0.1332378223495702,0.17647058823529413,0.1415525114155251,0.1270718232044199,0.08653846153846154,,0.20279720279720279,0.2956521739130435,0.26046511627906976,0.28125,0.21311475409836064,0.046875,0.8571428571428571,0.4161073825503356,0.6129032258064516,0.6909090909090909,0.40789473684210525,0.2181208053691275,0.35384615384615387,0.42592592592592593,0.5217391304347826,0.1610738255033557,0.4375,0.4375,0.7142857142857143,0.02348993288590604,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.18120805369127516,0.25925925925925924,0.2641509433962264,0.9285714285714286,0.7692307692307693,0.5833333333333334,0.02564102564102564,0.5,0.05128205128205128,,,0.38461538461538464,0.5714285714285714,0.02197802197802198,0.5,0.21978021978021978,0.3,0.6208053691275168,0.27450980392156865,0.5027284745762711,0.549445205479452,0.4824386363636364,0.15451895043731778,0.18505338078291814,0.27525252525252525,0.3383838383838384,5.978481012658227,27.004918032786886,0.2915584415584416,6.0,0.10344827586206896,0.08571428571428572,,,,4.0,2.0,1.0,0.016129032258064516,,,1.0,1.0,,,True
201938,1610612750,Jonny Flynn,Jonny Flynn,201938,MIN,7662.0,128.0,-44.0,276.0,280.0,111.0,99.0,30.0,556.0,12.0,20.0,,,6.0,12.0,5.0,13.0,1.0,9.0,1.0,4.0,,,,1.0,2.0,11.0,,,1.0,4.0,18.0,42.0,3.0,15.0,20.0,65.0,322.0,,1.0,,,,,9.0,23.0,1.0,5.0,6.0,27.0,12.0,24.0,6.0,3.0,,,11.0,2.0,3.0,1.0,12.0,6.0,18.0,4.0,9.0,1.0,2.0,42.0,,1.0,4.0,8.0,,12.0,1.0,13.0,,2.0,,2.0,8.0,3.0,4.0,6.0,1.0,4.0,,14.0,,7.0,2.0,6.0,1.0,1.0,17.0,,1.0,22.0,2.0,,12.0,,,,,,,,,,,27.0,111.0,1.0,,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.2,,0.2,0.2,0.42857142857142855,,0.391304347826087,0.39473684210526316,,0.375,0.48507462686567165,,0.43548387096774194,0.2631578947368421,0.06666666666666667,0.07142857142857142,0.05,0.07692307692307693,0.1111111111111111,0.09090909090909091,26.2987012987013,0.5714285714285714,,0.09523809523809523,0.010309278350515464,0.11764705882352941,,0.1016949152542373,0.007751937984496124,,0.03333333333333333,,,,0.09090909090909091,0.21052631578947367,0.03125,0.1111111111111111,0.14285714285714285,,,0.3508771929824561,0.6,0.631578947368421,0.4166666666666667,0.22807017543859648,0.38461538461538464,0.4166666666666667,,0.15789473684210525,0.1111111111111111,0.125,1.0,0.07017543859649122,0.25,0.25,,0.19298245614035087,0.18181818181818182,0.2,1.0,,,,,,,,0.42857142857142855,0.5,0.03571428571428571,,0.14285714285714285,0.25,0.6140350877192983,0.18181818181818182,0.5188070175438597,0.4085,0.5114696428571428,0.1791044776119403,0.23076923076923078,,0.4153846153846154,6.621428571428571,24.833333333333332,0.40217391304347827,,,,,,,2.0,,,,,,,,,,True
2073,1610612750,Brian Cardinal,Brian Cardinal,2073,MIN,11973.0,200.0,-53.0,398.0,402.0,149.0,135.0,48.0,800.0,2.0,4.0,1.0,2.0,,,3.0,6.0,3.0,10.0,1.0,3.0,,,,1.0,,3.0,,1.0,,1.0,8.0,20.0,1.0,6.0,13.0,32.0,455.0,2.0,5.0,,1.0,,4.0,,3.0,,2.0,9.0,9.0,12.0,4.0,3.0,,2.0,,3.0,,,,18.0,2.0,20.0,2.0,12.0,1.0,5.0,42.0,1.0,5.0,5.0,10.0,2.0,17.0,6.0,23.0,,6.0,2.0,4.0,2.0,,1.0,1.0,,1.0,,3.0,,2.0,26.0,41.0,2.0,1.0,19.0,4.0,6.0,14.0,,,2.0,5.0,3.0,,,3.0,,3.0,2.0,,1.0,9.0,149.0,4.0,5.0,0.75,0.8571428571428571,1.0,0.16666666666666666,,,0.16666666666666666,0.4,0.4,,0.36538461538461536,0.3333333333333333,,0.48484848484848486,0.3333333333333333,0.45,0.23076923076923078,,,,,,,7.894736842105264,0.6666666666666666,0.1,0.09259259259259259,0.03546099290780142,0.09803921568627451,0.027777777777777776,0.09433962264150944,0.03389830508474576,0.023255813953488372,0.07142857142857142,0.02857142857142857,0.043478260869565216,,0.13793103448275862,0.12,0.05555555555555555,0.10256410256410256,0.08333333333333333,,0.6666666666666666,0.15384615384615385,0.5,0.5,0.5,0.23076923076923078,0.5,0.5,0.6666666666666666,0.38461538461538464,0.3,0.3,1.0,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,0.11538461538461539,,,,0.3333333333333333,0.5,,,0.16666666666666666,,,,,0.2,,0.2,,0.38461538461538464,,0.45500192307692305,0.43348000000000003,0.45298,0.07142857142857142,0.09090909090909091,0.125,0.28125,12.225000000000003,24.250000000000004,0.3743718592964824,,,,,,,,,,,,,,,,,True
2562,1610612750,Sasha Pavlovic,Sasha Pavlovic,2562,MIN,38316.0,639.0,-183.0,1288.0,1297.0,396.0,390.0,174.0,2585.0,26.0,43.0,5.0,6.0,4.0,7.0,7.0,17.0,20.0,76.0,3.0,17.0,,1.0,,4.0,24.0,72.0,,2.0,5.0,18.0,53.0,136.0,27.0,89.0,6.0,193.0,1444.0,5.0,10.0,,3.0,,10.0,15.0,35.0,5.0,22.0,3.0,48.0,36.0,70.0,63.0,18.0,4.0,,72.0,24.0,10.0,1.0,39.0,5.0,44.0,3.0,11.0,12.0,16.0,93.0,1.0,6.0,13.0,57.0,13.0,83.0,9.0,92.0,2.0,18.0,16.0,2.0,30.0,3.0,23.0,11.0,1.0,7.0,4.0,41.0,3.0,7.0,40.0,59.0,1.0,3.0,16.0,,1.0,18.0,2.0,1.0,7.0,1.0,3.0,,,2.0,1.0,3.0,3.0,,1.0,48.0,396.0,1.0,1.0,0.33962264150943394,0.35294117647058826,0.7777777777777778,0.30337078651685395,,0.22727272727272727,0.30337078651685395,0.3897058823529412,0.5,0.42857142857142855,0.41555555555555557,0.38461538461538464,0.39473684210526316,0.41379310344827586,0.3333333333333333,0.4,0.39555555555555555,0.011235955056179775,0.07352941176470588,0.18604651162790697,0.058823529411764705,0.013157894736842105,,18.371467025572006,0.7317073170731707,0.26,0.14393939393939395,0.012295081967213115,0.07222222222222222,0.008130081300813009,0.12152777777777778,0.011456628477905073,0.03424657534246575,0.006535947712418301,,0.010416666666666666,,0.11023622047244094,0.08333333333333333,0.1945945945945946,0.08849557522123894,0.04477611940298507,0.015151515151515152,1.0,0.19111111111111112,0.6046511627906976,0.7428571428571429,0.3076923076923077,0.07555555555555556,0.4117647058823529,0.4375,0.14285714285714285,0.3377777777777778,0.2631578947368421,0.26666666666666666,0.45,0.07555555555555556,0.17647058823529413,0.1875,0.6666666666666666,0.32,0.3333333333333333,0.3333333333333333,0.7916666666666666,0.46153846153846156,0.8333333333333334,0.07692307692307693,,0.15384615384615385,,,0.12280701754385964,0.5714285714285714,0.07017543859649122,,0.3157894736842105,0.2777777777777778,0.5866666666666667,0.3333333333333333,0.502823111111111,0.4919346153846154,0.4664903508771929,0.03463203463203463,0.04964539007092199,0.05181347150259067,0.24870466321243523,11.94632352941177,24.884269662921348,0.30745341614906835,2.0,0.0392156862745098,0.2,,,,2.0,,1.0,0.011111111111111112,1.0,,,,0.058823529411764705,,True
