EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,OffThreePtRebounds,FTOffRebounds,Travels,Loose Ball Fouls,Loose Ball Fouls Drawn,3SecondViolations,LongMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,PenaltyCorner3FGM,Defensive 3 Seconds Violations,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,BlockedCorner3,DefensiveGoaltends,ThreePtShootingFoulsDrawnPct,on,OffensiveGoaltends,HeaveMakes,Arc3PctBlocked
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,32918.0,549,-94,1060,1061,242.0,296.0,104.0,2121,44.0,69.0,1.0,1.0,10.0,16.0,8.0,19.0,11.0,31,4.0,12.0,3.0,9.0,40.0,2.0,4.0,12.0,63.0,119,13.0,52.0,60.0,225.0,1238,2.0,6.0,2.0,1.0,5.0,15.0,27.0,4.0,15.0,26.0,68.0,34.0,92.0,36.0,3.0,3.0,37.0,9.0,12.0,66.0,24.0,90.0,10.0,14.0,39.0,7.0,20.0,204.0,4.0,24.0,31.0,1.0,56.0,4.0,60,2.0,17.0,12.0,5.0,23.0,3.0,18.0,10.0,4.0,5.0,1.0,33.0,2.0,9.0,12.0,31.0,1.0,66.0,6.0,73.0,6.0,1.0,35.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,68.0,242.0,5.0,3.0,0.2698412698412698,0.2698412698412698,0.9230769230769231,0.25,0.26666666666666666,0.2653061224489796,0.5294117647058824,0.3333333333333333,0.5555555555555556,0.4824561403508772,0.25,0.5,0.5490196078431373,0.2777777777777778,0.6181818181818182,0.30409356725146197,0.10084033613445378,0.15942028985507245,0.05263157894736842,20.10221465076661,0.696969696969697,0.027777777777777776,0.09935897435897435,0.011363636363636364,0.17518248175182483,0.12249443207126949,0.008565310492505354,0.036036036036036036,0.04950495049504951,0.07042253521126761,0.15,0.18181818181818182,0.15789473684210525,0.025974025974025976,1.0,0.40350877192982454,0.6376811594202898,0.7586206896551724,0.25,0.1111111111111111,0.42105263157894735,0.4444444444444444,0.125,0.18128654970760233,0.3548387096774194,0.3548387096774194,0.45454545454545453,0.07017543859649122,0.3333333333333333,0.3333333333333333,0.75,0.23391812865497075,0.225,0.225,1.0,0.125,1.0,1.0,0.25,0.38095238095238093,0.625,0.07142857142857142,0.2857142857142857,0.3333333333333333,0.7076023391812866,0.24324324324324326,0.5270863095238096,0.4478142857142857,0.5050925,0.175,0.23648648648648649,0.022222222222222223,0.3022222222222222,6.3689075630252105,26.626923076923088,0.22830188679245284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1882,1610612755,Elton Brand,Elton Brand,1882,PHI,23956.0,399,-36,758,753,174.0,202.0,99.0,1511,20.0,32.0,8.0,11.0,3.0,5.0,30.0,54.0,21.0,45,,,,,,,,,71.0,131,,,33.0,175.0,854,13.0,21.0,,5.0,31.0,14.0,26.0,,,9.0,37.0,72.0,70.0,,,,,,9.0,12.0,4.0,16.0,4.0,,3.0,,9.0,36.0,19.0,9.0,30.0,5.0,44.0,24.0,68,3.0,17.0,12.0,5.0,7.0,2.0,2.0,10.0,1.0,5.0,,17.0,5.0,,24.0,44.0,3.0,37.0,,46.0,6.0,,25.0,1.0,13.0,,,7.0,,6.0,13.0,9.0,37.0,174.0,7.0,1.0,0.5070422535211268,0.5714285714285714,,,,,0.5419847328244275,0.6190476190476191,0.5384615384615384,0.5419847328244275,0.6190476190476191,0.5384615384615384,0.5794701986754967,0.6739130434782609,0.578125,,0.06870229007633588,0.0625,0.09259259259259259,19.31034482758621,0.4117647058823529,0.21739130434782608,0.11811023622047244,0.06643356643356643,0.1232876712328767,0.11926605504587157,0.06534090909090909,0.05952380952380952,0.14814814814814814,0.078125,0.11926605504587157,0.09433962264150944,0.2,0.058823529411764705,0.6923076923076923,0.24427480916030533,0.625,0.6666666666666666,0.4,0.4122137404580153,0.5555555555555556,0.6122448979591837,0.5,0.3435114503816794,0.4666666666666667,0.4883720930232558,0.6190476190476191,,,,,,,,,0.5238095238095238,0.7272727272727273,,,0.19230769230769232,0.6,,,,0.24427480916030533,,0.44451603053435124,0.48219444444444437,0.4272538461538461,0.16666666666666666,0.16666666666666666,0.17714285714285713,0.21142857142857144,9.59236641221374,,0.22955145118733508,16.0,4.0,1.0,2.0,3.0,5.0,1.0,0.044444444444444446,0.043478260869565216,0.06060606060606061,0.05194805194805195,0.08,0.06,0.0625,,,,,,,,,,,,,,,,,,,,,,True,,,
200760,1610612755,Rodney Carney,Rodney Carney,200760,PHI,19025.0,317,-79,595,602,95.0,119.0,66.0,1197,14.0,27.0,4.0,6.0,,1.0,6.0,12.0,4.0,14,5.0,13.0,3.0,8.0,38.0,1.0,,1.0,24.0,53,13.0,51.0,13.0,100.0,717,4.0,8.0,2.0,1.0,9.0,,4.0,,4.0,8.0,8.0,24.0,24.0,39.0,,,38.0,8.0,4.0,9.0,2.0,11.0,1.0,1.0,1.0,4.0,4.0,24.0,9.0,7.0,33.0,1.0,41.0,11.0,52,2.0,4.0,1.0,3.0,4.0,,4.0,4.0,,,1.0,8.0,,3.0,14.0,25.0,1.0,13.0,,19.0,4.0,1.0,10.0,1.0,7.0,,,5.0,1.0,1.0,7.0,4.0,8.0,95.0,2.0,1.0,0.5,0.6,1.0,0.2549019607843137,,0.2549019607843137,0.4528301886792453,0.5,,0.4182692307692308,0.4,,0.44594594594594594,0.4090909090909091,0.2692307692307692,0.49038461538461536,0.07547169811320754,0.14814814814814814,,17.73472429210134,0.5,0.07692307692307693,0.16176470588235295,0.045454545454545456,0.08860759493670886,0.1413427561837456,0.03832752613240418,0.0967741935483871,0.13043478260869565,0.16666666666666666,0.18666666666666668,0.10416666666666667,0.06451612903225806,0.03225806451612903,0.5714285714285714,0.25961538461538464,0.5185185185185185,0.6086956521739131,0.5,0.11538461538461539,0.5,0.5,0.3333333333333333,0.1346153846153846,0.2857142857142857,0.2857142857142857,0.75,0.125,0.38461538461538464,0.38461538461538464,1.0,0.36538461538461536,0.21052631578947367,0.21052631578947367,1.0,0.6,0.6666666666666666,,0.1,0.125,,0.375,0.125,,0.75,0.21052631578947367,0.5273471153846154,0.54963,0.50578125,0.09090909090909091,0.1694915254237288,0.09,0.08,6.5811320754716975,25.072549019607845,0.15966386554621848,8.0,2.0,,2.0,,2.0,,,,0.02247191011235955,0.038461538461538464,0.011904761904761904,0.02857142857142857,,1.0,0.1,,,,,,,,,,,,,,,,,,,,True,,,
201152,1610612755,Thaddeus Young,Thaddeus Young,201152,PHI,25557.0,426,-86,812,818,192.0,214.0,96.0,1630,50.0,82.0,15.0,25.0,10.0,16.0,14.0,33.0,2.0,15,3.0,8.0,1.0,5.0,11.0,1.0,1.0,4.0,66.0,130,8.0,19.0,25.0,181.0,944,15.0,27.0,2.0,2.0,32.0,13.0,25.0,2.0,5.0,8.0,40.0,66.0,66.0,18.0,6.0,1.0,10.0,5.0,10.0,13.0,6.0,19.0,4.0,2.0,5.0,2.0,6.0,44.0,25.0,8.0,18.0,1.0,27.0,30.0,57,4.0,20.0,13.0,7.0,10.0,3.0,3.0,12.0,1.0,7.0,1.0,22.0,,4.0,10.0,27.0,3.0,29.0,3.0,42.0,2.0,,19.0,3.0,3.0,,,3.0,,,3.0,1.0,40.0,192.0,3.0,3.0,0.5,0.6226415094339622,0.75,0.42105263157894735,0.4,0.4444444444444444,0.5076923076923077,0.5555555555555556,0.52,0.5234899328859061,0.5172413793103449,0.5333333333333333,0.5355029585798816,0.5161290322580645,0.5555555555555556,0.12751677852348994,0.07692307692307693,0.08536585365853659,0.09090909090909091,20.71583514099783,0.45454545454545453,0.04,0.07003891050583658,0.08417508417508418,0.0761904761904762,0.0718232044198895,0.07957559681697612,0.1,0.09302325581395349,0.05660377358490566,0.059322033898305086,0.09333333333333334,0.03333333333333333,0.06349206349206349,0.3333333333333333,0.5503355704697986,0.6097560975609756,0.6666666666666666,0.6,0.2214765100671141,0.42424242424242425,0.4666666666666667,0.07142857142857142,0.10067114093959731,0.13333333333333333,0.13333333333333333,1.0,0.053691275167785234,0.375,0.375,1.0,0.0738255033557047,0.45454545454545453,0.45454545454545453,0.6,0.8620689655172413,0.6,0.06666666666666667,0.034482758620689655,0.5333333333333333,0.625,0.03333333333333333,0.13333333333333333,0.25,0.6778523489932886,0.5,0.5352736486486489,0.5719666666666667,0.5431362068965517,0.1144578313253012,0.1292517006802721,0.17679558011049723,0.22099447513812154,4.125384615384616,25.921052631578945,0.23645320197044334,26.0,5.0,,4.0,1.0,,,,,0.0625,0.08571428571428572,0.07086614173228346,0.06349206349206349,0.058823529411764705,1.0,0.034482758620689655,1.0,3.0,1.0,,,,,,,,,,,,,,,,,True,,,
201578,1610612755,Marreese Speights,Marreese Speights,201578,PHI,60951.0,1016,-193,1942,1943,444.0,564.0,222.0,3885,92.0,166.0,30.0,56.0,19.0,38.0,50.0,112.0,70.0,161,,,,,5.0,1.0,,3.0,212.0,439,,5.0,108.0,532.0,2260,36.0,68.0,1.0,35.0,107.0,45.0,96.0,,3.0,33.0,123.0,262.0,162.0,,,2.0,3.0,,21.0,27.0,9.0,36.0,8.0,1.0,16.0,4.0,7.0,81.0,70.0,34.0,108.0,25.0,167.0,85.0,252,13.0,29.0,17.0,12.0,25.0,5.0,10.0,26.0,2.0,15.0,,51.0,4.0,11.0,86.0,152.0,9.0,122.0,22.0,145.0,12.0,1.0,72.0,6.0,34.0,,,27.0,,7.0,34.0,21.0,123.0,444.0,12.0,6.0,0.6179245283018868,0.7158469945355191,,,,,0.48291571753986334,0.5294117647058824,0.46875,0.4774774774774775,0.5217391304347826,0.45454545454545453,0.5205882352941177,0.5944444444444444,0.5125,0.01126126126126126,0.04783599088838269,0.06626506024096386,0.07142857142857142,25.593065693430656,0.49019607843137253,0.3968253968253968,0.18090452261306533,0.10510510510510511,0.14847161572052403,0.17191283292978207,0.09556313993174062,0.15121951219512195,0.16587677725118483,0.21678321678321677,0.1728395061728395,0.14375,0.15942028985507245,0.0625,0.6176470588235294,0.3738738738738739,0.5542168674698795,0.5935483870967742,0.5760869565217391,0.25225225225225223,0.44642857142857145,0.4807692307692308,0.48,0.36261261261261263,0.43478260869565216,0.44025157232704404,0.7714285714285715,,,,,0.01126126126126126,,,,0.8115942028985508,0.5357142857142857,0.03333333333333333,0.014492753623188406,0.3838383838383838,0.5,,0.030303030303030304,,0.38513513513513514,,0.469066628959276,0.5428982456140351,0.48155765306122467,0.14285714285714285,0.14428857715430862,0.20112781954887218,0.231203007518797,8.71799544419134,39.9,0.2286302780638517,58.0,14.0,1.0,7.0,13.0,14.0,2.0,0.012422360248447204,0.016129032258064516,0.06572769953051644,0.10059171597633136,0.07534246575342465,0.07006369426751592,0.05357142857142857,,,,5.0,,,,,,,,,,,,,,,,,,True,,,
201950,1610612755,Jrue Holiday,Jrue Holiday,201950,PHI,20008.0,333,-76,643,649,157.0,184.0,82.0,1292,12.0,22.0,,1.0,5.0,6.0,3.0,11.0,8.0,25,2.0,4.0,2.0,10.0,26.0,2.0,4.0,10.0,23.0,58,12.0,30.0,11.0,93.0,741,,2.0,2.0,,3.0,9.0,17.0,5.0,12.0,1.0,34.0,8.0,38.0,9.0,27.0,1.0,25.0,10.0,5.0,38.0,7.0,45.0,6.0,1.0,15.0,12.0,11.0,97.0,7.0,9.0,14.0,,23.0,10.0,33,1.0,17.0,11.0,6.0,26.0,3.0,15.0,11.0,2.0,11.0,,37.0,2.0,3.0,6.0,27.0,2.0,17.0,2.0,16.0,2.0,,8.0,1.0,3.0,1.0,1.0,2.0,,1.0,4.0,3.0,34.0,157.0,4.0,1.0,0.17391304347826086,0.17391304347826086,0.25,0.4,0.4166666666666667,0.41379310344827586,0.39655172413793105,,0.5294117647058824,0.4659090909090909,0.375,0.5689655172413793,0.48947368421052634,0.375,0.5666666666666667,0.3409090909090909,0.08620689655172414,0.13636363636363635,0.18181818181818182,17.88617886178862,0.7027027027027027,,0.07253886010362694,0.030303030303030304,0.125,0.08679245283018867,0.03333333333333333,0.013513513513513514,0.07246376811594203,0.08333333333333333,0.06578947368421052,0.1320754716981132,0.10526315789473684,0.022222222222222223,0.75,0.25,0.5454545454545454,0.631578947368421,0.16666666666666666,0.125,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.2840909090909091,0.32,0.32,0.125,0.045454545454545456,0.5,0.5,0.5,0.29545454545454547,0.38461538461538464,0.38461538461538464,0.2,0.25,,,0.5,0.20689655172413793,0.8333333333333334,0.06896551724137931,0.3448275862068966,0.4,0.5909090909090909,0.4,0.5009678160919541,0.4656833333333334,0.49198965517241383,0.0851063829787234,0.125,0.03225806451612903,0.3655913978494624,9.912068965517243,26.126666666666672,0.24416796267496113,,3.0,,,1.0,1.0,,,,0.043478260869565216,0.04918032786885246,0.03125,0.05660377358490566,,,,1.0,1.0,0.5,1.0,1.0,0.5,0.5,,,,,,,,,,,,,True,,,
201975,1610612755,Jodie Meeks,Jodie Meeks,201975,PHI,7648.0,127,-24,248,249,78.0,109.0,25.0,497,12.0,13.0,3.0,3.0,4.0,5.0,,5.0,2.0,10,3.0,4.0,3.0,9.0,24.0,4.0,5.0,8.0,14.0,28,12.0,28.0,7.0,71.0,310,3.0,3.0,5.0,,18.0,4.0,10.0,7.0,11.0,2.0,31.0,16.0,12.0,33.0,3.0,,24.0,9.0,1.0,9.0,1.0,10.0,1.0,,3.0,2.0,4.0,21.0,2.0,6.0,8.0,,14.0,3.0,17,2.0,3.0,2.0,1.0,2.0,,2.0,,,,,2.0,,,7.0,8.0,,9.0,1.0,10.0,1.0,1.0,3.0,2.0,,,,,,,,,31.0,78.0,,1.0,0.5714285714285714,0.6153846153846154,0.9166666666666666,0.42857142857142855,0.6363636363636364,0.42857142857142855,0.5,1.0,0.4,0.5714285714285714,1.125,0.6904761904761905,0.5833333333333334,1.125,0.7045454545454546,0.5,0.03571428571428571,,,22.181818181818183,1.0,,0.13559322033898305,0.029411764705882353,0.20689655172413793,0.1590909090909091,0.02857142857142857,0.05263157894736842,0.16,0.07692307692307693,0.14285714285714285,0.10526315789473684,0.4,0.06896551724137931,,0.23214285714285715,0.9230769230769231,0.9230769230769231,0.5,0.08928571428571429,,,,0.17857142857142858,0.2,0.2222222222222222,1.0,0.07142857142857142,0.75,0.75,1.0,0.42857142857142855,0.375,0.375,0.8888888888888888,0.375,1.0,0.3333333333333333,0.5,0.23809523809523808,0.8,0.14285714285714285,0.38095238095238093,0.625,0.7321428571428571,0.375,0.5166160714285716,0.58346,0.5190738095238095,0.05172413793103448,0.1,0.2535211267605634,0.43661971830985913,8.478571428571428,25.296428571428574,0.31451612903225806,2.0,1.0,,,,,,0.1,,0.02702702702702703,,0.03333333333333333,0.03125,,1.0,0.125,2.0,,0.6666666666666666,3.0,4.0,0.8,0.75,1.0,1.0,1.0,1.0,,,,,,,,,True,,,
2574,1610612755,Jason Kapono,Jason Kapono,2574,PHI,20154.0,336,-75,642,640,123.0,178.0,73.0,1282,1.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,15.0,32,5.0,16.0,2.0,12.0,36.0,4.0,1.0,8.0,19.0,38,17.0,52.0,3.0,92.0,736,4.0,5.0,6.0,2.0,19.0,3.0,7.0,1.0,10.0,,9.0,24.0,14.0,51.0,,,36.0,12.0,1.0,16.0,1.0,17.0,1.0,,7.0,5.0,4.0,35.0,1.0,4.0,13.0,1.0,18.0,5.0,23,,6.0,2.0,4.0,7.0,2.0,3.0,5.0,,4.0,,12.0,2.0,6.0,15.0,32.0,1.0,3.0,,5.0,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,9.0,123.0,1.0,,0.631578947368421,0.6666666666666666,1.0,0.3269230769230769,0.1,0.3269230769230769,0.5,0.8,0.42857142857142855,0.49444444444444446,0.7727272727272727,0.2647058823529412,0.5,0.7916666666666666,0.2647058823529412,0.5777777777777777,0.02631578947368421,0.5,,14.344827586206897,0.5833333333333334,0.047619047619047616,0.06532663316582915,0.004651162790697674,0.05128205128205128,0.061371841155234655,0.016611295681063124,,0.02857142857142857,0.06,0.10126582278481013,0.05357142857142857,0.045454545454545456,,1.0,0.022222222222222223,0.5,1.0,,0.044444444444444446,0.75,0.75,0.6666666666666666,0.35555555555555557,0.46875,0.46875,0.6666666666666666,0.17777777777777778,0.3125,0.3333333333333333,1.0,0.4,0.3333333333333333,0.3333333333333333,1.0,0.09090909090909091,1.0,,0.36363636363636365,0.058823529411764705,1.0,0.11764705882352941,0.47058823529411764,0.125,0.6,0.3333333333333333,0.4971777777777777,0.5409277777777777,0.48181764705882346,0.01098901098901099,0.02564102564102564,0.20652173913043478,0.09782608695652174,17.05263157894737,24.978846153846142,0.19158878504672897,2.0,4.0,,2.0,4.0,,,,,0.046511627906976744,,0.01020408163265306,0.03333333333333333,0.07692307692307693,2.0,0.18181818181818182,,,,2.0,3.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.019230769230769232,0.0625,,,,,,True,,,
2584,1610612755,Willie Green,Willie Green,2584,PHI,28234.0,471,-98,891,892,185.0,255.0,116.0,1783,16.0,25.0,1.0,1.0,5.0,8.0,12.0,24.0,34.0,69,5.0,10.0,2.0,6.0,23.0,1.0,2.0,10.0,62.0,118,11.0,33.0,29.0,186.0,1060,3.0,6.0,3.0,,6.0,12.0,23.0,3.0,12.0,15.0,48.0,62.0,62.0,33.0,,2.0,21.0,6.0,5.0,34.0,12.0,46.0,8.0,4.0,10.0,5.0,19.0,104.0,5.0,8.0,22.0,1.0,31.0,5.0,36,,13.0,8.0,5.0,13.0,3.0,7.0,6.0,,6.0,1.0,19.0,,5.0,19.0,40.0,2.0,27.0,1.0,33.0,5.0,2.0,12.0,6.0,2.0,,,1.0,1.0,,2.0,2.0,48.0,185.0,4.0,6.0,0.5,0.5081967213114754,1.0,0.3333333333333333,0.25,0.3548387096774194,0.5254237288135594,0.5,0.5217391304347826,0.5198675496688742,0.3333333333333333,0.4714285714285714,0.5609756097560976,0.3333333333333333,0.5714285714285714,0.2185430463576159,0.0423728813559322,0.12,0.041666666666666664,17.941176470588236,0.6842105263157895,0.037037037037037035,0.08058608058608059,0.015625,0.08421052631578947,0.08152173913043478,0.012195121951219513,,0.05357142857142857,0.12698412698412698,0.08163265306122448,0.1044776119402985,0.03571428571428571,,1.0,0.16556291390728478,0.64,0.7272727272727273,0.6875,0.15894039735099338,0.5,0.5217391304347826,0.4166666666666667,0.45695364238410596,0.4927536231884058,0.5,0.4411764705882353,0.06622516556291391,0.5,0.5,1.0,0.152317880794702,0.2608695652173913,0.2608695652173913,1.0,0.1111111111111111,1.0,,0.1111111111111111,0.22857142857142856,0.625,0.05714285714285714,0.2857142857142857,0.2,0.3841059602649007,0.2857142857142857,0.4791429054054055,0.47091666666666665,0.4938333333333333,0.0759493670886076,0.096,0.03225806451612903,0.25806451612903225,12.840677966101698,27.07575757575757,0.20763187429854096,2.0,,,,,,,0.014492753623188406,,,0.013888888888888888,0.02666666666666667,,,2.0,0.2222222222222222,1.0,,0.5,,,,,,,,,,,,,,,,,True,,,
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,37867.0,631,-108,1210,1203,323.0,414.0,136.0,2413,46.0,61.0,7.0,9.0,10.0,14.0,11.0,17.0,24.0,67,3.0,10.0,2.0,16.0,47.0,,1.0,7.0,81.0,145,19.0,57.0,49.0,268.0,1397,10.0,12.0,1.0,5.0,28.0,20.0,37.0,1.0,9.0,10.0,53.0,60.0,102.0,51.0,6.0,5.0,42.0,16.0,5.0,81.0,22.0,103.0,13.0,9.0,49.0,11.0,21.0,228.0,12.0,22.0,57.0,11.0,90.0,20.0,110,1.0,27.0,16.0,11.0,23.0,8.0,15.0,24.0,7.0,8.0,,47.0,3.0,12.0,12.0,21.0,3.0,61.0,3.0,71.0,6.0,5.0,29.0,4.0,10.0,1.0,,8.0,1.0,1.0,11.0,3.0,53.0,323.0,2.0,3.0,0.37037037037037035,0.38961038961038963,0.8947368421052632,0.3333333333333333,0.1111111111111111,0.36538461538461536,0.5586206896551724,0.8333333333333334,0.5405405405405406,0.5420792079207921,0.8846153846153846,0.4673913043478261,0.5735930735930735,0.875,0.48148148148148145,0.28217821782178215,0.034482758620689655,0.06557377049180328,0.058823529411764705,20.27818448023426,0.48936170212765956,0.2682926829268293,0.1565934065934066,0.02857142857142857,0.15714285714285714,0.15674603174603174,0.03339517625231911,0.031007751937984496,0.10218978102189781,0.20270270270270271,0.1830065359477124,0.18627450980392157,0.07894736842105263,0.011627906976744186,0.2727272727272727,0.30198019801980197,0.7540983606557377,0.8070175438596491,0.5217391304347826,0.08415841584158416,0.6470588235294118,0.6875,0.2727272727272727,0.3316831683168317,0.3582089552238806,0.3582089552238806,0.125,0.04950495049504951,0.3,0.3,1.0,0.23267326732673269,0.3404255319148936,0.3404255319148936,0.875,0.6923076923076923,0.7777777777777778,0.42857142857142855,,0.30434782608695654,0.7142857142857143,0.043478260869565216,0.15217391304347827,0.14285714285714285,0.5841584158415841,0.38095238095238093,0.5062431472081217,0.56405,0.48706046511627915,0.13656387665198239,0.17261904761904762,0.1044776119402985,0.19776119402985073,9.426206896551726,28.940350877192976,0.26694214876033057,8.0,6.0,2.0,3.0,,1.0,1.0,,0.05,0.05042016806722689,0.020202020202020204,0.03125,0.05063291139240506,0.05,1.0,0.07692307692307693,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,2.0,1.0,1.0,0.03389830508474576,True,,,
