EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,FG3M,PtsAssisted3s,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,Blocked3s,BlockedArc3,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,HeaveMakes,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,on,Clear Path Fouls,3pt And 1 Free Throw Trips,BlockedCorner3
711,1610612749,Jerry Stackhouse,Jerry Stackhouse,711,MIL,17013.0,284,87,537,528,177.0,194.0,69,1065,9.0,12.0,2.0,2.0,6.0,7.0,7.0,13.0,13.0,28.0,19.0,8.0,29.0,53.0,39.0,16.0,110.0,517,2.0,5.0,3.0,13.0,10.0,16.0,15.0,5.0,31.0,38.0,20.0,2.0,3.0,16.0,2.0,16.0,6.0,22.0,5.0,1.0,5.0,4.0,7.0,50.0,,4.0,,4.0,23.0,3.0,30,4.0,34,,8.0,6.0,2.0,14.0,2.0,12.0,12.0,1.0,2.0,5.0,1.0,26.0,,7.0,6.0,20.0,2.0,3.0,17.0,1.0,2.0,21.0,,8.0,2.0,5.0,3.0,1.0,1.0,5.0,5.0,,,,,31.0,177.0,2.0,2.0,0.6551724137931034,0.6785714285714286,0.5471698113207547,0.4,0.625,0.5108695652173914,0.625,0.41935483870967744,0.5392156862745098,0.65,0.45588235294117646,0.42391304347826086,0.03773584905660377,,0.15384615384615385,20.846905537459286,0.5384615384615384,0.23076923076923078,,0.1111111111111111,0.024242424242424242,0.06896551724137931,,0.1018867924528302,0.017391304347826087,,0.017857142857142856,0.05172413793103448,,,0.09876543209876543,0.0975609756097561,0.12941176470588237,0.058823529411764705,0.08333333333333333,,1.0,0.13043478260869565,0.75,0.75,0.6666666666666666,0.14130434782608695,0.5384615384615384,0.6363636363636364,0.5714285714285714,0.30434782608695654,0.4642857142857143,0.4642857142857143,0.6923076923076923,0.20652173913043478,0.25,1.0,0.5,0.22580645161290322,0.8571428571428571,0.25806451612903225,0.5543478260869565,0.5016432584269662,0.49831875000000003,0.5449482142857142,0.08,0.13114754098360656,0.11818181818181818,0.2818181818181818,12.09622641509434,26.402564102564103,0.329608938547486,8.0,20.0,12.0,36.0,1.0,0.3076923076923077,0.3333333333333333,0.21739130434782608,0.4,0.4,1.0,1.0,2.0,2.0,7.0,2.0,3.0,2.0,,,0.6666666666666666,0.13333333333333333,,0.25,0.5,1.0,0.22580645161290322,0.2857142857142857,4.0,1.0,1.0,,,4.0,,1.0,,,0.21052631578947367,0.21052631578947367,1.0,0.125,1.0,1.0,,0.25,,,,,True,,,
101141,1610612749,Ersan Ilyasova,Ersan Ilyasova,101141,MIL,55634.0,927,146,1787,1773,364.0,472.0,229,3560,51.0,89.0,13.0,35.0,9.0,13.0,12.0,35.0,35.0,77.0,105.0,20.0,98.0,201.0,120.0,49.0,383.0,1764,18.0,47.0,10.0,61.0,14.0,26.0,24.0,26.0,75.0,140.0,56.0,26.0,,105.0,14.0,31.0,12.0,43.0,4.0,8.0,12.0,7.0,12.0,98.0,14.0,47.0,3.0,25.0,129.0,10.0,164,64.0,228,2.0,30.0,17.0,13.0,19.0,7.0,11.0,20.0,1.0,8.0,2.0,2.0,39.0,5.0,6.0,72.0,129.0,10.0,6.0,85.0,14.0,25.0,70.0,5.0,25.0,12.0,11.0,8.0,,3.0,11.0,9.0,1.0,,1.0,1.0,75.0,364.0,14.0,12.0,0.7142857142857143,0.8235294117647058,0.48756218905472637,0.3829787234042553,0.5384615384615384,0.5202492211838006,0.4636363636363636,0.49,0.5410764872521246,0.49193548387096775,0.5692307692307692,0.37383177570093457,0.06965174129353234,0.11235955056179775,0.11428571428571428,19.206271435570798,0.48717948717948717,0.20833333333333334,0.06521739130434782,0.19664634146341464,0.07833333333333334,0.14792899408284024,0.05166051660516605,0.18666666666666668,0.07003444316877153,0.08542713567839195,0.06829268292682927,0.08163265306122448,0.03940886699507389,0.08823529411764706,0.13274336283185842,0.26490066225165565,0.2114695340501792,0.15315315315315314,0.13793103448275862,0.012422360248447204,0.8181818181818182,0.2772585669781931,0.5730337078651685,0.6455696202531646,0.6862745098039216,0.10903426791277258,0.34285714285714286,0.3870967741935484,0.5833333333333334,0.2398753894080997,0.45454545454545453,0.45454545454545453,0.8,0.32710280373831774,0.6363636363636364,0.37142857142857144,0.07692307692307693,0.26,0.6923076923076923,0.4,0.6510903426791277,0.5153668224299067,0.536691111111111,0.49396500000000004,0.07331378299120235,0.11312217194570136,0.15926892950391644,0.195822454308094,8.883582089552236,25.40416666666666,0.20369334079462786,4.0,15.0,46.0,135.0,0.9782608695652174,0.38333333333333336,0.38333333333333336,0.04672897196261682,0.26666666666666666,0.26666666666666666,1.0,1.0,3.0,,4.0,5.0,8.0,7.0,,,0.625,0.2916666666666667,,0.05454545454545454,0.3333333333333333,1.0,0.08,,42.0,4.0,5.0,7.0,3.0,42.0,,1.0,,,0.4,0.4,0.9761904761904762,0.09090909090909091,0.8,1.0,0.35,0.4,,,,,True,,,
2422,1610612749,John Salmons,John Salmons,2422,MIL,41725.0,695,162,1288,1286,262.0,347.0,167,2574,40.0,74.0,6.0,10.0,5.0,14.0,18.0,42.0,34.0,82.0,45.0,14.0,92.0,198.0,68.0,73.0,338.0,1246,12.0,21.0,7.0,37.0,11.0,36.0,18.0,24.0,70.0,80.0,104.0,6.0,,45.0,14.0,35.0,27.0,62.0,17.0,10.0,19.0,8.0,8.0,151.0,4.0,8.0,,9.0,42.0,,51,12.0,63,4.0,21.0,12.0,9.0,16.0,1.0,11.0,15.0,4.0,5.0,,4.0,31.0,2.0,5.0,15.0,37.0,1.0,6.0,62.0,,2.0,84.0,8.0,35.0,10.0,4.0,2.0,2.0,,4.0,3.0,,,,,70.0,262.0,2.0,7.0,0.43478260869565216,0.449438202247191,0.46464646464646464,0.5714285714285714,0.3055555555555556,0.4981203007518797,0.5769230769230769,0.42592592592592593,0.5544554455445545,0.6428571428571429,0.5149253731343284,0.2556390977443609,0.0707070707070707,0.12162162162162163,0.07142857142857142,22.53044654939107,0.5161290322580645,,,0.08695652173913043,0.01762114537444934,0.0661764705882353,0.023121387283236993,0.08239095315024232,0.019138755980861243,0.024096385542168676,0.006896551724137931,0.02097902097902098,0.031746031746031744,,0.07567567567567568,0.102803738317757,0.08900523560209424,0.052083333333333336,0.1,0.030534351145038167,0.75,0.2781954887218045,0.5405405405405406,0.6153846153846154,0.5,0.15789473684210525,0.42857142857142855,0.46153846153846156,0.3333333333333333,0.3082706766917293,0.4146341463414634,0.425,0.4117647058823529,0.16917293233082706,0.38461538461538464,0.6,,0.25925925925925924,0.35714285714285715,0.25925925925925924,0.5338345864661654,0.49116635338345854,0.48049,0.46843333333333337,0.11945392491467577,0.15555555555555556,0.10946745562130178,0.20710059171597633,9.372222222222222,24.90294117647059,0.20341614906832298,9.0,23.0,27.0,63.0,0.7777777777777778,0.39705882352941174,0.39705882352941174,0.08646616541353383,0.391304347826087,0.391304347826087,1.0,1.0,2.0,1.0,4.0,2.0,5.0,8.0,,,0.4,0.4444444444444444,0.024390243902439025,0.07692307692307693,0.5,1.0,0.07407407407407407,0.25,18.0,1.0,3.0,7.0,18.0,18.0,1.0,2.0,0.014705882352941176,0.022222222222222223,0.4,0.4090909090909091,0.6666666666666666,0.11538461538461539,0.3333333333333333,1.0,0.5,0.4,,,,,True,,,
2767,1610612749,Royal Ivey,Royal Ivey,2767,MIL,1940.0,32,20,62,60,13.0,22.0,10,122,1.0,1.0,1.0,1.0,,,,,1.0,1.0,2.0,,2.0,2.0,4.0,,7.0,50,1.0,1.0,,2.0,,,,,,4.0,,,,2.0,,2.0,,2.0,,,1.0,,1.0,4.0,,,,1.0,3.0,,4,,4,,3.0,2.0,1.0,1.0,,1.0,1.0,,,,,2.0,,,3.0,6.0,,,3.0,,1.0,2.0,,,1.0,,,,,,,,,,,,13.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.5833333333333334,1.0,,0.5,1.0,,0.6666666666666666,,,,12.32876712328767,0.5,,,0.12,,0.125,,0.12121212121212122,,,,,,,0.14285714285714285,0.25,0.07142857142857142,0.25,,,,0.16666666666666666,1.0,1.0,1.0,,,,,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,,0.8333333333333334,0.5631583333333333,0.6802,,,,0.2857142857142857,,9.75,24.299999999999997,0.20967741935483872,1.0,2.0,1.0,3.0,1.0,0.25,0.25,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
703,1610612749,Kurt Thomas,Kurt Thomas,703,MIL,1910.0,32,-14,63,61,13.0,24.0,8,124,2.0,2.0,,,1.0,1.0,1.0,1.0,2.0,3.0,,,5.0,6.0,,,10.0,66,,,,,2.0,2.0,,,4.0,10.0,,,,,,,1.0,1.0,1.0,,,,,3.0,,2.0,,3.0,4.0,,7,2.0,9,,,,,2.0,,1.0,,,1.0,,,2.0,,1.0,1.0,3.0,1.0,,2.0,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,4.0,13.0,,,1.0,1.0,0.8333333333333334,,1.0,0.8333333333333334,,1.0,0.8333333333333334,,1.0,,,,,11.267605633802818,1.0,,,0.19047619047619047,0.07142857142857142,0.75,,0.28,0.058823529411764705,,0.14285714285714285,0.09090909090909091,,,0.2857142857142857,0.09090909090909091,0.3333333333333333,,0.75,,1.0,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,,,,,0.5,1.0,,0.3333333333333333,0.5104666666666667,,0.5745,,,,0.4,9.683333333333334,,0.20634920634920634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2429,1610612749,Dan Gadzuric,Dan Gadzuric,2429,MIL,189.0,3,6,5,5,,,1,10,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1,1.0,2,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.285714285714285,1.0,,,0.3333333333333333,0.5,,,0.25,0.5,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101124,1610612749,Hakim Warrick,Hakim Warrick,101124,MIL,35991.0,600,-79,1169,1160,323.0,461.0,143,2329,63.0,100.0,18.0,25.0,15.0,25.0,18.0,45.0,31.0,76.0,3.0,1.0,112.0,221.0,4.0,68.0,292.0,1227,22.0,32.0,18.0,62.0,23.0,49.0,2.0,23.0,69.0,132.0,92.0,24.0,,3.0,13.0,14.0,7.0,21.0,3.0,4.0,5.0,4.0,5.0,49.0,8.0,40.0,,18.0,41.0,17.0,76,48.0,124,10.0,9.0,8.0,1.0,15.0,1.0,8.0,18.0,3.0,7.0,1.0,5.0,33.0,6.0,9.0,23.0,53.0,7.0,8.0,83.0,4.0,8.0,94.0,10.0,44.0,8.0,4.0,4.0,,,4.0,2.0,1.0,,,1.0,69.0,323.0,5.0,8.0,0.5892857142857143,0.66,0.5067873303167421,0.6875,0.46938775510204084,0.49777777777777776,0.6875,0.45098039215686275,0.5468164794007491,0.7380952380952381,0.5476190476190477,0.017777777777777778,0.058823529411764705,0.11,0.044444444444444446,22.404779686333082,0.45454545454545453,0.32075471698113206,,0.119533527696793,0.09195402298850575,0.1276595744680851,0.05161290322580645,0.12190082644628099,0.08135593220338982,0.12878787878787878,0.08,0.07389162561576355,0.04807692307692308,0.058823529411764705,0.11504424778761062,0.1267605633802817,0.11949685534591195,0.13725490196078433,0.10256410256410256,0.10101010101010101,0.5,0.4444444444444444,0.63,0.7078651685393258,0.5873015873015873,0.2,0.4,0.4186046511627907,0.3333333333333333,0.3377777777777778,0.40789473684210525,0.40789473684210525,0.7419354838709677,0.013333333333333334,0.78125,0.72,0.16666666666666666,0.49019607843137253,0.6,0.0196078431372549,0.4622222222222222,0.4831506666666666,0.5323896551724139,0.4799686274509803,0.16988416988416988,0.17254901960784313,0.21232876712328766,0.2363013698630137,8.109502262443439,25.474999999999998,0.2763045337895637,,1.0,,,,,,0.0044444444444444444,,,,,,,1.0,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,,,,,,False,,,
101141,1610612749,Ersan Ilyasova,Ersan Ilyasova,101141,MIL,58226.0,970,19,1878,1879,522.0,654.0,260,3757,80.0,128.0,28.0,52.0,18.0,32.0,23.0,52.0,41.0,107.0,113.0,30.0,144.0,287.0,121.0,64.0,457.0,1969,35.0,74.0,14.0,87.0,31.0,66.0,31.0,24.0,116.0,194.0,94.0,48.0,,113.0,23.0,23.0,18.0,41.0,8.0,10.0,12.0,4.0,7.0,100.0,30.0,61.0,2.0,51.0,116.0,29.0,196,93.0,289,8.0,23.0,10.0,13.0,15.0,1.0,7.0,17.0,1.0,8.0,1.0,6.0,32.0,5.0,10.0,76.0,122.0,13.0,4.0,104.0,17.0,22.0,88.0,19.0,46.0,6.0,12.0,12.0,,,12.0,11.0,1.0,,3.0,4.0,116.0,522.0,10.0,6.0,0.6736111111111112,0.8083333333333333,0.5017421602787456,0.47297297297297297,0.4696969696969697,0.48161764705882354,0.4294117647058823,0.4742268041237113,0.5169683257918553,0.47802197802197804,0.5272727272727272,0.2965686274509804,0.08013937282229965,0.0859375,0.1346153846153846,21.69336384439359,0.46875,0.3972602739726027,0.047619047619047616,0.1901639344262295,0.09077380952380952,0.2350230414746544,0.0967741935483871,0.20193470374848851,0.09266802443991853,0.1111111111111111,0.07913669064748201,0.08116883116883117,0.10810810810810811,0.06818181818181818,0.1615720524017467,0.2080536912751678,0.20689655172413793,0.2468354430379747,0.2033898305084746,0.04,0.9166666666666666,0.3137254901960784,0.625,0.6837606837606838,0.6125,0.12745098039215685,0.4423076923076923,0.5111111111111111,0.5652173913043478,0.2622549019607843,0.38317757009345793,0.4019607843137255,0.8536585365853658,0.2769607843137255,0.611764705882353,0.5384615384615384,0.10714285714285714,0.32989690721649484,0.5625,0.30927835051546393,0.6102941176470589,0.5036463054187191,0.5086095238095238,0.4923812499999998,0.10779816513761468,0.1464968152866242,0.19037199124726478,0.2538293216630197,8.736933797909408,25.714876033057855,0.2779552715654952,1.0,8.0,35.0,105.0,1.0,0.2892561983471074,0.2892561983471074,0.0196078431372549,0.125,0.125,1.0,,2.0,,1.0,1.0,11.0,10.0,,,0.09090909090909091,0.3225806451612903,0.04672897196261682,0.023529411764705882,,,0.010309278350515464,,34.0,1.0,9.0,10.0,,34.0,1.0,,0.008264462809917356,0.008849557522123894,0.3008849557522124,0.30357142857142855,1.0,0.10588235294117647,0.1111111111111111,1.0,0.3333333333333333,0.3008849557522124,,1.0,,0.00819672131147541,False,,,
101146,1610612749,Roko Ukic,Roko Ukic,101146,MIL,3156.0,53,12,105,102,54.0,64.0,10,207,3.0,5.0,,,2.0,2.0,6.0,9.0,,1.0,5.0,4.0,9.0,15.0,8.0,5.0,32.0,108,,1.0,,3.0,5.0,6.0,5.0,5.0,21.0,6.0,12.0,,,5.0,,5.0,3.0,8.0,3.0,,1.0,1.0,3.0,19.0,,,,1.0,,,1,,1,,1.0,1.0,,2.0,,,,,2.0,,,2.0,,2.0,2.0,3.0,,,5.0,,,7.0,3.0,3.0,2.0,,,,,,,,,,,21.0,54.0,,2.0,0.3333333333333333,0.3333333333333333,0.6,,0.8333333333333334,0.5869565217391305,0.5,0.7272727272727273,0.64,0.5,0.8076923076923077,0.34782608695652173,,,,23.27586206896552,1.0,,,,,0.08333333333333333,,0.025,,,,,,,,,,0.1,,,,0.21739130434782608,0.6,0.6,1.0,0.391304347826087,0.6666666666666666,0.6666666666666666,,0.043478260869565216,,,,0.21739130434782608,,,,0.18181818181818182,1.0,0.36363636363636365,0.5652173913043478,0.4725431818181818,0.53565,0.4999350000000001,0.13043478260869565,0.2,0.09375,0.65625,7.36,26.1625,0.5142857142857142,1.0,3.0,3.0,9.0,1.0,0.375,0.375,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,,0.5,0.4,,0.6666666666666666,0.5,1.0,0.09090909090909091,1.0,2.0,,,1.0,,2.0,,,,,0.4,0.4,1.0,,,,0.25,0.4,,,,,False,,,
201601,1610612749,Luc Mbah a Moute,Luc Mbah a Moute,201601,MIL,35380.0,590,-57,1135,1152,377.0,451.0,159,2287,44.0,72.0,17.0,30.0,17.0,24.0,7.0,17.0,9.0,35.0,,,60.0,124.0,5.0,31.0,154.0,1216,20.0,35.0,6.0,46.0,21.0,38.0,2.0,13.0,55.0,82.0,38.0,24.0,,,15.0,15.0,13.0,28.0,10.0,3.0,7.0,1.0,7.0,69.0,10.0,48.0,,17.0,48.0,6.0,71,58.0,129,1.0,20.0,9.0,11.0,8.0,1.0,6.0,15.0,4.0,2.0,,4.0,23.0,3.0,13.0,29.0,65.0,7.0,4.0,46.0,9.0,6.0,50.0,6.0,21.0,7.0,12.0,8.0,2.0,2.0,12.0,6.0,,,2.0,4.0,55.0,377.0,11.0,6.0,0.6833333333333333,0.8541666666666666,0.4838709677419355,0.5714285714285714,0.5526315789473685,0.47674418604651164,0.5714285714285714,0.525,0.5099337748344371,0.5897435897435898,0.5612244897959183,0.03875968992248062,0.12096774193548387,0.1527777777777778,0.17647058823529413,13.151927437641723,0.34782608695652173,0.13953488372093023,,0.14201183431952663,0.10983981693363844,0.14912280701754385,0.05952380952380952,0.14380530973451328,0.09586776859504133,0.16,0.11764705882352941,0.06486486486486487,0.05970149253731343,0.058823529411764705,0.19801980198019803,0.09900990099009901,0.1323529411764706,0.1839080459770115,0.037037037037037035,0.019230769230769232,0.5,0.5581395348837209,0.6111111111111112,0.7213114754098361,0.6363636363636364,0.13178294573643412,0.4117647058823529,0.5,0.8571428571428571,0.2713178294573643,0.2571428571428571,0.2647058823529412,0.7777777777777778,,0.8571428571428571,0.5666666666666667,0.23529411764705882,0.6,0.7083333333333334,,0.5968992248062015,0.5171348837209303,0.5456749999999999,0.54120875,0.14583333333333334,0.1510791366906475,0.2987012987012987,0.35714285714285715,6.473387096774192,23.44,0.33215859030837,1.0,5.0,1.0,3.0,1.0,0.2,0.2,0.03875968992248062,0.2,0.2,1.0,,,,2.0,,,,,,,,0.02857142857142857,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,False,,,
201975,1610612749,Jodie Meeks,Jodie Meeks,201975,MIL,19461.0,324,34,654,651,236.0,309.0,79,1305,15.0,30.0,,3.0,6.0,13.0,2.0,5.0,14.0,36.0,39.0,12.0,31.0,71.0,55.0,14.0,127.0,654,1.0,9.0,,8.0,14.0,32.0,15.0,14.0,69.0,38.0,24.0,,,39.0,9.0,10.0,4.0,14.0,2.0,2.0,2.0,1.0,7.0,32.0,1.0,2.0,,13.0,38.0,2.0,53,3.0,56,1.0,7.0,4.0,3.0,6.0,1.0,3.0,5.0,2.0,3.0,1.0,,11.0,,4.0,12.0,17.0,,,17.0,,2.0,17.0,1.0,4.0,5.0,2.0,2.0,,,2.0,1.0,,,,1.0,69.0,236.0,1.0,5.0,0.6129032258064516,0.6129032258064516,0.43661971830985913,0.1111111111111111,0.4375,0.44841269841269843,0.3076923076923077,0.5851063829787234,0.47388059701492535,0.3076923076923077,0.6272727272727273,0.4365079365079365,0.1267605633802817,0.26666666666666666,0.2,19.333333333333332,0.5454545454545454,0.08333333333333333,,0.19387755102040816,0.008438818565400843,0.18055555555555555,0.010869565217391304,0.19029850746268656,0.00911854103343465,0.023255813953488372,,,,0.034482758620689655,0.14516129032258066,0.1702127659574468,0.2413793103448276,0.1896551724137931,0.14285714285714285,0.015151515151515152,0.5,0.23809523809523808,0.5,0.6818181818181818,0.4,0.03968253968253968,0.4,0.5,,0.2857142857142857,0.3888888888888889,0.3888888888888889,0.9285714285714286,0.30952380952380953,0.23076923076923078,,,0.2765957446808511,0.46153846153846156,0.2553191489361702,0.6746031746031746,0.5138147999999999,0.4718181818181819,0.500808695652174,0.031007751937984496,0.05405405405405406,0.06299212598425197,0.5433070866141733,9.725352112676058,24.996363636363636,0.36085626911314983,3.0,16.0,17.0,48.0,0.9411764705882353,0.3090909090909091,0.3090909090909091,0.12698412698412698,0.1875,0.2,1.0,,1.0,1.0,3.0,2.0,4.0,9.0,,,0.5,0.6,,0.07692307692307693,,,0.06382978723404255,0.3333333333333333,14.0,2.0,3.0,8.0,3.0,14.0,2.0,,0.03636363636363636,0.02564102564102564,0.358974358974359,0.3684210526315789,0.9285714285714286,0.23076923076923078,0.6666666666666666,1.0,0.6666666666666666,0.358974358974359,,,0.0625,,False,,,
2294,1610612749,Charlie Bell,Charlie Bell,2294,MIL,42095.0,702,-26,1354,1375,425.0,520.0,179,2729,22.0,47.0,5.0,7.0,7.0,12.0,4.0,12.0,24.0,70.0,46.0,18.0,50.0,129.0,93.0,26.0,222.0,1392,5.0,12.0,,13.0,18.0,42.0,33.0,14.0,83.0,60.0,40.0,2.0,1.0,45.0,11.0,28.0,14.0,42.0,7.0,7.0,10.0,6.0,12.0,98.0,4.0,11.0,1.0,13.0,35.0,3.0,51,16.0,67,1.0,16.0,12.0,4.0,15.0,5.0,9.0,12.0,2.0,6.0,1.0,1.0,27.0,3.0,10.0,29.0,53.0,,1.0,35.0,3.0,9.0,33.0,3.0,12.0,6.0,5.0,2.0,2.0,1.0,5.0,3.0,,,,,83.0,425.0,11.0,6.0,0.6,0.6122448979591837,0.3875968992248062,0.4166666666666667,0.42857142857142855,0.44144144144144143,0.3611111111111111,0.46,0.46835443037974683,0.3611111111111111,0.5,0.4189189189189189,0.08527131782945736,0.14893617021276595,0.16666666666666666,16.804583068109483,0.5555555555555556,0.05,0.04,0.08045977011494253,0.021359223300970873,0.07784431137724551,0.019230769230769232,0.07973421926910298,0.02074688796680498,0.03550295857988166,0.009900990099009901,0.0163265306122449,0.02027027027027027,0.016666666666666666,0.07142857142857142,0.08163265306122448,0.08743169398907104,0.06722689075630252,0.10416666666666667,0.008064516129032258,0.6,0.21171171171171171,0.46808510638297873,0.55,0.5909090909090909,0.05405405405405406,0.3333333333333333,0.4,0.5,0.3153153153153153,0.34285714285714286,0.35294117647058826,0.625,0.2072072072072072,0.3888888888888889,0.7142857142857143,0.2,0.16,0.5833333333333334,0.24,0.6306306306306306,0.5113181818181819,0.5181035714285713,0.48800410958904095,0.05194805194805195,0.08695652173913043,0.05855855855855856,0.3738738738738739,11.011627906976745,24.874193548387098,0.31388478581979323,23.0,47.0,32.0,90.0,0.9375,0.34408602150537637,0.34782608695652173,0.21171171171171171,0.48936170212765956,0.48936170212765956,1.0,,1.0,8.0,15.0,1.0,6.0,11.0,,,0.16666666666666666,0.3333333333333333,0.02857142857142857,0.05555555555555555,,,0.2,0.5333333333333333,9.0,1.0,5.0,3.0,6.0,9.0,1.0,,0.010752688172043012,0.021739130434782608,0.1956521739130435,0.2,0.7777777777777778,0.2777777777777778,0.2,,0.16666666666666666,0.2,,,,,False,,,
