EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,LongMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,Offensive Fouls,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffThreePtReboundPct,OffCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGA,PenaltyCorner3FGA,NonShootingFoulsDrawn,Corner3Frequency,PenaltyCorner3Frequency,Arc3Assists,NonShootingPenaltyNonTakeFouls,OffAtRimReboundPct,DefAtRimReboundPct,FTOffRebounds,OffFTReboundPct,Corner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFtPoints,HeaveAttempts,SecondChanceArc3FGA,SecondChanceFG3A,Loose Ball Fouls,SecondChanceArc3Frequency,on,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,OffensiveGoaltends,Defensive 3 Seconds Violations,OffArc3ReboundPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Blocked3s,BlockedArc3,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Corner3PctBlocked,BlockedCorner3
101118,1610612758,Sean May,Sean May,101118,SAC,209.0,3,3.0,7,6,1.0,13,1.0,1.0,1.0,1.0,2.0,2.0,4,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,25.0,0.5,1.0,1.0,1.0,0.5,0.36325,0.5,0.5,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200756,1610612758,Hilton Armstrong,Hilton Armstrong,200756,SAC,3359.0,56,8.0,109,108,17.0,217,1.0,5.0,1.0,4.0,12.0,10.0,113,4.0,5.0,,2.0,,1.0,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3846153846153846,13.385826771653544,0.4166666666666667,0.2,0.25,1.0,0.0833333333333333,0.4825,0.0769230769230769,0.0769230769230769,5.325,47.0,66.0,3.0,6.0,1.0,3.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,5.0,3.0,5.0,1.0,9.0,5.0,14.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,3.0,5.0,1.0,4.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,4.0,47.0,0.25,0.5,0.25,0.5,0.25,0.5,0.25,0.3333333333333333,0.2,0.75,1.0,0.1470588235294117,0.1351351351351351,0.25,0.1739130434782608,0.1041666666666666,0.2727272727272727,0.1333333333333333,0.3076923076923077,0.0769230769230769,0.2857142857142857,0.2,0.2,0.5,0.5,0.5,0.75,0.3333333333333333,0.75,0.3333333333333333,0.5,0.5,0.5,0.531075,0.5202749999999999,0.2,0.4,0.4311926605504587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200771,1610612758,Sergio Rodriguez,Sergio Rodriguez,200771,SAC,1831.0,31,31.0,62,62,9.0,124,2.0,2.0,3.0,8.0,9.0,22.0,52,2.0,5.0,1.0,6.0,1.0,3.0,0.125,0.125,0.8888888888888888,0.95,0.875,23.943661971830988,0.2,1.0,1.0,,0.3,0.500785,0.25,0.2727272727272727,7.7555555555555555,35.0,27.0,4.0,4.0,,,4.0,4.0,3.0,1.0,1.0,2.0,5.0,6.0,15.0,14.0,,,10.0,11.0,3.0,23.0,,1.0,2.0,,3.0,1.0,4.0,,3.0,2.0,1.0,4.0,3.0,1.0,1.0,5.0,2.0,,2.0,,,,,,,,,,15.0,35.0,1.0,0.8333333333333334,1.0,0.9285714285714286,1.0,0.875,,,,0.8,,0.1,,0.1666666666666666,0.1153846153846153,0.05,,,0.1666666666666666,0.0909090909090909,,0.3333333333333333,,,0.4,1.0,1.0,,,,0.5714285714285714,1.0,0.5,0.4576,0.5456071428571428,0.0909090909090909,0.6818181818181818,0.5645161290322581,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.5,1.0,0.6666666666666666,0.6666666666666666,0.5,0.1,1.0,1.0,1.0,0.1428571428571428,1.0,1.0,25.7,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201590,1610612758,Donte Greene,Donte Greene,201590,SAC,1908.0,32,8.0,60,58,10.0,118,,1.0,5.0,4.0,9.0,14.0,62,2.0,6.0,1.0,7.0,1.0,3.0,0.25,0.3333333333333333,0.4444444444444444,0.3636363636363636,0.5,22.53521126760564,0.0909090909090909,,,,0.4545454545454545,0.4937227272727272,0.2307692307692307,0.2727272727272727,11.1,21.0,16.0,2.0,3.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,4.0,5.0,6.0,2.0,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,,3.0,1.0,4.0,,,,,2.0,2.0,,,2.0,,2.0,3.0,,1.0,,,1.0,1.0,,,,5.0,21.0,1.0,0.5,1.0,0.4,1.0,0.5,0.1111111111111111,,1.0,1.0,,0.0555555555555555,0.05,0.25,0.1153846153846153,0.04,0.2,,,0.1666666666666666,0.3333333333333333,0.2,,,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,0.4,0.5,0.4545454545454545,0.5101,0.5565999999999999,0.1428571428571428,0.3571428571428571,0.35,2.0,,1.0,,,,2.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,0.1818181818181818,,,0.4,0.4,,0.0909090909090909,,,,,,,24.200000000000003,1.0,1.0,1.0,0.0909090909090909,0.2,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201956,1610612758,Omri Casspi,Omri Casspi,201956,SAC,2217.0,37,-1.0,77,75,10.0,152,,,4.0,7.0,11.0,14.0,83,8.0,1.0,,1.0,1.0,1.0,0.5714285714285714,0.6666666666666666,0.6363636363636364,0.5833333333333334,0.5833333333333334,16.091954022988507,,,,,0.3333333333333333,0.5355916666666668,0.0833333333333333,0.0909090909090909,6.5,41.0,47.0,6.0,7.0,1.0,1.0,5.0,5.0,,1.0,1.0,2.0,6.0,7.0,12.0,6.0,2.0,,2.0,3.0,,7.0,1.0,1.0,1.0,,2.0,1.0,3.0,,1.0,1.0,,2.0,2.0,,,2.0,1.0,1.0,2.0,,1.0,1.0,,,1.0,1.0,,,12.0,41.0,1.0,0.8571428571428571,1.0,0.75,1.0,0.75,,,,1.0,,0.0476190476190476,0.0384615384615384,0.1666666666666666,0.074074074074074,0.032258064516129,,,,,,0.5,,1.0,0.5833333333333334,0.8571428571428571,0.8571428571428571,0.6666666666666666,1.0,1.0,0.625,1.0,0.6666666666666666,0.5999,0.5596749999999999,0.1428571428571428,0.8571428571428571,0.5324675324675324,1.0,,1.0,,1.0,,1.0,,1.0,,,1.0,,1.0,,2.0,,,,,,,,,0.0833333333333333,,,0.25,0.25,,0.0833333333333333,,,,0.125,,,25.0,,,,,,1.0,1.0,0.2,0.3333333333333333,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201150,1610612758,Spencer Hawes,Spencer Hawes,201150,SAC,904.0,15,15.0,31,31,5.0,62,1.0,2.0,3.0,6.0,9.0,12.0,27,10.0,1.0,,2.0,,1.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6,27.77777777777778,0.2222222222222222,0.5,0.5,,0.3333333333333333,0.4757333333333333,0.1,0.1,8.811111111111112,26.0,14.0,2.0,4.0,,1.0,2.0,4.0,,1.0,2.0,2.0,5.0,8.0,10.0,2.0,,2.0,1.0,1.0,,2.0,,,2.0,,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,10.0,26.0,0.5,0.625,0.5,0.625,0.5,0.5555555555555556,0.2222222222222222,0.5,,,,0.1818181818181818,,,0.1538461538461538,,,,0.25,0.1666666666666666,,,,,0.4444444444444444,0.5,1.0,1.0,0.5,,0.5,0.5,0.4444444444444444,0.3951,0.4871,0.1666666666666666,0.8333333333333334,0.8387096774193549,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,0.25,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2137,1610612758,Ime Udoka,Ime Udoka,2137,SAC,880.0,15,13.0,27,28,3.0,55,,,,3.0,5.0,9.0,26,4.0,1.0,1.0,,,,0.6666666666666666,1.0,0.6,0.6428571428571429,0.6428571428571429,23.333333333333336,,,,,,0.6045999999999999,,,0.42,15.0,23.0,3.0,5.0,1.0,2.0,3.0,5.0,,1.0,2.0,2.0,3.0,5.0,6.0,2.0,2.0,2.0,1.0,1.0,,2.0,2.0,,2.0,,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,6.0,15.0,0.5,0.6,0.5,0.6,0.5,0.6,0.4,0.4,,,,0.2,0.3333333333333333,,0.1538461538461538,0.2,,,,0.3333333333333333,,,,,0.7142857142857143,0.6,1.0,0.6666666666666666,1.0,0.5,1.0,0.6,1.0,0.5049,0.60914,0.2222222222222222,0.6666666666666666,0.5555555555555556,,,1.0,,,1.0,2.0,,,,3.0,1.0,,,,1.0,,,,,1.0,0.5,,0.5,0.2857142857142857,,,,,,0.1428571428571428,,,,,,,24.15,1.0,,,0.1428571428571428,,,,0.6666666666666666,,,,1.0,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2755,1610612758,Kevin Martin,Kevin Martin,2755,SAC,1663.0,28,-2.0,51,51,11.0,102,2.0,4.0,3.0,3.0,7.0,7.0,55,,2.0,,2.0,,,,,0.4285714285714285,0.3,0.3181818181818182,17.46031746031746,0.4,0.5,0.5,,0.3,0.4568299999999999,,,12.657142857142858,12.0,40.0,,,,,,,1.0,1.0,3.0,2.0,,2.0,1.0,6.0,2.0,,2.0,2.0,,4.0,2.0,1.0,3.0,,4.0,2.0,6.0,,1.0,,1.0,,,,,,,1.0,2.0,,,,,,,,,,1.0,12.0,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,0.1666666666666666,,,,,,0.1875,0.0869565217391304,0.1428571428571428,0.1739130434782608,0.0714285714285714,,0.1,,0.4,0.25,,,,,,,,,,,,0.3,0.4420333333333333,0.41,0.2857142857142857,0.1428571428571428,0.2352941176470588,1.0,,2.0,,,,3.0,,,1.0,,2.0,,,,1.0,1.0,,,,,,,,0.3,,,0.3333333333333333,0.3333333333333333,,0.2,,,,,,,24.866666666666664,1.0,,1.0,0.1,,,1.0,0.1428571428571428,0.1666666666666666,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201936,1610612758,Tyreke Evans,Tyreke Evans,201936,SAC,1479.0,25,-13.0,46,46,8.0,92,,,1.0,6.0,9.0,14.0,55,2.0,3.0,,2.0,1.0,1.0,0.1666666666666666,0.1666666666666666,0.6666666666666666,0.6,0.65,18.18181818181818,,,,,0.1,0.5914300000000001,0.1,0.1111111111111111,3.2,8.0,37.0,6.0,8.0,,,,,2.0,,,,,,1.0,10.0,,,2.0,2.0,,4.0,,,2.0,,2.0,,2.0,,1.0,1.0,,,,,,,,1.0,2.0,1.0,2.0,2.0,,,2.0,1.0,,,1.0,8.0,,,,,,,,,,,,0.1428571428571428,,,0.1,,,,,,,,,0.5,0.8,0.75,0.75,0.1666666666666666,,,,,0.9,,0.5181,,0.0714285714285714,0.1739130434782608,,,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,,,1.0,,,,,0.1,,,,,,0.1,,,,1.0,,,25.7,,,,,,,,,0.2857142857142857,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201972,1610612758,Jon Brockman,Jon Brockman,201972,SAC,541.0,9,4.0,16,18,2.0,34,,1.0,,,2.0,1.0,17,,1.0,,2.0,,,,,,,0.1666666666666666,15.789473684210526,0.5,,,,,0.51645,,,6.05,13.0,11.0,,1.0,,1.0,,,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,2.0,,,1.0,,1.0,1.0,2.0,,2.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,1.0,13.0,,,,,0.25,0.25,,,,,,0.1666666666666666,,,0.125,0.1666666666666666,,,,0.5,,,,,0.5,,,,1.0,,,,0.5,,0.3795,1.0,1.0,0.8125,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
