EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeAssists,FTOffRebounds,Loose Ball Fouls Drawn,OffFTReboundPct,OffThreePtRebounds,3SecondViolations,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SecondChanceFtPoints,BadPassOutOfBoundsTurnovers,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,on,Clear Path Fouls,Blocked3s,BlockedArc3,LongMidRangePctBlocked,BlockedCorner3,Corner3PctBlocked
101122,1610612754,Danny Granger,Danny Granger,101122,IND,11177.0,186.0,14.0,376,383.0,124,151.0,47.0,759,18.0,29.0,3.0,5.0,3.0,5.0,6.0,12.0,5.0,22.0,5.0,8.0,1.0,3.0,17.0,42.0,3.0,4.0,4.0,15.0,29.0,63.0,22.0,50.0,34.0,158.0,411.0,3.0,5.0,3.0,4.0,15.0,5.0,13.0,5.0,18.0,11.0,36.0,18.0,40.0,63.0,3.0,4.0,1.0,41.0,17.0,5.0,1.0,5.0,8.0,13.0,6.0,2.0,2.0,3.0,34.0,3.0,5.0,10.0,1.0,16.0,3.0,19.0,2.0,14.0,8.0,6.0,8.0,3.0,3.0,1.0,5.0,1.0,11.0,3.0,8.0,3.0,14.0,2.0,1.0,27.0,1.0,45.0,3.0,1.0,2.0,19.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,36.0,124,5.0,2.0,0.3103448275862069,0.3333333333333333,0.9545454545454546,0.44,0.75,0.2777777777777778,0.4489795918367347,0.4603174603174603,0.6,0.38461538461538464,0.5486725663716814,0.8333333333333334,0.4032258064516129,0.5909090909090909,0.8333333333333334,0.4861111111111111,0.4424778761061947,0.02,0.07936507936507936,0.13793103448275862,0.08333333333333333,0.023809523809523808,33.568075117370896,0.7272727272727273,0.1111111111111111,0.08130081300813008,0.026785714285714284,0.10416666666666667,0.08771929824561403,0.01639344262295082,0.05,0.022222222222222223,0.02702702702702703,0.0975609756097561,0.1111111111111111,0.12903225806451613,0.058823529411764705,0.03636363636363636,1.0,0.25663716814159293,0.6206896551724138,0.72,0.2777777777777778,0.10619469026548672,0.5,0.5454545454545454,0.3333333333333333,0.19469026548672566,0.22727272727272727,0.22727272727272727,0.4,0.07079646017699115,0.625,0.625,0.8,0.37168141592920356,0.40476190476190477,0.4146341463414634,1.0,0.5555555555555556,0.6,0.3333333333333333,0.4444444444444444,0.75,1.0,0.16129032258064516,0.6,0.0967741935483871,0.3333333333333333,0.4838709677419355,0.26666666666666666,0.6991150442477876,0.4146341463414634,0.5365990909090909,0.6333333333333333,0.523085,0.16153846153846155,0.24050632911392406,0.0392156862745098,0.0949367088607595,0.22784810126582278,9.2984126984127,26.355999999999998,0.32978723404255317,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
101129,1610612754,Luther Head,Luther Head,101129,IND,8882.0,148.0,3.0,304,309.0,106,171.0,30.0,613,13.0,15.0,1.0,1.0,3.0,5.0,3.0,5.0,4.0,11.0,1.0,3.0,,1.0,6.0,20.0,,1.0,,6.0,20.0,31.0,7.0,23.0,10.0,71.0,337.0,2.0,2.0,,1.0,4.0,4.0,10.0,,7.0,4.0,12.0,18.0,22.0,12.0,9.0,,,20.0,6.0,,,14.0,8.0,22.0,6.0,2.0,10.0,1.0,52.0,,3.0,11.0,1.0,15.0,1.0,16.0,,4.0,3.0,1.0,10.0,4.0,3.0,,6.0,2.0,13.0,,10.0,4.0,9.0,1.0,,10.0,,14.0,,,2.0,4.0,,2.0,,,,,,12.0,106,,2.0,0.45,0.45,0.5714285714285714,0.30434782608695654,,,0.30434782608695654,0.6451612903225806,1.0,0.4,0.5648148148148148,0.6666666666666666,0.23529411764705882,0.5916666666666667,0.6666666666666666,0.3,0.42592592592592593,,,,,,21.597633136094675,0.7692307692307693,0.125,0.09734513274336283,,0.1,0.0979020979020979,,,,0.10810810810810811,0.08695652173913043,0.09433962264150944,0.13043478260869565,,,,0.2777777777777778,0.8666666666666667,0.8666666666666667,0.5384615384615384,0.09259259259259259,0.6,0.6,,0.2037037037037037,0.36363636363636365,0.36363636363636365,0.5,0.05555555555555555,0.3333333333333333,0.3333333333333333,1.0,0.37037037037037035,0.3,0.3,0.5,0.3333333333333333,1.0,,0.3333333333333333,,,0.29411764705882354,0.6,0.058823529411764705,,0.35294117647058826,,0.7037037037037037,0.3,0.5404472222222222,0.591175,0.5228823529411766,0.06896551724137931,0.11428571428571428,,0.056338028169014086,0.16901408450704225,8.738709677419356,25.08260869565217,0.34868421052631576,3.0,1.0,3.0,0.08333333333333333,,,,,,,,,,,,,,,,,,,True,,,,,,
200780,1610612754,Solomon Jones,Solomon Jones,200780,IND,4729.0,79.0,-29.0,168,169.0,83,109.0,19.0,337,2.0,6.0,1.0,1.0,1.0,3.0,4.0,8.0,1.0,5.0,,,,,,1.0,,1.0,,1.0,7.0,19.0,,1.0,6.0,20.0,190.0,3.0,4.0,,1.0,6.0,4.0,9.0,,1.0,4.0,12.0,12.0,2.0,,,2.0,,1.0,,4.0,,2.0,1.0,3.0,,1.0,2.0,,7.0,4.0,2.0,7.0,2.0,11.0,6.0,17.0,,2.0,1.0,1.0,6.0,5.0,3.0,,1.0,,9.0,,5.0,5.0,14.0,2.0,2.0,5.0,,8.0,,,,2.0,,2.0,4.0,1.0,3.0,4.0,2.0,12.0,83,4.0,2.0,0.8571428571428571,1.0,,,,,,0.3684210526315789,0.75,0.4444444444444444,0.35,0.6,0.4,0.4166666666666667,0.6,0.46153846153846156,0.05,,0.21052631578947367,0.3333333333333333,0.25,,17.1875,0.6666666666666666,0.3333333333333333,0.1346153846153846,0.07407407407407407,0.11764705882352941,0.13043478260869565,0.075,0.0625,,0.05555555555555555,0.08333333333333333,0.22727272727272727,0.15384615384615385,,,0.5,0.3,0.3333333333333333,0.5,1.0,0.4,0.5,0.6666666666666666,0.75,0.25,0.2,0.2,1.0,,,,,0.05,,,,0.2,1.0,1.0,0.2,,,0.3,0.3333333333333333,,,0.1,,0.35,,0.4426499999999999,0.4914,0.42625,0.09090909090909091,0.09523809523809523,,0.3,0.6,8.557894736842107,25.7,0.49404761904761907,,,2.0,,2.0,1.0,0.07692307692307693,0.2,0.10526315789473684,,,,,,,,,,,,,,True,,,,,,
201177,1610612754,Josh McRoberts,Josh McRoberts,201177,IND,31440.0,524.0,-21.0,1076,1090.0,380,487.0,110.0,2166,54.0,78.0,12.0,19.0,16.0,23.0,5.0,19.0,9.0,26.0,1.0,6.0,1.0,3.0,7.0,17.0,,,2.0,7.0,68.0,123.0,8.0,23.0,19.0,179.0,1184.0,13.0,20.0,,,27.0,22.0,43.0,3.0,10.0,14.0,67.0,92.0,44.0,24.0,,20.0,1.0,16.0,7.0,13.0,,30.0,14.0,44.0,11.0,3.0,17.0,5.0,102.0,26.0,22.0,54.0,11.0,87.0,40.0,127.0,2.0,17.0,10.0,7.0,9.0,7.0,10.0,,2.0,2.0,19.0,3.0,3.0,45.0,74.0,3.0,4.0,34.0,4.0,38.0,4.0,,,14.0,,7.0,16.0,12.0,3.0,16.0,9.0,67.0,380,8.0,7.0,0.6764705882352942,0.7931034482758621,1.0,0.34782608695652173,,0.3,0.36363636363636365,0.5528455284552846,0.65,0.5116279069767442,0.547945205479452,0.65,0.5,0.549079754601227,0.6136363636363636,0.5153846153846153,0.15753424657534246,,0.10569105691056911,0.10256410256410256,0.2631578947368421,,15.191986644407345,0.47368421052631576,0.3333333333333333,0.15041782729805014,0.0858085808580858,0.18333333333333332,0.15866388308977036,0.08403361344537816,0.1134020618556701,0.06504065040650407,0.13333333333333333,0.16483516483516483,0.1554054054054054,0.20930232558139536,0.11764705882352941,0.037037037037037035,0.5625,0.5342465753424658,0.6923076923076923,0.7714285714285715,0.6666666666666666,0.13013698630136986,0.2631578947368421,0.35714285714285715,0.6,0.1780821917808219,0.34615384615384615,0.34615384615384615,0.7777777777777778,0.0410958904109589,0.16666666666666666,0.16666666666666666,1.0,0.11643835616438356,0.4117647058823529,0.4117647058823529,1.0,0.95,0.631578947368421,0.08333333333333333,,,,0.4339622641509434,0.6956521739130435,0.05660377358490566,0.3333333333333333,0.1320754716981132,0.2857142857142857,0.6917808219178082,0.4375,0.5321041666666666,0.56260625,0.504579411764706,0.08974358974358974,0.10526315789473684,,0.15083798882681565,0.3743016759776536,5.758536585365854,27.121739130434786,0.35315985130111527,8.0,,2.0,,14.0,1.0,0.08092485549132948,0.08433734939759036,0.08695652173913043,1.0,1.0,1.0,7.0,1.0,1.0,0.05714285714285714,,,,,,,True,,,,,,
2248,1610612754,Earl Watson,Earl Watson,2248,IND,15915.0,265.0,-19.0,534,535.0,177,260.0,62.0,1069,15.0,23.0,2.0,3.0,7.0,13.0,3.0,13.0,4.0,10.0,,6.0,,,6.0,25.0,,1.0,1.0,8.0,22.0,46.0,6.0,31.0,12.0,74.0,604.0,3.0,7.0,,1.0,6.0,9.0,21.0,1.0,8.0,3.0,24.0,18.0,26.0,15.0,3.0,2.0,2.0,23.0,6.0,1.0,,27.0,23.0,50.0,16.0,7.0,16.0,5.0,123.0,6.0,3.0,15.0,,18.0,7.0,25.0,3.0,10.0,4.0,6.0,19.0,13.0,9.0,2.0,6.0,2.0,28.0,3.0,12.0,7.0,17.0,,2.0,13.0,1.0,19.0,1.0,,,10.0,,,1.0,1.0,,1.0,,24.0,177,3.0,,0.4090909090909091,0.42857142857142855,0.8333333333333334,0.1935483870967742,,0.125,0.20689655172413793,0.4782608695652174,0.42857142857142855,0.42857142857142855,0.4025974025974026,0.375,0.3620689655172414,0.43023255813953487,0.3333333333333333,0.375,0.4025974025974026,,0.021739130434782608,,0.07692307692307693,,18.84297520661157,0.6785714285714286,,0.08196721311475409,0.037267080745341616,0.05454545454545454,0.07563025210084033,0.028455284552845527,0.0196078431372549,0.014925373134328358,0.045454545454545456,0.04878048780487805,0.13157894736842105,0.06521739130434782,,0.06818181818181818,,0.2987012987012987,0.6521739130434783,0.6521739130434783,0.4,0.16883116883116883,0.23076923076923078,0.25,0.6666666666666666,0.12987012987012986,0.4,0.4,0.25,0.07792207792207792,,,,0.3246753246753247,0.24,0.24,0.8333333333333334,0.375,0.6666666666666666,0.5,0.125,,,0.4482758620689655,0.5384615384615384,,,0.27586206896551724,0.125,0.7012987012987013,0.2608695652173913,0.5240593333333333,0.50075,0.5030462962962964,0.11627906976744186,0.18181818181818182,,0.08108108108108109,0.32432432432432434,6.954347826086955,26.316129032258072,0.33146067415730335,6.0,,,,1.0,,0.011764705882352941,0.09302325581395349,0.014492753623188406,,3.0,,,,,,,,,,,,True,,,,,,
201575,1610612754,Brandon Rush,Brandon Rush,201575,IND,17071.0,285.0,-25.0,580,594.0,180,279.0,58.0,1174,7.0,11.0,,1.0,3.0,5.0,1.0,9.0,7.0,22.0,8.0,12.0,1.0,1.0,8.0,30.0,,2.0,4.0,8.0,15.0,42.0,16.0,42.0,7.0,85.0,632.0,1.0,2.0,1.0,3.0,5.0,5.0,10.0,5.0,9.0,3.0,28.0,16.0,14.0,48.0,,,,30.0,8.0,1.0,,10.0,2.0,12.0,1.0,1.0,6.0,,26.0,,8.0,15.0,3.0,26.0,,26.0,,4.0,3.0,1.0,10.0,7.0,3.0,,3.0,1.0,13.0,1.0,7.0,8.0,10.0,,,13.0,2.0,11.0,1.0,,,4.0,,2.0,9.0,6.0,2.0,9.0,5.0,28.0,180,1.0,2.0,0.5333333333333333,0.5333333333333333,1.0,0.38095238095238093,0.3333333333333333,0.5555555555555556,0.38095238095238093,0.35714285714285715,0.5,0.5,0.4642857142857143,0.5,0.6578947368421053,0.47752808988764045,0.5,0.6666666666666666,0.5,,0.023809523809523808,0.09090909090909091,,,15.863141524105755,0.7692307692307693,0.13636363636363635,0.07177033492822966,,0.14285714285714285,0.08679245283018867,,,,0.09722222222222222,0.04081632653061224,0.06818181818181818,0.13157894736842105,0.16666666666666666,,0.5555555555555556,0.13095238095238096,0.6363636363636364,0.7,0.8571428571428571,0.10714285714285714,0.1111111111111111,0.1111111111111111,1.0,0.2619047619047619,0.3181818181818182,0.3181818181818182,0.14285714285714285,0.14285714285714285,0.6666666666666666,0.6666666666666666,1.0,0.35714285714285715,0.26666666666666666,0.26666666666666666,1.0,0.2,,,0.4,,,0.2631578947368421,0.6,0.05263157894736842,1.0,0.42105263157894735,0.5,0.6309523809523809,0.26666666666666666,0.5140375,0.5402,0.527928947368421,0.04597701149425287,0.08888888888888889,,0.058823529411764705,0.32941176470588235,11.928571428571429,24.902380952380955,0.3103448275862069,4.0,,,,,,,,,,2.0,1.0,,,,,1.0,1.0,0.2,1.0,1.0,,True,,,,,,
201579,1610612754,Roy Hibbert,Roy Hibbert,201579,IND,12324.0,205.0,19.0,412,420.0,128,160.0,43.0,832,28.0,40.0,5.0,7.0,6.0,11.0,16.0,32.0,5.0,11.0,2.0,2.0,1.0,1.0,,,,,,,49.0,83.0,2.0,2.0,19.0,123.0,450.0,7.0,10.0,,,21.0,9.0,21.0,1.0,1.0,6.0,27.0,44.0,54.0,6.0,,10.0,,,,3.0,,14.0,11.0,25.0,10.0,1.0,10.0,1.0,61.0,10.0,5.0,28.0,1.0,34.0,14.0,48.0,4.0,2.0,,2.0,9.0,3.0,12.0,,6.0,2.0,21.0,1.0,5.0,18.0,26.0,1.0,3.0,27.0,4.0,23.0,7.0,,,13.0,,2.0,9.0,5.0,4.0,9.0,3.0,27.0,128,2.0,2.0,0.4489795918367347,0.5,1.0,1.0,,1.0,1.0,0.5903614457831325,0.7,0.42857142857142855,0.611764705882353,0.7,0.4772727272727273,0.6612903225806451,0.75,0.5625,0.023529411764705882,,0.03614457831325301,0.05,0.03125,,24.890829694323145,0.42857142857142855,0.125,0.18666666666666668,0.09259259259259259,0.11627906976744186,0.17098445595854922,0.08235294117647059,0.18421052631578946,0.025,0.18,0.21212121212121213,0.1791044776119403,0.11764705882352941,0.1111111111111111,0.12903225806451613,0.3333333333333333,0.47058823529411764,0.7,0.7368421052631579,0.4642857142857143,0.3764705882352941,0.5,0.5161290322580645,0.4375,0.12941176470588237,0.45454545454545453,0.45454545454545453,0.4,0.023529411764705882,1.0,1.0,1.0,,,,,0.7,0.7142857142857143,,,,,0.5,0.5454545454545454,0.045454545454545456,1.0,,,0.49411764705882355,,0.49263117647058835,0.532625,0.5063772727272726,0.14285714285714285,0.14606741573033707,,0.17073170731707318,0.21951219512195122,6.198795180722891,22.75,0.3106796116504854,3.0,,2.0,,4.0,1.0,0.06451612903225806,0.06666666666666667,0.06382978723404255,7.0,4.0,,2.0,,1.0,0.06666666666666667,,,,,,2.0,True,,,,,,
201985,1610612754,AJ Price,AJ Price,201985,IND,13970.0,233.0,24.0,488,496.0,172,187.0,42.0,984,12.0,17.0,4.0,4.0,6.0,7.0,1.0,5.0,7.0,13.0,4.0,15.0,,5.0,21.0,45.0,,2.0,10.0,17.0,20.0,35.0,25.0,60.0,14.0,129.0,516.0,4.0,4.0,,2.0,9.0,9.0,13.0,10.0,22.0,11.0,59.0,4.0,36.0,45.0,30.0,4.0,,45.0,21.0,2.0,1.0,17.0,9.0,26.0,7.0,2.0,13.0,3.0,61.0,1.0,8.0,13.0,1.0,22.0,5.0,27.0,1.0,11.0,5.0,6.0,10.0,7.0,2.0,1.0,3.0,,12.0,,7.0,5.0,10.0,,,16.0,2.0,16.0,4.0,,1.0,5.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,59.0,172,1.0,3.0,0.1,0.1111111111111111,0.6,0.4166666666666667,,0.45454545454545453,0.4166666666666667,0.5714285714285714,1.0,0.6923076923076923,0.6052631578947368,0.6666666666666666,0.6857142857142857,0.64,0.75,0.7435897435897436,0.631578947368421,0.016666666666666666,0.05714285714285714,0.11764705882352941,,0.022222222222222223,20.93457943925234,0.8333333333333334,0.05,0.08125,0.008849557522123894,0.14035087719298245,0.0967741935483871,0.024509803921568627,0.02702702702702703,,,0.1,0.13559322033898305,0.1282051282051282,0.16666666666666666,0.021739130434782608,0.5,0.17894736842105263,0.7058823529411765,0.8,0.08333333333333333,0.05263157894736842,0.2,0.2,,0.1368421052631579,0.5384615384615384,0.5384615384615384,0.14285714285714285,0.15789473684210525,0.26666666666666666,0.26666666666666666,1.0,0.47368421052631576,0.4666666666666667,0.4772727272727273,0.5238095238095238,0.6666666666666666,1.0,0.25,0.3333333333333333,,,0.2,0.8571428571428571,0.14285714285714285,,0.4857142857142857,0.5882352941176471,0.8105263157894737,0.4666666666666667,0.5326442105263157,0.6264,0.5224885714285714,0.061855670103092786,0.1388888888888889,0.01639344262295082,0.06976744186046512,0.4573643410852713,8.268571428571429,25.064999999999998,0.3524590163934426,1.0,,1.0,,4.0,,0.04395604395604396,,0.0547945205479452,1.0,,,,,,,,,,,,1.0,True,,,,,,
2399,1610612754,Mike Dunleavy,Mike Dunleavy,2399,IND,14216.0,237.0,-32.0,489,494.0,167,179.0,54.0,983,13.0,17.0,2.0,2.0,3.0,4.0,3.0,9.0,4.0,25.0,3.0,6.0,1.0,2.0,11.0,27.0,3.0,5.0,5.0,12.0,20.0,51.0,14.0,33.0,10.0,92.0,557.0,3.0,7.0,3.0,5.0,17.0,6.0,16.0,6.0,14.0,1.0,31.0,28.0,12.0,42.0,,4.0,,27.0,11.0,,,18.0,5.0,23.0,3.0,2.0,11.0,4.0,51.0,4.0,4.0,28.0,1.0,33.0,5.0,38.0,2.0,4.0,2.0,2.0,6.0,5.0,6.0,,1.0,,12.0,2.0,5.0,6.0,11.0,1.0,,11.0,2.0,13.0,2.0,,2.0,5.0,1.0,,2.0,,1.0,2.0,1.0,31.0,167,1.0,,0.7,0.7777777777777778,1.0,0.42424242424242425,0.6,0.42857142857142855,0.42424242424242425,0.39215686274509803,0.42857142857142855,0.375,0.4880952380952381,0.625,0.5,0.5170454545454546,0.6666666666666666,0.5,0.39285714285714285,,,,,,18.24817518248175,0.5,0.07692307692307693,0.18181818181818182,0.028368794326241134,0.07692307692307693,0.1553398058252427,0.02262443438914027,0.06666666666666667,0.017857142857142856,0.1320754716981132,0.20454545454545456,0.21052631578947367,0.05,0.16666666666666666,0.041666666666666664,0.5,0.20238095238095238,0.7647058823529411,0.7647058823529411,0.6923076923076923,0.10714285714285714,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.2976190476190476,0.16,0.16,0.75,0.07142857142857142,0.5,0.5,1.0,0.32142857142857145,0.4074074074074074,0.4074074074074074,1.0,0.16666666666666666,1.0,,0.4166666666666667,0.6,1.0,0.13333333333333333,0.75,0.06666666666666667,0.5,0.4,0.4166666666666667,0.5952380952380952,0.4074074074074074,0.5100940476190476,0.4849200000000001,0.50803,0.06818181818181818,0.09259259259259259,0.029411764705882353,0.18478260869565216,0.33695652173913043,11.307843137254903,25.366666666666667,0.34151329243353784,3.0,,,,1.0,,0.0125,,,2.0,5.0,1.0,,,,0.05555555555555555,,,,,,1.0,True,,,,,,
2551,1610612754,T.J. Ford,T.J. Ford,2551,IND,3605.0,60.0,-24.0,124,125.0,50,70.0,12.0,249,3.0,9.0,,,1.0,3.0,2.0,4.0,3.0,9.0,,,,,,1.0,,,,1.0,8.0,22.0,,1.0,8.0,24.0,135.0,,1.0,,,,3.0,10.0,,1.0,1.0,7.0,,16.0,,,,1.0,,,2.0,,5.0,2.0,7.0,2.0,,4.0,,16.0,1.0,,2.0,,2.0,1.0,3.0,,2.0,2.0,,1.0,1.0,3.0,,,,4.0,,3.0,3.0,6.0,,1.0,5.0,,9.0,1.0,,,5.0,,,1.0,1.0,,1.0,,7.0,50,1.0,,,,,,,,,0.36363636363636365,,0.3,0.34782608695652173,,0.2727272727272727,0.4444444444444444,,0.3181818181818182,0.043478260869565216,,0.09090909090909091,0.2222222222222222,,,22.62773722627737,0.25,,0.05263157894736842,0.022222222222222223,,0.03636363636363636,0.017241379310344827,,0.047619047619047616,,0.14285714285714285,0.05555555555555555,,,,,0.391304347826087,0.3333333333333333,0.42857142857142855,,0.17391304347826086,0.5,0.5,,0.391304347826087,0.3333333333333333,0.3333333333333333,,,,,,0.043478260869565216,,,,,,,,,,0.2727272727272727,0.3333333333333333,,,0.09090909090909091,,0.43478260869565216,,0.47585909090909095,0.4244,0.44906000000000007,0.18518518518518517,0.19230769230769232,,,0.2916666666666667,9.40909090909091,50.1,0.4032258064516129,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,True,,,,,,
