EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,PtsUnassisted2s,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,Usage,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FtPoints,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,BadPassTurnovers,Offensive Fouls Drawn,BlockedShortMidRange,SecondChanceFg2Pct,SecondChanceEfgPct,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimAccuracy,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,FG3APct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,SecondChanceTurnovers,Loose Ball Fouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,OffShortMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,ThreePtAssists,Corner3Assists,LostBallSteals,BlockedLongMidRange,on,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,Arc3Assists,DefThreePtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,Blocked3s,BlockedArc3,DefensiveGoaltends,3SecondViolations,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,DefThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,StepOutOfBoundsTurnovers,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Defensive 3 Seconds Violations,HeaveMakes,3pt And 1 Free Throw Trips,Arc3PctBlocked
101107,1610612737,Marvin Williams,Marvin Williams,101107,ATL,76.0,1.0,3.0,3,3.0,1.0,2.0,6,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,33.333333333333336,1.0,1.0,1.0,0.4015,15.2,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201043,1610612737,Randolph Morris,Randolph Morris,201043,ATL,1834.0,31.0,-17.0,69,68.0,45.0,43.0,137,2.0,3.0,7.0,14.0,20.0,6.0,45.0,0.5,0.5,0.5263157894736842,25.30120481927711,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.45737857142857147,7.064285714285715,0.6521739130434783,11.0,1.0,5.0,2.0,1.0,3.0,4.0,6.0,6.0,82.0,2.0,3.0,3.0,5.0,10.0,4.0,14.0,8.0,1.0,2.0,4.0,4.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,7.0,1.0,6.0,2.0,11.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,14.0,1.0,2.0,0.5714285714285714,0.5714285714285714,0.5,0.5,0.375,0.5384615384615384,0.07142857142857142,0.2,0.5,0.12903225806451613,0.06666666666666667,0.12903225806451613,0.05263157894736842,0.14285714285714285,0.14285714285714285,0.2,0.08333333333333333,1.0,0.35714285714285715,0.2,0.25,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.25,1.0,1.0,0.3,0.3333333333333333,0.35714285714285715,0.5929,0.45313,0.23529411764705882,0.23529411764705882,0.15,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201629,1610612737,Othello Hunter,Othello Hunter,201629,ATL,1978.0,33.0,-15.0,76,73.0,49.0,46.0,149,,1.0,4.0,12.0,11.0,2.0,49.0,0.3333333333333333,0.3333333333333333,0.39285714285714285,18.88888888888889,0.08333333333333333,,,0.5383,3.6666666666666665,0.6447368421052632,12.0,3.0,9.0,3.0,3.0,6.0,1.0,2.0,3.0,84.0,3.0,2.0,4.0,4.0,7.0,2.0,10.0,6.0,4.0,4.0,5.0,6.0,6.0,12.0,,,3.0,,1.0,3.0,2.0,3.0,5.0,,3.0,,4.0,,2.0,,1.0,,1.0,,10.0,1.0,,0.75,1.0,0.5714285714285714,0.5714285714285714,0.5,0.625,0.3333333333333333,0.3333333333333333,1.0,0.15625,0.12121212121212122,0.15151515151515152,0.11904761904761904,0.2857142857142857,0.2857142857142857,0.2,,,0.75,0.3333333333333333,0.5,0.6666666666666666,0.16666666666666666,0.5,1.0,1.0,,1.0,0.8571428571428571,0.5,0.75,0.45515,0.5446285714285714,0.14285714285714285,0.14285714285714285,0.36363636363636365,0.9090909090909091,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,1.0,0.1111111111111111,0.2,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,1968.0,33.0,-15.0,75,73.0,48.0,46.0,148,1.0,2.0,3.0,13.0,9.0,6.0,48.0,0.23076923076923078,0.2,0.28125,20.224719101123597,0.13333333333333333,0.5,0.5,0.4927533333333333,7.415384615384615,0.64,12.0,2.0,4.0,1.0,1.0,2.0,,7.0,3.0,84.0,2.0,,,2.0,8.0,2.0,6.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,3.0,1.0,3.0,,3.0,1.0,2.0,,3.0,2.0,3.0,,6.0,,,,,0.25,0.2,,0.2727272727272727,0.07692307692307693,0.25,0.5,0.03125,,0.030303030303030304,,,,,0.07692307692307693,,0.26666666666666666,0.5,0.6666666666666666,,0.4666666666666667,,,,,0.5,0.2,0.5,0.4,0.6147,0.46970999999999996,0.125,0.14285714285714285,,0.6666666666666666,,,,,,,1.0,1.0,1.0,,,,,,,,,2.0,2.0,2.0,2.0,2.0,7.0,7.0,2.0,2.0,3.0,14.0,0.13333333333333333,0.13333333333333333,0.2,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2230,1610612737,Maurice Evans,Maurice Evans,2230,ATL,1968.0,33.0,-15.0,75,73.0,48.0,46.0,148,,2.0,1.0,3.0,8.0,2.0,48.0,0.3333333333333333,0.4444444444444444,0.4444444444444444,11.235955056179774,0.2222222222222222,,,0.5132777777777778,11.466666666666669,0.64,12.0,1.0,1.0,1.0,,,,,,84.0,1.0,,5.0,,2.0,,,,,2.0,2.0,3.0,2.0,5.0,,,1.0,,1.0,1.0,1.0,1.0,3.0,,1.0,,,,,,,,,,,2.0,,,,,,0.8333333333333334,,,,1.0,0.0625,0.06060606060606061,0.06060606060606061,0.04878048780487805,0.07142857142857142,0.07142857142857142,,0.07692307692307693,,0.1111111111111111,1.0,1.0,,,,,,,0.3333333333333333,,,0.7777777777777778,0.5614166666666667,0.47221,,,0.625,,1.0,1.0,2.0,,,1.0,,,,1.0,0.8333333333333334,,0.3333333333333333,,,,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,,,2.0,0.6666666666666666,0.1111111111111111,0.2,23.849999999999998,2.0,5.0,1.0,2.0,2.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.08333333333333333,0.5555555555555556,0.4,0.4,1.0,0.6666666666666666,0.5,1.0,0.4,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,1610612737,Jamal Crawford,Jamal Crawford,2037,ATL,1528.0,25.0,-21.0,60,56.0,39.0,32.0,116,2.0,3.0,6.0,11.0,17.0,10.0,39.0,0.5454545454545454,0.42857142857142855,0.5,24.637681159420293,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.48723214285714284,8.218181818181819,0.65,7.0,3.0,5.0,1.0,3.0,4.0,1.0,3.0,5.0,74.0,1.0,,2.0,4.0,7.0,5.0,13.0,2.0,1.0,2.0,,,2.0,2.0,2.0,1.0,,,,,,1.0,2.0,,6.0,,7.0,1.0,1.0,3.0,,,,,13.0,1.0,3.0,0.16666666666666666,0.2,0.5714285714285714,0.4,1.0,0.5,0.09090909090909091,0.2,,,0.07692307692307693,,0.06060606060606061,0.09090909090909091,,,,,0.35714285714285715,0.6,0.75,0.3333333333333333,0.21428571428571427,0.3333333333333333,0.3333333333333333,,,1.0,0.4,0.75,0.5714285714285714,0.7,0.49708499999999994,0.07142857142857142,0.09090909090909091,0.11764705882352941,0.7647058823529411,1.0,1.0,2.0,,,,,1.0,,1.0,1.0,,,,,,1.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,,,8.0,0.21428571428571427,0.14285714285714285,0.2,24.900000000000002,,1.0,,,1.0,,,,,,,,,,,0.09090909090909091,0.07142857142857142,,,,,,,0.1,2.0,2.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,1610612737,Joe Johnson,Joe Johnson,2207,ATL,10.0,,,1,,1.0,,1,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2215,1610612737,Jason Collins,Jason Collins,2215,ATL,452.0,8.0,5.0,18,17.0,14.0,15.0,35,1.0,2.0,1.0,2.0,2.0,,14.0,0.5,0.5,0.5,8.695652173913043,1.0,0.5,0.5,0.3973,19.9,0.7777777777777778,5.0,,,,,,,,,10.0,,,,1.0,1.0,,2.0,2.0,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,,0.125,,0.125,,,,,0.16666666666666666,,,,,,,,,,1.0,,,,,,0.4475,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2585,1610612737,Zaza Pachulia,Zaza Pachulia,2585,ATL,76.0,1.0,,3,2.0,,,5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101107,1610612737,Marvin Williams,Marvin Williams,101107,ATL,148025.0,2467.0,238.0,4549,4561.0,871.0,915.0,9110,68.0,185.0,261.0,531.0,818.0,224.0,871.0,0.4915254237288136,0.4841628959276018,0.5348684210526315,15.977696596808308,0.2790346907993967,0.3675675675675676,0.37158469945355194,0.514550606060606,8.510922787193975,0.19147065289074522,546.0,152.0,238.0,68.0,33.0,45.0,41.0,108.0,176.0,4821.0,84.0,21.0,125.0,46.0,86.0,60.0,170.0,298.0,39.0,84.0,191.0,310.0,106.0,416.0,66.0,47.0,39.0,33.0,22.0,72.0,11.0,85.0,160.0,14.0,153.0,6.0,215.0,14.0,86.0,25.0,44.0,28.0,46.0,29.0,170.0,15.0,24.0,0.5708812260536399,0.6506550218340611,0.5348837209302325,0.5339805825242718,0.5590909090909091,0.6213235294117647,0.07344632768361582,0.11764705882352941,0.5416666666666666,0.1167481662591687,0.05014925373134328,0.12753222836095765,0.04874651810584958,0.07234042553191489,0.0831858407079646,0.12183908045977011,0.1430817610062893,0.6304347826086957,0.358974358974359,0.6386554621848739,0.7238095238095238,0.5592105263157895,0.16289592760180996,0.37962962962962965,0.41414141414141414,0.43902439024390244,0.6764705882352942,0.6868686868686869,0.4368932038834951,0.7333333333333333,0.5580693815987934,0.5477987654320986,0.48750000000000004,0.11700680272108843,0.14262023217247097,0.1528117359413203,0.2078239608801956,40.0,46.0,64.0,21.0,1.0,33.0,17.0,10.0,12.0,0.5476190476190477,0.5252525252525253,0.08333333333333333,0.2462686567164179,0.007575757575757576,0.04384133611691023,0.04452054794520548,0.5882352941176471,54.0,11.0,132.0,17.0,51.0,70.0,93.0,30.0,15.0,25.0,209.0,0.19909502262443438,0.08144796380090498,0.10679611650485436,25.025000000000002,27.0,78.0,3.0,7.0,6.0,40.0,4.0,15.0,117.0,6.0,16.0,0.975,0.30303030303030304,0.26666666666666666,0.31007751937984496,0.03411513859275053,0.11764705882352941,0.34615384615384615,0.35064935064935066,1.0,0.0707070707070707,0.42857142857142855,1.0,0.05825242718446602,23.0,8.0,19.0,4.0,False,4.0,13.0,1.0,8.0,2.0,6.0,3.0,3.0,13.0,1.0,15.0,86.0,15.0,3.0,9.0,3.0,7.0,2.0,2.0,1.0,1.0,0.35294117647058826,0.007575757575757576,0.010810810810810811,0.01282051282051282,0.16044776119402984,0.04619565217391304,0.0427807486631016,0.1724137931034483,0.12307692307692308,0.04716981132075472,0.24074074074074073,0.24074074074074073,0.9230769230769231,0.125,0.08080808080808081,0.125,1.0,0.6666666666666666,0.18181818181818182,0.2549019607843137,,,,,,,,,
