EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,DeadBallTurnovers,Travels,Turnovers,Offensive Fouls Drawn,PenaltyFg3Pct,OffAtRimReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsPutbacks,AtRimAssists,OffThreePtRebounds,FTOffRebounds,SelfOReb,BadPassSteals,SecondChanceTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,SecondChanceAtRimAccuracy,SecondChancePointsPct,PtsUnassisted3s,HeaveAttempts,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,PenaltyTurnovers,Technical Free Throw Trips,AtRimPctBlocked,LiveBallTurnoverPct,SecondChanceAtRimPctAssisted,ThreePtAssists,Corner3Assists,Loose Ball Fouls,Arc3Assists,FTDefRebounds,3SecondViolations,DefFTReboundPct,on,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,Fg3aBlocked,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,HeaveMakes,Defensive 3 Seconds Violations,OffensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,BlockedCorner3
200752,1610612763,Rudy Gay,Rudy Gay,200752,MEM,3001.0,50,-18,106,106,52,36.0,10.0,212,1.0,3.0,1.0,1.0,2.0,2.0,4.0,5.0,6.0,1.0,3.0,1.0,8.0,13.0,1.0,3.0,4.0,23.0,128,1.0,7.0,10.0,1.0,14.0,6.0,10.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,9.0,12.0,2.0,14.0,1.0,1.0,1.0,4.0,3.0,6.0,3.0,1.0,1.0,1.0,14.0,52,2.0,0.375,0.375,1.0,0.3333333333333333,0.3333333333333333,0.6153846153846154,0.7,0.59375,0.6363636363636364,0.6052631578947368,0.6363636363636364,0.1875,0.0769230769230769,0.25,15.966386554621849,0.2045454545454545,0.0512820512820512,0.3,0.2222222222222222,0.0476190476190476,0.125,0.0588235294117647,0.125,0.1818181818181818,0.2941176470588235,0.4285714285714285,0.1875,0.3333333333333333,0.3333333333333333,0.25,0.5,0.6666666666666666,0.375,0.8333333333333334,0.8333333333333334,0.6,0.1875,0.3333333333333333,0.3333333333333333,1.0,1.0,0.1818181818181818,0.5,0.0909090909090909,0.375,0.3333333333333333,0.47008125,0.655,0.457940909090909,0.1578947368421052,0.1875,0.6086956521739131,9.184615384615386,25.33333333333333,0.490566037735849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,731.0,12,-12,29,30,20,11.0,1.0,59,,1.0,1.0,,1.0,,,1.0,3.0,,1.0,1.0,1.0,4.0,1.0,2.0,,5.0,32,1.0,1.0,4.0,2.0,5.0,,2.0,3.0,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,4.0,,,,5.0,1.0,,,,,,5.0,20,2.0,,,1.0,0.5,0.5,0.25,0.25,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.3333333333333333,,,22.580645161290324,0.2,0.0909090909090909,0.5,0.25,0.0769230769230769,,,,,0.3333333333333333,,0.1666666666666666,,,,,,0.5,0.3333333333333333,0.3333333333333333,,0.1666666666666666,,,,1.0,0.1666666666666666,,0.1666666666666666,0.5,,0.4776833333333334,0.5614,0.4776833333333334,,,1.0,15.425,25.5,0.6896551724137931,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,1.0,0.1666666666666666,1.0,1.0,1.0,0.1666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201188,1610612763,Marc Gasol,Marc Gasol,201188,MEM,2994.0,50,-2,103,105,59,39.0,15.0,208,5.0,8.0,3.0,2.0,4.0,1.0,3.0,,1.0,,,,6.0,12.0,,,5.0,17.0,118,3.0,2.0,5.0,,7.0,8.0,4.0,,,,,2.0,2.0,1.0,4.0,5.0,2.0,5.0,7.0,7.0,14.0,3.0,1.0,1.0,3.0,7.0,5.0,2.0,3.0,2.0,3.0,7.0,59,,0.6666666666666666,0.8,,,,0.5,0.4,0.5,0.4,0.6071428571428571,0.5833333333333334,,,,12.396694214876034,0.125,0.1219512195121951,0.2222222222222222,0.1428571428571428,0.1363636363636363,0.2,0.0476190476190476,0.1666666666666666,0.1666666666666666,0.0625,0.3333333333333333,0.6666666666666666,0.625,0.625,0.25,0.3333333333333333,0.3333333333333333,0.0833333333333333,,,,,,,,1.0,0.8,0.5,,0.6666666666666666,,0.5446249999999999,0.5717666666666666,0.5875199999999999,0.1538461538461538,0.1538461538461538,0.4117647058823529,2.825,,0.5728155339805825,,,,,,1.0,,1.0,,,0.2,,,,,,,,1.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.8,0.3333333333333333,0.2352941176470588,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201564,1610612763,O.J. Mayo,O.J. Mayo,201564,MEM,2670.0,44,-11,92,93,46,29.0,15.0,185,2.0,4.0,1.0,2.0,3.0,1.0,3.0,4.0,6.0,1.0,3.0,2.0,7.0,13.0,2.0,4.0,6.0,26.0,115,1.0,5.0,7.0,3.0,19.0,8.0,6.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,3.0,4.0,1.0,5.0,,,,,3.0,7.0,1.0,,,,19.0,46,,0.5714285714285714,0.5714285714285714,0.5,0.5,1.0,0.5384615384615384,0.7142857142857143,0.5882352941176471,0.65,0.631578947368421,0.7083333333333334,0.2352941176470588,0.0769230769230769,,20.909090909090907,0.081081081081081,0.0277777777777777,0.1428571428571428,0.0909090909090909,0.0263157894736842,,,0.1428571428571428,,0.0769230769230769,0.2,0.2352941176470588,0.5,0.6666666666666666,0.1764705882352941,0.3333333333333333,0.3333333333333333,0.3529411764705882,0.6666666666666666,0.6666666666666666,0.75,0.1764705882352941,0.3333333333333333,0.3333333333333333,,1.0,0.3,0.6666666666666666,0.2,0.4705882352941176,1.0,0.4617866666666667,0.5462,0.4861812499999999,0.0588235294117647,0.0769230769230769,0.7307692307692307,10.49230769230769,38.425,0.5,1.0,1.0,1.0,1.0,1.0,2.0,,4.0,,0.3333333333333333,0.0909090909090909,,0.0588235294117647,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,3.0,6.0,,1.0,,,,,,,1.0,1.0,2.0,,,2.0,1.0,1.0,1.5,,,,,,0.5,1.0,0.1153846153846153,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.25,0.5,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,1610612763,Allen Iverson,Allen Iverson,947,MEM,3992.0,67,-21,139,141,68,48.0,15.0,280,3.0,5.0,1.0,1.0,2.0,2.0,4.0,9.0,16.0,1.0,1.0,,14.0,25.0,1.0,1.0,6.0,37.0,168,3.0,9.0,15.0,,22.0,8.0,20.0,3.0,1.0,1.0,,9.0,11.0,5.0,24.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,,1.0,5.0,9.0,12.0,2.0,,,,22.0,68,1.0,0.2857142857142857,0.3076923076923077,1.0,1.0,1.0,0.56,0.6,0.5961538461538461,0.6,0.578125,0.5789473684210527,0.0384615384615384,,,24.840764331210192,0.0384615384615384,0.0204081632653061,0.0769230769230769,0.0461538461538461,0.0188679245283018,0.0909090909090909,,,,0.1,0.1111111111111111,0.1923076923076923,0.6,0.6,0.1538461538461538,0.5,0.5,0.6153846153846154,0.5625,0.5625,0.4444444444444444,0.0384615384615384,1.0,1.0,1.0,0.3333333333333333,0.1333333333333333,0.5,,0.2307692307692307,1.0,0.4661346153846155,0.4437333333333333,0.44416,0.0714285714285714,0.074074074074074,0.5945945945945946,13.388,25.8,0.4892086330935252,,,,,,4.0,,7.0,,,,,,,,,,,1.0,3.0,1.0,7.0,4.0,2.0,4.0,,,,1.0,,,,,4.0,,,3.0,1.0,1.0,0.875,,,,,,,1.0,0.1891891891891892,,,3.0,2.0,1.0,2.0,2.0,,,0.4285714285714285,,2.0,2.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2216,1610612763,Zach Randolph,Zach Randolph,2216,MEM,2643.0,44,-1,90,91,51,31.0,9.0,181,2.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,7.0,,,,7.0,15.0,,,8.0,22.0,100,3.0,3.0,7.0,,9.0,6.0,8.0,,,,3.0,4.0,6.0,2.0,14.0,3.0,2.0,5.0,9.0,3.0,12.0,,,,1.0,6.0,11.0,4.0,1.0,1.0,1.0,9.0,51,,0.4285714285714285,0.5,,,,0.4666666666666667,0.4285714285714285,0.4666666666666667,0.4285714285714285,0.55,0.5,,0.2,0.25,27.722772277227723,0.1470588235294117,0.1034482758620689,0.2,0.1590909090909091,0.0967741935483871,0.1666666666666666,0.1333333333333333,0.1,0.1818181818181818,0.1538461538461538,0.125,0.2666666666666666,0.5,1.0,0.2666666666666666,0.5,0.6666666666666666,0.4666666666666667,0.4285714285714285,0.4285714285714285,0.6666666666666666,,,,,0.6666666666666666,0.2857142857142857,1.0,,0.2666666666666666,,0.4626733333333333,0.5402666666666667,0.4983714285714286,0.2222222222222222,0.2222222222222222,0.4090909090909091,9.813333333333333,,0.5666666666666667,,,,,,4.0,,8.0,,,,0.5,,,,,,,1.0,2.0,,4.0,3.0,2.0,2.0,,,,,,1.0,,1.0,2.0,,1.0,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,1.0,0.5,0.5,0.1818181818181818,,,4.0,2.0,3.0,1.0,4.0,,0.5,0.5,,2.0,,,2.0,2.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201960,1610612763,DeMarre Carroll,DeMarre Carroll,201960,MEM,2137.0,36,-15,72,74,29,23.0,6.0,146,2.0,3.0,1.0,1.0,1.0,,1.0,1.0,6.0,,,,3.0,10.0,,,,6.0,95,1.0,2.0,6.0,,4.0,2.0,4.0,,,,1.0,2.0,2.0,,4.0,2.0,,2.0,2.0,2.0,4.0,,,6.0,8.0,,,,,,,4.0,29,,0.3333333333333333,0.5,,,,0.3,0.3333333333333333,0.3,0.3333333333333333,0.3,0.3333333333333333,,0.1,,15.384615384615383,0.0869565217391304,0.0952380952380952,,0.064516129032258,0.0909090909090909,,0.2,,0.2857142857142857,,,0.3,0.6666666666666666,1.0,0.1,,,0.6,0.1666666666666666,0.1666666666666666,1.0,,,,,1.0,0.1666666666666666,1.0,,0.3,,0.4117,0.5661,0.37765,,,0.6666666666666666,13.61,,0.4027777777777778,,,,,,1.0,,2.0,,,,,,,,,,,1.0,1.0,,2.0,,2.0,2.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,0.3333333333333333,,,1.0,1.0,1.0,,,,0.3333333333333333,0.5,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201970,1610612763,Sam Young,Sam Young,201970,MEM,563.0,9,-12,20,21,2,9.0,2.0,41,2.0,2.0,,,,,,,1.0,,,,2.0,3.0,,1.0,,4.0,29,,,,,,4.0,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,2.0,3.0,,,,,,,,2,,1.0,1.0,,,,0.6666666666666666,,0.5,,0.5,,0.25,,,18.181818181818183,,,,,,,,,,,,0.5,1.0,1.0,,,,0.25,,,,,,,,,,,,0.75,,0.60425,,,,,,7.366666666666666,22.5,0.1,,1.0,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2212,1610612763,Steven Hunter,Steven Hunter,2212,MEM,735.0,12,-3,26,26,9,10.0,2.0,52,2.0,3.0,,,,,,,,,,,2.0,3.0,,,3.0,7.0,29,,,,,1.0,4.0,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,3.0,,,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,9,,1.0,1.0,,,,0.6666666666666666,,0.6666666666666666,,0.7,0.5,,,,25.0,0.0909090909090909,0.125,0.3333333333333333,0.1428571428571428,0.125,,,,0.25,,,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,1.0,,0.612,,,0.25,0.25,0.1428571428571428,,,0.3461538461538461,,,,,,1.0,1.0,2.0,,,0.2,1.0,,,,,,,,,2.0,2.0,1.0,,,,,,,,,1.0,,1.0,,,1.0,,,1.0,,,,,,1.0,,0.2857142857142857,,,1.0,,,1.0,2.0,,,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201934,1610612763,Hasheem Thabeet,Hasheem Thabeet,201934,MEM,244.0,4,-6,9,9,2,2.0,,18,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,2,,,,,,,,,,,,,,,,22.22222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2222222222222222,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,0.5,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
