EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg3aBlocked,StepOutOfBoundsTurnovers,Clear Path Fouls,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,FTOffRebounds,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,3pt And 1 Free Throw Trips,Arc3PctBlocked,on,HeaveMakes
693,1610612737,Joe Smith,Joe Smith,693,ATL,10326.0,172,25,306,310,78,80,42,616,8.0,17.0,4.0,13.0,4.0,7.0,3.0,5.0,9.0,17.0,1.0,3.0,,,,,,,,,,,20.0,39.0,1.0,3.0,7.0,50.0,360,5.0,17.0,,,,10.0,5.0,10.0,,,3.0,13.0,34.0,6.0,3.0,,2.0,,,,3.0,5.0,1.0,6.0,,1.0,3.0,1.0,1.0,13.0,6.0,14.0,10.0,21,1.0,32,20.0,52,,1.0,1.0,,2.0,,,,,2.0,,2,1.0,,23,33,4.0,,7.0,2.0,1.0,8.0,,,4.0,,4.0,,,1.0,,3.0,4.0,2.0,,13.0,78,2.0,,0.85,0.8947368421052632,1.0,0.3333333333333333,,,0.3333333333333333,0.5128205128205128,0.29411764705882354,0.5,0.5119047619047619,0.29411764705882354,0.5,0.5434782608695652,0.29411764705882354,0.5416666666666666,0.07142857142857142,0.07692307692307693,0.17647058823529413,,,13.259668508287293,1.0,0.14285714285714285,0.23863636363636365,0.11965811965811966,0.2222222222222222,0.17142857142857143,0.23308270676691728,0.13157894736842105,0.14705882352941177,0.13513513513513514,0.08695652173913043,0.17391304347826086,0.16666666666666666,0.3448275862068966,0.18518518518518517,0.1875,0.12903225806451613,0.42857142857142855,,0.5,0.40476190476190477,0.47058823529411764,0.5714285714285714,0.875,0.11904761904761904,0.6,0.6,0.6666666666666666,0.40476190476190477,0.5294117647058824,0.5294117647058824,0.8888888888888888,0.07142857142857142,0.3333333333333333,0.3333333333333333,1.0,,,,,0.7647058823529411,0.3076923076923077,0.75,,,,,,,0.7,0.5714285714285714,,,,,0.47619047619047616,,0.49688214285714283,0.5264785714285715,0.56158,0.08695652173913043,0.09302325581395349,0.2,0.26,9.399999999999999,22.933333333333334,0.2549019607843137,,,,,,,,,1.0,,,,,,True,
201043,1610612737,Randolph Morris,Randolph Morris,201043,ATL,395.0,7,-1,14,14,3,11,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0,2,,2,,1.0,1.0,,,,,1.0,,,,1,,,1,3,,1.0,,,,,,,,,,,,,,,,,,,3,1.0,,,,,,,,,,,,,,,,,,,,,,,6.666666666666667,,0.5,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21428571428571427,,,,,,,,,,,,,,,True,
101107,1610612737,Marvin Williams,Marvin Williams,101107,ATL,28313.0,472,5,879,876,232,296,115,1755,20.0,41.0,4.0,11.0,6.0,13.0,15.0,32.0,18.0,36.0,3.0,10.0,1.0,3.0,1.0,1.0,1.0,8.0,,1.0,1.0,5.0,53.0,109.0,4.0,18.0,28.0,146.0,939,6.0,14.0,1.0,4.0,5.0,20.0,11.0,25.0,2.0,6.0,13.0,41.0,44.0,62.0,12.0,,6.0,1.0,7.0,1.0,10.0,15.0,8.0,23.0,4.0,4.0,9.0,2.0,4.0,54.0,3.0,19.0,24.0,25,8.0,57,23.0,80,3.0,17.0,12.0,5.0,14.0,,4.0,10.0,1.0,10.0,1.0,24,,2.0,18,33,2.0,7.0,24.0,1.0,2.0,34.0,2.0,2.0,13.0,4.0,5.0,,,3.0,1.0,1.0,5.0,2.0,,41.0,232,2.0,4.0,0.41509433962264153,0.44,1.0,0.2222222222222222,0.25,0.3333333333333333,0.23529411764705882,0.48623853211009177,0.42857142857142855,0.44,0.4645669291338583,0.4166666666666667,0.45161290322580644,0.5070422535211268,0.475,0.5263157894736842,0.14173228346456693,0.09174311926605505,0.1951219512195122,0.0625,,16.46825396825397,0.5833333333333334,0.2,0.08389261744966443,0.05846153846153846,0.22018348623853212,0.03614457831325301,0.12039312039312039,0.05392156862745098,0.0625,0.03571428571428571,0.06896551724137931,0.04081632653061224,0.029411764705882353,0.05660377358490566,0.09090909090909091,0.10317460317460317,0.18518518518518517,0.32142857142857145,0.05172413793103448,0.4,0.3228346456692913,0.4878048780487805,0.6060606060606061,0.4,0.25196850393700787,0.46875,0.5,0.3333333333333333,0.28346456692913385,0.5,0.5,0.5,0.07874015748031496,0.3,0.3333333333333333,1.0,0.06299212598425197,0.125,0.125,1.0,0.6111111111111112,0.36363636363636365,,0.16666666666666666,0.3333333333333333,1.0,0.05555555555555555,,,0.41935483870967744,0.46153846153846156,0.03225806451612903,1.0,0.16129032258064516,0.2,0.4645669291338583,0.14285714285714285,0.4736182539682539,0.5183218749999999,0.48429666666666665,0.09420289855072464,0.10833333333333334,0.136986301369863,0.2808219178082192,8.810091743119267,26.538888888888888,0.26393629124004553,1.0,,,,0.05555555555555555,0.1,,1.0,1.0,,,0.03333333333333333,,,False,
1710,1610612737,Mike Bibby,Mike Bibby,1710,ATL,11643.0,194,7,373,363,113,108,54,736,2.0,3.0,,1.0,,,2.0,5.0,4.0,15.0,1.0,8.0,,1.0,,5.0,5.0,18.0,,2.0,,6.0,8.0,23.0,6.0,26.0,6.0,40.0,396,,4.0,,3.0,,,,5.0,,11.0,,,4.0,12.0,18.0,,,,18.0,5.0,,17.0,4.0,21.0,2.0,2.0,14.0,,3.0,46.0,,2.0,8.0,6,1.0,15,2.0,17,,4.0,3.0,1.0,4.0,1.0,4.0,2.0,,,,6,2.0,,6,14,,1.0,11.0,,2.0,7.0,1.0,,4.0,,,,,,,,,,,,113,1.0,,0.25,0.25,1.0,0.23076923076923078,,,0.23076923076923078,0.34782608695652173,,,0.3469387755102041,,,0.38461538461538464,,,0.5306122448979592,,,,,13.242009132420092,0.6666666666666666,0.1,0.046153846153846156,0.014492753623188406,0.1568627450980392,,0.07734806629834254,0.01092896174863388,,0.06451612903225806,,,,0.021739130434782608,0.05555555555555555,0.0625,0.1111111111111111,0.5,,,0.061224489795918366,0.6666666666666666,0.6666666666666666,0.5,0.10204081632653061,0.4,0.4,,0.30612244897959184,0.26666666666666666,0.26666666666666666,0.25,0.16326530612244897,0.125,0.14285714285714285,1.0,0.3673469387755102,0.2777777777777778,0.2777777777777778,1.0,0.14285714285714285,,,0.14285714285714285,,,0.2857142857142857,,,,,0.3125,,0.375,,0.5918367346938775,0.2777777777777778,0.4835510204081632,0.5106142857142858,0.4641187500000001,0.07692307692307693,0.15384615384615385,,,14.960869565217392,24.911538461538463,0.30294906166219837,1.0,,,,0.038461538461538464,0.125,,,,,,,,,False,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,34013.0,567,-28,1118,1121,369,425,155,2239,35.0,64.0,,4.0,10.0,21.0,15.0,44.0,13.0,36.0,1.0,2.0,,,,1.0,4.0,20.0,,1.0,2.0,12.0,63.0,144.0,5.0,22.0,29.0,170.0,1202,2.0,11.0,,1.0,,4.0,19.0,44.0,2.0,13.0,13.0,57.0,32.0,94.0,12.0,3.0,,2.0,18.0,4.0,15.0,78.0,22.0,100.0,9.0,13.0,27.0,11.0,40.0,222.0,1.0,2.0,10.0,34,5.0,49,3.0,52,1.0,26.0,10.0,16.0,23.0,3.0,16.0,17.0,2.0,7.0,4.0,40,,14.0,29,58,1.0,4.0,41.0,2.0,5.0,36.0,4.0,,17.0,3.0,10.0,,,7.0,1.0,2.0,10.0,3.0,,57.0,369,6.0,2.0,0.25396825396825395,0.25396825396825395,0.8,0.22727272727272727,,0.15384615384615385,0.25,0.4375,0.18181818181818182,0.4318181818181818,0.4246987951807229,0.16666666666666666,0.38596491228070173,0.46703296703296704,0.16666666666666666,0.43846153846153846,0.13253012048192772,0.10416666666666667,0.15625,0.09090909090909091,0.027777777777777776,16.959511077158137,0.575,0.10204081632653061,0.09289617486338798,0.0049504950495049506,0.09090909090909091,0.008849557522123894,0.09243697478991597,0.005802707930367505,0.007142857142857143,0.008771929824561403,,0.016129032258064516,,0.05925925925925926,0.07407407407407407,0.13333333333333333,0.075,0.13333333333333333,0.01282051282051282,0.3,0.3855421686746988,0.546875,0.6481481481481481,0.3142857142857143,0.26506024096385544,0.3409090909090909,0.375,0.13333333333333333,0.21686746987951808,0.3611111111111111,0.37142857142857144,0.23076923076923078,0.012048192771084338,0.5,0.5,1.0,0.12048192771084337,0.2,0.2,0.75,0.3333333333333333,,,,,,0.08333333333333333,,,0.3684210526315789,0.47619047619047616,0.017543859649122806,,0.21052631578947367,0.16666666666666666,0.5180722891566265,0.2222222222222222,0.49816006097560966,0.46987222222222225,0.507275,0.09497206703910614,0.10828025477707007,0.023529411764705882,0.3352941176470588,7.626388888888889,29.16363636363636,0.3300536672629696,,1.0,,,,,,,2.0,,,,,,False,
2230,1610612737,Maurice Evans,Maurice Evans,2230,ATL,48385.0,806,-94,1570,1555,526,581,220,3125,46.0,67.0,13.0,20.0,16.0,21.0,9.0,21.0,24.0,51.0,20.0,58.0,3.0,8.0,4.0,16.0,15.0,44.0,1.0,3.0,5.0,18.0,79.0,139.0,35.0,102.0,31.0,294.0,1714,20.0,32.0,4.0,11.0,2.0,54.0,29.0,44.0,9.0,34.0,15.0,100.0,82.0,76.0,90.0,15.0,20.0,,44.0,15.0,10.0,30.0,3.0,33.0,2.0,1.0,14.0,,16.0,69.0,6.0,28.0,12.0,41,7.0,60,34.0,94,4.0,22.0,16.0,6.0,10.0,,6.0,6.0,2.0,4.0,3.0,16,3.0,5.0,27,79,6.0,1.0,32.0,1.0,3.0,39.0,4.0,,17.0,3.0,11.0,,,8.0,2.0,1.0,11.0,5.0,,100.0,526,13.0,2.0,0.5189873417721519,0.5942028985507246,0.8571428571428571,0.3431372549019608,0.36363636363636365,0.2647058823529412,0.3431372549019608,0.5683453237410072,0.625,0.6590909090909091,0.5456431535269709,0.6046511627906976,0.5448717948717948,0.5697674418604651,0.6,0.5747126436781609,0.42323651452282157,0.07194244604316546,0.14925373134328357,,,14.859002169197396,0.625,0.125,0.07869481765834933,0.04819277108433735,0.07692307692307693,0.03389830508474576,0.07828655834564253,0.044854881266490766,0.043243243243243246,0.05555555555555555,0.04700854700854701,0.038834951456310676,0.02702702702702703,0.055,0.07017543859649122,0.10628019323671498,0.07692307692307693,0.07692307692307693,0.034782608695652174,0.45454545454545453,0.27800829875518673,0.6865671641791045,0.8070175438596491,0.5434782608695652,0.08713692946058091,0.42857142857142855,0.42857142857142855,0.4444444444444444,0.21161825726141079,0.47058823529411764,0.47058823529411764,0.5,0.24066390041493776,0.3448275862068966,0.3448275862068966,0.9,0.1825726141078838,0.3409090909090909,0.3409090909090909,0.8,0.46511627906976744,0.65,0.23076923076923078,0.18604651162790697,0.375,1.0,0.06976744186046512,0.3333333333333333,1.0,0.2692307692307692,0.7619047619047619,0.20512820512820512,0.25,0.23076923076923078,0.2777777777777778,0.7012448132780082,0.3409090909090909,0.5313787500000001,0.5272712121212121,0.5222331168831169,0.07058823529411765,0.1118421052631579,0.1836734693877551,0.3401360544217687,8.047482014388489,24.250980392156862,0.33503184713375794,,,,1.0,,,0.009708737864077669,,,,1.0,,,,False,
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,29224.0,487,-26,925,920,284,317,135,1845,59.0,102.0,12.0,26.0,19.0,30.0,13.0,29.0,9.0,37.0,,1.0,,1.0,,,,2.0,,,,,81.0,168.0,,3.0,48.0,210.0,1030,12.0,29.0,,1.0,7.0,31.0,24.0,48.0,,,20.0,68.0,86.0,76.0,,,20.0,1.0,1.0,,15.0,21.0,12.0,33.0,6.0,6.0,12.0,5.0,4.0,78.0,10.0,33.0,22.0,54,8.0,84,47.0,131,11.0,24.0,16.0,8.0,18.0,5.0,12.0,18.0,3.0,6.0,4.0,36,4.0,7.0,29,41,,4.0,65.0,7.0,4.0,79.0,9.0,,39.0,5.0,32.0,1.0,1.0,30.0,,2.0,33.0,17.0,,68.0,284,3.0,4.0,0.5308641975308642,0.6056338028169014,,,,,,0.48214285714285715,0.41379310344827586,0.5,0.47368421052631576,0.4,0.5,0.5097087378640777,0.4189189189189189,0.5666666666666667,0.017543859649122806,0.08928571428571429,0.11764705882352941,0.10344827586206896,,22.365988909426985,0.5,0.25,0.18305084745762712,0.09763313609467456,0.18803418803418803,0.09433962264150944,0.18446601941747573,0.09684684684684684,0.11864406779661017,0.10989010989010989,0.06976744186046512,0.05084745762711865,0.14893617021276595,0.17475728155339806,0.1643835616438356,0.20168067226890757,0.19540229885057472,0.16666666666666666,0.15942028985507245,0.5151515151515151,0.5964912280701754,0.5784313725490197,0.6555555555555556,0.5423728813559322,0.1695906432748538,0.4482758620689655,0.5,0.15384615384615385,0.21637426900584794,0.24324324324324326,0.24324324324324326,1.0,0.005847953216374269,,,,0.011695906432748537,,,,0.8666666666666667,0.46153846153846156,0.08333333333333333,0.03333333333333333,,,,,,0.625,0.6333333333333333,,,,,0.6140350877192983,,0.5225364705882354,0.51236,0.51315625,0.19402985074626866,0.19696969696969696,0.14761904761904762,0.3238095238095238,5.961904761904761,35.733333333333334,0.307027027027027,,,1.0,,,,,4.0,6.0,1.0,,0.08695652173913043,,,False,
2037,1610612737,Jamal Crawford,Jamal Crawford,2037,ATL,58381.0,973,-81,1884,1863,553,627,274,3747,60.0,94.0,4.0,9.0,19.0,27.0,30.0,82.0,78.0,182.0,26.0,59.0,1.0,9.0,9.0,16.0,41.0,109.0,3.0,10.0,9.0,32.0,168.0,358.0,67.0,168.0,118.0,655.0,2083,13.0,30.0,4.0,19.0,3.0,41.0,52.0,105.0,18.0,48.0,47.0,205.0,96.0,240.0,138.0,63.0,2.0,7.0,101.0,40.0,21.0,78.0,14.0,92.0,6.0,8.0,45.0,12.0,21.0,198.0,3.0,12.0,19.0,52,3.0,74,16.0,90,4.0,30.0,21.0,9.0,41.0,5.0,22.0,29.0,3.0,19.0,6.0,70,4.0,19.0,20,45,2.0,6.0,110.0,2.0,5.0,135.0,8.0,13.0,49.0,9.0,4.0,,,1.0,,3.0,4.0,1.0,,205.0,553,4.0,9.0,0.2857142857142857,0.2874251497005988,0.6865671641791045,0.39880952380952384,0.21052631578947367,0.375,0.40993788819875776,0.4692737430167598,0.43333333333333335,0.49523809523809526,0.5104562737642585,0.3877551020408163,0.5163398692810458,0.553448275862069,0.4,0.5706214689265536,0.3193916349809886,0.05865921787709497,0.09574468085106383,0.0975609756097561,0.02197802197802198,29.38517179023508,0.5857142857142857,0.039473684210526314,0.08482871125611746,0.016901408450704224,0.09405940594059406,0.014563106796116505,0.08711656441717791,0.016375545851528384,0.036036036036036036,0.02,,0.008620689655172414,0.022222222222222223,0.0752212389380531,0.0547945205479452,0.11203319502074689,0.10526315789473684,0.06,0.01568627450980392,0.25,0.17870722433460076,0.6382978723404256,0.7058823529411765,0.35,0.155893536121673,0.36585365853658536,0.40540540540540543,0.1,0.34600760456273766,0.42857142857142855,0.43820224719101125,0.3076923076923077,0.11216730038022814,0.4406779661016949,0.45614035087719296,0.8846153846153846,0.20722433460076045,0.3761467889908257,0.3761467889908257,0.5609756097560976,0.1836734693877551,0.4444444444444444,0.25,0.1836734693877551,0.1111111111111111,1.0,0.20408163265306123,0.3,0.3333333333333333,0.17647058823529413,0.7037037037037037,0.10457516339869281,0.5625,0.20915032679738563,0.28125,0.49809885931558934,0.39603960396039606,0.4755356454720617,0.46823255813953496,0.44444222972972974,0.09807355516637478,0.12280701754385964,0.06259541984732825,0.31297709923664124,11.675977653631286,25.75714285714285,0.2935244161358811,2.0,3.0,,7.0,0.011904761904761904,0.03389830508474576,0.040697674418604654,1.0,,,3.0,0.013333333333333334,3.0,,False,1.0
2207,1610612737,Joe Johnson,Joe Johnson,2207,ATL,24788.0,413,-34,774,775,255,262,120,1549,25.0,40.0,4.0,4.0,6.0,10.0,30.0,71.0,25.0,59.0,7.0,19.0,2.0,4.0,4.0,8.0,14.0,35.0,4.0,6.0,4.0,12.0,80.0,170.0,21.0,54.0,33.0,256.0,901,8.0,12.0,6.0,10.0,3.0,37.0,23.0,49.0,8.0,20.0,19.0,89.0,24.0,136.0,30.0,33.0,,1.0,34.0,14.0,9.0,24.0,22.0,46.0,14.0,8.0,8.0,6.0,10.0,114.0,2.0,1.0,14.0,28,6.0,48,3.0,51,1.0,13.0,9.0,4.0,15.0,3.0,6.0,11.0,2.0,9.0,1.0,26,2.0,10.0,10,27,,5.0,38.0,1.0,3.0,41.0,3.0,4.0,15.0,5.0,1.0,,,,,1.0,1.0,1.0,,89.0,255,,5.0,0.15,0.15,0.47619047619047616,0.3888888888888889,0.6,0.4,0.39622641509433965,0.47058823529411764,0.6666666666666666,0.46938775510204084,0.49776785714285715,0.7727272727272727,0.5072463768115942,0.5228215767634855,0.7708333333333334,0.55,0.24107142857142858,0.052941176470588235,0.15,0.028169014084507043,0.01694915254237288,29.340659340659343,0.5769230769230769,0.1875,0.10810810810810811,0.0035714285714285713,0.16091954022988506,0.020833333333333332,0.12138728323699421,0.007978723404255319,,0.012345679012345678,,0.03389830508474576,,0.10227272727272728,0.11267605633802817,0.11,0.16923076923076924,0.13636363636363635,0.009259259259259259,1.0,0.17857142857142858,0.625,0.7352941176470589,0.16,0.3169642857142857,0.4225352112676056,0.43478260869565216,0.1,0.26339285714285715,0.423728813559322,0.43103448275862066,0.2,0.08482142857142858,0.3684210526315789,0.3684210526315789,0.7142857142857143,0.15625,0.4,0.4,0.35714285714285715,0.18181818181818182,1.0,0.25,0.18181818181818182,0.5,1.0,0.2727272727272727,0.6666666666666666,1.0,0.14492753623188406,0.6,0.11594202898550725,0.5,0.17391304347826086,0.3333333333333333,0.41964285714285715,0.4117647058823529,0.4548670403587445,0.4940875,0.43314485294117644,0.0635593220338983,0.08241758241758242,0.14453125,0.34765625,10.08705882352941,25.601851851851855,0.32945736434108525,,,,,,,,,,,1.0,,,,False,
2585,1610612737,Zaza Pachulia,Zaza Pachulia,2585,ATL,55569.0,926,-56,1756,1747,471,527,250,3503,63.0,128.0,26.0,53.0,14.0,21.0,11.0,29.0,18.0,40.0,,,,,,,,3.0,,,,2.0,92.0,197.0,,3.0,85.0,269.0,1952,28.0,60.0,,,30.0,86.0,26.0,41.0,,2.0,29.0,81.0,122.0,62.0,,,42.0,2.0,1.0,,24.0,24.0,9.0,33.0,2.0,7.0,17.0,1.0,6.0,75.0,25.0,78.0,26.0,99,29.0,154,105.0,259,12.0,24.0,16.0,8.0,23.0,1.0,9.0,30.0,2.0,14.0,5.0,53,9.0,9.0,78,155,19.0,17.0,99.0,10.0,6.0,126.0,9.0,,56.0,12.0,24.0,,,15.0,1.0,8.0,24.0,16.0,4.0,81.0,471,10.0,11.0,0.6630434782608695,0.8591549295774648,,,,,,0.467005076142132,0.4666666666666667,0.6341463414634146,0.46,0.4666666666666667,0.6046511627906976,0.5193050193050193,0.5443037974683544,0.6328125,0.015,0.1218274111675127,0.140625,0.1724137931034483,0.025,15.104419621175328,0.4339622641509434,0.4393939393939394,0.17010309278350516,0.1196319018404908,0.13903743315508021,0.13157894736842105,0.1625487646293888,0.12232779097387174,0.16267942583732056,0.10344827586206896,0.09665427509293681,0.1111111111111111,0.15853658536585366,0.14285714285714285,0.1925925925925926,0.18143459915611815,0.15942028985507245,0.08163265306122448,0.1518987341772152,0.6666666666666666,0.64,0.4921875,0.5727272727272728,0.5396825396825397,0.145,0.3793103448275862,0.4583333333333333,0.8181818181818182,0.2,0.45,0.46153846153846156,1.0,,,,,0.015,,,,0.8833333333333333,0.49056603773584906,0.15384615384615385,,,,,,,0.4883720930232558,0.6666666666666666,,,0.046511627906976744,,0.655,,0.5179324873096446,0.5517607142857144,0.49505853658536586,0.22672064777327935,0.22950819672131148,0.31970260223048325,0.30111524163568776,5.272081218274113,57.300000000000004,0.26822323462414577,,,,,,,,2.0,,,,0.028169014084507043,,,False,
693,1610612737,Joe Smith,Joe Smith,693,ATL,25187.0,420,-42,790,793,184,203,131,1583,24.0,34.0,13.0,16.0,2.0,4.0,11.0,34.0,21.0,79.0,,4.0,,,,2.0,,,,,,,56.0,147.0,,4.0,32.0,144.0,879,15.0,24.0,,,8.0,38.0,6.0,22.0,,2.0,5.0,17.0,82.0,30.0,,,18.0,,,,7.0,11.0,4.0,15.0,2.0,2.0,7.0,,4.0,34.0,11.0,33.0,7.0,46,6.0,59,46.0,105,6.0,5.0,2.0,3.0,14.0,2.0,10.0,6.0,,4.0,1.0,20,6.0,5.0,40,62,6.0,3.0,37.0,3.0,7.0,40.0,2.0,,18.0,3.0,15.0,,,14.0,,1.0,15.0,3.0,,17.0,184,4.0,2.0,0.7321428571428571,0.8723404255319149,,,,,,0.38095238095238093,0.625,0.2727272727272727,0.3708609271523179,0.625,0.25,0.4235294117647059,0.6551724137931034,0.3148148148148148,0.026490066225165563,0.047619047619047616,0.11764705882352941,0.058823529411764705,0.012658227848101266,19.769874476987447,0.7,0.17142857142857143,0.1684981684981685,0.10153846153846154,0.08641975308641975,0.14285714285714285,0.1497175141242938,0.10945273631840796,0.11235955056179775,0.13978494623655913,0.06993006993006994,0.13953488372093023,0.14705882352941177,0.13402061855670103,0.265625,0.14285714285714285,0.0967741935483871,0.05263157894736842,0.07058823529411765,0.2,0.2251655629139073,0.7058823529411765,0.8,0.5833333333333334,0.2251655629139073,0.3235294117647059,0.34375,0.5454545454545454,0.5231788079470199,0.26582278481012656,0.2692307692307692,1.0,0.026490066225165563,,,,,,,,0.6666666666666666,0.8125,0.23076923076923078,,,,,,,0.16666666666666666,0.5,0.08333333333333333,,,,0.25165562913907286,,0.4407923841059603,0.5214052631578948,0.42465624999999996,0.10778443113772455,0.11042944785276074,0.2638888888888889,0.11805555555555555,11.93061224489796,23.75,0.23291139240506328,,,,,,,,2.0,,,,0.08,,,False,
