EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,ShootingFouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,LostBallTurnovers,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Technical Free Throw Trips,DefCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,Fg3aBlocked,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,3SecondViolations,ThreePtShootingFoulsDrawn,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,on,BlockedLongMidRange,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,OffensiveGoaltends,Clear Path Fouls,BlockedCorner3
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,8202.0,137,51.0,262,257,41.0,76.0,24.0,519,4.0,8.0,26.0,49.0,25.0,77.0,259,3.0,6.0,5.0,11.0,38.0,12.0,25.0,4.0,63.0,9.0,11.0,11.0,6.0,,1.0,10.0,1.0,9.0,,20.0,30.0,3.0,11.0,41.0,3.0,0.5306122448979592,0.5,0.5098039215686274,0.4285714285714285,0.5923076923076923,0.55,25.86206896551724,0.081081081081081,0.0757575757575757,0.125,0.1568627450980392,0.5,0.5,0.4830294117647059,0.4531357142857142,0.1428571428571428,10.00612244897959,0.1564885496183206,10.0,19.0,,,1.0,2.0,12.0,22.0,,,,,,2.0,,1.0,,2.0,1.0,1.0,,2.0,,1.0,14.0,,,,2.0,,5.0,13.0,10.0,3.0,2.0,6.0,,1.0,,,1.0,1.0,,4.0,3.0,3.0,2.0,,2.0,,,1.0,2.0,13.0,2.0,2.0,,2.0,2.0,1.0,0.2692307692307692,0.2692307692307692,,,,,1.0,1.0,1.0,0.0392156862745098,0.1020408163265306,0.2105263157894736,,0.4,,0.0476190476190476,,,,0.05,0.0434782608695652,0.0555555555555555,,1.0,0.3725490196078431,0.5263157894736842,0.6666666666666666,0.3,,0.4313725490196078,0.5454545454545454,0.5714285714285714,0.3333333333333333,,,,,0.0392156862745098,,,,,,0.2857142857142857,0.5,,,0.1428571428571428,,0.4117647058823529,,0.3684,0.2096774193548387,0.2166666666666666,0.0259740259740259,29.35,,,1.0,1.0,0.1,,,,,,,,,,,,,,,,,,,0.0454545454545454,,,,,,,,,,,,,,True,,,,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,11750.0,196,25.0,375,371,88.0,104.0,45.0,746,5.0,7.0,9.0,16.0,,72.0,401,2.0,3.0,,13.0,12.0,5.0,11.0,2.0,28.0,28.0,38.0,47.0,7.0,,4.0,7.0,2.0,22.0,3.0,8.0,,,13.0,88.0,,0.5625,0.6666666666666666,0.631578947368421,1.0833333333333333,0.631578947368421,1.0833333333333333,15.058823529411764,0.1783439490445859,0.1843575418994413,0.2295081967213114,0.1228070175438596,0.7142857142857143,0.7142857142857143,0.5571236842105264,0.4670833333333333,0.1805555555555555,6.906250000000001,0.2346666666666666,4.0,7.0,2.0,3.0,,,,2.0,4.0,5.0,,,14.0,36.0,3.0,3.0,18.0,41.0,4.0,6.0,,8.0,3.0,3.0,6.0,54.0,,4.0,36.0,14.0,,6.0,3.0,3.0,1.0,2.0,2.0,5.0,9.0,,2.0,1.0,1.0,,,,,1.0,11.0,1.0,1.0,1.0,,,2.0,2.0,,2.0,1.0,2.0,0.3333333333333333,0.4285714285714285,1.0,0.4390243902439024,1.0,0.4390243902439024,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.7192982456140351,,,,,0.019047619047619,0.2272727272727272,0.0470588235294117,0.024390243902439,,0.0754716981132075,0.2325581395348837,0.25,,0.5,0.1228070175438596,0.5714285714285714,0.5714285714285714,0.5,0.2,0.0350877192982456,,,,0.087719298245614,0.8,0.8,1.0,0.631578947368421,0.3888888888888889,0.3888888888888889,1.0,0.4285714285714285,0.6666666666666666,,,,,0.5,1.0,0.8421052631578947,0.3888888888888889,0.5189199999999999,,,0.1111111111111111,24.5780487804878,6.0,1.0,5.0,,0.3125,0.1111111111111111,0.0923076923076923,0.0303030303030303,0.0909090909090909,0.0952380952380952,0.5,,0.1666666666666666,,,1.0,,1.0,,,,,,,,,,,0.1428571428571428,,,,,,,,,True,,,,,,,
201612,1610612759,Malik Hairston,Malik Hairston,201612,SAS,879.0,15,,24,27,5.0,16.0,2.0,51,,,1.0,1.0,,2.0,29,,,,,,1.0,2.0,,5.0,3.0,4.0,4.0,1.0,,1.0,1.0,,3.0,,1.0,2.0,1.0,,5.0,1.0,1.0,,1.0,,0.5,,11.538461538461538,0.2307692307692307,0.2666666666666666,0.2857142857142857,,,,0.4255,,,18.1,0.2083333333333333,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,0.5,,,,0.5,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,True,,,,,,,
689,1610612759,Theo Ratliff,Theo Ratliff,689,SAS,1389.0,23,-7.0,44,41,11.0,2.0,4.0,85,1.0,2.0,2.0,5.0,,4.0,44,1.0,2.0,,2.0,2.0,1.0,1.0,,2.0,3.0,3.0,4.0,2.0,,,2.0,,3.0,1.0,,,,2.0,11.0,,0.4,0.5,0.4,0.5,0.4,0.5,14.893617021276595,0.15,0.15,,0.4,0.5,0.5,0.51386,0.48525,0.5,5.46,0.25,1.0,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,2.0,,,2.0,,,2.0,,,1.0,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,5.0,5.0,,5.0,3.0,,0.5,1.0,,,,,1.0,1.0,1.0,,0.2,0.3333333333333333,,,0.0666666666666666,,0.0454545454545454,,,0.0909090909090909,0.6666666666666666,,,0.6,0.6,0.3333333333333333,0.5,,1.0,,,,,,,,,,,,,1.0,1.0,0.5,,,,,,0.6,,0.6264,,,0.5,,,,,,,,,0.1428571428571428,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,
101133,1610612759,Ian Mahinmi,Ian Mahinmi,101133,SAS,9637.0,161,-12.0,320,326,112.0,149.0,33.0,646,5.0,11.0,34.0,54.0,29.0,97.0,326,9.0,13.0,11.0,29.0,30.0,1.0,1.0,,2.0,18.0,38.0,51.0,10.0,,2.0,12.0,4.0,31.0,5.0,30.0,45.0,1.0,29.0,112.0,1.0,0.6296296296296297,0.6923076923076923,0.6296296296296297,0.6923076923076923,0.6554054054054054,0.6904761904761905,23.95543175487465,0.1512605042016806,0.1835443037974683,0.1707317073170731,0.2037037037037037,0.4545454545454545,0.5,0.5123814814814814,0.5204153846153846,0.2989690721649484,4.635185185185185,0.35,27.0,36.0,8.0,10.0,8.0,9.0,2.0,7.0,,,,,,,,,,,8.0,10.0,3.0,19.0,,,38.0,,,14.0,,,7.0,,,,1.0,,5.0,11.0,13.0,,3.0,3.0,,2.0,,2.0,1.0,,17.0,3.0,3.0,2.0,5.0,24.0,8.0,6.0,2.0,8.0,6.0,4.0,0.5588235294117647,0.7037037037037037,,,,,0.8,0.8,0.7916666666666666,,0.1296296296296296,0.1666666666666666,0.0909090909090909,0.1666666666666666,0.0495049504950495,0.282051282051282,0.0851063829787234,0.0789473684210526,,0.1081081081081081,0.1707317073170731,0.3225806451612903,,0.75,0.6666666666666666,0.75,0.9,0.5925925925925926,0.2,0.1296296296296296,0.2857142857142857,0.2857142857142857,1.0,,,,,,,,,1.0,0.8,0.6923076923076923,0.8888888888888888,,,,,0.6666666666666666,,0.5749714285714286,0.3287671232876712,0.3287671232876712,0.1958762886597938,,7.0,1.0,9.0,,0.45,0.0588235294117647,0.175,0.0526315789473684,0.2,0.1333333333333333,0.125,,0.125,,,,,,,,,,,,,,,,,,,,,1.0,,,,False,,,,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,133709.0,2228,384.0,4205,4192,955.0,904.0,479.0,8397,197.0,415.0,506.0,976.0,254.0,1272.0,4282,101.0,188.0,73.0,281.0,442.0,176.0,220.0,114.0,484.0,388.0,516.0,721.0,50.0,1.0,7.0,130.0,21.0,139.0,11.0,279.0,352.0,15.0,281.0,955.0,14.0,0.5184426229508197,0.5372340425531915,0.5162271805273834,0.5333333333333333,0.5564304461942258,0.5854166666666667,26.75493905002102,0.2357229647630619,0.2374031007751938,0.2299546142208774,0.4208924949290061,0.4746987951807229,0.5038363171355499,0.4623287093495934,0.4764945595854922,0.2209119496855346,8.131352459016393,0.2271105826397146,220.0,327.0,65.0,110.0,53.0,78.0,89.0,234.0,,,,,2.0,10.0,2.0,7.0,2.0,10.0,91.0,169.0,31.0,213.0,2.0,7.0,570.0,6.0,,106.0,9.0,2.0,58.0,44.0,31.0,13.0,22.0,40.0,144.0,102.0,205.0,30.0,41.0,26.0,15.0,80.0,19.0,40.0,6.0,18.0,77.0,11.0,17.0,3.0,38.0,180.0,108.0,83.0,24.0,108.0,63.0,13.0,0.5632411067193676,0.6291390728476821,1.0,0.2,0.2857142857142857,0.2222222222222222,0.5384615384615384,0.5384615384615384,0.56951871657754,0.0101419878296146,0.0594262295081967,0.091743119266055,0.0578313253012048,0.6153846153846154,0.0985626283367556,0.2440191387559808,0.0995807127882599,0.1654846335697399,0.0818181818181818,0.2134146341463414,0.2657200811359026,0.2579617834394904,0.072639225181598,0.5833333333333334,0.3316430020283976,0.672782874617737,0.7407407407407407,0.6454545454545455,0.4213197969543147,0.2373225152129817,0.3803418803418803,0.3869565217391304,0.6741573033707865,,,,,0.0101419878296146,0.2,0.2,1.0,0.650887573964497,0.5909090909090909,0.4,0.6794871794871795,,,0.0358974358974358,0.2857142857142857,0.3417849898580121,0.2222222222222222,0.5233706293706294,0.1595744680851064,0.1610017889087656,0.1674528301886792,29.290000000000003,46.0,15.0,26.0,40.0,0.2653061224489796,0.1145038167938931,0.1029082774049217,0.0635451505016722,0.0786516853932584,0.1388888888888889,0.1692307692307692,,0.2019230769230769,,,,,,1.0,,2.0,,,0.017094017094017,,,,,,,,,1.0,6.0,,,,False,1.0,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,121033.0,2017,405.0,3888,3860,1117.0,1111.0,462.0,7748,40.0,108.0,249.0,512.0,282.0,1143.0,4028,73.0,158.0,133.0,393.0,330.0,276.0,349.0,162.0,771.0,150.0,201.0,260.0,53.0,2.0,7.0,145.0,41.0,148.0,11.0,252.0,321.0,46.0,393.0,1117.0,45.0,0.486328125,0.4620253164556962,0.5155688622754491,0.5263157894736842,0.5792746113989637,0.6142857142857143,24.954995499549955,0.1063075832742735,0.1095584125209614,0.1522556390977443,0.1293413173652694,0.3703703703703703,0.392156862745098,0.5318492779783394,0.5158667346938774,0.3438320209973753,6.838867187500001,0.2872942386831276,162.0,274.0,19.0,36.0,45.0,76.0,47.0,130.0,14.0,56.0,6.0,20.0,107.0,267.0,32.0,69.0,121.0,323.0,28.0,55.0,24.0,122.0,38.0,89.0,168.0,264.0,99.0,18.0,266.0,107.0,38.0,73.0,35.0,38.0,39.0,75.0,37.0,46.0,59.0,4.0,99.0,55.0,44.0,92.0,26.0,69.0,3.0,11.0,57.0,5.0,4.0,33.0,29.0,110.0,22.0,15.0,7.0,22.0,14.0,36.0,0.3373493975903614,0.35,0.7272727272727273,0.3746130030959752,0.4269662921348314,0.3757763975155279,0.509090909090909,0.5444444444444444,0.5980392156862745,0.3868263473053892,0.07421875,0.1021897810218978,0.0555555555555555,0.6344827586206897,0.0299837925445705,0.1216931216931216,0.0329358319136854,0.036144578313253,0.0171428571428571,0.0732265446224256,0.083710407239819,0.1321428571428571,0.009501187648456,0.6363636363636364,0.3281437125748503,0.5912408759124088,0.6585365853658537,0.3209876543209876,0.4,0.155688622754491,0.3615384615384615,0.373015873015873,0.3404255319148936,0.067065868263473,0.25,0.25,0.9285714285714286,0.3197604790419162,0.4007490636704119,0.4022556390977443,0.7009345794392523,0.4,0.5277777777777778,0.3076923076923077,0.5921052631578947,0.0809716599190283,0.3,0.2793522267206478,0.463768115942029,0.7149700598802395,0.4022556390977443,0.5403007462686568,0.1229597388465723,0.1854974704890387,0.1067366579177602,24.964396284829725,21.0,1.0,5.0,23.0,0.045045045045045,0.0076335877862595,0.0398481973434535,0.0341151385927505,0.033033033033033,0.0515463917525773,0.3684210526315789,31.0,0.0918367346938775,2.0,7.0,28.0,14.0,35.0,1.0,1.0,,0.4,0.0030959752321981,0.0307692307692307,,0.0777777777777777,0.2857142857142857,0.5,0.3111111111111111,12.0,0.4285714285714285,0.75,,,3.0,0.0037453183520599,0.00920245398773,False,,,,,,,
201588,1610612759,George Hill,George Hill,201588,SAS,123481.0,2058,211.0,3877,3896,957.0,967.0,481.0,7773,28.0,92.0,249.0,488.0,152.0,857.0,4063,50.0,101.0,51.0,208.0,290.0,149.0,208.0,54.0,475.0,113.0,153.0,193.0,36.0,5.0,2.0,89.0,20.0,192.0,11.0,189.0,194.0,29.0,208.0,957.0,25.0,0.5102459016393442,0.495049504950495,0.5373475609756098,0.5064516129032258,0.578697421981004,0.5567567567567567,18.55600539811066,0.078092605390463,0.0822295805739514,0.0980735551663747,0.1402439024390244,0.3043478260869565,0.3294117647058823,0.5217266923076924,0.4957635761589403,0.2427071178529755,8.926024590163932,0.2468403404694351,145.0,218.0,4.0,13.0,25.0,42.0,76.0,178.0,62.0,136.0,16.0,36.0,7.0,32.0,3.0,18.0,69.0,168.0,7.0,32.0,9.0,41.0,19.0,54.0,208.0,201.0,6.0,6.0,29.0,7.0,41.0,59.0,41.0,18.0,37.0,58.0,27.0,36.0,40.0,10.0,62.0,37.0,25.0,53.0,15.0,39.0,2.0,3.0,86.0,9.0,3.0,27.0,20.0,67.0,22.0,14.0,6.0,22.0,11.0,21.0,0.4176706827309236,0.4227642276422764,0.9710144927536232,0.4107142857142857,0.3518518518518518,0.4181818181818181,0.21875,0.3555555555555555,0.41,0.2560975609756097,0.0840163934426229,0.1330275229357798,0.0760869565217391,0.5955056179775281,0.0204081632653061,0.0986301369863013,0.0204646017699115,0.0266990291262135,0.0183727034120734,0.0738255033557047,0.0559440559440559,0.0972222222222222,0.0352112676056338,0.5,0.3323170731707317,0.6651376146788991,0.7671957671957672,0.4482758620689655,0.3571428571428571,0.2713414634146341,0.4269662921348314,0.4393063583815029,0.3815789473684211,0.2073170731707317,0.4558823529411764,0.4592592592592592,1.0,0.048780487804878,0.21875,0.21875,0.7142857142857143,0.2888888888888888,0.3076923076923077,0.2709677419354839,0.5952380952380952,0.232258064516129,0.4444444444444444,0.1161290322580645,0.1666666666666666,0.5884146341463414,0.2413793103448276,0.4882846153846154,0.1031073446327683,0.1252336448598131,0.0478413068844807,24.365476190476187,10.0,3.0,4.0,14.0,0.0344827586206896,0.0238095238095238,0.0206185567010309,0.0169811320754716,0.0207612456747404,0.0204081632653061,,6.0,0.1038961038961039,6.0,12.0,1.0,6.0,13.0,3.0,1.0,1.0,0.4615384615384615,0.0059523809523809,0.0280898876404494,0.0073529411764705,0.2666666666666666,0.5,1.0,0.0222222222222222,,,,,,6.0,,0.0346820809248554,False,2.0,1.0,,,,,
2210,1610612759,Richard Jefferson,Richard Jefferson,2210,SAS,139209.0,2320,314.0,4357,4379,1041.0,972.0,533.0,8736,37.0,104.0,283.0,539.0,184.0,909.0,4535,65.0,111.0,42.0,208.0,196.0,105.0,142.0,52.0,321.0,186.0,270.0,321.0,52.0,1.0,7.0,99.0,26.0,167.0,21.0,202.0,255.0,15.0,208.0,1041.0,13.0,0.5250463821892394,0.5855855855855856,0.5112834978843441,0.5286624203821656,0.5556234718826406,0.5591397849462365,18.36407377706496,0.109347442680776,0.1151685393258427,0.1101190476190476,0.1466854724964739,0.3557692307692308,0.3936170212765957,0.5223196883852693,0.5172022727272728,0.2288228822882288,8.360667903525044,0.2389258664218499,173.0,250.0,27.0,38.0,42.0,58.0,73.0,185.0,24.0,68.0,5.0,16.0,29.0,102.0,7.0,30.0,53.0,170.0,40.0,71.0,19.0,102.0,12.0,46.0,370.0,159.0,,24.0,99.0,29.0,39.0,37.0,24.0,13.0,19.0,34.0,35.0,60.0,51.0,13.0,42.0,30.0,12.0,47.0,9.0,28.0,5.0,4.0,81.0,8.0,5.0,12.0,36.0,129.0,35.0,28.0,6.0,37.0,22.0,16.0,0.6537102473498233,0.6826568265682657,1.0,0.3117647058823529,0.2608695652173913,0.3173652694610778,0.5633802816901409,0.51875,0.5666666666666667,0.2397743300423131,0.072356215213358,0.108,0.0961538461538461,0.4747474747474747,0.0235373234700739,0.1379310344827586,0.0234530938123752,0.0342612419700214,0.0147783251231527,0.084,0.1323251417769376,0.1367781155015197,0.0398773006134969,0.5945945945945946,0.3526093088857546,0.692,0.7757847533632287,0.6647398843930635,0.5405405405405406,0.2609308885754584,0.3945945945945946,0.3989071038251366,0.684931506849315,0.0959097320169252,0.3529411764705882,0.3636363636363636,1.0,0.1438645980253878,0.284313725490196,0.284313725490196,1.0,0.475,0.7105263157894737,0.3694267515923566,0.7241379310344828,0.1019108280254777,0.3125,0.1910828025477707,0.2333333333333333,0.5923836389280677,0.2929292929292929,0.4982653225806449,0.161892901618929,0.2041139240506329,0.1122112211221122,24.97588235294118,12.0,4.0,24.0,19.0,0.2264150943396226,0.0303030303030303,0.02321083172147,0.021172638436482,0.0217391304347826,0.0256410256410256,0.3333333333333333,,0.1415094339622641,,,9.0,1.0,9.0,3.0,2.0,2.0,0.1111111111111111,0.0117647058823529,0.0108108108108108,0.0294117647058823,,,,0.1125,1.0,0.1111111111111111,1.0,,2.0,1.0,,0.0058479532163742,False,1.0,,2.0,2.0,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,95484.0,1591,165.0,3039,3037,736.0,687.0,363.0,6076,58.0,127.0,313.0,633.0,161.0,817.0,3177,74.0,148.0,57.0,208.0,456.0,198.0,292.0,105.0,678.0,90.0,117.0,124.0,58.0,4.0,7.0,139.0,37.0,87.0,11.0,174.0,216.0,16.0,208.0,736.0,15.0,0.4944707740916271,0.5,0.4932330827067669,0.4808917197452229,0.5370370370370371,0.5445026178010471,25.87453021104365,0.0760135135135135,0.077815699658703,0.0865800865800865,0.1909774436090225,0.4566929133858268,0.5225225225225225,0.4970693524096387,0.4864371794871795,0.2545899632802937,9.13965244865719,0.2421849292530437,168.0,261.0,9.0,14.0,40.0,60.0,87.0,245.0,7.0,17.0,1.0,3.0,3.0,15.0,,6.0,10.0,32.0,19.0,40.0,5.0,52.0,1.0,9.0,170.0,27.0,3.0,,14.0,3.0,59.0,94.0,45.0,49.0,25.0,68.0,3.0,24.0,7.0,,28.0,16.0,12.0,81.0,20.0,47.0,7.0,8.0,35.0,4.0,2.0,7.0,27.0,102.0,6.0,4.0,1.0,6.0,2.0,14.0,0.2715654952076677,0.2715654952076677,0.9,0.3125,0.1111111111111111,0.3225806451612903,0.475,0.5108695652173914,0.53125,0.0481203007518797,0.0932069510268562,0.160919540229885,0.1259842519685039,0.5827338129496403,0.0028517110266159,0.0854092526690391,0.004360465116279,0.005813953488372,0.003584229390681,0.0637119113573407,0.074792243767313,0.0857142857142857,,0.3333333333333333,0.3924812030075188,0.6436781609195402,0.7671232876712328,0.2738095238095238,0.2068965517241379,0.3684210526315789,0.3551020408163265,0.3565573770491803,0.3103448275862069,0.025563909774436,0.4117647058823529,0.4117647058823529,1.0,0.0225563909774436,0.2,0.2142857142857142,0.6666666666666666,0.3043478260869565,0.6428571428571429,0.3821656050955414,0.6666666666666666,0.019108280254777,0.3333333333333333,0.0382165605095541,,0.4406015037593985,0.2142857142857142,0.4748571428571428,0.1378378378378378,0.1440677966101695,0.0636474908200734,25.146875000000005,3.0,1.0,3.0,34.0,0.0410958904109589,0.01,0.0092592592592592,,0.0105820105820105,0.0074074074074074,0.3333333333333333,7.0,0.0845070422535211,2.0,4.0,2.0,3.0,6.0,1.0,1.0,,0.5,0.03125,0.0040816326530612,,0.0869565217391304,0.5,1.0,0.0434782608695652,1.0,0.5,,,,,0.0666666666666666,,False,1.0,,,,,,
2427,1610612759,Roger Mason Jr.,Roger Mason Jr.,2427,SAS,82312.0,1372,59.0,2609,2612,733.0,866.0,346.0,5221,2.0,11.0,87.0,201.0,22.0,436.0,2733,22.0,50.0,3.0,89.0,82.0,87.0,117.0,41.0,264.0,98.0,137.0,147.0,21.0,3.0,3.0,50.0,12.0,86.0,5.0,38.0,28.0,1.0,89.0,733.0,1.0,0.4328358208955223,0.44,0.4726027397260274,0.3706896551724138,0.4854586129753915,0.3771186440677966,16.522606382978726,0.1012396694214876,0.1050041017227235,0.1492957746478873,0.0251141552511415,0.1818181818181818,0.2,0.5056668577981649,0.4768181034482759,0.2041284403669724,15.394029850746271,0.2809505557684936,19.0,38.0,4.0,6.0,3.0,7.0,66.0,152.0,31.0,78.0,6.0,20.0,49.0,159.0,8.0,46.0,80.0,237.0,9.0,28.0,,36.0,14.0,66.0,92.0,195.0,45.0,4.0,158.0,49.0,9.0,30.0,16.0,14.0,14.0,32.0,8.0,30.0,10.0,5.0,25.0,12.0,13.0,29.0,6.0,22.0,3.0,3.0,47.0,2.0,2.0,4.0,2.0,9.0,11.0,5.0,6.0,11.0,10.0,10.0,0.5287356321839081,0.5411764705882353,0.8125,0.3375527426160337,0.2121212121212121,0.3389830508474576,0.3214285714285714,0.3396226415094339,0.3396226415094339,0.541095890410959,0.044776119402985,0.1842105263157894,0.0909090909090909,0.58,0.0092807424593967,0.1195219123505976,0.0080450522928399,0.0141342756183745,0.0082987551867219,0.060702875399361,0.0866666666666666,0.1256281407035175,0.0197628458498023,0.9090909090909092,0.0867579908675799,0.5,0.6129032258064516,0.1578947368421052,0.5,0.3470319634703196,0.4342105263157895,0.4370860927152318,0.6363636363636364,0.1780821917808219,0.3974358974358974,0.3974358974358974,0.967741935483871,0.363013698630137,0.3081761006289308,0.3141025641025641,0.7142857142857143,0.1132075471698113,0.6666666666666666,0.0603448275862069,0.4285714285714285,0.1724137931034483,0.3,0.396551724137931,0.1739130434782608,0.6278538812785388,0.310126582278481,0.4769439024390244,0.0246636771300448,0.0432692307692307,0.0825688073394495,24.719831223628688,2.0,,9.0,7.0,0.087378640776699,,0.0052493438320209,0.0059171597633136,0.0079681274900398,,0.25,6.0,0.0961538461538461,1.0,5.0,20.0,6.0,25.0,1.0,3.0,3.0,0.24,0.0126582278481012,0.006578947368421,,0.0943396226415094,0.2,1.0,0.3773584905660377,5.0,0.25,1.0,,,2.0,0.0188679245283018,0.0084033613445378,False,,1.0,,,,,
