EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeAssists,Travels,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,Clear Path Fouls,OffensiveGoaltends,BlockedCorner3,on
101121,1610612743,Joey Graham,Joey Graham,101121,DEN,20599.0,343,-42,670,671,185,178,57,1341,23,35,6.0,9.0,8.0,12.0,11.0,21.0,9.0,26.0,1.0,3.0,1.0,1.0,1.0,2.0,43,82,2.0,5.0,24.0,116,763,7.0,13.0,6.0,20.0,11.0,22,1.0,1.0,9.0,34.0,54,32,6.0,8.0,2.0,1.0,6.0,9.0,4.0,13.0,3.0,1.0,7.0,2.0,30.0,1.0,13,1.0,7,27,4.0,38,15,53,3.0,15,10.0,5.0,7,1.0,4,9,1.0,3.0,16,2.0,4.0,26,54,2.0,7.0,25.0,2.0,4.0,33.0,3.0,17.0,1.0,3.0,3.0,3.0,1.0,3.0,34.0,185,6.0,1.0,0.627906976744186,0.6923076923076923,1.0,0.4,1.0,0.4,0.524390243902439,0.5384615384615384,0.5,0.5287356321839081,0.5384615384615384,0.5434782608695652,0.5686274509803921,0.625,0.6071428571428571,0.05747126436781609,0.07317073170731707,0.14285714285714285,0.047619047619047616,16.164383561643834,0.4375,0.2,0.07692307692307693,0.11739130434782609,0.06310679611650485,0.0958904109589041,0.014084507042253521,0.11221122112211221,0.05054151624548736,0.12121212121212122,0.044444444444444446,0.031578947368421054,0.01818181818181818,0.1111111111111111,0.1346153846153846,0.11320754716981132,0.11320754716981132,0.05,0.08333333333333333,0.3333333333333333,0.40229885057471265,0.6571428571428571,0.7666666666666667,0.5652173913043478,0.2413793103448276,0.5238095238095238,0.55,0.7272727272727273,0.2988505747126437,0.34615384615384615,0.34615384615384615,0.6666666666666666,0.034482758620689655,0.3333333333333333,0.3333333333333333,1.0,0.022988505747126436,0.5,0.5,1.0,0.6923076923076923,0.6666666666666666,0.16666666666666666,0.5217391304347826,0.6666666666666666,0.043478260869565216,1.0,0.45977011494252873,0.5,0.4921379310344826,0.5179083333333333,0.5145543478260869,0.16831683168316833,0.17708333333333334,0.1724137931034483,0.29310344827586204,7.997560975609758,24.28,0.27611940298507465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101130,1610612743,Johan Petro,Johan Petro,101130,DEN,16773.0,280,20,525,522,89,74,69,1047,19,24,9.0,10.0,5.0,5.0,5.0,15.0,5.0,13.0,,,,,,,29,52,,,11.0,69,572,9.0,11.0,4.0,22.0,7.0,8,,,4.0,18.0,38,20,,18.0,,,2.0,8.0,1.0,9.0,,1.0,6.0,1.0,19.0,5.0,17,1.0,10,45,8.0,63,23,86,2.0,8,8.0,,5,,2,5,,3.0,10,2.0,2.0,28,52,7.0,2.0,8.0,1.0,,13.0,1.0,6.0,1.0,7.0,4.0,7.0,4.0,2.0,18.0,89,2.0,1.0,0.6551724137931034,0.95,,,,,0.5576923076923077,0.8181818181818182,0.875,0.5576923076923077,0.8181818181818182,0.875,0.5948275862068966,0.8461538461538461,0.9,,0.038461538461538464,,0.13333333333333333,11.276948590381426,0.5,0.4444444444444444,0.1,0.22058823529411764,0.08854166666666667,0.21739130434782608,0.07692307692307693,0.22,0.08560311284046693,0.057971014492753624,0.0975609756097561,0.10975609756097561,0.07272727272727272,0.3333333333333333,0.19642857142857142,0.1702127659574468,0.2571428571428571,0.09090909090909091,0.09523809523809523,0.5714285714285714,0.46153846153846156,0.7916666666666666,0.7916666666666666,0.5263157894736842,0.28846153846153844,0.3333333333333333,0.38461538461538464,1.0,0.25,0.38461538461538464,0.38461538461538464,0.8,,,,,,,,,0.9090909090909091,0.9,,0.625,1.0,,,0.46153846153846156,,0.503926923076923,0.55105,0.5163249999999999,0.10526315789473684,0.10526315789473684,0.3188405797101449,0.2608695652173913,6.571153846153846,,0.16952380952380952,1.0,2.0,3.0,1.0,1.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1497,1610612743,Chauncey Billups,Chauncey Billups,1497,DEN,149385.0,2490,214,4878,4875,1874,1505,593,9753,110,210,5.0,10.0,41.0,74.0,40.0,107.0,95.0,238.0,21.0,56.0,9.0,20.0,136.0,351.0,245,555,157.0,407.0,466.0,1427,5311,16.0,26.0,36.0,119.0,82.0,181,63.0,163.0,228.0,581.0,132,358,249.0,6.0,348.0,136.0,58.0,315.0,94.0,409.0,58.0,36.0,169.0,105.0,912.0,8.0,16,1.0,46,144,13.0,203,25,228,7.0,82,47.0,35.0,112,34.0,75,65,2.0,37.0,177,11.0,71.0,70,153,4.0,16.0,329.0,7.0,8.0,512.0,23.0,154.0,70.0,9.0,7.0,9.0,4.0,2.0,581.0,1874,24.0,67.0,0.2693877551020408,0.2727272727272727,0.5286624203821656,0.3857493857493858,0.38650306748466257,0.3886138613861386,0.44144144144144143,0.6153846153846154,0.4530386740331492,0.4994802494802495,0.5845070422535211,0.5130813953488372,0.5868824531516184,0.6609195402298851,0.6183628318584071,0.4230769230769231,0.1045045045045045,0.18571428571428572,0.12149532710280374,24.188049524493092,0.632768361581921,0.08125,0.005917159763313609,0.0843585237258348,0.009987515605493134,0.08363636363636363,0.013050570962479609,0.08418254319893664,0.010835214446952596,0.010452961672473868,0.010362694300518135,0.009345794392523364,0.012526096033402923,0.06394316163410302,0.08295964125560538,0.1017191977077364,0.08029197080291971,0.09352517985611511,0.014227642276422764,0.4444444444444444,0.2182952182952183,0.5238095238095238,0.6432748538011696,0.2,0.11122661122661123,0.37383177570093457,0.425531914893617,0.125,0.24740124740124741,0.39915966386554624,0.40948275862068967,0.4105263157894737,0.058212058212058215,0.375,0.38181818181818183,0.8095238095238095,0.36486486486486486,0.38746438746438744,0.38968481375358166,0.4852941176470588,0.14084507042253522,0.5,,0.21511627906976744,0.5540540540540541,0.05813953488372093,0.45,0.6413721413721414,0.39080459770114945,0.5183145464025026,0.5195122807017543,0.5141664222873901,0.14945652173913043,0.22448979591836735,0.08339173090399439,0.4071478626489138,9.877657657657654,25.476658476658482,0.3841738417384174,41.0,8.0,,,,0.014925373134328358,2.0,8.0,15.0,37.0,54.0,143.0,17.0,45.0,222.0,3.0,3.0,1.0,54.0,11.0,2.0,0.37777777777777777,0.007371007371007371,0.025210084033613446,0.017857142857142856,0.005698005698005698,0.11267605633802817,0.25,1.0,0.5211267605633803,0.40540540540540543,0.8666666666666667,0.41569767441860467,0.3776223776223776,0.02631578947368421,,,,,,True
1853,1610612743,Anthony Carter,Anthony Carter,1853,DEN,14654.0,244,19,480,486,160,142,57,966,6,11,,1.0,,,1.0,3.0,6.0,17.0,3.0,8.0,1.0,4.0,2.0,11.0,13,31,5.0,19.0,3.0,44,515,,1.0,,6.0,1.0,5,1.0,8.0,1.0,6.0,24,2,15.0,,11.0,2.0,2.0,19.0,15.0,34.0,10.0,5.0,18.0,,83.0,2.0,3,,6,14,,20,5,25,,10,6.0,4.0,8,3.0,8,5,,,13,1.0,3.0,10,16,,2.0,5.0,1.0,,4.0,,1.0,1.0,2.0,2.0,3.0,2.0,,6.0,160,1.0,1.0,0.9230769230769231,0.9230769230769231,1.0,0.2631578947368421,0.125,0.2631578947368421,0.41935483870967744,,0.2,0.41,0.5,0.19230769230769232,0.4230769230769231,0.5,0.21428571428571427,0.38,0.06451612903225806,0.09090909090909091,0.3333333333333333,11.861313868613138,0.6153846153846154,,,0.08974358974358974,0.02054794520547945,0.13333333333333333,0.031746031746031744,0.09950248756218906,0.023923444976076555,,0.03125,0.03125,0.04081632653061224,0.09803921568627451,0.08823529411764706,0.08450704225352113,0.1388888888888889,0.1111111111111111,,0.6666666666666666,0.22,0.5454545454545454,0.6,0.8333333333333334,0.06,0.3333333333333333,0.5,1.0,0.34,0.35294117647058826,0.35294117647058826,1.0,0.16,0.375,0.375,1.0,0.22,0.18181818181818182,0.18181818181818182,1.0,0.16666666666666666,,,,,0.3076923076923077,0.25,0.6,0.18181818181818182,0.5400265306122449,0.6130083333333334,0.5155333333333334,0.0196078431372549,0.03125,0.13636363636363635,0.13636363636363635,11.058064516129033,24.768421052631577,0.3333333333333333,1.0,,,,,,1.0,2.0,1.0,3.0,,4.0,2.0,5.0,,,,,,,,0.4,,,,,0.3333333333333333,0.5,1.0,0.5,0.3333333333333333,1.0,0.3076923076923077,,,1.0,1.0,,,,True
201167,1610612743,Arron Afflalo,Arron Afflalo,201167,DEN,91364.0,1523,102,2975,2959,841,649,336,5934,42,82,7.0,12.0,10.0,21.0,12.0,35.0,39.0,72.0,50.0,104.0,11.0,32.0,24.0,73.0,93,189,74.0,177.0,37.0,445,3209,13.0,26.0,10.0,48.0,18.0,40,15.0,50.0,10.0,91.0,108,78,219.0,12.0,73.0,24.0,24.0,74.0,16.0,90.0,14.0,2.0,37.0,31.0,196.0,10.0,30,3.0,41,77,9.0,127,43,170,5.0,30,18.0,12.0,17,4.0,10,30,4.0,7.0,47,7.0,14.0,90,164,10.0,5.0,52.0,4.0,6.0,55.0,6.0,26.0,3.0,16.0,11.0,18.0,11.0,1.0,91.0,841,13.0,3.0,0.5806451612903226,0.6206896551724138,0.9864864864864865,0.4180790960451977,0.3,0.4180790960451977,0.49206349206349204,0.5,0.45,0.5573770491803278,0.475,0.45,0.5705128205128205,0.5217391304347826,0.4642857142857143,0.48360655737704916,0.12698412698412698,0.21951219512195122,0.08571428571428572,12.994350282485875,0.3617021276595745,0.10843373493975904,0.030612244897959183,0.07223264540337711,0.029615004935834157,0.12275449101796407,0.027548209366391185,0.08428571428571428,0.029069767441860465,0.026627218934911243,0.0326530612244898,0.030232558139534883,0.021739130434782608,0.060240963855421686,0.04666666666666667,0.09907834101382489,0.11788617886178862,0.13636363636363635,0.029239766081871343,0.6111111111111112,0.22404371584699453,0.5121951219512195,0.65625,0.5,0.09562841530054644,0.34285714285714286,0.375,0.16666666666666666,0.19672131147540983,0.5416666666666666,0.5652173913043478,0.7948717948717948,0.28415300546448086,0.4807692307692308,0.4854368932038835,0.98,0.1994535519125683,0.3287671232876712,0.3380281690140845,1.0,0.3,0.5833333333333334,,0.23333333333333334,0.47619047619047616,0.35555555555555557,0.34375,0.7076502732240437,0.3287671232876712,0.5517139344262295,0.5312982142857143,0.5464233333333333,0.06976744186046512,0.12440191387559808,0.10786516853932585,0.20449438202247192,9.119047619047619,24.120338983050843,0.2826890756302521,6.0,10.0,4.0,,,0.04597701149425287,2.0,6.0,2.0,8.0,4.0,18.0,4.0,14.0,3.0,,3.0,4.0,,1.0,1.0,0.2857142857142857,0.01694915254237288,0.041666666666666664,0.009615384615384616,0.0273972602739726,0.15,0.3333333333333333,1.0,0.2,0.25,1.0,0.2,0.2222222222222222,0.0056179775280898875,2.0,2.0,1.0,,,True
2403,1610612743,Nene,Nene,2403,DEN,119778.0,1996,134,3892,3884,1267,984,455,7776,207,307,24.0,41.0,62.0,99.0,28.0,74.0,39.0,98.0,,,,,,1.0,274,479,,1.0,199.0,747,4233,32.0,60.0,21.0,85.0,70.0,130,,,76.0,216.0,414,134,,32.0,1.0,,41.0,105.0,49.0,154.0,33.0,16.0,54.0,36.0,357.0,36.0,80,4.0,66,243,38.0,347,120,467,7.0,75,37.0,38.0,39,11.0,23,52,6.0,16.0,91,6.0,29.0,113,204,21.0,17.0,257.0,20.0,16.0,284.0,25.0,125.0,31.0,65.0,54.0,65.0,37.0,3.0,216.0,1267,19.0,26.0,0.7554744525547445,0.8023255813953488,,,,,0.5720250521920668,0.5333333333333333,0.5384615384615384,0.5708333333333333,0.5333333333333333,0.5384615384615384,0.6112929623567921,0.5666666666666667,0.5966850828729282,0.0020833333333333333,0.08559498956158663,0.11726384364820847,0.06756756756756757,15.826362197603437,0.42857142857142855,0.3247863247863248,0.03007518796992481,0.17711370262390672,0.061633281972265024,0.15566037735849056,0.07531380753138076,0.1720489977728285,0.06531531531531531,0.08185840707964602,0.05161290322580645,0.05037313432835821,0.06970509383378017,0.17539863325740318,0.18548387096774194,0.17290552584670232,0.15705128205128205,0.15178571428571427,0.04242424242424243,0.5692307692307692,0.6395833333333333,0.6742671009771987,0.7638376383763837,0.7391304347826086,0.15416666666666667,0.3783783783783784,0.4057971014492754,0.6071428571428571,0.20416666666666666,0.3979591836734694,0.3979591836734694,0.9487179487179487,,,,,0.0020833333333333333,,,,0.6833333333333333,0.5853658536585366,0.3333333333333333,0.7615384615384615,0.6262626262626263,,,0.6416666666666667,,0.5353595833333333,0.5217266666666667,0.5520984615384614,0.21551724137931033,0.2158894645941278,0.11378848728246319,0.2891566265060241,4.764926931106471,27.7,0.3255395683453237,15.0,12.0,6.0,1.0,3.0,0.09523809523809523,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,True
2365,1610612743,Chris Andersen,Chris Andersen,2365,DEN,47294.0,788,130,1542,1569,841,682,213,3111,50,79,18.0,39.0,34.0,52.0,1.0,5.0,3.0,11.0,,,,,,1.0,54,95,,1.0,76.0,184,1686,19.0,40.0,25.0,63.0,34.0,59,,1.0,50.0,118.0,76,32,,26.0,,,4.0,11.0,3.0,14.0,3.0,,6.0,4.0,31.0,12.0,51,1.0,48,95,21.0,164,64,228,6.0,18,11.0,7.0,11,2.0,6,8,,5.0,19,1.0,8.0,52,76,2.0,2.0,74.0,23.0,9.0,108.0,4.0,35.0,21.0,65.0,49.0,65.0,35.0,1.0,118.0,841,13.0,21.0,0.7037037037037037,0.926829268292683,,,,,0.5684210526315789,0.475,0.576271186440678,0.5625,0.475,0.5666666666666667,0.6216216216216216,0.5338983050847458,0.6276595744680851,0.010416666666666666,0.042105263157894736,0.05063291139240506,,9.293266555370062,0.5789473684210527,0.3559322033898305,0.015625,0.1724137931034483,0.10559006211180125,0.25263157894736843,0.05853658536585366,0.19298245614035087,0.09156976744186046,0.10194174757281553,0.12173913043478261,0.09876543209876543,0.06329113924050633,0.10606060606060606,0.2446043165467626,0.18691588785046728,0.2733333333333333,0.175,0.16666666666666666,0.5384615384615384,0.8229166666666666,0.6329113924050633,0.6666666666666666,0.68,0.052083333333333336,0.2,0.2,1.0,0.11458333333333333,0.2727272727272727,0.2727272727272727,1.0,,,,,0.010416666666666666,,,,0.975,0.46153846153846156,0.2222222222222222,0.8666666666666667,0.6538461538461539,,,0.8333333333333334,,0.5651494736842105,0.5866578947368422,0.5682661016949153,0.2755905511811024,0.2777777777777778,0.3423913043478261,0.6413043478260869,2.6042105263157898,55.7,0.5453955901426718,1.0,1.0,16.0,7.0,2.0,0.0425531914893617,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,0.016666666666666666,,,,,,1.0,,True
2747,1610612743,JR Smith,JR Smith,2747,DEN,58248.0,971,142,1914,1922,1138,920,253,3836,44,72,3.0,6.0,22.0,41.0,26.0,64.0,29.0,71.0,19.0,38.0,10.0,17.0,62.0,186.0,99,207,81.0,224.0,57.0,498,2107,8.0,18.0,2.0,33.0,45.0,104,48.0,134.0,44.0,278.0,86,112,216.0,4.0,179.0,62.0,9.0,51.0,14.0,65.0,7.0,7.0,31.0,15.0,144.0,7.0,10,1.0,33,64,10.0,107,18,125,6.0,49,28.0,21.0,38,5.0,27,18,1.0,11.0,56,3.0,32.0,54,90,3.0,6.0,59.0,2.0,8.0,80.0,7.0,20.0,22.0,8.0,7.0,11.0,7.0,,278.0,1138,16.0,21.0,0.43434343434343436,0.44329896907216493,0.8888888888888888,0.36160714285714285,0.3582089552238806,0.37327188940092165,0.4782608695652174,0.4444444444444444,0.4326923076923077,0.511600928074246,0.34444444444444444,0.49159663865546216,0.5331905781584583,0.35106382978723405,0.5245283018867924,0.5197215777262181,0.043478260869565216,0.09722222222222222,0.03125,23.5665914221219,0.6785714285714286,0.11494252873563218,0.012658227848101266,0.09831029185867896,0.017857142857142856,0.15,0.025179856115107913,0.1113662456946039,0.02028639618138425,0.021645021645021644,0.013888888888888888,0.016216216216216217,0.031818181818181815,0.06521739130434782,0.10404624277456648,0.125,0.16049382716049382,0.1206896551724138,0.026200873362445413,0.6363636363636364,0.16705336426914152,0.6111111111111112,0.676923076923077,0.6136363636363636,0.14849187935034802,0.40625,0.41935483870967744,0.3076923076923077,0.16473317865429235,0.4084507042253521,0.4084507042253521,0.27586206896551724,0.08816705336426914,0.5,0.5,1.0,0.43155452436194897,0.3333333333333333,0.3333333333333333,0.8548387096774194,0.13333333333333333,0.5,0.3333333333333333,0.1722689075630252,0.5365853658536586,0.07142857142857142,0.5882352941176471,0.6867749419953596,0.3463687150837989,0.5106456264775414,0.5192089285714286,0.5147506493506492,0.04719101123595506,0.09090909090909091,0.06626506024096386,0.5582329317269076,9.404347826086955,26.529910714285705,0.5945663531870429,5.0,2.0,,,,,1.0,4.0,4.0,23.0,38.0,117.0,5.0,27.0,27.0,7.0,,1.0,,1.0,1.0,0.18518518518518517,,,,,0.08888888888888889,0.25,1.0,0.5111111111111111,0.17391304347826086,1.0,0.49159663865546216,0.3247863247863248,0.0044444444444444444,3.0,2.0,,,1.0,True
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,115783.0,1930,175,3794,3778,1459,1192,488,7572,239,403,45.0,86.0,87.0,152.0,68.0,178.0,153.0,380.0,6.0,15.0,,3.0,31.0,112.0,460,961,37.0,127.0,360.0,1391,4122,64.0,137.0,51.0,203.0,173.0,357,9.0,47.0,186.0,559.0,360,560,90.0,66.0,112.0,31.0,79.0,116.0,40.0,156.0,25.0,15.0,83.0,21.0,352.0,22.0,87,5.0,53,149,8.0,210,114,324,39.0,69,36.0,33.0,64,10.0,35,79,9.0,29.0,143,19.0,61.0,66,165,18.0,31.0,316.0,14.0,11.0,435.0,40.0,181.0,49.0,22.0,13.0,23.0,12.0,4.0,559.0,1459,26.0,48.0,0.391304347826087,0.4215456674473068,0.8108108108108109,0.29133858267716534,0.19148936170212766,0.29133858267716534,0.4786680541103018,0.46715328467153283,0.484593837535014,0.47380514705882354,0.5100671140939598,0.46163366336633666,0.54140625,0.5867052023121387,0.5473372781065089,0.11672794117647059,0.08220603537981269,0.141439205955335,0.09550561797752809,32.622650160476844,0.44755244755244755,0.06451612903225806,0.03759398496240601,0.11374045801526718,0.06802189210320563,0.12211981566820276,0.045454545454545456,0.1158256880733945,0.06182643221781055,0.10434782608695652,0.06622516556291391,0.0367504835589942,0.05570291777188329,0.061224489795918366,0.11246200607902736,0.1574074074074074,0.12461059190031153,0.11504424778761062,0.0775347912524851,0.5217391304347826,0.3704044117647059,0.5930521091811415,0.6907514450867052,0.4686192468619247,0.1636029411764706,0.38202247191011235,0.422360248447205,0.19117647058823528,0.3492647058823529,0.4026315789473684,0.408,0.35947712418300654,0.013786764705882353,0.4,0.4,0.6666666666666666,0.10294117647058823,0.2767857142857143,0.2767857142857143,0.8387096774193549,0.5771812080536913,0.5232558139534884,0.15555555555555556,0.37623762376237624,0.5723684210526315,0.007425742574257425,,0.48713235294117646,0.2767857142857143,0.49549866727941183,0.5133166666666668,0.4854480198019802,0.148659626320065,0.16424682395644283,0.14593817397555714,0.40186915887850466,8.964203954214359,25.216535433070867,0.3845545598313126,12.0,8.0,4.0,2.0,2.0,0.009345794392523364,1.0,1.0,7.0,11.0,9.0,44.0,8.0,12.0,21.0,,,8.0,9.0,2.0,5.0,0.6666666666666666,,0.013157894736842105,,,0.006711409395973154,1.0,1.0,0.0738255033557047,0.6363636363636364,1.0,0.10891089108910891,0.20454545454545456,0.015503875968992248,1.0,1.0,2.0,3.0,,True
2124,1610612743,Malik Allen,Malik Allen,2124,DEN,10028.0,167,-31,303,311,118,117,43,614,5,13,3.0,8.0,2.0,5.0,,6.0,11.0,24.0,1.0,2.0,,1.0,,1.0,16,43,1.0,3.0,4.0,39,380,3.0,10.0,3.0,9.0,6.0,18,,1.0,2.0,14.0,22,10,3.0,6.0,1.0,,3.0,2.0,1.0,3.0,,1.0,1.0,1.0,7.0,5.0,13,,3,13,1.0,17,18,35,3.0,2,,2.0,2,1.0,1,3,,1.0,5,1.0,1.0,14,26,2.0,1.0,8.0,4.0,1.0,5.0,1.0,2.0,1.0,,,,,,14.0,118,6.0,1.0,0.6875,0.8461538461538461,1.0,0.3333333333333333,,0.3333333333333333,0.37209302325581395,0.3,0.3333333333333333,0.3804347826086957,0.2727272727272727,0.3157894736842105,0.40625,0.34615384615384615,0.35,0.06521739130434782,0.06976744186046512,0.15384615384615385,,14.804469273743017,0.4,0.08333333333333333,,0.12264150943396226,0.11711711711711711,0.11538461538461539,0.1111111111111111,0.12121212121212122,0.11538461538461539,0.1282051282051282,0.18181818181818182,0.08,0.10526315789473684,0.2222222222222222,0.17857142857142858,0.0392156862745098,0.09090909090909091,0.25,0.11538461538461539,,0.2826086956521739,0.38461538461538464,0.45454545454545453,0.2,0.13043478260869565,,,,0.5217391304347826,0.4583333333333333,0.4782608695652174,0.9090909090909091,0.043478260869565216,0.5,0.5,1.0,0.021739130434782608,,,,0.7272727272727273,0.375,,0.2631578947368421,0.4,0.05263157894736842,,0.34782608695652173,,0.45853586956521736,0.582342857142857,0.44470526315789477,0.0425531914893617,0.045454545454545456,0.23076923076923078,0.358974358974359,11.69767441860465,23.333333333333332,0.38943894389438943,,,,,,0.14285714285714285,,1.0,,,,,,1.0,,,,,,,,,,0.041666666666666664,,,0.09090909090909091,,,,,,,,,,,,,,True
