EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,PtsPutbacks,HeaveAttempts,FTOffRebounds,FTDefRebounds,Loose Ball Fouls,BlockedAtRim,RecoveredBlocks,DefensiveGoaltends,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,BlocksRecoveredPct,SecondChanceCorner3Frequency,Blocked3s,BlockedArc3,BlockedShortMidRange,3SecondViolations,OffCorner3ReboundPct,SecondChanceCorner3FGM,Technical Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,on,BlockedCorner3
101114,1610612762,Deron Williams,Deron Williams,101114,UTA,32564.0,543,178.0,1089,1081,376,479,127,2170,42.0,74.0,4.0,8.0,10.0,21.0,7.0,22.0,14.0,46.0,4.0,7.0,2.0,4.0,14.0,50.0,2.0,3.0,3.0,17.0,63,142,18.0,57.0,68.0,248,1131,8.0,16.0,2.0,3.0,5.0,27,17.0,51.0,5.0,21.0,25.0,74,46,80,30.0,24.0,50.0,14.0,17.0,1.0,138.0,58.0,196.0,33.0,25.0,69.0,22.0,47.0,450.0,1.0,9.0,20.0,31.0,51.0,10,61,4.0,25.0,12.0,13.0,36.0,10.0,21.0,26.0,3.0,15.0,1.0,3.0,62.0,2.0,22.0,16.0,43,2.0,7.0,83,3.0,5.0,81,8.0,1.0,35,1.0,9.0,1.0,1.0,1.0,1.0,74,376,5.0,9.0,0.36507936507936506,0.36507936507936506,0.5555555555555556,0.3157894736842105,0.6666666666666666,0.23809523809523808,0.3157894736842105,0.44366197183098594,0.5,0.3333333333333333,0.45226130653266333,0.5789473684210527,0.3402777777777778,0.5276595744680851,0.6136363636363636,0.43023255813953487,0.2864321608040201,0.017543859649122806,0.11971830985915492,0.20270270270270271,0.045454545454545456,0.021739130434782608,0.14285714285714285,23.990306946688204,0.5806451612903226,0.09037900874635568,0.029315960912052116,0.13071895424836602,0.0078125,0.1028225806451613,0.022988505747126436,0.025,0.02702702702702703,0.035398230088495575,0.010309278350515464,0.072,0.13186813186813187,0.07874015748031496,0.1092436974789916,0.20588235294117646,0.041237113402061855,0.37185929648241206,0.5675675675675675,0.711864406779661,0.3333333333333333,0.11055276381909548,0.3181818181818182,0.3333333333333333,0.42857142857142855,0.23115577889447236,0.30434782608695654,0.3111111111111111,0.42857142857142855,0.035175879396984924,0.5714285714285714,0.6666666666666666,1.0,0.25125628140703515,0.28,0.28,0.42857142857142855,0.42105263157894735,0.5,0.25,0.15789473684210525,0.6666666666666666,1.0,0.2916666666666667,0.47619047619047616,0.05555555555555555,0.5,0.2361111111111111,0.17647058823529413,0.6582914572864321,0.28,0.5112238693467336,0.4825233333333333,0.46872291666666654,0.1592920353982301,0.20710059171597633,0.017543859649122806,0.10887096774193548,0.29838709677419356,7.573239436619717,25.096491228070178,0.34527089072543615,,,,,,,,,,,,,,,,,,,,,,,,,True,
101139,1610612762,CJ Miles,CJ Miles,101139,UTA,24560.0,409,59.0,776,782,190,173,109,1558,32.0,46.0,6.0,9.0,5.0,7.0,4.0,13.0,11.0,28.0,2.0,7.0,,2.0,15.0,43.0,2.0,6.0,6.0,15.0,47,87,17.0,50.0,20.0,165,810,6.0,14.0,2.0,8.0,1.0,19,7.0,13.0,6.0,17.0,10.0,42,48,46,42.0,9.0,42.0,15.0,7.0,1.0,23.0,3.0,26.0,,3.0,14.0,1.0,8.0,55.0,3.0,10.0,15.0,21.0,40.0,14,54,2.0,20.0,13.0,7.0,16.0,2.0,11.0,10.0,,5.0,,1.0,26.0,1.0,3.0,24.0,50,,4.0,33,,5.0,33,5.0,,15,,4.0,5.0,,5.0,,42,190,9.0,4.0,0.5106382978723404,0.5581395348837209,0.8235294117647058,0.34,0.25,0.35294117647058826,0.3469387755102041,0.5402298850574713,0.42857142857142855,0.5384615384615384,0.5291970802919708,0.4090909090909091,0.5333333333333333,0.5463576158940397,0.41304347826086957,0.5675675675675675,0.36496350364963503,0.02,0.08045977011494253,0.06521739130434782,0.23076923076923078,0.03571428571428571,,19.471947194719473,0.6153846153846154,0.08502024291497975,0.03875968992248062,0.15789473684210525,0.030927835051546393,0.10526315789473684,0.036619718309859155,0.08602150537634409,,0.01834862385321101,0.0375,0.08695652173913043,0.03389830508474576,0.11458333333333333,0.17333333333333334,0.1,0.03125,0.3357664233576642,0.6956521739130435,0.7441860465116279,0.40625,0.0948905109489051,0.3076923076923077,0.4,0.5,0.20437956204379562,0.39285714285714285,0.4074074074074074,0.8181818181818182,0.051094890510948905,0.2857142857142857,0.2857142857142857,1.0,0.31386861313868614,0.3488372093023256,0.35714285714285715,0.8,0.4090909090909091,0.6666666666666666,,0.2727272727272727,0.3333333333333333,1.0,0.23333333333333334,0.7142857142857143,0.06666666666666667,,0.5,0.4,0.7007299270072993,0.35714285714285715,0.5281485294117646,0.5434973684210526,0.5139275862068965,0.10204081632653061,0.15463917525773196,,0.11515151515151516,0.2545454545454545,7.5022988505747135,25.476000000000003,0.24484536082474226,2.0,8.0,1.0,1.0,4.0,1.0,5.0,4.0,1.0,0.023255813953488372,0.2,0.029411764705882353,0.8,0.09090909090909091,,,,,,,,,,,True,
101179,1610612762,Ronnie Price,Ronnie Price,101179,UTA,17698.0,295,42.0,569,573,161,154,75,1142,24.0,41.0,4.0,7.0,3.0,10.0,1.0,10.0,12.0,25.0,3.0,4.0,1.0,2.0,4.0,21.0,,1.0,3.0,7.0,37,76,7.0,25.0,21.0,116,553,8.0,13.0,,2.0,,16,6.0,17.0,4.0,9.0,8.0,32,26,48,15.0,6.0,20.0,4.0,7.0,,43.0,10.0,53.0,9.0,1.0,19.0,4.0,20.0,116.0,2.0,7.0,5.0,13.0,18.0,12,30,,16.0,9.0,7.0,13.0,3.0,10.0,6.0,,3.0,1.0,,19.0,,7.0,14.0,39,,2.0,27,2.0,4.0,29,1.0,,12,,3.0,6.0,1.0,7.0,,32,161,6.0,2.0,0.35135135135135137,0.3939393939393939,0.7142857142857143,0.28,,0.4444444444444444,0.2916666666666667,0.4868421052631579,0.6153846153846154,0.35294117647058826,0.47029702970297027,0.5333333333333333,0.46153846153846156,0.5043478260869565,0.5333333333333333,0.5161290322580645,0.24752475247524752,,0.09210526315789473,0.14634146341463414,0.1,,,20.27439024390244,0.6842105263157895,0.06735751295336788,0.03553299492385787,0.078125,0.038461538461538464,0.07003891050583658,0.03614457831325301,0.07575757575757576,0.020833333333333332,0.012048192771084338,0.05405405405405406,,0.0625,0.12987012987012986,0.10869565217391304,,,0.40594059405940597,0.5853658536585366,0.6857142857142857,0.4166666666666667,0.09900990099009901,0.1,0.1111111111111111,,0.24752475247524752,0.48,0.48,0.25,0.039603960396039604,0.75,0.75,1.0,0.2079207920792079,0.19047619047619047,0.19047619047619047,0.5,0.4666666666666667,0.5714285714285714,,0.06666666666666667,,,0.38461538461538464,0.3,0.07692307692307693,0.5,0.2692307692307692,0.42857142857142855,0.6534653465346535,0.2,0.5331045,0.53169,0.5245959999999998,0.10714285714285714,0.13793103448275862,,0.13793103448275862,0.27586206896551724,7.248684210526315,26.42,0.28295254833040423,1.0,8.0,1.0,3.0,,1.0,4.0,5.0,,,,0.1111111111111111,0.7142857142857143,0.06666666666666667,1.0,1.0,1.0,,,,,,,,True,
2430,1610612762,Carlos Boozer,Carlos Boozer,2430,UTA,29125.0,485,95.0,975,971,349,455,114,1946,65.0,94.0,12.0,18.0,25.0,38.0,32.0,59.0,18.0,44.0,,,,,,,,,,,115,197,,,57.0,287,1007,17.0,26.0,,,16.0,50,41.0,70.0,,,29.0,111,178,52,,,,,14.0,,30.0,6.0,36.0,4.0,2.0,20.0,2.0,8.0,78.0,12.0,17.0,34.0,89.0,140.0,33,173,1.0,15.0,6.0,9.0,22.0,2.0,10.0,20.0,2.0,12.0,,3.0,42.0,3.0,16.0,19.0,57,,8.0,57,5.0,1.0,77,15.0,,40,,6.0,5.0,,5.0,1.0,111,349,15.0,6.0,0.7739130434782608,0.839622641509434,,,,,,0.583756345177665,0.6538461538461539,0.5857142857142857,0.583756345177665,0.6538461538461539,0.5857142857142857,0.6293859649122807,0.7352941176470589,0.6379310344827587,,,0.07106598984771574,0.1276595744680851,0.01694915254237288,0.022727272727272728,,24.43438914027149,0.5238095238095238,0.2986577181208054,0.058419243986254296,0.2556390977443609,0.11009174311926606,0.2853828306264501,0.0725,0.056074766355140186,0.014084507042253521,0.08849557522123894,0.10256410256410256,0.2980769230769231,0.2972972972972973,0.3,0.2692307692307692,0.20689655172413793,0.015151515151515152,0.47715736040609136,0.6914893617021277,0.7926829268292683,0.8,0.29949238578680204,0.5423728813559322,0.5517241379310345,0.625,0.2233502538071066,0.4090909090909091,0.4186046511627907,0.9444444444444444,,,,,,,,,0.6923076923076923,0.6666666666666666,0.3333333333333333,,,,0.5428571428571428,0.6578947368421053,,,,,0.47715736040609136,,0.4862375634517767,0.5130363636363636,0.4969528571428571,0.18018018018018017,0.18018018018018017,,0.17421602787456447,0.3867595818815331,6.549238578680203,,0.35794871794871796,,18.0,,4.0,17.0,8.0,5.0,2.0,1.0,,0.425,0.09090909090909091,0.4,,,,,5.0,0.12903225806451613,,,,,,True,
2594,1610612762,Kyle Korver,Kyle Korver,2594,UTA,57105.0,952,196.0,1870,1865,597,708,231,3735,13.0,21.0,1.0,2.0,2.0,5.0,3.0,12.0,63.0,137.0,33.0,61.0,8.0,17.0,26.0,49.0,3.0,6.0,10.0,17.0,79,170,59.0,110.0,39.0,374,1914,4.0,11.0,6.0,10.0,1.0,27,22.0,47.0,18.0,34.0,20.0,118,146,12,165.0,12.0,49.0,26.0,5.0,,78.0,11.0,89.0,3.0,8.0,49.0,16.0,13.0,189.0,4.0,6.0,25.0,69.0,101.0,10,111,2.0,26.0,17.0,9.0,25.0,5.0,22.0,17.0,,3.0,2.0,3.0,42.0,1.0,13.0,44.0,76,,4.0,38,1.0,5.0,49,1.0,2.0,10,2.0,8.0,12.0,1.0,12.0,,118,597,10.0,5.0,0.9240506329113924,0.9358974358974359,0.9322033898305084,0.5363636363636364,0.6,0.5294117647058824,0.5363636363636364,0.4647058823529412,0.36363636363636365,0.46808510638297873,0.5982142857142857,0.6190476190476191,0.6049382716049383,0.6144781144781145,0.6190476190476191,0.6153846153846154,0.39285714285714285,,0.029411764705882353,0.19047619047619047,,0.0072992700729927005,,15.769770706598035,0.5952380952380952,0.115,0.010309278350515464,0.1016260162601626,0.02030456852791878,0.1111111111111111,0.012836970474967908,0.00966183574879227,0.013986013986013986,0.008620689655172414,0.02,0.09389671361502347,0.09210526315789473,0.14893617021276595,0.07936507936507936,0.17543859649122806,0.015037593984962405,0.075,0.6190476190476191,0.7647058823529411,0.8461538461538461,0.04285714285714286,0.25,0.25,0.6666666666666666,0.48928571428571427,0.45985401459854014,0.4632352941176471,0.9523809523809523,0.21785714285714286,0.5409836065573771,0.5409836065573771,0.9696969696969697,0.175,0.5306122448979592,0.5306122448979592,0.8846153846153846,0.09523809523809523,0.5,,0.2857142857142857,0.5,0.6666666666666666,0.06172839506172839,0.4,0.20987654320987653,0.47058823529411764,0.20987654320987653,0.5882352941176471,0.46785714285714286,0.5306122448979592,0.4935725000000001,0.4853266666666666,0.4809808641975307,0.04152249134948097,0.055865921787709494,0.01818181818181818,0.07219251336898395,0.3155080213903743,15.891176470588233,24.167272727272735,0.31925133689839574,4.0,2.0,,,7.0,3.0,7.0,7.0,,,0.10606060606060606,,0.5833333333333334,0.19047619047619047,,,4.0,,0.02127659574468085,3.0,13.0,0.75,1.0,,True,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,12023.0,200,66.0,400,393,109,155,48,793,29.0,37.0,8.0,12.0,7.0,8.0,,1.0,3.0,10.0,1.0,2.0,,,1.0,7.0,,,,3.0,32,48,2.0,9.0,25.0,95,391,8.0,12.0,,,2.0,18,7.0,9.0,,3.0,8.0,22,40,24,6.0,,7.0,1.0,2.0,,15.0,2.0,17.0,2.0,,10.0,1.0,4.0,36.0,4.0,9.0,8.0,10.0,20.0,13,33,2.0,15.0,11.0,4.0,4.0,2.0,2.0,8.0,,2.0,,2.0,12.0,1.0,2.0,5.0,14,,3.0,23,2.0,1.0,34,2.0,,15,,3.0,10.0,1.0,10.0,,22,109,2.0,2.0,0.625,0.7142857142857143,1.0,0.2222222222222222,,,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.6140350877192983,0.6666666666666666,0.5833333333333334,0.6506849315068494,0.6428571428571429,0.6875,0.15789473684210525,,0.041666666666666664,0.05405405405405406,,,,18.681318681318682,0.3333333333333333,0.078125,0.072,0.12121212121212122,0.10526315789473684,0.09278350515463918,0.07975460122699386,0.14285714285714285,0.03571428571428571,0.03636363636363636,0.13333333333333333,0.11627906976744186,0.030303030303030304,0.07692307692307693,0.1509433962264151,,0.09523809523809523,0.6491228070175439,0.7837837837837838,0.8285714285714286,0.6206896551724138,0.017543859649122806,,,,0.17543859649122806,0.3,0.3,0.6666666666666666,0.03508771929824561,0.5,0.5,1.0,0.12280701754385964,0.14285714285714285,0.14285714285714285,1.0,1.0,0.6666666666666666,0.5,,,,0.6666666666666666,0.875,,,0.25,,0.8070175438596491,0.14285714285714285,0.5619315789473683,0.5608666666666667,0.5084916666666667,0.21428571428571427,0.2459016393442623,,0.18947368421052632,0.23157894736842105,4.6312500000000005,25.555555555555557,0.2725,,8.0,,,2.0,,6.0,7.0,,,0.1,,0.7,,,,3.0,,,,,,,1.0,True,
202083,1610612762,Wesley Matthews,Wesley Matthews,202083,UTA,18548.0,309,51.0,622,615,274,324,73,1237,31.0,46.0,3.0,4.0,9.0,16.0,4.0,12.0,6.0,15.0,9.0,16.0,3.0,6.0,4.0,16.0,,,2.0,12.0,41,73,13.0,32.0,36.0,157,649,4.0,6.0,1.0,1.0,3.0,14,15.0,29.0,5.0,18.0,23.0,68,56,26,30.0,9.0,16.0,4.0,10.0,,12.0,4.0,16.0,2.0,2.0,8.0,,4.0,36.0,1.0,3.0,8.0,18.0,28.0,4,32,,10.0,6.0,4.0,5.0,,4.0,4.0,1.0,1.0,,,9.0,1.0,3.0,9.0,23,,3.0,31,2.0,4.0,45,3.0,,17,,7.0,3.0,,3.0,,68,274,5.0,6.0,0.6829268292682927,0.7,0.7692307692307693,0.40625,1.0,0.2777777777777778,0.40625,0.5616438356164384,0.6666666666666666,0.5172413793103449,0.5761904761904761,0.7857142857142857,0.4787234042553192,0.623015873015873,0.7777777777777778,0.5666666666666667,0.3047619047619048,,0.136986301369863,0.21739130434782608,,,,19.06116642958748,0.5555555555555556,0.09424083769633508,0.014634146341463415,0.11267605633802817,0.016666666666666666,0.09923664122137404,0.01509433962264151,0.04411764705882353,,,,0.15384615384615385,0.020833333333333332,0.08974358974358974,0.1320754716981132,0.05555555555555555,,0.4380952380952381,0.6739130434782609,0.8611111111111112,0.6774193548387096,0.11428571428571428,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,0.4,0.4,0.5,0.1523809523809524,0.5625,0.5625,0.8888888888888888,0.1523809523809524,0.25,0.25,0.5,0.5714285714285714,0.75,0.6666666666666666,,,,0.3404255319148936,0.5625,0.1276595744680851,0.5,0.2553191489361702,0.16666666666666666,0.7428571428571429,0.25,0.5438235576923077,0.52585,0.5210978260869567,0.14285714285714285,0.19540229885057472,,0.08917197452229299,0.43312101910828027,5.830136986301369,24.575,0.4405144694533762,1.0,2.0,,,2.0,,2.0,3.0,,,0.08695652173913043,,1.0,0.14285714285714285,,,1.0,,0.045454545454545456,1.0,,1.0,1.0,,True,
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,44473.0,741,131.0,1432,1441,413,503,183,2873,81.0,129.0,22.0,38.0,20.0,30.0,21.0,56.0,31.0,66.0,,,,,,2.0,,,,1.0,133,251,,2.0,63.0,329,1514,26.0,43.0,,,10.0,62,33.0,65.0,,1.0,18.0,84,192,74,,,,,22.0,,45.0,10.0,55.0,4.0,6.0,24.0,5.0,16.0,120.0,13.0,58.0,35.0,84.0,126.0,74,200,13.0,24.0,10.0,14.0,13.0,4.0,6.0,23.0,2.0,7.0,1.0,5.0,36.0,2.0,10.0,48.0,83,,8.0,75,3.0,2.0,101,11.0,,49,,7.0,32.0,,32.0,,84,413,7.0,5.0,0.7218045112781954,0.8275862068965517,,,,,,0.5298804780876494,0.6046511627906976,0.5076923076923077,0.525691699604743,0.6046511627906976,0.5,0.552013422818792,0.5961538461538461,0.525,0.007905138339920948,,0.08764940239043825,0.10852713178294573,0.125,0.015151515151515152,,20.34208918753818,0.3611111111111111,0.18421052631578946,0.12719298245614036,0.19230769230769232,0.09558823529411764,0.1865203761755486,0.11993243243243243,0.12101910828025478,0.1826086956521739,0.09782608695652174,0.06,0.15432098765432098,0.23728813559322035,0.17613636363636365,0.19444444444444445,0.18421052631578946,0.1368421052631579,0.5098814229249012,0.627906976744186,0.7043478260869566,0.7037037037037037,0.22134387351778656,0.375,0.42857142857142855,0.7142857142857143,0.2608695652173913,0.4696969696969697,0.47692307692307695,0.7741935483870968,,,,,0.007905138339920948,,,,0.8837209302325582,0.5789473684210527,0.2727272727272727,,,,0.45454545454545453,0.6666666666666666,,,0.015151515151515152,,0.5177865612648221,,0.490834262948207,0.5554027777777778,0.4869199999999999,0.16838487972508592,0.1695501730103806,,0.1884498480243161,0.2553191489361702,6.692430278884462,44.2,0.2884078212290503,,34.0,2.0,3.0,7.0,7.0,26.0,19.0,,,0.14893617021276595,0.05555555555555555,0.59375,,,,6.0,1.0,0.19444444444444445,,,,,,True,
201178,1610612762,Kyrylo Fesenko,Kyrylo Fesenko,201178,UTA,8324.0,139,34.0,262,267,120,118,32,529,13.0,22.0,2.0,8.0,4.0,6.0,3.0,6.0,,1.0,,,,,,1.0,,,,1.0,16,29,,1.0,11.0,43,253,3.0,10.0,,,7.0,13,6.0,9.0,,1.0,4.0,16,26,6,,,1.0,,6.0,1.0,4.0,,4.0,,,1.0,,3.0,8.0,1.0,8.0,4.0,9.0,15.0,11,26,1.0,1.0,,1.0,4.0,2.0,2.0,5.0,,2.0,,1.0,9.0,,4.0,18.0,27,,2.0,16,,,29,3.0,,14,,2.0,8.0,,8.0,,16,120,5.0,2.0,0.8125,1.0,,,,,,0.5517241379310345,0.3,0.6666666666666666,0.5333333333333333,0.3,0.6,0.5,0.38235294117647056,0.5,0.03333333333333333,1.0,0.20689655172413793,0.2727272727272727,,,,17.105263157894736,0.4444444444444444,0.09090909090909091,0.08791208791208792,0.14285714285714285,0.041666666666666664,0.10236220472440945,0.0782608695652174,0.1388888888888889,0.05555555555555555,0.05405405405405406,0.05555555555555555,0.1875,,0.06976744186046512,0.047619047619047616,0.42857142857142855,0.14285714285714285,0.7333333333333333,0.5909090909090909,0.8125,0.8461538461538461,0.2,0.5,0.5,0.6666666666666666,0.03333333333333333,,,,,,,,0.03333333333333333,,,,0.8,0.25,,,,,0.6,0.6666666666666666,,,0.1,,0.7666666666666667,,0.53566,0.55225,0.53078,0.34146341463414637,0.35,,0.3023255813953488,0.37209302325581395,1.5448275862068968,24.3,0.4580152671755725,,6.0,,2.0,2.0,3.0,6.0,7.0,,1.0,0.2222222222222222,0.1111111111111111,0.875,,,,2.0,,,,,,,,True,
201585,1610612762,Kosta Koufos,Kosta Koufos,201585,UTA,4515.0,75,-43.0,150,152,52,84,12,302,6.0,8.0,1.0,1.0,1.0,1.0,1.0,7.0,,,,,,,,,,,,,7,15,,,,14,182,1.0,2.0,,,,2,2.0,3.0,,,,4,10,4,,,,,1.0,,,,,,,,,,,1.0,2.0,3.0,9.0,13.0,4,17,,,,,4.0,,3.0,4.0,,1.0,,2.0,8.0,1.0,3.0,5.0,8,,1.0,3,,,1,1.0,,1,,,3.0,,3.0,,4,52,1.0,,0.7142857142857143,0.8333333333333334,,,,,,0.4666666666666667,0.5,0.6666666666666666,0.4666666666666667,0.5,0.6666666666666666,0.4666666666666667,0.5,0.6666666666666666,,,0.06666666666666667,0.125,,,,14.19753086419753,0.5,0.20930232558139536,0.043478260869565216,0.1875,0.08333333333333333,0.2033898305084746,0.05172413793103448,,,0.1111111111111111,0.1,0.14285714285714285,0.38461538461538464,0.125,0.21428571428571427,,,0.5333333333333333,0.75,0.8571428571428571,0.8333333333333334,0.4666666666666667,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,,,0.5,1.0,,,,,0.3333333333333333,1.0,,,,,0.5333333333333333,,0.5029933333333333,0.574,0.46743333333333337,0.06666666666666667,0.06666666666666667,,0.14285714285714285,0.2857142857142857,4.48,,0.3466666666666667,,2.0,,1.0,1.0,2.0,2.0,3.0,,,0.14285714285714285,0.125,1.0,,,,1.0,,,,,,,,True,
