EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls,Technical Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,3SecondViolations,Blocked3s,BlockedCorner3,on,Corner3PctBlocked,Clear Path Fouls,BlockedArc3
101236,1610612745,Chuck Hayes,Chuck Hayes,101236,HOU,16679.0,278,-2.0,527,543,195,200.0,67.0,1070,30.0,51.0,9.0,15.0,9.0,18.0,4.0,11.0,34.0,62.0,3.0,71.0,554,9.0,15.0,2.0,20.0,11.0,21.0,3.0,25.0,44.0,24.0,14.0,11.0,14.0,6.0,20.0,4.0,2.0,8.0,2.0,4.0,46.0,5.0,21.0,8.0,36.0,2.0,46.0,26.0,72.0,2.0,10.0,6.0,4.0,9.0,2.0,6.0,3.0,3.0,1.0,12.0,1.0,6.0,18.0,28.0,1.0,11.0,1.0,5.0,5.0,1.0,1.0,2.0,5.0,5.0,5.0,1.0,25.0,195,4.0,2.0,0.6470588235294118,0.8148148148148148,0.5483870967741935,0.6,0.5238095238095238,0.5483870967741935,0.6,0.5238095238095238,0.5546875,0.625,0.5434782608695652,0.1774193548387097,0.19607843137254902,0.09090909090909091,12.479474548440066,0.75,0.11764705882352941,0.20930232558139536,0.11052631578947368,0.13333333333333333,0.07246376811594203,0.1896551724137931,0.10038610038610038,0.12048192771084337,0.16,0.05263157894736842,0.0784313725490196,0.05555555555555555,0.22916666666666666,0.2459016393442623,0.15873015873015872,0.08695652173913043,0.2857142857142857,0.125,0.2,0.8225806451612904,0.5882352941176471,0.7317073170731707,0.7,0.1774193548387097,0.36363636363636365,0.4,0.25,1.0,0.6,0.2222222222222222,0.8571428571428571,0.5,0.8225806451612904,0.5401209677419354,0.5816428571428572,0.5361238095238096,0.016129032258064516,0.016129032258064516,0.28169014084507044,0.352112676056338,1.5112903225806453,0.3700189753320683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
200768,1610612745,Kyle Lowry,Kyle Lowry,200768,HOU,99066.0,1651,105.0,3250,3232,1144,935.0,440.0,6482,95.0,190.0,18.0,29.0,33.0,63.0,29.0,71.0,147.0,328.0,215.0,620.0,3437,26.0,48.0,5.0,63.0,55.0,116.0,89.0,244.0,66.0,228.0,26.0,37.0,202.0,103.0,305.0,71.0,32.0,133.0,26.0,43.0,713.0,35.0,56.0,41.0,114.0,1.0,156.0,91.0,247.0,10.0,60.0,30.0,30.0,58.0,16.0,40.0,58.0,18.0,6.0,116.0,14.0,31.0,62.0,173.0,13.0,254.0,13.0,51.0,260.0,25.0,107.0,31.0,9.0,6.0,9.0,4.0,244.0,1144,23.0,30.0,0.22448979591836735,0.2462686567164179,0.4481707317073171,0.5416666666666666,0.47413793103448276,0.4364224137931034,0.5471698113207547,0.45058139534883723,0.5303292894280762,0.5727272727272728,0.5576036866359447,0.11280487804878049,0.13157894736842105,0.1267605633802817,18.297197250132204,0.5,0.01020408163265306,0.1043956043956044,0.052093023255813956,0.12349397590361445,0.07172131147540983,0.10884831460674158,0.0582213691618682,0.05309734513274336,0.041237113402061855,0.060240963855421686,0.06788511749347259,0.08571428571428572,0.0658682634730539,0.10543130990415335,0.13258426966292136,0.12698412698412698,0.1125,0.04310344827586207,0.4444444444444444,0.40948275862068967,0.5,0.5757575757575758,0.2736842105263158,0.15301724137931033,0.4084507042253521,0.46774193548387094,0.06896551724137931,0.5471698113207547,0.6206896551724138,0.1111111111111111,0.36627906976744184,0.5238095238095238,0.7025862068965517,0.518936928104575,0.48775975609756106,0.5056101796407187,0.19597069597069597,0.26097560975609757,0.10161290322580645,0.3935483870967742,6.0844512195121965,0.352,23.0,67.0,14.0,29.0,6.0,10.0,23.0,107.0,2.0,5.0,9.0,46.0,37.0,136.0,2.0,5.0,15.0,56.0,99.0,12.0,4.0,103.0,23.0,11.0,3.0,15.0,9.0,1.0,2.0,1.0,1.0,2.0,0.8918918918918919,0.27205882352941174,0.4,0.26785714285714285,0.2803030303030303,0.29310344827586204,0.04477611940298507,0.14439655172413793,0.34328358208955223,0.359375,0.21739130434782608,0.0625,0.4827586206896552,0.4827586206896552,1.0,0.23060344827586207,0.21495327102803738,0.21495327102803738,0.8260869565217391,0.09433962264150944,0.4,1.0,0.05813953488372093,0.6,0.26744186046511625,0.1956521739130435,0.22330097087378642,25.986764705882354,,,,,,,,,,,,,,,,,True,,,
200839,1610612745,Mike Harris,Mike Harris,200839,HOU,4448.0,74,-30.0,150,153,70,40.0,24.0,303,6.0,13.0,3.0,5.0,4.0,7.0,2.0,4.0,9.0,22.0,4.0,22.0,168,3.0,5.0,1.0,7.0,6.0,10.0,,12.0,10.0,8.0,2.0,4.0,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,,6.0,3.0,7.0,,10.0,6.0,16.0,1.0,3.0,1.0,2.0,4.0,,2.0,4.0,2.0,1.0,8.0,1.0,3.0,5.0,9.0,2.0,6.0,1.0,1.0,7.0,1.0,4.0,,1.0,1.0,1.0,1.0,12.0,70,1.0,,0.5555555555555556,0.625,0.4090909090909091,0.6,0.6,0.391304347826087,0.6,0.6,0.4230769230769231,0.5833333333333334,0.6,0.18181818181818182,0.23076923076923078,0.25,19.10112359550562,0.5,,0.13725490196078433,0.09836065573770492,0.1875,,0.14925373134328357,0.07228915662650602,0.08333333333333333,0.08333333333333333,0.15384615384615385,,,0.15384615384615385,0.1,0.16666666666666666,0.3333333333333333,,0.1,1.0,0.5652173913043478,0.46153846153846156,0.6,0.5,0.17391304347826086,0.5,0.6666666666666666,0.5,1.0,0.6,0.3333333333333333,0.7,0.5714285714285714,0.6086956521739131,0.49488043478260874,0.51256,0.52416,0.15384615384615385,0.16,0.3181818181818182,0.5454545454545454,5.9772727272727275,0.4666666666666667,1.0,5.0,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,1.0,2.0,,,,1.0,,,,,,,,0.043478260869565216,,0.21739130434782608,0.2,0.2,1.0,,,,,0.043478260869565216,,,,,,,,,,,,24.5,,,,,,,,,,,,,,,,,True,,,
201166,1610612745,Aaron Brooks,Aaron Brooks,201166,HOU,44538.0,742,55.0,1488,1475,578,501.0,185.0,2963,32.0,74.0,4.0,6.0,11.0,30.0,16.0,43.0,76.0,184.0,89.0,403.0,1554,6.0,12.0,13.0,58.0,34.0,82.0,53.0,178.0,26.0,126.0,,22.0,93.0,19.0,112.0,10.0,9.0,49.0,19.0,25.0,243.0,6.0,9.0,17.0,22.0,,39.0,15.0,54.0,2.0,20.0,11.0,9.0,30.0,8.0,19.0,26.0,11.0,4.0,56.0,6.0,22.0,26.0,58.0,,80.0,1.0,7.0,105.0,3.0,22.0,25.0,3.0,,3.0,2.0,178.0,578,13.0,23.0,0.17105263157894737,0.17105263157894737,0.41304347826086957,0.5,0.4146341463414634,0.47005988023952094,0.75,0.4562043795620438,0.5236220472440944,0.7631578947368421,0.5297619047619048,0.11956521739130435,0.20270270270270271,0.09302325581395349,25.796930342384886,0.5357142857142857,,0.046413502109704644,0.01948051948051948,0.08854166666666667,0.02643171806167401,0.05855855855855856,0.02177068214804064,0.016574585635359115,0.02158273381294964,0.02112676056338028,0.01675977653631285,0.0625,0.043795620437956206,0.029411764705882353,0.05970149253731343,0.09722222222222222,0.0625,0.011627906976744186,0.6666666666666666,0.2215568862275449,0.43243243243243246,0.5423728813559322,0.1875,0.12874251497005987,0.37209302325581395,0.41025641025641024,0.0625,0.2,0.6666666666666666,0.75,0.21897810218978103,0.36666666666666664,0.6706586826347305,0.5035963746223564,0.5170295454545454,0.48597222222222225,0.07303370786516854,0.10837438423645321,0.14392059553349876,0.44168734491315137,8.970108695652174,0.38844086021505375,28.0,67.0,6.0,15.0,2.0,6.0,48.0,135.0,10.0,16.0,17.0,49.0,54.0,150.0,11.0,18.0,19.0,55.0,123.0,39.0,2.0,133.0,48.0,3.0,3.0,6.0,4.0,1.0,2.0,,,,0.7592592592592593,0.36,0.6111111111111112,0.34545454545454546,0.36486486486486486,0.4491017964071856,0.04477611940298507,0.20059880239520958,0.417910447761194,0.4375,0.21428571428571427,0.04491017964071856,0.4,0.4,1.0,0.4041916167664671,0.35555555555555557,0.3582089552238806,0.7291666666666666,0.5333333333333333,0.625,0.9,0.043795620437956206,0.3333333333333333,0.35766423357664234,0.3469387755102041,0.3609022556390977,25.882666666666665,1.0,2.0,1.0,1.0,4.0,0.006666666666666667,0.007407407407407408,0.06666666666666667,0.5,1.0,0.026143790849673203,,,,,,True,,,
201978,1610612745,Chase Budinger,Chase Budinger,201978,HOU,55282.0,921,76.0,1802,1804,548,414.0,262.0,3606,64.0,118.0,7.0,18.0,14.0,25.0,7.0,24.0,104.0,211.0,41.0,420.0,1930,9.0,25.0,3.0,36.0,23.0,50.0,15.0,106.0,160.0,48.0,10.0,20.0,42.0,14.0,56.0,11.0,3.0,22.0,7.0,13.0,126.0,4.0,19.0,26.0,76.0,10.0,112.0,24.0,136.0,4.0,20.0,18.0,2.0,20.0,1.0,16.0,8.0,4.0,3.0,28.0,2.0,6.0,26.0,53.0,6.0,46.0,1.0,10.0,52.0,4.0,23.0,5.0,5.0,3.0,5.0,5.0,106.0,548,2.0,3.0,0.7692307692307693,0.8080808080808081,0.4928909952606635,0.36,0.46,0.5026525198938993,0.3173076923076923,0.4739583333333333,0.5236907730673317,0.33962264150943394,0.4953271028037383,0.0947867298578199,0.1271186440677966,0.08333333333333333,20.094117647058823,0.7142857142857143,0.20833333333333334,0.12140575079872204,0.030595813204508857,0.15568862275449102,0.014598540145985401,0.12862547288776796,0.02569832402234637,0.033962264150943396,0.036585365853658534,0.020833333333333332,0.01904761904761905,,0.08241758241758242,0.09895833333333333,0.16666666666666666,0.1721311475409836,0.1111111111111111,0.020618556701030927,1.0,0.3129973474801061,0.5423728813559322,0.6213592233009708,0.765625,0.0636604774535809,0.2916666666666667,0.3181818181818182,0.7142857142857143,0.34615384615384615,0.3888888888888889,0.2857142857142857,0.2604166666666667,0.56,0.753315649867374,0.5487164,0.557269512195122,0.5374352631578947,0.06060606060606061,0.1,0.08571428571428572,0.2523809523809524,7.175355450236966,0.30410654827968925,33.0,69.0,20.0,53.0,6.0,17.0,37.0,113.0,3.0,16.0,9.0,29.0,57.0,166.0,5.0,27.0,15.0,46.0,162.0,9.0,1.0,112.0,37.0,,1.0,3.0,,1.0,1.0,1.0,,,0.9473684210526315,0.3433734939759036,0.18518518518518517,0.32608695652173914,0.34545454545454546,0.4403183023872679,0.043478260869565216,0.1830238726790451,0.4782608695652174,0.5,0.7878787878787878,0.14058355437665782,0.37735849056603776,0.37735849056603776,0.95,0.29973474801061006,0.3274336283185841,0.3274336283185841,0.9459459459459459,0.3076923076923077,0.1875,1.0,0.17708333333333334,0.35294117647058826,0.3020833333333333,0.3103448275862069,0.33035714285714285,24.851807228915664,2.0,11.0,,1.0,1.0,,,0.21153846153846154,0.18181818181818182,0.5,0.006024096385542169,1.0,0.02,,,,True,,,
2449,1610612745,Luis Scola,Luis Scola,2449,HOU,44081.0,735,-2.0,1454,1432,617,567.0,212.0,2886,76.0,125.0,25.0,43.0,27.0,45.0,39.0,79.0,151.0,310.0,60.0,362.0,1549,32.0,63.0,7.0,71.0,60.0,128.0,24.0,144.0,204.0,98.0,40.0,22.0,22.0,16.0,38.0,12.0,4.0,11.0,3.0,8.0,92.0,12.0,50.0,30.0,85.0,24.0,139.0,64.0,203.0,4.0,19.0,14.0,5.0,25.0,3.0,13.0,21.0,12.0,2.0,46.0,7.0,18.0,30.0,71.0,7.0,80.0,8.0,13.0,80.0,7.0,34.0,10.0,9.0,8.0,9.0,5.0,144.0,617,10.0,9.0,0.6754966887417219,0.7786259541984732,0.4870967741935484,0.5079365079365079,0.46875,0.483974358974359,0.5,0.46153846153846156,0.5186246418338109,0.5071428571428571,0.496551724137931,0.07096774193548387,0.152,0.012658227848101266,23.135642982971227,0.5434782608695652,0.42857142857142855,0.1827956989247312,0.09784735812133072,0.2222222222222222,0.0594059405940594,0.19166666666666668,0.08695652173913043,0.11737089201877934,0.0873015873015873,0.08139534883720931,0.050955414012738856,0.08888888888888889,0.17197452229299362,0.2047244094488189,0.17679558011049723,0.22935779816513763,0.19230769230769232,0.03007518796992481,0.5555555555555556,0.40064102564102566,0.608,0.7169811320754716,0.5921052631578947,0.2532051282051282,0.4936708860759494,0.5,0.5384615384615384,0.671875,0.5813953488372093,0.24,0.34615384615384615,0.6,0.40705128205128205,0.4708272435897435,0.5110788461538461,0.45496615384615374,0.10029498525073746,0.10089020771513353,0.19613259668508287,0.39779005524861877,8.206129032258065,0.42434662998624484,36.0,106.0,,,,,,2.0,,1.0,,2.0,,2.0,,1.0,,2.0,,,,2.0,,2.0,2.0,9.0,,,1.0,,1.0,,,,,,,0.00641025641025641,0.018867924528301886,0.33974358974358976,0.33962264150943394,0.34615384615384615,1.0,,,,,0.00641025641025641,,,,0.015625,,,,,0.015384615384615385,,,25.85,,,,,,,,,,,,2.0,0.041666666666666664,1.0,,,True,,,
2772,1610612745,Trevor Ariza,Trevor Ariza,2772,HOU,53423.0,890,62.0,1774,1750,744,652.0,230.0,3524,60.0,107.0,10.0,15.0,19.0,42.0,9.0,33.0,89.0,185.0,53.0,348.0,1848,12.0,22.0,6.0,42.0,35.0,78.0,25.0,146.0,82.0,96.0,12.0,19.0,61.0,19.0,80.0,10.0,9.0,33.0,6.0,22.0,179.0,7.0,15.0,42.0,65.0,13.0,120.0,24.0,144.0,3.0,45.0,35.0,10.0,35.0,5.0,22.0,25.0,13.0,8.0,60.0,7.0,20.0,24.0,57.0,3.0,65.0,2.0,4.0,85.0,7.0,35.0,10.0,12.0,6.0,12.0,8.0,146.0,744,10.0,9.0,0.4606741573033708,0.4939759036144578,0.4810810810810811,0.5454545454545454,0.44871794871794873,0.4712460063897764,0.5142857142857142,0.43214285714285716,0.49572649572649574,0.5384615384615384,0.4591194968553459,0.10270270270270271,0.1308411214953271,0.12121212121212122,20.0,0.5833333333333334,0.23636363636363636,0.11363636363636363,0.02640845070422535,0.22580645161290322,0.025925925925925925,0.14116094986807387,0.026252983293556086,0.03643724696356275,0.0273972602739726,0.011428571428571429,0.03225806451612903,,0.07027027027027027,0.06289308176100629,0.18421052631578946,0.21768707482993196,0.2564102564102564,0.0189873417721519,0.6666666666666666,0.34185303514376997,0.5607476635514018,0.6451612903225806,0.5666666666666667,0.10543130990415335,0.2727272727272727,0.3103448275862069,0.2222222222222222,0.42857142857142855,0.6666666666666666,0.3,0.3,0.4523809523809524,0.7507987220447284,0.5348109677419355,0.5175,0.528776978417266,0.10557184750733138,0.1643192488262911,0.1206896551724138,0.41954022988505746,6.30972972972973,0.41939120631341603,20.0,45.0,6.0,22.0,1.0,7.0,33.0,106.0,3.0,9.0,16.0,55.0,39.0,128.0,4.0,13.0,17.0,62.0,102.0,15.0,2.0,104.0,33.0,3.0,,6.0,1.0,2.0,4.0,1.0,1.0,,0.8717948717948718,0.3046875,0.3076923076923077,0.27419354838709675,0.30952380952380953,0.40894568690095845,0.022222222222222223,0.14376996805111822,0.4444444444444444,0.45454545454545453,0.25,0.07028753993610223,0.2727272727272727,0.2727272727272727,1.0,0.33865814696485624,0.3113207547169811,0.3113207547169811,0.8484848484848485,0.2571428571428571,0.3333333333333333,1.0,0.05,0.14285714285714285,0.39285714285714285,0.2909090909090909,0.3173076923076923,25.621874999999996,1.0,4.0,,1.0,1.0,,,0.11428571428571428,0.25,1.0,0.0078125,2.0,0.03333333333333333,,,,True,,,
2755,1610612745,Kevin Martin,Kevin Martin,2755,HOU,8705.0,145,9.0,295,290,119,107.0,42.0,585,5.0,8.0,,,4.0,5.0,4.0,12.0,18.0,42.0,35.0,89.0,324,,4.0,,,9.0,15.0,15.0,42.0,20.0,16.0,,2.0,1.0,3.0,4.0,3.0,,1.0,,,11.0,,2.0,,10.0,,10.0,2.0,12.0,1.0,2.0,2.0,,4.0,2.0,2.0,10.0,2.0,4.0,14.0,2.0,4.0,4.0,12.0,,25.0,,,38.0,5.0,18.0,2.0,1.0,1.0,1.0,,42.0,119,2.0,2.0,0.5555555555555556,0.5555555555555556,0.42857142857142855,,0.6,0.42857142857142855,,0.5625,0.5512820512820513,,0.6724137931034483,0.047619047619047616,0.125,0.08333333333333333,26.82215743440233,0.2857142857142857,,0.10989010989010989,0.020833333333333332,,,0.08695652173913043,0.014598540145985401,,,0.05555555555555555,,,,,0.2702702702702703,,,0.02857142857142857,,0.12698412698412698,0.625,0.7142857142857143,0.8,0.19047619047619047,0.3333333333333333,0.36363636363636365,0.25,,,,0.20833333333333334,0.8,0.4603174603174603,0.48805000000000004,0.4002333333333333,0.5127125,0.23684210526315788,0.32727272727272727,,0.47191011235955055,12.526190476190477,0.4033898305084746,9.0,22.0,,2.0,,1.0,6.0,19.0,,,3.0,8.0,6.0,21.0,,,3.0,9.0,15.0,3.0,,19.0,6.0,1.0,1.0,2.0,3.0,,,,,1.0,0.8333333333333334,0.2857142857142857,,0.3333333333333333,0.2857142857142857,0.3333333333333333,,0.3492063492063492,0.4090909090909091,0.4090909090909091,0.5555555555555556,0.031746031746031744,,,,0.30158730158730157,0.3157894736842105,0.3333333333333333,0.8333333333333334,,,,0.041666666666666664,,0.3333333333333333,0.375,0.3157894736842105,25.12857142857143,,,1.0,,,0.047619047619047616,0.05263157894736842,,,,,,,,,,True,,,
201171,1610612745,Carl Landry,Carl Landry,201171,HOU,57946.0,966,117.0,1880,1862,638,478.0,233.0,3742,128.0,188.0,31.0,42.0,42.0,56.0,50.0,117.0,204.0,377.0,154.0,562.0,1958,38.0,57.0,33.0,109.0,65.0,110.0,54.0,184.0,238.0,170.0,36.0,52.0,13.0,13.0,26.0,13.0,,5.0,2.0,6.0,65.0,23.0,51.0,20.0,85.0,8.0,113.0,75.0,188.0,8.0,20.0,10.0,10.0,17.0,5.0,10.0,39.0,7.0,9.0,56.0,8.0,17.0,42.0,97.0,12.0,147.0,6.0,5.0,176.0,18.0,82.0,14.0,30.0,23.0,30.0,16.0,184.0,638,11.0,13.0,0.5833333333333334,0.6397849462365591,0.5411140583554377,0.6666666666666666,0.5909090909090909,0.5411140583554377,0.6666666666666666,0.5909090909090909,0.6153846153846154,0.7465753424657534,0.658273381294964,0.13793103448275862,0.19148936170212766,0.1282051282051282,23.513139695712308,0.30357142857142855,0.1702127659574468,0.1261127596439169,0.08401976935749589,0.10362694300518134,0.08273381294964029,0.12110726643598616,0.08361581920903954,0.09502262443438914,0.10256410256410256,0.05235602094240838,0.091324200913242,0.05084745762711865,0.14948453608247422,0.16243654822335024,0.08480565371024736,0.1048951048951049,0.1,0.06611570247933884,0.5333333333333333,0.4986737400530504,0.6808510638297872,0.8421052631578947,0.640625,0.3103448275862069,0.42735042735042733,0.49019607843137253,0.4,0.7368421052631579,0.7380952380952381,0.3225806451612903,0.509090909090909,0.75,0.4986737400530504,0.49182519893899207,0.5221571428571428,0.5020618181818183,0.18594104308390022,0.18594104308390022,0.19395017793594305,0.3274021352313167,6.028647214854111,0.3393617021276596,26.0,72.0,,,,,,,,,,,,,,,,,,,,,,5.0,,18.0,2.0,,7.0,4.0,,1.0,,,,,,,0.013888888888888888,0.1909814323607427,0.3611111111111111,0.36619718309859156,0.6538461538461539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.01818181818181818,2.0,,,True,,,
2203,1610612745,Shane Battier,Shane Battier,2203,HOU,35864.0,598,32.0,1152,1149,376,301.0,151.0,2301,8.0,16.0,4.0,6.0,1.0,3.0,7.0,19.0,15.0,40.0,24.0,159.0,1256,6.0,12.0,6.0,24.0,2.0,8.0,10.0,35.0,10.0,20.0,10.0,6.0,30.0,12.0,42.0,10.0,2.0,20.0,3.0,7.0,96.0,12.0,11.0,15.0,37.0,3.0,55.0,23.0,78.0,4.0,13.0,8.0,5.0,8.0,4.0,6.0,9.0,2.0,1.0,17.0,1.0,4.0,27.0,50.0,2.0,37.0,3.0,11.0,34.0,,10.0,3.0,14.0,13.0,14.0,4.0,35.0,376,7.0,2.0,0.3333333333333333,0.5,0.375,0.5,0.25,0.5720338983050848,0.4090909090909091,0.43103448275862066,0.5946969696969697,0.46153846153846156,0.4861111111111111,0.15,0.1875,0.15789473684210525,11.086309523809524,0.47058823529411764,0.08823529411764706,0.09414758269720101,0.03064066852367688,0.12195121951219512,0.07228915662650602,0.10077519379844961,0.04380952380952381,0.027972027972027972,0.03508771929824561,0.029411764705882353,0.06837606837606838,0.08163265306122448,0.06557377049180328,0.10476190476190476,0.10843373493975904,0.0989010989010989,0.1875,0.06666666666666667,0.2857142857142857,0.13559322033898305,0.5,0.6153846153846154,0.25,0.16101694915254236,0.3684210526315789,0.4375,0.42857142857142855,0.2727272727272727,0.6666666666666666,,0.10344827586206896,0.3333333333333333,0.7966101694915254,0.536556779661017,0.5534884615384615,0.5164396551724139,0.10077519379844961,0.2,0.1509433962264151,0.22012578616352202,6.062500000000001,0.3263888888888889,,5.0,18.0,42.0,2.0,9.0,17.0,36.0,1.0,6.0,5.0,12.0,35.0,78.0,2.0,10.0,7.0,21.0,102.0,3.0,,36.0,17.0,,,4.0,3.0,1.0,,,,,0.9714285714285714,0.44871794871794873,0.2,0.3333333333333333,0.44871794871794873,0.6610169491525424,,0.0423728813559322,,,,0.3559322033898305,0.42857142857142855,0.42857142857142855,1.0,0.3050847457627119,0.4722222222222222,0.4857142857142857,0.9411764705882353,0.2727272727272727,0.16666666666666666,1.0,0.3103448275862069,0.2222222222222222,0.41379310344827586,0.4166666666666667,0.4722222222222222,24.27435897435898,1.0,4.0,1.0,2.0,3.0,0.01282051282051282,0.027777777777777776,0.18181818181818182,0.25,1.0,0.0379746835443038,,,,,,True,,,
