EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,DefThreePtRebounds,BadPassSteals,Loose Ball Fouls,DefThreePtReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,FTDefRebounds,DefFTReboundPct,PtsPutbacks,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,FTOffRebounds,Travels,BlockedShortMidRange,Defensive 3 Seconds Violations,OffFTReboundPct,OffCorner3ReboundPct,OffensiveGoaltends,Corner3Assists,PtsUnassisted3s,SelfOReb,SelfORebPct,on,PenaltyCorner3FGM,HeaveAttempts,Fg3aBlocked,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,BlockedArc3,DefensiveGoaltends,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations
101114,1610612762,Deron Williams,Deron Williams,101114,UTA,3266.0,54,-26.0,116,119,48,87,15,235,5.0,10,1.0,2.0,3.0,7.0,1.0,3.0,4.0,7.0,2.0,8.0,1.0,1.0,1.0,6.0,10,20,2.0,8.0,12.0,38,147,1.0,2.0,1.0,1.0,3.0,8.0,7.0,12.0,1.0,6.0,6.0,23.0,4.0,16.0,6.0,8.0,2.0,1.0,7.0,2.0,9.0,2.0,6.0,1.0,20.0,1.0,1.0,4,4,2.0,6,1.0,1.0,5.0,4.0,3.0,1.0,1.0,8.0,1.0,4.0,1.0,8.0,1.0,2.0,11.0,1.0,15.0,1.0,1.0,3.0,1.0,3.0,23.0,48,2.0,3.0,0.2,0.2,1.0,0.25,1.0,0.16666666666666666,0.25,0.5,0.5,0.5833333333333334,0.4642857142857143,0.8333333333333334,0.4722222222222222,0.5441176470588235,0.8,0.5227272727272727,0.2857142857142857,0.05,0.1,31.818181818181817,0.625,0.16666666666666666,0.025,0.09090909090909091,0.12121212121212122,0.0392156862745098,0.09090909090909091,0.1,0.1111111111111111,0.14285714285714285,0.25,0.35714285714285715,0.5,0.5555555555555556,0.2,0.10714285714285714,0.3333333333333333,0.3333333333333333,0.25,0.5714285714285714,0.5714285714285714,0.25,0.2857142857142857,0.25,0.25,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,0.3888888888888889,0.42857142857142855,0.3333333333333333,0.16666666666666666,0.6428571428571429,0.25,0.49993571428571426,0.48414999999999997,0.5191833333333333,0.12903225806451613,0.13636363636363635,0.1111111111111111,0.21052631578947367,0.6052631578947368,7.790000000000001,24.887500000000003,0.41379310344827586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
101139,1610612762,CJ Miles,CJ Miles,101139,UTA,2483.0,41,-21.0,88,91,22,46,10,179,7.0,9,2.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,3.0,,,1.0,1.0,9,15,2.0,5.0,1.0,25,92,2.0,2.0,,1.0,,4.0,2.0,3.0,1.0,2.0,,7.0,6.0,12.0,6.0,3.0,1.0,1.0,1.0,,1.0,,1.0,,2.0,,2.0,4,7,2.0,9,1.0,,3.0,1.0,,2.0,,3.0,,,,4.0,,,4.0,1.0,4.0,,,2.0,,,7.0,22,3.0,,0.3333333333333333,0.3333333333333333,1.0,0.4,,0.5,0.4,0.6,1.0,0.6666666666666666,0.6,0.6666666666666666,0.7,0.5681818181818182,0.6666666666666666,0.7,0.25,0.06666666666666667,0.1111111111111111,25.252525252525253,1.0,0.17391304347826086,0.06060606060606061,,0.2,0.047619047619047616,,,0.16666666666666666,,0.25,0.45,0.7777777777777778,0.875,0.42857142857142855,0.1,0.5,0.5,0.2,0.25,0.25,,0.15,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,,,,0.2,1.0,0.2,1.0,0.7,0.3333333333333333,0.49853250000000016,0.5867166666666667,0.41564000000000006,0.09090909090909091,0.11764705882352941,,0.16,0.28,5.9733333333333345,25.1,0.25,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.25,0.14285714285714285,0.3333333333333333,0.16666666666666666,0.1,0.5,0.5,1.0,0.5,0.3333333333333333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
101179,1610612762,Ronnie Price,Ronnie Price,101179,UTA,3269.0,54,-26.0,103,111,51,55,18,214,5.0,5,,,2.0,2.0,,,2.0,4.0,,4.0,,2.0,,1.0,7,9,,4.0,2.0,16,117,,1.0,,2.0,,,2.0,2.0,,1.0,1.0,5.0,6.0,8.0,,4.0,,,2.0,,2.0,,2.0,,4.0,,,2,5,,5,1.0,,1.0,1.0,1.0,,1.0,2.0,,2.0,4.0,5.0,,,4.0,1.0,4.0,,,,,2.0,5.0,51,1.0,1.0,0.42857142857142855,0.42857142857142855,,,,,,0.7777777777777778,,1.0,0.5384615384615384,,0.6666666666666666,0.5333333333333333,,0.625,0.3076923076923077,,,13.114754098360656,0.5,0.06451612903225806,,,0.09302325581395349,,,,0.06666666666666667,,0.09090909090909091,0.38461538461538464,1.0,1.0,0.6,,,,0.3076923076923077,0.5,0.5,,0.3076923076923077,,,,,,0.6666666666666666,,,0.6666666666666666,1.0,0.3333333333333333,,0.6923076923076923,,0.5556076923076922,0.5427,0.6436833333333333,,,,,0.3125,7.433333333333334,24.924999999999997,0.49514563106796117,,,,,2.0,1.0,,0.16666666666666666,,0.16666666666666666,0.16666666666666666,,,,,,,,1.0,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,5227.0,87,-41.0,165,172,51,87,20,337,10.0,11,2.0,2.0,4.0,4.0,2.0,6.0,2.0,9.0,,,,,,,14,26,,,2.0,30,196,3.0,4.0,,,,6.0,5.0,8.0,,,1.0,11.0,18.0,10.0,,,,2.0,6.0,,6.0,,3.0,,12.0,2.0,4.0,5,13,6.0,19,6.0,2.0,,,4.0,,,4.0,1.0,3.0,4.0,9.0,,1.0,3.0,,2.0,2.0,,2.0,,,11.0,51,2.0,,0.6428571428571429,0.6923076923076923,,,,,,0.5384615384615384,0.75,0.625,0.5384615384615384,0.75,0.625,0.5769230769230769,0.75,0.6875,,0.07692307692307693,0.09090909090909091,16.216216216216214,,0.1111111111111111,0.07142857142857142,0.14285714285714285,0.16176470588235295,0.08571428571428572,0.1111111111111111,0.15384615384615385,0.16666666666666666,0.09090909090909091,0.0625,0.4230769230769231,0.9090909090909091,1.0,0.6,0.23076923076923078,0.3333333333333333,0.4,0.34615384615384615,0.2222222222222222,0.2222222222222222,0.5,,,,,0.5,1.0,,,,0.5,1.0,,,0.4230769230769231,,0.46652307692307693,0.5104333333333334,0.4547875,0.07692307692307693,0.07692307692307693,,0.2,0.36666666666666664,8.373076923076924,,0.3090909090909091,,,,,6.0,4.0,,0.2608695652173913,0.058823529411764705,0.21428571428571427,0.3333333333333333,,,,,,,,2.0,0.2857142857142857,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,0.16666666666666666,0.047619047619047616,0.5,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
201585,1610612762,Kosta Koufos,Kosta Koufos,201585,UTA,10341.0,172,-61.0,345,354,160,236,45,699,17.0,29,5.0,8.0,6.0,11.0,4.0,14.0,1.0,4.0,,,,,,,22,47,,,9.0,53,388,6.0,10.0,,,5.0,17.0,10.0,20.0,,,4.0,24.0,30.0,14.0,,,,7.0,5.0,1.0,6.0,1.0,3.0,,13.0,3.0,12.0,16,29,16.0,45,2.0,,7.0,4.0,8.0,3.0,1.0,15.0,1.0,4.0,15.0,26.0,,3.0,12.0,,15.0,3.0,,8.0,,1.0,24.0,160,5.0,1.0,0.6818181818181818,0.8823529411764706,,,,,,0.46808510638297873,0.6,0.5,0.46808510638297873,0.6,0.5,0.5,0.6538461538461539,0.5217391304347826,,0.14893617021276595,0.2413793103448276,17.346938775510203,0.4666666666666667,0.1702127659574468,0.10256410256410256,0.10714285714285714,0.16417910447761194,0.10344827586206896,0.0967741935483871,0.08,0.1388888888888889,0.2857142857142857,0.13513513513513514,0.6170212765957447,0.5862068965517241,0.7727272727272727,0.7647058823529411,0.2978723404255319,0.2857142857142857,0.2857142857142857,0.0851063829787234,0.25,0.25,1.0,,,,,0.8,0.625,,,,0.55,0.5454545454545454,,,0.6170212765957447,,0.5124893617021278,0.5579666666666667,0.49476,0.15384615384615385,0.15384615384615385,,0.32075471698113206,0.4528301886792453,4.159574468085106,,0.463768115942029,,,,,6.0,2.0,6.0,0.15,0.125,0.17857142857142858,0.08333333333333333,,,,,0.2,,,7.0,0.3181818181818182,10.0,2.0,1.0,,4.0,2.0,4.0,4.0,,0.08695652173913043,1.0,0.25,1.0,2.0,2.0,1.0,0.05263157894736842,0.3333333333333333,,,,,,True,,,,,,,,,,,,,,,,,,,
2246,1610612762,Mehmet Okur,Mehmet Okur,2246,UTA,433.0,7,3.0,18,18,3,18,1,36,1.0,2,,,,,,,,1.0,,,,,,,1,3,,,,2,16,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,1.0,,,,2.0,,,1,2,,2,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,3,,,1.0,1.0,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,0.3333333333333333,0.5,20.0,,0.25,,,0.2,,,,0.3333333333333333,,,0.6666666666666666,0.5,1.0,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,0.6666666666666666,,0.5584,,,,,,,,7.466666666666666,,0.16666666666666666,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,2333.0,39,,79,80,33,43,12,159,3.0,5,1.0,1.0,1.0,1.0,,,2.0,5.0,1.0,2.0,,,,1.0,5,10,1.0,2.0,5.0,18,86,1.0,1.0,,,,2.0,1.0,2.0,,1.0,4.0,6.0,6.0,4.0,3.0,2.0,1.0,,,,,,,,,,1.0,1,4,1.0,5,4.0,1.0,1.0,1.0,4.0,,1.0,5.0,,,,2.0,,1.0,4.0,,7.0,,,2.0,,2.0,6.0,33,,1.0,0.6,0.75,1.0,0.5,,,0.5,0.5,1.0,0.5,0.5416666666666666,1.0,0.3333333333333333,0.5625,0.5,0.6,0.16666666666666666,,,21.73913043478261,0.2,0.045454545454545456,0.034482758620689655,,0.10344827586206896,0.02702702702702703,,,,,0.1111111111111111,0.4166666666666667,0.6,0.6,0.3333333333333333,,,,0.4166666666666667,0.4,0.4,1.0,0.16666666666666666,0.5,0.5,1.0,1.0,1.0,,,,0.3333333333333333,1.0,0.3333333333333333,,0.5833333333333334,0.5,0.5088041666666666,0.5633,0.50185,0.14285714285714285,0.16666666666666666,,0.1111111111111111,0.3333333333333333,10.349999999999998,24.4,0.4177215189873418,,,,,2.0,3.0,,0.2857142857142857,,0.2,0.5,,,,,,,,1.0,0.2,2.0,,,,3.0,1.0,3.0,3.0,,0.07692307692307693,1.0,,,2.0,2.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2594,1610612762,Kyle Korver,Kyle Korver,2594,UTA,4515.0,75,-43.0,150,152,52,84,12,302,,1,,,,,,1.0,6.0,14.0,,1.0,,,,,6,16,1.0,3.0,4.0,19,182,,,,,,,1.0,3.0,,,2.0,4.0,12.0,,3.0,1.0,,1.0,6.0,1.0,7.0,,5.0,1.0,15.0,,,7,9,,9,3.0,1.0,1.0,,3.0,1.0,,4.0,,2.0,1.0,1.0,,,2.0,,5.0,,1.0,1.0,,1.0,4.0,52,,1.0,1.0,1.0,1.0,0.3333333333333333,,,0.3333333333333333,0.375,,0.3333333333333333,0.39473684210526316,,0.3333333333333333,0.42857142857142855,,0.375,0.15789473684210525,0.0625,1.0,15.432098765432098,0.25,0.16279069767441862,,,0.13559322033898305,,,,0.14285714285714285,0.07692307692307693,0.25,0.05263157894736842,,,,0.05263157894736842,,,0.7368421052631579,0.42857142857142855,0.42857142857142855,1.0,0.05263157894736842,,,,,,,,,,,,,0.21052631578947367,,0.42826315789473685,,0.3934333333333333,0.05,0.058823529411764705,,,0.21052631578947367,17.237499999999997,24.266666666666666,0.3466666666666667,1.0,2.0,,,1.0,2.0,,0.0625,,,0.5,0.10526315789473684,0.5,0.5,1.0,,,,1.0,0.14285714285714285,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,2.0,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,
201178,1610612762,Kyrylo Fesenko,Kyrylo Fesenko,201178,UTA,3267.0,54,-15.0,112,115,85,98,17,227,5.0,7,4.0,5.0,3.0,5.0,2.0,4.0,,,,,,,,,7,11,,,4.0,18,124,6.0,7.0,,,,12.0,5.0,8.0,,,2.0,12.0,4.0,10.0,,,,,2.0,,2.0,,1.0,,4.0,,6.0,5,9,7.0,16,1.0,,1.0,,4.0,1.0,,5.0,1.0,4.0,5.0,9.0,,1.0,7.0,1.0,11.0,1.0,,5.0,,1.0,12.0,85,2.0,1.0,0.2857142857142857,1.0,,,,,,0.6363636363636364,0.8571428571428571,0.625,0.6363636363636364,0.8571428571428571,0.625,0.5625,0.75,0.5454545454545454,,,,16.153846153846153,0.2,0.16666666666666666,0.18181818181818182,,0.16279069767441862,0.13953488372093023,0.2,,0.2727272727272727,0.25,0.06666666666666667,0.6363636363636364,0.7142857142857143,0.7142857142857143,0.4,0.36363636363636365,0.5,0.5,,,,,,,,,0.7142857142857143,0.8,,,,0.625,0.6,,,0.6363636363636364,,0.5931181818181819,0.6594571428571427,0.635975,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.6666666666666666,1.8181818181818181,,0.7589285714285714,,,,,2.0,1.0,3.0,0.15384615384615385,0.23076923076923078,0.2,,,,,,0.25,,,2.0,0.25,10.0,1.0,2.0,,2.0,2.0,2.0,2.0,,0.1,1.0,,1.0,,,,0.09090909090909091,,,,,,,True,,,,,,,,,,,,,,,,,,,
202083,1610612762,Wesley Matthews,Wesley Matthews,202083,UTA,5056.0,84,-30.0,171,174,87,148,16,345,6.0,8,,,,,,4.0,3.0,7.0,1.0,3.0,,,,2.0,9,19,1.0,4.0,5.0,26,193,,,,,,,3.0,7.0,,3.0,4.0,10.0,10.0,8.0,,3.0,1.0,,2.0,,2.0,,2.0,,4.0,,,1,6,,6,4.0,3.0,2.0,1.0,3.0,1.0,,5.0,,2.0,,4.0,,,6.0,2.0,5.0,1.0,,3.0,,,10.0,87,4.0,,0.5555555555555556,0.5555555555555556,,0.25,,,0.25,0.47368421052631576,,0.42857142857142855,0.45652173913043476,,0.3,0.52,,0.4166666666666667,0.17391304347826086,,,15.957446808510639,0.4,0.022727272727272728,,,0.07462686567164178,,,,0.0625,,,0.34782608695652173,0.75,0.75,0.5,0.17391304347826086,,,0.30434782608695654,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.13043478260869565,0.3333333333333333,0.3333333333333333,,,,,,,,,0.2,,0.5217391304347826,0.3333333333333333,0.5063630434782608,,0.40803500000000004,0.12,0.14285714285714285,,,0.38461538461538464,8.578947368421053,24.1,0.5087719298245614,,1.0,,1.0,4.0,1.0,,0.17391304347826086,,0.2222222222222222,,0.043478260869565216,,,,,,0.1,1.0,0.1,,,,,,,,,,,,,,1.0,,,,,,,3.0,,,True,,,,,,,,,,,,,,,,,,,
