EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3FGA,PenaltyCorner3Frequency,Arc3FGM,NonHeaveArc3FGM,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyArc3FGM,PenaltyFG3M,Technical Free Throw Trips,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Clear Path Fouls,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,BlockedLongMidRange,Blocked3s,BlockedArc3,DefensiveGoaltends,on,BlockedCorner3,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
101154,1610612764,Andray Blatche,Andray Blatche,101154,WAS,23359.0,389,21.0,725,732,113.0,129,72.0,1457,54.0,79.0,11.0,17.0,9.0,11.0,25.0,53.0,28.0,59.0,2.0,4.0,4.0,1.0,1.0,107.0,191.0,2.0,8.0,37.0,257.0,763,18.0,30.0,1.0,9.0,45.0,12.0,24.0,1.0,1.0,25.0,112.0,102.0,3.0,3.0,18.0,1.0,3.0,19.0,33.0,11.0,44.0,8.0,3.0,28.0,2.0,3.0,99.0,2.0,21.0,1.0,9.0,44.0,7.0,60.0,24.0,84.0,4.0,12.0,11.0,1.0,9.0,3.0,4.0,21.0,2.0,5.0,1.0,9.0,30.0,1.0,7.0,14.0,24.0,1.0,4.0,39.0,4.0,49.0,11.0,30.0,12.0,6.0,6.0,12.0,5.0,25.0,113.0,1.0,0.5233644859813084,0.5714285714285714,0.5,0.25,0.2857142857142857,0.5602094240837696,0.6,0.5,0.5527638190954773,0.5806451612903226,0.48,0.5894495412844036,0.6428571428571429,0.5,0.04020100502512563,0.09947643979057591,0.1518987341772152,0.11320754716981132,0.01694915254237288,30.617283950617285,0.3,0.35,0.058823529411764705,0.16417910447761194,0.08536585365853659,0.12162162162162163,0.03508771929824561,0.15497076023391812,0.07590759075907591,0.140625,0.07692307692307693,0.05982905982905983,0.025,0.058823529411764705,0.17105263157894737,0.20987654320987653,0.12612612612612611,0.10909090909090909,0.15789473684210525,0.057971014492753624,0.4166666666666667,0.3969849246231156,0.6835443037974683,0.8059701492537313,0.6111111111111112,0.2663316582914573,0.4716981132075472,0.5319148936170213,0.32,0.2964824120603015,0.4745762711864407,0.4827586206896552,0.5357142857142857,0.020100502512562814,0.5,0.5,0.5,0.020100502512562814,0.5483870967741935,0.6470588235294118,0.18181818181818182,0.03225806451612903,0.44,0.8181818181818182,0.04,0.4371859296482412,0.4879659898477156,0.5075465517241379,0.4983250000000001,0.13761467889908258,0.14285714285714285,0.17509727626459143,0.09727626459143969,8.221989528795813,32.25,0.15586206896551724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101177,1610612764,Fabricio Oberto,Fabricio Oberto,101177,WAS,39001.0,650,-47.0,1220,1226,212.0,287,131.0,2446,28.0,41.0,6.0,13.0,4.0,4.0,6.0,12.0,1.0,3.0,,,,,,35.0,56.0,,,13.0,83.0,1304,7.0,15.0,,4.0,18.0,4.0,5.0,,6.0,14.0,66.0,4.0,,,2.0,,,2.0,41.0,10.0,51.0,7.0,3.0,23.0,4.0,14.0,112.0,1.0,30.0,3.0,15.0,50.0,6.0,71.0,34.0,105.0,1.0,11.0,6.0,5.0,13.0,4.0,10.0,23.0,3.0,3.0,,2.0,36.0,3.0,4.0,73.0,121.0,6.0,13.0,41.0,19.0,17.0,1.0,7.0,9.0,8.0,1.0,9.0,5.0,14.0,212.0,4.0,0.9428571428571428,0.9705882352941176,,,,0.625,0.4666666666666667,0.8,0.625,0.4666666666666667,0.8,0.6484375,0.5,0.7777777777777778,,0.03571428571428571,0.04878048780487805,,,7.251631617113851,0.3611111111111111,0.14285714285714285,0.07894736842105263,0.11286681715575621,0.06637168141592921,0.11363636363636363,0.009523809523809525,0.11304347826086956,0.05565529622980251,0.06611570247933884,0.058333333333333334,0.07109004739336493,0.012987012987012988,,0.11764705882352941,0.12686567164179105,0.1,0.08333333333333333,0.19444444444444445,0.0625,0.5555555555555556,0.7321428571428571,0.6829268292682927,0.717948717948718,0.9642857142857143,0.21428571428571427,0.5,0.5,0.8333333333333334,0.05357142857142857,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.8666666666666667,0.46153846153846156,0.8333333333333334,,0.8,1.0,,0.7321428571428571,0.5359660714285713,0.5422866666666667,0.63128,0.11290322580645161,0.11290322580645161,0.21686746987951808,0.1686746987951807,3.4392857142857136,,0.1737704918032787,2.0,2.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1712,1610612764,Antawn Jamison,Antawn Jamison,1712,WAS,4959.0,83,-5.0,160,154,30.0,33,12.0,314,7.0,10.0,1.0,1.0,1.0,2.0,6.0,10.0,1.0,8.0,,2.0,2.0,,1.0,14.0,28.0,,4.0,16.0,44.0,161,1.0,1.0,,,2.0,3.0,6.0,2.0,3.0,9.0,22.0,6.0,,,2.0,,2.0,,2.0,3.0,5.0,2.0,1.0,2.0,,,13.0,,2.0,,4.0,15.0,4.0,23.0,2.0,25.0,,4.0,1.0,3.0,2.0,,2.0,,,,,,2.0,,,5.0,6.0,,,18.0,1.0,20.0,2.0,9.0,1.0,,1.0,1.0,,9.0,30.0,,0.7857142857142857,0.8461538461538461,,,,0.5,1.0,0.5,0.4375,1.0,0.375,0.5365853658536586,1.0,0.5,0.125,,,,,24.0,1.0,0.6666666666666666,,0.22727272727272727,0.029850746268656716,0.26666666666666666,,0.2345679012345679,0.02531645569620253,0.05263157894736842,0.0625,,,,0.18181818181818182,0.2608695652173913,0.21875,0.3333333333333333,,,,0.3125,0.7,0.7,0.7142857142857143,0.3125,0.6,0.6,0.8333333333333334,0.25,0.125,0.125,1.0,0.0625,,,,0.0625,1.0,1.0,,,0.25,0.5,0.125,0.4375,0.48360468749999996,0.585,0.43408125,0.23076923076923078,0.2571428571428571,0.045454545454545456,0.20454545454545456,8.771428571428572,24.0,0.1875,,2.0,,,,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1863,1610612764,Earl Boykins,Earl Boykins,1863,WAS,10996.0,183,-53.0,328,334,61.0,131,48.0,662,5.0,9.0,,,1.0,1.0,7.0,17.0,12.0,29.0,,2.0,4.0,,,24.0,55.0,2.0,6.0,9.0,63.0,366,3.0,4.0,,,6.0,4.0,13.0,1.0,6.0,14.0,8.0,40.0,6.0,,,,4.0,5.0,16.0,5.0,21.0,2.0,3.0,8.0,1.0,7.0,47.0,,3.0,,2.0,6.0,,8.0,3.0,11.0,,2.0,1.0,1.0,9.0,,5.0,6.0,2.0,4.0,,2.0,15.0,1.0,4.0,1.0,3.0,,,11.0,2.0,11.0,1.0,2.0,,,,,,14.0,61.0,1.0,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.43636363636363634,0.75,0.3076923076923077,0.4426229508196721,0.75,0.2857142857142857,0.4772727272727273,0.75,0.3888888888888889,0.09836065573770492,0.09090909090909091,0.2222222222222222,0.058823529411764705,0.06896551724137931,20.822622107969153,0.6,,,0.04580152671755725,0.02054794520547945,0.06666666666666667,,0.049689440993788817,0.01744186046511628,0.023255813953488372,,0.029850746268656716,,,0.06060606060606061,0.046511627906976744,0.03636363636363636,0.09090909090909091,,,,0.14754098360655737,0.5555555555555556,0.7142857142857143,0.2,0.2786885245901639,0.4117647058823529,0.4375,0.2857142857142857,0.47540983606557374,0.41379310344827586,0.4444444444444444,0.08333333333333333,0.03278688524590164,,,,0.06557377049180328,,,,,0.07142857142857142,1.0,,0.2459016393442623,0.441683606557377,0.385175,0.4234,0.03225806451612903,0.03571428571428571,0.09523809523809523,0.2222222222222222,12.289090909090909,24.516666666666666,0.18597560975609756,,4.0,,,4.0,1.0,0.07142857142857142,2.0,2.0,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
200751,1610612764,Randy Foye,Randy Foye,200751,WAS,11260.0,188,-60.0,356,356,51.0,51,38.0,712,7.0,12.0,,1.0,2.0,2.0,4.0,13.0,15.0,30.0,,3.0,20.0,2.0,5.0,26.0,55.0,4.0,23.0,17.0,81.0,400,1.0,4.0,2.0,2.0,4.0,2.0,7.0,6.0,5.0,12.0,6.0,46.0,6.0,6.0,,,20.0,3.0,12.0,5.0,17.0,3.0,2.0,3.0,3.0,6.0,39.0,,,,5.0,9.0,,14.0,,14.0,,4.0,3.0,1.0,4.0,1.0,2.0,6.0,1.0,2.0,,,10.0,1.0,2.0,13.0,26.0,1.0,3.0,14.0,,18.0,,6.0,1.0,1.0,,1.0,1.0,12.0,51.0,2.0,0.11538461538461539,0.11538461538461539,0.5,0.17391304347826086,0.17391304347826086,0.4727272727272727,0.25,0.2857142857142857,0.41025641025641024,0.16666666666666666,0.2692307692307692,0.45930232558139533,0.2857142857142857,0.375,0.2948717948717949,0.05454545454545454,0.16666666666666666,0.07692307692307693,,23.880597014925375,0.4,,,0.06923076923076923,,0.125,,0.08235294117647059,,,,,,,0.075,0.05,0.08,0.18518518518518517,,,1.0,0.15384615384615385,0.5833333333333334,0.7,,0.16666666666666666,0.3076923076923077,0.3333333333333333,,0.38461538461538464,0.5,0.5,0.2,0.038461538461538464,,,,0.2564102564102564,0.16666666666666666,,,0.3333333333333333,0.15384615384615385,1.0,0.38461538461538464,0.44871794871794873,0.47401217948717955,0.46098333333333336,0.49502692307692303,0.07142857142857142,0.09836065573770492,0.04938271604938271,0.14814814814814814,12.803636363636363,25.108695652173918,0.14325842696629212,2.0,2.0,,,2.0,1.0,0.07692307692307693,4.0,4.0,0.2,0.2,0.5,0.2,1.0,1.0,2.0,0.16666666666666666,0.2,,,,,,,,,,,,,,,,,,,,,True,,,,
2240,1610612764,Gilbert Arenas,Gilbert Arenas,2240,WAS,11357.0,189,-7.0,370,369,81.0,93,38.0,739,12.0,24.0,,,2.0,3.0,2.0,11.0,15.0,37.0,,,23.0,1.0,7.0,29.0,72.0,13.0,23.0,28.0,125.0,373,,1.0,1.0,1.0,4.0,3.0,12.0,7.0,13.0,34.0,18.0,40.0,18.0,21.0,,,23.0,6.0,31.0,4.0,35.0,3.0,1.0,19.0,5.0,7.0,74.0,1.0,,,6.0,13.0,,19.0,1.0,20.0,,2.0,1.0,1.0,10.0,1.0,6.0,6.0,2.0,4.0,,,16.0,1.0,5.0,4.0,9.0,,2.0,34.0,1.0,39.0,6.0,20.0,,,,,,34.0,81.0,1.0,0.3103448275862069,0.3103448275862069,0.46153846153846156,0.5652173913043478,0.5652173913043478,0.4027777777777778,,0.25,0.5105263157894737,0.75,0.5526315789473685,0.5630630630630631,0.6666666666666666,0.6538461538461539,0.24210526315789474,0.08333333333333333,0.16666666666666666,0.18181818181818182,,30.825242718446603,0.625,,,0.09558823529411764,,0.13333333333333333,0.03125,0.10497237569060773,0.0058823529411764705,,,,0.038461538461538464,,0.0625,0.06976744186046512,0.13114754098360656,0.12903225806451613,0.14285714285714285,,,0.25263157894736843,0.5,0.6,0.25,0.11578947368421053,0.18181818181818182,0.2222222222222222,,0.3894736842105263,0.40540540540540543,0.40540540540540543,0.4,,,,,0.24210526315789474,,,,0.5,0.15789473684210525,0.6666666666666666,0.3684210526315789,0.49473684210526314,0.4921829787234043,0.48105000000000003,0.4522055555555555,0.1834862385321101,0.23255813953488372,0.032,0.272,11.402777777777777,26.039130434782606,0.21891891891891893,1.0,2.0,,,2.0,,,13.0,13.0,0.5652173913043478,0.5909090909090909,0.46153846153846156,0.5652173913043478,5.0,5.0,1.0,0.7142857142857143,0.7142857142857143,1.0,1.0,1.0,1.0,0.043478260869565216,0.043478260869565216,1.0,1.0,,,,,,,,,,,,,True,,,,
2406,1610612764,Caron Butler,Caron Butler,2406,WAS,13742.0,229,-47.0,439,439,104.0,95,41.0,878,15.0,31.0,3.0,5.0,3.0,8.0,6.0,14.0,16.0,41.0,,1.0,12.0,3.0,2.0,37.0,86.0,3.0,13.0,16.0,99.0,468,4.0,9.0,3.0,1.0,12.0,7.0,21.0,2.0,7.0,21.0,34.0,40.0,6.0,3.0,6.0,,12.0,6.0,5.0,1.0,6.0,,1.0,2.0,1.0,2.0,13.0,1.0,7.0,,9.0,23.0,1.0,33.0,8.0,41.0,1.0,9.0,4.0,5.0,8.0,2.0,5.0,8.0,,3.0,1.0,1.0,16.0,1.0,5.0,5.0,17.0,,3.0,17.0,,20.0,2.0,8.0,3.0,1.0,2.0,3.0,2.0,21.0,104.0,1.0,0.4594594594594595,0.5,0.6666666666666666,0.23076923076923078,0.23076923076923078,0.43023255813953487,0.4444444444444444,0.3333333333333333,0.41919191919191917,0.4583333333333333,0.30434782608695654,0.4532710280373832,0.46153846153846156,0.3888888888888889,0.13131313131313133,0.06976744186046512,0.12903225806451613,0.14285714285714285,,25.204918032786885,0.5,0.07692307692307693,,0.1503267973856209,0.03932584269662921,0.15254237288135594,0.03125,0.1509433962264151,0.0380952380952381,0.0625,0.08888888888888889,,0.038461538461538464,,0.09523809523809523,0.10204081632653061,0.22580645161290322,0.1794871794871795,0.1,0.0196078431372549,0.6666666666666666,0.31313131313131315,0.4838709677419355,0.5555555555555556,0.4,0.1414141414141414,0.42857142857142855,0.5,0.16666666666666666,0.41414141414141414,0.3902439024390244,0.3902439024390244,0.625,0.010101010101010102,,,,0.12121212121212122,0.4166666666666667,0.6,,0.25,0.34782608695652173,0.375,0.08695652173913043,0.4444444444444444,0.4794290816326532,0.5327545454545454,0.4505568181818182,0.0761904761904762,0.08695652173913043,0.12121212121212122,0.21212121212121213,10.926744186046513,26.66923076923077,0.23690205011389523,2.0,2.0,1.0,,2.0,,,3.0,3.0,0.25,0.25,0.6666666666666666,0.25,,,2.0,,,1.0,1.0,,0.3333333333333333,,,0.3333333333333333,1.0,,,,,,,,,,,,,True,,,,
2624,1610612764,Quinton Ross,Quinton Ross,2624,WAS,2137.0,36,-12.0,66,66,9.0,30,7.0,132,1.0,3.0,,,,,,,1.0,4.0,,1.0,,,,2.0,7.0,,1.0,,4.0,77,,,,,,,,,,,4.0,,,,,,,1.0,1.0,,1.0,,,1.0,,,2.0,,1.0,,2.0,,,2.0,1.0,3.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,9.0,1.0,1.0,1.0,,,,0.2857142857142857,,,0.25,,,0.25,,,0.125,0.14285714285714285,0.3333333333333333,,,10.666666666666666,,,,,0.03571428571428571,0.14285714285714285,,0.06060606060606061,0.03333333333333333,0.1,,,,,,,,0.15384615384615385,,,,0.375,0.3333333333333333,0.5,1.0,,,,,0.5,0.25,0.25,1.0,0.125,,,,,,,,,,,,0.5,0.48178750000000004,,,,,,,10.357142857142858,23.4,0.13636363636363635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
200839,1610612764,Mike Harris,Mike Harris,200839,WAS,166.0,3,,5,6,3.0,3,1.0,11,,,,,,,,,,,,,,,,,,,,2.0,2.0,6,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,2.0,3.0,,,,,,,,,,,,,1.0,,1.0,,,,,,14.285714285714285,,,,,0.3333333333333333,,,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.6,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201154,1610612764,Al Thornton,Al Thornton,201154,WAS,6561.0,109,-11.0,198,201,18.0,58,24.0,399,8.0,14.0,1.0,1.0,,,,6.0,11.0,21.0,,,2.0,,,19.0,41.0,,2.0,10.0,48.0,214,1.0,1.0,,3.0,5.0,,1.0,,4.0,4.0,30.0,8.0,,,2.0,1.0,1.0,2.0,3.0,2.0,5.0,2.0,,,2.0,1.0,12.0,1.0,2.0,,1.0,5.0,,6.0,3.0,9.0,,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,3.0,,,3.0,9.0,1.0,,15.0,,14.0,,6.0,5.0,3.0,2.0,5.0,4.0,4.0,18.0,1.0,0.7894736842105263,0.8333333333333334,,,,0.4634146341463415,1.0,,0.4418604651162791,1.0,,0.48,0.8333333333333334,0.5,0.046511627906976744,0.04878048780487805,0.14285714285714285,,,23.14410480349345,0.3333333333333333,,,0.06666666666666667,0.024691358024691357,0.0625,0.0625,0.06593406593406594,0.030927835051546393,,,0.046511627906976744,,0.2,0.10714285714285714,0.08333333333333333,0.02857142857142857,0.07142857142857142,,,0.8,0.32558139534883723,0.5714285714285714,0.6666666666666666,0.875,0.13953488372093023,,,,0.4883720930232558,0.5238095238095238,0.5238095238095238,0.7272727272727273,,,,,0.046511627906976744,1.0,1.0,,,,,,0.37209302325581395,0.4759214285714285,,0.4185,0.12244897959183673,0.1276595744680851,0.10416666666666667,0.08333333333333333,10.634146341463415,33.55,0.09090909090909091,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
