EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,StepOutOfBoundsTurnovers,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Defensive 3 Seconds Violations,HeaveMakes,3pt And 1 Free Throw Trips,Arc3PctBlocked,on
693,1610612737,Joe Smith,Joe Smith,693,ATL,12912.0,215,57,387,391,90,92,61.0,778,11.0,19.0,4.0,10.0,2.0,4.0,7.0,17.0,8.0,29.0,1.0,4.0,,,,2.0,,,,,,,26.0,65.0,1.0,4.0,12.0,67.0,390.0,5.0,16.0,,,,10.0,4.0,10.0,,2.0,4.0,12.0,34.0,18.0,3.0,,8.0,,,,5.0,,6.0,2.0,8.0,1.0,1.0,3.0,1.0,2.0,18.0,7.0,17.0,,8.0,30.0,2.0,40,24.0,64,3.0,3.0,1.0,2.0,4.0,1.0,2.0,3.0,,2.0,,7.0,3.0,1.0,28.0,40.0,3.0,2.0,14.0,2.0,4.0,16.0,,,7.0,1.0,4.0,,,2.0,,2.0,4.0,1.0,1.0,,12.0,90,3.0,1.0,0.6538461538461539,0.7727272727272727,1.0,0.25,,,0.25,0.4,0.3125,0.4,0.39855072463768115,0.3125,0.3333333333333333,0.43506493506493504,0.3125,0.4,0.057971014492753624,,0.07692307692307693,0.21052631578947367,0.058823529411764705,,,18.025751072961373,0.5714285714285714,0.11764705882352941,,0.234375,0.1069182389937107,0.1568627450980392,0.18421052631578946,0.2122905027932961,0.1218274111675127,0.09090909090909091,0.16666666666666666,0.07462686567164178,0.23809523809523808,0.11764705882352941,0.25,0.25925925925925924,0.21052631578947367,0.1388888888888889,0.2,0.08333333333333333,0.25,0.2753623188405797,0.5789473684210527,0.7333333333333333,0.6363636363636364,0.2463768115942029,0.4117647058823529,0.4375,0.2857142857142857,0.42028985507246375,0.27586206896551724,0.27586206896551724,1.0,0.057971014492753624,0.25,0.25,1.0,,,,,0.625,0.4,,,,,,,,0.3333333333333333,0.5,0.16666666666666666,,,,0.3333333333333333,,0.46474782608695653,0.5079461538461539,0.5217291666666667,0.09210526315789473,0.09722222222222222,0.14925373134328357,0.1791044776119403,10.60923076923077,23.174999999999997,0.23255813953488372,,,,,,,,,,True
2215,1610612737,Jason Collins,Jason Collins,2215,ATL,1137.0,19,1,35,34,9,22,4.0,69,,,,,,,,,2.0,2.0,,,,,,,,,,,,,2.0,2.0,,,,4.0,37.0,,,,,,,1.0,1.0,,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1,,1,,1.0,1.0,,,,,,,,,,,,,2.0,,,2.0,2.0,,,,,,,,,,,,,,,,,2.0,9,,,1.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,5.128205128205128,,,,,,0.16666666666666666,,0.045454545454545456,,,,,,,,,,0.2,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.4181,,0.4169,,,,0.5,18.55,,0.2571428571428571,,,,,,,,,,True
201043,1610612737,Randolph Morris,Randolph Morris,201043,ATL,1142.0,19,5,38,40,30,35,4.0,78,3.0,4.0,1.0,2.0,3.0,4.0,2.0,2.0,,,,,,,,,,,,,,,5.0,6.0,,,3.0,13.0,36.0,1.0,2.0,,,,2.0,5.0,6.0,,,2.0,12.0,2.0,8.0,,,2.0,,,,,,,,,,,,,,,,3.0,,1.0,2.0,,3,3.0,6,,2.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,3.0,7.0,2.0,,5.0,,1.0,6.0,,,1.0,2.0,1.0,,,1.0,,,1.0,1.0,,,12.0,30,3.0,2.0,0.2,0.25,,,,,,0.8333333333333334,0.5,0.8333333333333334,0.8333333333333334,0.5,0.8333333333333334,0.7222222222222222,0.3333333333333333,0.75,,,,,,,,22.727272727272727,1.0,,,0.15384615384615385,0.25,0.3333333333333333,,0.1875,0.25,0.42857142857142855,,,,,0.2,0.3333333333333333,,0.3333333333333333,,,1.0,0.6666666666666666,0.75,0.75,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,1.0,0.5,,,,,,,,0.6666666666666666,0.75,,,,,0.6666666666666666,,0.46799999999999997,0.58735,0.46799999999999997,0.14285714285714285,0.14285714285714285,0.15384615384615385,0.9230769230769231,3.983333333333333,,0.7894736842105263,,,,,,,,,,True
201629,1610612737,Othello Hunter,Othello Hunter,201629,ATL,76.0,1,3,3,3,1,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,0.4,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,True
1710,1610612737,Mike Bibby,Mike Bibby,1710,ATL,39149.0,652,177,1241,1201,394,379,162.0,2442,6.0,11.0,,,4.0,7.0,3.0,8.0,18.0,42.0,14.0,32.0,1.0,3.0,3.0,8.0,31.0,71.0,4.0,11.0,7.0,18.0,27.0,61.0,45.0,103.0,17.0,206.0,1320.0,2.0,5.0,5.0,14.0,5.0,24.0,13.0,22.0,10.0,26.0,12.0,68.0,26.0,28.0,132.0,3.0,,,71.0,31.0,3.0,2.0,75.0,18.0,93.0,9.0,9.0,51.0,7.0,17.0,204.0,2.0,4.0,,16.0,35.0,,51,6.0,57,,14.0,10.0,4.0,19.0,9.0,15.0,13.0,1.0,4.0,1.0,32.0,1.0,8.0,18.0,41.0,1.0,2.0,21.0,,3.0,20.0,,2.0,4.0,5.0,1.0,,,,,1.0,1.0,,,,68.0,394,7.0,5.0,0.48148148148148145,0.48148148148148145,0.9777777777777777,0.4368932038834951,0.35714285714285715,0.38461538461538464,0.4368932038834951,0.4426229508196721,0.4,0.5909090909090909,0.5762195121951219,0.5,0.5833333333333334,0.5895953757225434,0.5476190476190477,0.6203703703703703,0.6280487804878049,0.019417475728155338,0.04918032786885246,0.2727272727272727,,,0.0625,14.3256464011181,0.59375,,,0.08045977011494253,0.01038961038961039,0.10810810810810811,0.010869565217391304,0.08747855917667238,0.01054481546572935,0.0078125,0.02608695652173913,,0.02040816326530612,,0.02531645569620253,0.07017543859649122,0.1411042944785276,0.10526315789473684,0.11764705882352941,,,0.06707317073170732,0.5454545454545454,0.75,1.0,0.04878048780487805,0.375,0.375,,0.25609756097560976,0.42857142857142855,0.42857142857142855,0.3888888888888889,0.1951219512195122,0.4375,0.4666666666666667,1.0,0.4329268292682927,0.43661971830985913,0.43661971830985913,0.967741935483871,,,,0.15789473684210525,0.3333333333333333,1.0,0.5789473684210527,0.36363636363636365,1.0,0.14583333333333334,0.5714285714285714,0.16666666666666666,0.375,0.375,0.3888888888888889,0.6951219512195121,0.43661971830985913,0.5122664634146342,0.5219294117647059,0.505128125,0.023809523809523808,0.06153846153846154,0.11650485436893204,0.3300970873786408,14.618032786885246,24.819417475728155,0.3174858984689766,,,,,,,,,,False
201043,1610612737,Randolph Morris,Randolph Morris,201043,ATL,6324.0,105,-20,229,226,119,125,31.0,455,7.0,14.0,4.0,7.0,2.0,5.0,7.0,15.0,4.0,6.0,,,,,,,,,,,,,18.0,35.0,,,13.0,49.0,231.0,4.0,7.0,,,4.0,12.0,9.0,18.0,,,8.0,26.0,16.0,20.0,,,8.0,,,,3.0,,1.0,1.0,2.0,1.0,,1.0,,,5.0,,7.0,,5.0,16.0,4.0,25,7.0,32,1.0,3.0,2.0,1.0,3.0,1.0,,8.0,,3.0,,11.0,,3.0,14.0,27.0,1.0,7.0,15.0,2.0,1.0,21.0,3.0,,9.0,3.0,2.0,,,1.0,,1.0,2.0,1.0,,,26.0,119,5.0,3.0,0.4444444444444444,0.5714285714285714,,,,,,0.5142857142857142,0.5714285714285714,0.5,0.5142857142857142,0.5714285714285714,0.5,0.5568181818181818,0.6,0.5416666666666666,,,0.08571428571428572,0.14285714285714285,0.06666666666666667,,,20.833333333333332,0.2727272727272727,0.2857142857142857,,0.22535211267605634,0.08433734939759036,0.2631578947368421,,0.23333333333333334,0.0660377358490566,0.14285714285714285,0.034482758620689655,0.07692307692307693,,,0.22580645161290322,0.25,0.21428571428571427,0.21428571428571427,0.4,0.07142857142857142,0.5,0.4,0.5,0.5833333333333334,0.14285714285714285,0.42857142857142855,0.4666666666666667,0.5,0.42857142857142855,0.17142857142857143,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,1.0,0.5714285714285714,,,,,,,,0.2777777777777778,0.4,,,,,0.4,,0.4655771428571429,0.5954714285714287,0.4558500000000001,0.21951219512195122,0.21951219512195122,0.24489795918367346,0.5306122448979592,6.671428571428573,,0.519650655021834,1.0,,,,,,,,,False
201143,1610612737,Al Horford,Al Horford,201143,ATL,50919.0,849,222,1599,1570,481,519,207.0,3169,81.0,111.0,29.0,41.0,31.0,37.0,42.0,96.0,23.0,45.0,,,,,,,,,,,,,146.0,252.0,,,92.0,384.0,1702.0,33.0,53.0,,,8.0,74.0,49.0,74.0,,,42.0,140.0,190.0,102.0,,,48.0,,,,20.0,,41.0,21.0,62.0,14.0,7.0,28.0,2.0,11.0,145.0,25.0,53.0,,35.0,113.0,21.0,169,78.0,247,9.0,22.0,16.0,6.0,18.0,3.0,11.0,18.0,4.0,7.0,4.0,36.0,3.0,12.0,39.0,67.0,7.0,5.0,102.0,7.0,6.0,116.0,20.0,,60.0,8.0,31.0,,,17.0,3.0,11.0,31.0,14.0,1.0,1.0,140.0,481,7.0,8.0,0.6506849315068494,0.7786885245901639,,,,,,0.5793650793650794,0.6226415094339622,0.6621621621621622,0.5793650793650794,0.6226415094339622,0.6621621621621622,0.64,0.6491228070175439,0.7446808510638298,,,0.07936507936507936,0.12612612612612611,0.0625,,,18.270799347471453,0.5,0.42857142857142855,,0.2025089605734767,0.106,0.17857142857142858,0.1037344398340249,0.1962864721485411,0.10526315789473684,0.12209302325581395,0.12903225806451613,0.06936416184971098,0.08333333333333333,0.12844036697247707,0.1674641148325359,0.21768707482993196,0.22772277227722773,0.19310344827586207,0.13725490196078433,0.10843373493975904,0.45161290322580644,0.44047619047619047,0.7297297297297297,0.8350515463917526,0.654320987654321,0.38095238095238093,0.4375,0.4666666666666667,0.5,0.17857142857142858,0.5111111111111111,0.5111111111111111,0.9130434782608695,,,,,,,,,0.7735849056603774,0.7073170731707317,0.20689655172413793,,,,,,,0.5,0.8378378378378378,,,,,0.44047619047619047,,0.4888047619047619,0.5490095238095238,0.4925675675675676,0.2054794520547945,0.2054794520547945,0.19270833333333334,0.3645833333333333,6.314285714285715,,0.3008130081300813,,,,,,,,,,False
2037,1610612737,Jamal Crawford,Jamal Crawford,2037,ATL,82352.0,1373,144,2636,2604,803,881,364.0,5240,71.0,116.0,9.0,12.0,27.0,46.0,28.0,85.0,83.0,180.0,40.0,105.0,4.0,15.0,14.0,31.0,49.0,142.0,2.0,13.0,12.0,38.0,182.0,381.0,89.0,247.0,146.0,777.0,2854.0,19.0,37.0,6.0,28.0,6.0,62.0,50.0,120.0,26.0,69.0,71.0,249.0,116.0,248.0,210.0,57.0,10.0,4.0,138.0,49.0,22.0,4.0,118.0,26.0,144.0,16.0,10.0,66.0,21.0,31.0,314.0,5.0,15.0,2.0,33.0,64.0,3.0,100,22.0,122,7.0,32.0,23.0,9.0,52.0,4.0,33.0,36.0,3.0,19.0,6.0,88.0,3.0,23.0,30.0,75.0,4.0,10.0,131.0,4.0,6.0,172.0,10.0,15.0,60.0,17.0,2.0,2.0,2.0,1.0,,1.0,4.0,1.0,,,249.0,803,10.0,17.0,0.31868131868131866,0.327683615819209,0.7865168539325843,0.3603238866396761,0.21428571428571427,0.37681159420289856,0.3662551440329218,0.4776902887139108,0.5135135135135135,0.4166666666666667,0.5023885350318471,0.4307692307692308,0.4708994708994709,0.5458452722063037,0.4411764705882353,0.5398230088495575,0.39331210191082805,0.016194331983805668,0.05774278215223097,0.07758620689655173,0.12941176470588237,0.011111111111111112,0.01904761904761905,25.594268967762943,0.5909090909090909,0.033707865168539325,0.024390243902439025,0.07158836689038031,0.016853932584269662,0.11,0.013850415512465374,0.0812395309882747,0.01598721023181455,0.02702702702702703,0.022388059701492536,0.003067484662576687,0.009950248756218905,0.01875,0.0783132530120482,0.05627705627705628,0.0755287009063444,0.12173913043478261,0.07142857142857142,0.022082018927444796,0.25,0.18471337579617833,0.6120689655172413,0.6635514018691588,0.3380281690140845,0.13535031847133758,0.32941176470588235,0.3783783783783784,0.10714285714285714,0.28662420382165604,0.46111111111111114,0.46629213483146065,0.37349397590361444,0.16719745222929935,0.38095238095238093,0.3883495145631068,0.925,0.22611464968152867,0.34507042253521125,0.35,0.673469387755102,0.18461538461538463,0.75,0.3333333333333333,0.23076923076923078,0.26666666666666666,1.0,0.2,0.15384615384615385,1.0,0.24338624338624337,0.5869565217391305,0.164021164021164,0.45161290322580644,0.20105820105820105,0.3157894736842105,0.5780254777070064,0.35507246376811596,0.49063261217948717,0.4815772727272728,0.47561532258064515,0.09985315712187959,0.13921113689095127,0.07979407979407979,0.3204633204633205,10.961154855643045,25.101619433198383,0.30462822458270106,4.0,,8.0,0.032,,,,5.0,0.014084507042253521,False
2207,1610612737,Joe Johnson,Joe Johnson,2207,ATL,57760.0,963,167,1813,1781,567,587,250.0,3594,55.0,106.0,7.0,10.0,18.0,33.0,72.0,131.0,46.0,112.0,12.0,57.0,1.0,9.0,3.0,17.0,27.0,71.0,6.0,11.0,9.0,20.0,173.0,349.0,39.0,128.0,83.0,546.0,2001.0,18.0,32.0,7.0,20.0,3.0,60.0,43.0,95.0,12.0,37.0,49.0,171.0,88.0,258.0,87.0,30.0,4.0,1.0,70.0,27.0,18.0,,70.0,41.0,111.0,25.0,16.0,26.0,15.0,29.0,263.0,4.0,15.0,,28.0,56.0,9.0,93,19.0,112,10.0,27.0,14.0,13.0,26.0,10.0,12.0,24.0,3.0,14.0,6.0,50.0,5.0,18.0,15.0,59.0,2.0,5.0,86.0,2.0,8.0,94.0,8.0,10.0,29.0,15.0,3.0,,,3.0,,,3.0,1.0,,,171.0,567,10.0,15.0,0.2543352601156069,0.2573099415204678,0.7435897435897436,0.3046875,0.35,0.32432432432432434,0.30708661417322836,0.49570200573065903,0.5625,0.45263157894736844,0.48532494758909855,0.5480769230769231,0.4621212121212121,0.5233463035019456,0.5555555555555556,0.5348101265822784,0.26834381551362685,,0.05157593123209169,0.11320754716981132,0.015267175572519083,0.03571428571428571,,26.831588962892482,0.52,0.16981132075471697,,0.0890302066772655,0.026595744680851064,0.13270142180094788,0.014598540145985401,0.1,0.022673031026252982,0.026455026455026454,0.041176470588235294,0.014634146341463415,0.013888888888888888,0.015384615384615385,0.0811965811965812,0.08227848101265822,0.10126582278481013,0.13815789473684212,0.11864406779661017,0.04149377593360996,0.3333333333333333,0.2222222222222222,0.5188679245283019,0.5851063829787234,0.4,0.2746331236897275,0.549618320610687,0.5581395348837209,0.1388888888888889,0.2348008385744235,0.4107142857142857,0.42592592592592593,0.2608695652173913,0.11949685534591195,0.21052631578947367,0.21052631578947367,0.9166666666666666,0.1488469601677149,0.38028169014084506,0.38028169014084506,0.6666666666666666,0.19230769230769232,0.7,0.5714285714285714,0.17307692307692307,0.1111111111111111,1.0,0.21153846153846154,0.5454545454545454,0.6666666666666666,0.25,0.5454545454545454,0.12878787878787878,0.17647058823529413,0.15151515151515152,0.45,0.49056603773584906,0.38571428571428573,0.4789508403361343,0.4790653846153846,0.47927671755725193,0.06212424849699399,0.07837837837837838,0.10989010989010989,0.3131868131868132,9.010315186246416,24.849999999999994,0.3127413127413127,,,2.0,0.015503875968992248,,,,1.0,,False
201238,1610612737,Mario West,Mario West,201238,ATL,6086.0,101,-14,201,203,89,120,27.0,404,9.0,14.0,2.0,4.0,4.0,5.0,,,,1.0,,,,,,,,,,,,,9.0,15.0,,,3.0,21.0,211.0,2.0,4.0,,,,4.0,4.0,6.0,,,1.0,9.0,8.0,10.0,,,4.0,,,,3.0,,8.0,,8.0,,,2.0,1.0,5.0,16.0,,7.0,,4.0,8.0,1.0,13,7.0,20,1.0,4.0,2.0,2.0,1.0,,1.0,1.0,,,,2.0,,,9.0,15.0,,1.0,4.0,1.0,,7.0,1.0,,3.0,1.0,,,,,,,,,,,9.0,89,,1.0,0.4444444444444444,0.5714285714285714,,,,,,0.6,0.5,0.6666666666666666,0.6,0.5,0.6666666666666666,0.5833333333333334,0.4,0.5625,,,0.2,0.21428571428571427,,,,8.51063829787234,0.5,0.1,,0.12698412698412698,0.0958904109589041,0.15384615384615385,,0.1348314606741573,0.07692307692307693,,0.0625,0.18181818181818182,,,0.12,0.15384615384615385,0.12,0.15,0.16666666666666666,0.3333333333333333,,0.9333333333333333,0.6428571428571429,0.8181818181818182,0.4444444444444444,,,,,0.06666666666666667,,,,,,,,,,,,1.0,0.5,,,,,,,,0.8333333333333334,0.8,,,,,0.9333333333333333,,0.5708466666666667,0.55825,0.5867,0.17647058823529413,0.17647058823529413,0.19047619047619047,0.42857142857142855,1.66,,0.4427860696517413,,,,,,,,,,False
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,54900.0,915,185,1749,1718,562,607,230.0,3467,135.0,204.0,27.0,48.0,41.0,56.0,25.0,55.0,23.0,55.0,,1.0,,1.0,,,,3.0,,,,3.0,183.0,314.0,,4.0,104.0,470.0,1872.0,31.0,52.0,,1.0,22.0,84.0,55.0,88.0,,3.0,33.0,143.0,238.0,128.0,,,38.0,,3.0,,24.0,,57.0,39.0,96.0,19.0,20.0,45.0,7.0,5.0,231.0,21.0,67.0,5.0,41.0,109.0,9.0,159,93.0,252,19.0,43.0,30.0,13.0,41.0,8.0,25.0,25.0,3.0,16.0,4.0,66.0,8.0,19.0,47.0,75.0,3.0,6.0,131.0,9.0,6.0,162.0,28.0,,86.0,9.0,64.0,,,53.0,1.0,10.0,64.0,41.0,3.0,1.0,143.0,562,7.0,9.0,0.6502732240437158,0.725609756097561,,,,,,0.5828025477707006,0.5961538461538461,0.625,0.5754716981132075,0.5849056603773585,0.6043956043956044,0.6103896103896104,0.6086956521739131,0.6327433628318584,0.012578616352201259,,0.07643312101910828,0.09313725490196079,0.09090909090909091,,,22.282608695652176,0.6212121212121212,0.16666666666666666,0.08620689655172414,0.1835016835016835,0.12248628884826325,0.18981481481481483,0.07984790874524715,0.18518518518518517,0.10864197530864197,0.17560975609756097,0.09090909090909091,0.09042553191489362,0.0661764705882353,0.09448818897637795,0.16521739130434782,0.2052980132450331,0.18779342723004694,0.1949685534591195,0.17543859649122806,0.17592592592592593,0.640625,0.6415094339622641,0.6617647058823529,0.7297297297297297,0.6666666666666666,0.17295597484276728,0.45454545454545453,0.5,0.36,0.17295597484276728,0.41818181818181815,0.41818181818181815,0.8695652173913043,0.0031446540880503146,,,,0.009433962264150943,,,,0.9056603773584906,0.5625,0.14814814814814814,0.018867924528301886,,,,,,0.6153846153846154,0.7321428571428571,,,0.03296703296703297,,0.6540880503144654,,0.5361316037735848,0.5446279069767442,0.5208236263736263,0.22872340425531915,0.23118279569892472,0.17872340425531916,0.30425531914893617,5.02452229299363,26.6,0.3213264722698685,,,,,1.0,,,,,False
2230,1610612737,Maurice Evans,Maurice Evans,2230,ATL,55358.0,923,-17,1797,1782,575,641,261.0,3579,58.0,90.0,17.0,30.0,18.0,28.0,13.0,26.0,22.0,52.0,24.0,70.0,3.0,7.0,8.0,25.0,20.0,60.0,1.0,4.0,6.0,21.0,93.0,168.0,44.0,130.0,30.0,348.0,1968.0,25.0,43.0,4.0,11.0,3.0,65.0,32.0,53.0,14.0,46.0,13.0,119.0,112.0,74.0,120.0,12.0,26.0,,60.0,20.0,14.0,,31.0,7.0,38.0,4.0,3.0,17.0,,14.0,83.0,7.0,37.0,,15.0,45.0,11.0,71,44.0,115,5.0,23.0,17.0,6.0,10.0,,6.0,5.0,2.0,4.0,2.0,15.0,1.0,4.0,43.0,94.0,6.0,1.0,36.0,2.0,4.0,40.0,6.0,,18.0,4.0,11.0,,,6.0,2.0,3.0,11.0,4.0,,,119.0,575,15.0,2.0,0.6021505376344086,0.7,0.9090909090909091,0.3384615384615385,0.36363636363636365,0.30434782608695654,0.3384615384615385,0.5535714285714286,0.5813953488372093,0.6037735849056604,0.5335570469798657,0.5740740740740741,0.5353535353535354,0.5523809523809524,0.5701754385964912,0.5613207547169812,0.436241610738255,,0.08333333333333333,0.15555555555555556,,,,15.533522190745988,0.6666666666666666,0.1864406779661017,,0.0743801652892562,0.05657492354740061,0.08287292817679558,0.030434782608695653,0.07633587786259542,0.049773755656108594,0.043668122270742356,0.07653061224489796,0.05240174672489083,0.022556390977443608,0.041237113402061855,0.06086956521739131,0.06,0.09777777777777778,0.09022556390977443,0.0625,0.034722222222222224,0.36363636363636365,0.30201342281879195,0.6444444444444445,0.7631578947368421,0.6206896551724138,0.087248322147651,0.5,0.5,0.5384615384615384,0.174496644295302,0.4230769230769231,0.4230769230769231,0.5909090909090909,0.2348993288590604,0.34285714285714286,0.34285714285714286,0.9166666666666666,0.20134228187919462,0.3333333333333333,0.3333333333333333,0.9,0.5555555555555556,0.5666666666666667,0.29411764705882354,0.12962962962962962,0.42857142857142855,1.0,0.07407407407407407,0.25,1.0,0.2828282828282828,0.6428571428571429,0.25252525252525254,0.32,0.21212121212121213,0.2857142857142857,0.738255033557047,0.3333333333333333,0.5425552188552187,0.5359377777777777,0.5354239795918366,0.06109324758842444,0.1,0.1867816091954023,0.34195402298850575,7.170833333333333,24.395384615384614,0.3199777406789093,,,1.0,0.007633587786259542,,1.0,,,,False
